"pais","idnum","estratopri","estratosec","upm","prov","municipio","pardistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","epp1","epp3","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","coer1","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc19","parex19a","parh150","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar7","fear10","vic44","fear6e","fear6f","vb1","inf1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","parclien","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","leng4","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","sexi","colori","ti","uniq_id","sex"
"12","051f59c5-2e42-4c35-aa4a-45925ebb4685-848597daec98b6fa40311124","1204","3","12051212","1205","120512","12051212","12051212082","1","4","1","25jan2014","1","2","1981","33","2","22","2","2","2","2","2","2","2","2","4","4","4","4","1","5","2","888888","888888","888888","2","999999","999999","999999","2","2","2","888888","2","4","4","888888","3","7","1","4","1","1","888888","888888","1","7","1","1","888888","5","1","4","1","1","1","888888","7","888888","5","1","888888","888888","5","2","3","2","4","4","3","1","5","7","7","1","4","888888","3","2","2","10","1","1","1","10","888888","1","6","1","1","1","7","2","2","0","0","0","999999","0","999999","999999","999999","0","2","5","2","1","2","999999","2","999999","2","2","0","0","1","1","1","1","1","1201","999999","999999","2","999999","4","888888","2","2","999999","1","888888","14","1","3","2","4","3","888888","3","3","2","2","17","2","1","1","1","4","888888","6","2","2","1","2","1","4","1","1","1","1201","2","1","3","1","888888","1","888888","1","0","1","0","1","1","1","1","1","1","1","1","0","0","2","3","1","4","44.8","PAR14_0026","2"
"12","0608206e-e6a2-42b7-9549-7d943f2ed29c-96f095331909127140322135","1204","3","12060606","1206","120606","12060606","12060606104","2","5","1202","25jan2014","1","1","1961","53","1","3","3","3","2","2","3","2","4","2","4","4","4","999999","2","988888","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","3","2","988888","6","5","4","4","3","5","888888","4","6","3","2","3","5","888888","2","3","2","2","4","3","7","5","888888","3","5","2","2","3","3","999999","888888","2","4","888888","6","4","2","3","6","1","3","2","9","9","2","8","888888","9","8","6","1","1","988888","4","2","2","0","0","0","999999","0","999999","999999","1","0","2","1","1","1","2","999999","2","999999","2","2","0","0","3","4","1","1","2","999999","2","999999","888888","999999","4","888888","1","1","999999","888888","888888","14","2","2","1","2","2","2","1","3","2","2","0","1","1","1","1","4","888888","3","2","2","3","2","2","5","0","2","2","1202","3","5","2","888888","888888","2","888888","1","0","1","0","0","0","1","1","0","0","0","1","0","0","2","6","2","4","38.066","PAR14_0027","1"
"12","0608206e-e6a2-42b7-9549-7d943f2ed29c-96f095331909127140322136","1204","3","12060606","1206","120606","12060606","12060606104","2","5","1202","25jan2014","1","2","1980","34","1","11","3","2","2","2","2","2","4","1","2","4","4","4","1","888888","2","1","1","2","2","999999","999999","999999","2","2","1","3","3","4","2","2","4","3","888888","6","5","1","5","5","6","7","6","4","5","7","5","5","5","6","3","1","888888","6","7","2","5","5","5","2","2","3","2","4","1","4","2","6","2","3","3","5","1","2","2","9","9","4","8","4","2","3","8","2","2","2","5","2","1","0","0","0","0","999999","999999","0","1","0","2","5","2","2","2","999999","2","999999","2","2","0","0","4","2","1","1","1","1201","999999","999999","2","999999","3","888888","2","2","999999","888888","10","14","3","888888","2","4","3","4","2","3","2","2","11","2","1","1","5","999999","7","999999","2","2","2","1","3","5","2","3","2","1202","2","5","1","888888","888888","1","888888","1","0","1","0","1","1","1","1","1","1","0","1","0","0","2","3","2","4","28.066","PAR14_0028","2"
"12","07b5c32b-e1b0-4af9-af8b-807ddaf4e989-f2d2a4cb3f1ebd524032195","1204","3","12041717","1204","120417","12041717","12041717071","2","5","1202","10feb2014","1","1","1979","35","1","1","3","2","2","2","3","2","4","1","4","4","4","999999","2","10","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","3","2","2","4","2","3","3","1","5","1","5","7","5","4","6","6","5","888888","2","4","3","3","6","888888","6","888888","4","5","888888","2","2","2","2","3","2","4","4","6","988888","1","3","6","1","3","2","5","2","1","4","888888","6","3","3","2","1","5","6","2","1","0","0","0","999999","999999","999999","999999","999999","0","2","1","2","1","2","999999","2","999999","2","2","0","0","2","1","1","1","1","1201","999999","999999","1","1201","3","888888","2","2","999999","4","4","1","2","2","1","2","2","3","1","3","2","2","10","1","1","1","1","4","5","3","2","2","2","2","2","5","2","2","2","1202","2","5","2","1","888888","1","888888","1","0","1","0","1","0","0","0","0","0","0","1","0","0","1","5","2","8","988888.0","PAR14_0029","1"
"12","07b5c32b-e1b0-4af9-af8b-807ddaf4e989-f2d2a4cb3f1ebd524032196","1204","3","12041717","1204","120417","12041717","12041717071","2","5","1202","22jan2014","1","2","1995","19","2","22","1","3","2","2","4","2","4","1","4","4","4","4","2","5","2","2","2","2","2","999999","999999","999999","2","2","888888","3","3","4","2","2","1","1","5","1","4","3","5","888888","1","7","888888","1","1","888888","6","888888","7","1","4","1","2","1","888888","3","1","7","3","2","4","3","2","2","6","4","888888","6","888888","888888","1","888888","888888","888888","2","1","10","1","1","4","3","3","1","888888","1","1","7","3","1","0","0","0","999999","999999","999999","0","999999","0","2","2","2","2","2","999999","2","999999","2","2","0","0","1","1","1","1","1","1201","999999","999999","888888","999999","4","2","2","2","999999","888888","888888","888888","888888","999999","888888","999999","888888","888888","888888","3","2","2","3","1","1","1","5","999999","4","999999","2","2","2","2","1","5","0","0","888888","1202","3","5","4","888888","2","888888","888888","1","0","1","0","1","0","1","0","1","0","0","1","0","0","2","4","2","8","37.6","PAR14_0030","2"
"12","081f4b68-c5de-47cc-8434-0108f96df8e8-5ec465dfe788dcb040327200","1204","3","12051818","1205","120518","12051818","12051818096","2","5","1202","26jan2014","1","2","1962","52","3","15","3","3","2","2","3","2","2","1","4","2","4","4","1","1","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","4","4","2","3","7","1","1","1","2","1","2","3","5","1","1","1","1","2","2","1","3","2","1","1","888888","1","2","5","4","5","1","4","3","3","3","6","4","888888","2","3","3","2","2","1","3","2","8","7","1","6","7","10","888888","10","2","3","7","4","888888","2","0","0","0","999999","0","999999","0","999999","0","2","1","2","1","2","999999","2","999999","2","2","0","0","1","1","1","1","1","1201","999999","999999","2","999999","4","1","2","2","999999","4","4","13","888888","999999","1","4","888888","4","888888","3","2","2","1","1","1","1","1","4","0","0","2","2","3","3","2","2","0","2","2","1202","2","5","3","888888","888888","1","888888","1","0","1","0","1","0","1","0","1","0","0","1","0","0","2","4","2","3","40.366","PAR14_0031","2"
"12","081f4b68-c5de-47cc-8434-0108f96df8e8-5ec465dfe788dcb040327205","1204","3","12051818","1205","120518","12051818","12051818096","2","5","1202","26jan2014","1","1","1986","28","2","4","2","2","2","2","3","2","4","4","4","4","4","999999","3","1","2","1","1","2","2","999999","999999","999999","2","2","2","3","3","4","2","1","3","888888","3","1","1","1","1","1","1","5","1","1","1","1","1","1","1","2","2","1","2","1","1","1","7","7","7","1","3","3","2","4","3","4","7","7","1","1","2","1","1","2","1","10","10","10","10","1","10","10","10","1","1","4","7","888888","2","1","0","0","999999","0","999999","0","999999","0","2","1","2","1","2","999999","2","999999","2","2","0","0","1","2","1","1","1","888888","999999","999999","1","77","3","1","2","2","999999","4","5","14","1","988888","1","988888","988888","888888","988888","3","2","2","12","1","1","1","1","4","0","0","2","1","2","2","1","6","0","0","2","1202","2","5","2","1","888888","1","888888","1","0","1","0","0","0","1","0","0","0","0","1","1","0","2","4","2","3","37.266","PAR14_0032","1"
"12","09c81e1f-50f2-4d2b-8959-fa0c7dd446eb-9309d2089fe7060240323332","1205","3","12070707","1207","120707","12070707","12070707109","1","4","1","24jan2014","1","2","1986","28","2","27","2","2","1","2","2","1","3","2","1","2","3","4","1","888888","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","2","2","3","5","7","1","6","7","7","7","3","7","7","5","5","7","7","7","888888","1","4","5","3","5","5","7","7","7","7","7","2","2","3","2","3","3","4","5","5","888888","4","4","7","3","2","2","10","10","8","5","6","8","7","10","1","1","5","4","2","2","0","0","0","0","0","999999","0","0","0","2","1","2","2","2","999999","1","2","1","2","0","0","2","2","1","1","1","1201","999999","999999","1","1201","2","3","2","2","999999","888888","5","13","1","2","1","2","888888","888888","2","3","2","2","7","0","1","1","1","4","888888","2","2","1","3","2","3","4","1","1","2","1202","3","5","1","1","888888","1","888888","1","0","1","0","1","0","1","0","0","0","0","1","1","0","2","3","2","5","27.55","PAR14_0040","2"
"12","08473f23-dbca-4b87-bd5b-f53998a19b15-9309d2089fe7060240323588","1206","2","12101111","1210","121011","12101111","12101111158","2","5","1","29jan2014","1","2","1991","23","2","3","3","2","2","1","2","1","2","1","4","4","4","4","3","888888","2","888888","2","2","2","999999","999999","999999","2","3","3","3","2","3","3","1","3","3","1","3","4","2","4","3","4","5","5","3","1","4","4","4","3","2","2","1","2","3","5","2","3","3","2","2","4","3","2","2","3","4","3","7","4","3","3","6","3","2","1","9","9","7","6","7","8","6","6","5","4","7","3","888888","2","0","0","0","0","999999","999999","999999","999999","0","1","1","2","1","1","3","1","3","2","2","1","0","1","999999","1","1","1","1202","999999","999999","2","999999","3","1","2","2","999999","5","5","4","3","2","4","999999","2","888888","888888","3","2","2","18","1","1","1","4","999999","9","999999","2","2","1","1","1","7","0","0","2","1202","3","2","3","1","888888","1","888888","1","0","1","2","1","0","1","1","1","1","1","1","0","0","2","4","2","5","25.65","PAR14_0033","2"
"12","0886b732-57da-43c1-9e00-4ca56a5c2539-228984546e101d1d40318260","1206","1","12100123","1210","121001","12100123","12100123134","1","2","1","31jan2014","1","2","1957","57","2","3","3","3","2","2","3","2","2","1","2","4","3","988888","2","888888","2","1","2","888888","2","999999","999999","999999","2","1","2","3","3","4","888888","1","1","7","1","7","1","1","1","1","1","4","888888","1","4","4","1","1","1","1","1","1","1","1","1","888888","7","1","4","888888","3","3","3","4","4","888888","7","7","7","1","4","7","3","3","2","10","5","1","10","10","10","1","888888","1","1","4","4","2","2","0","0","0","0","0","999999","0","0","0","2","1","2","1","2","999999","2","999999","2","2","0","0","1","2","1","1","1","1201","999999","999999","2","999999","3","888888","2","2","999999","4","4","888888","2","2","2","2","888888","888888","4","888888","2","2","12","888888","1","1","1","4","888888","888888","888888","2","2","2","2","5","1","6","1","1201","3","5","1","1","888888","1","888888","1","0","1","1","1","1","0","0","1","0","0","1","1","0","2","4","1","4","22.866","PAR14_0034","2"
"12","08ba6e65-4fc2-4c08-9c2c-2874a2671966-a991fb213ff2403340317557","1202","2","12111919","1211","121119","12111919","12111919224","2","5","1202","05feb2014","1","2","1987","27","1","1","2","2","2","2","5","2","1","1","4","2","4","4","2","888888","2","1","2","2","2","999999","999999","999999","2","3","2","3","3","3","4","1","2","7","1","5","5","1","7","1","1","5","5","1","1","5","1","1","1","5","1","5","7","7","7","1","1","5","5","2","3","2","2","3","3","4","7","7","5","1","4","7","3","2","1","10","10","10","10","6","5","5","5","10","1","1","7","3","1","0","0","0","999999","999999","999999","0","0","0","2","2","2","2","2","999999","2","999999","2","2","0","0","1","1","1","1","2","999999","77","999999","2","999999","4","4","2","2","999999","1","888888","4","2","2","888888","999999","2","4","888888","3","2","2","12","3","1","2","7","999999","6","999999","2","2","2","2","3","4","2","2","1","1201","1","1","1","888888","888888","1","888888","1","0","1","0","1","0","0","1","1","0","0","1","0","0","2","2","2","6","26.5","PAR14_0035","2"
"12","08ba6e65-4fc2-4c08-9c2c-2874a2671966-a991fb213ff2403340317558","1202","2","12111919","1211","121119","12111919","12111919224","2","5","1202","05feb2014","1","1","1995","19","1","3","3","2","1","1","5","1","3","2","4","4","4","999999","1","888888","2","1","888888","2","2","999999","999999","999999","2","3","2","3","3","4","4","2","1","1","1","1","4","4","7","3","4","7","1","2","5","1","2","1","1","2","3","3","7","7","7","4","7","7","4","2","3","3","2","3","4","3","4","7","7","5","3","7","3","3","2","5","5","5","1","5","5","5","4","1","1","4","7","3","1","0","0","0","999999","0","999999","999999","999999","0","2","5","2","1","2","999999","2","999999","2","2","0","0","1","999999","1","1","1","1201","999999","999999","1","1201","4","888888","888888","888888","999999","888888","888888","13","888888","999999","888888","999999","888888","888888","888888","3","2","2","6","1","1","3","1","4","6","4","2","2","2","2","1","5","1","0","1","1201","2","5","4","888888","888888","888888","888888","1","0","1","0","1","0","1","0","1","0","0","1","0","0","2","3","2","5","22.983","PAR14_0036","1"
"12","097ceda4-fce8-4e7a-b1dd-54b5a7f95e48-a991fb213ff2403340317106","1204","2","12090505","1209","120905","12090505","12090505130","2","3","1202","21jan2014","1","1","1960","54","2","3","3","3","2","2","3","2","4","3","1","4","3","999999","1","5","2","1","1","1","2","999999","999999","999999","2","2","1","3","3","4","3","3","4","3","5","2","6","1","7","3","2","5","4","2","6","2","4","5","3","6","5","2","6","1","1","5","2","6","5","2","3","2","3","2","4","4","7","4","5","2","2","6","1","3","1","10","2","1","2","4","5","4","2","1","1","6","7","3","1","0","0","0","999999","0","999999","999999","0","0","2","3","2","2","2","999999","2","999999","2","2","0","0","4","2","1","1","1","1201","999999","999999","2","999999","1","2","2","2","999999","1","2","10","3","3","1","3","3","4","3","3","2","2","5","888888","1","2","1","4","3","1","2","1","3","2","2","4","0","2","1","1202","2","5","1","1","888888","1","888888","1","0","1","1","1","0","1","1","1","0","0","1","0","0","2","1","2","5","33.083","PAR14_0037","1"
"12","097ceda4-fce8-4e7a-b1dd-54b5a7f95e48-a991fb213ff2403340317110","1204","2","12090505","1209","120905","12090505","12090505130","2","3","1","21jan2014","1","1","1987","27","2","3","2","2","2","2","4","2","1","1","4","1","4","999999","1","6","2","2","1","2","2","999999","999999","999999","2","3","2","3","3","4","2","2","4","4","2","4","6","3","5","2","3","7","6","1","3","2","3","1","4","3","3","4","5","1","1","4","7","1","5","2","3","3","3","2","3","4","4","7","5","6","6","5","1","3","1","6","3","1","1","3","5","2","3","4","1","7","5","2","2","1","0","0","999999","0","999999","0","999999","0","2","4","2","1","2","999999","2","999999","2","2","0","0","2","999999","1","1","1","888888","999999","999999","2","999999","2","888888","2","2","999999","10","6","10","2","888888","2","3","888888","3","3","3","2","2","18","1","1","1","1","4","3","1","2","2","3","2","1","7","2","2","2","1201","2","3","1","1","1","1","888888","1","0","1","0","0","0","0","0","1","1","0","1","0","0","2","4","2","5","33.033","PAR14_0038","1"
"12","09866c86-edbe-4607-a241-c89ff14cd349-374cbeb98596c7b240329105","1205","3","12071212","1207","120712","12071212","12071212116","2","5","1202","23jan2014","1","1","1957","57","1","13","3","3","2","2","3","2","2","2","4","2","4","999999","1","888888","2","1","1","1","2","999999","999999","999999","2","2","2","2","2","4","4","2","3","7","1","1","1","2","7","2","4","4","1","1","1","4","1","2","1","1","3","2","3","2","2","6","6","6","3","2","4","2","2","2","3","4","2","7","6","4","4","6","1","3","2","10","10","2","2","8","3","3","3","1","1","2","7","3","1","0","0","0","999999","0","999999","999999","999999","0","1","1","2","1","1","2","2","999999","2","2","0","0","4","2","1","1","1","1202","999999","999999","2","999999","4","4","2","2","999999","2","5","12","1","2","1","4","4","4","4","3","2","2","6","888888","1","2","1","4","14","1","2","2","2","2","2","2","0","3","2","1202","2","5","5","888888","888888","1","888888","1","0","1","0","1","1","1","1","1","0","0","0","999999","0","2","7","1","6","32.95","PAR14_0039","1"
"12","09e008a4-5564-44b1-8d7b-f16285910ec0-327ff9a84e8d080c40328218","1203","2","12130101","1213","121301","12130101","12130101235","1","3","1","27jan2014","1","2","1977","37","1","5","3","1","2","2","3","2","4","1","2","4","4","4","1","6","2","1","888888","2","1","1","3","3","2","2","3","3","3","4","4","2","1","7","1","1","7","7","1","7","1","1","1","1","7","7","1","7","7","1","7","7","1","7","7","7","7","7","7","2","2","2","2","2","888888","4","1","7","888888","7","7","7","1","2","1","888888","1","1","1","1","10","1","10","1","1","1","7","2","1","0","0","0","999999","0","0","0","0","0","2","3","2","2","2","999999","2","999999","2","1","0","1","999999","1","1","1","1","1201","999999","999999","2","999999","2","2","2","2","999999","4","4","4","1","2","1","1","2","4","4","3","2","2","12","888888","5","1","1","4","14","8","2","2","2","2","4","7","3","5","888888","1201","3","5","1","888888","888888","888888","888888","1","0","1","0","1","1","1","1","0","0","0","1","1","0","2","5","2","6","38.133","PAR14_0041","2"
"12","09e008a4-5564-44b1-8d7b-f16285910ec0-327ff9a84e8d080c40328221","1203","2","12130101","1213","121301","12130101","12130101235","1","3","1","27jan2014","1","1","1995","19","2","5","3","1","2","2","2","2","4","1","1","4","4","999999","3","4","1","1","2","2","1","1","3","3","2","2","2","3","3","1","1","1","1","7","1","7","3","2","7","7","7","7","1","1","2","4","7","1","1","3","4","3","1","4","3","1","3","5","4","2","4","2","2","2","3","2","7","7","1","1","7","1","1","3","1","1","10","10","1","1","1","10","10","1","1","7","7","2","1","0","1","0","999999","1","999999","0","999999","1","2","1","1","1","1","1","1","1","2","1","1","0","4","1","2","1","2","999999","6","999999","1","1202","1","3","1","2","999999","10","4","14","1","4","3","4","4","3","4","3","2","2","10","1","1","2","1","4","14","888888","2","1","3","1","1","5","1","0","2","1201","4","2","1","888888","888888","888888","888888","0","0","1","0","1","1","0","1","0","1","1","1","1","0","2","7","2","6","33.466","PAR14_0042","1"
