"village","country","guinea","senegal","householdsincommunity","timetoclosestmarket","hasmotorizedtransport","costtoclosestmarket","roadquality","transportearnings","ispeul","isdjallonke","isbedik","isbassari","istanda","isdiakhanke","ismalinke","ismandingo","ismende","pplinhh","agworkersinhh","kidsinschool","workoutsideag","ismason","iswelldigger","ischauffeur","issmallbusiness","issellstrees","iswoodworker","isblacksmith","ismechanic","istailor","isgriot","isgardener","ismarabout","ispensioner","isinvolvedingold","monthlyearnings","age","grewcorn","grewfonio","grewrice","grewsorghum","grewpeanuts","grewpotatoes","grewcabbage","grewcotton","grewsweetpotato","grewbeans","grewcassava","grewtarot","grewokra","grewbissap","grewtiguagelen","grewjakatu","numbercropsgrown","areacorn","areafonio","arearice","areasorghum","areapeanuts","areapotatoes","areacabbage","areacotton","areabeans","areacassava","areaokra","areabissap","areatiguagelen","boughtfertilizer","wasofferedfertilizer","usedurea","usednpk","ureaamt","npkamt","ureaprice","npkprice","fertilizedpotatoes","fertilizedcabbage","fertilizedcorn","fertilizedrice","fertilizedcotton","fertilizedpeanuts","fertilizedbissap","fertilizedjakatu","fertilizedmillet","fertilizedfonio","fertilizedcassava","mulch","manure","leavebranches","gathercompost","usedherbicide","herbicidepricebottle","herbicidepricesack","herbicidesacks","herbicidebottle","herbicidecorn","herbicidepeanuts","herbiciderice","herbicidecotton","herbicidebeans","herbicidefonio","herbicidemillet","herbicidebissap","herbicidejakatu","boughtinsecticide","insecticidepricepacket","insecticidepricebottle","insecticidebottles","insecticidepackets","insecticidecabbage","insecticidepotatoes","insecticidetrees","insecticidecotton","insecticidepeanuts","usedplow","plowedcorn","plowedpeanuts","plowedfonio","plowedpotatoes","plowedrice","plowedmillet","plowedcotton","cattleowned","cattlerented","paidtorentcattle","trainedcattle","daystrainedcattle","plowowned","plowcost","plowyearsowned","paytoborrowplow","farmonhill","cornonslope","riceonslope","fonioonslope","potatoesonslope","beansonslope","peanutsonslope","milletonslope","cottononslope","erosionispositive","erosionseverity","hiredlabor","dayslaborworked","amtlaborpaid","wagerateearly","wageratelate","helpedothers","dayshelpedothers","foniovarsknown","foniovarsgrown","foniosacs","foniosoilkansa","foniosoilsand","foniosoilndantaari","foniosoilkoccu","foniosoildounkiire","foniodaysseeding","foniodaysweeding","foniodaysharvesting","foniototaldays","foniokile","foniokileppl","foniokilespent","foniounpoundedsacssold","foniounpoundedprice","foniounpoundedsoldmonth","foniounpoundedearned","foniopoundedsoldmeasures","foniopoundedtimetopound","foniopoundedmeasureprice","foniopoundedmonthsold","foniopoundedearned","foniodaystoeatsack","cornvarsknown","cornvarsgrown","cornsacks","cornsoilkansa","cornsoilsand","cornsoildounkiire","cornsoilkoccu","corndaysseeding","corndaysweeding","corndaysharvesting","cornkile","cornkileppl","cornkilecost","cornsackssold","cornwhensold","cornprice","cornamtearned","milletvarsknown","milletvarsgrown","milletsacks","milletsoildounkiire","milletsoilsand","milletsoilkoccu","milletdaysseeding","milletdaysweeding","milletdaysharvesting","milletkile","milletkileppl","milletkilespent","milletsackssold","milletwhensold","milletprice","milletamtearned","peanutsvarsknown","peanutsvarsgrown","peanutssacs","peanutssoilkansa","peanutssoilndantaari","peanutssoilsand","peanutssoildounkiire","peanutssoilkoccu","peanutsdaysseeding","peanutsdaysweeding","peanutsdaysharvested","peanutskile","peanutskileppl","peanutskilespent","peanutssacssold","peanutswhensold","peanutssoldsacprice","peanutsearned","ricevarsknown","ricevarsgrown","ricesacks","ricesoilkansa","ricesoildounkiire","ricedaysseeding","ricedaysweeding","ricedaysharvesting","ricekile","ricekileppl","ricekilespent","ricesold","ricesoldmonth","ricesoldsacks","riceprice","riceamtearned","cottonamtharvested","cottonpaidseeds","cottonsoilkoccu","cottonsoildounkiire","cottonsoilsand","cottondaysseeding","cottondaysweeding","cottondaysharvesting","cottonkile","cottonkileppl","cottonkilespent","cottonamtearned","cottonlostmoney","putesacks","puteprice","putesoldamt","tarotsacks","tarotsoilkansa","tarotdaysharvesting","tarotsold","tarotwhensold","tarotsackssold","tarotprice","tarotamtearned","cabbagesacks","cabbagesoildounkiire","cabbagedaysplanting","cabbagedaysweeding","cabbagedaysharvesting","cabbagesold","cabbagesoldmonth","cabbagesoldamt","cabbageprice","cabbageamtearned","potatovarsknown","potatovarsgrown","potatopaidseeds","potatoamtharvested","potatosoil","potatodaysplanting","potatodaysweeding","potatodaysharvesting","potatosold","potatowheresold","potatowhensold","potatosoldkg","potatosoldprice","cassavavarsgrown","cassavasoilkansa","cassavasoilndanta","cassavapeople","cassavadaysplanting","cassavasold","cassavasoldamt","cassavaprice","cassavaamtearned","cassavaleavessold","cassavaleavesearned","cowsown","cowsnumber","milkamtearned","cattleinnoculated","cattleinnoculationcost","livestocksold","livestockamtmade","productivetreeshas","productivetreesspecies","mangoesowns","mangoesamtearned","mangoesprice","bananasowns","bananasamtearned","orangesowns","orangetrees","orangesamtearned","orangesprice","avocadosowns","avocadosamtearned","avocadopricesac","monthsofrain","tempforcrops","hotterlongterm","coolerlongterm","drierlongterm","wetterlongterm","changeshuman","needtoplanttrees","changesfromtreeamt","plantothercrops","othernatresourcemgmttechniques","religiouspraygod","precipmoredamaging","moralproblems","meanstationtemp","meanstationprecip","meanartestemp","meanartesprecip","foniopoundedsackssold","foniopoundedsackprice","corntotaldays","millettotaldays","peanutstotaldays","ricetotaldays","cabbagetotaldays","potatosoildounkiire","potatosoilkebele","potatosoilkansa","potatosoilndantaari","rateofinterest","lifetimeofplow","ssmi_win","ssmi_spr","ssmi_sum","ssmi_fall","artesjan","artesfeb","artesmar","artesapr","artesmay","artesjun","artesjul","artesaug","artessep","artesoct","artesnov","artesdec","distance"
"Dioudiou","Guinea","1","0","61","120","1","1000","2","1000","1","0","0","0","0","0","0","0","0","9","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.2","0","1.67","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2","0","0","0","1000","1000","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","3","0","10","1","0","0","0","4","10","8","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","2",,"18","1","0","0","0","0","10","15","15","2","11","10000","10","3","8000","80000","2","2","12","1","0","7","15","12","2","13","10500","0","0","27","3500","95000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","22","0","40","34","0","0","0","0","0","0.04","30","20.4883","27.3453","23.9785","22.0704","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","261753.2"
"Dioudiou","Guinea","1","0","61","120","1","1000","2","1000","1","0","0","0","0","0","0","0","0","9","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0.28","0","0.33","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2","0","0","0","750","1000","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","0","9","1","0","0","0","4","12","7","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","18","1","0","0","0","0","12","15","14","2","12","10000","10","4","8000","80000","3","2","17","1","0","12","15","17","2","9","9000","0","0","21","4500","95000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","23","0","41","44","0","0","0","0","0","0.04","30","20.4883","27.3453","23.9785","22.0704","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","261753.2"
"Dara Mere","Guinea","1","0","81","135","1","1500","2","1500","1","0","0","0","0","0","0","0","0","6","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5000","37","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0.24","0","0","0","0.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","750","1000","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","0","12","1","0","0","0","4","9","7","2","7","4000","2.5","4","10000","25000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","2",,"17","1","0","0","0","0","10","15","16","2","7","5000","10","4","8000","80000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","1",,"25000","2500","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","20","0","41","0","0","0","0","0","0","0.04","30","19.9224","26.3982","23.0169","21.3266","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","297067.6"
"Dara Mere","Guinea","1","0","81","135","1","1500","2","1500","1","0","0","0","0","0","0","0","0","14","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0.28","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","20000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1000","1000","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","0","12","1","0","0","0","4","10","8","2","13","10000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","3",,"45","1","0","0","0","0","25","30","35","4","18","15000","30","4","8000","240000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","6500","1","120000",,,"0","0","0","0","0","1",,"30000","2500","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","22","0","90","0","0","0","0","0","0","0.04","30","19.9224","26.3982","23.0169","21.3266","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","297067.6"
"Dara Mere","Guinea","1","0","81","135","1","1500","2","1500","1","0","0","0","0","0","0","0","0","12","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.24","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","750","850","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","0","13","1","0","0","0","4","10","12","1","10","9000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","3","3","22","1","0","20","23","15","2","15","15000","1","4","3","4000","12000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","4500","0","0",,,"0","0","0","0","0","1",,"25000","2500","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","26","0","0","58","0","0","0","0","0","0.04","30","19.9224","26.3982","23.0169","21.3266","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","297067.6"
"Koule Pore","Guinea","1","0","15","90","1","500","1","500","1","0","0","0","0","0","0","0","0","11","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.2","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","2","0","0","0","750","1000","1","7","2","2","15","1","0","0","0","0","17","15","18","50","2","12","10000","0","2166","0","0","0","0","0","0","0","15","3","0","7","0","0","0","0","5","12","7","1","12","10000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","4500","1","98000",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","24","0","0","0","0","0","0","0","0","0.04","30","20.0503","26.5417","22.9615","21.3765","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","307856"
"Koule Pore","Guinea","1","0","15","90","1","500","1","500","1","0","0","0","0","0","0","0","0","11","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.16","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","2","0","0","0","750","750","1","7","2","2","15","1","0","0","0","0","12","15","17","44","2","13","10000","0","2166","0","0","0","0","0","0","0","15","3","2","7","1","0","0","0","4","15","8","1","8","6000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","1",,"25000","2500","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","27","0","0","0","0","0","0","0","0","0.04","30","20.0503","26.5417","22.9615","21.3765","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","307856"
"Koule Pore","Guinea","1","0","15","90","1","500","1","500","1","0","0","0","0","0","0","0","0","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0.16","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","3","0","0","0","500","750","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2166","0","0","0","0","0","0","0","0","2","0","8","1","0","0","0","3","7","6","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","3","3","13","1","0","0","0","0","12","15","15","2","12","8000","6","4","8000","48000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","12","1","3","6","3000","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0","1",,"25000","2500","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","16","0","42","0","0","0","0","0","0","0.04","30","20.0503","26.5417","22.9615","21.3765","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","307856"
"Kounda","Guinea","1","0","71","60","1","1000","3","500","1","0","0","0","0","0","0","0","0","14","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.24","0","0.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","0","0","0","750","1000","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000","0","0","0","0","0","0","0","0","2","0","8","1","0","0","0","5","9","7","2","8","7000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","2","2","14","1","0","15","15","18","1","15","10000","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","6000","1","120000",,,"0","0","0","0","0","1",,"25000","2500","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","21","0","0","48","0","0","0","0","0","0.04","30","20.338","27.1257","23.8823","22.0996","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","274600.3"
"Kounda","Guinea","1","0","71","60","1","1000","3","500","1","0","0","0","0","0","0","0","0","12","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0.16","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","3","0","0","0","750","750","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000","0","0","0","0","0","0","0","0","2","0","7","1","0","0","0","5","9","5","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","3","3","16","1","0","0","0","0","15","15","13","2","12","10500","10","4","8000","80000",,,"14","1","0","15","15","18","2","15","10000","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","4000","1","90000",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","19","0","43","48","0","0","0","0","0","0.04","30","20.338","27.1257","23.8823","22.0996","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","274600.3"
"Kounda","Guinea","1","0","71","60","1","1000","3","500","1","0","0","0","0","0","0","0","0","9","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.16","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","0","0","0","750","750","1","8","2","2","10","1","0","0","0","0","15","15","13","43","2","12","10000","0","12000","0","0","0","0","0","0","0","15","3","0","8","1","0","0","0","5","10","5","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4000","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","20","0","0","0","0","0","0","0","0","0.04","30","20.338","27.1257","23.8823","22.0996","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","274600.3"
"Hakku Tyandhi","Guinea","1","0",,,"0",,,,"1","0","0","0","0","0","0","0","0","8","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","49","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.2","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"1000","1250","1","7","2","2","25","1","0","0","0","0","27","30","25","82","3","15","18000","10","12000","5","120000","0","0","0","0","0","19","2","0","6","1","0","0","0","5","7","9","1","8","6000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","4500","1","130000",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","21","0","0","0","0","0","0","0","0","0.04","30","20.1809","26.8283","23.2301","21.666","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","256806.8"
"Hakku Tyandhi","Guinea","1","0",,,"0",,,,"1","0","0","0","0","0","0","0","0","12","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.2","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"1000","1100","1","3","2","2","28","1","0","0","0","0","25","30","24","79","4","35","24000","14","12000","5","168000","0","0","0","0","0","11","3","0","7","1","0","0","0","4","8","6","1","8","6000","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","1","4000","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","1","1","1","0","0","0","0","0","18.83","1509.99","27.85","960.54","0","0","18","0","0","0","0","0","0","0","0","0.04","30","20.1809","26.8283","23.2301","21.666","0.10787","0.436826","3.64557","8.84396","53.8918","131.291","217.795","258.132","210.124","85.1046","7.9923","0.614913","256806.8"
