"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","corridor","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5m","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","prot3","y4","bolprot3","haiprot1","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","haib21b","b32","haib32","b47a","epp1","epp3","n9","n11","n15","mil3","pr3a","pr3b","pr3c","pr4","pr5","m1","haim1","haim2","haiblame1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","ed","ed2","q3c","q5b","ocup4a","ocup1a","q10new","q10g","q10a","q10b","q10c1","haiq10c","q16","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"22","304","2201","1","1141","2206","114","11490135535","1","1","14","20feb2014","1","1","1985","29","2","2","3","3","3","1","1","2","2","2","4","1","4","4","4","999999","2","3","1","1","3","3","888888","2","888888","2","999999","999999","999999","988888","3","2","888888","888888","888888","3","2","5","6","3","2","1","4","2","5","5","7","3","1","1","2","4","2","3","2","4","4","5","5","4","4","3","4","988888","2","4","3","888888","2","2","2","3","7","5","5","6","6","1","4","888888","8","7","5","5","6","5","4","1","1","1","988888","2","0","0","999999","999999","999999","999999","999999","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","888888","999999","2","999999","3","1","1","1","1","1","888888","2","4","1","2","1","4","2","2","14","1","2","2","1","4","2","3","2","999999","999999","5","999999","888888","3","3","1","5","2","1","4","2201","1","3","1","1","1","80","1","0","1","0","0","0","1","1","1","0","0","1","0","0","1","9","48","2","6","HAI14_0304","1"
"22","305","2201","1","1141","2206","114","11490135535","1","1","14","20feb2014","1","1","1978","36","2","3","1","888888","3","2","2","3","2","2","4","3","4","3","4","999999","3","3","2","999999","999999","999999","2","2","2","1","2","3","3","2","3","3","2","2","3","4","888888","3","3","2","3","1","2","1","2","4","7","2","5","5","4","2","2","4","4","2","2","1","7","7","5","1","2","888888","1","2","3","4","4","2","2","3","2","3","5","3","4","3","3","2","8","6","3","1","7","9","5","2","1","1","2","2","0","1","999999","1","999999","999999","999999","1","1","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2202","999999","999999","2","999999","3","1","2","2","4","4","888888","1","2","1","1","2","4","1","2","16","5","2","1","1","4","8","8","1","2","4","1","3","1","3","2","3","5","0","1","4","2201","3","1","1","1","1","90","1","0","1","0","0","0","1","0","0","0","0","1","1","0","1","10","42","1","6","HAI14_0305","1"
"22","306","2201","1","1141","2206","114","11490135535","1","1","14","20feb2014","1","1","1956","58","2","4","2","3","3","2","2","2","2","2","4","3","3","2","3","999999","3","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","4","3","2","2","3","2","3","4","5","3","2","4","5","7","5","7","4","4","7","6","4","2","1","4","3","4","5","6","4","3","2","1","2","1","1","2","2","3","4","3","4","888888","5","6","6","7","6","2","3","1","5","6","7","7","6","6","7","4","4","1","3","2","0","0","999999","999999","999999","999999","1","1","1","2","999999","2","999999","2","999999","1","2","1","0","1","1","2202","999999","999999","1","2204","2","2","2","2","6","6","11","3","3","3","2","2","888888","2","2","13","2","1","1","7","999999","7","999999","1","1","2","1","4","2","3","2","2","7","0","4","4","2201","5","2","1","1","1","70","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","9","40","2","7","HAI14_0306","1"
"22","307","2201","1","1141","2206","114","11490163540","1","1","14","20feb2014","1","2","1988","26","2","2","20","1","2","2","2","3","2","1","4","1","4","4","4","4","2","2","988888","999999","999999","999999","1","1","1","1","1","11","4","2","888888","1","3","2","4","3","3","3","5","2","3","2","3","1","4","7","1","3","3","1","1","1","1","4","2","2","4","2","5","4","1","4","3","2","3","888888","4","4","2","2","4","888888","7","5","6","1","3","3","1","1","7","1","1","1","5","10","6","5","1","1","1","2","0","0","999999","999999","1","1","1","888888","1","2","999999","888888","999999","888888","999999","2","999999","0","0","1","2","999999","8","999999","2","999999","4","888888","2","2","4","4","13","888888","999999","1","3","4","888888","3","2","15","2","4","3","3","999999","16","999999","1","2","2","3","3","1","3","888888","1","5","1","1","4","2201","1","3","1","1","1","99","1","0","1","0","1","0","0","1","1","1","0","1","1","0","1","7","45","2","5","HAI14_0307","2"
"22","308","2201","1","1141","2206","114","11490163540","1","1","14","20feb2014","1","1","1994","20","2","1","10","2","1","2","2","2","2","2","4","1","4","4","4","999999","1","5","2","999999","999999","999999","2","1","2","2","999999","999999","999999","999999","1","1","3","3","4","1","2","3","3","4","4","3","3","4","6","7","3","4","6","5","5","4","4","4","3","5","5","4","5","888888","888888","5","4","1","3","3","2","2","2","888888","888888","2","3","2","6","4","2","2","2","2","10","1","2","4","8","8","4","3","6","5","2","1","0","0","999999","999999","999999","999999","999999","0","888888","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","888888","999999","2","999999","3","1","888888","2","4","5","7","2","6","3","3","2","3","2","2","17","8","1","1","4","999999","16","999999","1","3","4","3","2","2","1","1","1","4","0","0","4","2202","1","3","1","1","1","99","1","0","1","2","0","1","0","1","1","1","1","1","1","0","1","3","45","2","9","HAI14_0308","1"
"22","309","2201","1","1141","2206","114","11490163540","1","1","14","20feb2014","1","2","1950","64","2","1","70","2","1","2","2","1","2","2","4","4","2","4","4","3","1","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","1","1","3","3","3","4","3","988888","5","6","7","5","6","7","6","7","4","7","3","4","4","3","2","2","4","3","3","2","1","3","3","4","2","5","2","3","3","4","3","1","2","3","6","3","6","7","6","3","2","4","1","3","2","4","5","9","4","7","6","1","2","3","2","0","0","999999","1","999999","999999","999999","1","988888","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","5","999999","1","2203","4","1","2","2","5","4","1","1","2","1","2","4","4","4","2","13","2","2","1","2","1","14","14","1","2","2","2","1","888888","2","3","1","3","0","0","4","2201","2","1","1","2","1","80","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","9","44","1","6","HAI14_0309","2"
"22","310","2201","1","1141","2206","114","11490163540","1","1","14","20feb2014","1","1","1962","52","2","1","26","1","2","2","2","1","2","2","4","2","3","4","3","999999","1","10","2","999999","999999","999999","1","2","1","2","999999","999999","999999","2","2","3","3","2","2","4","2","6","5","7","6","5","7","6","6","7","4","5","6","5","6","4","3","3","1","4","5","4","6","6","5","7","5","2","2","2","3","4","1","2","2","6","2","4","5","4","3","1","3","1","3","5","4","5","8","5","9","8","5","4","2","2","1","0","999999","1","999999","999999","1","1","988888","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2203","999999","999999","1","2203","1","1","2","2","1","4","1","1","1","1","1","1","3","2","2","12","5","2","1","1","2","10","10","1","1","2","1","1","1","2","1","2","5","1","1","4","2202","2","1","1","2","1","99","1","0","1","2","1","1","0","1","1","1","0","1","1","1","1","4","46","1","6","HAI14_0310","1"
"22","311","2201","1","1141","2206","114","11490163540","1","1","14","20feb2014","1","2","1980","34","2","2","70","2","2","2","2","2","2","2","4","2","3","3","4","4","1","5","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","2","3","2","888888","2","2","4","6","3","3","5","3","5","7","7","3","6","7","5","3","2","5","4","3","7","5","6","3","7","7","7","888888","2","2","2","4","2","2","3","4","4","4","3","6","3","3","2","3","1","10","6","1","1","4","7","5","4","1","1","3","2","0","988888","999999","0","999999","999999","1","1","888888","2","999999","888888","999999","888888","999999","888888","999999","0","0","1","1","2201","999999","999999","2","999999","4","4","2","2","4","4","11","888888","999999","1","1","3","3","2","2","15","6","1","1","1","2","16","16","1","3","5","1","3","1","4","2","1","4","2","1","4","2202","1","1","1","1","1","92","1","0","1","1","1","1","0","1","1","1","1","1","1","0","1","8","97","2","8","HAI14_0311","2"
"22","312","2201","1","1141","2206","114","11490163540","1","1","14","20feb2014","1","1","1977","37","2","1","58","2","1","2","2","3","2","2","2","4","2","4","3","999999","1","7","2","999999","999999","999999","2","2","2","1","1","6","4","2","2","1","3","2","4","1","2","4","7","6","3","4","4","4","3","7","4","3","6","6","3","1","3","3","3","5","6","3","1","7","7","7","5","2","2","2","4","5","2","3","3","4","6","4","5","3","3","2","3","1","9","1","1","1","8","8","7","6","4","3","2","2","1","1","1","0","1","999999","1","1","3","2","999999","888888","999999","2","999999","2","999999","0","0","1","1","2203","999999","999999","1","2213","2","2","2","2","2","2","1","4","999999","1","1","3","3","4","2","18","6","1","1","1","1","16","16","1","988888","1","1","1","1","1","2","2","4","2","2","4","2202","1","1","1","1","1","99","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","7","43","2","8","HAI14_0312","1"
"22","313","2201","1","1141","2206","114","11490190528","1","1","14","20feb2014","1","1","1974","40","2","1","5","1","1","2","2","2","2","2","4","1","2","4","3","999999","1","6","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","1","3","3","3","2","1","2","4","3","4","4","2","4","5","6","4","3","5","5","4","5","3","3","4","4","5","2","988888","1","4","4","5","1","1","1","3","2","2","2","2","2","4","4","7","4","3","1","2","1","10","1","2","1","9","9","4","4","4","3","3","1","0","0","999999","0","999999","999999","0","0","888888","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","77","999999","1","77","3","1","2","2","2","2","14","3","888888","1","3","3","3","3","2","18","5","1","1","1","4","16","16","2","999999","999999","1","4","2","1","2","2","5","2","2","4","2206","1","1","1","1","1","99","1","0","1","2","1","1","0","1","1","1","1","1","1","0","1","5","39","2","9","HAI14_0313","1"
"22","314","2201","1","1141","2206","114","11490190528","1","1","14","20feb2014","1","2","1987","27","2","3","24","1","1","2","2","2","2","2","4","2","4","4","4","4","1","1","2","999999","999999","999999","2","2","1","2","999999","999999","999999","2","1","3","3","3","4","3","3","4","3","5","6","5","6","7","7","3","6","4","5","4","3","2","2","5","3","2","3","1","3","5","6","4","3","1","3","3","4","6","3","2","3","6","1","3","6","4","3","1","3","1","3","5","4","6","7","8","6","5","2","3","888888","988888","0","0","999999","0","999999","999999","999999","1","988888","1","1","2","999999","2","999999","2","999999","0","0","1","1","2210","999999","999999","1","2205","4","1","2","2","1","6","4","2","4","3","2","888888","888888","1","2","10","0","2","1","1","4","888888","988888","2","999999","999999","5","999999","1","888888","3","1","6","2","1","4","2201","4","1","1","2","2","76","0","0","1","0","0","1","0","1","1","0","0","1","1","1","1","10","38","1","6","HAI14_0314","2"
"22","315","2201","1","1141","2206","114","11490190528","1","1","14","20feb2014","1","1","1991","23","2","1","20","2","2","2","2","3","2","2","4","4","4","4","4","999999","2","3","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","3","3","2","3","4","3","2","4","7","5","6","5","4","5","6","6","5","3","6","6","3","2","6","4","3","5","6","5","4","6","6","7","5","2","2","2","2","3","2","4","4","4","7","3","5","2","2","1","2","1","6","7","1","1","5","5","5","5","2","1","2","2","0","0","999999","999999","999999","999999","999999","888888","888888","888888","999999","888888","999999","2","999999","888888","999999","0","0","1","2","999999","77","999999","2","999999","4","2","1","2","4","4","4","3","4","2","2","3","3","2","2","17","8","1","1","3","999999","5","999999","1","1","2","1","3","1","3","3","1","6","3","0","4","2206","1","1","1","1","1","85","1","0","1","1","0","1","1","1","1","1","1","1","0","0","1","4","32","2","8","HAI14_0315","1"
"22","316","2201","1","1141","2206","114","11490190528","1","1","14","20feb2014","1","2","1942","72","2","988888","15","888888","2","2","2","988888","2","2","4","2","4","4","4","4","1","888888","2","999999","999999","999999","888888","888888","2","1","1","1","4","2","888888","2","3","3","4","2","1","5","7","3","4","1","7","888888","5","7","4","3","4","1","2","2","1","5","3","2","5","2","4","7","7","7","4","2","3","888888","888888","3","3","888888","2","2","7","7","3","1","1","888888","888888","1","1","1","1","1","888888","10","1","1","1","1","3","2","0","0","1","999999","999999","1","1","1","1","2","999999","888888","999999","2","999999","2","999999","0","0","1","2","999999","8","999999","2","999999","4","888888","2","2","988888","888888","13","888888","999999","4","999999","888888","888888","3","2","6","0","4","3","5","999999","888888","999999","1","2","2","1","3","2","3","888888","6","7","2","4","4","2201","5","2","2","2","1","888888","1","0","1","0","1","0","0","1","1","0","0","1","1","0","1","8","45","2","5","HAI14_0316","2"
"22","317","2201","1","1141","2206","114","11490190528","1","1","14","20feb2014","1","1","1960","54","2","2","15","3","2","2","2","4","2","2","4","1","4","4","4","999999","2","5","2","999999","999999","999999","1","1","2","2","999999","999999","999999","2","4","1","2","2","4","2","1","6","5","7","5","3","5","4","4","7","7","4","3","2","2","2","1","5","3","3","2","3","888888","4","1","1","2","2","3","888888","4","3","2","2","3","2","7","7","4","3","2","3","988888","1","10","1","1","1","6","10","5","5","4","1","1","1","1","1","999999","999999","988888","988888","1","1","2","2","999999","888888","999999","2","999999","2","999999","0","0","1","2","999999","77","999999","888888","999999","3","888888","2","2","4","888888","13","888888","999999","888888","999999","4","888888","4","2","11","888888","1","2","6","999999","988888","999999","1","2","1","1","2","2","2","888888","2","4","0","5","4","2201","5","1","1","888888","1","72","1","0","1","1","1","0","0","1","1","1","0","1","1","1","1","6","35","2","5","HAI14_0317","1"
"22","318","2201","1","1141","2206","114","11490190528","1","1","14","20feb2014","1","2","1970","44","2","1","6","1","988888","2","2","2","2","2","4","1","2","988888","4","4","2","2","2","999999","999999","999999","2","2","888888","2","999999","999999","999999","2","4","2","1","2","888888","3","1","2","4","3","4","4","2","3","4","3","7","4","4","4","3","3","3","888888","2","4","5","5","4","888888","988888","4","4","1","2","2","2","3","3","2","2","2","4","3","4","3","2","3","2","1","10","1","1","1","888888","888888","888888","888888","1","1","2","888888","0","0","999999","0","999999","999999","0","0","888888","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","3","1","888888","2","12","888888","14","2","3","1","1","888888","888888","888888","2","18","4","5","1","1","3","16","16","1","2","4","4","4","888888","1","888888","2","5","2","2","4","2202","1","2","1","1","1","102","1","0","1","1","1","1","0","1","1","1","1","1","1","0","1","3","40","2","9","HAI14_0318","2"
"22","319","2204","2","1150","2206","115","11590003501","1","3","14","21feb2014","1","2","1995","19","2","2","58","2","2","2","2","2","2","2","2","2","2","4","4","4","2","1","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","1","2","2","4","2","2","5","4","2","2","6","5","7","6","6","5","2","7","5","3","2","4","3","3","7","5","6","5","7","7","6","6","2","1","2","3","4","2","2","2","3","6","5","4","5","2","2","2","1","9","8","1","9","8","8","7","6","4","3","2","2","0","0","999999","999999","999999","1","999999","1","2","2","999999","2","999999","2","999999","2","999999","1","0","1","2","999999","6","999999","2","999999","4","2","888888","2","1","6","4","2","2","1","1","2","888888","1","2","14","4","1","2","4","999999","988888","999999","1","3","2","1","2","1","3","888888","1","7","0","0","4","2201","1","2","1","1","1","888888","1","0","1","0","0","0","0","0","1","1","0","1","0","0","1","8","43","2","7","HAI14_0319","2"
"22","320","2204","2","1150","2206","115","11590003501","1","3","14","21feb2014","1","2","1979","35","2","4","2","3","3","2","2","3","2","2","2","1","3","4","3","4","3","2","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","888888","2","3","3","888888","3","2","2","3","2","3","4","4","3","4","3","6","4","3","4","2","3","2","4","5","1","3","2","4","4","5","3","2","2","3","3","3","3","4","3","4","3","5","4","2","3","2","3","4","1","3","4","3","4","6","4","3","4","1","1","2","2","0","0","1","999999","1","0","999999","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2203","999999","999999","888888","999999","3","888888","2","2","2","7","888888","888888","999999","988888","999999","888888","888888","888888","2","12","1","2","1","5","999999","3","999999","2","999999","999999","5","999999","1","4","888888","2","6","2","4","4","2201","5","4","1","2","988888","48","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1","6","40","2","8","HAI14_0320","2"
"22","321","2204","2","1150","2206","115","11590003501","1","3","14","21feb2014","1","2","1965","49","2","3","10","3","2","1","2","2","1","2","3","3","3","2","3","2","1","4","2","999999","999999","999999","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","2","888888","5","2","2","4","3","5","2","6","7","4","3","7","6","5","6","3","5","3","5","5","3","4","3","4","3","2","2","2","3","3","2","2","3","2","3","2","4","4","3","3","3","2","2","8","8","2","1","5","7","5","5","1","1","2","2","0","1","999999","999999","999999","999999","1","0","2","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","7","999999","2","999999","3","1","2","2","4","4","888888","888888","999999","1","1","888888","888888","1","2","7","3","1","1","5","999999","988888","999999","1","2","4","1","4","1","3","3","2","6","0","2","4","2201","5","988888","1","1","1","888888","0","0","1","0","0","0","0","0","0","0","0","0","999999","0","1","10","46","1","6","HAI14_0321","2"
"22","322","2204","2","1150","2206","115","11590003501","1","3","14","21feb2014","1","1","1986","28","2","988888","10","1","3","2","2","3","2","2","4","1","4","4","3","999999","2","1","2","999999","999999","999999","888888","888888","988888","2","999999","999999","999999","2","2","888888","988888","888888","4","3","2","4","6","5","6","5","4","4","5","7","5","4","6","6","6","7","5","4","4","4","5","5","5","1","2","4","4","2","2","2","2","3","2","2","3","5","4","5","4","5","6","1","4","888888","7","988888","5","5","6","4","5","7","1","1","988888","888888","0","0","999999","999999","999999","999999","1","1","2","2","999999","2","999999","2","999999","2","999999","0","0","1","2","999999","3","999999","2","999999","4","1","888888","888888","988888","11","14","988888","999999","4","999999","888888","888888","3","2","10","0","1","1","4","999999","1","999999","2","999999","999999","5","999999","888888","888888","988888","1","5","3","0","4","2201","5","3","1","888888","1","80","0","0","1","0","0","0","0","1","0","0","0","0","999999","0","1","9","49","2","6","HAI14_0322","1"
"22","323","2204","2","1150","2206","115","11590003501","1","3","14","21feb2014","1","1","1973","41","2","3","1","3","3","1","2","3","2","2","3","2","2","3","2","999999","3","5","2","999999","999999","999999","2","1","1","2","999999","999999","999999","2","3","2","3","3","4","3","3","4","3","2","4","3","4","3","4","3","7","3","7","5","4","2","4","2","1","5","5","3","4","5","6","5","7","1","2","3","5","888888","2","3","2","4","6","5","7","7","6","3","3","1","8","5","1","10","7","6","4","3","1","1","3","2","0","0","0","999999","999999","0","999999","0","988888","2","999999","2","999999","2","999999","2","999999","0","0","1","1","2201","999999","999999","1","2204","2","2","888888","2","4","4","4","1","1","1","1","1","888888","1","2","12","3","2","1","3","999999","5","999999","2","999999","999999","5","999999","2","3","3","3","6","0","2","4","2201","5","2","1","2","1","46","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","5","40","2","7","HAI14_0323","1"
