"areaenum","elsdept","elsmunicipio","elscanton","elszona","elssegmento","obsid","pais","estratopri","upm","elssec","cluster","ur","tamano","elsidioma","sexo","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b47","n1","n3","n9","n10","n11","n12","elsb52","elsb54","elsb56","elsb57","elsb58","elsb59","elsay7","elsay8","m1","ing4","pn2","dem23","pn4","pn5","elspn3a","elspn3b","elspn3c","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","elsvb3","vb4","vb8","vb6","elsvb7","elsvb21","vb10","vb11","elsvb12","elsvb13","elsvb14","elsvb15","elsvb17","elsvb19","elsvb20","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","elsetid","elsetida","elsleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","duracion"
"3","1","1","0","1","39","14","3","1","1","0","0","1","2","1","1","2006-06-27T16:49:43.000","42","1","5.0","17.0","20.0","13.0","13.0","3","1","4","4.0","5.0","3.0","4.0","3.0","1","1.0","2.0","1.0","1.0","1","2.0","1.0","1.0","1.0","1.0","4.0","2.0","2.0","4.0","1.0","2.0","3.0","1.0","2.0","3.0","2.0","3.0","3.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0",,"1","1.0","1.0",,"1.0","3.0","1.0","3.0","2.0","3.0","2.0",,,,,"4.0","6.0","3.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","2.0","2.0","6.0","5.0","4.0","3.0","4","1.0","3.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","5.0","1.0","2",,,,"7.0","5.0","4.0","2.0","5.0","1.0","3.0","3.0","4.0","2.0","4.0","10.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","7.0","7.0","1.0","2.0","2.0","2.0","1.0","1","1.0","2.0","2.0","0","0","1","0.0","2.0",,"2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","3.0","1.0",,"1.0","1.0","1.0","1","1.0","2.0",,"3.0","1.0","2.0","3.0","1.0","2.0","2.0","2.0","1.0","3.0","3.0","1.0","1.0","3.0","3.0","1.0","4.0","7.0","1.0","2.0","2.0","2.0","2.0","2.0","9","3","60","1.0","0.0","2",,"99999",,"2.0","1.0","4.0","1.0","1.0","2.0","2.0","1.0","1","0","0","0","0","0","0","0","1","1","0","7.0","2.0",,,,"52.0","3","1",,"2006-06-27T17:40:42.000","3059"
"3","1","1","0","1","39","13","3","1","1","0","0","1","2","1","1","2006-06-27T16:53:05.000","14","1","5.0","1.0","3.0","0.0","3.0","1","1","1","4.0","3.0","1.0","4.0","1.0","2","1.0","2.0","3.0",,"1","1.0","1.0","1.0","2.0","3.0","2.0","3.0","4.0","4.0","4.0","1.0","3.0","5.0","1.0","3.0","2.0","2.0","3.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0",,"1.0","2.0","2.0","1","1.0","2.0","1.0","1.0","1.0","1.0","4.0","1.0","3.0","2.0","4.0","2.0","2.0","1.0","4.0","5.0","6.0","5.0","6.0","5.0","5.0","5.0","4.0","4.0","5.0","4.0","6.0","5.0","5.0","5.0","7","5.0","5.0","1.0","4.0","4.0","3.0","2.0","1.0","4.0","5.0","3.0","5.0","2.0","2",,,,"5.0","5.0","3.0","5.0","6.0","7.0","2.0","2.0","3.0","3.0","1.0","10.0","10.0","9.0","3.0","2.0","3.0","5.0","8.0","5.0","6.0","5.0","3.0","2.0","10.0","10.0","9.0","10.0","1.0","2.0","1.0","2.0","3.0","2","1.0","2.0","2.0","1","0","1","1.0","1.0","0.0","1.0","0.0","1","0.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0",,"1.0","1.0","1.0","1","1.0","2.0",,"3.0","1.0","1.0","4.0","2.0",,,,"2.0","3.0","3.0","2.0","1.0","3.0","2.0","1.0","5.0","1.0","7.0","2.0","2.0","2.0","2.0","2.0","9","3","33","5.0","5.0","2",,"99999",,"2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1","1","1","1","2","0","0","0","1","1","1","5.0","1.0","4.0","1.0","1.0",,"1","1",,"2006-06-27T17:44:18.000","3073"
"3","1","1","0","1","39","18","3","1","1","0","0","1","2","1","2","2006-06-27T16:55:26.000","21","2","1.0","3.0","80.0","0.0","80.0","4","1","3","4.0","3.0","2.0","3.0","3.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","3.0","4.0","4.0","4.0","1.0","1.0","1.0","2.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2",,,,"1.0","3.0","1.0","3.0","2.0","4.0","1.0","3.0",,,"2.0","4.0","7.0","4.0","2.0","2.0","3.0","2.0","2.0","4.0","2.0","2.0","3.0","7.0","3.0","3.0","5.0","7","4.0","3.0","4.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","5.0","2.0","1","1.0","1.0","4.0","5.0","5.0","3.0","6.0","6.0","6.0","3.0","3.0","3.0","2.0","3.0","9.0","9.0","10.0","3.0","3.0","1.0","1.0","7.0","2.0","8.0","1.0","1.0","1.0","8.0","8.0",,"7.0","2.0","2.0","2.0","2.0","1.0","2","1.0","2.0","2.0","0","0","1","0.0","2.0",,"2.0",,"2",,"2.0",,"0.0","1.0","1.0","1.0","1.0",,"1.0","1.0",,"1","1.0",,,"3.0","1.0",,"3.0","1.0",,"4.0",,"2.0","3.0","3.0","2.0","1.0","3.0","4.0","1.0","1.0","6.0","3.0","2.0","2.0","2.0","2.0","3.0","14","2","72","1.0","4.0","1","4.0","99999","3.0","1.0","2.0","2.0","5.0","4.0","2.0","2.0","1.0","1","1","1","1","1","1","1","0","1","1","1","14.0",,,,,,"2","1",,"2006-06-27T17:57:40.000","3734"
"7","1","2","2","0","0","48","3","3","2","0","0","2","5","1","1","2006-06-27T09:15:50.000","3","1","5.0",,,,,"4","4","4","4.0","4.0","3.0","4.0","3.0","2","2.0","2.0","3.0",,"1","2.0","1.0","1.0","2.0","1.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0","10.0","1.0","1.0","1.0",,"1.0","2.0","2.0","2.0","1.0","1.0",,"1.0","2.0","2.0","2.0","2.0",,"1.0","1.0","1","2.0","1.0",,"1.0","2.0","1.0","4.0","2.0","3.0","2.0","4.0","4.0","4.0","1.0","1.0","7.0","4.0","7.0","7.0","1.0","4.0","4.0","4.0","4.0","1.0","4.0","7.0","7.0","4.0","1.0","7","4.0","4.0","4.0","4.0","4.0","4.0","4.0","5.0",,,,"4.0","1.0","2",,,,"5.0","0.0","2.0",,,,,,,,,"1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","1.0","10.0","1.0",,"2.0","2.0","1.0","1","1.0","3.0","2.0","0","0","1","0.0","1.0","0.0","1.0","0.0","1","0.0","1.0","0.0","0.0","0.0","0.0","1.0",,,"1.0","2.0",,"1","1.0","1.0",,"2.0","1.0","1.0","14.0","1.0","1.0","1.0","1.0","1.0",,,"1.0","1.0",,"4.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","0.0","0","9","56","1.0","1.0","1","1.0","99999","3.0","1.0","2.0","4.0","2.0","9.0",,,"1.0","0","0","1","0","0","0","0","0","0","0","0","5.0","1.0","4.0",,"2.0",,"1","1",,"2006-06-27T10:17:50.000","3720"
"6","1","2","0","1","1","43","3","3","2","0","0","1","3","1","2","2006-06-27T09:44:00.000","13","2","4.0","7.0","5.0","1.0","1.0","1","1","1","4.0","3.0","2.0","3.0","1.0","2","1.0","2.0","1.0","1.0","2",,,,,"1.0","2.0","2.0","4.0","4.0","3.0","2.0","4.0","7.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2",,,,"1.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","7.0","7.0","5.0","5.0","7.0","6.0","5.0","4.0","5.0","1.0","3.0","6.0","7.0","7.0","6.0","7.0","7","7.0","7.0","6.0","7.0","6.0","2.0","5.0","5.0","4.0","5.0","5.0","4.0","2.0","1","1.0","2.0","3.0","3.0","3.0","3.0","7.0","7.0","5.0","2.0","3.0","3.0","2.0","2.0","10.0","10.0","7.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","5.0","1.0","5.0","7.0","6.0","5.0","4.0","6.0","2.0","1.0","2.0","2.0","2","1.0","1.0","1.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","1.0","0.0","0.0","0.0","0.0","3.0","1.0","2.0","1.0","2.0",,"1","1.0","2.0",,"3.0","1.0","2.0","3.0","1.0","2.0","1.0","1.0","2.0","3.0","2.0","2.0","2.0","1.0","4.0","1.0","7.0","6.0","1.0","2.0","2.0","2.0","2.0","1.0","2","2","35","1.0","3.0","2",,"99999",,"4.0","2.0","3.0","1.0","3.0","1.0","1.0","1.0","1","0","1","1","1","0","0","0","0","0","0","4.0","1.0","4.0","1.0","2.0",,"1","2","1.0","2006-06-27T10:27:38.000","2618"
"6","1","2","0","1","1","40","3","3","2","0","0","1","3","1","2","2006-06-27T10:40:08.000","2","2","4.0","1.0","3.0","4.0","3.0","3","1","1","4.0","2.0","2.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"3.0","2.0","4.0","4.0","4.0","4.0","3.0","1.0","9.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2",,,,"2.0","1.0","1.0","1.0","2.0","4.0","1.0","2.0","2.0",,"3.0","7.0","5.0","4.0","5.0","6.0","5.0","4.0","4.0","5.0","6.0","6.0","4.0","7.0","5.0","5.0","6.0","7","6.0","7.0","5.0","7.0","6.0","5.0","6.0","5.0","5.0","7.0","6.0","4.0","1.0","1","1.0","2.0","4.0","5.0","0.0","2.0","6.0","7.0","7.0","2.0","2.0","2.0","3.0","1.0","10.0","10.0","8.0","1.0","1.0","1.0","1.0","1.0","10.0","9.0","1.0","1.0","1.0","3.0","5.0","2.0","8.0","1.0","2.0","2.0","2.0","2.0","2","1.0","2.0","3.0","0","0","2",,"1.0","0.0","2.0",,"2",,"1.0","0.0","0.0","0.0","0.0","3.0","1.0",,"1.0","1.0",,"1","2.0",,"1.0",,"2.0",,"1.0","2.0",,,,"2.0","3.0","1.0","1.0","1.0","1.0","4.0","2.0","7.0","6.0","7.0","2.0","2.0","2.0","2.0","1.0","6","6","25","1.0","2.0","2",,"99999",,"4.0","1.0","4.0","1.0","1.0","1.0","2.0","1.0","0","0","0","1","0","0","0","0","1","0","0","8.0","1.0","2.0","3.0","1.0",,"2","1",,"2006-06-27T11:28:46.000","2918"
"6","1","2","0","1","1","37","3","3","2","0","0","1","3","1","1","2006-06-27T11:56:47.000","8","1","5.0",,,,,"2","3","3","4.0","3.0","1.0","3.0","1.0","2","1.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","2.0","2.0","3.0","10.0","1.0","1.0","1.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2",,,,"2.0","1.0","1.0","1.0","2.0","4.0","1.0",,"1.0",,"1.0","7.0","5.0","6.0","7.0","5.0","4.0","6.0","5.0","3.0","7.0","6.0","5.0","1.0","3.0","4.0","6.0","7","3.0","2.0","5.0","4.0","6.0","5.0","6.0","6.0","6.0","7.0","6.0","5.0","1.0","2",,,,"0.0","0.0","2.0","7.0","7.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","10.0","1.0","1.0","10.0","6.0","1.0","1.0","4.0","10.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","3.0","1","1.0","1.0","3.0","0","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","2.0","1.0",,"1.0","2.0",,"1","1.0","1.0",,"1.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","1.0","1.0","3.0","4.0","1.0","7.0","7.0","6.0","2.0","2.0","2.0","2.0","1.0","5","5","26","4.0","4.0","2",,"99999",,"4.0","2.0","3.0","2.0","1.0",,,"1.0","0","0","0","0","0","0","0","0","0","0","0","11.0","1.0","4.0","1.0","2.0",,"1","1",,"2006-06-27T12:48:35.000","3108"
"6","1","2","0","1","1","41","3","3","2","0","0","1","3","1","2","2006-06-27T10:38:31.000","8","2","3.0",,,,,"1","4","4","4.0","5.0","3.0","4.0","2.0","2","2.0","2.0","3.0",,"1","2.0","1.0","2.0","2.0","1.0","2.0","4.0","4.0","4.0","4.0","3.0","2.0",,"2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0",,,"2.0","2.0","2.0","1.0","2",,,,"2.0","2.0","1.0","1.0","2.0","4.0",,,,,"1.0","5.0","7.0","5.0","5.0",,"6.0","5.0","7.0","7.0","1.0","5.0","3.0","7.0","1.0","1.0","6.0","7","7.0","7.0",,"7.0","7.0","1.0",,"1.0","2.0","1.0","1.0","4.0",,"2",,,,"6.0","5.0","4.0",,,,,"2.0","4.0","4.0","1.0",,"7.0","7.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0",,"1.0","1.0","3.0",,,"7.0","1.0",,"1.0","2.0","4.0","2","1.0","2.0","2.0","0","0","2",,"2.0",,"2.0",,"2",,"1.0","0.0","0.0","0.0",,,,,"1.0",,,"1","2.0",,"6.0",,"2.0",,"2.0","2.0",,,,"2.0","2.0","2.0","2.0",,"4.0","5.0","1.0","7.0","7.0","7.0","2.0",,"2.0","2.0","1.0","3","3","50","1.0","4.0","2",,"99999",,"4.0","2.0","3.0","6.0","7.0",,"3.0","1.0","1","0","1","0","0","0","0","0","0","0","0","13.0",,,,,,"2","1",,"2006-06-27T11:30:32.000","3121"
"6","1","2","0","1","1","39","3","3","2","0","0","1","3","1","2","2006-06-27T11:47:14.000","11","2","14.0","20.0","25.0",,"20.0","4","1","4","4.0","3.0","1.0","1.0","1.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","3.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2",,,,"2.0","3.0","1.0","1.0","2.0","4.0","1.0",,,,,"3.0","6.0","4.0","5.0","5.0","3.0","5.0","4.0","3.0","6.0","3.0","4.0","1.0","2.0","4.0","2.0","7","3.0","6.0","3.0","6.0","4.0","6.0","6.0","6.0","6.0","7.0","7.0","3.0","1.0","2",,,,"0.0","0.0","1.0","5.0","6.0","7.0","1.0","1.0","1.0","1.0","3.0","1.0","10.0","5.0","1.0","1.0","1.0","1.0","10.0","5.0","10.0","10.0","5.0","10.0","6.0","5.0","5.0","5.0","1.0","2.0","2.0","2.0","4.0","2","1.0","1.0","3.0","0","0","2",,"2.0",,"2.0",,"2",,"2.0",,"0.0","0.0","0.0","3.0","1.0",,"1.0","1.0",,"1","2.0",,"10.0",,"1.0",,"3.0","2.0",,,,"1.0","2.0","2.0","2.0","1.0","4.0","5.0","1.0","4.0","4.0","2.0","2.0",,"2.0","2.0","2.0","8","2","18","5.0","2.0","1","3.0","99999","2.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","1","1","1","0","0","0","0","0","0","0","0",,"2.0",,,,,"1","1",,"2006-06-27T12:40:43.000","3209"
"6","1","2","0","1","1","42","3","3","2","0","0","1","3","1","2","2006-06-27T10:31:28.000","11","2","5.0","32.0","10.0",,"32.0","2","3","4","4.0","3.0","3.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","2.0","1.0","9.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0",,"2.0","1.0",,"2",,,,"1.0","3.0","1.0","3.0","2.0","4.0","1.0","3.0",,,"1.0","4.0","7.0",,"6.0","7.0","3.0","7.0","7.0","7.0","7.0","6.0","6.0","3.0","7.0","7.0","7.0","7","7.0","7.0",,"6.0","7.0","3.0","5.0","4.0","3.0","3.0","1.0","5.0","1.0","1","2.0","3.0","3.0","5.0","0.0","2.0",,"7.0",,"2.0","3.0","2.0","1.0","1.0","1.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","4.0","9.0",,"1.0","3.0","3.0","4.0","1.0","2.0","1.0","2.0","4.0","2","1.0","1.0","1.0","0","0","2",,"2.0",,"2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","2.0","1.0",,"1.0","1.0",,"1","1.0","1.0",,"2.0","1.0","1.0","4.0","1.0","1.0","2.0","2.0",,"2.0","3.0","2.0","1.0","4.0","5.0","2.0",,"5.0","1.0","2.0",,"2.0","2.0","0.0","0","9","60","5.0","4.0","1","4.0","99999","2.0","1.0","2.0","2.0","2.0","7.0","2.0","2.0","1.0","1","1","1","0","0","0","0","0","1","0","0","8.0","2.0",,,,,"1","1",,"2006-06-27T11:40:48.000","4160"
"6","1","2","0","1","1","38","3","3","2","0","0","1","3","1","1","2006-06-27T11:04:11.000","9","1","3.0","7.0","3.0","10.0","7.0","1","3","3","4.0","3.0","2.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","7.0","1.0","2.0","2.0","3.0","2.0","1.0",,"2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","2",,,,"2.0","2.0","1.0","2.0","2.0","4.0","1.0",,,,,"6.0","7.0","5.0","6.0","7.0","3.0","5.0","7.0","6.0","7.0","5.0","6.0","7.0","4.0","6.0","6.0","7","7.0","6.0","5.0","7.0","7.0","5.0","6.0","7.0","5.0","6.0","4.0","4.0","1.0","1","1.0","2.0","3.0","5.0","0.0","2.0","4.0","5.0","6.0","2.0","2.0","3.0","3.0","2.0","8.0","9.0","7.0","2.0","1.0","1.0","2.0","1.0","5.0","8.0","7.0","9.0","3.0","6.0","8.0","7.0","5.0","2.0","2.0","1.0","2.0","4.0","2","1.0","3.0","2.0","0","0","2",,"1.0","0.0","2.0",,"2",,"2.0",,"0.0","0.0","0.0","3.0",,,"1.0","1.0",,"3","1.0","1.0",,"3.0","1.0","4.0","7.0","2.0",,,,"2.0","2.0","3.0","1.0","1.0","2.0","5.0","3.0","6.0","5.0","4.0","2.0",,"2.0","2.0","1.0","3","3","54","1.0","1.0","2",,"99999",,"4.0","2.0","3.0","1.0","0.0","2.0","2.0","1.0","0","0","0","0","0","0","0","0","0","0","0","5.0","2.0",,,,"5.0","2","1",,"2006-06-27T12:09:40.000","3929"
"2","1","1","0","1","22","12","3","1","1","0","0","1","2","1","2","2006-06-27T15:17:00.000","43","2","3.0","32.0","1.0","17.0","17.0","1","1","3","4.0","4.0","3.0","3.0","3.0","1","2.0","2.0","1.0","3.0","1","1.0","2.0","2.0","1.0","4.0","2.0","4.0","4.0","4.0","1.0","2.0","3.0","7.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2",,,,"1.0","2.0","1.0","1.0","2.0","4.0","2.0","2.0","2.0","2.0","1.0","5.0","7.0","5.0","5.0","5.0","4.0","3.0","5.0","3.0","5.0","5.0","4.0","6.0","4.0","5.0","6.0","7","5.0","4.0","5.0","6.0","4.0","4.0","4.0","5.0","5.0","4.0","4.0","5.0","2.0","1","2.0","3.0","2.0","5.0","5.0","3.0","6.0","7.0","3.0","3.0","3.0","2.0","4.0","4.0","9.0","9.0","10.0","9.0","4.0","9.0","5.0","4.0","4.0","8.0","5.0","4.0","4.0","4.0","9.0","4.0","4.0","4.0","2.0","2.0","2.0","4.0","2","1.0","1.0","2.0","0","0","1","0.0","1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","0.0","0.0","1.0","1.0",,"1.0","1.0",,"1","2.0",,"3.0",,"2.0",,"3.0","2.0",,,,"2.0","2.0","3.0","2.0","1.0","2.0","2.0","4.0","7.0","7.0","6.0","2.0","2.0","2.0","2.0","2.0","9","3","51","5.0","7.0","2",,"99999",,"4.0","1.0","3.0","1.0","3.0","2.0","2.0","1.0","1","1","0","1","0","0","0","0","1","1","0","2.0","1.0","1.0","4.0","1.0",,"3","1",,"2006-06-27T16:19:59.000","3779"
"2","1","1","0","1","22","7","3","1","1","0","0","1","2","1","1","2006-06-27T15:18:53.000","13","1","4.0","1.0","3.0","2.0","3.0","3","1","1","3.0","3.0","1.0","3.0","2.0","2","1.0","1.0","3.0",,"1","2.0","2.0","1.0","1.0","3.0","3.0","3.0","2.0","4.0","3.0","1.0","3.0","8.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2",,,,"1.0","1.0","1.0","1.0","2.0","4.0","1.0","2.0","2.0","2.0","1.0","5.0","7.0","6.0","6.0","6.0","6.0","6.0","6.0","5.0","6.0","6.0","5.0","6.0","6.0","6.0","7.0","7","6.0","6.0","5.0","5.0","7.0","5.0","7.0","6.0","6.0","5.0","5.0","4.0","1.0","1","1.0","1.0","4.0","3.0","5.0","1.0","7.0","7.0","4.0","2.0","1.0","2.0","2.0","1.0","5.0","10.0","8.0","1.0","1.0","1.0","1.0","3.0","6.0","3.0","5.0","5.0","3.0","10.0","8.0","4.0","5.0","1.0","2.0","2.0","2.0","4.0","2","1.0","1.0","1.0","0","0","1","0.0","2.0",,"1.0","0.0","2",,"2.0",,"0.0","0.0","0.0","4.0","1.0",,"1.0","1.0","1.0","1","1.0","1.0",,"1.0","1.0","1.0","3.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0",,"2.0","2.0","2.0","10","4","22","1.0","8.0","2",,"99999",,"4.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","1","1","1","1","3","1","1","0","1","1","1","12.0",,,,,,"3","1",,"2006-06-27T16:07:53.000","2940"
"2","1","1","0","1","22","10","3","1","1","0","0","1","2","1","2","2006-06-27T15:29:41.000","8","2","1.0","15.0",,,"15.0","2","2","2","4.0","4.0","3.0","3.0","2.0","2","2.0","2.0","3.0",,"2",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","5.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2",,,,"2.0","2.0","1.0","4.0","2.0","4.0","2.0",,,,"1.0","5.0","7.0","4.0","5.0","6.0","4.0","4.0","6.0","4.0","5.0","6.0","4.0","2.0","4.0","5.0","6.0","7","6.0","4.0","6.0","4.0","4.0","2.0","4.0","2.0","5.0","2.0","1.0","6.0","2.0","2",,,,"7.0","0.0","3.0","7.0","7.0","5.0","2.0","2.0","4.0","4.0","3.0","1.0","8.0","5.0","1.0","1.0","1.0","1.0","5.0","2.0","8.0","9.0","5.0","3.0","6.0","9.0","7.0","5.0","1.0","2.0","1.0","2.0","4.0","2","1.0","2.0","2.0","0","0","1","0.0","2.0",,"2.0",,"1","0.0","2.0",,"0.0","0.0","1.0","4.0","1.0",,"1.0","1.0",,"1","1.0","77.0",,,"1.0","2.0","3.0","2.0",,,,"2.0","3.0","2.0","2.0","1.0","3.0","4.0","5.0","5.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","10","4","20","3.0","8.0","2",,"99999",,"4.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1","1","1","1","2","1","1","0","1","1","0","13.0",,,,,,"3","1",,"2006-06-27T16:04:10.000","2069"
"2","1","1","0","1","22","8","3","1","1","0","0","1","2","1","1","2006-06-27T15:05:11.000","11","1","5.0","17.0","13.0","1.0","17.0","1","1","2","2.0","2.0","2.0","2.0","1.0","2","1.0","1.0","3.0",,"1","1.0","2.0","2.0","2.0","2.0","4.0","4.0","3.0","4.0","2.0","1.0","2.0","7.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0",,"1.0","2.0","2.0","2.0","2.0","1.0","2.0","1","2.0","1.0",,"2.0","1.0","1.0","4.0","2.0","3.0","1.0","2.0","2.0",,"1.0","3.0","5.0","3.0","4.0","6.0","4.0","6.0","7.0","2.0","6.0","5.0","5.0","7.0","4.0","5.0","6.0","7","7.0","3.0","6.0","3.0","6.0","3.0","7.0","4.0","6.0","3.0","3.0","2.0","1.0","1","2.0","1.0","2.0","5.0","0.0","2.0","7.0","7.0","1.0","2.0","1.0","2.0","3.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","3.0","2.0","1.0","1.0","5.0","2.0","10.0","10.0","8.0","10.0","10.0","2.0","2.0","2.0","2.0","2","1.0","2.0","2.0","1","0","2",,"1.0","0.0","2.0",,"1","0.0","2.0",,"0.0","1.0","1.0","1.0","1.0",,"1.0","1.0","1.0","1","1.0","1.0",,"1.0","1.0","2.0","5.0","2.0",,,,"2.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","3.0","6.0","7.0","2.0","2.0","2.0","2.0","3.0","18","6","26","1.0","9.0","2",,"99999",,"4.0","1.0","1.0","1.0","0.0","2.0","1.0","1.0","1","1","1","1","1","0","1","0","1","1","1","1.0","1.0","2.0","5.0","1.0",,"3","1",,"2006-06-27T16:29:50.000","5079"
