"name","number","horizon","top","bottom","average","clay","silt","sand","ph_h2o","ph_kcl","soc","tn","c_n","brayp","totalp","crop","landuse","position","ri","include","includetop","cec_ac","cecclay","exca_cmolc_kg","exmg_cmolc_kg","exk_cmolc_kg","exna_cmolc_kg","teb","bs","bs_scaled","teb_icraf","soc_umn","tn_umn","wrb_group","usorder","pit","elevation","cultivated","author","p_differenceparent","p_ratioparent","p_ratiobraytotal","teb_all","map_mm","pet_mm","matx10_c","mi","afsis_bdrule","jelinski_bd","aspect","aspectcat"
"LUSH-16_7","73","4","74","96","85","50.75129517","1.86698088","47.38172395","4.874311233","NA","2.319133128","0.16042694","14.456008","15","269.95","1","Low","Valley","15","0","0","8.47","16.68922925","0.056087359","0.042561198","0.057431574","0.077866438","0.233946568","2.762061021","0.02762061","3.641061033","1.185529709","0.107329033","Fluvisol","Entisol","1","1289","0","Jelinski","85.24","1.461480158","0.055565846","0.233946568","1131","1332","166","85","NA","1.025154435","139","S"
"LUSH-16_7","73","5","96","120","108","46.75369437","12.53365669","40.71264894","5.531291067","NA","0.965033891","0.067365115","14.32542482","5","184.71","1","Low","Valley","60","0","0","5.88","12.57654626","0.215135964","0.02040966","0.298309249","0.086427405","0.620282278","10.54901834","0.105490183","3.806417467","0.612304032","0.042976197","Fluvisol","Entisol","1","1289","0","Jelinski","0","1","0.02706946","0.620282278","1131","1332","166","85","NA","1.245525708","139","S"
"MBUZII-1","74","1","0","15","7.5","79.07324902","14.23987106","6.686879917","5.990618267","NA","3.06658838","0.281793817","10.88238348","2","211.97","0","High","Upper","15","1","1","5.22","6.601474032","0.874691715","0.021944305","0.934901333","0.26131254","2.092849893","40.09290982","0.400929098","9.072987967","3.07825017","0.315798163","Lixisol","Alfisol","1","1314","1","Jelinski","-249.85","0.45898835","0.009435297","2.092849893","1116","1424","184","78","NA","0.954937025","305","N"
"MBUZII-1","74","2","15","39","27","92.83880363","5.377323038","1.783873332","5.677713333","NA","1.735063175","0.141519836","12.26021188","2","442.545","0","High","Upper","9.375","1","0","13.91","14.98295912","6.499278135","0.038130891","0.871611223","0.096831067","7.505851316","53.96011011","0.539601101","6.282615833","1.321889162","0.149799377","Lixisol","Alfisol","1","1314","1","Jelinski","-19.275","0.95826296","0.004519314","7.505851316","1116","1424","184","78","NA","1.098080645","305","N"
"MBUZII-1","74","3","39","95","67","92.83595167","4.616792834","2.547255496","5.6942356","NA","1.490052281","0.141376228","10.53962397","2","443.04","0","High","Upper","18.75","1","0","13.82","14.88647421","6.662264169","0.258134032","1.114410006","0.085920524","8.120728731","58.76069994","0.587606999","5.177403333","1.081982493","0.099492013","Lixisol","Alfisol","1","1314","1","Jelinski","-18.78","0.959334806","0.004514265","8.120728731","1116","1424","184","78","NA","1.136342791","305","N"
"MBUZII-1","74","4","95","115","105","76.6870164","5.98556371","17.32741989","5.9063196","NA","1.402085909","0.155245747","9.031396583","2","589.37","0","High","Upper","6.25","1","0","24.19","31.5438012","11.55744608","0.087303945","1.15031174","0.095825706","12.89088747","53.29015078","0.532901508","6.4703147","1.042588234","0.089055538","Lixisol","Alfisol","1","1314","1","Jelinski","127.55","1.276189858","0.003393454","12.89088747","1116","1424","184","78","NA","1.151636866","305","N"
"MBUZII-1","74","5","115","130","122.5","43.18460185","16.27541838","40.53997977","6.185950533","NA","0.416935735","0.039188209","10.6393159","2","461.82","0","High","Upper","6.25","1","0","14.87","34.43356975","6.990476595","0.062153128","1.020651029","0.086741055","8.160021808","54.87573509","0.548757351","5.678021033","0.237525865","0.031475581","Lixisol","Alfisol","1","1314","1","Jelinski","0","1","0.004330692","8.160021808","1116","1424","184","78","NA","1.456458059","305","N"
"LUSH-1_1B","75","1","0","10","5","63.78389515","19.48956975","16.7265351","6.238495967","NA","2.875940264","0.287620698","9.999072681","NA","NA","0","High","Lower","18.75","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.8240884","NA","NA","NA","NA","0","1208","1","Jelinski","NA","NA","NA","10.8240884","1058","1438","187","74","NA","0.971069534","234","S"
"LUSH-1_1B","75","2","10","20","15","70.0041752","17.76709421","12.22873059","6.2042714","NA","2.87951177","0.275869037","10.43796651","NA","NA","0","High","Lower","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.01963927","NA","NA","NA","NA","0","1208","1","Jelinski","NA","NA","NA","10.01963927","1058","1438","187","74","NA","0.970757599","234","S"
"LUSH-1_2B","76","1","0","10","5","68.07229245","22.57302356","9.354683988","6.709882233","NA","2.312700675","0.190604028","12.13353516","NA","NA","0","High","Valley","28","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.63938037","NA","NA","NA","NA","0","1192","1","Jelinski","NA","NA","NA","13.63938037","1059","1451","191","73","NA","1.025852531","34","N"
"LUSH-1_2B","76","2","10","20","15","68.87047272","20.90655146","10.22297582","6.6938193","NA","2.232752016","0.193378179","11.5460391","NA","NA","0","High","Valley","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.84857463","NA","NA","NA","NA","0","1192","1","Jelinski","NA","NA","NA","13.84857463","1059","1451","191","73","NA","1.034694937","34","N"
"LUSH-1_2B","76","3","20","30","25","68.24173238","21.71525363","10.04301399","6.6874165","NA","2.054400781","0.169480346","12.12176414","NA","NA","0","High","Valley","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.94638407","NA","NA","NA","NA","0","1192","1","Jelinski","NA","NA","NA","11.94638407","1059","1451","191","73","NA","1.055619167","34","N"
"LUSH-1_3","77","1","0","10","5","66.52678085","22.89139997","10.58181918","5.5594959","NA","3.879351546","0.377124854","10.28665044","NA","NA","0","High","Valley","21","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.2097303","NA","NA","NA","NA","0","1188","1","Jelinski","NA","NA","NA","9.2097303","1059","1451","191","73","NA","0.895846402","269","S"
"LUSH-1_3","77","2","10","20","15","81.79683605","13.26009951","4.943064438","5.976530733","NA","2.883514639","0.274273127","10.51329626","NA","NA","0","High","Valley","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.638921133","NA","NA","NA","NA","0","1188","1","Jelinski","NA","NA","NA","9.638921133","1059","1451","191","73","NA","0.970408449","269","S"
"LUSH-1_3","77","3","20","30","25","82.02192645","12.76215752","5.215916026","5.887816133","NA","2.398341466","0.184080103","13.0287925","NA","NA","0","High","Valley","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.676841133","NA","NA","NA","NA","0","1188","1","Jelinski","NA","NA","NA","8.676841133","1059","1451","191","73","NA","1.016713438","269","S"
"LUSH-1_4B","78","1","0","10","5","80.12860774","10.33741997","9.533972289","6.575096367","NA","2.886834344","0.20931037","13.79212288","NA","NA","0","High","Upper","17.5","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","18.4273308","NA","NA","NA","NA","0","1344","1","Jelinski","NA","NA","NA","18.4273308","1058","1438","187","74","NA","0.970119255","277","N"
"LUSH-1_4B","78","2","10","20","15","76.81143528","11.90851589","11.28004883","6.357699567","NA","2.363553754","0.233526758","10.12112605","NA","NA","0","High","Upper","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.42118753","NA","NA","NA","NA","0","1344","1","Jelinski","NA","NA","NA","12.42118753","1058","1438","187","74","NA","1.020385799","277","N"
"LUSH-1_4B","78","3","20","30","25","78.61243901","12.25404544","9.133515554","6.452553467","NA","2.406759909","0.211390883","11.3853534","NA","NA","0","High","Upper","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.51828627","NA","NA","NA","NA","0","1344","1","Jelinski","NA","NA","NA","11.51828627","1058","1438","187","74","NA","1.015832751","277","N"
"LUSH-1_5","79","1","0","10","5","79.00871571","13.60727215","7.384012142","6.321916667","NA","2.753551306","0.257160184","10.70753358","NA","NA","1","Low","Upper","21.875","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.1707267","NA","NA","NA","NA","0","1324","0","Jelinski","NA","NA","NA","11.1707267","1058","1438","187","74","NA","0.98199986","182","S"
"LUSH-1_5","79","2","10","20","15","78.41796475","13.41791871","8.164116537","6.3941699","NA","3.373806843","0.305686505","11.03681971","NA","NA","1","Low","Upper","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.43973597","NA","NA","NA","NA","0","1324","0","Jelinski","NA","NA","NA","12.43973597","1058","1438","187","74","NA","0.930940071","182","S"
"LUSH-1_5","79","3","20","30","25","72.38570481","18.08717102","9.52712417","6.4121206","NA","3.794168844","0.352193229","10.77297498","NA","NA","1","Low","Upper","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.29195243","NA","NA","NA","NA","0","1324","0","Jelinski","NA","NA","NA","13.29195243","1058","1438","187","74","NA","0.901426813","182","S"
"LUSH-1_6B","80","1","0","10","5","69.63980676","21.9289665","8.43122674","6.041050467","NA","3.707412484","0.338886911","10.93996954","NA","NA","0","High","Mid","15","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.0472812","NA","NA","NA","NA","0","1277","1","Jelinski","NA","NA","NA","10.0472812","1068","1446","187","74","NA","0.907240605","229","S"
"LUSH-1_6B","80","2","10","20","15","78.33910372","15.57381474","6.087081541","5.996612433","NA","3.212913919","0.310471976","10.34848285","NA","NA","0","High","Mid","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.819405667","NA","NA","NA","NA","0","1277","1","Jelinski","NA","NA","NA","9.819405667","1068","1446","187","74","NA","0.943221409","229","S"
"LUSH-1_6B","80","3","20","30","25","88.02543244","8.60243969","3.37212787","5.872767833","NA","2.598509041","0.247006097","10.52001984","NA","NA","0","High","Mid","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.492232933","NA","NA","NA","NA","0","1277","1","Jelinski","NA","NA","NA","7.492232933","1068","1446","187","74","NA","0.996565925","229","S"
"LUSH-1_7","81","1","0","10","5","64.40133471","15.18921568","20.40944961","4.763082367","NA","5.436292739","0.412945862","13.1646621","NA","NA","1","Low","Mid","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.3869507","NA","NA","NA","NA","0","1234","0","Jelinski","NA","NA","NA","8.3869507","1068","1446","187","74","NA","0.811036913","246","S"
"LUSH-1_7","81","2","10","20","15","63.3243469","15.83853375","20.83711935","4.835708167","NA","6.002231545","0.46587422","12.88380272","NA","NA","1","Low","Mid","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.7220942","NA","NA","NA","NA","0","1234","0","Jelinski","NA","NA","NA","7.7220942","1068","1446","187","74","NA","0.786145713","246","S"
"LUSH-1_7","81","3","20","30","25","64.78121683","18.96967676","16.24910641","4.8713921","NA","5.006712823","0.407006739","12.30130203","NA","NA","1","Low","Mid","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.678013367","NA","NA","NA","NA","0","1234","0","Jelinski","NA","NA","NA","7.678013367","1068","1446","187","74","NA","0.831726661","246","S"
"LUSH-1_8","82","1","0","10","5","79.23249931","15.21269817","5.554802516","6.521057833","NA","2.509315913","0.271452591","9.244030067","NA","NA","0","High","Lower","15","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","17.74621767","NA","NA","NA","NA","0","1192","1","Jelinski","NA","NA","NA","17.74621767","1068","1446","187","74","NA","1.005344644","262","S"
"LUSH-1_8","82","2","10","20","15","79.36274636","14.1432168","6.494036841","6.428590233","NA","2.381009824","0.273600333","8.702510695","NA","NA","0","High","Lower","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.55813507","NA","NA","NA","NA","0","1192","1","Jelinski","NA","NA","NA","16.55813507","1068","1446","187","74","NA","1.018536344","262","S"
"LUSH-1_8","82","3","20","30","25","79.30532947","15.5235301","5.171140433","6.529646867","NA","2.305788846","0.244502422","9.430535809","NA","NA","0","High","Lower","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.53557973","NA","NA","NA","NA","0","1192","1","Jelinski","NA","NA","NA","12.53557973","1068","1446","187","74","NA","1.026604821","262","S"
"LUSH-1_9B","83","1","0","10","5","72.76861284","19.98975974","7.241627421","6.645059367","NA","3.012954783","0.311196466","9.681841255","NA","NA","0","High","Mid","22.5","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","23.12383917","NA","NA","NA","NA","0","1213","1","Jelinski","NA","NA","NA","23.12383917","1059","1451","191","73","NA","0.959371772","267","S"
"LUSH-1_9B","83","2","10","20","15","69.78756585","21.25046495","8.961969201","6.635501533","NA","2.737524626","0.306005324","8.94600326","NA","NA","0","High","Mid","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","20.54917803","NA","NA","NA","NA","0","1213","1","Jelinski","NA","NA","NA","20.54917803","1059","1451","191","73","NA","0.983467025","267","S"
"LUSH-1_9B","83","3","20","30","25","72.64923784","20.77411239","6.576649767","6.5639885","NA","2.045995031","0.185081581","11.05455778","NA","NA","0","High","Mid","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.88737843","NA","NA","NA","NA","0","1213","1","Jelinski","NA","NA","NA","13.88737843","1059","1451","191","73","NA","1.056649655","267","S"
"TZ.Lush.7.5","357","1","0","20","10",,,,,"NA",,,,"NA","NA","3","Forest","Crest","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","1868","0","Winowiecki","NA","NA","NA","NA","987","1283","154","77","NA",,"81.6071","N"
"LUSH-1_10","84","2","10","20","15","75.14495701","18.30767368","6.547369315","6.408486867","NA","2.376566666","0.268093983","8.864677377","NA","NA","0","High","Mid","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.53232417","NA","NA","NA","NA","0","1259","1","Jelinski","NA","NA","NA","11.53232417","1058","1438","187","74","NA","1.019005803","318","N"
"LUSH-1_10","84","3","20","30","25","74.20992258","18.48705646","7.303020958","6.4764382","NA","2.246530311","0.231996575","9.683463262","NA","NA","0","High","Mid","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.89270243","NA","NA","NA","NA","0","1259","1","Jelinski","NA","NA","NA","11.89270243","1058","1438","187","74","NA","1.033148686","318","N"
"LUSH-1_11B","85","1","0","10","5","81.4456162","14.39425276","4.160131043","5.9161785","NA","2.468446878","0.228926584","10.78270088","NA","NA","0","High","Lower","9.375","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.8040494","NA","NA","NA","NA","0","1231","1","Jelinski","NA","NA","NA","8.8040494","1058","1438","187","74","NA","1.009471901","128","S"
"LUSH-1_11B","85","2","10","20","15","83.37427127","11.82749066","4.798238072","5.834310467","NA","2.117396708","0.201314554","10.51785212","NA","NA","0","High","Lower","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.455247367","NA","NA","NA","NA","0","1231","1","Jelinski","NA","NA","NA","6.455247367","1058","1438","187","74","NA","1.048027907","128","S"
"LUSH-1_11B","85","3","20","30","25","89.93522269","7.37926301","2.6855143","5.8322197","NA","1.69849511","0.167966233","10.11212242","NA","NA","0","High","Lower","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.028657533","NA","NA","NA","NA","0","1231","1","Jelinski","NA","NA","NA","5.028657533","1058","1438","187","74","NA","1.103434487","128","S"
"LUSH-4_1B","86","1","0","10","5","44.27720388","29.17486022","26.5479359","4.8166531","NA","11.46067","0.849788983","13.48648927","NA","NA","2","Forest","Upper","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.04226787","NA","NA","NA","NA","0","1764","0","Jelinski","NA","NA","NA","10.04226787","1034","1292","158","80","NA","0.623581552","353","N"
"LUSH-4_1B","86","2","10","20","15","55.96522952","22.22485523","21.80991525","4.828779067","NA","8.724474547","0.554845089","15.72416287","NA","NA","2","Forest","Upper","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.094134067","NA","NA","NA","NA","0","1764","0","Jelinski","NA","NA","NA","8.094134067","1034","1292","158","80","NA","0.692144322","353","N"
