"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cpss1","it1","l1","immig1","immig2","prot3","panprot1","panprot2","panprot3","panprot4","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","panb12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","panb49","n9","n11","n15","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","ros4","ing4","eff1","eff2","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","per4","per9","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","vicbar1","vicbar1f","vicbar3","vicbar3f","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","fear6e","fear6f","vb1","vb2","vb3n","vb4new","vb101","vb10","vb11","pol1","vb20","panele1","panele2","panpar1","panpar2","panpar3","panpar4","panpar5","pancon1","pancon2","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","nationality","sex"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707506","701","1","80813","8","801","801015140190","2","5","1","28mar2014","1","2","1967","47","1","19","2","2","2","2","4","2","4","4","4","4","4","4","4","4","5","3","2","2","1","2","2","1","2","2","2","2","999999","999999","999999","2","4","4","1","1","1","4","2","4","3","4","2","3","5","3","3","2","5","5","3","2","2","4","2","7","3","2","3","2","4","2","2","5","2","3","5","2","3","2","3","3","3","3","3","4","3","2","5","2","4","2","3","2","5","2","3","4","3","2","4","3","3","4","3","2","0","0","0","999999","999999","999999","0","999999","0","2","3","3","2","2","2","2","2","1","1","1","1","2","999999","1","1","0","0","2","3","1","2","999999","2","999999","2","999999","4","888888","999999","888888","3","2","2","2","1","2","999999","2","2","12","12","13","3","3","3","3","3","3","3","2","2","12","4","1","2","5","999999","2","1","999999","13","999999","2","2","2","2","2","4","0","3","2","701","5","1","1","1","1","74","1","0","1","0","1","1","0","1","1","0","0","1","0","1","2","8","41.716","2","5","PAN14_0785","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707509","701","1","80813","8","801","801015140190","2","5","1","28mar2014","1","1","1993","21","1","18","2","2","2","2","4","2","4","4","4","4","4","999999","4","4","4","3","2","2","1","1","2","2","1","2","1","2","999999","999999","999999","2","4","4","1","1","2","3","2","3","4","3","2","5","2","3","2","4","4","5","3","3","4","2","2","7","3","2","3","3","4","4","5","2","3","2","3","2","4","2","3","3","3","3","3","3","4","3","4","3","3","2","3","4","5","2","5","3","4","3","4","4","5","3","3","1","0","0","0","999999","0","999999","0","999999","0","1","3","3","2","2","2","2","2","1","1","1","1","2","999999","1","2","0","0","2","3","1","2","999999","6","999999","1","702","2","2","1","2","2","3","2","1","2","2","999999","2","2","4","4","4","3","3","2","2","2","2","2","2","2","15","4","5","2","1","1","2","1","999999","14","6","2","2","2","2","1","4","0","0","1","701","2","2","1","1","1","71","1","0","1","0","1","1","0","1","1","0","0","1","0","1","2","4","48.183","2","5","PAN14_0786","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707511","701","1","80803","8","801","801006141191","1","1","1","23mar2014","1","1","1966","48","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","2","6","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","2","4","4","3","4","3","5","3","3","3","3","5","3","3","2","3","3","7","3","3","2","3","5","3","2","4","3","3","3","3","3","2","3","3","3","3","2","3","3","4","5","3","4","2","3","4","3","4","4","4","5","3","4","3","3","4","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","702","999999","999999","2","999999","3","2","1","2","3","3","2","2","2","2","999999","2","2","12","888888","13","3","3","3","3","3","3","2","2","2","12","7","1","2","1","2","2","1","999999","13","5","2","2","2","2","2","3","0","2","1","701","2","1","1","1","1","74","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","44.2","2","5","PAN14_0787","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707515","701","1","80803","8","801","801006141191","1","1","1","23mar2014","1","1","1996","18","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","2","6","5","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","3","3","4","3","3","3","4","3","4","5","3","3","4","3","4","6","3","3","2","3","3","7","3","3","4","3","3","2","3","3","4","3","4","5","3","2","3","3","3","3","3","3","4","4","5","3","3","2","3","5","3","3","5","3","3","4","3","5","3","4","3","2","0","0","0","999999","999999","999999","0","999999","0","2","3","3","3","3","3","4","4","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","2","999999","6","999999","2","999999","4","1","999999","888888","3","3","1","2","1","2","999999","2","2","4","4","4","3","3","2","2","4","3","2","2","2","12","7","1","2","4","999999","2","1","999999","15","999999","2","2","1","2","1","4","0","0","1","701","1","4","1","1","1","75","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","4","43.55","2","5","PAN14_0788","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707517","701","1","80803","8","801","801006141192","1","1","1","24mar2014","1","1","1966","48","1","19","2","2","2","2","3","2","4","4","4","4","4","999999","4","2","5","5","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","3","2","2","2","2","2","2","3","4","3","4","5","2","3","4","5","3","5","3","3","3","3","2","7","3","2","4","5","3","3","2","3","4","3","5","3","3","2","3","3","3","3","3","3","4","5","3","2","3","2","3","4","3","4","4","3","5","3","2","3","5","3","3","2","0","0","0","999999","0","999999","0","999999","0","2","3","3","4","3","4","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","8","999999","2","999999","4","1","999999","0","3","3","2","1","2","2","999999","2","2","12","12","13","4","999999","3","3","4","4","2","2","2","12","7","1","2","1","1","2","1","999999","13","5","2","2","2","2","2","2","0","2","1","701","2","1","1","1","1","75","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","45.133","2","5","PAN14_0789","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707520","701","1","80803","8","801","801006141192","1","1","1","24mar2014","1","2","1971","43","1","5","2","2","2","2","3","2","4","4","4","4","4","4","4","2","6","5","2","2","1","2","1","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","4","2","2","3","5","4","3","4","5","3","3","5","3","4","5","3","5","2","3","7","3","3","5","3","3","2","5","3","2","4","3","4","3","2","3","3","3","3","3","3","3","4","5","3","2","2","3","4","4","5","3","5","2","3","3","4","5","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","5","5","4","4","4","4","4","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","2","999999","2","999999","2","999999","4","1","999999","988888","2","3","2","1","2","2","999999","2","2","12","12","13","4","999999","4","999999","4","4","3","2","2","12","4","5","1","5","999999","2","1","999999","11","999999","2","2","2","2","6","2","0","1","4","701","1","1","1","1","1","76","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","8","56.6","2","5","PAN14_0790","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707523","701","1","80803","8","801","801006141193","1","1","1","24mar2014","1","1","1964","50","1","55","2","2","2","2","3","2","4","4","4","4","4","999999","4","2","6","5","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","3","2","3","4","5","3","3","4","5","2","3","4","6","3","3","2","4","3","7","3","2","4","3","4","3","3","3","4","3","4","2","4","2","3","3","3","3","3","3","4","5","3","3","3","2","3","4","3","4","5","3","3","4","5","4","3","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","2","1","2","999999","1","999999","2","999999","4","1","999999","988888","1","2","2","1","2","2","999999","2","2","988888","888888","13","4","999999","3","3","3","4","3","2","2","17","4","1","2","1","2","2","1","999999","14","7","2","2","1","2","2","2","0","2","1","701","2","1","1","1","1","75","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","5","47.333","2","5","PAN14_0791","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707527","701","1","80803","8","801","801006141193","1","1","1","24mar2014","1","1","1996","18","1","18","2","2","2","2","2","2","4","4","4","4","4","999999","4","2","5","5","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","3","3","3","3","3","3","4","5","3","3","2","3","5","3","5","5","5","3","2","4","4","3","3","2","3","3","3","4","3","5","3","3","3","3","2","2","2","2","2","2","2","3","4","4","5","3","2","2","3","4","3","4","3","5","2","3","3","3","4","3","3","2","0","0","0","999999","999999","999999","999999","999999","0","2","4","3","3","3","3","3","4","2","999999","2","999999","2","999999","2","999999","0","0","3","3","1","2","999999","6","999999","2","999999","4","1","999999","988888","2","2","2","2","1","2","999999","2","2","988888","12","13","4","999999","3","3","4","4","3","2","2","12","7","1","2","4","999999","2","1","999999","14","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","76","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","5","52.5","2","5","PAN14_0792","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707530","701","1","80804","8","801","801006141194","1","1","1","24mar2014","1","2","1967","47","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","2","5","5","2","2","1","2","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","3","2","4","3","4","4","4","3","3","3","4","3","6","3","3","3","2","3","7","3","3","4","3","4","3","5","3","2","4","4","3","4","2","3","3","3","3","2","3","4","4","5","3","3","2","3","4","4","5","3","3","4","4","5","3","5","3","3","2","0","0","0","999999","0","999999","999999","999999","0","2","3","3","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","1","701","999999","999999","2","999999","3","3","2","1","3","3","2","2","2","2","999999","2","2","4","4","4","3","3","3","2","3","4","2","2","2","15","4","1","2","1","2","2","1","999999","13","6","2","2","2","2","2","2","0","3","1","701","1","1","1","1","1","75","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","40.2","2","5","PAN14_0793","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f244707534","701","1","80804","8","801","801006141194","1","1","1","24mar2014","1","2","1996","18","1","19","2","2","2","2","2","2","4","4","4","4","4","4","4","2","4","3","2","2","2","2","1","2","2","2","2","2","999999","999999","999999","2","3","3","3","2","2","3","2","3","4","4","3","3","4","3","3","3","4","5","3","3","5","3","4","7","3","4","3","3","4","5","3","4","3","2","4","5","3","2","2","3","2","3","3","3","3","4","2","3","3","2","3","3","4","5","3","4","4","4","3","3","4","3","3","2","0","0","0","999999","999999","999999","0","999999","0","2","3","2","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","6","999999","2","999999","4","1","999999","888888","3","3","2","2","2","2","999999","2","2","888888","888888","13","4","999999","3","2","4","4","2","2","2","12","8","1","2","4","999999","2","1","999999","13","999999","2","2","2","2","1","3","0","0","1","701","1","4","1","1","1","75","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","48.883","2","5","PAN14_0794","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f24470767","702","1","80102","8","803","803060100117","1","2","1","29mar2014","1","1","1958","56","1","18","2","2","2","2","5","2","4","4","4","4","4","999999","4","4","5","4","2","2","2","2","2","2","1","2","2","2","999999","999999","999999","2","4","4","1","1","1","1","1","3","4","2","5","3","2","3","5","2","4","5","3","2","2","3","2","7","2","3","3","3","3","4","2","5","2","3","2","4","2","2","3","3","3","3","3","3","3","4","5","2","3","1","3","5","2","2","4","3","2","3","2","2","3","2","2","2","0","0","0","999999","1","999999","999999","0","0","2","3","3","3","3","3","1","2","1","1","1","1","2","999999","1","1","0","0","3","3","1","1","702","999999","999999","1","702","2","2","3","2","3","3","2","2","2","2","999999","2","2","888888","12","13","3","3","3","3","3","3","2","2","2","12","4","1","2","1","4","2","1","999999","12","3","2","2","2","2","2","5","0","0","1","701","5","1","1","1","1","75","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","3","50.2","2","5","PAN14_0795","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f24470768","702","1","80102","8","803","803060100117","1","2","1","29mar2014","1","2","1958","56","1","18","2","2","2","2","4","2","4","4","4","4","4","4","4","3","4","4","2","2","2","2","2","1","2","2","2","2","999999","999999","999999","2","3","3","2","2","3","3","2","3","4","3","2","3","4","5","3","2","3","6","3","3","4","3","2","7","3","2","3","3","4","3","3","4","4","3","3","4","5","2","3","3","3","3","3","3","2","4","5","2","3","1","3","4","2","2","4","3","4","5","2","3","2","3","3","2","0","0","0","999999","0","999999","0","999999","0","2","2","2","2","2","2","2","2","1","1","1","1","2","999999","1","1","0","0","2","2","1","1","702","999999","999999","2","999999","2","2","3","2","3","3","2","2","2","2","999999","2","2","888888","12","13","3","3","3","2","2","2","2","2","2","12","7","1","2","1","1","2","1","999999","14","6","2","2","2","2","2","4","0","3","1","701","2","1","1","1","1","76","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","51.25","2","5","PAN14_0796","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f24470773","702","1","80107","8","803","803060100118","1","2","1","29mar2014","1","1","1968","46","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","3","4","3","2","2","1","2","1","2","1","2","2","2","999999","999999","999999","2","3","4","2","2","2","2","2","4","2","3","4","5","3","2","3","2","3","5","3","2","2","2","3","7","3","3","4","5","2","3","5","2","2","4","5","3","2","2","3","3","3","3","3","4","5","2","3","3","3","1","3","4","5","3","2","5","2","3","4","3","4","5","3","2","0","0","0","999999","0","999999","0","999999","0","2","3","3","3","3","2","2","2","1","1","1","2","2","999999","1","2","1","1","2","2","1","2","999999","2","999999","2","999999","4","1","999999","988888","2","3","2","1","2","2","999999","2","2","12","12","13","4","999999","3","3","3","3","3","2","2","12","4","1","2","1","1","2","1","999999","14","6","2","2","2","2","2","4","0","2","1","701","2","1","1","1","1","75","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","5","49.066","2","5","PAN14_0797","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f24470774","702","1","80107","8","803","803060100118","1","2","1","29mar2014","1","2","1963","51","1","19","2","2","2","2","3","2","4","4","4","4","4","4","4","4","5","3","2","2","2","1","2","2","2","1","2","2","999999","999999","999999","2","3","3","2","2","2","3","3","3","4","5","5","2","3","4","5","2","3","5","3","2","4","5","2","7","3","3","3","4","5","2","3","5","3","3","2","2","3","2","3","3","3","3","3","3","4","3","4","2","3","2","3","2","5","2","4","5","2","5","2","3","4","3","3","2","0","0","0","999999","0","999999","0","999999","0","2","3","3","3","3","3","3","3","2","999999","2","999999","2","999999","2","999999","0","0","2","3","1","2","999999","4","999999","2","999999","4","1","999999","988888","2","3","2","1","2","2","999999","2","2","988888","12","13","3","3","2","3","3","3","2","2","2","12","4","1","2","1","1","2","1","999999","14","6","2","2","2","2","2","3","0","3","1","701","2","1","1","1","1","74","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","4","49.683","2","5","PAN14_0798","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f24470779","702","1","80107","8","803","803060100119","1","2","1","29mar2014","1","1","1964","50","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","4","5","3","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","3","3","1","1","1","4","2","3","4","4","3","4","4","3","2","3","4","5","3","3","2","3","4","7","3","2","3","2","3","2","2","3","4","3","5","2","3","2","3","3","3","3","2","3","4","3","5","2","3","2","3","4","2","3","4","3","3","5","3","3","5","3","3","1","0","0","0","999999","0","999999","0","999999","0","2","3","3","2","3","3","2","3","1","1","1","2","2","999999","1","2","0","0","1","3","1","2","999999","3","999999","2","999999","4","1","999999","988888","1","3","2","1","2","2","999999","2","2","12","12","13","4","999999","4","999999","4","4","4","2","2","16","4","1","2","1","1","2","1","999999","14","7","2","2","2","2","2","4","0","4","1","701","4","1","1","1","1","73","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","3","43.233000000000004","2","5","PAN14_0799","7","1"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f24470780","702","1","80107","8","803","803060100119","1","2","1","29mar2014","1","2","1962","52","1","18","2","2","2","2","3","2","4","4","4","4","4","4","4","3","4","5","2","2","1","2","2","2","1","2","2","2","999999","999999","999999","2","3","3","2","2","2","3","3","3","4","2","3","4","2","3","4","5","3","5","3","2","2","3","4","7","3","2","3","3","2","4","5","3","4","3","5","3","2","2","3","3","3","3","3","3","4","2","3","2","3","2","3","4","2","5","3","2","3","3","2","4","3","4","3","2","0","0","0","999999","0","999999","0","999999","0","2","3","3","2","3","3","2","3","1","2","1","2","2","999999","1","2","0","0","2","3","1","1","888888","999999","999999","2","999999","3","3","3","3","3","3","2","2","2","2","999999","2","2","12","12","13","4","999999","4","999999","4","4","3","2","2","14","4","1","2","1","1","2","1","999999","14","7","2","2","2","2","2","3","0","4","1","701","4","1","1","1","1","72","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","4","47.183","2","5","PAN14_0800","7","2"
"7","a553f427-91ad-4be6-8d8a-667d03c1dea0-f3b056b33a8aa4f24470785","702","1","80107","8","803","803060100120","1","2","1","30mar2014","1","1","1957","57","1","18","2","2","2","2","3","2","4","4","4","4","4","999999","4","2","6","3","2","2","1","2","1","2","2","1","1","2","999999","999999","999999","2","2","2","2","2","3","2","2","4","3","4","2","5","3","5","3","2","3","5","3","2","3","4","5","7","3","2","3","5","2","4","5","3","4","3","4","3","5","2","3","3","3","3","2","4","3","5","3","3","3","2","3","4","3","4","5","2","3","3","2","3","4","3","3","1","0","0","0","999999","0","999999","0","999999","0","2","3","3","3","3","3","2","3","1","1","1","2","2","999999","1","2","0","0","1","3","1","1","701","999999","999999","2","999999","3","888888","999999","888888","3","3","2","2","2","2","999999","2","2","12","12","13","3","3","3","3","3","3","3","2","2","15","3","1","2","1","1","2","1","999999","14","8","2","2","2","2","2","4","0","2","1","701","2","1","1","1","1","75","1","1","1","0","1","1","0","1","1","0","0","1","1","1","2","5","51.233000000000004","2","5","PAN14_0801","7","1"
