"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cp21","cpss1","it1","cp21a","cp22","cp23","cp24","cp25","cp26","escp27","escp28n","escp29","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","cpol1","cpol2","cpol3","cpol4","pole2n","ico2","aoj11","pese1","pese2","aoj17","aoj18","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","esb48","n9","n11","n15","epp1","epp3","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","epn3a","epn3b","epn3c","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","esexc16a","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","elsdiso18","elsdiso19","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","elsvb2n","elsvb3u","elsvb100a","elsvb100b","elsvb48","vb10","vb11","pol1","vb20","vb49","elsvb55a","elsvb55b","elsvb55c","elsvb55d","elsvb55e","elsvb55f","elsvb55g","elsvb55h","elsvb55i","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","dvw2","wf1","cct1b","cct1c","elsmar1","elsmar7a","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","info1","info2","info3","info4","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"3","1a1d7958-e6a1-4c19-9773-5500e6e33eb0-37be999ef8a1bf5657799388","302","2","40","307","30702","157","1","3","1","09apr2014","1","2","1974","40","1","14","2","2","2","2","2","2","3","1","2","4","4","4","4","4","1","0","999999","999999","999999","999999","0","1","0","5","9","2","2","2","2","2","999999","999999","999999","2","1","2","1","2","2","1","1","3","3","3","1","2","1","5","7","5","6","7","6","5","7","6","6","1","7","1","1","6","3","5","5","5","5","5","5","6","888888","4","3","4","3","5","2","2","2","2","2","1","2","3","5","5","6","3","6","2","2","2","4","4","4","1","1","1","1","1","5","1","1","1","1","2","2","0","0","0","999999","0","999999","999999","999999","8","1","3","5","3","5","3","3","3","5","2","2","1","3","2","2","999999","2","999999","0","0","1","1","303","999999","999999","1","301","999999","3","1","1","302","4","3","2","0","0","0","0","0","0","0","0","0","2","2","888888","4","13","4","999999","3","2","888888","888888","3","3","3","2","2","2","4","1","8","0","5","1","1","4","2","1","0","0","999999","8","8","2","2","3","2","1","7","2","0","1","301","5","4","1","888888","1","888888","1","1","1","0","0","0","0","1","1","1","1","0","999999","1","2","4","37.566","1","3","ELS14_0160","2"
"3","1a3f70ab-c5c2-4e5c-a166-190e2f45c53a-c42919e5a6f0dba357798234","301","2","11","303","30302","43","1","3","1","03apr2014","1","2","1993","21","1","1","3","2","1","1","2","1","4","1","4","3","4","4","4","1","3","0","999999","999999","999999","999999","0","0","999999","999999","2","2","2","2","1","1","1","1","3","1","2","2","2","1","2","2","2","3","3","3","3","3","2","6","6","6","6","7","7","5","5","5","6","6","6","6","7","6","7","7","4","5","6","6","5","6","888888","7","6","1","2","4","2","2","3","4","3","4","2","6","5","5","4","1","5","1","2","2","2","2","4","8","1","5","6","10","7","9","10","1","1","2","1","0","0","0","0","0","999999","999999","999999","8","1","3","1","2","5","5","2","5","5","5","3","1","3","2","2","999999","2","999999","1","1","1","2","999999","5","999999","2","999999","77","77","11","1","302","1","2","1","1","1","0","1","0","0","1","0","0","2","2","4","4","12","3","4","1","2","2","2","2","3","3","2","2","1","3","1","12","1","1","1","2","2","1","0","1","0","999999","15","7","2","1","2","2","1","1","0","0","1","301","2","1","888888","888888","1","15","0","1","1","0","0","0","0","1","0","1","1","1","1","1","2","1","38.4","1","5","ELS14_0161","2"
"3","1a40b704-6e6a-439c-bd8e-a1e29147fada-cca95f5c03e7d8578021530","305","1","35","306","30617","137","1","1","1","27apr2014","1","1","1983","31","1","5","2","1","2","2","3","2","4","1","3","4","4","999999","4","3","1","1","0","0","0","0","0","0","999999","999999","5","2","2","2","2","1","1","8","1","2","2","2","2","2","4","2","2","3","1","1","3","3","3","3","2","2","2","2","2","4","4","2","2","3","4","1","2","2","4","3","1","1","4","1","1","4","6","5","4","4","4","6","2","2","2","3","2","3","3","1","7","6","1","5","6","3","3","888888","4","4","4","2","1","1","5","10","2","2","10","1","1","2","988888","0","0","0","999999","0","999999","999999","0","999999","0","1","1","2","3","5","4","3","3","4","5","1","2","888888","2","999999","1","2","1","0","1","1","302","999999","999999","1","302","999999","4","1","2","999999","4","4","2","0","0","0","1","0","0","0","0","1","2","2","4","4","2","2","2","1","2","2","3","2","3","3","2","2","2","4","1","16","8","5","1","1","2","1","1","0","0","999999","16","16","2","2","1","1","2","5","3","3","2","301","1","1","1","1","1","72","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","5","29.066","2","5","ELS14_0162","1"
"3","1a492061-b878-41de-aa73-944c2bc9a462-36808cc4f40e127b57792539","303","3","49","310","31003","195","2","5","1","16apr2014","1","2","1990","24","2","888888","3","2","2","2","3","1","2","2","2","3","3","3","4","4","3","1","0","0","0","0","0","0","999999","999999","9","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","5","1","3","3","4","1","1","1","6","5","5","7","4","6","2","7","7","6","7","1","5","2","5","3","4","4","5","3","4","3","3","4","5","7","6","5","4","2","3","2","2","2","2","3","4","5","5","4","3","5","2","2","1","3","3","3","6","5","4","3","5","6","4","7","5","6","3","1","0","0","0","999999","999999","999999","0","999999","9","1","3","1","1","5","4","5","4","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","888888","988888","2","999999","3","3","1","0","0","0","0","0","0","0","0","0","2","2","6","10","4","3","2","3","4","888888","888888","888888","2","2","2","2","2","4","1","6","1","1","1","5","999999","3","0","0","0","999999","5","999999","2","2","3","3","1","9","3","2","1","301","5","3","888888","888888","1","888888","0","0","1","0","0","0","0","1","0","0","0","1","0","0","2","3","44.283","2","4","ELS14_0163","2"
"3","1a500131-1f93-4c99-8bb5-0b35c666b7df-36808cc4f40e127b57792426","302","3","42","307","30708","166","2","5","1","11apr2014","1","1","1942","72","1","4","2","2","2","2","3","2","1","1","3","1","4","999999","4","4","1","1","1","1","1","0","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","1","2","3","3","3","3","888888","2","1","3","7","2","4","6","3","7","7","5","6","7","7","4","7","7","5","5","2","4","5","6","6","7","6","7","2","2","6","6","2","2","2","2","2","2","2","1","3","4","4","2","6","3","2","2","3","4","3","5","2","2","3","4","6","6","4","3","1","2","2","0","0","0","999999","0","999999","999999","0","999999","0","3","1","1","1","4","4","5","5","5","4","1","2","888888","1","888888","2","999999","1","0","1","1","302","999999","999999","1","302","999999","4","2","1","301","4","2","1","1","1","0","0","0","0","1","0","0","2","2","6","1","2","1","2","3","2","1","888888","1","3","3","1","2","2","4","2","3","888888","5","1","1","4","2","0","0","0","999999","5","0","2","2","3","2","2","4","0","9","2","301","5","1","1","1","1","84","0","0","1","0","0","0","1","1","0","0","0","1","0","0","2","5","49.916000000000004","2","4","ELS14_0164","1"
"3","1a500131-1f93-4c99-8bb5-0b35c666b7df-36808cc4f40e127b57792428","302","3","42","307","30708","166","2","5","1","11apr2014","1","1","1990","24","2","5","2","2","2","2","5","1","1","4","2","2","4","999999","1","1","1","1","0","0","0","0","1","0","999999","999999","5","2","2","2","2","1","2","3","4","1","2","2","2","2","4","3","3","3","3","3","1","3","2","3","2","1","1","2","1","4","4","1","2","3","7","1","3","1","5","6","3","4","5","3","1","3","3","7","1","7","7","6","2","2","4","4","4","4","4","4","3","2","2","6","7","1","4","2","2","3","1","7","1","1","7","5","5","5","4","9","5","2","1","0","0","0","0","999999","999999","0","999999","8","0","1","1","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","3","2","2","999999","3","2","1","1","1","0","1","1","1","1","1","0","2","2","4","4","2","3","2","1","2","888888","888888","888888","3","3","2","2","1","4","1","17","0","5","1","3","999999","2","1","1","0","999999","7","999999","2","1","4","2","1","11","3","0","2","301","2","1","1","1","1","64","1","1","1","0","0","0","0","1","0","0","0","1","0","0","2","5","33.35","2","4","ELS14_0165","1"
"3","1a67defa-3494-4502-b65f-c912721bb631-d9697f07e2e2215757784257","305","1","38","306","30619","151","1","1","1","06apr2014","1","1","1973","41","1","5","1","2","2","2","2","2","4","1","4","4","4","999999","4","4","2","0","999999","999999","999999","999999","1","1","1","3","4","2","2","2","2","2","999999","999999","999999","2","1","1","1","1","2","1","1","3","3","2","3","2","1","3","7","2","2","2","4","6","6","2","6","4","4","4","4","4","5","4","6","3","5","4","4","4","4","5","2","3","4","4","2","2","2","2","2","2","2","4","7","5","4","4","7","3","3","2","2","2","3","3","3","2","3","8","5","4","2","1","1","2","2","0","0","0","999999","0","999999","0","0","999999","0","2","3","5","5","5","5","5","5","5","5","1","3","2","2","999999","2","999999","0","0","1","2","999999","2","999999","2","999999","4","5","11","2","999999","3","1","2","0","0","0","0","0","0","0","0","1","2","2","4","1","2","2","2","3","2","3","2","3","3","3","2","2","2","5","1","12","888888","5","1","1","4","1","0","0","0","999999","8","8","2","2","2","2","3","3","0","3","2","301","2","1","1","1","1","86","1","0","1","1","0","0","0","1","1","1","1","1","0","1","2","6","25.8","1","5","ELS14_0166","1"
"3","1a67defa-3494-4502-b65f-c912721bb631-d9697f07e2e2215757784258","305","1","38","306","30619","151","1","1","1","06apr2014","1","1","1985","29","1","3","1","1","2","2","3","2","4","1","4","4","4","999999","4","1","1","0","999999","999999","999999","999999","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","3","3","2","3","3","2","3","4","5","4","5","3","4","6","3","6","2","6","4","4","5","6","6","5","5","5","4","4","4","1","4","1","5","5","5","2","2","2","2","2","2","3","7","7","7","5","4","7","1","2","1","2","2","2","8","8","1","3","5","9","5","4","3","2","2","1","0","0","0","999999","999999","999999","0","999999","9","0","1","5","5","5","5","5","5","5","5","5","1","2","2","2","999999","2","999999","1","0","1","2","999999","2","999999","1","302","999999","4","11","1","301","1","2","1","1","1","1","0","0","0","1","1","0","2","2","4","4","2","4","999999","1","1","2","2","2","3","1","2","2","2","5","888888","9","1","5","1","2","2","1","1","0","0","999999","11","11","1","2","2","1","3","4","2","0","2","301","4","2","1","1","1","84","1","0","1","0","1","0","0","1","1","0","0","1","1","1","2","3","31.083000000000002","1","5","ELS14_0167","1"
"3","1a811507-5836-42cd-9828-28b4ae967ab5-6445b04875a7a86957793692","304","1","57","312","31217","225","1","2","1","23apr2014","1","1","1951","63","3","5","3","3","2","2","1","2","4","3","4","4","4","999999","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","5","1","3","3","1","888888","4","3","1","1","1","1","1","1","3","7","1","1","2","7","1","2","2","1","2","2","2","1","2","1","3","1","6","7","7","7","3","2","3","2","3","3","5","2","3","7","7","5","4","7","3","3","1","3","4","4","9","4","1","1","4","3","1","1","10","1","2","2","0","0","0","999999","999999","999999","999999","999999","9","1","1","1","1","2","4","4","4","4","2","2","2","999999","2","1","1","888888","999999","0","0","1","1","302","999999","999999","2","999999","5","12","2","1","301","4","2","1","0","0","0","0","0","0","0","0","0","2","2","5","5","12","3","3","1","2","3","4","2","3","3","2","2","2","4","3","6","2","4","3","6","999999","2","0","0","0","999999","8","8","2","2","3","2","1","2","0","5","2","301","5","2","1","1","1","84","1","0","1","0","0","0","0","0","0","0","0","1","1","0","2","5","39.016","1","2","ELS14_0168","1"
"3","1a811507-5836-42cd-9828-28b4ae967ab5-6445b04875a7a86957793693","304","1","57","312","31217","225","1","2","1","23apr2014","1","1","1977","37","2","5","2","2","2","2","2","2","4","4","3","4","4","999999","4","1","2","0","999999","999999","999999","999999","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","2","2","1","1","1","888888","4","3","3","4","4","4","3","4","6","7","3","1","7","7","1","3","4","7","3","4","4","4","1","1","4","1","4","4","7","7","5","2","4","3","3","2","2","2","3","1","6","3","5","4","2","2","888888","3","4","4","2","1","1","3","3","4","4","4","4","1","2","2","1","0","0","0","0","999999","0","999999","2","0","1","1","2","3","2","2","2","3","2","3","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","4","988888","988888","999999","2","988888","1","0","0","0","0","0","0","0","0","0","1","2","4","4","4","2","3","2","2","2","2","1","3","3","2","2","2","4","2","18","1","2","1","1","2","2","0","0","0","999999","988888","988888","2","2","2","2","2","6","1","1","1","301","1","1","1","1","1","84","1","1","888888","1","1","1","1","1","1","1","888888","1","1","1","2","3","24.215999999999998","1","2","ELS14_0169","1"
"3","1a840e84-e795-4721-b605-22b15768abc7-687b0c2ec33e3e0257794138","301","3","6","302","30205","23","2","5","1","31mar2014","1","1","1947","67","2","1","2","3","2","2","4","1","4","1","4","4","4","999999","4","4","2","1","0","0","0","0","0","0","999999","999999","1","2","2","1","2","2","999999","999999","999999","2","1","1","2","2","2","3","2","3","3","3","2","1","2","5","7","4","6","7","4","4","7","4","5","1","7","5","6","3","6","7","7","7","4","6","5","5","5","7","6","6","7","7","2","2","3","3","3","2","3","5","7","4","5","5","7","3","3","2","3","3","4","7","9","10","10","8","9","10","10","1","1","1","1","0","0","0","0","0","999999","0","999999","9","0","1","2","3","5","5","4","2","5","5","5","2","999999","2","2","999999","2","999999","1","0","1","1","302","999999","999999","1","302","999999","13","2","888888","999999","4","2","1","1","1","1","1","1","0","1","0","0","2","2","1","4","2","1","2","3","2","2","4","1","2","2","2","2","2","4","2","2","0","5","1","1","4","2","1","0","0","999999","4","3","2","2","4","3","2","2","0","4","2","301","4","1","1","888888","1","80","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","3","42.133","1","5","ELS14_0170","1"
"3","1a8ef743-33f3-47e2-a817-7cb222d03cdd-36808cc4f40e127b57792710","304","1","56","312","31217","223","1","2","1","26apr2014","1","1","1976","38","2","5","2","2","2","1","3","2","3","1","4","4","4","999999","1","4","4","0","999999","999999","999999","999999","0","1","0","2","5","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","3","5","3","3","1","1","1","3","2","2","7","4","6","6","3","6","6","4","3","7","6","4","6","4","6","5","6","5","6","5","4","4","5","6","3","6","7","5","2","2","2","2","2","6","3","6","7","5","6","6","6","3","3","1","3","4","4","1","1","1","1","4","2","1","1","3","1","2","2","0","0","0","0","0","999999","0","999999","9","0","1","1","1","1","2","1","1","3","1","1","1","1","1","2","999999","2","999999","1","0","1","1","302","999999","999999","1","302","999999","4","2","2","999999","3","2","2","0","1","0","0","0","0","1","0","0","2","2","6","6","2","2","2","2","2","2","4","3","2","2","2","2","2","4","1","9","1","1","1","1","2","2","1","0","0","999999","13","11","1","2","2","2","1","4","1","1","2","301","4","1","1","888888","1","888888","1","1","1","2","0","0","0","0","1","0","1","1","0","1","2","4","36.133","2","4","ELS14_0171","1"
"3","1a91ad82-0a2f-4679-8c3c-37ff08dfcc13-37be999ef8a1bf5657799269","305","1","17","305","30511","66","1","1","1","05apr2014","1","2","1991","23","2","1","2","1","2","2","2","1","4","4","4","3","3","4","4","4","2","1","0","0","0","1","1","1","0","5","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","3","3","3","2","2","2","4","2","4","7","5","5","6","4","7","6","6","5","5","5","5","7","7","7","7","7","6","6","6","5","6","5","6","1","3","1","2","2","1","1","2","2","3","2","6","7","6","7","7","7","2","2","2","2","2","2","6","1","1","6","6","5","7","6","6","6","2","2","0","0","0","0","999999","999999","0","999999","9","0","2","5","2","5","5","5","2","5","5","2","1","2","2","2","999999","2","999999","0","1","1","1","302","999999","999999","1","302","999999","6","2","1","301","1","2","1","0","0","0","0","0","0","1","1","1","1","2","4","10","7","1","2","1","1","888888","888888","2","3","2","2","2","2","5","1","14","8","1","2","3","999999","1","1","0","1","1","14","999999","2","2","4","1","2","4","2","2","2","301","1","1","1","2","1","64","1","0","0","0","1","0","0","1","1","1","1","1","1","1","2","3","35.283","1","3","ELS14_0172","2"
"3","1a9a1ae7-b75e-4534-aa7f-08b38235d3d6-36808cc4f40e127b5779275","305","1","27","306","30608","106","1","1","1","29mar2014","1","2","1949","65","1","4","3","3","2","2","2","2","4","1","4","4","4","4","4","4","3","0","999999","999999","999999","999999","0","0","999999","999999","9","2","1","1","1","1","1","1","3","2","1","2","2","2","2","2","4","3","3","1","888888","4","1","6","5","4","3","3","2","3","5","5","3","2","7","3","3","5","5","5","4","5","4","4","4","4","5","6","6","6","6","5","2","3","2","2","2","4","2","3","5","6","3","2","4","1","2","2","3","3","3","2","1","2","2","9","7","7","3","7","2","2","1","0","0","0","999999","999999","999999","0","999999","8","0","3","1","1","1","1","1","1","1","1","1","1","2","888888","2","999999","2","999999","1","0","1","1","301","999999","999999","1","301","999999","12","1","1","302","2","1","2","0","0","0","0","0","0","0","0","0","2","2","4","4","4","2","2","3","2","3","888888","1","3","3","2","2","2","4","1","6","0","5","1","5","999999","1","0","0","0","999999","888888","999999","2","2","2","2","1","3","0","2","2","301","5","1","1","888888","1","888888","1","0","0","0","0","0","0","1","1","0","0","1","0","1","2","3","47.716","2","4","ELS14_0173","2"
"3","1a9a1ae7-b75e-4534-aa7f-08b38235d3d6-36808cc4f40e127b5779276","305","1","27","306","30608","106","1","1","1","29mar2014","1","2","1980","34","1","27","3","3","2","2","5","2","3","4","3","3","4","4","4","4","2","1","1","0","0","0","0","0","999999","999999","6","2","2","2","2","1","1","3","3","2","2","2","2","2","3","5","3","3","2","4","2","4","3","2","1","1","2","4","2","1","2","1","1","4","2","2","1","1","1","2","1","1","1","3","2","3","5","4","1","3","3","3","2","4","4","3","2","4","2","1","2","7","3","4","4","2","2","2","2","3","4","8","3","1","5","8","8","5","5","3","5","2","2","0","0","0","0","0","999999","999999","0","999999","0","2","5","5","4","5","5","1","1","4","4","1","3","2","2","999999","1","3","1","1","1","1","301","999999","999999","1","301","999999","4","988888","2","999999","3","3","1","0","1","0","0","0","0","1","0","0","2","2","4","2","4","2","2","1","2","2","4","2","2","3","2","2","2","2","1","17","4","1","2","1","2","1","1","0","1","0","13","11","2","2","4","2","1","3","1","1","2","301","1","2","1","1","1","888888","1","1","1","1","0","0","0","1","1","0","1","1","1","1","2","3","41.0","2","4","ELS14_0174","2"
"3","1af793e8-e338-46ee-9af7-969b13f0dcd7-1438280892e3f44657801901","304","2","54","312","31202","213","1","3","1","22apr2014","1","1","1990","24","2","3","2","2","2","2","2","2","4","1","4","4","4","999999","1","1","1","0","999999","999999","999999","999999","0","0","999999","999999","1","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","3","3","3","3","4","2","3","1","3","5","5","5","5","3","7","6","4","3","1","7","4","6","6","5","3","6","5","5","4","5","3","7","7","1","2","3","5","2","2","2","2","2","3","4","5","7","7","5","5","5","1","2","1","4","4","4","10","5","1","1","5","4","5","3","1","1","2","2","0","0","0","999999","999999","999999","999999","999999","8","0","1","5","5","5","4","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","2","999999","8","999999","2","999999","3","3","11","1","301","3","2","2","0","1","0","0","0","0","0","0","0","2","2","4","4","4","1","2","1","2","2","4","1","3","2","2","2","2","4","1","12","3","5","1","3","999999","2","0","0","0","999999","7","999999","1","1","3","1","1","6","2","0","4","301","1","1","1","1","1","888888","1","1","1","0","0","1","0","1","1","1","1","1","1","1","2","5","26.35","2","6","ELS14_0175","1"
