"enc","pais","idnum","estratopri","upm","perdept","perprov","perdistrito","persegmento","persec","cluster","percluster","ur","tamano","peridioma","fecha","q1","a4","pera4a","pera4b","pera4c","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni5","muni6","muni10","muni11","muni15","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","st1","st2","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","perb31a","b32","b43","b17","b37","b40","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","pergi6","pergi7","vb1","vb2","pervb3","vb4","vb8","pervb8c","pervb8d","pervb8e","pervb8f","pervb8g","vb6","pervb7","pervb8h","pervb2b","pervb3b","vb10","pervb11","pervb12","pervb13","pervb17","pervb19","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ed","q2","q3","q10","q10a","q10b","q10c","q14","q10d","q11","q12","peretid","peretida","perleng1","perleng1a","perleng4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","ti","ubipro","ubidis"
"403","11","403","1103","301","15","1","37","300","49.0","30100300","300","1","1","1","2606","2","1.0","5.0","2.0","2.0","3.0","0","0.0",,"1","1.0","3.0","4","4.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","1.0","2.0","4.0","4.0","4.0","2.0","3.0","9.0","2.0","4.0","2.0","5.0","4.0","2.0","2.0","0.0","0.0",,"3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","4.0","2.0","2.0","4.0","4.0","4.0","1.0","1.0","3.0","5.0","3.0","6.0","5.0","4.0","4.0","3.0","2.0","5.0","4.0","3.0","3.0","3.0","7.0","5.0","5.0","4.0","4.0","1.0","4.0","1.0","5.0","5.0","3.0","3.0","1.0","6.0","5.0","2.0","2.0","5.0","6.0","6.0","2.0","1.0","1.0","1.0","3.0","5.0","4.0","6.0","4.0","3.0","7.0","8.0","6.0","7.0","3.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0",,,"0.0","0.0","0.0","0.0","0.0","0.0","1.0","1","8","1","1","8","1","1","1","1.0","2.0",,"3.0","1.0","2.0","2.0",,"1.0","1.0","2.0","3.0","1.0","2.0","2.0",,,,,,"2.0","3.0","1.0","2.0","2.0","2.0","2.0",,"2.0","2.0","11.0","49","1.0",,"99.0",,"4","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1","1","1","0","0","1","0","0","1","1","0","13.0",,,,,,"3.0","1",,"42","1501","150137"
"404","11","404","1103","301","15","1","37","300","46.0","30100300","300","1","1","1","2606","2","3.0","10.0","6.0","2.0","3.0","0","0.0",,"4","1.0","3.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0","6.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0",,"3.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","1.0","2.0","3.0","9.0","9.0","4.0","7.0","4.0","4.0","5.0","4.0","5.0","5.0","5.0","3.0","3.0","4.0","5.0","3.0","3.0","3.0","4.0","7.0","4.0","4.0","5.0","5.0","4.0","4.0","2.0","5.0","4.0","3.0","3.0","3.0","7.0","4.0","2.0","3.0","3.0","6.0","3.0","1.0","1.0","1.0","2.0","2.0","4.0","5.0","3.0","2.0","2.0","6.0","5.0","4.0","5.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0",,,,"0.0","0.0","0.0","0.0","0.0","1.0","8","8","1","1","8","1","1","1","1.0","3.0",,"1.0","2.0","2.0","2.0",,,"1.0",,"3.0","1.0","3.0","2.0",,,,,,"4.0","4.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","13.0","33","1.0","4.0","99.0",,"4","2.0","2.0","2.0","3.0","2.0","1.0","1.0","7.0","1.0","1","1","1","0","0","0","0","0","1","1","0","13.0",,,,,,"3.0","1",,"35","1501","150137"
"405","11","405","1103","301","15","1","37","300","47.0","30100300","300","1","1","1","2606","1","3.0","27.0","1.0","2.0","7.0","23","10.0","10.0","1","1.0","1.0","4","3.0","2.0","3.0","2.0","2.0","1.0","2.0","3.0","9.0","1.0","2.0","1.0","1.0","1.0","4.0","2.0","2.0","4.0","4.0","4.0","1.0","3.0","6.0","2.0","2.0","1.0","2.0","2.0","2.0",,"0.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","4.0","1.0","4.0","2.0","1.0","4.0","4.0","4.0","6.0","5.0","6.0","7.0","4.0","6.0","5.0","5.0","5.0","5.0","4.0","4.0","4.0","4.0","4.0","5.0","7.0","5.0","6.0","5.0","6.0","4.0","5.0","5.0","5.0","6.0","4.0","3.0","4.0","5.0","5.0","4.0","2.0","3.0","6.0","5.0","3.0","4.0","3.0","3.0","3.0","3.0","3.0","5.0","6.0","5.0","4.0","3.0","2.0","2.0","5.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0","0.0","0.0","0.0",,"0.0","0.0","0.0","0.0","2.0","8","8","1","2","1","1","1","1","1.0","2.0",,"2.0","1.0","1.0","2.0",,"2.0","1.0","5.0","4.0","1.0","2.0","1.0","2.0","3.0","3.0","2.0","1.0","2.0","2.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","16.0","47","1.0","7.0","99.0",,"4","2.0","2.0","2.0","1.0","2.0","2.0","1.0","7.0","1.0","1","1","0","1","0","1","0","0","1","1","0","7.0","1.0","4.0","1.0","2.0",,"3.0","1",,"37","1501","150137"
"406","11","406","1103","301","15","1","37","300","46.0","30100300","300","1","1","1","2606","1","9.0","11.0","6.0","2.0","3.0","0","0.0",,"3","1.0","1.0","4","4.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","9.0","2.0","3.0","2.0","3.0","2.0","1.0","2.0","0.0","1.0",,"3.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","1.0","2.0","3.0","9.0","9.0","3.0","7.0","5.0","4.0","6.0","5.0","5.0","7.0","6.0","5.0","6.0","7.0","7.0","5.0","6.0","5.0","5.0","7.0","7.0","7.0","7.0","7.0","5.0","5.0","5.0","4.0","4.0","3.0","3.0","6.0","5.0","3.0","4.0","3.0","5.0","6.0","4.0","1.0","1.0","4.0","3.0","2.0","5.0","5.0","2.0","2.0","3.0","6.0","7.0","7.0","6.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","1.0","0","0.0",,"1.0",,,"0.0","0.0","1.0","1.0","3.0","1","8","1","1","1","1","1","1","1.0","2.0",,"3.0","2.0","2.0","2.0",,,"1.0","2.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","11.0","31","1.0","8.0","99.0",,"3","2.0","1.0","3.0","2.0","2.0","2.0","1.0","2.0","2.0","1","1","0","1","1","0","0","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"3.0","1",,"38","1501","150137"
"407","11","407","1103","301","15","1","37","300","46.0","30100300","300","1","1","1","2606","2","4.0","11.0","6.0","4.0","11.0","3","0.0","3.0","3","1.0","1.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","1.0","3.0","4.0","2.0","2.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0",,"3.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","2","2.0","2.0","2.0","2.0",,,,"1.0","4.0","2.0","4.0","2.0","2.0","9.0","9.0","2.0","3.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","3.0","2.0","3.0","2.0","1.0","1.0","1.0","3.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","2.0","4.0","5.0","1.0","1.0","1.0","5.0","3.0","3.0","4.0","2.0","2.0","2.0","2.0","7.0","6.0","7.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0",,"0.0","0.0","0.0","1.0","1","8","1","1","8","1","1","1","1.0","2.0",,"3.0","2.0","1.0","2.0",,"2.0","1.0","2.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0",,"2.0","2.0","12.0","20","1.0","8.0","99.0",,"3","1.0","2.0","3.0","1.0","2.0","1.0","1.0","2.0","2.0","1","1","1","1","0","0","0","0","1","1","1","4.0","1.0","4.0","1.0","2.0",,"3.0","1",,"48","1501","150137"
"408","11","408","1103","301","15","1","17","501","15.0","30100501","501","1","1","1","2606","2","4.0","5.0","6.0","7.0","13.0","17","0.0","13.0","1","1.0","1.0","4","3.0","1.0","3.0","1.0","2.0","2.0","2.0","1.0","3.0","2.0",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","0.0","2.0",,"3.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","2","1.0","2.0","2.0","1.0","7.0","2.0","4.0","1.0","3.0","1.0","3.0","2.0","4.0","9.0","3.0","4.0","7.0","3.0","4.0","6.0","5.0","4.0","3.0","3.0","3.0","5.0","4.0","6.0","4.0","3.0","4.0","5.0","5.0","5.0","6.0",,"7.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","4.0","5.0","2.0","3.0","2.0","4.0","8.0","4.0","2.0","1.0","3.0","3.0","7.0","5.0","8.0","1.0","1.0","1.0","9.0","8.0","4.0","4.0","2.0","3.0","2.0","1.0","2.0","1.0","2.0","3.0","0","0.0",,"0.0",,,"0.0","0.0","0.0","0.0","1.0","1","1","2","1","1","1","1","1","1.0","2.0",,"3.0","1.0","1.0","2.0",,"2.0","1.0","4.0","3.0","1.0","2.0","1.0","2.0","3.0","1.0","1.0","2.0","3.0","1.0","2.0","5.0","2.0","4.0","2.0","2.0","2.0","2.0","16.0","37","1.0","6.0","99.0",,"4","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1","1","1","0","0","0","0","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"3.0","1",,"41","1501","150117"
"409","11","409","1103","301","15","1","17","501","15.0","30100501","501","1","1","1","2606","1","3.0","27.0","6.0","4.0","80.0","0","0.0",,"2","1.0","2.0","3","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","2.0","2.0","1.0","1.0","4.0","2.0","2.0","4.0","4.0","2.0","3.0","5.0","2.0","3.0","2.0","3.0","4.0","2.0","2.0","0.0","1.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","3.0","3.0","3.0","3.0","4.0","3.0","3.0","1.0","4.0","4.0","5.0","1.0","1.0","3.0","3.0","5.0","4.0","4.0","3.0","4.0","7.0","4.0","5.0","4.0","4.0","2.0","2.0","2.0","3.0","4.0","4.0","4.0","5.0","6.0","4.0","4.0","4.0","7.0","9.0","3.0","3.0","2.0","3.0","4.0","8.0","2.0","2.0","2.0","1.0","2.0","8.0","8.0","7.0","6.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","3.0","1","0.0","0.0","0.0","0.0","0.0",,"0.0","0.0","0.0","1.0","1","8","1","1","1","1","2","1","1.0","0.0",,,"1.0","1.0","2.0",,"2.0","1.0","4.0","3.0","2.0",,"1.0","1.0","4.0",,"3.0","2.0","3.0","2.0","1.0","3.0","2.0","4.0","2.0","1.0","2.0","2.0","16.0","25","5.0","6.0","4.0","3.0","1","1.0","2.0","3.0","1.0","2.0","2.0","1.0","7.0","1.0","1","1","1","1","1","1","1","0","1","1","1","4.0","1.0","4.0","5.0","2.0",,"1.0","2","3.0","50","1501","150117"
"410","11","410","1103","301","15","1","17","501","15.0","30100501","501","1","1","1","2606","2","3.0","5.0","6.0","4.0","3.0","13","27.0","27.0","3","1.0","2.0","4","3.0","2.0","3.0","3.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","1.0","1.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","6.0","2.0","3.0","1.0","3.0","3.0","2.0","2.0","0.0","2.0","0.0","4.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2","1.0","2.0","2.0","2.0",,,,"2.0","4.0","1.0","4.0","2.0","3.0","9.0","9.0","3.0","7.0","5.0","4.0","5.0","3.0","6.0","5.0","1.0","2.0","4.0","5.0","6.0","4.0","3.0","4.0","6.0","6.0","5.0","2.0","6.0","4.0","4.0","4.0","5.0","5.0","5.0","3.0","4.0","3.0","4.0","4.0","3.0","3.0","6.0","6.0","4.0","3.0","3.0","3.0","3.0","3.0","5.0","5.0","3.0","2.0","3.0","3.0","4.0","4.0","4.0","1.0","2.0","2.0","4.0","2.0","1.0","3.0","2.0","0","0.0",,,"0.0","0.0",,"0.0","0.0","1.0","1.0","1","8","1","1","1","1","1","1","1.0","3.0",,"3.0","2.0","1.0","2.0",,"2.0","1.0","8.0",,"1.0","3.0","2.0",,,,,,"4.0","4.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","2.0","11.0","58","1.0","3.0","99.0",,"4","2.0","4.0","5.0","3.0","2.0","2.0","1.0","7.0","1.0","1","1","1","0","0","0","0","0","1","1","0","13.0",,,,,,"2.0","1",,"40","1501","150117"
"464","11","464","1103","301","15","1","8","3701","50.0","30103701","3701","1","1","1","2706","1","4.0","14.0","2.0","2.0","80.0","0","0.0",,"2","1.0","2.0","3","3.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","2.0","1.0","2.0","4.0","4.0","1.0","4.0","4.0","4.0","3.0","1.0","4.0","2.0","4.0","2.0","3.0","2.0","1.0","2.0","0.0","1.0",,"2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2","1.0","2.0","1.0","2.0",,,,"2.0","4.0","1.0","2.0","2.0","1.0","2.0","9.0","5.0","5.0","4.0","2.0","5.0","2.0","3.0","6.0","5.0","6.0","5.0","7.0","6.0","5.0","4.0","5.0","7.0","7.0","7.0","6.0","6.0","7.0","7.0","4.0","5.0","4.0","4.0","6.0","3.0","6.0","4.0","5.0","4.0","2.0","7.0","7.0","6.0","6.0","8.0","5.0","5.0","3.0","5.0","6.0","3.0","7.0","7.0","8.0","7.0","7.0","8.0","5.0","3.0","1.0","2.0","2.0","2.0","3.0","2.0","0","0.0",,,,,,"0.0","0.0","1.0","3.0","1","8","1","1","8","1","1","3","2.0",,"6.0",,"2.0","2.0","2.0",,,"2.0",,"4.0","2.0",,"2.0",,,,,,"2.0","4.0","5.0","7.0","1.0","1.0","2.0","2.0","2.0","2.0","11.0","18","1.0","3.0","99.0",,"4","1.0","2.0","1.0","0.0","1.0","1.0","1.0","7.0","1.0","1","0","0","1","0","0","0","0","1","1","0","12.0",,,,,,"3.0","1",,"41","1501","150108"
"411","11","411","1103","301","15","1","17","501","15.0","30100501","501","1","1","1","2606","1","4.0","27.0","2.0","2.0","32.0","27","0.0","32.0","1","1.0","1.0","4","3.0","2.0","5.0","3.0","2.0","2.0","2.0","3.0","9.0","1.0","2.0","1.0","1.0","1.0","1.0","4.0","2.0","4.0","4.0","4.0","2.0","3.0","9.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","0.0","1.0",,"3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2","2.0","2.0","1.0","2.0",,,,"1.0","4.0","1.0","1.0","2.0","3.0","2.0","9.0","6.0","7.0","4.0","4.0","5.0","4.0","3.0","2.0","5.0","7.0","4.0","5.0","6.0","6.0","5.0","6.0","5.0","7.0","6.0","6.0","4.0","6.0","4.0","5.0","6.0","5.0","6.0","5.0","3.0","5.0","6.0","3.0","2.0","2.0","1.0","8.0","3.0","2.0","1.0","1.0","2.0","8.0","5.0","3.0","7.0","2.0","4.0","6.0","4.0","2.0","3.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0","0.0",,,"0.0",,"0.0","0.0","0.0","2.0","1","1","8","1","1","1","1","1","1.0","6.0",,"3.0","1.0","1.0","1.0",,"2.0","1.0","0.0","3.0","1.0","2.0","2.0",,,,,,"4.0","4.0","2.0","6.0","7.0","6.0","2.0","2.0","2.0","2.0","14.0","73","5.0","4.0","99.0",,"1","2.0","2.0","2.0","9.0","2.0","2.0","1.0","7.0","1.0","1","1","1","0","0","0","0","0","1","1","0","14.0",,,,,,"3.0","1",,"38","1501","150117"
"412","11","412","1103","301","15","1","17","501","15.0","30100501","501","1","1","1","2606","1","3.0","71.0","2.0","2.0","28.0","0","0.0",,"2","2.0","1.0","4","4.0","2.0","4.0","3.0","2.0","2.0","2.0","3.0","9.0","1.0","2.0","1.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","4.0","2.0","2.0","4.0","2.0","3.0","4.0","2.0","2.0","0.0","0.0",,"4.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","4.0","1.0","4.0","2.0","1.0","9.0","9.0","2.0","4.0","3.0","4.0","5.0","4.0","3.0","1.0","1.0","1.0","3.0","1.0","5.0","5.0","3.0","3.0","5.0","7.0","5.0","6.0",,"7.0","1.0","2.0","1.0","3.0","3.0","1.0","4.0","1.0","6.0","4.0","3.0","3.0","7.0","8.0","4.0","3.0","3.0","3.0","4.0","10.0","8.0","5.0","1.0","1.0","1.0","5.0","5.0","5.0","5.0","1.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","1","0.0",,,,"0.0",,"0.0","0.0","0.0","2.0","8","8","8","1","8","1","2","1","1.0","2.0",,"1.0","2.0","2.0","2.0",,,"1.0","4.0","2.0","1.0","2.0","2.0",,,,,,"2.0","2.0","1.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","10.0","23","1.0","3.0","99.0",,"4","1.0","3.0","1.0","0.0","2.0","2.0","1.0","7.0","1.0","1","0","0","0","0","0","1","0","1","1","0","9.0","2.0",,,,"9.0","3.0","1",,"40","1501","150117"
"413","11","413","1103","301","15","1","13","301","46.0","30100301","301","1","1","1","2906","2","1.0","4.0","6.0","1.0","3.0","0","0.0",,"2","1.0","2.0","3","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"2.0","2.0","4.0","4.0","4.0","4.0","1.0","2.0","7.0","1.0","2.0","1.0","3.0","3.0","2.0","2.0","0.0","2.0","1.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","2.0","2.0","3.0","2.0","2.0","3.0","3.0","3.0","6.0","3.0","3.0",,"5.0","3.0","4.0","4.0","5.0","6.0","3.0","5.0","4.0","5.0","6.0","6.0","5.0","4.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","6.0","6.0","6.0","2.0","2.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","4.0","5.0","5.0","3.0","3.0","3.0","4.0","8.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0","0.0","0.0",,"0.0","0.0","0.0","0.0","0.0","1.0","1","1","1","1","1","1","1","1","1.0","3.0",,"3.0","1.0","2.0","2.0",,"1.0","1.0","3.0","3.0","1.0","2.0","2.0",,,,,,"3.0","4.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","16.0","41","1.0","7.0","99.0",,"4","2.0","2.0","2.0","2.0","1.0","1.0","1.0","7.0","1.0","1","1","1","1","0","1","1","0","1","1","1","1.0","1.0","1.0","5.0","2.0",,"3.0","2","3.0","32","1501","150113"
"414","11","414","1103","301","15","1","13","301","46.0","30100301","301","1","1","1","2906","2","59.0","14.0","6.0","2.0","3.0","18","0.0","3.0","1","1.0","2.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","2.0","4.0","4.0","4.0","4.0","1.0","2.0",,"2.0","2.0","2.0","2.0","3.0","2.0","2.0","0.0","2.0",,"4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","2.0","2.0","3.0","2.0","2.0","3.0","3.0","4.0","3.0","3.0","2.0","4.0","3.0","4.0","6.0","3.0","6.0","7.0","1.0","6.0","4.0","6.0","7.0","7.0","7.0",,"5.0","6.0","5.0","5.0","6.0","6.0","4.0","3.0","7.0","7.0","7.0","3.0","2.0","8.0","7.0","8.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","3.0","2.0","3.0","4.0","4.0","4.0","4.0","7.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0","0.0","0.0","0.0","0.0","1.0","1","8","1","1","1","2","8","1","1.0","1.0",,"3.0","2.0","2.0","2.0",,,"1.0","3.0","3.0","1.0","3.0","2.0",,,,,,"4.0","5.0","1.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","6.0","58","1.0","5.0","99.0",,"4","2.0","2.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","1","1","1","1","0","1","1","0","1","1","1","4.0","1.0","4.0","1.0","2.0",,"3.0","1",,"30","1501","150113"
"415","11","415","1103","301","15","1","13","301","45.0","30100301","301","1","1","1","2806","2","1.0","27.0","6.0","2.0","3.0","17","0.0","3.0","3","1.0","2.0","2","4.0","2.0","4.0","3.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","3.0","2.0","4.0","1.0","2.0","1.0","3.0","3.0","1.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","4.0","2.0","3.0","3.0","4.0","5.0","5.0","3.0","5.0","5.0","6.0","3.0","5.0","4.0","5.0","6.0","5.0","6.0","4.0","5.0","4.0","2.0","2.0","4.0","3.0","2.0","3.0","7.0","6.0","3.0","3.0","2.0","7.0","8.0","8.0","4.0","3.0","3.0","2.0","1.0","4.0","4.0","4.0","4.0","4.0","6.0","5.0","5.0","4.0","7.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0","0.0",,,,"0.0","0.0","0.0","0.0","1.0","1","8","1","1","1","1","1","1","1.0","3.0",,"3.0","2.0","2.0","2.0",,,"1.0","4.0","2.0","1.0","3.0","2.0",,,,,,"3.0","5.0","1.0","1.0","1.0","4.0","1.0","1.0","2.0","2.0","15.0","35","1.0","4.0","99.0",,"1","1.0","3.0","5.0","2.0","2.0","2.0","1.0","7.0","1.0","1","1","1","1","0","1","1","0","1","1","0","13.0",,,,,,"3.0","1",,"30","1501","150113"
"416","11","416","1103","301","15","1","13","301","45.0","30100301","301","1","1","1","2806","1","4.0","4.0","3.0","2.0","1.0","17","0.0","1.0","1","1.0","1.0","3","3.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0",,"2.0","2.0","2.0","3.0","3.0","2.0","2.0","0.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","2.0","1.0","3.0","2.0","2.0","4.0","4.0","4.0","3.0","3.0","3.0","4.0","5.0","3.0","2.0","3.0","4.0","7.0","3.0","3.0","2.0","4.0","7.0","3.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","7.0","7.0","7.0","3.0","2.0","7.0","7.0","6.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","3.0","2.0","2.0","4.0","4.0","4.0","4.0","8.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0","0.0",,,,,,"0.0","0.0","0.0","1.0","1","1","1","1","1","1","1","1","1.0",,,"3.0","2.0","2.0","2.0",,,"1.0","0.0","3.0","1.0",,"2.0",,,,,,"3.0","4.0","1.0","1.0","1.0","5.0","2.0","2.0","2.0","2.0","16.0","27","1.0","7.0","99.0",,"2","1.0","2.0","1.0","0.0","2.0","2.0","1.0","7.0","1.0","1","1","1","1","0","1","1","0","1","1","0","12.0",,,,,,"3.0","1",,"30","1501","150113"
"417","11","417","1103","301","15","1","13","301","45.0","30100301","301","1","1","1","2806","1","4.0","4.0","6.0","3.0","3.0","0","0.0",,"2","1.0","2.0","3","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","2.0",,"2.0","2.0","2.0","3.0","3.0","2.0","2.0","0.0","2.0",,"4.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","2.0","2.0","3.0","2.0","2.0","3.0","4.0","4.0","6.0","2.0","2.0","3.0","3.0","3.0","3.0","4.0","6.0","7.0","3.0","4.0","4.0","6.0","7.0","5.0","6.0",,"4.0","2.0","2.0","1.0","1.0","2.0","1.0","4.0","7.0","7.0","7.0","3.0","2.0","8.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","5.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,,,,,"0.0","0.0","0.0","1.0","1","1","1","1","1","1","1","1","1.0","3.0",,"3.0","1.0","2.0","2.0",,"1.0","1.0","0.0","3.0","1.0","2.0","2.0",,,,,,"4.0","4.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","11.0","18","1.0","7.0","99.0",,"3","1.0","2.0","1.0","0.0","1.0","1.0","1.0","7.0","1.0","1","1","1","1","0","1","1","0","1","1","0","12.0",,,,,,"3.0","1",,"30","1501","150113"
