"pais","mov1","td1","td2","td3","td4","td5","inf5a","colconf","colconfotr","q2d","q2m","q2y","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","ocup1b1","ocup1b2","ocup1anc","depnac","munnac","areanac","colorr","sexi","colori","result","intid","ti","ti3","imp1a","imp1b","imp2","imp2a","edpadre","q12ed","q15a","q15b","annotations","q3c","wt","weight1500","odd","muni10"
"8","999999","7","4","4","2","6","2","8","888888","27","4","1993","101","3","1","3","3","999999","7","999999","2","2","3","1","0","0","1","999999","10","0","999999","2","801","2","2","1","1","888888","1","1","0","1","0","1","0","1","0","0","0","999999","0","0","4","2","10","8","8436","1","8","1","6","70","38","13550000000.0","4430.0","2","5","2","999999","3","999999","2","3","888888","1","1","0.9920635","0","1"
"8","2","7","4","4","4","4","3","1","888888","21","7","1990","888888","5","1","3","4","999999","7","999999","1","1","3","2","999999","999999","1","999999","6","1","0","4","801","1","1","1","1","888888","1","1","0","1","0","1","0","0","1","0","0","999999","0","1","2","1","7","999999","9999","1","8","2","5","70","44","13550000000.0","3620.0","2","2","2","999999","1","999999","1","4","888888","888888","1","0.9920635","1","999999"
"8","999999","7","2","1","1","7","2","1","888888","27","8","1968","101","4","1","2","1","4","14","12","2","2","3","2","0","0","3","999999","9","1","0","5","801","5","1","1","1","12","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","3","1","7","13","13001","1","8","2","5","70","44","13550000000.0","3672.0","7","1","2","999999","1","999999","1","2","888888","1","1","0.9920635","0","999999"
"8","5","4","2","4","2","3","3","1","888888","1","10","1979","888888","5","1","3","1","4","5","5","2","1","3","3","999999","999999","3","999999","3","4","1","5","801","4","1","1","1","888888","1","1","0","1","0","0","0","1","1","0","0","999999","0","1","3","2","7","13","13001","1","10","2","5","70","44","13550000000.0","2905.0","5","4","2","999999","888888","2","1","3","888888","888888","1","0.9920635","1","999999"
"8","999999","6","6","7","1","6","1","2","888888","1","4","1960","101","2","1","2","5","999999","9","999999","2","2","4","2","0","0","3","999999","5","7","1","4","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","1","0","0","1","4","2","7","70","70713","2","9","2","6","70","4","13550000000.0","4452.0","7","6","2","999999","888888","2","2","6","888888","1","1","0.9920635","0","999999"
"8","4","2","2","2","5","6","2","2","888888","28","12","1972","101","2","1","3","6","999999","8","6","2","2","3","3","999999","999999","2","4","5","3","3","2","801","2","2","1","1","888888","1","1","0","1","0","1","1","0","1","1","1","1","1","1","4","1","9","23","23660","1","5","2","6","70","4","13550000000.0","5120.0","2","6","3","2","1","2","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","6","4","6","6","2","5","888888","27","1","1986","102","4","1","2","1","4","9","4","2","1","4","1","0","0","3","999999","8","3","3","2","801","2","1","1","1","888888","1","1","0","1","0","0","0","0","0","0","0","999999","0","1","3","1","7","13","13001","1","7","2","6","70","4","13550000000.0","3988.0","7","1","2","999999","1","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","2","1","2","1","4","2","2","888888","15","2","1961","101","3","1","1","1","2","10","6","2","1","3","2","999999","999999","5","999999","6","3","0","2","801","5","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","1","1","3","2","4","13","13052","2","5","2","6","70","4","13550000000.0","4470.0","7","7","2","999999","2","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","5","1","1","7","2","2","888888","25","9","1993","101","2","1","3","4","999999","888888","999999","2","2","2","1","0","0","3","999999","3","1","1","4","801","4","1","1","1","8","1","1","0","1","0","1","0","1","1","1","0","999999","0","1","4","2","9","13","13001","1","8","2","6","70","4","13550000000.0","3930.0","7","7","1","999999","2","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","5","5","4","5","2","1","2","888888","7","7","1972","101","3","1","3","1","4","4","3","2","2","3","2","999999","999999","2","2","4","3","0","4","801","5","1","888888","888888","888888","1","1","1","1","0","0","1","0","1","1","0","999999","1","1","1","2","10","13","13442","1","8","2","6","70","4","13550000000.0","4367.0","888888","888888","2","999999","0","999999","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","6","5","1","1","4","1","6","888888","24","1","1988","101","2","1","3","4","999999","12","999999","2","1","2","1","0","0","1","999999","3","1","0","2","801","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","2","2","888888","13","13001","1","6","2","5","70","44","13550000000.0","3415.0","1","2","1","999999","4","999999","1","1","888888","1","1","0.9920635","0","0"
"8","5","6","4","4","1","1","2","9","54","20","3","1967","104","1","1","1","1","1","11","9","2","2","4","2","999999","999999","3","999999","6","5","0","2","801","2","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","1","1","0","1","3","1","6","13","13001","1","7","2","5","70","44","13550000000.0","3820.0","2","1","2","999999","2","999999","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","1","1","5","1","5","1","9","18","20","6","1979","204","1","1","3","3","999999","9","999999","2","1","2","1","0","1","1","999999","9","3","3","2","801","3","1","1","1","56","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","2","1","8","13","13001","1","7","2","5","70","44","13550000000.0","3850.0","2","1","3","3","3","2","1","1","888888","2","1","0.9920635","0","999999"
"8","3","5","3","5","5","7","1","2","888888","10","1","1977","101","2","1","3","1","4","888888","10","2","2","3","1","999999","999999","3","999999","5","6","1","1","801","5","1","888888","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","3","2","4","13","13001","1","3","2","6","70","4","13550000000.0","4607.0","6","4","2","999999","888888","1","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","3","3","6","7","4","3","6","888888","3","6","1990","101","4","1","3","1","4","888888","2","2","1","4","2","1","1","3","999999","10","1","1","7","801","4","1","888888","888888","888888","0","0","0","1","0","1","0","0","0","0","0","999999","0","1","3","2","9","13","13001","1","8","2","6","70","4","13550000000.0","4082.0","888888","888888","2","999999","888888","2","1","2","888888","1","1","0.9920635","0","999999"
"8","5","4","7","3","2","3","3","2","888888","19","6","1955","101","2","1","3","1","4","888888","12","2","2","4","2","999999","999999","3","999999","7","7","0","4","801","5","2","888888","888888","888888","1","1","0","1","0","0","1","0","1","0","0","999999","1","1","3","2","13","13","13001","1","8","2","6","70","4","13550000000.0","3767.0","6","5","2","999999","0","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","5","1","1","7","2","9","18","26","10","1978","101","3","1","3","7","999999","10","999999","2","2","1","1","1","0","1","999999","5","0","999999","2","801","5","2","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","4","2","888888","13","13001","1","5","2","5","70","44","13550000000.0","3997.0","1","3","2","999999","2","999999","1","1","888888","1","1","0.9920635","0","999999"
"8","3","1","1","4","1","1","2","1","888888","24","3","1987","101","2","2","3","4","999999","15","999999","1","1","2","1","999999","999999","1","999999","10","0","999999","4","801","1","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","2","1","888888","13","13001","1","7","2","5","70","44","13550000000.0","2791.0","5","7","1","999999","8","999999","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","7","6","1","1","1","3","888888","888888","3","3","1960","509","1","1","3","3","999999","888888","999999","2","1","4","3","0","1","3","999999","4","2","0","4","801","4","1","888888","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","2","2","888888","13","13001","2","7","2","5","70","44","13550000000.0","4653.0","1","888888","1","999999","888888","999999","1","1","888888","5","1","0.9920635","0","999999"
"8","4","7","1","1","2","7","1","2","888888","12","11","1985","204","2","2","3","4","999999","14","999999","2","2","2","1","999999","999999","1","999999","5","0","999999","2","801","1","1","1","1","166","1","1","1","1","1","1","1","0","1","1","1","1","1","1","2","2","1","13","13001","1","3","2","5","70","44","13550000000.0","3206.0","1","7","2","999999","8","999999","1","3","888888","2","1","0.9920635","1","999999"
"8","999999","7","1","6","6","7","2","888888","888888","4","6","1972","503","1","1","3","1","4","7","5","2","2","3","3","1","0","2","2","4","2","2","2","801","1","1","1","1","888888","1","1","1","1","0","0","1","0","1","1","1","1","0","1","3","2","888888","999999","9999","1","6","2","5","70","44","13550000000.0","2468.0","1","7","2","999999","1","2","1","4","888888","5","1","0.9920635","0","999999"
"8","5","7","7","1","1","1","2","888888","888888","1","7","1957","101","5","1","3","1","4","7","3","2","2","3","3","999999","999999","5","999999","5","2","0","1","801","5","2","888888","1","888888","1","1","1","1","1","1","0","0","1","1","1","1","0","1","3","2","3","13","13001","1","5","2","5","70","44","13550000000.0","3942.0","1","1","2","999999","2","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","1","4","4","5","2","2","888888","5","11","1992","204","3","2","3","4","999999","14","999999","1","1","3","3","1","1","1","999999","3","0","999999","2","801","1","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","4","1","888888","13","13001","1","3","2","6","70","4","13550000000.0","3254.0","1","1","2","999999","4","999999","1","2","888888","2","1","0.9920635","0","999999"
"8","4","5","6","5","2","2","3","2","888888","26","8","1926","101","2","2","2","7","999999","888888","999999","1","2","3","2","999999","999999","2","6","3","0","999999","2","801","4","1","1","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","1","1","4","2","9","13","13001","1","4","2","6","70","4","13550000000.0","4654.0","3","2","2","999999","1","999999","1","2","888888","1","1","0.9920635","1","999999"
"8","999999","6","2","3","5","4","1","2","888888","8","1","1983","101","2","1","3","1","2","13","12","2","2","2","3","0","0","3","999999","4","1","1","2","801","1","1","1","1","15","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","2","888888","13","13001","1","6","2","6","70","4","13550000000.0","4127.0","1","7","2","999999","2","2","1","4","888888","1","1","0.9920635","0","999999"
"8","3","7","1","1","1","3","1","9","17","17","12","1963","101","2","1","3","1","3","12","10","2","2","3","2","999999","999999","2","4","5","3","0","2","801","1","1","1","1","106","1","1","0","1","0","1","1","1","1","1","1","1","1","0","3","2","9","70","70717","1","6","2","6","70","4","13550000000.0","3706.0","2","7","2","999999","4","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","1","1","1","6","888888","12","10","1993","101","3","1","3","3","999999","888888","999999","2","2","888888","2","0","0","1","999999","4","0","999999","1","801","1","1","1","1","888888","1","1","0","1","0","0","1","1","1","1","0","999999","1","0","2","2","9","73","73001","1","3","2","6","70","4","13550000000.0","3352.0","5","6","1","999999","4","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","7","2","1","1","3","1","6","888888","28","9","1978","204","1","1","3","1","2","7","6","2","2","3","3","999999","999999","2","4","5","3","3","2","801","1","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","1","1","1","0","1","2","7","13","13430","1","5","2","6","70","4","13550000000.0","4750.0","1","6","1","999999","3","2","1","3","888888","2","1","0.9920635","1","999999"
"8","999999","7","4","2","3","3","1","888888","888888","8","9","1960","101","2","1","3","1","1","13","11","2","2","3","1","0","0","3","999999","5","2","1","4","801","4","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","1","1","1","0","3","2","4","13","13001","2","9","2","6","70","4","13550000000.0","4619.0","1","6","2","999999","1","2","1","3","888888","1","1","0.9920635","0","999999"
"8","4","6","3","6","6","5","1","6","888888","25","2","1973","101","2","1","2","1","4","5","2","2","2","3","2","999999","999999","1","999999","5","4","2","3","801","2","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","1","0","3","2","10","68","68679","2","3","2","6","70","4","13550000000.0","3670.0","7","4","2","999999","0","2","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","6","888888","3","5","7","1","6","888888","9","5","1989","204","3","1","3","3","999999","888888","999999","2","2","2","1","0","0","2","6","3","1","1","2","801","2","2","888888","1","888888","1","1","1","1","0","1","0","0","0","1","0","999999","1","1","2","1","7","13","13430","1","3","2","6","70","4","13550000000.0","3038.0","2","7","2","999999","888888","2","1","4","888888","2","1","0.9920635","0","999999"
"8","4","4","6","1","1","6","1","8","888888","30","3","1975","101","1","1","3","1","4","11","5","2","2","1","1","999999","999999","2","2","4","2","1","2","801","1","1","1","1","888888","1","1","1","1","0","0","0","1","1","1","1","1","1","0","3","2","7","70","70717","1","6","2","5","70","44","13550000000.0","3788.0","1","7","2","999999","2","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","3","7","4","1","1","888888","888888","27","6","1992","101","5","1","3","1","4","888888","2","2","2","4","3","1","1","1","999999","7","0","999999","2","801","2","4","888888","1","888888","1","0","0","1","0","0","0","0","0","0","0","999999","0","0","1","1","7","13","13430","1","7","2","5","70","44","13550000000.0","3840.0","1","7","1","999999","0","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","4","3","3","4","5","2","6","888888","9","5","1964","101","4","1","3","5","999999","6","999999","2","1","3","3","999999","999999","3","999999","8","1","0","2","801","5","1","888888","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","0","3","2","7","13","13430","1","6","2","5","70","44","13550000000.0","2889.0","4","3","1","999999","0","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","4","1","1","1","1","6","888888","26","6","1943","101","4","4","2","6","999999","888888","888888","2","2","2","2","0","0","2","5","4","3","0","2","801","1","1","1","1","888888","1","1","1","1","0","0","0","1","1","1","1","1","1","0","3","2","7","73","73411","1","5","2","5","70","44","13550000000.0","3388.0","2","6","1","999999","2","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","5","3","7","7","6","6","2","4","888888","12","10","1988","104","2","1","1","1","4","5","4","2","1","3","2","999999","999999","1","999999","3","0","999999","2","801","2","1","1","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","0","3","1","4","13","13430","1","8","2","5","70","44","13550000000.0","3440.0","4","7","2","999999","1","999999","1","3","888888","1","1","0.9920635","1","0"
"8","999999","6","5","6","1","6","2","5","888888","2","11","1976","509","1","1","2","1","4","7","6","2","2","2","2","0","0","3","999999","4","2","2","888888","801","4","1","1","2","888888","1","1","0","1","0","0","0","0","0","0","0","999999","0","0","3","2","10","13","13655","2","5","2","5","70","44","13550000000.0","3498.0","1","6","2","999999","2","2","2","1","888888","5","1","0.9920635","0","999999"
"8","4","5","2","1","1","5","2","5","888888","24","8","1965","509","2","1","3","1","2","7","7","2","2","2","1","999999","999999","2","5","5","3","0","5","801","2","1","1","1","162","1","1","0","1","0","1","1","1","1","1","1","1","0","0","3","2","9","13","13430","1","5","2","6","70","4","13550000000.0","3897.0","888888","1","1","999999","1","999999","1","1","888888","5","1","0.9920635","1","999999"
