"pais","idnum","estratopri","estratosec","upm","prov","municipio","cosdistrito","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","gen15","gen16","a4","soct2","idio2","np1","np2","sgl1","cp2","cp4a","cp4","cp5","cp6","cp7","cp8","cp13","cp20","it1","l1","immig2n","immig3n","immig4n","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","pole2n","aoj11","pese1","pese2","aoj17","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b13","b18","b20","b20a","b21","b21a","b32","b31a","b47a","n9","n11","n15","mil3","pr3a","pr3c","pr4","m1","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","der10","ros7a","ros7b","ros7c","ros7d","ros7e","ros7f","env1","pn4","w14a","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","exc2","exc6","exc11","exc13","exc14","exc15","exc16","vivcorr1","vivcorr2","dc1","dc10","dc13","coh1","coh2","coh3","coh4","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","fear10","vic44","exp1","exp1a","exp1b","vb1","vb2","vb3n","cosvp1","cosvp2","vb4new","vb101","vb10","vb11","cosvf1","pol1","camp1","camp2","vb20","clien1n","clien1na","cosele1","cosele2","cosele3","cosele4","cosele5","cosele6","ab1","ab2","ab5","ab6","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","gay1","gay2","gay3","vol207n","vol208n","wf1","cct1b","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","pr2","pr3","q10new","q10g","q14","q10d","q10e","q11n","q12c","q12bn","q12","q12d","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"6","05cd0489-c518-438f-a370-870a8168fd58-faced88826c56d085163165","601","2","113","601","113","11301","73","1","3","1","12mar2014","1","1","1956","58","1","1","1","13","2","2","2","2","3","2","2","2","4","1","4","4","2","999999","2","5","2","2","3","1","2","2","2","1","1","7","1","1","2","3","3","3","4","3","3","3","7","6","6","7","6","5","5","7","1","4","5","4","5","6","1","4","3","7","1","3","4","4","2","999999","1","3","4","6","7","4","3","3","1","1","3","1","1","3","3","2","1","7","4","2","2","5","5","5","4","5","1","2","0","1","0","0","999999","0","999999","3","3","1","2","2","2","3","4","1","1","2","1","2","2","0","0","1","999999","999999","1","1","603","2","2","999999","999999","1","601","1","2","4","5","3","2","2","1","999999","999999","999999","1","1","2","1","2","2","1","1","4","1","2","2","3","2","3","3","2","2","988888","4","3","2","2","2","1","1","1","1","4","2","1","999999","988888","988888","2","2","2","2","4","0","4","10","1","601","4","1","1","2","1","57","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","3","29.316","2","3","CR14_0022","1"
"6","05cd0489-c518-438f-a370-870a8168fd58-faced88826c56d085163166","601","2","113","601","113","11301","73","1","3","1","12mar2014","1","1","1991","23","1","1","1","15","3","3","2","2","888888","2","2","2","4","4","4","4","1","999999","4","9","1","5","5","2","1","1","2","1","1","3","2","1","4","1","3","3","3","4","3","4","7","2","4","3","3","2","2","2","1","4","3","2","3","4","2","2","3","5","1","3","4","3","3","999999","4","3","1","6","7","1","6","3","3","2","2","3","3","3","3","3","1","7","7","1","10","10","10","2","1","10","10","2","0","0","999999","0","0","0","999999","2","2","1","2","2","2","3","4","2","1","3","1","2","2","1","0","999999","3","999999","1","1","988888","999999","999999","999999","999999","1","602","1","2","3","988888","2","2","2","1","999999","999999","999999","1","2","2","3","3","2","1","4","4","1","3","3","3","3","4","3","2","2","1","5","3","2","2","15","3","4","988888","1","2","2","1","999999","988888","8","2","2","2","1","6","1","0","3","1","601","1","1","1","1","1","57","1","0","1","2","1","1","1","1","1","1","1","1","1","888888","2","3","38.75","2","3","CR14_0023","1"
"6","068faf5d-bc31-41cb-84bc-891b5b6d0374-dcb0bde091e534a951782872","601","1","103","601","103","10307","29","1","2","1","21mar2014","1","2","1955","59","1","888888","1","988888","3","1","2","2","5","2","2","2","4","4","4","4","4","4","1","6","1","2","888888","2","2","2","2","2","999999","999999","999999","2","4","2","3","3","2","1","2","7","7","888888","7","7","7","888888","3","7","1","888888","1","4","7","5","1","1","1","888888","2","3","7","3","2","1","1","3","888888","888888","888888","1","5","888888","3","1","1","1","3","1","888888","1","888888","10","2","1","1","2","1","2","2","1","1","2","0","0","999999","0","999999","999999","999999","2","2","1","2","2","1","2","4","1","1","3","1","2","1","1","1","999999","999999","3","1","1","602","1","1","999999","999999","1","602","1","3","0","999999","2","2","2","1","999999","999999","999999","1","2","2","1","2","2","1","1","13","1","1","1","1","3","4","3","2","4","2","5","5","2","2","6","2","1","1","1","2","2","1","999999","4","4","2","2","2","5","3","0","3","5","1","601","4","1","1","2","1","888888","1","1","0","0","1","1","0","1","1","0","0","1","0","1","2","2","37.066","1","2","CR14_0024","2"
"6","06e374e9-5a79-455b-9f1f-9377ff6df265-b1cb09b158d4463051621104","603","2","208","602","208","20804","127","2","5","1","10mar2014","1","2","1972","42","1","1","2","58","1","1","2","2","2","2","2","2","4","1","4","4","4","4","3","4","1","1","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","2","2","2","3","7","7","4","5","4","6","4","4","4","5","4","7","4","5","4","3","2","6","7","2","3","2","3","3","1","7","1","1","4","3","3","3","3","3","3","3","3","2","1","1","1","1","1","10","1","1","1","3","10","2","0","0","0","0","999999","999999","999999","2","2","888888","2","1","2","2","2","1","1","3","1","1","2","0","0","999999","999999","2","1","1","602","1","1","999999","999999","1","602","1","2","3","1","2","2","2","1","999999","999999","999999","1","2","2","3","3","3","1","1","4","2","2","1","2","3","4","2","3","2","1","3","5","2","1","18","1","1","2","1","2","2","1","999999","13","7","2","2","1","2","2","0","0","4","1","601","4","2","1","1","1","57","1","1","1","2","1","1","0","1","1","1","1","1","1","0","2","2","39.433","1","4","CR14_0025","2"
"6","06e374e9-5a79-455b-9f1f-9377ff6df265-b1cb09b158d4463051621107","603","2","208","602","208","20804","127","2","5","1","10mar2014","1","1","1978","36","4","1","1","13","3","3","2","2","3","2","2","2","4","1","4","4","4","999999","1","4","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","3","2","2","4","1","2","3","3","3","3","4","1","1","7","7","1","1","1","7","1","1","7","7","2","4","1","5","7","4","4","2","1","1","4","7","7","1","1","3","1","1","1","1","1","2","3","1","2","3","1","1","1","5","4","4","6","1","1","2","0","0","999999","999999","999999","0","999999","3","3","2","2","1","1","2","4","2","2","999999","1","2","2","0","0","2","999999","999999","1","2","999999","999999","999999","2","999999","2","999999","999999","4","77","0","1","2","2","3","1","9","999999","999999","3","1","1","2","1","1","1","1","1","4","2","2","2","4","2","3","4","2","5","2","1","2","0","0","1","1","6","999999","2","1","999999","1","1","2","3","2","2","2","0","10","3","1","601","5","2","1","2","888888","888888","1","0","0","0","1","0","0","1","1","0","0","1","0","1","2","2","49.083","1","4","CR14_0026","1"
"6","06e52c4e-1323-4309-8839-e6b04094fa3d-b1cb09b158d4463051621243","604","1","119","601","119","11901","90","1","3","1","16mar2014","1","2","1959","55","2","1","1","5","3","3","2","1","3","2","1","2","4","1","1","1","4","4","2","3","1","2","2","1","2","2","2","1","3","8","1","1","2","888888","3","3","2","2","3","4","3","5","2","4","4","4","3","7","888888","4","4","4","4","4","4","2","5","4","1","4","3","3","2","2","3","3","4","4","7","4","4","3","3","1","3","3","3","3","3","3","988888","3","4","4","4","2","5","5","3","10","1","2","0","0","999999","0","999999","0","999999","2","2","1","1","1","1","1","3","4","1","2","1","2","2","0","0","999999","999999","3","1","1","603","2","1","999999","999999","1","603","2","2","8","3","2","2","888888","1","999999","999999","999999","1","1","3","3","3","3","4","4","4","1","2","1","2","3","4","3","3","2","2","5","2","2","2","12","1","1","1","1","1","2","1","999999","16","16","2","3","1","1","3","1","4","4","1","601","3","1","1","1","1","57","1","1","1","0","1","1","0","1","1","0","1","1","0","1","2","2","74.01600000000002","1","4","CR14_0027","2"
"6","06e745ba-ba53-40d4-a7fe-494651afa13b-faced88826c56d08516222855","601","2","108","601","108","10805","55","1","3","1","02apr2014","1","2","1962","52","1","1","1","18","2","2","2","2","3","2","2","2","4","3","3","3","4","4","1","6","1","3","3","2","2","1","2","2","999999","999999","999999","2","3","3","2","2","2","1","3","7","4","7","7","5","6","6","6","7","5","7","3","4","7","6","5","7","4","7","7","6","7","3","3","2","1","2","7","4","4","1","5","3","3","3","1","1","2","2","1","1","888888","10","3","888888","6","8","1","3","1","5","5","2","0","0","999999","999999","999999","0","0","2","1","2","2","1","3","2","3","2","2","999999","1","2","2","1","0","999999","1","999999","1","1","603","2","1","999999","999999","2","999999","999999","3","9","888888","3","2","2","1","999999","999999","999999","1","888888","3","3","3","2","1","1","4","1","1","2","3","1","2","1","2","1","1","5","4","2","2","6","2","4","1","5","999999","2","1","999999","988888","999999","2","3","2","1","4","2","3","4","2","601","4","1","1","1","1","52","1","1","0","0","1","0","0","1","1","0","1","1","1","1","2","4","40.833","2","6","CR14_0028","2"
"6","06e745ba-ba53-40d4-a7fe-494651afa13b-faced88826c56d08516222857","601","2","108","601","108","10805","55","1","3","1","02apr2014","1","1","1949","65","2","1","1","58","2","2","2","2","3","2","2","2","4","2","4","4","4","999999","1","10","3","2","2","2","2","1","2","2","999999","999999","999999","2","1","2","2","2","4","1","2","3","7","7","6","7","4","5","7","7","7","6","5","6","7","7","5","5","6","7","3","4","7","3","2","2","1","2","4","1","6","6","7","2","3","3","3","3","3","1","2","2","888888","8","1","2","2","6","5","5","9","5","1","2","0","0","999999","999999","999999","0","999999","2","2","2","3","2","3","1","2","1","2","999999","2","2","2","1","0","999999","999999","2","1","1","603","2","1","999999","999999","1","603","2","3","0","999999","3","2","2","1","999999","999999","999999","1","1","3","3","2","2","4","4","4","1","1","2","1","2","3","1","2","3","2","5","4","1","2","11","2","1","1","6","999999","2","1","999999","888888","888888","2","2","2","6","4","0","0","4","1","601","5","2","2","2","1","57","1","1","0","0","1","1","0","1","1","0","0","1","0","1","2","3","44.283","2","6","CR14_0029","1"
"6","0716b180-14b2-4b08-ab43-835a830447ac-442e86be3dad589151636325","604","3","611","606","611","61101","209","1","4","1","21mar2014","1","2","1992","22","1","1","1","1","3","1","2","2","2","2","2","1","3","1","3","4","4","4","2","7","1","2","1","2","2","1","1","2","999999","999999","999999","2","2","1","3","2","3","4","2","4","5","5","6","6","5","5","6","1","1","2","1","5","5","6","4","4","4","3","1","2","4","4","2","2","2","2","7","7","7","1","5","3","1","1","1","1","1","2","1","2","1","1","1","1","1","8","10","5","1","10","1","2","0","0","999999","0","0","0","0","2","2","1","2","1","1","2","4","4","1","2","1","2","1","1","0","999999","3","999999","1","2","999999","999999","999999","2","999999","2","999999","999999","1","3","2","3","2","2","1","999999","999999","999999","2","1","2","1","1","1","4","4","1","1","2","1","2","3","4","3","2","2","2","5","1","2","2","11","3","4","1","1","4","1","999999","1","12","5","2","2","1","2","4","2","2","6","2","601","1","1","1","1","1","72","1","0","1","0","1","0","0","1","1","0","1","1","1","1","2","4","32.133","1","8","CR14_0030","2"
"6","33072e8f-80a4-487b-990a-afd96750ff23-44d097371aac776c5111751469","605","1","702","607","702","70201","227","2","5","1","17mar2014","1","2","1965","49","1","2","2","5","3","3","2","2","3","2","2","2","988888","4","4","4","4","4","2","6","1","2","3","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","3","2","7","7","7","7","7","4","4","4","6","6","4","4","4","4","5","3","3","3","5","1","1","3","4","3","1","1","3","6","5","6","5","5","3","1","1","1","3","3","1","3","2","2","10","1","1","1","4","4","3","3","3","1","2","0","0","0","0","0","1","0","3","2","1","1","1","1","2","2","1","1","2","1","2","2","0","0","999999","999999","999999","1","1","602","1","1","999999","999999","1","602","1","1","10","1","2","2","2","1","999999","999999","999999","1","2","3","988888","3","3","1","1","1","2","1","1","1","2","4","2","2","1","2","4","3","2","2","6","1","2","2","5","999999","2","1","999999","6","999999","2","2","3","2","8","3","5","9","1","601","5","2","1","2","1","888888","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","1","29.0","1","3","CR14_0280","2"
"6","0716b180-14b2-4b08-ab43-835a830447ac-442e86be3dad589151636330","604","3","611","606","611","61101","209","1","4","1","21mar2014","1","1","1974","40","1","2","1","1","988888","988888","2","1","2","2","1","2","3","1","4","4","4","999999","2","8","888888","1","4","2","2","2","2","2","999999","999999","999999","2","2","1","3","3","4","3","2","5","4","6","7","7","6","5","6","988888","1","3","5","6","6","6","5","6","4","988888","7","4","6","2","2","2","3","1","3","7","7","1","7","3","1","1","1","1","1","1","3","2","988888","1","1","1","1","10","6","1","1","3","1","2","0","0","0","0","999999","999999","0","2","2","1","1","1","1","1","2","2","2","999999","2","2","2","1","0","999999","999999","2","1","1","988888","2","2","999999","999999","1","988888","1","3","77","988888","4","2","2","1","999999","999999","999999","988888","988888","2","1","2","2","11","988888","13","1","4","1","2","988888","4","888888","2","988888","2","5","5","2","1","6","1","4","1","1","4","2","1","999999","988888","988888","2","1","2","2","4","0","2","6","1","601","1","3","888888","888888","1","888888","1","1","1","0","1","0","0","1","1","1","1","1","1","1","2","2","25.75","1","8","CR14_0031","1"
"6","07cb4685-8487-49d2-8b66-4bde9c850c79-44d097371aac776c51637114","603","2","202","602","202","20208","111","2","5","1","12mar2014","1","2","1968","46","1","1","1","11","3","2","2","2","2","2","2","2","2","1","4","4","4","4","2","888888","1","4","4","2","888888","888888","2","2","999999","999999","999999","2","888888","2","3","1","4","888888","1","2","5","1","3","7","3","2","6","5","888888","1","1","7","7","6","1","7","888888","1","2","2","6","5","2","2","1","888888","1","7","7","1","1","3","1","1","1","1","1","1","3","2","888888","10","1","1","10","1","10","5","888888","7","1","2","0","0","0","0","999999","0","999999","1","2","1","1","2","1","3","4","3","2","999999","1","2","2","0","0","999999","3","999999","1","1","888888","1","1","999999","999999","1","988888","2","3","0","999999","988888","2","2","1","999999","999999","999999","1","988888","2","1","2","2","888888","888888","13","1","888888","1","2","4","4","2","3","3","2","5","4","2","2","0","0","2","1","1","2","2","1","999999","888888","6","2","1","1","2","5","0","2","7","1","601","5","4","1","888888","1","888888","1","1","1","0","1","1","0","1","1","0","0","1","0","1","2","2","60.333","1","5","CR14_0032","2"
"6","07e2d84a-2a15-42d5-8f8f-957bc07ad4da-b1cb09b158d4463051621198","603","1","201","602","201","20112","101","2","5","1","14mar2014","1","2","1937","77","3","1","1","3","1","2","2","2","3","2","2","2","4","4","4","3","4","4","4","888888","2","3","3","2","2","2","2","2","999999","999999","999999","1","4","888888","1","1","4","2","3","2","7","4","7","5","5","4","1","7","1","4","4","1","4","2","2","4","1","2","1","4","7","3","4","2","3","3","4","7","7","4","5","3","1","1","1","2","1","1","3","2","2","1","1","1","1","4","4","4","1","1","1","2","0","0","999999","0","999999","999999","999999","3","3","1","2","1","2","3","2","4","1","2","1","888888","2","1","0","3","999999","999999","1","1","77","2","2","999999","999999","1","602","888888","2","0","999999","2","2","2","2","999999","999999","1","999999","2","3","3","3","3","4","4","4","2","2","3","2","2","4","2","3","3","2","3","4","2","2","6","888888","1","1","1","4","2","1","999999","3","2","2","3","2","2","2","0","5","6","2","601","5","2","1","888888","1","888888","1","1","1","1","1","1","0","1","1","0","0","1","0","1","2","7","57.833","1","4","CR14_0033","2"
"6","088bc095-b5cb-4adc-8e9d-185e3cc14746-faced88826c56d08516222884","601","1","10102","601","101","10109","8","1","1","1","30mar2014","1","1","1962","52","2","1","1","5","2","2","2","2","3","2","2","2","4","4","3","4","3","999999","2","10","2","3","3","1","2","1","1","2","999999","999999","999999","2","3","3","1","2","2","2","2","2","5","7","6","5","7","7","7","4","7","7","7","4","7","4","5","2","3","7","4","1","6","5","1","1","1","2","4","4","7","4","4","3","2","3","1","2","1","2","3","2","1","10","1","1","4","6","9","4","1","5","1","2","0","0","1","0","999999","999999","999999","2","3","2","2","2","3","2","3","1","2","999999","1","2","2","1","0","999999","999999","2","1","2","999999","999999","999999","5","999999","2","999999","999999","3","3","988888","988888","2","2","988888","999999","999999","999999","999999","988888","3","2","1","2","4","4","4","1","1","1","1","2","4","1","2","3","2","3","2","2","2","0","0","5","1","1","2","2","2","999999","2","2","2","3","2","3","8","0","6","9","5","601","5","3","2","2","1","36","1","1","1","0","1","0","0","1","1","0","0","1","0","1","2","5","52.0","2","6","CR14_0034","1"
"6","088bc095-b5cb-4adc-8e9d-185e3cc14746-faced88826c56d08516222885","601","1","10102","601","101","10109","8","1","1","1","30mar2014","1","1","1988","26","1","2","1","3","2","2","2","2","5","2","2","2","3","1","4","3","4","999999","2","10","3","3","3","2","2","1","2","2","999999","999999","999999","2","2","2","2","2","2","2","3","7","6","7","6","5","2","5","6","7","1","7","7","3","1","4","6","6","3","7","5","7","6","3","2","2","2","2","5","3","6","5","5","3","3","3","3","3","2","3","2","2","1","10","1","1","1","4","5","7","1","1","1","2","0","0","999999","0","999999","0","999999","3","2","2","2","1","2","3","4","1","2","999999","1","2","2","1","0","999999","2","999999","1","2","999999","999999","999999","5","999999","2","999999","999999","3","2","0","1","2","2","1","999999","999999","999999","2","3","1","1","2","2","4","4","1","2","3","1","1","2","2","2","2","3","2","4","2","2","2","6","1","1","1","1","2","2","2","999999","3","3","1","2","2","3","4","2","2","6","5","601","1","1","1","2","1","57","1","0","1","0","1","0","0","1","1","0","0","1","0","1","2","5","36.433","2","6","CR14_0035","1"
"6","0916864f-e66a-4ec3-9705-14adfc336afb-9e1656a0a726393e51622165","603","1","201","602","201","20113","103","2","5","1","14mar2014","1","1","1969","45","1","1","1","13","2","2","2","2","2","2","2","2","3","1","4","4","4","999999","2","5","888888","4","4","2","2","2","2","2","999999","999999","999999","2","2","3","888888","3","4","1","888888","6","5","7","7","6","6","4","6","7","888888","5","7","5","7","5","5","6","3","888888","3","6","7","2","3","3","2","1","2","3","7","5","6","2","1","1","1","3","3","3","3","3","1","6","4","4","1","8","5","7","6","6","1","2","0","0","999999","0","999999","0","0","888888","888888","1","1","2","1","4","3","1","2","999999","2","2","2","0","1","999999","999999","2","1","1","603","2","1","999999","999999","1","603","2","1","77","3","3","2","2","1","999999","999999","999999","1","1","3","3","3","3","4","4","4","2","4","1","2","3","4","3","2","4","1","3","3","2","2","18","3","1","1","1","2","2","1","999999","888888","888888","2","4","2","2","5","0","3","3","1","601","1","1","1","1","1","57","1","1","0","1","1","1","0","1","1","1","1","1","1","1","2","3","32.016","2","5","CR14_0036","1"
"6","0916864f-e66a-4ec3-9705-14adfc336afb-9e1656a0a726393e51622167","603","1","201","602","201","20113","103","2","5","1","14mar2014","1","1","1993","21","2","1","1","13","1","2","2","2","2","2","2","2","3","1","4","3","4","999999","1","5","1","4","2","2","2","2","2","2","999999","999999","999999","1","2","4","3","3","3","4","2","2","2","3","5","4","2","1","3","4","2","2","3","888888","7","3","5","4","4","2","1","4","4","3","3","2","2","1","1","2","6","4","5","3","1","2","1","1","3","2","3","2","888888","2","4","5","6","10","6","2","4","9","1","2","0","0","999999","0","999999","0","999999","2","3","1","2","1","1","3","1","2","2","999999","2","2","2","1","1","999999","3","999999","1","988888","999999","999999","999999","999999","999999","1","77","1","1","2","0","3","2","2","1","999999","999999","999999","888888","3","3","3","1","2","4","4","4","2","1","1","2","2","4","1","2","4","1","5","5","2","2","3","1","1","1","1","4","2","1","999999","1","1","2","3","1","1","5","0","1","2","2","601","1","1","2","1","2","57","1","0","1","1","1","1","1","1","1","0","0","1","0","1","2","3","29.1","2","5","CR14_0037","1"
