SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,CreatedByUserOrganization,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct
1-2155073461,01/01/2022 10:06:55 AM,01/03/2022 03:16:32 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,WV,01/03/2022 12:00:00 AM,01/03/2022 01:13:33 PM,Y,N,"12226 N CRYSTAL HILLS WAY, 91326",12226,N,CRYSTAL HILLS,WAY,91326,34.2955336214,-118.56227867,"(34.2955336214, -118.56227867)",480,F,6,North Valley APC,12,John Lee,114,Porter Ranch,DEVONSHIRE
1-2155071221,01/01/2022 10:08:21 AM,01/06/2022 12:54:34 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,WLA,01/05/2022 12:00:00 AM,01/05/2022 08:24:37 AM,Y,N,"1935 S GLENDON AVE, 90025",1935,S,GLENDON,AVE,90025,34.047715925,-118.434006483,"(34.047715925, -118.434006483)",632,C,5,West Los Angeles APC,5,Paul Koretz,62,Westside,WEST LOS ANGELES
1-2155071871,01/01/2022 10:08:32 AM,01/07/2022 05:49:56 PM,SR Created,LASAN,Bulky Items,Closed,Call,ITA,,N,WV,01/07/2022 12:00:00 AM,01/07/2022 09:19:47 AM,Y,N,"4858 N DON PIO DR, 91364",4858,N,DON PIO,DR,91364,34.1559235403,-118.603543588,"(34.1559235403, -118.603543588)",560,A,4,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-2155071971,01/01/2022 10:11:56 AM,01/06/2022 11:56:47 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/06/2022 12:00:00 AM,01/06/2022 01:33:40 PM,Y,,"5216 W ROMAINE ST, 90029",5216,W,ROMAINE,ST,90029,34.0883974284,-118.305792584,"(34.0883974284, -118.305792584)",593,H,6,Central APC,13,Mitch O'Farrell,33,Hollywood Studio District,HOLLYWOOD
1-2155072071,01/01/2022 10:13:16 AM,01/04/2022 04:35:46 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,EV,01/04/2022 12:00:00 AM,01/04/2022 10:30:34 AM,Y,,"6920 N COLDWATER CANYON AVE, 91605",6920,N,COLDWATER CANYON,AVE,91605,34.1964844227,-118.413637139,"(34.1964844227, -118.413637139)",532,E,5,South Valley APC,2,Paul Krekorian,22,North Hollywood West,NORTH HOLLYWOOD
1-2155076451,01/01/2022 10:15:51 AM,01/06/2022 06:42:38 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/06/2022 12:00:00 AM,01/06/2022 06:42:31 AM,Y,,"260 S MARIPOSA AVE, 90004",260,S,MARIPOSA,AVE,90004,34.0694695287,-118.298984158,"(34.0694695287, -118.298984158)",633,J,1,Central APC,10,Office of District 10,55,Wilshire Center Koreatown,OLYMPIC
1-2155072341,01/01/2022 10:17:37 AM,01/18/2022 06:54:34 PM,SR Created,LASAN,Homeless Encampment,Closed,Call,LASAN,,N,WV,01/06/2022 12:00:00 AM,01/18/2022 06:52:15 PM,Y,N,"21000 W ITASCA ST, 91311",21000,W,ITASCA,ST,91311,34.244673167,-118.590739594,"(34.244673167, -118.590739594)",500,B,6,North Valley APC,12,John Lee,99,Chatsworth,DEVONSHIRE
1-2155075891,01/01/2022 10:19:14 AM,01/03/2022 08:56:04 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 08:00:49 AM,Y,,"6215 S FLORES AVE, 90056",6215,S,FLORES,AVE,90056,33.9826641249,-118.367930897,"(33.9826641249, -118.367930897)",673,B,6,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-2155076601,01/01/2022 10:19:19 AM,01/18/2022 07:00:32 PM,SR Created,LASAN,Homeless Encampment,Closed,Call,LASAN,,N,WV,01/06/2022 12:00:00 AM,01/18/2022 06:50:28 PM,Y,N,"9600 N VARIEL AVE, 91311",9600,N,VARIEL,AVE,91311,34.2452056088,-118.592715539,"(34.2452056088, -118.592715539)",500,B,6,North Valley APC,12,John Lee,99,Chatsworth,DEVONSHIRE
1-2155078401,01/01/2022 10:19:19 AM,01/03/2022 03:12:17 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/07/2022 12:00:00 AM,01/03/2022 03:09:20 PM,Y,N,"6760 W FOUNTAIN AVE, 90028",6760,W,FOUNTAIN,AVE,90028,34.094276186,-118.337954099,"(34.094276186, -118.337954099)",593,E,5,Central APC,13,Mitch O'Farrell,32,Central Hollywood,HOLLYWOOD
1-2155076661,01/01/2022 10:20:25 AM,01/03/2022 03:39:29 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/07/2022 12:00:00 AM,01/03/2022 03:36:02 PM,Y,N,"6760 W FOUNTAIN AVE, 90028",6760,W,FOUNTAIN,AVE,90028,34.094276186,-118.337954099,"(34.094276186, -118.337954099)",593,E,5,Central APC,13,Mitch O'Farrell,32,Central Hollywood,HOLLYWOOD
1-2155076711,01/01/2022 10:21:09 AM,01/05/2022 07:27:14 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,NC,01/05/2022 12:00:00 AM,01/05/2022 09:58:42 AM,Y,N,"2794 W ESTARA AVE, 90065",2794,W,ESTARA,AVE,90065,34.1141382478,-118.237604278,"(34.1141382478, -118.237604278)",594,G,2,East Los Angeles APC,1,Gilbert Cedillo,39,Glassell Park,NORTHEAST
1-2155076751,01/01/2022 10:21:56 AM,01/03/2022 08:20:54 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 01:42:23 PM,Y,,"4344 S ALLA ROAD, 90066",4344,S,ALLA,ROAD,90066,33.9890008673,-118.433819298,"(33.9890008673, -118.433819298)",672,C,6,West Los Angeles APC,11,Mike Bonin,70,Del Rey,PACIFIC
1-2155078501,01/01/2022 10:21:58 AM,01/08/2022 09:51:56 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/07/2022 12:00:00 AM,01/08/2022 09:50:00 AM,Y,,"3723 S MENTONE AVE, 90034",3723,S,MENTONE,AVE,90034,34.0215381562,-118.406507601,"(34.0215381562, -118.406507601)",672,F,1,West Los Angeles APC,5,Paul Koretz,115,Palms,PACIFIC
1-2155076051,01/01/2022 10:23:04 AM,01/03/2022 08:20:43 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 01:42:19 PM,Y,,"4344 S ALLA ROAD, 90066",4344,S,ALLA,ROAD,90066,33.9890008673,-118.433819298,"(33.9890008673, -118.433819298)",672,C,6,West Los Angeles APC,11,Mike Bonin,70,Del Rey,PACIFIC
1-2155078601,01/01/2022 10:23:43 AM,01/07/2022 02:07:39 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/06/2022 12:00:00 AM,01/06/2022 08:31:27 AM,Y,,"548 N ALEXANDRIA AVE, 90004",548,N,ALEXANDRIA,AVE,90004,34.0805211155,-118.297949685,"(34.0805211155, -118.297949685)",593,J,7,Central APC,13,Mitch O'Farrell,55,Wilshire Center Koreatown,RAMPART
1-2155078641,01/01/2022 10:24:14 AM,01/07/2022 08:30:14 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/06/2022 12:00:00 AM,01/07/2022 11:27:56 AM,Y,,"6216 N HESPERIA AVE, 91316",6216,N,HESPERIA,AVE,91316,34.1823454255,-118.526228426,"(34.1823454255, -118.526228426)",531,A,7,South Valley APC,4,Nithya Raman,18,Encino,WEST VALLEY
1-2155076841,01/01/2022 10:24:41 AM,01/08/2022 09:17:03 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Self Service,Self Service,,N,WV,01/06/2022 12:00:00 AM,01/08/2022 08:46:38 AM,Y,N,"15610 MOORPARK ST, 91436",15610,,MOORPARK,ST,91436,34.1560488074,-118.473211331,"(34.1560488074, -118.473211331)",561,G,4,South Valley APC,4,Nithya Raman,18,Encino,WEST VALLEY
1-2155078751,01/01/2022 10:25:52 AM,02/14/2022 05:47:01 PM,SR Created,BSL,Multiple Streetlight Issue,Closed,Email,ITA,,N,EAST,02/14/2022 12:00:00 AM,02/14/2022 05:47:01 PM,Y,N,"4100 W GATEWAY AVE, 90029",4100,W,GATEWAY,AVE,90029,34.0922863924,-118.281683721,"(34.0922863924, -118.281683721)",594,B,5,East Los Angeles APC,13,Mitch O'Farrell,38,Silver Lake,RAMPART
1-2155076211,01/01/2022 10:25:59 AM,01/06/2022 03:18:58 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 03:18:40 PM,Y,,"6206 N HAZELTINE AVE, 91401",6206,N,HAZELTINE,AVE,91401,34.1828721267,-118.439821069,"(34.1828721267, -118.439821069)",532,B,7,South Valley APC,2,Paul Krekorian,21,Greater Valley Glen,VAN NUYS
1-2155074221,01/01/2022 10:26:24 AM,01/01/2022 10:26:35 AM,SR Created,LADWP,Report Water Waste,Closed,Mobile App,Self Service,Android,N,,,01/01/2022 10:26:25 AM,Y,,"904 N HOOVER ST, 90029",904,N,HOOVER,ST,90029,34.0878821436,-118.284414596,"(34.0878821436, -118.284414596)",594,B,6,East Los Angeles APC,13,Mitch O'Farrell,38,Silver Lake,RAMPART
1-2155076241,01/01/2022 10:26:29 AM,01/03/2022 08:10:30 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,HB,01/03/2022 12:00:00 AM,01/03/2022 12:57:39 PM,Y,,"1426 W 224TH ST, 90501",1426,W,224TH,ST,90501,33.8232530971,-118.302331983,"(33.8232530971, -118.302331983)",763,J,7,Harbor APC,15,Joe Buscaino,91,Harbor Gateway South,HARBOR
1-2155076921,01/01/2022 10:26:34 AM,01/05/2022 10:53:05 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,iOS,Y,NC,01/05/2022 12:00:00 AM,01/05/2022 09:10:08 AM,Y,,"847 N VENDOME ST, 90026",847,N,VENDOME,ST,90026,34.0823157707,-118.275715795,"(34.0823157707, -118.275715795)",594,C,7,East Los Angeles APC,13,Mitch O'Farrell,38,Silver Lake,RAMPART
1-2155074331,01/01/2022 10:27:57 AM,01/08/2022 11:20:03 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,WLA,01/07/2022 12:00:00 AM,01/08/2022 11:16:35 AM,Y,N,"10800 W ROSE AVE, 90034",10800,W,ROSE,AVE,90034,34.0254130562,-118.41575294,"(34.0254130562, -118.41575294)",672,E,1,West Los Angeles APC,5,Paul Koretz,67,Mar Vista,PACIFIC
1-2155079411,01/01/2022 10:29:45 AM,01/04/2022 09:19:15 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,Y,LACC,01/04/2022 09:18:57 AM,01/04/2022 09:18:58 AM,Y,,"2075 W 54TH ST, 90062",2075,W,54TH,ST,90062,33.9933498599,-118.315800916,"(33.9933498599, -118.315800916)",673,G,5,South Los Angeles APC,8,Marqueece Harris-Dawson,81,Empowerment Congress Central,77TH STREET
1-2155074391,01/01/2022 10:29:52 AM,01/05/2022 07:31:05 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,PGS,01/04/2022 09:00:50 AM,01/05/2022 07:31:04 AM,Y,N,"863 N SWARTHMORE AVE, 90272",863,N,SWARTHMORE,AVE,90272,34.0464786099,-118.526249726,"(34.0464786099, -118.526249726)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES
1-2155079451,01/01/2022 10:30:32 AM,01/03/2022 09:06:18 PM,SR Created,LASAN,Bulky Items,Closed,Call,ITA,,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 03:32:32 PM,Y,N,"7909 S ALVERSTONE AVE, 90045",7909,S,ALVERSTONE,AVE,90045,33.9686884486,-118.397391966,"(33.9686884486, -118.397391966)",702,G,1,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-2155077131,01/01/2022 10:30:45 AM,01/05/2022 08:44:19 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,NC,01/05/2022 12:00:00 AM,01/05/2022 02:27:36 PM,Y,N,"2150 W KENT ST, 90026",2150,W,KENT,ST,90026,34.0749683751,-118.267132025,"(34.0749683751, -118.267132025)",634,D,1,East Los Angeles APC,13,Mitch O'Farrell,44,Echo Park,RAMPART
1-2155080461,01/01/2022 10:30:57 AM,01/05/2022 11:35:15 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/05/2022 12:00:00 AM,01/05/2022 04:36:55 PM,Y,,"961 S ESPERANZA ST, 90023",961,S,ESPERANZA,ST,90023,34.0240733904,-118.197249812,"(34.0240733904, -118.197249812)",635,C,7,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-2155080541,01/01/2022 10:32:04 AM,01/05/2022 06:36:32 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,WV,01/05/2022 12:00:00 AM,01/05/2022 09:15:55 AM,Y,,"7830 N HESPERIA AVE, 91335",7830,N,HESPERIA,AVE,91335,34.2130648628,-118.526210404,"(34.2130648628, -118.526210404)",531,A,3,South Valley APC,4,Nithya Raman,15,Reseda,WEST VALLEY
1-2155077221,01/01/2022 10:32:07 AM,01/06/2022 12:35:26 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,EV,01/05/2022 12:00:00 AM,01/05/2022 09:48:14 AM,Y,N,"4632 N VISTA DEL MONTE AVE, 91403",4632,N,VISTA DEL MONTE,AVE,91403,34.1557506162,-118.44975414,"(34.1557506162, -118.44975414)",562,A,4,South Valley APC,4,Nithya Raman,26,Sherman Oaks,VAN NUYS
1-2155080611,01/01/2022 10:33:00 AM,01/07/2022 05:33:00 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/07/2022 12:00:00 AM,01/07/2022 02:20:46 PM,Y,N,"9048 W GIBSON ST, 90034",9048,W,GIBSON,ST,90034,34.037726485,-118.390270239,"(34.037726485, -118.390270239)",632,H,6,South Los Angeles APC,5,Paul Koretz,61,South Robertson,WEST LOS ANGELES
1-2155080631,01/01/2022 10:33:07 AM,01/02/2022 08:40:43 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,LACC,01/02/2022 08:40:27 AM,01/02/2022 08:40:29 AM,Y,,"5716 W ADAMS BLVD, 90016",5716,W,ADAMS,BLVD,90016,34.0322884356,-118.367648726,"(34.0322884356, -118.367648726)",633,A,7,South Los Angeles APC,10,Office of District 10,75,West Adams,SOUTHWEST
1-2155079021,01/01/2022 10:33:11 AM,01/07/2022 03:45:22 AM,SR Created,LASAN,Electronic Waste,Closed,Mobile App,Self Service,Android,N,WV,01/05/2022 12:00:00 AM,01/06/2022 12:41:11 PM,Y,,"7830 N HESPERIA AVE, 91335",7830,N,HESPERIA,AVE,91335,34.2130648628,-118.526210404,"(34.2130648628, -118.526210404)",531,A,3,South Valley APC,4,Nithya Raman,15,Reseda,WEST VALLEY
1-2155077341,01/01/2022 10:34:04 AM,01/01/2022 01:24:20 PM,SR Created,LASAN,Dead Animal Removal,Closed,Call,LASAN,,N,WLA,,01/01/2022 01:24:07 PM,Y,N,"BROOKS AVE AT 7TH AVE, 90291",,,,,90291,33.9967573325,-118.466252804,"(33.9967573325, -118.466252804)",671,H,5,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-2155079671,01/01/2022 10:35:04 AM,01/03/2022 09:33:13 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,Y,WLA,01/03/2022 12:00:00 AM,01/03/2022 09:31:53 AM,Y,N,"13240 W ROSE AVE, 90066",13240,W,ROSE,AVE,90066,34.0083178707,-118.454365093,"(34.0083178707, -118.454365093)",672,A,3,West Los Angeles APC,11,Mike Bonin,67,Mar Vista,PACIFIC
1-2155079161,01/01/2022 10:35:40 AM,01/03/2022 10:35:39 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Self Service,Self Service_SAN,,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 04:50:25 PM,Y,N,"13211 W ADMIRAL AVE, 90292",13211,W,ADMIRAL,AVE,90292,33.9809482427,-118.435641033,"(33.9809482427, -118.435641033)",672,C,7,West Los Angeles APC,11,Mike Bonin,70,Del Rey,PACIFIC
1-2155080821,01/01/2022 10:35:56 AM,01/04/2022 07:37:57 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,SLA,01/04/2022 12:00:00 AM,01/04/2022 07:35:24 AM,Y,N,"4606 S ARLINGTON AVE, 90043",4606,S,ARLINGTON,AVE,90043,34.0015457954,-118.318023297,"(34.0015457954, -118.318023297)",673,G,4,South Los Angeles APC,8,Marqueece Harris-Dawson,81,Empowerment Congress Central,SOUTHWEST
1-2155079201,01/01/2022 10:35:58 AM,01/06/2022 05:55:44 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,EV,01/06/2022 12:00:00 AM,01/06/2022 03:11:47 PM,Y,N,"5905 N MAMMOTH AVE, 91401",5905,N,MAMMOTH,AVE,91401,34.1778861319,-118.432509476,"(34.1778861319, -118.432509476)",562,C,1,South Valley APC,2,Paul Krekorian,21,Greater Valley Glen,VAN NUYS
1-2155079731,01/01/2022 10:36:11 AM,01/03/2022 09:19:35 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,WV,01/03/2022 12:00:00 AM,01/03/2022 09:16:53 AM,Y,N,"10923 N ETIWANDA AVE, 91326",10923,N,ETIWANDA,AVE,91326,34.2688670183,-118.531886004,"(34.2688670183, -118.531886004)",500,J,2,North Valley APC,12,John Lee,120,Northridge East,DEVONSHIRE
1-2155079751,01/01/2022 10:37:04 AM,01/01/2022 11:03:15 AM,SR Created,LASAN,Dead Animal Removal,Closed,Call,ITA,,N,HB,,01/01/2022 11:03:14 AM,Y,N,"550 W UPLAND AVE, 90731",550,W,UPLAND,AVE,90731,33.7501014697,-118.288914913,"(33.7501014697, -118.288914913)",824,B,3,Harbor APC,15,Joe Buscaino,95,Central San Pedro,HARBOR
1-2155082561,01/01/2022 10:39:00 AM,01/07/2022 05:32:22 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/07/2022 12:00:00 AM,01/07/2022 08:23:05 AM,Y,N,"1340 N MCCADDEN PL, 90028",1340,N,MCCADDEN,PL,90028,34.0955618565,-118.337402206,"(34.0955618565, -118.337402206)",593,E,5,Central APC,13,Mitch O'Farrell,32,Central Hollywood,HOLLYWOOD
1-2155081001,01/01/2022 10:39:24 AM,01/06/2022 08:51:50 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,Y,HB,01/06/2022 12:00:00 AM,01/06/2022 10:17:55 AM,Y,N,"1007 N ISLAND AVE, 90744",1007,N,ISLAND,AVE,90744,33.7829146357,-118.26635252,"(33.7829146357, -118.26635252)",794,E,6,Harbor APC,15,Joe Buscaino,93,Wilmington,HARBOR
1-2155079861,01/01/2022 10:39:50 AM,01/05/2022 01:58:43 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/05/2022 12:00:00 AM,01/05/2022 10:04:58 AM,Y,,"2770 W ESTARA AVE, 90065",2770,W,ESTARA,AVE,90065,34.1136350133,-118.237327331,"(34.1136350133, -118.237327331)",594,G,2,East Los Angeles APC,1,Gilbert Cedillo,39,Glassell Park,NORTHEAST
1-2155081081,01/01/2022 10:40:43 AM,01/07/2022 05:35:30 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/07/2022 12:00:00 AM,01/07/2022 02:46:07 PM,Y,,"716 N COLE AVE, 90038",716,N,COLE,AVE,90038,34.0839783567,-118.329737834,"(34.0839783567, -118.329737834)",593,F,6,Central APC,13,Mitch O'Farrell,32,Central Hollywood,HOLLYWOOD
1-2155079941,01/01/2022 10:40:49 AM,01/03/2022 12:55:37 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,Y,NC,01/03/2022 12:00:00 AM,01/03/2022 12:51:30 PM,Y,,"4425 E YELLOWSTONE ST, 90032",4425,E,YELLOWSTONE,ST,90032,34.0675963275,-118.189077429,"(34.0675963275, -118.189077429)",635,D,1,East Los Angeles APC,14,Kevin de León,48,LA32,HOLLENBECK
1-2155079951,01/01/2022 10:41:28 AM,01/01/2022 11:54:48 AM,SR Created,LASAN,Dead Animal Removal,Closed,Self Service,Self Service_SAN,,N,HB,,01/01/2022 11:54:48 AM,Y,Y,"1516 N ISLAND AVE, 90744",1516,N,ISLAND,AVE,90744,33.7936363419,-118.267082487,"(33.7936363419, -118.267082487)",794,E,4,Harbor APC,15,Joe Buscaino,93,Wilmington,HARBOR
1-2155082821,01/01/2022 10:43:55 AM,01/05/2022 10:55:35 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/05/2022 12:00:00 AM,01/05/2022 05:53:55 PM,Y,N,"2135 E 7TH PL, 90021",2135,E,7TH,PL,90021,34.033662672,-118.228765923,"(34.033662672, -118.228765923)",634,H,6,Central APC,14,Kevin de León,52,Downtown Los Angeles,NEWTON
1-2155082921,01/01/2022 10:45:24 AM,04/12/2022 12:34:29 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,Android,N,EV,01/10/2022 12:00:00 AM,04/12/2022 11:59:43 AM,Y,,"12770 W PIERCE ST, 91331",12770,W,PIERCE,ST,91331,34.2685871506,-118.411265186,"(34.2685871506, -118.411265186)",502,E,2,North Valley APC,7,Monica Rodriguez,7,Pacoima,FOOTHILL
1-2155084571,01/01/2022 10:45:30 AM,01/01/2022 10:50:37 AM,SR Created,LASAN,Dead Animal Removal,Closed,Mobile App,Self Service,iOS,N,EV,,01/01/2022 10:50:31 AM,Y,,"8019 N WILLIS AVE, 91402",8019,N,WILLIS,AVE,91402,34.2165659699,-118.455459937,"(34.2165659699, -118.455459937)",531,J,2,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-2155084601,01/01/2022 10:45:38 AM,01/07/2022 02:06:01 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,EV,01/07/2022 12:00:00 AM,01/07/2022 02:03:11 PM,Y,N,"15772 W ROXFORD ST, 91342",15772,W,ROXFORD,ST,91342,34.3078831982,-118.475359,"(34.3078831982, -118.475359)",481,F,4,North Valley APC,7,Monica Rodriguez,5,Sylmar,MISSION
1-2155083011,01/01/2022 10:46:32 AM,01/03/2022 08:50:54 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,SLA,01/03/2022 12:00:00 AM,01/03/2022 08:42:11 AM,Y,,"2934 S RIMPAU BLVD, 90016",2934,S,RIMPAU,BLVD,90016,34.0269089798,-118.351329828,"(34.0269089798, -118.351329828)",633,C,7,South Los Angeles APC,10,Office of District 10,75,West Adams,SOUTHWEST
1-2155080271,01/01/2022 10:46:53 AM,01/07/2022 02:01:34 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,WLA,01/06/2022 12:00:00 AM,01/06/2022 10:16:23 AM,Y,N,"1837 N LA BREA AVE, 90046",1837,N,LA BREA,AVE,90046,34.1044011516,-118.346236494,"(34.1044011516, -118.346236494)",593,D,4,Central APC,4,Nithya Raman,29,Hollywood Hills West,HOLLYWOOD
1-2155080331,01/01/2022 10:47:49 AM,01/06/2022 10:51:45 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 09:56:15 AM,Y,N,"8019 N WILLIS AVE, 91402",8019,N,WILLIS,AVE,91402,34.2165659699,-118.455459937,"(34.2165659699, -118.455459937)",531,J,2,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-2155084761,01/01/2022 10:49:13 AM,01/01/2022 12:14:48 PM,SR Created,LASAN,Dead Animal Removal,Closed,Mobile App,Self Service,iOS,N,NC,,01/01/2022 12:14:47 PM,Y,,"2243 N HANCOCK ST, 90031",2243,N,HANCOCK,ST,90031,34.0714148272,-118.209194394,"(34.0714148272, -118.209194394)",635,B,1,East Los Angeles APC,14,Kevin de León,47,Lincoln Heights,HOLLENBECK
1-2155086421,01/01/2022 10:49:31 AM,01/03/2022 04:26:04 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/03/2022 12:00:00 AM,01/03/2022 12:36:04 PM,Y,,"11844 N VANPORT AVE, 91342",11844,N,VANPORT,AVE,91342,34.2853751607,-118.398523216,"(34.2853751607, -118.398523216)",482,F,7,North Valley APC,7,Monica Rodriguez,9,Foothill Trails District,FOOTHILL
1-2155085471,01/01/2022 10:50:17 AM,01/06/2022 11:16:02 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 08:44:12 AM,Y,,"14753 W BLYTHE ST, 91402",14753,W,BLYTHE,ST,91402,34.2152840963,-118.454753376,"(34.2152840963, -118.454753376)",531,J,3,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-2155084841,01/01/2022 10:51:03 AM,01/02/2022 08:12:19 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,NEGB_ELA,01/02/2022 08:12:06 AM,01/02/2022 08:12:07 AM,Y,,"5941 E YORK BLVD, 90042",5941,E,YORK,BLVD,90042,34.1182646155,-118.189466452,"(34.1182646155, -118.189466452)",595,D,1,East Los Angeles APC,14,Kevin de León,41,Historic Highland Park,NORTHEAST
1-2155084881,01/01/2022 10:51:54 AM,01/01/2022 01:24:06 PM,SR Created,LASAN,Dead Animal Removal,Closed,Self Service,Self Service_SAN,,N,WLA,,01/01/2022 01:23:59 PM,Y,N,"647 E BROOKS AVE, 90291",647,E,BROOKS,AVE,90291,33.9962167251,-118.467462716,"(33.9962167251, -118.467462716)",671,H,5,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-2155086611,01/01/2022 10:52:52 AM,01/06/2022 12:37:29 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/04/2022 12:00:00 AM,01/05/2022 11:39:39 AM,Y,,"20847 W STEPHANIE DR, 91306",20847,W,STEPHANIE,DR,91306,34.191740486,-118.587203865,"(34.191740486, -118.587203865)",530,C,6,South Valley APC,3,Bob Blumenfield,14,Winnetka,TOPANGA
1-2155085651,01/01/2022 10:53:05 AM,01/06/2022 04:18:59 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 04:15:31 PM,Y,,"14821 W BLYTHE ST, 91402",14821,W,BLYTHE,ST,91402,34.2153034052,-118.456054535,"(34.2153034052, -118.456054535)",531,J,3,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
