SRNumber,CreatedDate,UpdatedDate,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-781163361,10/17/2017 02:33:00 PM,10/24/2017 12:16:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 10:54:00 AM,Y,N,"656 N ENCHANTED WAY, 90272",656,N,ENCHANTED,WAY,90272,34.04938298,-118.5485517,"(34.0493829756, -118.548551693)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-781154851,10/17/2017 02:31:00 PM,10/24/2017 12:19:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 10:54:00 AM,Y,N,"16513 W SUNSET BLVD, 90272",16513,W,SUNSET,BLVD,90272,34.04853198,-118.5422362,"(34.0485319809, -118.54223615)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-781104201,10/17/2017 02:09:00 PM,10/18/2017 03:39:00 PM,BSL,Single Streetlight Issue,Closed,Email,,N,WLA,10/18/2017 12:00:00 AM,10/18/2017 12:00:00 AM,Y,Y,"17834 W PORTO MARINA WAY, 90272",17834,W,PORTO MARINA,WAY,90272,34.04187078,-118.5636328,"(34.04187078, -118.56363275)",630,F,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-780607401,10/17/2017 10:49:00 AM,10/24/2017 02:07:00 PM,BOS,Electronic Waste,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 02:00:00 PM,Y,N,"641 N VIA DE LA PAZ, 90272",641,N,VIA DE LA PAZ,,90272,34.04160187,-118.5286863,"(34.0416018733, -118.528686304)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-780592991,10/17/2017 10:44:00 AM,10/24/2017 12:17:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 09:49:00 AM,Y,N,"641 N VIA DE LA PAZ, 90272",641,N,VIA DE LA PAZ,,90272,34.04160187,-118.5286863,"(34.0416018733, -118.528686304)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-780435621,10/17/2017 09:47:00 AM,10/24/2017 12:28:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:14:00 AM,Y,N,"16939 W AVENIDA DE SANTA YNEZ, 90272",16939,W,AVENIDA DE SANTA YNEZ,,90272,34.07358183,-118.5612479,"(34.0735818299, -118.561247927)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-780027811,10/16/2017 09:52:00 PM,10/17/2017 10:26:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:26:00 AM,Y,N,"947 N GALLOWAY ST, 90272",947,N,GALLOWAY,ST,90272,34.04681718,-118.5211742,"(34.0468171836, -118.521174195)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-780018521,10/16/2017 09:15:00 PM,10/24/2017 11:08:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/24/2017 12:00:00 AM,10/24/2017 11:06:00 AM,Y,N,"16321 W PACIFIC COAST HWY, 90272",16321,W,PACIFIC COAST,HWY,90272,34.03846224,-118.5400298,"(34.0384622384, -118.540029774)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-779915431,10/16/2017 05:51:00 PM,10/17/2017 10:22:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:22:00 AM,Y,N,"755 N ALMA REAL DR, 90272",755,N,ALMA REAL,DR,90272,34.04213832,-118.5232259,"(34.0421383192, -118.523225853)",631,B,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-779898305,10/16/2017 05:32:00 PM,10/18/2017 07:14:00 AM,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,PGS,10/17/2017 07:13:00 AM,10/18/2017 07:13:00 AM,Y,N,"301 N MOUNT HOLYOKE AVE, 90272",301,N,MOUNT HOLYOKE,AVE,90272,34.03616611,-118.5327571,"(34.0361661124, -118.53275712)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-779817191,10/16/2017 04:30:00 PM,10/17/2017 02:43:00 PM,BOS,Electronic Waste,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:43:00 PM,Y,N,"1146 N MONUMENT ST, 90272",1146,N,MONUMENT,ST,90272,34.05013553,-118.5247906,"(34.0501355277, -118.524790565)",631,A,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-779565391,10/16/2017 02:28:00 PM,10/17/2017 11:24:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:24:00 AM,Y,N,"16920 W ENCHANTED PL, 90272",16920,W,ENCHANTED,PL,90272,34.05140276,-118.5486521,"(34.0514027551, -118.548652099)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-779561741,10/16/2017 02:27:00 PM,10/17/2017 02:42:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:42:00 PM,Y,N,"16920 W ENCHANTED PL, 90272",16920,W,ENCHANTED,PL,90272,34.05140276,-118.5486521,"(34.0514027551, -118.548652099)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-779434821,10/16/2017 01:36:00 PM,10/17/2017 12:38:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 12:38:00 PM,Y,N,"17411 W REVELLO DR, 90272",17411,W,REVELLO,DR,90272,34.0409848,-118.5570049,"(34.0409848031, -118.557004893)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-779407531,10/16/2017 01:27:00 PM,10/17/2017 12:38:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,10/17/2017 12:00:00 AM,10/17/2017 12:38:00 PM,Y,N,"1321 N AVENIDA DE CORTEZ, 90272",1321,N,AVENIDA DE CORTEZ,,90272,34.07118904,-118.5595626,"(34.0711890402, -118.559562602)",630,F,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-779392691,10/16/2017 01:21:00 PM,10/17/2017 10:16:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:16:00 AM,Y,N,"518 N MUSKINGUM PL, 90272",518,N,MUSKINGUM,PL,90272,34.04250023,-118.5382285,"(34.0425002291, -118.538228459)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-779285411,10/16/2017 12:39:00 PM,10/17/2017 02:41:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:41:00 PM,Y,N,"1220 N LAS LOMAS AVE, 90272",1220,N,LAS LOMAS,AVE,90272,34.05492412,-118.5356128,"(34.0549241204, -118.535612836)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,785,,10,
1-779228561,10/16/2017 12:18:00 PM,10/17/2017 12:59:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 12:36:00 PM,Y,N,"17907 W TRAMONTO DR, 90272",17907,W,TRAMONTO,DR,90272,34.04374004,-118.564243,"(34.0437400376, -118.564243039)",630,F,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-778963511,10/16/2017 10:44:00 AM,10/18/2017 07:15:00 AM,OCB,Graffiti Removal,Closed,Self Service,,N,PGS,10/17/2017 07:14:00 AM,10/18/2017 07:15:00 AM,Y,N,"1541 N CASALE ROAD, 90272",1541,N,CASALE,ROAD,90272,34.06142386,-118.5057141,"(34.0614238628, -118.505714083)",631,D,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1277,,10,
1-778960531,10/16/2017 10:43:00 AM,10/17/2017 02:41:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:41:00 PM,Y,N,"640 N LAS CASAS AVE, 90272",640,N,LAS CASAS,AVE,90272,34.0470572,-118.5421905,"(34.0470571988, -118.542190507)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-778951461,10/16/2017 10:39:00 AM,10/17/2017 11:56:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:56:00 AM,Y,N,"640 N LAS CASAS AVE, 90272",640,N,LAS CASAS,AVE,90272,34.0470572,-118.5421905,"(34.0470571988, -118.542190507)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-778909531,10/16/2017 10:26:00 AM,10/17/2017 10:26:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:26:00 AM,Y,N,"951 N NAPOLI DR, 90272",951,N,NAPOLI,DR,90272,34.04502857,-118.5069052,"(34.0450285708, -118.506905163)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1387,,10,
1-778698181,10/16/2017 09:15:00 AM,10/17/2017 10:20:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:20:00 AM,Y,N,"421 N EL MEDIO AVE, 90272",421,N,EL MEDIO,AVE,90272,34.04077323,-118.5356476,"(34.0407732329, -118.535647592)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-778686861,10/16/2017 09:11:00 AM,10/17/2017 10:21:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:21:00 AM,Y,N,"529 E MOUNT HOLYOKE AVE, 90272",529,E,MOUNT HOLYOKE,AVE,90272,34.03901721,-118.5309191,"(34.0390172085, -118.530919114)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-778395811,10/15/2017 11:05:00 PM,10/17/2017 11:24:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:24:00 AM,Y,N,"1254 N LACHMAN LANE, 90272",1254,N,LACHMAN,LANE,90272,34.05878657,-118.5455781,"(34.0587865743, -118.545578099)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-778288331,10/15/2017 04:17:00 PM,10/17/2017 10:21:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:21:00 AM,Y,N,"1118 N ILIFF ST, 90272",1118,N,ILIFF,ST,90272,34.04999806,-118.5195584,"(34.049998064, -118.519558365)",631,B,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-778045551,10/15/2017 12:05:00 AM,10/17/2017 02:42:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:42:00 PM,Y,N,"1254 N LACHMAN LANE, 90272",1254,N,LACHMAN,LANE,90272,34.05878657,-118.5455781,"(34.0587865743, -118.545578099)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-778045471,10/15/2017 12:04:00 AM,10/17/2017 11:22:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:22:00 AM,Y,N,"1254 N LACHMAN LANE, 90272",1254,N,LACHMAN,LANE,90272,34.05886918,-118.5457142,"(34.058869179, -118.545714249)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-777958651,10/14/2017 03:54:00 PM,10/17/2017 10:21:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:21:00 AM,Y,N,"1010 N EMBURY ST, 90272",1010,N,EMBURY,ST,90272,34.04736898,-118.5231391,"(34.0473689753, -118.523139075)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-777956831,10/14/2017 03:53:00 PM,10/17/2017 02:40:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:40:00 PM,Y,N,"1010 N EMBURY ST, 90272",1010,N,EMBURY,ST,90272,34.04736898,-118.5231391,"(34.0473689753, -118.523139075)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-777943554,10/14/2017 03:21:00 PM,10/25/2017 08:57:00 AM,OCB,Graffiti Removal,Referred Out,Mobile App,iOS,Y,OCB,10/25/2017 07:34:00 AM,10/25/2017 08:57:00 AM,Y,N,"17798 W CAMINO DE YATASTO, 90272",17798,W,CAMINO DE YATASTO,,90272,34.07954453,-118.5681232,"(34.0795445277, -118.568123188)",590,E,7,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-777934631,10/14/2017 02:58:00 PM,10/17/2017 11:56:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:56:00 AM,Y,N,"539 N MARQUETTE ST, 90272",539,N,MARQUETTE,ST,90272,34.04462012,-118.5424708,"(34.044620123, -118.542470805)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-777926604,10/14/2017 02:52:00 PM,10/18/2017 07:16:00 AM,OCB,Graffiti Removal,Closed,Mobile App,iOS,Y,PGS,10/17/2017 07:15:00 AM,10/18/2017 07:16:00 AM,Y,N,"17346 W SUNSET BLVD, 90272",17346,W,SUNSET,BLVD,90272,34.03997894,-118.5538847,"(34.0399789427, -118.553884655)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,35,10,
1-777898921,10/14/2017 01:48:00 PM,10/17/2017 11:23:00 AM,BOS,Bulky Items,Closed,Call,,Y,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:23:00 AM,Y,N,"970 N JACON WAY, 90272",970,N,JACON,WAY,90272,34.05432082,-118.5482466,"(34.0543208246, -118.54824658)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-777850011,10/14/2017 12:23:00 PM,10/17/2017 10:28:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:26:00 AM,Y,N,"15876 W SEABEC CIR, 90272",15876,W,SEABEC,CIR,90272,34.04076953,-118.5349589,"(34.0407695305, -118.534958875)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1386,,10,
1-777842921,10/14/2017 12:06:00 PM,10/17/2017 02:42:00 PM,BOS,Metal/Household Appliances,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:42:00 PM,Y,N,"16049 W TEMECULA ST, 90272",16049,W,TEMECULA,ST,90272,34.04617029,-118.5365789,"(34.046170286, -118.536578939)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-777842701,10/14/2017 12:05:00 PM,10/17/2017 10:21:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:21:00 AM,Y,N,"16049 W TEMECULA ST, 90272",16049,W,TEMECULA,ST,90272,34.04617029,-118.5365789,"(34.046170286, -118.536578939)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-777661735,10/14/2017 06:00:00 AM,10/17/2017 03:34:00 PM,BSL,Single Streetlight Issue,Closed,Mobile App,iOS,N,WEST,10/17/2017 12:00:00 AM,10/17/2017 12:00:00 AM,Y,,"17627 W POSETANO ROAD, 90272",17627,W,POSETANO,ROAD,90272,34.04087325,-118.5608143,"(34.04087325, -118.56081429)",630,F,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-777423361,10/13/2017 03:39:00 PM,10/17/2017 02:43:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:43:00 PM,Y,N,"1026 N HARTZELL ST, 90272",1026,N,HARTZELL,ST,90272,34.04826334,-118.5202151,"(34.0482633425, -118.520215119)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-777421291,10/13/2017 03:38:00 PM,10/17/2017 10:21:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:21:00 AM,Y,N,"1026 N HARTZELL ST, 90272",1026,N,HARTZELL,ST,90272,34.04826334,-118.5202151,"(34.0482633425, -118.520215119)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-777412461,10/13/2017 03:33:00 PM,10/17/2017 12:36:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,10/17/2017 12:00:00 AM,10/17/2017 12:36:00 PM,Y,N,"17339 W TRAMONTO DR, 90272",17339,W,TRAMONTO,DR,90272,34.04141515,-118.5558221,"(34.04141515, -118.5558221)",630,G,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-777391631,10/13/2017 03:21:00 PM,10/17/2017 02:43:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:43:00 PM,Y,N,"1046 N MONUMENT ST, 90272",1046,N,MONUMENT,ST,90272,34.048215,-118.524366,"(34.0482149983, -118.52436597)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-777252121,10/13/2017 02:07:00 PM,10/17/2017 10:21:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:21:00 AM,Y,N,"1046 N FISKE ST, 90272",1046,N,FISKE,ST,90272,34.0480584,-118.522252,"(34.0480583957, -118.522252035)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-777250651,10/13/2017 02:07:00 PM,10/16/2017 01:01:00 PM,BOS,Metal/Household Appliances,Cancelled,Call,,N,WLA,10/17/2017 12:00:00 AM,10/16/2017 01:01:00 PM,Y,N,"16945 W LIVORNO DR, 90272",16945,W,LIVORNO,DR,90272,34.04316911,-118.5482481,"(34.0431691136, -118.548248142)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-777163481,10/13/2017 01:28:00 PM,10/17/2017 01:36:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 12:36:00 PM,Y,N,"1944 N PALISADES DR, 90272",1944,N,PALISADES,DR,90272,34.07417265,-118.5553284,"(34.0741726527, -118.555328414)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-777115841,10/13/2017 01:08:00 PM,10/17/2017 02:55:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:41:00 PM,Y,N,"625 N ENCHANTED WAY, 90272",625,N,ENCHANTED,WAY,90272,34.04991904,-118.5477131,"(34.0499190418, -118.547713111)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-777093601,10/13/2017 12:56:00 PM,10/17/2017 02:41:00 PM,BOS,Electronic Waste,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:41:00 PM,Y,N,"16759 W EDGAR ST, 90272",16759,W,EDGAR,ST,90272,34.04641393,-118.5456118,"(34.0464139316, -118.545611777)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-777089581,10/13/2017 12:55:00 PM,10/17/2017 11:24:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:24:00 AM,Y,N,"16759 W EDGAR ST, 90272",16759,W,EDGAR,ST,90272,34.04641393,-118.5456118,"(34.0464139316, -118.545611777)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-776992061,10/13/2017 12:07:00 PM,10/17/2017 11:24:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:24:00 AM,Y,N,"1068 N GLENHAVEN DR, 90272",1068,N,GLENHAVEN,DR,90272,34.0545656,-118.5471666,"(34.0545655994, -118.547166553)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-776626981,10/13/2017 09:37:00 AM,10/17/2017 11:22:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 11:22:00 AM,Y,N,"1348 N LUNA VISTA DR, 90272",1348,N,LUNA VISTA,DR,90272,34.06104639,-118.5504567,"(34.0610463907, -118.550456662)",630,G,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-776589681,10/13/2017 09:20:00 AM,10/16/2017 03:42:00 PM,BOS,Metal/Household Appliances,Cancelled,Call,,Y,WLA,10/17/2017 12:00:00 AM,10/16/2017 03:42:00 PM,Y,N,"605 N BAYLOR ST, 90272",605,N,BAYLOR,ST,90272,34.04629659,-118.5433832,"(34.0462965888, -118.543383187)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-776586161,10/13/2017 09:19:00 AM,10/16/2017 03:40:00 PM,BOS,Bulky Items,Cancelled,Call,,Y,WLA,10/17/2017 12:00:00 AM,10/16/2017 03:40:00 PM,Y,N,"605 N BAYLOR ST, 90272",605,N,BAYLOR,ST,90272,34.04629659,-118.5433832,"(34.0462965888, -118.543383187)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-775993831,10/12/2017 03:41:00 PM,10/26/2017 06:28:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/31/2017 12:00:00 AM,10/26/2017 06:28:00 AM,Y,N,"17250 W SUNSET BLVD, 90272",17250,W,SUNSET,BLVD,90272,34.04302187,-118.5534294,"(34.0430218726, -118.553429395)",630,G,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-775947081,10/12/2017 03:23:00 PM,10/12/2017 03:24:00 PM,BOS,Metal/Household Appliances,Closed,Driver Self Report,,Y,WLA,10/17/2017 12:00:00 AM,10/12/2017 03:24:00 PM,Y,N,"1427 N AMALFI DR, 90272",1427,N,AMALFI,DR,90272,34.05555821,-118.5040532,"(34.0555582122, -118.504053212)",631,D,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1524,,10,
1-775779071,10/12/2017 02:11:00 PM,10/17/2017 10:20:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:20:00 AM,Y,N,"1051 N CHAUTAUQUA BLVD, 90272",1051,N,CHAUTAUQUA,BLVD,90272,34.04926514,-118.5175016,"(34.0492651392, -118.517501591)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-775713431,10/12/2017 01:42:00 PM,10/17/2017 12:47:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 12:47:00 PM,Y,N,"1835 W MICHAEL LANE, 90272",1835,W,MICHAEL,LANE,90272,34.07801347,-118.5589602,"(34.0780134715, -118.558960153)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-775697521,10/12/2017 01:37:00 PM,10/17/2017 12:46:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 12:46:00 PM,Y,N,"17869 W TRAMONTO DR, 90272",17869,W,TRAMONTO,DR,90272,34.04347068,-118.5640836,"(34.0434706756, -118.564083561)",630,F,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-774970421,10/12/2017 10:30:00 AM,10/17/2017 02:40:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:40:00 PM,Y,N,"511 N LOMBARD AVE, 90272",511,N,LOMBARD,AVE,90272,34.03834008,-118.5269932,"(34.0383400808, -118.526993159)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-774615251,10/12/2017 08:42:00 AM,10/17/2017 10:22:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 10:22:00 AM,Y,N,"15249 N DE PAUW ST, 90272",15249,N,DE PAUW,ST,90272,34.0377394,-118.525274,"(34.0377393995, -118.525273952)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-774607801,10/12/2017 08:39:00 AM,10/13/2017 03:29:00 PM,BSL,Single Streetlight Issue,Closed,Self Service,,N,WLA,10/13/2017 12:00:00 AM,10/13/2017 12:00:00 AM,Y,Y,"16819 W GLYNN DR, 90272",16819,W,GLYNN,DR,90272,34.06288332,-118.5504989,"(34.06288332, -118.55049888)",630,G,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-773138551,10/11/2017 04:29:00 PM,10/17/2017 02:43:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,10/17/2017 12:00:00 AM,10/17/2017 02:43:00 PM,Y,N,"1028 N CHAUTAUQUA BLVD, 90272",1028,N,CHAUTAUQUA,BLVD,90272,34.04877274,-118.5170666,"(34.0487727394, -118.517066586)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-772970501,10/11/2017 03:35:00 PM,10/26/2017 02:44:00 PM,BOS,Bulky Items,Closed,Self Service,,N,WLA,10/31/2017 12:00:00 AM,10/26/2017 02:44:00 PM,Y,N,"17250 W SUNSET BLVD, 90272",17250,W,SUNSET,BLVD,90272,34.04302187,-118.5534294,"(34.0430218726, -118.553429395)",630,G,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
