"id","registrationdate","mailcity","mailstate","mailzip","mailcountry","gender","birthyear","keyassigned","keyactivated","active"
,"2013-04-30T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1975","2013-04-30T14:43:00.000","2013-05-02T19:06:00.000",
,"2015-07-31T00:00:00.000","chattanooga","Tennessee","37405","United States","1","1985","2015-07-31T11:36:00.000","2015-08-08T12:44:00.000",
,"2012-07-24T00:00:00.000","chattanooga","Tennessee","37412","United States","1","1969","2012-07-24T10:44:00.000","2012-07-24T15:14:00.000",
,"2013-10-26T00:00:00.000","Chattanooga","Tennessee","37406","United States","1","1974","2013-10-28T14:53:00.000","2013-11-04T15:32:00.000",
,"2013-06-23T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1977","2013-06-24T10:56:00.000","2013-06-25T16:50:00.000",
,"2014-02-05T00:00:00.000","Chattanooga","California","37405","United States","1","1988","2014-02-06T11:43:00.000","2014-02-06T11:47:00.000",
,"2015-04-20T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1982","2015-04-21T14:15:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1980","2015-07-27T14:35:00.000","2015-07-31T13:02:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1977","2015-07-29T09:14:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37412","United States","1","1990","2015-07-28T16:20:00.000","2015-12-06T12:56:00.000",
,"2013-05-29T00:00:00.000","Harrison","Tennessee","37341","United States","1","1988","2013-05-30T09:45:00.000","2013-05-30T11:17:00.000",
,"2013-09-16T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1954","2013-09-17T10:14:00.000","2013-09-17T10:32:00.000",
,"2012-07-29T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1956","2012-07-30T11:22:00.000","2012-08-08T16:49:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1990","2015-07-29T11:33:00.000","2015-08-04T11:36:00.000",
,"2012-08-03T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1981","2012-08-03T12:41:00.000","2012-08-03T12:41:00.000",
,"2014-07-29T00:00:00.000","chattanooga","Tennessee","37405","United States","2","1964","2014-10-31T10:29:00.000","2014-10-31T10:29:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1984","2015-07-31T12:41:00.000","2015-08-10T20:25:00.000",
,"2015-09-15T00:00:00.000","chattanooga","Tennessee","37405","United States","1","1984","2015-09-16T11:39:00.000","2015-09-21T18:58:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1951","2015-08-03T14:21:00.000","2015-08-10T14:21:00.000",
,"2013-12-26T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1982","2013-12-26T11:32:00.000","2013-12-27T18:12:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1969","2015-07-29T14:23:00.000","2015-08-11T19:46:00.000",
,"2012-08-28T00:00:00.000","Lachine","Other","H8T3J","Canada","1","1961","2012-08-29T09:23:00.000","2012-09-21T12:47:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1983","2015-07-24T12:19:00.000","2015-08-08T13:53:00.000",
,"2015-04-23T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1991","2015-04-24T13:41:00.000","2015-04-27T20:04:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37410","United States","2","1962","2015-08-04T10:03:00.000","2015-08-09T12:53:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1985","2015-07-28T09:55:00.000","2015-07-31T13:54:00.000",
,"2013-10-18T00:00:00.000","Hixson","Tennessee","37343","United States","1","1956","2013-10-22T15:37:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1989","2015-07-27T10:50:00.000","2015-08-04T09:54:00.000",
,"2015-08-03T00:00:00.000","Greenville","South Carolina","29607","United States","2","1971","2015-08-04T10:18:00.000","2015-08-20T09:16:00.000",
,"2013-09-16T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1972","2013-09-17T10:22:00.000","2015-05-23T20:00:00.000",
,"2015-07-25T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","2","1961","2015-07-29T08:54:00.000",,
,"2012-11-06T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1982","2012-11-06T13:25:00.000","2012-11-07T18:29:00.000",
,"2013-02-28T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1981","2013-03-01T09:43:00.000","2013-03-03T10:52:00.000",
,"2013-04-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1972","2013-04-25T10:27:00.000","2013-04-30T09:35:00.000",
,"2015-07-24T00:00:00.000","east ridge","Tennessee","37412","United States","1","1990","2015-07-28T15:28:00.000","2015-08-12T16:30:00.000",
,"2012-09-01T00:00:00.000","SIGNAL MOUNTAIN","Tennessee","37377","United States","2","1960","2012-09-05T11:21:00.000","2012-09-09T09:40:00.000",
,"2015-08-03T00:00:00.000","Harrison","Tennessee","37341","United States","1","1983","2015-08-03T15:05:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1990","2015-07-28T08:52:00.000","2015-08-02T22:39:00.000",
,"2012-07-28T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1958","2012-08-12T09:18:00.000","2012-08-28T15:00:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1975","2012-07-25T09:48:00.000","2012-07-26T17:11:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1984","2015-07-29T10:49:00.000",,
,"2015-08-01T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1985","2015-08-03T14:39:00.000","2015-08-06T17:11:00.000",
,"2012-08-23T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","2","1978","2012-08-24T11:36:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1985","2015-07-24T11:35:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga TN","Tennessee","37405","United States","2","1992","2015-07-28T09:17:00.000","2015-07-29T16:17:00.000",
,"2013-10-18T00:00:00.000","Hixson","Tennessee","37343","United States","2","1953","2013-10-21T13:23:00.000",,
,"2013-02-12T00:00:00.000","chattanooga","Tennessee","37405","United States","2","1990","2013-02-12T10:14:00.000","2013-11-11T10:31:00.000",
,"2013-06-05T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1993","2013-08-28T15:47:00.000","2013-08-28T15:47:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1986","2015-07-28T09:18:00.000","2015-09-15T16:34:00.000",
,"2012-08-22T00:00:00.000","Chattanooga","Tennessee","37416","United States","1","1979","2012-08-22T10:28:00.000","2012-08-25T10:22:00.000",
,"2014-05-15T00:00:00.000","Hixson","Tennessee","37343","United States","2","1958","2014-05-16T14:33:00.000","2014-06-02T12:34:00.000",
,"2013-04-16T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1991","2013-04-19T10:09:00.000","2013-11-11T10:22:00.000",
,"2012-12-13T00:00:00.000","Signal MTN","Tennessee","37377","United States","2","1988","2012-12-14T09:24:00.000","2012-12-29T14:35:00.000",
,"2015-07-27T00:00:00.000","chattanooga","Tennessee","37405","United States","1","1982","2015-07-29T11:37:00.000","2015-08-08T15:00:00.000",
,"2015-07-25T00:00:00.000","Ringgold","Georgia","30736","United States","1","1983","2015-07-27T10:28:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1965","2015-08-03T13:16:00.000","2015-09-16T09:57:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37401","United States","2","1983","2015-07-30T12:29:00.000",,
,"2012-09-04T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1978","2012-09-05T11:41:00.000","2012-09-06T20:51:00.000",
,"2013-04-16T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1978","2013-12-02T10:37:00.000","2013-12-02T10:37:00.000",
,"2015-10-14T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1964","2015-12-16T13:09:00.000","2015-12-16T13:09:00.000",
,"2014-06-24T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1976","2014-06-24T10:32:00.000","2014-06-26T11:25:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1964","2015-07-29T12:31:00.000","2015-10-16T15:10:00.000",
,"2012-07-24T00:00:00.000","CHATTANOOGA","Tennessee","37408","United States","1","1971","2012-07-24T10:45:00.000","2013-07-25T12:04:00.000",
,"2015-09-14T00:00:00.000","chattanooga","Tennessee","37411","United States","1","1982","2015-09-15T13:05:00.000","2015-09-18T14:15:00.000",
,"2015-07-24T00:00:00.000","Hixson","Tennessee","37343","United States","1","1981","2015-07-24T15:05:00.000","2015-08-03T15:24:00.000",
,"2013-08-28T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1983","2013-08-29T12:26:00.000","2013-09-07T09:29:00.000",
,"2013-12-04T00:00:00.000","Washington","District of Columbia","20024","United States","1","1997","2014-03-17T10:24:00.000","2014-03-17T10:25:00.000",
,"2015-07-29T00:00:00.000","Hixson","Tennessee","37343","United States","2","1977","2015-07-29T14:48:00.000","2015-08-30T10:02:00.000",
,"2014-11-21T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1984","2014-12-01T11:53:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1988","2015-07-27T14:34:00.000","2015-08-02T17:01:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1988","2015-07-27T10:02:00.000","2015-07-30T21:20:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1991","2015-08-03T15:52:00.000","2015-08-12T18:20:00.000",
,"2012-07-31T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1984","2012-07-31T14:42:00.000","2012-08-25T18:07:00.000",
,"2012-08-19T00:00:00.000","chattanooga","Tennessee","37403","United States","2","1981","2012-08-20T08:57:00.000","2012-08-22T09:57:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1968","2012-07-24T10:33:00.000","2012-07-25T22:29:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1988","2015-07-28T09:12:00.000","2015-08-02T19:30:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1982","2015-07-29T11:54:00.000","2015-08-07T21:56:00.000",
,"2014-01-12T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1985","2014-01-13T08:35:00.000","2014-01-17T17:51:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1984","2015-07-31T15:08:00.000","2015-08-07T21:28:00.000",
,"2013-09-16T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1984","2013-09-16T13:12:00.000",,
,"2013-05-09T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","1","1976","2013-05-10T12:11:00.000","2013-05-13T18:47:00.000",
,"2013-09-27T00:00:00.000","signal mountain","Tennessee","37377","United States","2","1960","2013-09-27T15:53:00.000","2013-10-02T09:18:00.000",
,"2013-06-25T00:00:00.000","Flintstone","Georgia","30725","United States","1","1970","2013-06-26T09:30:00.000","2013-06-27T15:47:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37412","United States","2","1983","2015-07-24T12:25:00.000","2015-07-29T17:42:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37407","United States","2","1958","2015-07-28T10:40:00.000","2015-08-02T11:22:00.000",
,"2013-02-08T00:00:00.000","chattanooga","Tennessee","37416","United States","1","1976","2013-02-08T09:16:00.000","2013-02-18T17:24:00.000",
,"2013-09-06T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1969","2013-09-06T11:11:00.000","2013-09-09T13:42:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1984","2015-07-24T11:43:00.000","2015-08-03T17:54:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1982","2015-07-29T11:36:00.000","2015-09-14T16:47:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1989","2015-07-30T12:48:00.000","2015-08-05T21:11:00.000",
,"2012-07-24T00:00:00.000","chattanooga","Tennessee","37415","United States","2","1983","2012-07-25T08:57:00.000","2012-07-27T09:26:00.000",
,"2015-07-29T00:00:00.000","Hixson","Tennessee","37343","United States","1","1985","2015-07-29T14:04:00.000","2015-08-01T22:37:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37343","United States","2","1990","2015-07-28T15:28:00.000","2015-08-13T18:39:00.000",
,"2015-07-31T00:00:00.000","Apison","Tennessee","37302","United States","1","1989","2015-07-31T14:58:00.000",,
,"2013-09-08T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1947","2013-09-08T13:38:00.000","2013-09-08T13:39:00.000",
,"2012-08-25T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1963","2012-08-27T12:14:00.000","2012-09-09T15:17:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1980","2015-07-28T16:19:00.000",,
,"2015-07-23T00:00:00.000","Portland","Tennessee","37148","United States","1","1993","2015-07-27T13:40:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1985","2015-07-24T10:52:00.000","2015-07-24T20:44:00.000",
,"2013-02-14T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1982","2013-02-15T10:40:00.000","2016-02-15T17:05:00.000",
,"2014-07-25T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1958","2014-07-25T18:52:00.000","2014-07-25T18:53:00.000",
,"2015-09-02T00:00:00.000","Chattanooga","Tennessee","37401","United States","1","1994","2015-09-02T10:57:00.000","2015-09-02T12:13:00.000",
,"2013-04-07T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1991","2013-04-08T09:01:00.000","2013-04-17T21:30:00.000",
,"2013-02-26T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1980","2013-02-26T15:40:00.000","2013-02-26T15:42:00.000",
,"2013-02-26T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1980","2013-02-26T15:40:00.000","2013-02-26T15:42:00.000",
,"2015-07-31T00:00:00.000","Cleveland","Tennessee","37312","United States","2","1989",,,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1952","2015-07-24T12:32:00.000","2015-08-03T08:56:00.000",
,"2014-06-16T00:00:00.000","Chattanooga","Tennessee","37416","United States","2","1985","2014-06-17T14:04:00.000","2014-06-19T07:36:00.000",
,"2013-08-17T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1980","2013-08-17T18:51:00.000","2013-08-17T18:52:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37410","United States","1","1964","2015-07-29T13:58:00.000",,
,"2014-07-20T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1992","2014-07-21T13:47:00.000","2014-08-02T12:26:00.000",
,"2015-07-26T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1990","2015-07-27T09:04:00.000","2015-08-01T17:10:00.000",
,"2014-04-04T00:00:00.000","Hixson","Tennessee","37343","United States","1","1983","2014-04-09T11:28:00.000","2014-04-13T01:30:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1988","2015-07-24T14:14:00.000","2015-08-01T21:30:00.000",
,"2014-03-27T00:00:00.000","signal mountain","Tennessee","37377","United States","2","1956","2014-03-27T16:17:00.000","2014-03-27T16:17:00.000",
,"2012-09-09T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1956","2012-09-11T09:02:00.000","2012-09-13T17:40:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1987","2015-07-27T15:26:00.000","2015-09-15T18:15:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1980","2015-07-27T14:36:00.000","2015-07-31T12:59:00.000",
,"2012-09-27T00:00:00.000","Portland","Oregon","97214","United States","1","1982","2013-01-28T16:26:00.000","2013-01-29T14:52:00.000",
,"2016-02-13T00:00:00.000","Atlanta","Georgia","30309","United States","1","1983","2016-02-17T11:21:00.000","2016-02-22T21:49:00.000",
,"2014-09-04T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1975","2014-09-05T10:25:00.000","2014-09-08T14:33:00.000",
,"2012-08-08T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1983","2012-08-08T12:45:00.000","2012-08-11T16:08:00.000",
,"2015-09-08T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","1","1990","2015-09-08T13:30:00.000","2015-09-11T10:34:00.000",
,"2013-08-17T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1985","2013-08-17T19:31:00.000",,
,"2015-07-25T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","1","1959","2015-07-29T08:54:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1970","2015-07-27T14:05:00.000","2015-08-06T11:50:00.000",
,"2013-10-09T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1950","2013-10-11T13:37:00.000","2013-10-16T09:17:00.000",
,"2013-07-29T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1986","2013-07-29T14:29:00.000","2014-04-24T11:44:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1957","2015-07-29T09:17:00.000","2015-08-02T21:39:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1995","2015-07-28T10:34:00.000","2015-08-08T14:37:00.000",
,"2015-03-11T00:00:00.000","montreal","Alabama","1234567","Canada","1","1997",,,
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37407","United States","1","1987","2015-07-29T14:27:00.000","2015-08-06T10:50:00.000",
,"2013-02-07T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1994","2013-02-07T16:31:00.000","2013-03-08T15:49:00.000",
,"2015-08-03T00:00:00.000","Cleveland","Tennessee","37323","United States","1","1949",,,
,"2012-07-24T00:00:00.000","Lookout Mountain","Georgia","30750","United States","2","1943","2012-07-25T09:36:00.000","2012-08-02T18:41:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1990","2015-07-27T10:50:00.000","2015-07-30T21:53:00.000",
,"2014-04-04T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1961","2014-07-25T20:03:00.000","2014-07-25T20:03:00.000",
,"2012-08-11T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1977","2012-08-12T09:20:00.000","2012-08-22T18:30:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1992","2015-08-03T15:06:00.000","2015-08-12T09:58:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1967","2015-07-27T15:23:00.000","2015-08-01T13:07:00.000",
,"2013-05-14T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1958","2013-05-16T08:30:00.000","2013-05-21T06:08:00.000",
,"2013-06-07T00:00:00.000","Chickamauga","Georgia","30707","United States","2","1991","2013-06-11T07:50:00.000","2013-06-12T17:25:00.000",
,"2013-09-03T00:00:00.000","Chattanooga","Tennessee","37412","United States","1","1973","2013-09-04T08:33:00.000",,
,"2013-03-07T00:00:00.000","Chattanoog","Tennessee","37415","United States","1","1942","2013-03-08T08:58:00.000","2013-11-11T10:23:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1990","2015-07-31T11:13:00.000",,
,"2015-07-25T00:00:00.000","chattanooga","Tennessee","37351","United States","2","1985","2015-07-29T09:16:00.000","2015-07-31T11:34:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1974","2015-07-29T14:50:00.000",,
,"2015-08-16T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1986","2015-08-17T11:07:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1986","2015-07-28T09:49:00.000","2015-07-31T14:31:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1982","2015-07-28T08:54:00.000","2015-07-31T21:51:00.000",
,"2015-08-04T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1957","2015-08-04T11:20:00.000","2015-08-08T14:12:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37407","United States","1","1988","2015-07-24T14:56:00.000","2015-07-27T10:09:00.000",
,"2015-07-31T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1990","2015-07-31T15:03:00.000","2015-08-05T19:19:00.000",
,"2014-07-02T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1962","2014-07-03T11:12:00.000","2014-07-03T11:15:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1975","2015-07-29T08:52:00.000","2015-08-01T10:15:00.000",
,"2012-08-20T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1972","2012-08-20T08:58:00.000","2012-08-23T00:17:00.000",
,"2015-07-31T00:00:00.000","CHATT","Tennessee","37411","United States","2","1968","2015-07-31T15:23:00.000",,
,"2015-07-26T00:00:00.000","Hixson","Tennessee","37343","United States","2","1972","2015-07-27T09:31:00.000","2015-08-03T10:43:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1987","2015-07-30T12:01:00.000","2015-08-28T08:28:00.000",
,"2015-04-17T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1988","2015-04-19T13:21:00.000","2015-04-19T13:21:00.000",
,"2012-07-30T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1951","2012-07-31T09:22:00.000","2012-08-02T11:30:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1980","2015-07-29T14:45:00.000","2015-08-02T17:43:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1987","2015-07-27T14:29:00.000","2015-07-30T14:42:00.000",
,"2015-07-25T00:00:00.000","East Ridge","Tennessee","37412","United States","1","1966","2015-07-27T10:29:00.000","2015-07-30T23:56:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1988","2015-07-29T14:24:00.000","2015-08-02T11:02:00.000",
,"2015-08-03T00:00:00.000","chattanooga","Tennessee","37343","United States","1","1974","2015-08-03T15:13:00.000","2015-08-16T12:54:00.000",
,"2013-06-11T00:00:00.000","Montreal","Other","h4w2r22","Canada","0","1995","2013-06-11T15:46:00.000","2013-06-11T15:46:00.000",
,"2015-07-15T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1983","2015-07-17T10:41:00.000","2015-07-17T10:44:00.000",
,"2013-09-16T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1956","2013-09-16T13:17:00.000","2013-09-16T14:55:00.000",
,"2015-07-13T00:00:00.000","Decatur","Georgia","30030","United States","1","1992","2015-07-17T10:46:00.000","2015-07-17T10:49:00.000",
,"2012-08-19T00:00:00.000","Chattanooga","Tennessee","37401","United States","1","1992","2012-08-20T08:57:00.000","2012-08-21T16:37:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1971","2015-07-31T11:13:00.000",,
,"2012-12-13T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1986","2012-12-14T09:27:00.000","2012-12-18T00:48:00.000",
,"2012-10-19T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1989","2012-10-19T09:11:00.000","2012-11-03T13:47:00.000",
,"2014-08-18T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1979","2014-08-19T10:02:00.000","2014-08-21T07:39:00.000",
,"2012-11-05T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1968","2012-11-05T09:36:00.000","2012-11-08T15:24:00.000",
,"2013-12-09T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1992","2013-12-10T10:03:00.000",,
,"2013-02-26T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1980","2013-02-26T15:38:00.000","2013-02-26T15:44:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1984","2015-08-03T15:52:00.000","2015-08-21T17:41:00.000",
,"2015-08-03T00:00:00.000","Red Bank","Tennessee","37415","United States","1","1962","2015-08-03T14:24:00.000","2015-09-27T12:28:00.000",
,"2012-11-25T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1991","2012-11-26T09:14:00.000","2012-11-27T14:16:00.000",
,"2015-08-01T00:00:00.000","Chattanoga","Tennessee","37405","United States","1","1986","2015-08-03T14:46:00.000","2015-08-09T17:42:00.000",
,"2015-07-02T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1959","2015-07-02T11:52:00.000","2015-07-06T16:37:00.000",
,"2013-05-08T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1974","2013-05-09T10:26:00.000","2013-11-11T10:18:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1985","2015-07-29T14:45:00.000","2015-07-31T14:09:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37377","United States","2","1967","2015-07-29T09:12:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1990","2015-07-29T08:51:00.000","2015-08-04T11:13:00.000",
,"2015-06-12T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1978","2015-06-12T14:57:00.000","2015-06-15T20:45:00.000",
,"2014-04-04T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1987","2014-04-04T10:54:00.000","2014-04-14T08:08:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1956","2015-08-04T10:09:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37412","United States","2","1965","2015-08-03T16:01:00.000","2015-08-22T16:52:00.000",
,"2016-03-30T00:00:00.000","Lookout Mountain","Georgia","30750","United States","1","1964","2016-03-31T10:13:00.000","2016-04-03T12:02:00.000",
,"2012-09-02T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1968","2012-09-05T11:26:00.000","2012-09-07T18:03:00.000",
