"pd_id","brand_name","model_number","additional_model_information","upc","type","annual_energy_use_kwh_year","us_federal_standard_kwh_year","better_than_us_federal_standard_kwh_year","energy_factor_ef","water_use_gallons_cycle","us_federal_standard_gallons_cycle","better_than_us_federal_standard_gallons_cycle","connected_functionality","connects_using","communication_standard_application_layer","direct_on_premises_open_standard_based_interconnection","date_available_on_market","date_qualified","markets","energy_star_model_identifier","meets_most_efficient_criteria"
"2383605","Beko","DDT39434***","DDT39434CF,DDT39434CF,; DDT39434X,DDT39434X,; DDT39434XIH,DDT39434XIH,","8690842444968;8690842445071;8690842445088","Standard","230","307","25",,"2.45","5","51","No","","","","2021-09-01T00:00:00.000","2021-08-20T00:00:00.000","United States, Canada","ES_1036108_DDT39434***_071320211246841_7952986","Yes"
"2308315","Beko","DIN25401","","8690842163593","Standard","234","307","24",,"2.66","5","47","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DIN25401_12222017220710_0430470","Yes"
"2339575","Beko","DIS25842","","8690842266706","Standard","220","307","28",,"2.4","5","52","No","","","","2019-07-30T00:00:00.000","2019-06-11T00:00:00.000","United States, Canada","ES_1036108_DIS25842_06112019181507_6907951","Yes"
"2308314","Beko","DIT25401","","8690842163159","Standard","234","307","24",,"2.66","5","47","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DIT25401_12222017220753_0473182","Yes"
"2308286","Beko","DIT38530","","8690842175800","Standard","225","307","27",,"2.36","5","53","No","","","","2017-12-29T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DIT38530_12222017203327_4807273","Yes"
"2383596","Beko","DIT38532","","8690842440199","Standard","230","307","25",,"2.37","5","53","No","","","","2021-09-01T00:00:00.000","2021-08-20T00:00:00.000","United States, Canada","ES_1036108_DIT38532_071320211246642_9396420","Yes"
"2310613","Beko","DIT39432","","8690842176067","Standard","225","307","27",,"2.37","5","53","No","","","","2018-03-26T00:00:00.000","2018-02-13T00:00:00.000","United States, Canada","ES_1036108_DIT39432_02132018200156_2116091","Yes"
"2383604","Beko","DIT39434","","8690842445095","Standard","230","307","25",,"2.45","5","51","No","","","","2021-09-01T00:00:00.000","2021-08-20T00:00:00.000","United States, Canada","ES_1036108_DIT39434_071320211246573_8405419","Yes"
"2308317","Beko","DUT25401**","","8690842165184; 8690842165177; 8690842164941","Standard","234","307","24",,"2.66","5","47","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DUT25401**_12222017221204_0724796","Yes"
"2392574","Beko","DUT25401***",",DUT25401BHW,piano black color; ,DUT25401WHW,fpp inox color; ,DUT25401XHW,White Color","8690842519727;8690842519734;8690842519741","Standard","234","307","24",,"2.66","5","47","No","","","","2022-04-01T00:00:00.000","2022-01-31T00:00:00.000","United States, Canada","ES_1036108_DUT25401***_013020221937239_1416353","Yes"
"2333480","Beko","DUT36420***",",DUT36420W,; ,DUT36420X,","8690842243523;8690842243516","Standard","234","307","24",,"2.66","5","47","No","","","","2019-04-01T00:00:00.000","2019-02-13T00:00:00.000","United States, Canada","ES_1036108_DUT36420***_02132019203623_0183597","Yes"
"2346856","Beko","DUT36520***",""," 8690842284212;8690842284656","Standard","225","307","27",,"2.36","5","53","No","","","","2019-11-01T00:00:00.000","2019-09-20T00:00:00.000","United States, Canada","ES_1036108_DUT36520***_09202019190145_6105236","Yes"
"2383595","Beko","DUT36522***","DUT36522W,DUT36522W,; DUT36522X,DUT36522X,","8690842443596;8690842444746","Standard","230","307","25",,"2.37","5","53","No","","","","2021-09-01T00:00:00.000","2021-08-20T00:00:00.000","United States, Canada","ES_1036108_DUT36522***_07132021124630_2932319","Yes"
"2302468","Bertazzoni","DW18PR","","8056772408393","Standard","234","307","24",,"3.1","5","38","No","","","","2017-08-16T00:00:00.000","2017-08-23T00:00:00.000","United States, Canada","ES_1133661_DW18PR_08232017123621_1781988","No"
"2302467","Bertazzoni","DW24PR","","8056772408409","Standard","234","307","24",,"3.5","5","30","No","","","","2017-08-16T00:00:00.000","2017-08-23T00:00:00.000","United States, Canada","ES_1133661_DW24PR_08232017122933_1373046","No"
"2251086","Bertazzoni","DW24XT","","8051277857066","Standard","249","307","19",,"3.5","5","30","No","","","","2015-10-26T00:00:00.000","2015-10-22T00:00:00.000","United States, Canada","ES_1133661_DW24XT_10222015165226_2746169","No"
"2251087","Bertazzoni","DW24XV","","8051277857073","Standard","249","307","19",,"3.5","5","30","No","","","","2015-10-26T00:00:00.000","2015-10-22T00:00:00.000","United States, Canada","ES_1133661_DW24XV_10222015165642_3002822","No"
"2392857","Bevoi","DD24BEV**","","860006066543;860006066567;860006066581","Standard","234","307","24",,"3.5","5","30","No","","","","2022-01-15T00:00:00.000","2022-02-09T00:00:00.000","United States","ES_1145666_DD24BEV**_012620220036585_2773853","No"
"2392926","Bevoi","DDV18BEV**","","860006066512;860006066536;860006066550","Standard","234","307","24",,"3.1","5","38","No","","","","2022-01-15T00:00:00.000","2022-02-09T00:00:00.000","United States","ES_1145666_DDV18BEV**_012620220036728_5067971","No"
"2300531","BLACK+DECKER","BCD6W","","819813014551","Compact","203",,,,"3.1",,,"No","","","","2017-07-21T00:00:00.000","2017-07-18T00:00:00.000","United States, Canada","ES_1126481_BCD6W_06222017020251_70140852","No"
"2376248","BLACK+DECKER","BPD8W","","810064691140","Standard","240","307","22",,"3.5","5","30","No","","","","2020-10-15T00:00:00.000","2020-10-15T00:00:00.000","Canada","ES_1126481_BPD8W_04062021095440_80059413","No"
"2308318","Blomberg","DW 51600 ****","","8690842175305; 8690842175220; 8690842175077","Standard","234","307","24",,"2.66","5","47","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DW 51600 ****_12222017221251_0771123","Yes"
"2308319","Blomberg","DW 52600 ****","","8690842175466; 8690842175367; 8690842175435","Standard","234","307","24",,"2.66","5","47","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DW 52600 ****_12222017221332_0812934","Yes"
"2339576","Blomberg","DWS 51502 ****",",,Additional UPC - 8690842266966","8690842266942","Standard","220","307","28",,"2.4","5","52","No","","","","2019-07-30T00:00:00.000","2019-06-11T00:00:00.000","United States, Canada","ES_1036108_DWS 51502 ****_06112019181526_6926272","Yes"
"2320773","Blomberg","DWT 25504 ****","","8690842213052","Standard","234","307","24",,"2.66","5","47","No","","","","2018-06-01T00:00:00.000","2018-06-01T00:00:00.000","United States, Canada","ES_1036108_DWT 25504 ****_06012018175508_5708843","Yes"
"2308320","Blomberg","DWT 51600 ****","","8690842172212; 8690842172243","Standard","234","307","24",,"2.66","5","47","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DWT 51600 ****_12222017221455_0895801","Yes"
"2308226","Blomberg","DWT 51600 ***WS","","8690842177392","Standard","260","307","15",,"3.3","5","34","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DWT 51600 ***WS_12212017211523_0923781","No"
"2308321","Blomberg","DWT 52600 ****","","8690842175145; 8690842175886; 8690842175121","Standard","234","307","24",,"2.66","5","47","No","","","","2017-11-15T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DWT 52600 ****_12222017221545_0945739","Yes"
"2308289","Blomberg","DWT 52800 ****","","8690842175978; 8690842176395; 8690842176012","Standard","225","307","27",,"2.36","5","53","No","","","","2017-12-29T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DWT 52800 ****_12222017203415_4855101","Yes"
"2320374","Blomberg","DWT 71600 ****","","8690842197574; 8690842197550","Standard","234","307","24",,"2.66","5","47","No","","","","2018-08-01T00:00:00.000","2018-05-23T00:00:00.000","United States, Canada","ES_1036108_DWT 71600 ****_05232018165312_4392395","Yes"
"2308290","Blomberg","DWT 81800 ****",""," 8690842175527;8690842172274; 8690842175763","Standard","225","307","27",,"2.36","5","53","No","","","","2017-12-29T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DWT 81800 ****_12222017203457_4897478","Yes"
"2308255","Blomberg","DWT 81800 ***WS","","8690842172250","Standard","256","307","17",,"3","5","40","No","","","","2017-12-29T00:00:00.000","2017-12-20T00:00:00.000","United States, Canada","ES_1036108_DWT 81800 ***WS_12222017173055_3855784","No"
"2310614","Blomberg","DWT 81900 ****","","8690842171277; 8690842190728","Standard","225","307","27",,"2.37","5","53","No","","","","2018-03-26T00:00:00.000","2018-02-13T00:00:00.000","United States, Canada","ES_1036108_DWT 81900 ****_02132018200208_2128888","Yes"
"2310615","Blomberg","DWT 81900 ***WS","","8690842194627","Standard","256","307","17",,"3.02","5","40","No","","","","2018-03-26T00:00:00.000","2018-02-13T00:00:00.000","United States, Canada","ES_1036108_DWT 81900 ***WS_02132018200625_2385163","No"
"2372126","Bosch","SGE53B5*UC","","825225962410;825225964742;825225964759","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-20T00:00:00.000","2020-12-10T00:00:00.000","United States, Canada","ES_31649_SGE53B5*UC_12102020114527_6435510","No"
"2318542","Bosch","SGE53X5***",",SGE53X5***,*** refers to color & country cosmetic details","825225951933;825225951940;825225951957","Standard","259","307","16",,"2.9","5","42","No","","","","2018-05-14T00:00:00.000","2015-01-30T00:00:00.000","United States, Canada","ES_31649_SGE53X5***_04122018093901_8541681","No"
"2318543","Bosch","SGE68X5***",",SGE68X5***,*** refers to color & country cosmetic details","825225951964","Standard","259","307","16",,"2.9","5","42","No","","","","2018-05-14T00:00:00.000","2015-01-30T00:00:00.000","United States, Canada","ES_31649_SGE68X5***_04122018093902_7501184","No"
"2372129","Bosch","SGE78B5*UC","","825225964766","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-20T00:00:00.000","2021-01-18T00:00:00.000","United States, Canada","ES_31649_SGE78B5*UC_01182021133727_849726","No"
"2372127","Bosch","SGV43B5*UC","","825225964773","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-20T00:00:00.000","2021-01-18T00:00:00.000","United States, Canada","ES_31649_SGV43B53UC_12102020114527_9255182","No"
"2248825","Bosch","SGV68U5***","","825225912262","Standard","259","307","16",,"2.9","5","42","No","","","","2015-01-28T00:00:00.000","2015-01-30T00:00:00.000","United States, Canada","ES_31649_SGV68U5***_01282015173812_2550928","No"
"2372130","Bosch","SGV78B5*UC","","825225964780","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-20T00:00:00.000","2021-01-18T00:00:00.000","United States, Canada","ES_31649_SGV78B5*UC_01182021133727_2084146","No"
"2248824","Bosch","SGX68U5***","","825225912279","Standard","259","307","16",,"2.9","5","42","No","","","","2015-01-28T00:00:00.000","2015-01-30T00:00:00.000","United States, Canada","ES_31649_SGX68U5***_01282015173812_5532190","No"
"2372128","Bosch","SGX78B5*UC","","825225961949","Standard","269","307","12",,"3.5","5","30","Yes","","","","2021-01-20T00:00:00.000","2020-12-10T00:00:00.000","United States, Canada","ES_31649_SGX78B5*UC_01182021133727_5759088","No"
"2248707","Bosch","SHE3AR5*UC","","825225898665;825225898672;825225898917","Standard","269","307","12",,"3.2","5","36","No","","","","2011-04-15T00:00:00.000","2014-12-31T00:00:00.000","United States, Canada","ES_31649_SHE3AR5*UC_12302014160021_9085962","No"
"2248708","Bosch","SHE3AR7*UC","","825225898634;825225899037;825225899044","Standard","269","307","12",,"3.2","5","36","No","","","","2011-04-15T00:00:00.000","2014-12-31T00:00:00.000","United States, Canada","ES_31649_SHE3AR7*UC_12302014160021_4561426","No"
"2251522","Bosch","SHE3ARB***","","825225921882","Standard","269","307","12",,"3.2","5","36","No","","","","2011-04-15T00:00:00.000","2014-12-31T00:00:00.000","United States, Canada","ES_31649_SHE3ARB***_10282015181755_3489801","No"
"2248712","Bosch","SHE3ARL*UC","","825225899075;825225899082;825225899099","Standard","269","307","12",,"3.2","5","36","No","","","","2011-04-15T00:00:00.000","2014-12-31T00:00:00.000","United States, Canada","ES_31649_SHE3ARL*UC_12312014123445_1521875","No"
"2248740","Bosch","SHE4AV5***","","825225917748;825225917755;825225917885","Standard","269","307","12",,"3.2","5","36","No","","","","2015-04-15T00:00:00.000","2015-01-29T00:00:00.000","United States, Canada","ES_31649_SHE4AV5***_01292015104401_8391839","No"
"2399296","Bosch","SHE53B75UC","","825225968733","Standard","269","307","12",,"3.5","5","30","Yes","","","","2022-05-27T00:00:00.000","2020-12-10T00:00:00.000","United States, Canada","ES_31649_SHE53B75UC_06232022092438_7920190","No"
"2282871","Bosch","SHE878WD#*",",SHE878WD#*,""#"" is for the color,  ""*"" is for location","825225922957;825225922964;825225922971","Standard","269","307","12",,"2.9","5","42","No","","","","2016-11-09T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_31649_SHE878WD#*_10272016211527_957574","No"
"2338225","Bosch","SHE88PZ6#*",",SHE88PZ6#*,1st # - Color Code, 2nd * - Country Code","825225957560","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHE88PZ6#*_04302019144743_718653","No"
"2296726","Bosch","SHE89PW7#*",",SHE89PW7#*,#* - number & letter denoting variant models from base model.","825225928874","Standard","269","307","12",,"2.9","5","42","No","","","","2017-05-01T00:00:00.000","2017-05-30T00:00:00.000","United States, Canada","ES_31649_SHE89PW7#*_05302017080726_2789270","No"
"2318478","Bosch","SHEM3A****",",SHEM3A****,1st*-Year, 2nd*-Version, 3rd*-Color,","825225955337;825225955344;825225955351","Standard","269","307","12",,"3.2","5","36","No","","","","2018-05-21T00:00:00.000","2014-12-31T00:00:00.000","United States, Canada","ES_31649_SHEM3A****_04112018193233_9774743","No"
"2386941","Bosch","SHEM63W5**",",SHEM63W5**,First ""*"" is for the color, 2nd ""*"" is for location","825225922223;825225922438;825225922445","Standard","269","307","12",,"2.9","5","42","No","","","","2016-11-09T00:00:00.000","2021-10-26T00:00:00.000","United States, Canada","ES_31649_SHEM63W5**_10272021101706_1474573","No"
"2282867","Bosch","SHEM78W5#*",",SHEM78W5#*,""#"" is for the color,  ""*"" is for location","825225923046;825225923053;825225923060","Standard","269","307","12",,"2.9","5","42","No","","","","2016-11-09T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_31649_SHEM78W5#*_10272016211527_9332087","No"
"2284086","Bosch","SHEM78WH#*","","825225923954","Standard","239","307","22",,"2.9","5","42","No","","","","2016-10-27T00:00:00.000","2016-11-15T00:00:00.000","United States, Canada","ES_31649_SHEM78WH#*_10272016142033_5994378","No"
"2338251","Bosch","SHEM78Z5#*",",SHEM78Z5#*,1st # - Color Code, 2nd * - Country Code","825225958567;825225958574;825225958581","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHEM78Z5#*_05142019152636_2580377","No"
"2338252","Bosch","SHEM78ZH#*",",SHEM78ZH#*,1st # - Color Code, 2nd * - Country Code","825225959434","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHEM78ZH#*_05142019152636_8975946","No"
"2338232","Bosch","SHP865ZD#*",",SHP865ZD#*,1st # - Color Code, 2nd * - Country Code","825225957782;825225957799;825225957805","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHP865ZD#*_05092019131530_2944452","No"
"2338235","Bosch","SHP865ZP#*",",SHP865ZP#*,1st # - Color Code, 2nd * - Country Code","825225959533","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHP865ZP#*_05092019131530_6672311","No"
"2282872","Bosch","SHP878WD#*",",SHP878WD#*,""#"" is for the color,  ""*"" is for location","825225922933;825225922940;825225923657","Standard","269","307","12",,"2.9","5","42","No","","","","2016-11-09T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_31649_SHP878WD#*_10272016211527_7409995","No"
"2338253","Bosch","SHP878ZD#*",",SHP878ZD#*,1st # - Color Code, 2nd * - Country Code","825225957584;825225958598;825225958604","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHP878ZD#*_05142019152636_6057229","No"
"2348412","Bosch","SHP878ZP#*",",SHP878ZP#*,1st # - Color Code, 2nd * - Country Code","825225962458","Standard","269","307","12",,"3.5","5","30","No","","","","2019-10-31T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHP878ZP_10072019144320_9705163","No"
"2282874","Bosch","SHP87PW5#*",",SHP87PW5#*,""#"" is for the color,  ""*"" is for location","825225923459","Standard","269","307","12",,"2.9","5","42","No","","","","2016-11-09T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_31649_SHP87PW5#*_10272016211527_1341206","No"
"2338244","Bosch","SHP87PZ5#*",",SHP87PZ5#*,1st # - Color Code, 2nd * - Country Code","825225957959","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHP87PZ5#*_05142019163523_8477594","No"
"2338224","Bosch","SHP88PZ5#*",",SHP88PZ5#*,1st # - Color Code, 2nd * - Country Code","825225958611","Standard","269","307","12",,"3.5","5","30","No","","","","2019-05-30T00:00:00.000","2019-05-15T00:00:00.000","United States, Canada","ES_31649_SHP88PZ5#*_04302019144742_5259820","No"
