"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2014-04-11T00:00:00.000","Emerald Sri Lanka Fund I Limited","Summary of Investment Information (AIP Policy 2012)","34483","https://disclosures.ifc.org/project-detail/SII/34483/emerald-sri-lanka-fund-i-limited","Equity","Emerald Sri Lanka Fund I Limited","Sri Lanka","SRI","Infrastructure","FI-2","Disruptive Technologies and Funds","Active","2014-05-13T00:00:00.000","2014-05-29T00:00:00.000","2014-12-15T00:00:00.000","2015-04-16T00:00:00.000",,,,"10.0","10.0","LK","2022-08-30T03:05:00.000"
"2020-08-28T00:00:00.000","ENA 2020","Summary of Investment Information (AIP Policy 2012)","41216","https://disclosures.ifc.org/project-detail/SII/41216/ena-2020","Loan","ELECTRIC NETWORKS OF ARMENIA CJSC","Armenia","ARM","Infrastructure","B","Regional Industry - INF ECA","Active","2020-10-23T00:00:00.000","2020-12-10T00:00:00.000","2020-12-23T00:00:00.000","2021-02-04T00:00:00.000",,,"60.0",,"60.0","AM","2022-08-30T03:05:00.000"
"2006-03-22T00:00:00.000","Endesa Brazil","Summary of Proposed Investment (Disclosure Policy 2006)","24743","https://disclosures.ifc.org/project-detail/SPI/24743/endesa-brazil","Equity","Enel Brasil S/A.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2006-04-27T00:00:00.000","2006-04-27T00:00:00.000","2006-06-27T00:00:00.000","2006-07-06T00:00:00.000",,,,"50.0","50.0","BR","2022-08-30T03:05:00.000"
"2013-10-10T00:00:00.000","Enel Wind Brazil","Summary of Investment Information (AIP Policy 2012)","33579","https://disclosures.ifc.org/project-detail/SII/33579/enel-wind-brazil","Loan","ENEL GREEN POWER BRASIL PARTICIPACOES LTDA.","Brazil","BRA","Infrastructure","A","Regional Industry - INF LAC","Completed","2013-12-12T00:00:00.000","2013-12-12T00:00:00.000","2014-05-09T00:00:00.000","2014-08-06T00:00:00.000",,,"200.0",,"200.0","BR","2022-08-30T03:05:00.000"
"2014-11-18T00:00:00.000","Energía Cinco Estrellas, S.A. de C.V.","Summary of Investment Information (AIP Policy 2012)","35364","https://disclosures.ifc.org/project-detail/SII/35364/energía-cinco-estrellas-s-a--de-c-v-","Risk Management","ENERGIA CINCO ESTRELLAS SA DE CV","Honduras","HDS","Infrastructure","B","Regional Industry - INF LAC","Active","2015-01-08T00:00:00.000","2015-02-26T00:00:00.000","2015-03-20T00:00:00.000","2015-06-19T00:00:00.000","1.35",,"25.0",,"26.35","HN","2022-08-30T03:05:00.000"
"1999-04-08T00:00:00.000","Energia Global International","Summary of Proposed Investment (Disclosure Policy 2006)","9252","https://disclosures.ifc.org/project-detail/SPI/9252/energia-global-international","Loan","Energia Global International, Limited","World Region","WLD","Infrastructure","FI","Regional Industry - INF LAC","Completed",,"1999-05-13T00:00:00.000","1999-12-21T00:00:00.000","1999-12-22T00:00:00.000",,,"10.0","5.0","15.0","99","2022-08-30T03:05:00.000"
"1997-03-03T00:00:00.000","Energy Center Kladno Generating s.r.o. (ECKG)","Summary of Proposed Investment (Disclosure Policy 2006)","5028","https://disclosures.ifc.org/project-detail/SPI/5028/energy-center-kladno-generating-s-r-o--eckg","Loan","Energy Center Kladno Generating s.r.o. (ECKG)","Czech Republic","CZE","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed",,"1996-07-18T00:00:00.000","1997-05-15T00:00:00.000","1997-06-11T00:00:00.000",,,"60.0",,"60.0","CZ","2022-08-30T03:05:00.000"
"2010-05-19T00:00:00.000","Energy Dev II","Summary of Proposed Investment (Disclosure Policy 2006)","29404","https://disclosures.ifc.org/project-detail/SPI/29404/energy-dev-ii","Loan","ENERGY DEVELOPMENT CORPORATION","Philippines","PHL","Infrastructure","B","Gbl Infrastructure & Natural Resources","Active","2010-06-24T00:00:00.000","2010-12-27T00:00:00.000","2011-05-20T00:00:00.000","2011-09-30T00:00:00.000",,,"75.0",,"75.0","PH","2022-08-30T03:05:00.000"
"2018-01-02T00:00:00.000","Energy Dev III","Summary of Investment Information (AIP Policy 2012)","39842","https://disclosures.ifc.org/project-detail/SII/39842/energy-dev-iii","Loan","ENERGY DEVELOPMENT CORPORATION","Philippines","PHL","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2018-02-02T00:00:00.000","2018-03-07T00:00:00.000","2018-03-22T00:00:00.000","2018-06-22T00:00:00.000",,,"90.0",,"90.0","PH","2022-08-30T03:05:00.000"
"2008-02-01T00:00:00.000","Enerjisa Enerji Uretim A.S.","Summary of Proposed Investment (Disclosure Policy 2006)","26016","https://disclosures.ifc.org/project-detail/SPI/26016/enerjisa-enerji-uretim-a-s-","Loan","ENERJISA ENERJI URETIM ANONIM SIRKETI","Türkiye",,"Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2008-03-06T00:00:00.000","2008-03-13T00:00:00.000","2008-06-13T00:00:00.000","2008-12-17T00:00:00.000",,,"247.70",,"247.7",,"2022-08-30T03:05:00.000"
"2010-08-23T00:00:00.000","Enerjisa-II","Summary of Proposed Investment (Disclosure Policy 2006)","29390","https://disclosures.ifc.org/project-detail/SPI/29390/enerjisa-ii","Loan","ENERJISA ENERJI URETIM ANONIM SIRKETI","Türkiye",,"Infrastructure","A","Regional Industry INF MCT","Completed","2010-10-25T00:00:00.000","2010-12-16T00:00:00.000","2011-03-24T00:00:00.000","2011-12-16T00:00:00.000",,,"97.68",,"97.68",,"2022-08-30T03:05:00.000"
"2007-03-26T00:00:00.000","Engro Energy (Pvt) Limited","Summary of Proposed Investment (Disclosure Policy 2006)","25487","https://disclosures.ifc.org/project-detail/SPI/25487/engro-energy-pvt-limited","Loan","ENGRO POWERGEN LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Completed","2007-05-31T00:00:00.000","2007-05-31T00:00:00.000","2007-12-19T00:00:00.000","2008-10-10T00:00:00.000",,,"67.20","3.0","70.2","PK","2022-08-30T03:05:00.000"
"2011-08-29T00:00:00.000","enso Albania","Summary of Proposed Investment (Disclosure Policy 2006)","30979","https://disclosures.ifc.org/project-detail/SPI/30979/enso-albania","Equity","ENSO HYDRO ENERGJI SH.P.K.","Albania","ALB","Infrastructure","B","Regional Industry - INF ECA","Active","2011-09-29T00:00:00.000","2011-09-28T00:00:00.000","2012-02-03T00:00:00.000","2013-03-07T00:00:00.000",,,,"8.66","8.66","AL","2022-08-30T03:05:00.000"
"2002-05-06T00:00:00.000","Environmental Opportunities Facility","Summary of Proposed Investment (Disclosure Policy 2006)","506996","https://disclosures.ifc.org/project-detail/SPI/506996/environmental-opportunities-facility",,"INTERNATIONAL FINANCE CORPORATION","World Region","WLD","Infrastructure","B","Risk Mgmt. and Financial Policy","Pending Approval","2002-06-06T00:00:00.000",,,,,,,,,"99","2022-08-30T03:05:00.000"
"2003-11-24T00:00:00.000","EOFI Conox","Summary of Proposed Investment (Disclosure Policy 2006)","520265","https://disclosures.ifc.org/project-detail/SPI/520265/eofi-conox",,"INTERNATIONAL FINANCE CORPORATION","World Region","WLD","Infrastructure","B","Advisory Services","Completed","2003-12-15T00:00:00.000",,,,,,,,,"99","2022-08-30T03:05:00.000"
"2004-09-02T00:00:00.000","EOFI MBA Ploymer","Summary of Proposed Investment (Disclosure Policy 2006)","523558","https://disclosures.ifc.org/project-detail/SPI/523558/eofi-mba-ploymer",,"UNKNOWN","China","CHA","Infrastructure","B","Advisory Services","Completed","2004-10-04T00:00:00.000",,,,,,,,,"CN","2022-08-30T03:05:00.000"
"2004-05-20T00:00:00.000","EOFI TurboTech","Summary of Proposed Investment (Disclosure Policy 2006)","522661","https://disclosures.ifc.org/project-detail/SPI/522661/eofi-turbotech",,"UNKNOWN","India","IND","Infrastructure","B","Advisory Services","Completed","2004-06-21T00:00:00.000",,,,,,,,,"IN","2022-08-30T03:05:00.000"
"2004-02-24T00:00:00.000","EOFI Water Health International","Summary of Proposed Investment (Disclosure Policy 2006)","521702","https://disclosures.ifc.org/project-detail/SPI/521702/eofi-water-health-international",,"UNKNOWN","World Region","WLD","Infrastructure","B","Advisory Services","Completed","2004-03-24T00:00:00.000",,,,,,,,,"99","2022-08-30T03:05:00.000"
"2010-12-08T00:00:00.000","EPM AB Loan","Summary of Proposed Investment (Disclosure Policy 2006)","27985","https://disclosures.ifc.org/project-detail/SPI/27985/epm-ab-loan","Loan","EMPRESAS PUBLICAS DE MEDELLIN E S P","Colombia","CLM","Infrastructure","B","Regional Industry - INF LAC","Completed","2011-01-31T00:00:00.000","2011-08-25T00:00:00.000","2011-12-29T00:00:00.000","2012-08-28T00:00:00.000",,,"25.0",,"25.0","CO","2022-08-30T03:05:00.000"
"2009-01-28T00:00:00.000","E-Power S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","27274","https://disclosures.ifc.org/project-detail/SPI/27274/e-power-s-a-","Loan","E-Power SA","Haiti","HAI","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2009-03-10T00:00:00.000","2010-12-19T00:00:00.000","2009-07-01T00:00:00.000","2009-12-15T00:00:00.000",,,"16.0",,"16.0","HT","2022-08-30T03:05:00.000"
"2010-01-15T00:00:00.000","Epure BOT","Summary of Proposed Investment (Disclosure Policy 2006)","28859","https://disclosures.ifc.org/project-detail/SPI/28859/epure-bot","Loan","SOUND GLOBAL LTD.","China","CHA","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2010-02-26T00:00:00.000","2010-03-23T00:00:00.000","2010-05-28T00:00:00.000","2010-08-24T00:00:00.000",,,"50.0",,"50.0","CN","2022-08-30T03:05:00.000"
"2011-05-10T00:00:00.000","Epure BOT2","Summary of Proposed Investment (Disclosure Policy 2006)","30718","https://disclosures.ifc.org/project-detail/SPI/30718/epure-bot2","Loan","SOUND GLOBAL LTD.","China","CHA","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2011-06-10T00:00:00.000","2011-06-24T00:00:00.000","2011-06-25T00:00:00.000","2011-12-01T00:00:00.000",,,"36.0",,"36.0","CN","2022-08-30T03:05:00.000"
"2012-12-14T00:00:00.000","Equatorial Energia S.A.","Summary of Investment Information (AIP Policy 2012)","32170","https://disclosures.ifc.org/project-detail/SII/32170/equatorial-energia-s-a-","Equity","EQUATORIAL ENERGIA SA","Brazil","BRA","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Completed","2013-02-12T00:00:00.000","2012-11-29T00:00:00.000","2012-12-06T00:00:00.000","2012-12-11T00:00:00.000",,,,"98.58","98.58","BR","2022-08-30T03:05:00.000"
"2017-01-18T00:00:00.000","ESIP Blackbuck","Summary of Investment Information (AIP Policy 2012)","39420","https://disclosures.ifc.org/project-detail/SII/39420/esip-blackbuck","Equity","ZINKA LOGISTICS SOLUTIONS PRIVATE LIMITED","India","IND","Infrastructure","B","TMT, Venture Capital & Funds","Active","2017-02-20T00:00:00.000","2017-02-24T00:00:00.000","2017-03-28T00:00:00.000","2017-03-29T00:00:00.000",,,,"10.0","10.0","IN","2022-08-30T03:05:00.000"
"2018-07-13T00:00:00.000","ESIP Liftit 2018","Summary of Investment Information (AIP Policy 2012)","41635","https://disclosures.ifc.org/project-detail/SII/41635/esip-liftit-2018","Equity","LIFTIT S A S","Colombia","CLM","Infrastructure","B","Disruptive Technologies and Funds","Active","2018-08-10T00:00:00.000","2018-08-10T00:00:00.000","2018-12-17T00:00:00.000","2018-12-21T00:00:00.000",,,,"4.0","4.0","CO","2022-08-30T03:05:00.000"
"2007-07-25T00:00:00.000","ESM Macedonia","Summary of Proposed Investment (Disclosure Policy 2006)","26093","https://disclosures.ifc.org/project-detail/SPI/26093/esm-macedonia","Loan","EVN MAKEDONIJA A.D.","Macedonia, Former Yugoslav Republic of","MKD","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2007-08-30T00:00:00.000","2007-09-06T00:00:00.000","2008-04-07T00:00:00.000","2008-09-29T00:00:00.000",,,"66.70",,"66.7","MK","2022-08-30T03:05:00.000"
"2009-02-03T00:00:00.000","Estre Ambiental","Summary of Proposed Investment (Disclosure Policy 2006)","26512","https://disclosures.ifc.org/project-detail/SPI/26512/estre-ambiental","Loan","Estre Ambiental S/A.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2009-03-05T00:00:00.000","2009-06-10T00:00:00.000","2009-06-19T00:00:00.000","2009-08-31T00:00:00.000",,,"24.43",,"24.43","BR","2022-08-30T03:05:00.000"
"2005-12-27T00:00:00.000","Eurosib Terminal","Summary of Proposed Investment (Disclosure Policy 2006)","24638","https://disclosures.ifc.org/project-detail/SPI/24638/eurosib-terminal","Loan","Eurosib Group","Russian Federation","RUS","Infrastructure","B","Regional Industry - INF ECA","Completed","2006-02-10T00:00:00.000","2006-06-22T00:00:00.000","2006-06-22T00:00:00.000","2006-07-14T00:00:00.000",,,"48.0",,"48.0","RU","2022-08-30T03:05:00.000"
"2005-02-14T00:00:00.000","Eurosibtrans","Summary of Proposed Investment (Disclosure Policy 2006)","23270","https://disclosures.ifc.org/project-detail/SPI/23270/eurosibtrans","Loan","Eurosib Group","Russian Federation","RUS","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2005-03-16T00:00:00.000","2005-03-31T00:00:00.000","2005-06-29T00:00:00.000","2005-07-20T00:00:00.000",,,"30.0",,"30.0","RU","2022-08-30T03:05:00.000"
"2009-12-18T00:00:00.000","EURUS","Summary of Proposed Investment (Disclosure Policy 2006)","28434","https://disclosures.ifc.org/project-detail/SPI/28434/eurus","Loan","Eurus S.A.P.I. de C.V.","Mexico","MXC","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Completed","2010-02-18T00:00:00.000","2010-02-25T00:00:00.000","2010-06-02T00:00:00.000","2010-06-28T00:00:00.000",,,"75.0",,"75.0","MX","2022-08-30T03:05:00.000"
"2014-09-30T00:00:00.000","Everstone III","Summary of Investment Information (AIP Policy 2012)","35855","https://disclosures.ifc.org/project-detail/SII/35855/everstone-iii","Equity","EVERSTONE CAPITAL PARTNERS III LP","India","IND","Infrastructure","FI-2","Disruptive Technologies and Funds","Active","2014-11-03T00:00:00.000","2014-11-04T00:00:00.000","2015-01-28T00:00:00.000","2015-07-16T00:00:00.000",,,,"50.0","50.0","IN","2022-08-30T03:05:00.000"
"2011-12-21T00:00:00.000","EVN Macedonia","Summary of Proposed Investment (Disclosure Policy 2006)","31573","https://disclosures.ifc.org/project-detail/SPI/31573/evn-macedonia","Loan","EVN MAKEDONIJA A.D.","Macedonia, Former Yugoslav Republic of","MKD","Infrastructure","B","Regional Industry - INF ECA","Completed","2012-01-23T00:00:00.000","2012-01-27T00:00:00.000","2012-02-23T00:00:00.000","2012-03-13T00:00:00.000",,,"9.06",,"9.06","MK","2022-08-30T03:05:00.000"
"2009-03-12T00:00:00.000","Exolgan S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","27364","https://disclosures.ifc.org/project-detail/SPI/27364/exolgan-s-a-","Loan","EXOLGAN SA","Argentina","ARG","Infrastructure","B","Regional Industry - INF LAC","Active","2009-04-15T00:00:00.000","2009-06-09T00:00:00.000","2009-06-26T00:00:00.000","2009-08-27T00:00:00.000",,,"40.0",,"40.0","AR","2022-08-30T03:05:00.000"
"2018-05-17T00:00:00.000","Fairway WtE","Summary of Investment Information (AIP Policy 2012)","40216","https://disclosures.ifc.org/project-detail/SII/40216/fairway-wte","Loan","FAIRWAY WASTE MANAGEMENT (PVT) LTD","Sri Lanka","SRI","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2018-06-19T00:00:00.000","2018-06-18T00:00:00.000","2018-06-22T00:00:00.000",,,,"7.0",,"7.0","LK","2022-08-30T03:05:00.000"
"2014-07-03T00:00:00.000","Falcon PV","Summary of Investment Information (AIP Policy 2012)","35483","https://disclosures.ifc.org/project-detail/SII/35483/falcon-pv","Loan","FALCON MA'AN SOLAR POWER LLC","Jordan","JOR","Infrastructure","B","Regional Industry INF MCT","Active","2014-08-08T00:00:00.000","2014-09-16T00:00:00.000","2014-09-30T00:00:00.000","2015-12-23T00:00:00.000",,,"13.10",,"13.1","JO","2022-08-30T03:05:00.000"
"2012-07-30T00:00:00.000","Farcan Enerji Uretim Anonim Sirketi","Summary of Investment Information (AIP Policy 2012)","32503","https://disclosures.ifc.org/project-detail/SII/32503/farcan-enerji-uretim-anonim-sirketi","Loan","ACWA GUC ELEKTRIK ISLETME VE YONETIM SANAYI VE TICARET ANONIM SIRKETI","Türkiye",,"Infrastructure","A","Gbl Infrastructure & Natural Resources","Active","2012-10-01T00:00:00.000","2014-11-11T00:00:00.000","2012-12-28T00:00:00.000",,,,"125.0",,"125.0",,"2022-08-30T03:05:00.000"
"2021-04-30T00:00:00.000","FCS Moove","Summary of Investment Information (AIP Policy 2012)","44596","https://disclosures.ifc.org/project-detail/SII/44596/fcs-moove","Risk Management","MOOVE AFRICA B.V.","Nigeria","NIR","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2021-06-14T00:00:00.000","2021-06-14T00:00:00.000","2021-06-30T00:00:00.000","2021-12-22T00:00:00.000","0.45",,"10.0",,"10.45","NG","2022-08-30T03:05:00.000"
"2019-02-08T00:00:00.000","FCS RE Azito 4","Summary of Investment Information (AIP Policy 2012)","39270","https://disclosures.ifc.org/project-detail/SII/39270/fcs-re-azito-4","Risk Management","AZITO ENERGIE SA","Cote D'Ivoire","IVC","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2019-04-30T00:00:00.000","2019-06-21T00:00:00.000","2019-07-19T00:00:00.000","2020-01-31T00:00:00.000","5.0",,"100.23",,"105.23","CI","2022-08-30T03:05:00.000"
"2019-03-13T00:00:00.000","FCS RE CIPREL V","Summary of Investment Information (AIP Policy 2012)","39096","https://disclosures.ifc.org/project-detail/SII/39096/fcs-re-ciprel-v","Risk Management","ATINKOU S.A.","Cote D'Ivoire","IVC","Infrastructure","A","Regional Industry - INF Africa","Active","2019-05-13T00:00:00.000","2020-01-10T00:00:00.000","2020-02-26T00:00:00.000","2021-10-20T00:00:00.000","5.50",,"129.12",,"134.62","CI","2022-08-30T03:05:00.000"
"1996-04-12T00:00:00.000","FERROCARRIL de PACIFICO S.A (FEPASA)","Summary of Proposed Investment (Disclosure Policy 2006)","7243","https://disclosures.ifc.org/project-detail/SPI/7243/ferrocarril-de-pacifico-s-a-fepasa","Loan","Ferrocarril del Pacifico S.A.","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Completed",,"1996-06-25T00:00:00.000","1997-06-27T00:00:00.000","1997-11-13T00:00:00.000",,,"20.50","0.0","20.5","CL","2022-08-30T03:05:00.000"
"2000-02-15T00:00:00.000","Ferrocarriles Chiapas Mayab","Summary of Proposed Investment (Disclosure Policy 2006)","9902","https://disclosures.ifc.org/project-detail/SPI/9902/ferrocarriles-chiapas-mayab","Loan","GW Servicios, S.A. de C.V.","Mexico","MXC","Infrastructure","B","Regional Industry - INF LAC","Completed",,"2000-03-31T00:00:00.000","2000-12-05T00:00:00.000","2000-12-07T00:00:00.000",,,"10.50","2.0","12.5","MX","2022-08-30T03:05:00.000"
"2018-11-02T00:00:00.000","FRV Potrero Solar, S. de R.L. de C.V. ","Summary of Investment Information (AIP Policy 2012)","41297","https://disclosures.ifc.org/project-detail/SII/41297/frv-potrero-solar-s--de-r-l--de-c-v--","Risk Management","FRV POTRERO SOLAR S. DE R.L. DE C.V.","Mexico","MXC","Infrastructure","B","Regional Industry - INF LAC","Active","2018-12-07T00:00:00.000","2018-12-19T00:00:00.000","2019-03-08T00:00:00.000","2019-07-31T00:00:00.000","2.0",,"15.0",,"17.0","MX","2022-08-30T03:05:00.000"
