"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692670","PRESTAR SERVICIOS DE CONSULTOR&#205;A INDIVIDUAL AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTI&#211;N FINANCIERA Y TRIBUTARIA DE LOS MUNI","2022-03-03T00:00:00.000","Republic of Colombia","CO","4812.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692668","PRESTAR SERVICIOS DE CONSULTOR&#205;A INDIVIDUAL AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTI&#211;N FINANCIERA Y TRIBUTARIA DE LOS MUNI","2022-03-03T00:00:00.000","Republic of Colombia","CO","4812.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692667","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-17T00:00:00.000","Republic of Colombia","CO","1853.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692666","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-17T00:00:00.000","Republic of Colombia","CO","1823.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692664","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-10T00:00:00.000","Republic of Colombia","CO","1882.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692663","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-17T00:00:00.000","Republic of Colombia","CO","1853.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692661","PRESTAR SERVICIOS DE CONSULTOR&#205;A INDIVIDUAL AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTI&#211;N FINANCIERA Y TRIBUTARIA DE LOS MUNI","2022-03-02T00:00:00.000","Republic of Colombia","CO","4871.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692660","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-17T00:00:00.000","Republic of Colombia","CO","1853.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692659","PRESTAR SERVICIOS DE CONSULTOR&#205;A INDIVIDUAL AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTI&#211;N FINANCIERA Y TRIBUTARIA DE LOS MUNI","2022-05-26T00:00:00.000","Republic of Colombia","CO","4812.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692658","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-24T00:00:00.000","Republic of Colombia","CO","1616.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692656","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-24T00:00:00.000","Republic of Colombia","CO","1616.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692655","PRESTAR SERVICIOS DE CONSULTOR&#205;A INDIVIDUAL AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTI&#211;N FINANCIERA Y TRIBUTARIA DE LOS MUNI","2022-03-01T00:00:00.000","Republic of Colombia","CO","4871.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692654","PRESTAR SERVICIOS PROFESIONALES AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTION FINANCIERA Y TRIBUTARIA - PILOTAJE MGT","2021-12-10T00:00:00.000","Republic of Colombia","CO","1882.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692652","Prestar Servicios Profesionales al PFET para la profundizaci&#243;n en el seguimiento a la estructuraci&#243;n y formulaci&#243;n de proyectos en el ciclo de la gestion publica de las Entidades territoriales","2021-11-08T00:00:00.000","Republic of Colombia","CO","4334.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692650","Prestar Servicios Profesionales al PFET para la profundizaci&#243;n en estructuraci&#243;n y formulaci&#243;n de proyectos en el ciclo de la gesti&#243;n p&#250;blica de las Entidades Territoriales","2021-10-29T00:00:00.000","Republic of Colombia","CO","5266.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692649","Prestar Servicios Profesionales al PFET para la profundizaci&#243;n en estructuraci&#243;n y formulaci&#243;n de proyectos en el ciclo de la gesti&#243;n p&#250;blica de las Entidades Territoriales","2021-11-08T00:00:00.000","Republic of Colombia","CO","4334.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692648","Prestar Servicios Profesionales al PFET)para la profundizaci&#243;n en estructuraci&#243;n y formulaci&#243;n de proyectos en el ciclo de la gesti&#243;n p&#250;blica de las Entidades Territoriales","2021-11-08T00:00:00.000","Republic of Colombia","CO","4334.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692645","PRESTAR SERVICIOS DE CONSULTOR&#205;A INDIVIDUAL AL PFET DEL DNP, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA OPERATIVA EN LAS &#193;REAS DE GESTI&#211;N FINANCIERA Y TRIBUTARIA DE LOS MUNI","2022-03-02T00:00:00.000","Republic of Colombia","CO","4871.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692642","PRESTAR SERVICIOS PROFESIONALES AL PFET COMO PROFESIONAL FINANCIERO Y PRESUPUESTAL, EN LA FASE DE DISE&#209;O, IMPLEMENTACI&#211;N, SEGUIMIENTO Y CONTROL DEL MGT","2021-10-27T00:00:00.000","Republic of Colombia","CO","8964.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692641","APOYAR AL PFET, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA EN TERRENO A LAS ADMINISTRACIONES MUNICIPALES Y DEPARTAMENTALES EN LAS DIFERENTES AREAS DE LA GESTION PUBLICA","2021-09-30T00:00:00.000","Republic of Colombia","CO","11737.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692640","APOYAR AL PFET, EN LAS ACCIONES Y ACTIVIDADES PARA LA PROVISI&#211;N DE ASISTENCIA T&#201;CNICA EN TERRENO A LAS ADMINISTRACIONES MUNICIPALES Y DEPARTAMENTALES EN LAS DIFERENTES AREAS DE LA GESTION PUBLICA","2021-09-30T00:00:00.000","Republic of Colombia","CO","11737.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692639","Prestar Servicios Profesionales al PFET para la profundizaci&#243;n en estructuraci&#243;n y formulaci&#243;n de
proyectos en el ciclo de la gesti&#243;n p&#250;blica en las Entidades Territoriales","2021-11-05T00:00:00.000","Republic of Colombia","CO","4458.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692636","PRESTAR SERVICIOS PROFESIONALES AL PROYECTO DE FORTALECIMIENTO DE LAS ENTIDADES TERRITORIALES (PFET) COMO ESPECIALISTA EN PROFUNDIZACI&#211;N EN FINANZAS P&#218;BLICAS Y PRESUPUESTACI&#211;N EN LA ESTRATEGIA DE GOBI","2021-10-26T00:00:00.000","Republic of Colombia","CO","11292.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692626","PRESTAR SERVICIOS PROFESIONALES AL PROYECTO DE FORTALECIMIENTO DE LAS ENTIDADES TERRITORIALES (PFET) COMO APOYO T&#201;CNICO EN LOS EJES DE TRABAJO DEFINIDOS EN LA MISI&#211;N DE DESCENTRALIZACI&#211;N, EN EL MARCO","2021-10-08T00:00:00.000","Republic of Colombia","CO","5877.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Subnational Institutional Strengthening","Consultant Services","Individual Consultant Selection","Public Administration","1692621","APOYAR AL PROYECTO DE FORTALECIMIENTO DE LAS ENTIDADES TERRITORIALES (PFET), EN LA COORDINACI&#211;N DE LA IMPLEMENTACI&#211;N DE LA ESTRATEGIA GOBIERNO AL PLAN PARA EL FORTALECIMIENTO DE CAPACIDADES EN LOS ENT","2021-06-10T00:00:00.000","Republic of Colombia","CO","27246.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1690873","Coordinador Centros de Dialog&#243; Regional (CDR)","2022-02-15T00:00:00.000","Republic of Colombia","CO","8372.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia: Subnational Strengthening and Mainstreaming of Transparency in the Extractive Sector","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1690790","Realizar la auditor&#237;a de los estados financieros de prop&#243;sito especial del proyecto ""Fortalecimiento subnacional y transversalizaci&#243;n de la transparencia en el sector extractivo en Colombia del proyec","2021-12-28T00:00:00.000","Republic of Colombia","CO","7775.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia: Subnational Strengthening and Mainstreaming of Transparency in the Extractive Sector","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1690658","Desarrollar un diagn&#243;stico de la situaci&#243;n actual de los procesos de intercambio de informaci&#243;n con las entidades y organizaciones del sector extractivo, principalmente lo relacionado con el ciclo de","2021-12-09T00:00:00.000","Republic of Colombia","CO","43673.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia: Subnational Strengthening and Mainstreaming of Transparency in the Extractive Sector","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1690628","IMPLEMENTAR EL MODELO EITI A NIVEL SUB-NACIONAL, CON EL FIN DE GENERAR CONCIENCIA SOBRE EL IMPACTO DE LA TRANSPARENCIA DEL SECTOR EXTRACTIVO EN CUATRO (4) TERRITORIOS PILOTO, INCLUYENDO LA EXPANSI&#211;N D","2021-10-05T00:00:00.000","Republic of Colombia","CO","169458.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1690532","Especialista Jur&#237;dico a trav&#233;s del acompa&#241;amiento permanente en la ejecuci&#243;n operativa y de campo en el marco del Programa para la adopci&#243;n e implementaci&#243;n de un CMRU","2022-02-15T00:00:00.000","Republic of Colombia","CO","39687.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Direct Selection","Agriculture, Fishing and Forestry;Public Administration","1689966","Prestar sus servicios profesionales para realizar la gesti&#243;n que facilite la incorporaci&#243;n de lineamientos t&#233;cnicos y normativos en materia de infraestructura de transporte bajo la","2022-03-14T00:00:00.000","Republic of Colombia","CO","39604.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration","1689536","Prestar sus servicios como profesional en fotograf&#237;a y edici&#243;n de im&#225;genes digitales en el municipio de Puerto Leguizamo, en el departamento de Putumayo","2021-07-28T00:00:00.000","Republic of Colombia","CO","2489.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1689015","Prestar sus servicios profesionales para realizar la gesti&#243;n que facilite la incorporaci&#243;n de lineamientos t&#233;cnicos y normativos en materia de infraestructura de transporte bajo la orientaci&#243;n","2022-03-08T00:00:00.000","Republic of Colombia","CO","14086.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1686639","Especialista en planeaci&#243;n, seguimiento y monitoreo","2022-01-13T00:00:00.000","Republic of Colombia","CO","44347.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1686632","Prestar servicios profesionales para apoyar desde lo jur&#237;dico la elaboraci&#243;n del componente de ordenamiento social de la propiedad rural en la formulaci&#243;n de la Estrategia Territorial para la Gesti&#243;n","2022-02-07T00:00:00.000","Republic of Colombia","CO","11194.0"
