"date_disclosed","project_name","project_number","product_line","company_name","country","industry","environmental_category","department","status","project_board_date","ifc_investment_for_loan_million_usd","total_ifc_investment_as_approved_by_board_million_usd"
"2020-06-29T00:00:00.000","WCS Crisis Response OCB","43986","Loan","ORIENT COMMERCIAL JOINT STOCK BANK","Vietnam","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2020-06-30T00:00:00.000","40.0","40.0"
"2020-06-29T00:00:00.000","SL Hotels Asia","43914","Loan","Shangri-La Asia Limited","East Asia and Pacific Region","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2020-06-19T00:00:00.000","145.0","145.0"
"2020-06-26T00:00:00.000","R. Fes Meknes ","42982","Loan","REGION FES MEKNES","Morocco","Infrastructure","B","Regional Industry - INF Africa","Active","2020-08-07T00:00:00.000","35.0","35.0"
"2020-06-26T00:00:00.000","WCS Crisis Response Prime Bank","43909","Loan","PRIME BANK LTD.","Bangladesh","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-06-27T00:00:00.000","35.0","35.0"
"2020-06-25T00:00:00.000","WCS Crisis Response City Bank","42171","Loan","THE CITY BANK LIMITED","Bangladesh","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2020-06-29T00:00:00.000","40.0","40.0"
"2020-06-25T00:00:00.000","Banco BHDL WCS","44083","Loan","BANCO MULTIPLE BHD LEON SA","Dominican Republic","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-06-19T00:00:00.000","60.0","60.0"
"2020-06-23T00:00:00.000","Ekurhuleni Muni2","44164","Loan","CITY OF EKURHULENI","South Africa","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2020-06-05T00:00:00.000","55.0","55.0"
"2020-06-23T00:00:00.000","WCS COVID Daycoval","43220","Loan","Banco Daycoval S/A.","Brazil","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-06-12T00:00:00.000","100.0","100.0"
"2020-06-23T00:00:00.000","WCS COVID OBS","44087","Loan","OPPORTUNITY BANK SERBIA","Serbia","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2020-06-30T00:00:00.000","14.50","14.5"
"2020-06-23T00:00:00.000","WCS Crisis Response Access Bank PLC","44047","Loan","ACCESS BANK PLC","Nigeria","Financial Institutions","FI-2","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active","2020-06-16T00:00:00.000","50.0","50.0"
"2020-06-23T00:00:00.000","WCS COVID Crisis Response BAM","44102","Loan","Banco Agromercantil de Guatemala S.A.","Guatemala","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-06-22T00:00:00.000","20.0","20.0"
"2020-06-22T00:00:00.000","WCS COVID DAVCR","44205","Loan","Banco Davivienda (Costa Rica) S.A.","Costa Rica","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-06-22T00:00:00.000","40.0","40.0"
"2020-06-19T00:00:00.000","WCS COVID NSIA","44054","Loan","NSIA BANQUE COTE D'IVOIRE, S.A.","Cote D'Ivoire","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Completed","2020-06-17T00:00:00.000","27.83","27.83"
"2020-06-19T00:00:00.000","WCS COVID HKL","44211","Loan","HATTHA BANK PLC.","Cambodia","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2020-06-29T00:00:00.000","25.0","25.0"
"2020-06-19T00:00:00.000","WCS COVID AMRET","44231","Loan","AMRET PLC","Cambodia","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-06-29T00:00:00.000","25.0","25.0"
"2020-06-18T00:00:00.000","WCS Crisis Response Equity Bank Kenya","43989","Loan","EQUITY BANK KENYA LIMITED","Kenya","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Completed","2020-06-18T00:00:00.000","50.0","50.0"
"2020-06-16T00:00:00.000","WCS Crisis Response First City Monument Bank ","44091","Loan","FIRST CITY MONUMENT BANK LIMITED.","Nigeria","Financial Institutions","FI-2","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active","2020-05-28T00:00:00.000","50.0","50.0"
"2020-06-16T00:00:00.000","WCS COVID VPB","44006","Loan","VIETNAM PROSPERITY JOINT STOCK COMMERCIAL BANK","Vietnam","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2020-06-19T00:00:00.000","100.0","100.0"
"2020-06-16T00:00:00.000","WCS COVID CIB","44017","Loan","COMMERCIAL INTERNATIONAL BANK SAE","Egypt, Arab Republic of","Financial Institutions","FI-2","CF3ME - Regional Industry - FIG ME & Africa/FIG Inv Ops - Middle East","Completed","2020-03-17T00:00:00.000","100.0","100.0"
"2020-06-10T00:00:00.000","DCM CIB Green Bond","43061","Loan","COMMERCIAL INTERNATIONAL BANK SAE","Egypt, Arab Republic of","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2020-07-15T00:00:00.000","100.0","100.0"
"2020-05-30T00:00:00.000","Global Bank Loan","43578","Loan","Global Bank Corporation","Panama","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-07-15T00:00:00.000","70.0","70.0"
"2020-05-30T00:00:00.000","Yoma Micro Power","43413","Loan","YOMA MICRO POWER MYANMAR LTD.","Myanmar","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2020-06-29T00:00:00.000","30.0","37.4"
"2020-05-30T00:00:00.000","One Tech 2","40130","Loan","ONE TECH HOLDING","Tunisia","Manufacturing","B","Regional Industry - MAS Africa","Active","2020-06-29T00:00:00.000","25.01","25.01"
"2020-05-29T00:00:00.000","RSE COVID JK Paper","43078","Loan","JK PAPER LIMITED","India","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2020-06-30T00:00:00.000","34.40","34.4"
"2020-05-29T00:00:00.000","WCS COVID Prior","44094","Loan","PRIORBANK OAO","Belarus","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2020-06-08T00:00:00.000","25.0","25.0"
"2020-05-29T00:00:00.000","ALBA Asia","43573","Loan","ALBA GROUP ASIA LIMITED","China","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2020-06-30T00:00:00.000","50.0","50.0"
"2020-05-28T00:00:00.000","FBN Nigeria WCS","43060","Loan","FIRST BANK OF NIGERIA LTD","Nigeria","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2020-06-26T00:00:00.000","125.0","125.0"
"2020-05-28T00:00:00.000","Fullerton Loan","43960","Loan","FULLERTON INDIA CREDIT COMPANY LIMITED","India","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-06-28T00:00:00.000","100.0","100.0"
"2020-05-28T00:00:00.000","SBSA COVID","44010","Loan","THE STANDARD BANK OF SOUTH AFRICA LTD","South Africa","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2020-06-29T00:00:00.000","185.0","185.0"
"2020-05-28T00:00:00.000","FirstRand SL IV ","42640","Loan","FIRSTRAND BANK LTD","South Africa","Financial Institutions","FI-2","CF3S6 - Regional Industry - FIG ME & Africa/FIG Inv Ops - Africa","Active","2020-06-29T00:00:00.000","100.0","100.0"
"2020-05-28T00:00:00.000","WCS COVID CBC","44214","Loan","COMMERCIAL BANK OF CEYLON PLC","Sri Lanka","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2020-05-26T00:00:00.000","50.0","50.0"
"2020-05-27T00:00:00.000","Priorbank & Raiffesen Leasing Belarus Green Housing","43585","Loan","PRIORBANK OAO","Belarus","Financial Institutions","FI-3","CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - ECA","Active","2020-06-29T00:00:00.000","75.0","75.0"
"2020-05-22T00:00:00.000","MAL - PRAN","43681","Loan","MYMENSINGH AGRO LIMITED","Bangladesh","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2020-06-21T00:00:00.000","25.0","25.0"
"2020-05-21T00:00:00.000","YKL SME COVID","43728","Loan","YAPI KREDI FINANSAL KIRALAMA ANONIM ORTAKLIGI","Türkiye","Financial Institutions","FI-2","Regional Industry FIG MCT","Active","2020-06-22T00:00:00.000","50.0","50.0"
"2020-05-20T00:00:00.000","Cerba Africa","40794","Loan","CERBA LANCET AFRICA","Africa Region","Health and Education","B","Regional Industry - MAS Africa","Pending","2020-06-22T00:00:00.000","8.35","8.35"
"2020-05-19T00:00:00.000","WCS COVID Garant","44237","Loan","TURKIYE GARANTI BANKASI AS","Türkiye","Financial Institutions","FI-2","Regional Industry FIG MCT","Active","2020-05-14T00:00:00.000","50.0","50.0"
"2020-05-13T00:00:00.000","WCS Crisis Response Zenith Bank","43988","Loan","ZENITH BANK PLC","Nigeria","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2020-06-15T00:00:00.000","100.0","100.0"
"2020-05-13T00:00:00.000","Engee PET Manufacturing Limited ","39713","Loan","ENGEE PET MANUFACTURING COMPANY NIGERIA LIMITED","Nigeria","Manufacturing","B","Regional Industry - MAS Africa","Pending","2020-06-15T00:00:00.000","24.0","24.0"
"2020-05-01T00:00:00.000","ODATA SP01/2/3","43487","Loan","ODATA BRASIL S.A.","Brazil","Telecommunications, Media, and Technology","B","Regional Industry - INF LAC","Active","2020-06-08T00:00:00.000","30.0","30.0"
"2020-04-30T00:00:00.000","BA Loan","43239","Loan","BANCO AGRICOLA S.A.","El Salvador","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2020-06-30T00:00:00.000","180.0","180.0"
"2020-04-30T00:00:00.000","VACPA","42698","Loan","BOUDJEBEL SA VACPA","Tunisia","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2020-07-03T00:00:00.000","6.12","6.12"
"2020-04-29T00:00:00.000","NMB Nepal SME ","43551","Loan","NMB BANK LIMITED","Nepal","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-06-12T00:00:00.000","50.0","50.0"
"2020-04-29T00:00:00.000","Luminus II","43231","Loan","Al Quds for Development","Jordan","Health and Education","B","Regional Industry MAS MCT","Pending","2020-05-29T00:00:00.000","9.0","9.0"
"2020-04-27T00:00:00.000","GNG Fuels and Fertilizers","43225","Loan","CONCERN GALNAFTOGAZ, JSC","Ukraine","Manufacturing","B","Regional Industry - MAS ECA","Active","2020-05-28T00:00:00.000","35.0","35.0"
"2020-04-24T00:00:00.000","Indorama Cotton","42352","Loan","FE INDORAMA AGRO LLC","Uzbekistan","Agribusiness and Forestry","A","Regional Industry MAS MCT","Pending","2020-06-25T00:00:00.000","60.0","60.0"
"2020-03-31T00:00:00.000","Simple Credit Loan","42086","Loan","SIMPLECREDIT MICRO-LENDING COMPANY LIMITED","China","other","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-05-22T00:00:00.000","49.03","49.03"
"2020-03-31T00:00:00.000","Growthpoint Properties Limited","42256","Loan","GROWTHPOINT PROPERTIES LTD","South Africa","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2020-03-23T00:00:00.000","60.0","80.0"
"2020-03-30T00:00:00.000","ECRED expansion","41781","Loan","EGYPTIAN CENTRES FOR REAL ESTATE DEVELOPMENT SAE","Egypt, Arab Republic of","Tourism, Retail, and Property","B","Regional Industry - MAS ME & Africa","Hold","2020-04-30T00:00:00.000","85.0","85.0"
"2020-03-30T00:00:00.000","Rider Iron & Steel Ghana Limited","42860","Loan","RIDER IRON AND STEEL GHANA LIMITED","Ghana","Manufacturing","B","Regional Industry - MAS Africa","Active","2020-05-15T00:00:00.000","12.0","12.0"
"2020-03-27T00:00:00.000","Adecoagro Dairy","42467","Loan","ADECO AGROPECUARIA S.A.","Argentina","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2020-04-28T00:00:00.000","57.25","57.25"
"2020-03-13T00:00:00.000","DCM OCBC NISP  2","43613","Loan","PT BANK OCBC NISP TBK","Indonesia","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2020-02-05T00:00:00.000","200.0","200.0"
"2020-03-11T00:00:00.000","DARP SPV CCM","42556","Loan","COLLECTIUS 2 AG","East Asia and Pacific Region","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2020-04-20T00:00:00.000","30.0","38.5"
"2020-03-04T00:00:00.000","Suguna III","42834","Loan","SUGUNA HOLDINGS PRIVATE LIMITED","India","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Pending","2020-03-27T00:00:00.000","53.92","53.92"
"2020-03-03T00:00:00.000","KICB Micro","43414","Loan","KYRGYZ INVESTMENT AND CREDIT BANK CJSC","Kyrgyz Republic","Financial Institutions","FI-3","Regional Industry FIG MCT","Active","2020-04-03T00:00:00.000","10.0","10.0"
"2020-02-29T00:00:00.000","Amadeus JV","42202","Loan","LD CELULOSE SA","Brazil","Agribusiness and Forestry","A","Regional Industry - MAS LAC","Active","2020-04-30T00:00:00.000","200.0","200.0"
"2020-02-26T00:00:00.000","NBI SME Loan","42435","Loan","NATIONAL BANK OF IRAQ","Iraq","Financial Institutions","FI-2","Regional Industry FIG MCT","Active","2020-05-21T00:00:00.000","20.0","20.0"
"2020-02-24T00:00:00.000","WDP Romania","42730","Loan","WAREHOUSES DE PAUW NV","Romania","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Active","2020-03-25T00:00:00.000","109.95","109.95"
"2020-02-21T00:00:00.000","Lviv E-Buses","42060","Loan","Lviv Municipal Enterprise Lvivelektrotrans","Ukraine","other","B","Regional Industry - INF ECA","Hold","2021-05-31T00:00:00.000","23.16","23.16"
"2020-02-21T00:00:00.000","EFSE MSME","43335","Loan","The European Fund For Southeast Europe S.A., SA","Southern Europe Region","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2020-03-30T00:00:00.000","40.33","40.33"
"2020-02-11T00:00:00.000","ORIENTAL INFRATRUST","39354","Loan","ORIENTAL STRUCTURAL ENGINEERS PRIVATE LIMITED","India","Infrastructure","A","Regional Industry - INF Asia & Pac","Active","2018-06-04T00:00:00.000","72.25","101.15"
"2020-02-10T00:00:00.000","DCM NSIA ABS","42824","Loan","Fonds Commun de Titrisation de Creances NSIA Banque","Cote D'Ivoire","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2020-01-13T00:00:00.000","29.95","29.95"
"2020-02-06T00:00:00.000","Minsheng Edu 2","42960","Loan","CHONGQING MINSHENG EDUCATION MANAGEMENT CO., LTD.","China","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2020-03-20T00:00:00.000","105.67","105.67"
"2020-02-05T00:00:00.000","Nyaho","43161","Loan","NYAHO HEALTHCARE LIMITED","Ghana","Health and Education","B","Regional Industry - MAS Africa","Active","2020-03-10T00:00:00.000","5.20","5.2"
"2020-01-27T00:00:00.000","EPCL Expansion","42974","Loan","ENGRO POLYMER & CHEMICALS LIMITED","Pakistan","Manufacturing","B","Regional Industry - MAS Asia & Pac","Pending","2020-02-27T00:00:00.000","15.0","15.0"
"2020-01-23T00:00:00.000","Muni San Jose","42229","Loan","MUNICIPALIDAD DE SAN JOSE","Costa Rica","Infrastructure","B","Regional Industry - INF LAC","Active","2020-03-02T00:00:00.000","12.0","12.0"
"2020-01-22T00:00:00.000","Abdali CMC","42697","Loan","ABDALI MEDICAL CENTER","Jordan","Health and Education","B","Regional Industry MAS MCT","Active","2020-02-24T00:00:00.000","30.0","30.0"
"2020-01-22T00:00:00.000","ND Refineries Ltd","40755","Loan","ND REFINERIES LIMITED","Nigeria","Manufacturing","B","Regional Industry - MAS Africa","Pending","2020-02-28T00:00:00.000","35.0","35.0"
"2020-01-20T00:00:00.000","ITL","41523","Loan","INDO TRANS LOGISTICS CORPORATION","Vietnam","Infrastructure","B","Gbl Infrastructure & Natural Resources","Active","2020-02-20T00:00:00.000","37.14","37.14"
"2020-01-17T00:00:00.000","Global Climate Partnership Fund","42896","Loan","GLOBAL CLIMATE PARTNERSHIP FUND SA SICAV-SIF","World Region","Funds","FI-2","Global Industry, Financial Markets","Active","2020-02-29T00:00:00.000","100.0","100.0"
"2020-01-08T00:00:00.000","ETC India 2","43027","Loan","ETC AGRO PROCESSING (INDIA) PRIVATE LIMITED","India","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2020-02-20T00:00:00.000","22.41","22.41"
"2020-01-08T00:00:00.000","Garanti Impact Region","42871","Loan","TURKIYE GARANTI BANKASI AS","Türkiye","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2019-09-19T00:00:00.000","140.0","140.0"
"2020-01-03T00:00:00.000","Amboro","43097","Loan","BANCO DAVIVIENDA S A","Colombia","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-11-22T00:00:00.000","400.0","400.0"
"2019-12-23T00:00:00.000","BT Leasing Bond","42369","Loan","BT LEASING TRANSILVANIA IFN SA","Romania","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2019-12-02T00:00:00.000","27.49","27.49"
"2019-12-19T00:00:00.000","RBRO B3T2 bond and senior loan","43227","Loan","RAIFFEISEN BANK SA","Romania","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2019-12-09T00:00:00.000","165.55","165.55"
"2019-12-18T00:00:00.000","Ceramic Tile AF","42507","Loan","TILEMASTER INVESTMENT LIMITED","Senegal","Manufacturing","B","Regional Industry - MAS Africa","Pending","2020-02-28T00:00:00.000","115.0","142.0"
"2019-12-18T00:00:00.000","Weigao GreenBond","43238","Loan","Shandong Weigao Group Medical Polymer Co., Ltd.","China","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2020-03-15T00:00:00.000","214.62","214.62"
"2019-12-17T00:00:00.000","SG Ghana SME SL","42735","Loan","SOCIETE GENERALE GHANA LTD","Ghana","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2020-01-20T00:00:00.000","50.0","50.0"
"2019-12-11T00:00:00.000","BTPN SMEGreen I","41698","Loan","PT BANK BTPN TBK","Indonesia","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2018-12-19T00:00:00.000","150.0","150.0"
"2019-12-04T00:00:00.000","DCM Fondo Esperanza Social Bond","42684","Loan","FONDO ESPERANZA SPA","Chile","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2020-01-10T00:00:00.000","10.0","10.0"
"2019-12-03T00:00:00.000","Xiang Nian II","42401","Loan","XIANG NIAN FOOD CO., LTD.","China","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2020-02-28T00:00:00.000","28.02","28.02"
"2019-11-22T00:00:00.000","DAVR Bank Loan","42930","Loan","PRIVATE JOINT-STOCK COMMERCIAL BANK DAVR-BANK","Uzbekistan","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2020-01-21T00:00:00.000","5.0","5.0"
"2019-11-18T00:00:00.000","Maple","43107","Loan","MERSIN ULUSLARARASI LIMAN ISLETMECILIGI ANONIM SIRKETI","Türkiye","Infrastructure","B","Regional Industry - INF ECA","Active","2019-11-06T00:00:00.000","80.0","80.0"
"2019-11-18T00:00:00.000","FCS Viva Fresh Kosovo","38274","Loan","VIVA FRESH RKS","Kosovo","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Active","2020-01-31T00:00:00.000","5.57","5.57"
"2019-11-16T00:00:00.000","Al-Jebrini","41853","Loan","AL-JEBRINI DAIRY AND FOOD INDUSTRIES COMPANY","West Bank and Gaza","Agribusiness and Forestry","B","Regional Industry MAS MCT","Pending","2019-12-18T00:00:00.000","9.46","9.46"
"2019-11-15T00:00:00.000","Luna Export Slaughterhouse PLC","37311","Loan","LUNA EXPORT SLAUGHTERHOUSE PLC","Ethiopia","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2019-12-31T00:00:00.000","2.50","2.5"
"2019-11-12T00:00:00.000","GGF 2","42478","Loan","Green for Growth Fund, Southeast Europe S.A., SICAV-SIF","Southern Europe Region","Funds","FI-2","Regional Industry - FIG - ECA","Active","2019-12-12T00:00:00.000","65.79","65.79"
"2019-11-08T00:00:00.000","Zalar Agri","42268","Loan","ZALAR AGRI","Morocco","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2019-12-09T00:00:00.000","12.0","12.0"
