"id","url","notice_type","publication_date","project_id","bid_description","procurement_group_desc","procurement_method_name","deadline_date","country_code","country_name","regionname","major_sector"
"193398","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193398","Contract Award","2022-08-31T00:00:00.000","P173757","Establishment of Modern Microbiology Laboratory with PCR in Kushtia  Medical College Hospital","Works","Request for Bids","2022-08-31T00:00:00.000","BD","Bangladesh","South Asia","Health;Health Facilities and Construction;Public Administration - Health"
"193401","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193401","Request for Expression of Interest","2022-08-31T00:00:00.000","P166107","Firm Recruitment for an Implementation Partner for the Mozambique Financial Inclusion and Stability Project (FISP)","Consultant Services","Quality And Cost-Based Selection","2022-09-15T00:00:00.000","MZ","Mozambique","Eastern And Southern Africa","Capital Markets;Public Administration - Financial Sector;Banking Institutions;Insurance and Pension"
"193413","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193413","Contract Award","2022-08-31T00:00:00.000","P171056","Recrutement d’un Consultant pour le développement de la performance collective de l’UNGP","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Public Administration - Social Protection;Social Protection;Water Supply;Irrigation and Drainage;Agricultural markets, commercialization and agri-business"
"193429","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193429","Request for Expression of Interest","2022-08-31T00:00:00.000","P174684","CABINET INCUBATEUR #2 POUR ACCOMPAGNER LA MISE EN ŒUVRE DU PROGRAMME MIARY DIGITAL","Consultant Services","Consultant Qualification  Selection","2022-09-16T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Public Administration - Industry, Trade and Services;Tourism;Agricultural markets, commercialization and agri-business;Sub-National Government;Central Government (Central Agencies)"
"193440","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193440","Request for Expression of Interest","2022-08-31T00:00:00.000","P174875","Analysis, design and assessment of Pension Management Information System -PMIS (scope, functionality and detailed processes).","Consultant Services","Consultant Qualification  Selection","2022-09-21T00:00:00.000","","Somalia","Eastern And Southern Africa","Central Government (Central Agencies);Insurance and Pension"
"193393","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193393","Contract Award","2022-08-31T00:00:00.000","P148291","Procurement of Computer and Information Technology Equipment","Goods","Request for Bids","2022-08-31T00:00:00.000","TJ","Tajikistan","Europe And Central Asia","Tertiary Education;Tertiary Education"
"193394","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193394","Contract Award","2022-08-31T00:00:00.000","P120788","Lead Consultant (Lead Trainer) recruitment on DWAT implementation for improved hydrological services and water resources applications","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","","Central Asia","Europe And Central Asia","Other Water Supply, Sanitation and Waste Management;Public Administration - Water, Sanitation and Waste Management;Other Transportation;Other Public Administration;Other Water Supply, Sanitation and Waste Management;Public Administration - Water, Sanitation and Waste Management;Other Transportation;Other Public Administration"
"193473","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193473","Contract Award","2022-08-31T00:00:00.000","P169610","Fournitures de bureau - Acquisition du mobilier et fourniture de bureau de l'AEN et des coordinations départementales du DGM","Goods","Request for Quotations","2022-08-31T00:00:00.000","","Congo, Republic of","Western And Central Africa","Forestry;Social Protection;Public Administration - Social Protection"
"192715","http://projects.worldbank.org/procurement/noticeoverview?id=OP00192715","Request for Expression of Interest","2022-08-31T00:00:00.000","P176900","Hiring of Procurement Specialist","Consultant Services","Individual Consultant Selection","2022-09-14T00:00:00.000","SS","South Sudan","Eastern And Southern Africa","Public Administration - Social Protection;Social Protection;Sub-National Government"
"193396","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193396","Contract Award","2022-08-31T00:00:00.000","P151744","Inviting quotations for installation and fabrication of  of steel gate and C/O road in Center of Excellence Palampur District Kangra,HP.","Works","Request for Quotations","2022-08-31T00:00:00.000","IN","India","South Asia","Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services;Agricultural markets, commercialization and agri-business;Crops;Irrigation and Drainage;Public Administration - Agriculture, Fishing & Forestry;Public Administration - Industry, Trade and Services"
"193397","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193397","Invitation for Bids","2022-08-31T00:00:00.000","P171056","Acquisition de voiture répartie en 3 lots","Goods","Request for Bids","2022-09-02T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Public Administration - Social Protection;Social Protection;Water Supply;Irrigation and Drainage;Agricultural markets, commercialization and agri-business"
"193417","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193417","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193422","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193422","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193423","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193423","Contract Award","2022-08-31T00:00:00.000","P152822","ICT Equipment for Refugee Settlements (2021-2022)","Goods","Request for Bids","2022-08-31T00:00:00.000","","Eastern and Southern Africa","Eastern And Southern Africa","Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives;Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives"
"193425","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193425","Contract Award","2022-08-31T00:00:00.000","P152822","ICT Equipment for Refugee Settlements (2021-2022)","Goods","Request for Bids","2022-08-31T00:00:00.000","","Eastern and Southern Africa","Eastern And Southern Africa","Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives;Social Protection;Other Agriculture, Fishing and Forestry;Public Administration - Social Protection;Sub-National Government;Other Energy and Extractives"
"193432","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193432","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193456","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193456","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193467","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193467","Contract Award","2022-08-31T00:00:00.000","P168481","Education Specialist for CIF Administration Unit","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","GE","Georgia","Europe And Central Asia","Other Education;Tertiary Education;Public Administration - Education;Primary Education;Early Childhood Education"
"193508","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193508","Contract Award","2022-08-31T00:00:00.000","P166800","Majuro Administrative Assistant - MOCIA","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","","Marshall Islands","East Asia And Pacific","Public Administration - Health;Social Protection;Early Childhood Education;Health;Public Administration - Education"
"193509","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193509","Contract Award","2022-08-31T00:00:00.000","P161382","MTR Consultant: assist RMIPA with the Mid Term Review report and presentation.","Consultant Services","Direct Selection","2022-08-31T00:00:00.000","","Marshall Islands","East Asia And Pacific","Ports/Waterways;Public Administration - Transportation"
"193408","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193408","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection d'un consultant individuel en charge de l'appui à la préparation du Programme de réponse aux crises économiques et à l'extension des programmes en cours","Consultant Services","Individual Consultant Selection","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
"193409","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193409","Contract Award","2022-08-31T00:00:00.000","P148291","Procurement for server equipmant for HEIs","Goods","Request for Quotations","2022-08-31T00:00:00.000","TJ","Tajikistan","Europe And Central Asia","Tertiary Education;Tertiary Education"
"193419","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193419","Request for Expression of Interest","2022-08-31T00:00:00.000","P167959","Recrutement d'un consultant cabinet pour la réalisation de l'audit environnemental et social du sous-projet réhabilitation du SPARK","Consultant Services","Least Cost Selection","2022-09-15T00:00:00.000","","Cote d'Ivoire","Western And Central Africa","Public Administration - Health;Health;Health Facilities and Construction"
"193428","http://projects.worldbank.org/procurement/noticeoverview?id=OP00193428","Contract Award","2022-08-31T00:00:00.000","P149323","Sélection de prestataires de services en charge du service de transfert monétaire du programme Filets Sociaux Urbains dans la Commune Urbaine d'Antananarivo.
Marché répartis en vingt (20) lots.","Non-consulting Services","Request for Bids","2022-08-31T00:00:00.000","MG","Madagascar","Eastern And Southern Africa","Social Protection;Public Administration - Social Protection"
