"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548340","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3436.0","ILCS-CS-1-1-33"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548099","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3272.0","ILCS-CS-1-1-15"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548343","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3436.0","ILCS-CS-1-1-35"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548306","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3429.0","ILCS-CS-1-1-23"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548339","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3436.0","ILCS-CS-1-1-32"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1546467","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3245.0","ILCS-CS-1-1-10"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P146199","Electricity Transmission Network Improvement Project","Consultant Services","Direct Selection","Energy and Extractives","1542969","Project Financial Management Consultant","2016-10-03T00:00:00.000","ARAM ZAKARYAN","Republic of Armenia","AM","72248.0","YTPC-IC-SSS-1"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1546454","Selection of Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3245.0","ILCS-CS-1-1-6"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1546458","Selection of Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3245.0","ILCS-CS-1-1-7"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P116748","Electricity Supply Reliability Project","Consultant Services","Direct Selection","Energy and Extractives","1544234","Economic Evaluation of Rehabilitation of Zovuni Substation","2017-04-21T00:00:00.000","GOR KHACHATRYAN","Republic of Armenia","AM","10680.0","ETNIP-HVEN-SSS-1"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548156","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3272.0","ILCS-CS-1-1-21"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548103","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3272.0","ILCS-CS-1-1-17"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548481","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3432.0","ILCS-CS-1-1-36"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P130182","Education Improvement Project","Consultant Services","Direct Selection","Education","1546549","Expertise in the area of distance learning tools and multimedia technologies for CIF grant projects","2017-05-02T00:00:00.000","ARSHAK GHAZARYAN","Republic of Armenia","AM","2993.0","SSS FOR CIF ASSISTANCE"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548040","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3272.0","ILCS-CS-1-1-13"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548564","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3436.0","ILCS-CS-1-1-49"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548783","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3434.0","ILCS-CS-1-1-64"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548331","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3436.0","ILCS-CS-1-1-34"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P146199","Electricity Transmission Network Improvement Project","Consultant Services","Direct Selection","Energy and Extractives","1544235","Economic Evaluation of Rehabilitation of Ararat-2 Substation","2017-04-21T00:00:00.000","GOR KHACHATRYAN","Republic of Armenia","AM","11334.0","HV-IC-SSS-ESRAF-1/2016"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548501","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3432.0","ILCS-CS-1-1-43"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548492","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3432.0","ILCS-CS-1-1-40"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548504","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3432.0","ILCS-CS-1-1-46"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548500","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3432.0","ILCS-CS-1-1-42"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P146199","Electricity Transmission Network Improvement Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1548220","Project Implementation Support and Technical Supervision for Rehabilitation of Yerevan Thermal power Center","2017-06-30T00:00:00.000","AMERIA CJSC","Italian Republic","AM","507282.0","ETNIP_YTPP-CS_1/2015"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548787","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3434.0","ILCS-CS-1-1-66"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P146199","Electricity Transmission Network Improvement Project","Consultant Services","Direct Selection","Energy and Extractives","1542940","Project Procurement Consultant","2016-10-03T00:00:00.000","TIGRAN SAHRADYAN","Republic of Armenia","AM","25467.0","YTPC-IC-SSS-2"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548157","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3272.0","ILCS-CS-1-1-19"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548760","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3437.0","ILCS-CS-1-1-62"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548742","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3437.0","ILCS-CS-1-1-51"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P116748","Electricity Supply Reliability Project","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives","1543055","Project Implementation Support and Supervision Services for the Rehabilitation of HAGHTANAK, CHARENCAVAN-3, VANADZOR-1 SUBSTATIONS","2016-12-08T00:00:00.000","CONSULECTRAUNTERNEMENSBERATUNG","Federal Republic of Germany","DE","937303.0","HV-CS- ESRAF 1/2015"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1546317","interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3232.0","ILCS-CS-1-1-5"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548788","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3434.0","ILCS-CS-1-1-68"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548503","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3432.0","ILCS-CS-1-1-45"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548736","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3437.0","ILCS-CS-1-1-50"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548499","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3432.0","ILCS-CS-1-1-41"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548744","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3437.0","ILCS-CS-1-1-53"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1546211","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3243.0","ILCS-CS-1-1-4"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548743","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3437.0","ILCS-CS-1-1-52"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548030","Selection of interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3272.0","ILCS-CS-1-1-12"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1545558","Project Coordinator","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","8138.0","1-2"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548755","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3437.0","ILCS-CS-1-1-59"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Armenia","AM","P159054","Strengthening Armenia's Integrated Living Conditions Survey","Consultant Services","Individual Consultant Selection","Social Protection;Public Administration","1548754","Interviewer","2017-02-14T00:00:00.000","Individual Consultant","Republic of Armenia","AM","3437.0","ILCS-CS-1-1-58"
