"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2022-05-23T00:00:00.000","BaF Vietnam Agri","Summary of Investment Information (AIP Policy 2012)","45972","https://disclosures.ifc.org/project-detail/SII/45972/baf-vietnam-agri",,"BAF VIETNAM AGRICULTURE JOINT STOCK COMPANY","Vietnam","VNM","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Pending","2022-07-30T00:00:00.000",,,,,,,,,"VN","2022-08-30T03:05:00.000"
"2022-05-20T00:00:00.000","ONE IMPRESSION","Summary of Investment Information (AIP Policy 2012)","46826","https://disclosures.ifc.org/project-detail/SII/46826/one-impression","Equity","ANYCAST TECHNOLOGY PRIVATE LIMITED","India","IND","Telecommunications, Media, and Technology","C","Disruptive Technologies and Funds","Pending","2022-06-24T00:00:00.000","2022-06-27T00:00:00.000",,,,,,"4.0","4.0","IN","2022-08-30T03:05:00.000"
"2022-05-20T00:00:00.000","Oasis Atlantico ","Summary of Investment Information (AIP Policy 2012)","42535","https://disclosures.ifc.org/project-detail/SII/42535/oasis-atlantico-","Risk Management","Oasis Atlantico Cape Verde","Cape Verde","CAP","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Pending","2022-06-21T00:00:00.000","2022-06-24T00:00:00.000",,,"1.50",,"11.23",,"12.73","CV","2022-08-30T03:05:00.000"
"2022-05-20T00:00:00.000","DCM HIR Casa ABL","Summary of Investment Information (AIP Policy 2012)","45578","https://disclosures.ifc.org/project-detail/SII/45578/dcm-hir-casa-abl",,"BIENES PROGRAMADOS, S.A. DE C.V.","Mexico","MXC","Financial Institutions","FI-3","Regional Industry - FIG LAC","Pending","2022-06-27T00:00:00.000",,,,,,,,,"MX","2022-08-30T03:05:00.000"
"2022-05-19T00:00:00.000","XW Bank Loan","Summary of Investment Information (AIP Policy 2012)","46063","https://disclosures.ifc.org/project-detail/SII/46063/xw-bank-loan",,"SICHUAN XINWANG BANK CO., LTD","China","CHA","other","FI-2","Regional Industry - FIG Asia & Pac","Pending","2022-06-20T00:00:00.000",,,,,,,,,"CN","2022-08-30T03:05:00.000"
"2022-05-19T00:00:00.000","Platcorp","Summary of Investment Information (AIP Policy 2012)","45387","https://disclosures.ifc.org/project-detail/SII/45387/platcorp","Loan","PLATCORP HOLDINGS","Eastern Africa Region","EAN","Financial Institutions","FI-3","Regional Industry - FIG Africa","Pending","2022-06-24T00:00:00.000","2022-06-29T00:00:00.000",,,,,"25.0",,"25.0","29","2022-08-30T03:05:00.000"
"2022-05-19T00:00:00.000","CI Crediclub","Summary of Investment Information (AIP Policy 2012)","46497","https://disclosures.ifc.org/project-detail/SII/46497/ci-crediclub","Equity","CI CREDICLUB, S.A. DE C.V. S.F.P.","Mexico","MXC","Funds","FI-3","Disruptive Technologies and Funds","Pending","2022-06-20T00:00:00.000","2022-07-25T00:00:00.000",,,,,,"10.0","10.0","MX","2022-08-30T03:05:00.000"
"2022-05-19T00:00:00.000","SMEV Ascent II a","Summary of Investment Information (AIP Policy 2012)","46934","https://disclosures.ifc.org/project-detail/SII/46934/smev-ascent-ii-a","Equity","ASCENT RIFT VALLEY FUND II LP","Africa Region","AFR","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-06-20T00:00:00.000","2017-07-17T00:00:00.000","2022-06-23T00:00:00.000",,,,,"250.0","250.0","3A","2022-08-30T03:05:00.000"
"2022-05-18T00:00:00.000","Peo MSME","Summary of Investment Information (AIP Policy 2012)","46378","https://disclosures.ifc.org/project-detail/SII/46378/peo-msme","Loan","PEO FINANCE PROPRIETARY LIMITED","Botswana","BOT","Financial Institutions","FI-3","Regional Industry - FIG Africa","Pending","2022-06-19T00:00:00.000","2022-06-16T00:00:00.000","2022-06-24T00:00:00.000",,,,"40.0",,"40.0","BW","2022-08-30T03:05:00.000"
"2022-05-17T00:00:00.000","Sanima SME 2022","Summary of Investment Information (AIP Policy 2012)","46571","https://disclosures.ifc.org/project-detail/SII/46571/sanima-sme-2022","Loan","SANIMA BANK LIMITED","Nepal","NEP","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2022-06-24T00:00:00.000","2022-06-23T00:00:00.000","2022-06-29T00:00:00.000","2022-07-27T00:00:00.000",,,"20.0",,"20.0","NP","2022-08-30T03:05:00.000"
"2022-05-17T00:00:00.000","FCS Risk Envelope Bar Magen","Summary of Investment Information (AIP Policy 2012)","45757","https://disclosures.ifc.org/project-detail/SII/45757/fcs-risk-envelope-bar-magen","Loan","BERGMAN INDUSTRIES LIMITED","Nigeria","NIR","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-06-13T00:00:00.000","2022-06-23T00:00:00.000","2022-06-30T00:00:00.000",,,,"4.50",,"4.5","NG","2022-08-30T03:05:00.000"
"2022-05-17T00:00:00.000","Zambeef III ZMW","Summary of Investment Information (AIP Policy 2012)","46603","https://disclosures.ifc.org/project-detail/SII/46603/zambeef-iii-zmw","Loan","ZAMBEEF PRODUCTS PLC","Zambia","ZAM","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2022-06-27T00:00:00.000","2022-06-27T00:00:00.000","2022-06-29T00:00:00.000",,,,"35.0",,"35.0","ZM","2022-08-30T03:05:00.000"
"2022-05-13T00:00:00.000","Uhuru Growth Fund I","Summary of Investment Information (AIP Policy 2012)","46119","https://disclosures.ifc.org/project-detail/SII/46119/uhuru-growth-fund-i","Equity","UHURU INVESTMENT PARTNERS","Western Africa Region","WAN","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-06-13T00:00:00.000","2022-06-24T00:00:00.000","2022-06-30T00:00:00.000",,,,,"20.0","20.0","45","2022-08-30T03:05:00.000"
"2022-05-13T00:00:00.000","DARP SA Nimble","Summary of Investment Information (AIP Policy 2012)","46502","https://disclosures.ifc.org/project-detail/SII/46502/darp-sa-nimble","Loan","NIMBLE CREDIT FACILITY II PROPRIETARY LIMITED","Southern Africa Region","AFS","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2022-06-15T00:00:00.000","2022-06-13T00:00:00.000","2022-06-29T00:00:00.000",,,,"40.0",,"40.0","43","2022-08-30T03:05:00.000"
"2022-05-13T00:00:00.000","ISC-EWA II","Summary of Investment Information (AIP Policy 2012)","44857","https://disclosures.ifc.org/project-detail/SII/44857/isc-ewa-ii",,"EWA CAPITAL","Colombia","CLM","Funds","FI-2","Disruptive Technologies and Funds","Pending","2020-11-27T00:00:00.000",,,,,,,,,"CO","2022-08-30T03:05:00.000"
"2022-05-13T00:00:00.000","WCS FSDH Merchant Bank","Summary of Investment Information (AIP Policy 2012)","46132","https://disclosures.ifc.org/project-detail/SII/46132/wcs-fsdh-merchant-bank","Loan","FSDH MERCHANT BANK LIMITED.","Nigeria","NIR","Financial Institutions","FI-2","CF3S2 - Regional Industry - FIG Africa/FIG Africa East & South","Pending","2022-06-15T00:00:00.000","2022-06-30T00:00:00.000","2022-06-30T00:00:00.000",,,,"20.0",,"20.0","NG","2022-08-30T03:05:00.000"
"2022-05-13T00:00:00.000","Coelba Disco","Summary of Investment Information (AIP Policy 2012)","46207","https://disclosures.ifc.org/project-detail/SII/46207/coelba-disco","Loan","COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Pending","2022-06-15T00:00:00.000","2022-06-15T00:00:00.000","2022-06-29T00:00:00.000",,,,"115.70",,"115.7","BR","2022-08-30T03:05:00.000"
"2022-05-13T00:00:00.000","Riverwood LAC II","Summary of Investment Information (AIP Policy 2012)","46811","https://disclosures.ifc.org/project-detail/SII/46811/riverwood-lac-ii","Equity","RIVERWOOD CAPITAL PARTNERS","Latin America Region","LAC","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-06-20T00:00:00.000","2022-06-16T00:00:00.000","2022-06-30T00:00:00.000",,,,,"40.0","40.0","33","2022-08-30T03:05:00.000"
"2022-05-11T00:00:00.000","DCM TCHFL SB","Summary of Investment Information (AIP Policy 2012)","46494","https://disclosures.ifc.org/project-detail/SII/46494/dcm-tchfl-sb","Loan","TATA CAPITAL HOUSING FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Pending","2022-06-15T00:00:00.000","2022-06-15T00:00:00.000",,,,,"144.83",,"144.83","IN","2022-08-30T03:05:00.000"
"2022-05-11T00:00:00.000","Project Autumn","Summary of Investment Information (AIP Policy 2012)","46166","https://disclosures.ifc.org/project-detail/SII/46166/project-autumn","Equity","EQUITY GROUP HOLDINGS PLC","Kenya","KEN","Financial Institutions","FI-1","Regional Industry - FIG Africa","Active","2021-12-21T00:00:00.000","2021-12-21T00:00:00.000","2021-12-24T00:00:00.000","2022-01-26T00:00:00.000",,,,"84.05","84.05","KE","2022-08-30T03:05:00.000"
"2022-05-11T00:00:00.000","Bocom Clean Cooking Facility","Summary of Investment Information (AIP Policy 2012)","45530","https://disclosures.ifc.org/project-detail/SII/45530/bocom-clean-cooking-facility","Loan","BOCOM PETROLEUM SA","Cameroon","CAM","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-06-10T00:00:00.000","2022-06-16T00:00:00.000","2022-06-30T00:00:00.000",,,,"26.74",,"26.74","CM","2022-08-30T03:05:00.000"
"2022-05-11T00:00:00.000","DCM TCCL SLB","Summary of Investment Information (AIP Policy 2012)","45800","https://disclosures.ifc.org/project-detail/SII/45800/dcm-tccl-slb","Loan","TATA CLEANTECH CAPITAL LIMITED","India","IND","Financial Institutions","FI-2","CF4S5 - Regional Industry - FIG Asia & Pac/FIG Inv Ops - South Asia","Pending","2022-06-15T00:00:00.000","2022-06-13T00:00:00.000",,,,,"48.28",,"48.28","IN","2022-08-30T03:05:00.000"
"2022-05-11T00:00:00.000","GWFP Volcafe","Summary of Investment Information (AIP Policy 2012)","46352","https://disclosures.ifc.org/project-detail/SII/46352/gwfp-volcafe",,"VOLCAFE LTD","Eastern Africa Region","EAN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2022-06-27T00:00:00.000",,,,,,,,,"29","2022-08-30T03:05:00.000"
"2022-05-10T00:00:00.000","GSCF VPBank","Summary of Investment Information (AIP Policy 2012)","46751","https://disclosures.ifc.org/project-detail/SII/46751/gscf-vpbank","Loan","GSCF VPBank","Vietnam","VNM","Financial Institutions","FI-2","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Pending","2022-06-10T00:00:00.000",,,,,,"75.0",,"75.0","VN","2022-08-30T03:05:00.000"
"2022-05-10T00:00:00.000","Zener SA, Togo","Summary of Investment Information (AIP Policy 2012)","43339","https://disclosures.ifc.org/project-detail/SII/43339/zener-sa-togo","Loan","ZENER SA","Togo","TOG","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-06-16T00:00:00.000","2022-06-21T00:00:00.000","2022-06-29T00:00:00.000",,,,"8.66",,"8.66","TG","2022-08-30T03:05:00.000"
"2022-05-10T00:00:00.000","BT SNP Blue Loan","Summary of Investment Information (AIP Policy 2012)","46288","https://disclosures.ifc.org/project-detail/SII/46288/bt-snp-blue-loan","Loan","BANCA TRANSILVANIA SA","Romania","ROM","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2022-06-15T00:00:00.000","2022-06-13T00:00:00.000","2022-06-24T00:00:00.000","2022-06-30T00:00:00.000",,,"106.97",,"106.97","RO","2022-08-30T03:05:00.000"
"2022-05-10T00:00:00.000","SABESP UCL","Summary of Investment Information (AIP Policy 2012)","46253","https://disclosures.ifc.org/project-detail/SII/46253/sabesp-ucl","Loan","COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Active","2022-06-15T00:00:00.000","2022-06-24T00:00:00.000","2022-06-27T00:00:00.000","2022-07-26T00:00:00.000",,,"159.87",,"159.87","BR","2022-08-30T03:05:00.000"
"2022-05-09T00:00:00.000","E-buses Chile","Summary of Investment Information (AIP Policy 2012)","44610","https://disclosures.ifc.org/project-detail/SII/44610/e-buses-chile",,"SUMINISTRADORA DE BUSES K CUATRO SPA","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Pending","2022-06-09T00:00:00.000",,,,,,,,,"CL","2022-08-30T03:05:00.000"
"2022-05-09T00:00:00.000","Arrawaj S. Loan","Summary of Investment Information (AIP Policy 2012)","46144","https://disclosures.ifc.org/project-detail/SII/46144/arrawaj-s--loan","Loan","FONDATION ARRAWAJ DE LA FINANCE INCLUSIVE","Morocco","MYC","Financial Institutions","FI-3","Regional Industry - FIG Africa","Hold","2022-06-10T00:00:00.000","2022-06-10T00:00:00.000",,,,,"15.0",,"15.0","MA","2022-08-30T03:05:00.000"
"2022-05-06T00:00:00.000","DCM BDO Blue Bond","Summary of Investment Information (AIP Policy 2012)","46151","https://disclosures.ifc.org/project-detail/SII/46151/dcm-bdo-blue-bond","Loan","BDO UNIBANK, INC.","Philippines","PHL","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2022-04-27T00:00:00.000","2022-04-27T00:00:00.000","2022-04-29T00:00:00.000","2022-05-16T00:00:00.000",,,"100.0",,"100.0","PH","2022-08-30T03:05:00.000"
"2022-05-05T00:00:00.000","Rupshi Foods","Summary of Investment Information (AIP Policy 2012)","46329","https://disclosures.ifc.org/project-detail/SII/46329/rupshi-foods","Loan","RUPSHI FOODS LTD.","Bangladesh","BAN","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Pending","2022-06-10T00:00:00.000","2022-06-10T00:00:00.000","2022-06-30T00:00:00.000",,,,"20.0",,"20.0","BD","2022-08-30T03:05:00.000"
"2022-05-05T00:00:00.000","NXTP Fund III","Summary of Investment Information (AIP Policy 2012)","46450","https://disclosures.ifc.org/project-detail/SII/46450/nxtp-fund-iii",,"NXTP FUND III","Latin America Region","LAC","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-05-25T00:00:00.000",,,,,,,,,"33","2022-08-30T03:05:00.000"
"2022-05-04T00:00:00.000","Resource Partners III","Summary of Investment Information (AIP Policy 2012)","46693","https://disclosures.ifc.org/project-detail/SII/46693/resource-partners-iii","Equity","RESOURCE EASTERN EUROPEAN EQUITY PARTNERS III SCA SICAV-RAIF","Poland","POL","Funds","FI-2","Disruptive Technologies and Funds","Active","2022-06-15T00:00:00.000","2022-06-10T00:00:00.000","2022-06-28T00:00:00.000","2022-08-19T00:00:00.000",,,,"16.04","16.04","PL","2022-08-30T03:05:00.000"
"2022-05-04T00:00:00.000","BlaBlaCar","Summary of Investment Information (AIP Policy 2012)","45926","https://disclosures.ifc.org/project-detail/SII/45926/blablacar","Loan","COMUTO SA","World Region","WLD","Infrastructure","B","Disruptive Technologies and Funds","Active","2022-06-17T00:00:00.000","2022-06-03T00:00:00.000","2022-06-15T00:00:00.000","2022-07-05T00:00:00.000",,,"15.0",,"15.0","99","2022-08-30T03:05:00.000"
"2022-05-04T00:00:00.000","LDC Brasil","Summary of Investment Information (AIP Policy 2012)","44281","https://disclosures.ifc.org/project-detail/SII/44281/ldc-brasil","Loan","LOUIS DREYFUS COMPANY FINANCE B.V.","Brazil","BRA","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Pending","2022-06-06T00:00:00.000","2022-06-29T00:00:00.000",,,,,"100.0",,"100.0","BR","2022-08-30T03:05:00.000"
"2022-05-02T00:00:00.000","DFP Credicorp","Summary of Investment Information (AIP Policy 2012)","46081","https://disclosures.ifc.org/project-detail/SII/46081/dfp-credicorp",,"CREDICORP CAPITAL COLOMBIA SA","Colombia","CLM","Funds","FI-2","Regional Industry - FIG LAC","Pending","2022-06-13T00:00:00.000",,,,,,,,,"CO","2022-08-30T03:05:00.000"
"2022-05-02T00:00:00.000","DCM REGIO Fund","Summary of Investment Information (AIP Policy 2012)","41511","https://disclosures.ifc.org/project-detail/SII/41511/dcm-regio-fund","Equity","HSBC REAL ECONOMY GREEN INVESTMENT OPPORTUNITY GEM BOND FUND SCSP","World Region","WLD","Funds","FI-1","CFGCM - Global Industry, Financial Markets/Capital Markets - FIG","Active","2019-04-08T00:00:00.000","2019-05-02T00:00:00.000","2019-06-28T00:00:00.000","2020-05-25T00:00:00.000",,,,"100.0","100.0","99","2022-08-30T03:05:00.000"
"2022-05-02T00:00:00.000","Orizon Waste","Summary of Investment Information (AIP Policy 2012)","45669","https://disclosures.ifc.org/project-detail/SII/45669/orizon-waste","Loan","ORIZON VALORIZACAO DE RESIDUOS SA","Brazil","BRA","other","B","CN1S7 - Regional Industry - INF LAC/Infrastructure - LAC","Pending","2022-06-14T00:00:00.000","2022-06-14T00:00:00.000",,,,,"27.35",,"27.35","BR","2022-08-30T03:05:00.000"
"2022-04-30T00:00:00.000","Avacare Global ","Summary of Investment Information (AIP Policy 2012)","45947","https://disclosures.ifc.org/project-detail/SII/45947/avacare-global-","Loan","AVACARE GLOBAL","Africa Region","AFR","other","B","Regional Industry - MAS Africa","Pending","2022-06-10T00:00:00.000","2022-06-10T00:00:00.000","2022-06-13T00:00:00.000",,,,"20.0","28.60","48.6","3A","2022-08-30T03:05:00.000"
"2022-04-30T00:00:00.000","Seacom Debt","Summary of Investment Information (AIP Policy 2012)","46239","https://disclosures.ifc.org/project-detail/SII/46239/seacom-debt","Risk Management","SEACOM CAPITAL LTD","Africa Region","AFR","other","B","Regional Industry - INF Africa","Pending","2022-06-15T00:00:00.000","2022-06-15T00:00:00.000",,,"5.0",,"100.0",,"105.0","3A","2022-08-30T03:05:00.000"
"2022-04-29T00:00:00.000","Diamond Cement Guinea SA","Summary of Investment Information (AIP Policy 2012)","43862","https://disclosures.ifc.org/project-detail/SII/43862/diamond-cement-guinea-sa",,"DIAMOND CEMENT GUINEA SA","Guinea","GUI","Manufacturing","A","Regional Industry - MAS Africa","Pending","2022-06-29T00:00:00.000",,,,,,,,,"GN","2022-08-30T03:05:00.000"
"2022-04-28T00:00:00.000","LMI Holdings Ltd","Summary of Investment Information (AIP Policy 2012)","43407","https://disclosures.ifc.org/project-detail/SII/43407/lmi-holdings-ltd","Loan","ENCLAVE POWER COMPANY LIMITED","Ghana","GHA","other","B","Regional Industry - MAS Africa","Pending","2022-06-23T00:00:00.000","2022-06-16T00:00:00.000","2022-06-29T00:00:00.000",,,,"30.0",,"30.0","GH","2022-08-30T03:05:00.000"
"2022-04-28T00:00:00.000","Mibanco BOW","Summary of Investment Information (AIP Policy 2012)","46162","https://disclosures.ifc.org/project-detail/SII/46162/mibanco-bow","Loan","Mibanco - Banco de la Micro Empresa S.A.","Peru","PER","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2022-05-31T00:00:00.000","2022-05-31T00:00:00.000","2022-06-29T00:00:00.000","2022-07-05T00:00:00.000",,,"100.0",,"100.0","PE","2022-08-30T03:05:00.000"
"2022-04-28T00:00:00.000","Imperial DTMC","Summary of Investment Information (AIP Policy 2012)","45677","https://disclosures.ifc.org/project-detail/SII/45677/imperial-dtmc","Loan","IMPERIAL LOGISTICS LIMITED","Africa Region","AFR","other","B","Regional Industry - MAS Africa","Pending","2022-05-31T00:00:00.000","2022-06-02T00:00:00.000",,,,,"100.0",,"100.0","3A","2022-08-30T03:05:00.000"
"2022-04-27T00:00:00.000","Aadhar Debt","Summary of Investment Information (AIP Policy 2012)","46197","https://disclosures.ifc.org/project-detail/SII/46197/aadhar-debt","Loan","AADHAR HOUSING FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2022-05-30T00:00:00.000","2022-06-06T00:00:00.000","2022-06-29T00:00:00.000","2022-07-15T00:00:00.000",,,"90.37",,"90.37","IN","2022-08-30T03:05:00.000"
"2022-04-27T00:00:00.000","NMB GB","Summary of Investment Information (AIP Policy 2012)","46156","https://disclosures.ifc.org/project-detail/SII/46156/nmb-gb","Loan","NMB BANK PLC","Tanzania","TAN","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2022-04-04T00:00:00.000","2022-04-04T00:00:00.000","2022-04-04T00:00:00.000","2022-04-12T00:00:00.000",,,"10.0",,"10.0",,"2022-08-30T03:05:00.000"
