"the_geom","path_type","path_surf","ave_width","seg_length","suburb","owner"
"MULTILINESTRING ((149.0905012426109 -35.46398164336663, 149.09085814726376 -35.46386198928172, 149.09086039813118 -35.46385464271045))","FOOTPATH","CONCRETE","1.2","35.85367","CONDER","ROADS_ACT"
"MULTILINESTRING ((149.09049930561477 -35.46408249264998, 149.0908473245656 -35.4642185244054, 149.09086077304167 -35.46422752764709, 149.09086540371317 -35.464231489942655, 149.09087124776715 -35.464237073637335, 149.09087676143506 -35.4642427476784, 149.09088558432052 -35.4642528355239, 149.0908898873725 -35.464259636924155, 149.0908929763171 -35.46426409593922, 149.0908979987594 -35.464274231415075, 149.09090158745582 -35.46428270057909, 149.09091368049317 -35.46431310901645, 149.09091694152613 -35.464324372224034))","FOOTPATH","CONCRETE","1.2","48.6532","BANKS","ROADS_ACT"
"MULTILINESTRING ((149.09109357117458 -35.46453207697254, 149.09090734248286 -35.4645282826897, 149.09085209179977 -35.464522687334, 149.09084123940772 -35.4645210273864, 149.0908309372251 -35.46451878126463, 149.0908209092645 -35.46451536335384, 149.09081594986614 -35.46451315868309, 149.09081126636502 -35.46451144950395, 149.09080200784777 -35.46450636379079, 149.09079748908863 -35.46450415882169, 149.09078872570242 -35.46449848697167, 149.0907582462324 -35.46447822980687, 149.09074942840553 -35.464473188853866, 149.09074496409607 -35.46447035298295, 149.09069470311314 -35.46444222336238, 149.090643892498 -35.464415220632745, 149.09062962007815 -35.46440847100497, 149.09061011396054 -35.46440059836081, 149.0905999759098 -35.46439722556757, 149.09056350245584 -35.464386570523494, 149.0905025208106 -35.46437818504519))","FOOTPATH","CONCRETE","1.8","58.07839","BANKS","ROADS_ACT"
"MULTILINESTRING ((149.11756239970208 -35.44407931118091, 149.1175576013952 -35.444073637698594, 149.11755330102673 -35.44406972117584, 149.11754845072167 -35.44406634588399, 149.11754674289853 -35.444065761607845, 149.11754294034827 -35.444063511921314, 149.1175369352243 -35.4440613092634, 149.1175324733873 -35.44406018670667, 149.11752795720597 -35.44405960493818, 149.11752366056675 -35.444058482233636, 149.11751716207507 -35.44405794729651, 149.11751506879136 -35.44405736336409, 149.11751297628908 -35.44405736523244, 149.11751093963403 -35.444057952852404, 149.11750890370018 -35.44405908121154, 149.11750235459027 -35.44406188088124, 149.11722932016355 -35.44413142915774, 149.11720955450235 -35.44413369984061, 149.11720525936204 -35.444133703664754, 149.11720096344254 -35.44413312168793, 149.11719011174432 -35.444130337526026, 149.1171821777005 -35.44412691990293, 149.11717721733552 -35.4441235897558, 149.11717164813032 -35.44411791694436, 149.11716254506297 -35.444104992351384, 149.1171608342461 -35.444102154989736, 149.1171578509829 -35.44409485765666, 149.11705908254584 -35.443943988969274, 149.11693388044378 -35.443749749299556, 149.11692008862704 -35.44373061034267, 149.11691269787767 -35.443721604573696, 149.11691060317236 -35.443719939152246, 149.11690839755883 -35.44371768802768, 149.11690354730143 -35.443714312709666, 149.11689577635548 -35.44370927270301, 149.1168875655429 -35.443704728764565, 149.11687874912909 -35.4437002754864, 149.11686067858756 -35.4436934872145, 149.1168513687964 -35.44369070165352, 149.1168322565524 -35.443687338987715, 149.1167927134803 -35.44368286789937, 149.116780982299 -35.443681211021904, 149.1166109753695 -35.443666671565204, 149.11660095200216 -35.443665598959676, 149.11657771206032 -35.44366390718915, 149.11655502128582 -35.44366108838672, 149.11654554702687 -35.443658843687565, 149.11653623725044 -35.44365605810225, 149.11652092157442 -35.44365043894505, 149.11650681508024 -35.44364310637334, 149.11650163445051 -35.44363973133134, 149.11649700453637 -35.44363640086369, 149.11649270418243 -35.44363243924118, 149.11647097483464 -35.443607088743576, 149.11605069430763 -35.44292252239582, 149.1159984805282 -35.442829651221366, 149.11590098333298 -35.442637684195304))","FOOTPATH","BITUMEN","2.5","251.30175","CALWELL","ROADS_ACT"
"MULTILINESTRING ((149.13035245023002 -35.41446262789418, 149.13035833513035 -35.41445928740815, 149.1303803525579 -35.41445867956157, 149.13064081385738 -35.414484915057955, 149.1307049548543 -35.41449327730666, 149.13076091273942 -35.41451408488114, 149.1310070710623 -35.414619147577454, 149.13101808872273 -35.41462476925373, 149.13104133933547 -35.41463885029279, 149.13105026518932 -35.4146444290095, 149.13106144799386 -35.41465005051559, 149.13107092274717 -35.41465459224971, 149.13107698119174 -35.41465683925534, 149.1310808919636 -35.41465850261573, 149.13109934083124 -35.414664116802065, 149.13111999153762 -35.41466972876794, 149.1311411385435 -35.41467592603772))","CYCLEPATH","CONCRETE","2.5","77.01319","GILMORE","ROADS_ACT"
"MULTILINESTRING ((149.08663120649658 -35.44102244100109, 149.08694706212833 -35.44074510902863, 149.0874344626163 -35.44032175566327, 149.08774619290088 -35.44005460821503))","CYCLEPATH","CONCRETE","2.5","147.5934","BONYTHON","ROADS_ACT"
"MULTILINESTRING ((149.09152474054645 -35.455846739660245, 149.09150731891012 -35.45582872683614, 149.09148598932518 -35.455812969735035, 149.0914808089548 -35.45580959362585, 149.0914752987362 -35.45580680354025, 149.09146394776573 -35.45580113346897, 149.09145237714142 -35.45579609440734, 149.0914403658822 -35.45579101058131, 149.0914301738428 -35.45578768292402, 149.0914198715652 -35.45578426521733, 149.09140301554953 -35.45578089700602, 149.09139216431706 -35.455779237069706, 149.09135614202182 -35.45577529601675, 149.09090232539938 -35.45576717675392))","CYCLEPATH","BITUMEN","2.5","59.06474","CONDER","ROADS_ACT"
"MULTILINESTRING ((149.1026626427895 -35.42184636581096, 149.102667426329 -35.42184127012309, 149.10267380118898 -35.42183171207384, 149.10267792739594 -35.42182945579617, 149.10268287546128 -35.42182381923724, 149.1026837510695 -35.42181931236542, 149.10269304424128 -35.421810292810065, 149.10269579480195 -35.42180857833551, 149.10269766460223 -35.42180690960161, 149.1027023400136 -35.421803526350544, 149.1027124615458 -35.42179675925382, 149.1027231342086 -35.42179053247505, 149.10273430305554 -35.42178493618039, 149.10274976382823 -35.42177757915841, 149.10276781135798 -35.421769679395815, 149.10280390838693 -35.42175559221583, 149.10283125817625 -35.421746558716976, 149.1028467772157 -35.42174199547976, 149.1029122667085 -35.4217239201222, 149.10304110714424 -35.421695116055666, 149.1034332685563 -35.4216305987662, 149.1040024324821 -35.4215321455215, 149.1040281908729 -35.42152761919133, 149.10405053612533 -35.42152309552432, 149.10408240116152 -35.42151518475932, 149.10410111238335 -35.421510078119454, 149.104116411208 -35.421505605014346, 149.10414585136323 -35.4214954430308, 149.10443200087101 -35.4213988762172, 149.10445896431193 -35.42138925684469, 149.10451932820453 -35.421366723498934, 149.10458211290214 -35.42134301660771, 149.1046144115239 -35.421329427550596, 149.10463471450814 -35.42132039918287, 149.1046579331938 -35.42130970122395, 149.1046811525112 -35.4212995440038, 149.10470404088218 -35.42128884629589, 149.10473270613508 -35.42127526006725, 149.10476401188146 -35.42126004952013, 149.10478651418552 -35.42124876629474, 149.10480632098452 -35.42123915248298, 149.10485308387217 -35.42121379078244, 149.10486925738465 -35.42120422488715, 149.10491271582634 -35.42117769415763, 149.10495710881503 -35.42115008118677, 149.1050318641372 -35.42110099471071, 149.10505711150705 -35.42108349071129, 149.10510677917847 -35.421047401862474, 149.10512674575227 -35.42103332673429, 149.1051495735417 -35.42101807772784, 149.10516816651705 -35.421006256778504, 149.10517900472928 -35.42100061545477, 149.10519017254637 -35.42099438806337, 149.10520458837718 -35.420988203162246, 149.1052372721554 -35.420974658693225, 149.1052553205962 -35.42096788510396, 149.10527358993016 -35.42096169714286, 149.1052983537913 -35.420954332422134, 149.10531090121862 -35.42095094283164, 149.105333079749 -35.42094529250776, 149.10536918329169 -35.42093737804084, 149.10539191435117 -35.42093343962356, 149.10540171258415 -35.42093284604701, 149.10541167666398 -35.420932838143955, 149.10541822693708 -35.42093224714229, 149.10542819171337 -35.420932825043174, 149.10543490783343 -35.420932819714864, 149.1054448726099 -35.42093339761436, 149.10545467287918 -35.420934516387454, 149.10548066122152 -35.42093841615456, 149.1054937658425 -35.42094065885127, 149.10550665026352 -35.4209429017214, 149.10551953532885 -35.4209456853335, 149.10554794931917 -35.420952467127236, 149.1055572561258 -35.42095525357757, 149.10558115863728 -35.42096424698479, 149.1055983980948 -35.42097157838929))","CYCLEPATH","CONCRETE","2.5","292.02802","RICHARDSON","ROADS_ACT"
"MULTILINESTRING ((149.13338864381828 -35.253700414992664, 149.13320254349546 -35.25368091304456, 149.13319753837544 -35.25367704273228))","FOOTPATH","CONCRETE","1.2","17.69903","DICKSON","ROADS_ACT"
"MULTILINESTRING ((149.15252980197192 -35.24753432075697, 149.1525224134055 -35.24751860248232, 149.15252048008918 -35.24751252125211))","FOOTPATH","CONCRETE","3.1","2.57062","DOWNER","ROADS_ACT"
"MULTILINESTRING ((149.1540470391881 -35.246603222635684, 149.1540395183084 -35.24660593542492, 149.15400360480578 -35.24661273787284))","FOOTPATH","CONCRETE","1.2","4.10178","WATSON","ROADS_ACT"
"MULTILINESTRING ((149.10570566275425 -35.406080740436636, 149.10564075115906 -35.40601824594905, 149.10560531889803 -35.40598335103141, 149.10559099242693 -35.405969843804684, 149.1055791460815 -35.405959128452814, 149.1055520947339 -35.40593666398942, 149.1055362834902 -35.40592423942791, 149.10550251323033 -35.405898355578266, 149.10547017606396 -35.40587418293985, 149.1054388309193 -35.40585109099492, 149.1054071569458 -35.405829170917734, 149.1053865002626 -35.40581508288808, 149.1053761447517 -35.40580833179717, 149.10536722231078 -35.405803291927256, 149.10536171501366 -35.40580050245007, 149.10533104046368 -35.40578588161983, 149.10532366042568 -35.40578192201281, 149.10531005490344 -35.40577292039073, 149.10530217688918 -35.40576675313465, 149.10528718997713 -35.40575320133397, 149.1052773265254 -35.40574365599394, 149.1052654776356 -35.40573073257044, 149.1052356609985 -35.40569691458039, 149.10521157530056 -35.40566881492651, 149.1051941580216 -35.40564796498059, 149.10517850335643 -35.405628240187795, 149.10516246278053 -35.40560797495355, 149.10515127173528 -35.40559279789243, 149.1051436608869 -35.40557982603695, 149.1051395779697 -35.40557140265847, 149.10513593467638 -35.40556239312426, 149.10512732447225 -35.40554212199883, 149.10512472960323 -35.40553536473889, 149.10511539257442 -35.405505541022556, 149.10511174725863 -35.405494819129274, 149.10510418682236 -35.40547792682834, 149.1050951940267 -35.40545990910857, 149.10508520988296 -35.4054413514278, 149.10508041210522 -35.40543346935845, 149.1050705983685 -35.40541937268969, 149.1050585267346 -35.40540419631693, 149.1050519683374 -35.40539685638528, 149.10503819176577 -35.40538276285039, 149.10502353531362 -35.405369300879585, 149.10501598690476 -35.40536254753669, 149.1050066765405 -35.40535520977991, 149.10499720041986 -35.405347331408294, 149.10497312684856 -35.405329325608015, 149.10489997249962 -35.40527697621413, 149.10474055153492 -35.40516111223775))","CYCLEPATH","CONCRETE","2.5","136.77565","GOWRIE","ROADS_ACT"
"MULTILINESTRING ((149.12785425493246 -35.41142791577939, 149.12786939611783 -35.41143073985015, 149.1278854187972 -35.41143410380021, 149.127980404808 -35.411458254051716, 149.12799912708957 -35.411463282636234, 149.12803029508441 -35.41147226446751, 149.12804560472668 -35.41147734145716, 149.12808448707128 -35.41149190340365, 149.12810205682743 -35.41149923127265, 149.12813719793985 -35.41151496849246, 149.1281543831948 -35.411522837477186, 149.12817162435877 -35.41153129221215, 149.12820638264586 -35.41154869708677, 149.1282230741787 -35.411557693100285, 149.1282421901632 -35.41156839908794, 149.1282688537233 -35.41158355879886, 149.1282764580637 -35.41158918408412, 149.12828384143359 -35.41159426884079, 149.12829089527142 -35.41159984960458, 149.12829987989178 -35.41160831244429, 149.1283086434758 -35.411616189693184, 149.12831933771145 -35.411626858893314, 149.12833791570142 -35.41164599201278, 149.12834601963004 -35.41165445571585, 149.1283558332402 -35.41166517084164, 149.12836360770626 -35.41167417561333, 149.12837099686686 -35.411683180763866, 149.12838533484194 -35.41170119149714, 149.1283987378741 -35.411719743894864, 149.1284113711612 -35.411738882856795, 149.1284215241556 -35.41175577115408, 149.1284306872271 -35.41177324623319, 149.1284375901118 -35.41178842536967, 149.12844084933317 -35.41179630803092, 149.1284446623173 -35.41180644325279, 149.12844914001647 -35.41181941673354, 149.128458649913 -35.41184811193775, 149.12846401164376 -35.411863337653095, 149.12856120761455 -35.41222819998417))","CYCLEPATH","BITUMEN","2.5","119.48885","CHISHOLM","ROADS_ACT"
"MULTILINESTRING ((149.11041970499477 -35.40469515216459, 149.11039751226787 -35.40468557248232, 149.1103515279958 -35.40466425145919, 149.11032586433828 -35.404651880811564, 149.1102808142478 -35.40462934230392, 149.11015067430066 -35.404563029304995, 149.11012523080583 -35.404550613369246, 149.11009664880876 -35.40453716361469, 149.110044497425 -35.40451350438369, 149.10997720067311 -35.40448206198931, 149.1099386524275 -35.404465195770825, 149.1099056122323 -35.404451659556315, 149.10986002117323 -35.40443651153144, 149.10984779834675 -35.40443314203309, 149.10982924465375 -35.40442865124225, 149.109801003399 -35.40442358269067, 149.10977865415873 -35.40442080740658, 149.1097655535158 -35.40441969173554, 149.10971915297836 -35.404417477160685, 149.10969229402664 -35.40441749945652, 149.10965393408316 -35.40441924364991, 149.10962696784838 -35.404421519126586, 149.1096100729931 -35.40442320043765, 149.10959686573943 -35.404424878688616, 149.10958019109404 -35.40442660487501, 149.10956384807778 -35.40442945733737, 149.1095476693948 -35.404431678791546, 149.1095347930976 -35.40443394256906, 149.10951894542782 -35.404436794614824, 149.1095096466543 -35.4044390554254, 149.10950364881546 -35.404440186947525, 149.10949765164648 -35.404441859214316, 149.10948285322897 -35.404447549300116, 149.10947531703633 -35.40445089013917))","CYCLEPATH","BITUMEN","2.5","94.11287","GOWRIE","ROADS_ACT"
"MULTILINESTRING ((149.1351866607866 -35.42239429762258, 149.13519014481176 -35.42240443295942, 149.13519219308264 -35.42241173088081, 149.1351939110469 -35.42241902914589, 149.13519496755455 -35.422425787354676, 149.13519552951485 -35.42243313188483, 149.13519515209327 -35.42243822428985, 149.13519449758957 -35.42244214536977, 149.13519394967645 -35.422443813236015, 149.13518983312824 -35.42245170337961, 149.13518626273682 -35.4224567991073, 149.1351759315813 -35.4224686611781, 149.1351708214398 -35.422474839996795, 149.13516389552038 -35.42248160651117, 149.13513091393293 -35.422513184260076, 149.13511925970724 -35.42252387608868, 149.13507769710515 -35.42255996895264, 149.1346414221397 -35.42291925088864, 149.13448593635223 -35.42304837947379))","CYCLEPATH","CONCRETE","2.5","98.65294","GILMORE","ROADS_ACT"
"MULTILINESTRING ((149.11936445375713 -35.44027953010558, 149.11936858656034 -35.440281779436276, 149.1194163126505 -35.44031215271645, 149.11944176951758 -35.44032510734765, 149.1194478295416 -35.44032735492408, 149.11945399889728 -35.44032901659895, 149.11947035649825 -35.44033179555423, 149.1194801577705 -35.44033178664383, 149.1194932613125 -35.44033064818805, 149.11952127709924 -35.4403221961768, 149.11953024709476 -35.44031826765204, 149.11955104951826 -35.44030977713295, 149.11956304719698 -35.44030526004948, 149.11956910183395 -35.44030354219669, 149.11958820273827 -35.44029906370908, 149.1196045526807 -35.440296209942886, 149.11961104935403 -35.44029561822773, 149.1196210150766 -35.44029506841603, 149.11962740162315 -35.44029447680023, 149.11963065115447 -35.4402950596438, 149.11964392294223 -35.44029617410259, 149.11966353007475 -35.44029953587483, 149.12031735848728 -35.440505095877505, 149.12034181824896 -35.440513545063816, 149.1203478232482 -35.4405157926454, 149.12036435381694 -35.44052420403096, 149.12036969959814 -35.44052757875761, 149.1203867870368 -35.4405405408594, 149.1203955528629 -35.44054837355618, 149.12040139884564 -35.44055512744886, 149.1204119337404 -35.44056809555406, 149.12091372485528 -35.441206383713805, 149.12091869064943 -35.44121367913144, 149.1209276816282 -35.44122498133021, 149.1209357922684 -35.44123678001771, 149.12093855240886 -35.44124182438259, 149.12094092716407 -35.441246914164104, 149.1209440759148 -35.44125425631625, 149.12094645451478 -35.44126213991795, 149.12094783880187 -35.441267726290235, 149.12094889202334 -35.44127281728912, 149.12094961560518 -35.44127844933177, 149.1209499537394 -35.44128408172955, 149.12094979555386 -35.441289173844496, 149.1209494728584 -35.441294761789415, 149.120948764033 -35.441299854411675, 149.1209412760665 -35.44134041681696, 149.12093613334156 -35.44136461967349, 149.1209349328442 -35.44137255163398, 149.1209346094035 -35.4413775988394, 149.1209346171528 -35.441383231541465, 149.1209351197346 -35.44138832304761, 149.1209360084467 -35.44139390987645, 149.1209378914736 -35.441401793934645, 149.12093944107863 -35.441407470277966, 149.1209413752643 -35.441412515403535, 149.1209435848325 -35.44141760533704, 149.12095015444447 -35.44142994618295, 149.1209547899331 -35.441437286964806, 149.12096323023883 -35.44144854460621, 149.12097051110032 -35.441457550231775, 149.12098909870974 -35.44148006393844, 149.12099737302597 -35.44149073592861, 149.12103825464692 -35.44154815187293, 149.1212152601047 -35.44176883577701, 149.121249237265 -35.44181048639953, 149.12125386808364 -35.441814402481455, 149.12126401311556 -35.441823946171, 149.12127349513824 -35.44183186825294, 149.12127867504879 -35.44183465728415, 149.1212898608994 -35.441840279643216, 149.1213017617805 -35.44184531553784, 149.1213139923654 -35.44184985544779, 149.12132638727394 -35.441853764341005, 149.1213348152425 -35.4418560096233, 149.12134324246486 -35.44185771416565, 149.1213496314946 -35.44185883479266, 149.12135838823295 -35.44185990816552, 149.12137369770142 -35.44186102053181, 149.12140244289242 -35.44186212045236, 149.12141345658878 -35.44186269605237, 149.12145096094997 -35.441866626732455, 149.12146803553532 -35.441869945473, 149.12147629831614 -35.44187219089851, 149.1215000443625 -35.44188176702307, 149.12151348862534 -35.44188792800776, 149.12153051525854 -35.44189638381428, 149.12155101401115 -35.44190704442, 149.12156148561115 -35.44191379395803, 149.1215744390425 -35.441923380078066, 149.12160079029687 -35.4419453457251))","CYCLEPATH","BITUMEN","2.5","301.45201","CALWELL","ROADS_ACT"
