"the_geom","asset_cate","external_i","asset_id","asset_name","asset_clas","asset_sub_","asset_type","asset_su00","region","suburb","signal_loc","fixed_sign","status","commission","connection","modificati","latest_rep","service_pr","cctv_camer","bluetooth_","constructi","ownership","maintained","asset_hand","latitude","longitude"
"POINT (149.04400002247976 -35.32508012496099)","Signals","9151720","TSSI254","Site 254 COTTER RD / JOHN GORTON DR, WRIGHT CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","WRIGHT","COTTER RD / JOHN GORTON DR, WRIGHT","YES","ACTIVE/IN SERVICE","20111020000000","20111011000000",,,"TELSTRA","NO","NO","20111020000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3250886628","149.043994372"
"POINT (149.04882347369164 -35.273566586038214)","Signals","11297567","TSSI325","Site 325  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","MOLONGLO",,"YES","INACTIVE/UNUSED","20190530000000",,,,,,,,,,,"-35.2735750608","149.048817814"
"POINT (149.13139006373683 -35.28096405336993)","Signals","740861","TSSI1028","Site 1028 LONDON CIRC / AINSLIE AVE. PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","CITY","LONDON CIRC / AINSLIE AVE.","YES","ACTIVE/IN SERVICE","20010809000000","20010809000000",,,"TELSTRA","NO","NO","20010809000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2809724011","149.131384475"
"POINT (149.131290219325 -35.18281507972547)","Signals","9084228","TSSI247","Site 247 ANTHONY ROLFE AV / GRIBBLE ST, GUNGAHLIN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","GUNGAHLIN","ANTHONY ROLFE AV / GRIBBLE ST, GUNGAHLIN","YES","ACTIVE/IN SERVICE","20100910000000","20100910000000",,,"TELSTRA","NO","NO","20100910000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1828233923","149.131284852"
"POINT (149.08504902163864 -35.351267074025614)","Signals","740808","TSSI206","Site 206 MELROSE DR / BOTANY ST / EGGLESTON CRES, CHIFLEY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","CHIFLEY","MELROSE DR / BOTANY ST / EGGLESTON CRES, CHIFLEY","YES","ACTIVE/IN SERVICE","20050818000000","20050818000000",,,"TELSTRA","NO","NO","20050818000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.351275514","149.085043398"
"POINT (149.12945821592908 -35.27712211539204)","Signals","740670","TSSI127","Site 127 NORTHBOURNE AV / BUNDA ST, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","CITY","NORTHBOURNE AV / BUNDA ST, CITY","YES","ACTIVE/IN SERVICE","19880929000000","19880929000000",,"19880929000000","TELSTRA","NO","NO","19880929000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2771304563","149.129452626"
"POINT (149.12189163483797 -35.273422957697115)","Signals","740475","TSSI19","Site 19 BARRY DR / MCCAUGHEY ST, TURNER CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","ACTON","BARRY DR / MCCAUGHEY ST, TURNER","YES","ACTIVE/IN SERVICE","19710226000000","19840111000000",,"19940914000000","TELSTRA","NO","NO","19710226000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2734312995","149.121886044"
"POINT (149.07576950979472 -35.25027602914945)","Signals","740503","TSSI36","Site 36 BELCONNEN WAY / BINDUBI ST, MACQUARIE CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BRUCE","BELCONNEN WAY / BINDUBI ST, MACQUARIE","YES","ACTIVE/IN SERVICE","19730209000000","19850731000000",,"19931021000000","TELSTRA","NO","YES","19730209000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.250284396","149.075763903"
"POINT (149.17167442623693 -35.3246901183854)","Signals","740586","TSSI83","Site 83 NEWCASTLE ST / GLADSTONE ST, FYSHWICK CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","FYSHWICK","NEWCASTLE ST / GLADSTONE ST, FYSHWICK","YES","ACTIVE/IN SERVICE","19790905000000","19800819000000",,"19960428000000","TELSTRA","NO","NO","19790905000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3246984523","149.171668918"
"POINT (149.1112651123066 -35.24330965439533)","Signals","4287134","TSSI214","Site 214 GINNINDERRA DR / GUNGAHLIN DR (EAST), BRUCE CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BRUCE","GINNINDERRA DR / GUNGAHLIN DR (EAST), BRUCE","YES","ACTIVE/IN SERVICE","20061211000000","20071213000000",,,"TELSTRA","NO","NO","20061211000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2433179698","149.111259566"
"POINT (149.16129622037377 -35.39194621559987)","Signals","740766","TSSI178","Site 178 MONARO HWY / SHEPPARD ST, HUME TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","HUME","MONARO HWY / SHEPPARD ST, HUME","YES","ACTIVE/IN SERVICE","20010518000000","20010518000000",,,"TELSTRA","NO","YES","20010518000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3919546711","149.161290783"
"POINT (149.0629228986113 -35.41646082919982)","Signals","740711","TSSI148","Site 148 ATHLLON DR / PITMAN ST, GREENWAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GREENWAY","ATHLLON DR / PITMAN ST, GREENWAY","YES","ACTIVE/IN SERVICE","19911009000000","19900213000000",,"19911009000000","TELSTRA","NO","NO","19911009000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4164692628","149.062917217"
"POINT (149.15029582154443 -35.297568727072)","Signals","740874","TSSI2004","Site 2004 RUSSELL DR FLASHING LIGHTS, RUSSELL PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","RUSSELL","RUSSELL DR FLASHING LIGHTS, RUSSELL","YES","ACTIVE/IN SERVICE","20010907000000",,,,,"NO","NO","20010907000000","NCA","NCA","GIFTED","-35.2975770982","149.150290266"
"POINT (149.1303893555162 -35.247845920282195)","Signals","9084237","TSSI1037","Site 1037 MOUAT ST PEDS, LYNEHAM PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","LYNEHAM","MOUAT ST PEDS, LYNEHAM","YES","ACTIVE/IN SERVICE","20101022000000","20101006000000",,,"TELSTRA","NO","NO","20101022000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2478542205","149.130383821"
"POINT (149.1782536161561 -35.29864908957482)","Signals","740790","TSSI191","Site 191 FAIRBAIRN AVE / MORSHEAD DR, PIALLIGO TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","PIALLIGO","FAIRBAIRN AVE / MORSHEAD DR, PIALLIGO","YES","ACTIVE/IN SERVICE","20030825000000","20030825000000",,,"TELSTRA","NO","YES","20030825000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2986573939","149.178248093"
"POINT (149.06426984119784 -35.245795332830404)","Signals","2981850","TSSI208","Site 208 LATHLAIN ST / BUNNINGS CARPARK, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","LATHLAIN ST / BUNNINGS CARPARK, BELCONNEN","YES","ACTIVE/IN SERVICE","20060127000000","20060127000000",,,"TELSTRA","NO","NO","20060127000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2458037209","149.064264206"
"POINT (149.0663469294292 -35.41808092997142)","Signals","740622","TSSI104","Site 104 SCOLLAY ST / REED ST, GREENWAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GREENWAY","SCOLLAY ST / REED ST, GREENWAY","YES","ACTIVE/IN SERVICE","19870722000000","19800301000000","19990806000000","19870722000000","TELSTRA","NO","NO","19870722000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4180893614","149.066341254"
"POINT (149.14207593820746 -35.17149284005474)","Signals","9084207","TSSI227","Site 227 FRANCIS FORDE BVD / AMY ACKMAN CRES / ZAKHAROV AV, FORDE CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","FORDE","FRANCIS FORDE BVD / AMY ACKMAN CRES / ZAKHAROV AV, FORDE","YES","ACTIVE/IN SERVICE","20081112000000","20081111000000",,,"TELSTRA","NO","NO","20081112000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.1715011227","149.1420706"
"POINT (149.073396164508 -35.241093982665156)","Signals","740802","TSSI199","Site 199 EASTERN VALLEY WAY / AIKMAN DR, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BRUCE","EASTERN VALLEY WAY / AIKMAN DR, BELCONNEN","YES","ACTIVE/IN SERVICE","20050215000000","20041215000000",,,"TELSTRA","NO","NO","20050215000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2411023471","149.073390553"
"POINT (149.10065469172181 -35.22366627857391)","Signals","11284857","TSSI319","Site 319  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","KALEEN",,"YES","ACTIVE/IN SERVICE","20181205000000",,,,,,,,,,,"-35.223674597","149.100649122"
"POINT (149.07473830893701 -35.40293922420321)","Signals","740626","TSSI107","Site 107 DRAKEFORD DR / TAVERNER ST, WANNIASSA CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","WANNIASSA","DRAKEFORD DR / TAVERNER ST, WANNIASSA","YES","ACTIVE/IN SERVICE","19871222000000","19800122000000",,"19871222000000","TELSTRA","NO","NO","19871222000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4029476719","149.074732659"
"POINT (149.08528743049914 -35.24243139371185)","Signals","9465079","TSSI272","Site 272 COLLEGE ST / KIRINARI ST, BRUCE TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BRUCE","COLLEGE ST / KIRINARI ST, BRUCE","YES","ACTIVE/IN SERVICE","20130917000000","20130920000000",,,"TRANSACT","NO","NO","20130917000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2424397307","149.085281846"
"POINT (149.07257225858632 -35.422123862909274)","Signals","9951503","TSSI289","Site 289 ANKETELL ST / OAKDEN ST CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GREENWAY","ANKETELL ST / OAKDEN ST","YES","ACTIVE/IN SERVICE","20150721000000","20141212000000",,,"TELSTRA","NO","NO","20150721000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.422132291","149.072566595"
"POINT (149.13526889232867 -35.31946737293097)","Signals","740592","TSSI85","Site 85 CANBERRA AV / CAPTAIN COOK CR, GRIFFITH CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","GRIFFITH","CANBERRA AV / CAPTAIN COOK CR, GRIFFITH","YES","ACTIVE/IN SERVICE","19791221000000","19971113000000",,"19791221000000","TELSTRA","NO","YES","19791221000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3194757551","149.135263312"
"POINT (149.0435444902911 -35.21758808390291)","Signals","740527","TSSI51","Site 51 GINNINDERRA DR / KINGSFORD SMITH DR, FLOREY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","FLYNN","GINNINDERRA DR / KINGSFORD SMITH DR, FLOREY","YES","ACTIVE/IN SERVICE","19760906000000","19870611000000","20040122000000","19760906000000","TELSTRA","NO","YES","19760906000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2175964614","149.04353883"
"POINT (149.14611037289842 -35.23439416919649)","Signals","740718","TSSI154","Site 154 NORTHBOURNE AV / FLEMINGTON ROAD, LYNEHAM TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","WATSON","NORTHBOURNE AV / FLEMINGTON ROAD, LYNEHAM","YES","ACTIVE/IN SERVICE","19941021000000","19941104000000",,"19940821000000","TELSTRA","YES","YES","19941021000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2344024856","149.146104885"
"POINT (149.13515731754057 -35.285681100359774)","Signals","740454","TSSI6","Site 6 CONSTITUTION AV / CORANDERRK ST, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","CITY","CONSTITUTION AV / CORANDERRK ST, CITY","YES","ACTIVE/IN SERVICE","19680807000000","19860227000000",,"19851213000000","TELSTRA","NO","NO","19680807000000","NCA","NCA","GIFTED","-35.2856894569","149.135151736"
"POINT (149.17315660461804 -35.304549032070874)","Signals","740713","TSSI149","Site 149 MONARO HWY / DAIRY RD, FYSHWICK CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","FYSHWICK","MONARO HWY / DAIRY RD, FYSHWICK","YES","ACTIVE/IN SERVICE","20030214000000","19901006000000",,"20030214000000","TELSTRA","NO","NO","20030214000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3045573595","149.173151086"
"POINT (149.12138510377227 -35.31160294478783)","Signals","740606","TSSI96","Site 96 STATE CIRCLE / MELBOURNE AV, FORREST CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","FORREST","STATE CIRCLE / MELBOURNE AV, FORREST","YES","ACTIVE/IN SERVICE","19840206000000","19840417000000",,"19840206000000","TELSTRA","NO","NO","19840206000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3116113658","149.12137951"
"POINT (149.13505251789599 -35.27832243097269)","Signals","740663","TSSI123","Site 123 BALLUMBIR ST / PETRIE ST, CITY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","BALLUMBIR ST / PETRIE ST, CITY","YES","ACTIVE/IN SERVICE","19880602000000","19880602000000",,"19880602000000","TELSTRA","NO","NO","19880602000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2783307686","149.135046932"
"POINT (149.13689429689234 -35.30951897762245)","Signals","740888","TSSI2008","Site 2008 BRISBANE AVE FLASHING LIGHTS, BARTON PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","BARTON","BRISBANE AVE FLASHING LIGHTS, BARTON","YES","ACTIVE/IN SERVICE","20030124000000",,,,,"NO","NO","20030124000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.309527388","149.136888729"
"POINT (149.139339710486 -35.17279760839214)","Signals","10878153","TSSI315","Site 315  TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","GUNGAHLIN","FORDE",,"YES","ACTIVE/IN SERVICE","20180710000000","20180710000000",,,,"NO","NO",,,,,"-35.1728058951","149.139334364"
"POINT (149.07495853298923 -35.25239757471769)","Signals","740846","TSSI1023","Site 1023 BINDUBI STREET, MACQUARIE PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","BELCONNEN","ARANDA","BINDUBI STREET, MACQUARIE","YES","ACTIVE/IN SERVICE","19900912000000","19920213000000",,"19900912000000","TELSTRA","NO","NO","19900912000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.252405948","149.074952922"
"POINT (149.10172923805882 -35.17619350338006)","Signals","9416867","TSSI1034","Site 1034 GUNGAHLIN DR / PED CROSSING PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","BELCONNEN","NGUNNAWAL","GUNGAHLIN DR / PED CROSSING","YES","ACTIVE/IN SERVICE","20140131000000","20130731000000",,"20130807000000",,"NO","YES",,"ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.1762018136","149.101723707"
"POINT (149.12637866220314 -35.278090607274144)","Signals","740703","TSSI144","Site 144 MARCUS CLARKE ST / ALINGA ST, CITY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","MARCUS CLARKE ST / ALINGA ST, CITY","YES","ACTIVE/IN SERVICE","19891207000000","19900208000000",,"19891207000000","TELSTRA","NO","NO","19891207000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2780989523","149.126373067"
"POINT (149.0891513964731 -35.34745384274905)","Signals","740747","TSSI168","Site 168 CALLAM ST / CORINNA ST, PHILLIP TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","PHILLIP","CALLAM ST / CORINNA ST, PHILLIP","YES","ACTIVE/IN SERVICE","19981124000000","19981124000000","20020818000000","20020818000000","TELSTRA","NO","NO","19981124000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3474622702","149.089145777"
"POINT (149.09195110556962 -35.23467699958074)","Signals","740542","TSSI57","Site 57 GINNINDERRA DR / BALDWIN DR, KALEEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","KALEEN","GINNINDERRA DR / BALDWIN DR, KALEEN","YES","ACTIVE/IN SERVICE","19770610000000","19860818000000","20020722000000","20010725000000","TELSTRA","NO","YES","19770610000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2346853163","149.091945525"
"POINT (149.13986699093147 -35.25725655662456)","Signals","740500","TSSI33","Site 33 MAJURA AVENUE / COWPER ST, AINSLIE CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","AINSLIE","MAJURA AVENUE / COWPER ST, AINSLIE","YES","ACTIVE/IN SERVICE","19721221000000","19930305000000",,"19920727000000","TELSTRA","NO","NO","19721221000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.257264863","149.139861447"
"POINT (149.0341992564715 -35.2073620516077)","Signals","11284793","TSSI323","Site 323  TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","FLYNN",,,"YET TO BE CONNECTED",,,,,,,,,,,,"-35.2073704076","149.034193566"
"POINT (149.13326542088637 -35.25355141934717)","Signals","11165005","TSSI26","Site 26  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","LYNEHAM",,"YES","ACTIVE/IN SERVICE",,,,,,,,,,,,"-35.2535597244","149.133259878"
"POINT (149.08252734523862 -35.34378344638463)","Signals","10241129","TSSI296","Site 296 MELROSE DR / CORINNA ST CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","LYONS","MELROSE DR / CORINNA ST","YES","ACTIVE/IN SERVICE",,,,"20160909000000","TELSTRA","NO","NO","20160909000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3437918899","149.082521731"
"POINT (149.13011810893187 -35.273037061319535)","Signals","740754","TSSI173","Site 173 NORTHBOURNE AV / ELOUERA ST / GOULD ST CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","TURNER","NORTHBOURNE AV / ELOUERA ST / GOULD ST","YES","ACTIVE/IN SERVICE","20000719000000","20000719000000",,"20000719000000","TELSTRA","NO","NO","20000719000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2730453958","149.130112527"
"POINT (149.12764114725 -35.29706029896397)","Signals","740481","TSSI23","Site 23 LANGTON CR / KING EDWARD TERRACE, PARKES CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","PARKES","LANGTON CR / KING EDWARD TERRACE, PARKES","YES","ACTIVE/IN SERVICE","19711020000000","20010109000000","20030329000000","19711020000000","TELSTRA","NO","NO","19711020000000","NCA","NCA","GIFTED","-35.2970686931","149.127635562"
"POINT (149.08803172561625 -35.28503211337239)","Signals","9084234","TSSI1033","Site 1033 LADY DENMAN DR / PARKES WAY, BELCONNEN PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","BELCONNEN","CANBERRA CENTRAL (RURAL DIST.)","LADY DENMAN DR / PARKES WAY, BELCONNEN","YES","ACTIVE/IN SERVICE","20070921000000","20070925000000",,,"TELSTRA","NO","YES","20070921000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2850405293","149.088026091"
"POINT (149.0331386316326 -35.303040474407545)","Signals","9951431","TSSI284","Site 284 JOHN GORTON DR / COMMERCIAL ST TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","MOLONGLO","JOHN GORTON DR / COMMERCIAL ST","YES","INACTIVE/UNUSED",,"20140730000000",,,"TELSTRA","NO","NO","20150212000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.303049064","149.033132921"
"POINT (149.17436879368418 -35.38263275150819)","Signals","9084213","TSSI232","Site 232 LANYON DR / SHEPPARD ST, HUME TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","HUME","LANYON DR / SHEPPARD ST, HUME","YES","ACTIVE/IN SERVICE","20090506000000","20090318000000",,,"TELSTRA","NO","NO","20090506000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3826412114","149.174363362"
"POINT (149.16938976416117 -35.32344380285156)","Signals","740548","TSSI59","Site 59 IPSWICH ST / NEWCASTLE ST / CESSNOCK ST, FYSHWICK CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","FYSHWICK","IPSWICH ST / NEWCASTLE ST / CESSNOCK ST, FYSHWICK","YES","ACTIVE/IN SERVICE","19770801000000","19900704000000","20120518000000","20010711000000","TELSTRA","NO","NO","19770801000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3234521397","149.169384251"
"POINT (149.10038287482823 -35.35077039128813)","Signals","740504","TSSI37","Site 37 HINDMARSH DR / YAMBA DR, O""MALLEY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GARRAN","HINDMARSH DR / YAMBA DR, O""MALLEY","YES","ACTIVE/IN SERVICE","19730220000000","19800618000000",,"19940518000000","TELSTRA","NO","YES","19730220000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3507787973","149.100377254"
"POINT (149.13412843172077 -35.30439789185364)","Signals","740642","TSSI113","Site 113 KINGS AV / MACQUARIE ST, BARTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","BARTON","KINGS AV / MACQUARIE ST, BARTON","YES","ACTIVE/IN SERVICE","19871019000000","19880204000000",,"19871009000000","TELSTRA","NO","NO","19871019000000","NCA","NCA","GIFTED","-35.3044062981","149.134122859"
"POINT (149.12782093180945 -35.19326206673554)","Signals","740742","TSSI164","Site 164 GUNGAHLIN DR /KOSCIUSZKO ST, PALMERSTON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","PALMERSTON","GUNGAHLIN DR /KOSCIUSZKO ST, PALMERSTON","YES","ACTIVE/IN SERVICE","19981215000000","19981215000000",,"19981215000000","TELSTRA","NO","YES","19981215000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1932703965","149.127815538"
"POINT (149.1503737031968 -35.24176388028929)","Signals","740680","TSSI132","Site 132 PHILLIP AV / WINDEYER ST, WATSON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","WATSON","PHILLIP AV / WINDEYER ST, WATSON","YES","ACTIVE/IN SERVICE","19890120000000","19891122000000",,"19890120000000","TELSTRA","NO","NO","19890120000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2417721823","149.1503682"
"POINT (149.18043197439857 -35.30291387822339)","Signals","9084239","TSSI209","Site 209 PIALLIGO AVE / FAIRBAIRNE AVE / BELTAND RD, PIALLIGO CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","PIALLIGO","PIALLIGO AVE / FAIRBAIRNE AVE / BELTAND RD, PIALLIGO","YES","ACTIVE/IN SERVICE","20090806000000","20090806000000",,,"TELSTRA","NO","NO","20090806000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3029221834","149.180426463"
"POINT (149.11487039618902 -35.15421640732723)","Signals","10073507","TSSI294","Site 294 MIRRABEI DR / O KEEFE AV TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","MONCRIEFF","MIRRABEI DR / O KEEFE AV","YES","ACTIVE/IN SERVICE","20160127000000","20151106000000",,,,"NO","NO","20160127000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1542246692","149.114864906"
"POINT (149.06557066733896 -35.419941788899166)","Signals","740786","TSSI188","Site 188 ATHLLON DR / SOWARD WAY, GREENWAY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GREENWAY","ATHLLON DR / SOWARD WAY, GREENWAY","YES","ACTIVE/IN SERVICE","20030729000000","20030729000000",,,"TELSTRA","NO","NO","20030729000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4199502171","149.065564988"
