"year","quarter","light_desc","light_code","county_desc","county_no","muni_desc","muni_code","junction_desc","junction_code","collision_type_desc","collision_type_code","surf_cond_desc","surf_cond_code","lane_desc","lane_code","rd_cond_desc","rd_cond_code","rd_div_desc","rd_div_code","fix_obj_desc","fix_obj_code","report_no","report_type","weather_desc","weather_code","acc_date","acc_time","loc_code","signal_flag_desc","signal_flag","c_m_zone_flag","agency_code","area_code","harm_event_desc1","harm_event_code1","harm_event_desc2","harm_event_code2","rte_no","route_type_code","rte_suffix","log_mile","logmile_dir_flag_desc","logmile_dir_flag","mainroad_name","distance","feet_miles_flag_desc","feet_miles_flag","distance_dir_flag","reference_no","reference_type_code","reference_suffix","reference_road_name","latitude","longitude","geocoded_column"
"2021","Q1","Dark Lights On","3","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Curb","4","CE47040051","Property Damage Crash",,"6.01","20210208","04:35:00",,"No","N","N","LAUREL","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.0771585881814","-76.8701855668361","POINT (-76.870185566836 39.077158588181)"
"2021","Q3","Daylight","1","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","AC1969005V","Property Damage Crash",,"6.01","20210906","18:41:00","3B1","No","N","N","AACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.140639389633","-76.632865721727","POINT (-76.632865721727 39.140639389633)"
"2021","Q4",,"7.88","Prince George's","16",,,"Not Applicable","0","Same Direction Rear End","3","Dry","2","Acceleration Lane","3","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Not Applicable","0","MSP7357000T","Injury Crash",,"6.01","20211016","02:30:00","07","No","N","N","MSP","UNK","Other Vehicle","1","Not Applicable","0",,,,"0",,,"IS495","750","Feet","F","N",,,,"BRANCH AVENUE","38.8179216666667","-76.9026716666667","POINT (-76.902671666667 38.817921666667)"
"2020","Q2","Daylight","1","Harford","12",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MSP6918005J","Property Damage Crash",,"6.01","20200410","07:45:00",,"No","N","N","MSP","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.5555775833333","-76.5252075333333","POINT (-76.525207533333 39.555577583333)"
"2022","Q2","Daylight","1","Prince George's","16",,"11","Intersection Related","3","Same Direction Sideswipe","7","Dry","2",,,"No Defects","1",,"5.01","Not Applicable","0","AM0296001S","Property Damage Crash",,"6.01","20220524","15:35:00",,"Yes","Y","N","BLADENSBURG","UNK","Other Vehicle","1","Not Applicable","0","201","MD",,"2.4","North","N","KENILWORTH AVE","10","Feet","F","N","150","MU",,"UPSHUR ST","38.9411278410606","-76.935841752159","POINT (-76.935841752159 38.941127841061)"
"2020","Q4","Dark Lights On","3","Dorchester","9",,,,,"Single Vehicle","17",,,,,,,,,"Light Support Pole","8","AS03470031","Injury Crash",,"6.01","20201015","23:11:00","1050I","No","N","N","CAMBRIDGE","UNK","Fixed Object","9","Overturn","11",,,,,,,,,,,,,,,,"38.5559402579426","-76.0510458662949","POINT (-76.051045866295 38.555940257943)"
"2021","Q1","Daylight","1","Anne Arundel","2",,,,,"Other","88",,,,,,,,,,"88","DGSP02530003","Property Damage Crash",,"6.01","20210111","11:17:00",,"No","N","N","DGS","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"38.9841704203433","-76.5063334069153","POINT (-76.506333406915 38.984170420343)"
"2021","Q3","Daylight","1","Harford","12",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","ZL1229002Y","Injury Crash",,"6.01","20210926","12:20:00","1050PI","No","N","N","HARFORD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.4535775666667","-76.3062398333333","POINT (-76.306239833333 39.453577566667)"
"2020","Q2","Daylight","1","Kent","14",,"0","Non Intersection","1","Single Vehicle","17","Dry","2",,,"No Defects","1","Two-way, Not Divided","1",,"23.03","MSP67860026","Property Damage Crash",,"6.01","20200510","19:16:00","00","No","N","N","MSP","UNK","Off Road","16","Fixed Object","9","213","MD",,"16.61","North","N","AUGUSTINE HERMAN HWY","50","Feet","F","N","11","CO",,"MILL LA","39.34918075","-75.87812555","POINT (-75.87812555 39.34918075)"
"2020","Q4","Dark Lights On","3","Howard","13",,,,,"Other","88",,,,,,,,,"Not Applicable","0","CB5542000M","Property Damage Crash",,"6.01","20201230","00:02:00",,"No","N","N","HOCPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1168809807194","-76.8366432291058","POINT (-76.836643229106 39.116880980719)"
"2022","Q2","Daylight","1","Prince George's","16",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","CE3947001W","Property Damage Crash",,"6.01","20220606","19:16:00","3","No","N","N","LAUREL","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0966683252458","-76.84107929136","POINT (-76.84107929136 39.096668325246)"
"2021","Q1","Daylight","1","Cecil","7",,"0","Not Applicable","0","Single Vehicle","17","Ice","4","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Embankment","6","ZG09930020","Property Damage Crash",,"6.01","20210223","07:30:00",,"No","N","N","CECIL","UNK","Not Applicable","0","Not Applicable","0","224","CO",,"0.3","South","S","MUDDY LA","30","Feet","F","S","298","MU",,"HICKORY LA","39.635358765668","-75.8023731536229","POINT (-75.802373153623 39.635358765668)"
"2021","Q4","Daylight","1","Queen Anne's","17",,"0","Intersection","2","Same Direction Rear End","3","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Light Support Pole","8","MSP60810098","Injury Crash",,"6.01","20211106","07:53:00",,"Yes","Y","N","MSP","UNK","Other Vehicle","1","Other Vehicle","1","50","US",,"12.44","East","E","OCEAN GATEWAY","0","Feet","F","E","15","MU",,"OUTLET CENTER DR","38.9819221666667","-76.158972","POINT (-76.158972 38.981922166667)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Light Support Pole","8","DA2841000X","Property Damage Crash",,"6.01","20220226","13:45:00",,"No","N","N","PGCOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.8870772636122","-76.8210358647191","POINT (-76.821035864719 38.887077263612)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","MCP2877008L","Property Damage Crash",,"6.01","20201108","08:20:00","55112","No","N","N","MONTGOMERY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.9616217006981","-77.0854811150665","POINT (-77.085481115066 38.961621700698)"
"2021","Q1","Daylight","1","Queen Anne's","17",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AV10750001","Property Damage Crash","Not Applicable","0","20210322","08:57:00",,"No","N","N","CENTREVILLE","UNK","Other Vehicle","1","Fixed Object","9",,,,,,,,,,,,,,,,"39.0485590090869","-76.0698706321997","POINT (-76.0698706322 39.048559009087)"
"2022","Q2","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP3016003P","Property Damage Crash",,"6.01","20220607","06:15:00","55222","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1752197379029","-77.2712006219043","POINT (-77.271200621904 39.175219737903)"
"2018","Q1","Daylight","1","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","AB36760083","Property Damage Crash","Clear","6.01","20180111","16:00:00",,"No","N","N","ANNAPOLIS","UNK",,"9","Not Applicable","0",,,,,,,,,,,,,,,,"38.9802998858383","-76.5249091386795","POINT (-76.5249091386795 38.9802998858383)"
"2020","Q4",,"7.88","Baltimore","3",,,,,"Other","88",,,,,,,,,,"88","AE5856005N","Property Damage Crash",,"6.01","20201108","19:58:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3811379","-76.5575108666667","POINT (-76.557510866667 39.3811379)"
"2022","Q1","Daylight","1","Baltimore City","24",,,,,"Opposite Direction Both Left Turn","15",,,,,,,,,"Not Applicable","0","ADI061000G","Property Damage Crash",,"6.01","20220215","07:41:00","0961","Yes","Y","N","BALTIMORE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2661935435707","-76.6291544697159","POINT (-76.629154469716 39.266193543571)"
"2020","Q4",,"5.02","Anne Arundel","2",,"0","Non Intersection","1","Single Vehicle","17","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Other Pole","10","AC2435000G","Property Damage Crash",,"6.01","20201020","17:47:00","3D3","No","N","N","AACOPD","UNK","Backing","19","Fixed Object","9","4424","CO",,"0.37","West","W","WHISPERING WOODS DR","5","Feet","F","E","0","UU",,"RIVERBOAT CT","39.0292736833333","-76.4789923","POINT (-76.4789923 39.029273683333)"
"2021","Q3","Daylight","1","Baltimore City","24",,,"Not Applicable","0","Single Vehicle","17","Wet","1","Right Turn Lane","1","No Defects","1","Not Applicable","0","Fence","7","ADK414000Y","Property Damage Crash",,"7.01","20210708","15:14:00","CAD#2218","No","N","N","BALTIMORE","UNK","Other Object","10","Other Object","10",,,,"0",,,"HIGNET WAY","5","Feet","F","E",,,,"STEIGER WAY","39.3047416871514","-76.5476628944182","POINT (-76.547662894418 39.304741687151)"
"2017","Q2","Daylight","1","Wicomico","22",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","HZ01210006","Property Damage Crash","Cloudy","7.01","20170512","15:02:00",,"No","N","N","SALISBURYUNIV","UNK",,"2","Not Applicable","0",,,,,,,,,,,,,,,,"38.3444477821977","-75.6005984544754","POINT (-75.6005984544754 38.3444477821977)"
"2021","Q1","Dark Lights On","3","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Light Support Pole","8","DA1786000K","Property Damage Crash","Raining","3","20210318","19:40:00",,"No","N","N","PGCOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.8653603140004","-76.9165414399602","POINT (-76.91654143996 38.865360314)"
"2021","Q4","Dark Lights On","3","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","CE4961000B","Property Damage Crash","Raining","3","20211025","23:59:00","3","No","N","N","LAUREL","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.094884410253","-76.8470877489643","POINT (-76.847087748964 39.094884410253)"
"2021","Q1","Daylight","1","Prince George's","16",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","DA3481005J","Property Damage Crash",,"6.01","20210212","14:00:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.670737260034","-76.8730205281034","POINT (-76.873020528103 38.670737260034)"
"2021","Q3","Daylight","1","Baltimore City","24",,,,,"Single Vehicle","17",,,,,,,,,,"88","JC13320004","Property Damage Crash","Not Applicable","0","20210927","08:25:00",,"No","N","N","UMB","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.2864916673531","-76.6246945301032","POINT (-76.624694530103 39.286491667353)"
"2020","Q2","Dark Lights On","3","Queen Anne's","17",,"0","Non Intersection","1","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Other Pole","10","ZQ02230004","Injury Crash",,"6.01","20200513","01:24:00",,"No","N","N","QACSO","UNK","Fixed Object","9","Not Applicable","0","213","MD",,"22.45","North","N","CHURCH HILL RD","50","Feet","F","N","6","CO",,"FEY RD","39.2048981450771","-76.0523184596742","POINT (-76.052318459674 39.204898145077)"
"2021","Q4","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3864003C","Property Damage Crash",,"6.01","20211107","01:59:00","0860","No","N","N","PGCOPD","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"38.9264835647196","-76.7817862177478","POINT (-76.781786217748 38.92648356472)"
"2020","Q4","Dark No Lights","4","Prince George's","16",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","CNC31730005","Property Damage Crash",,"6.01","20201114","23:37:00",,"No","N","N","NCPD","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"38.9555928537355","-76.8783508854665","POINT (-76.878350885466 38.955592853736)"
"2021","Q3","Daylight","1","Baltimore City","24",,"999","Intersection","2","Same Movement Angle","11","Dry","2",,,"Not Applicable","0","Not Applicable","0","Not Applicable","0","ADK567000C","Property Damage Crash",,"6.01","20210807","07:42:00","0952","No","N","N","BALTIMORE","UNK","Not Applicable","0","Not Applicable","0","43","MU",,"0","North","N","S MONROE ST","0","Feet","F","N","648","MD","E","ANNAPOLIS RD","39.2831019152928","-76.6466525925914","POINT (-76.646652592591 39.283101915293)"
"2021","Q4","Daylight","1","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Tree Shrubbery","11","DA28350010","Property Damage Crash","Not Applicable","0","20211105","17:33:00",,"No","N","N","PGCOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.8583214242183","-76.7400738025923","POINT (-76.740073802592 38.858321424218)"
"2020","Q2","Daylight","1","Harford","12",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","AA01320031","Property Damage Crash",,"6.01","20200410","14:41:00",,"No","N","N","ABERDEEN","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.5234541","-76.1898267705647","POINT (-76.189826770565 39.5234541)"
"2020","Q2","Daylight","1","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Fence","7","MCP2859008W","Property Damage Crash",,"7.01","20200401","13:20:00","55212","No","N","N","MONTGOMERY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.1194583333333","-77.2115416666667","POINT (-77.211541666667 39.119458333333)"
"2017","Q3","Dark Lights On","3","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP2674000K","Property Damage Crash","Clear","6.01","20170909","19:59:00","45224","No","N","N","MONTGOMERY","UNK",,"2","Not Applicable","0",,,,,,,,,,,,,,,,"39.156","-77.1999","POINT (-77.1999 39.156)"
"2022","Q1","Dark Lights On","3","Cecil","7",,,,,"Single Vehicle","17",,,,,,,,,"Light Support Pole","8","BK0278003S","Property Damage Crash","Raining","3","20220109","18:30:00",,"No","N","N","ELKTON","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.5996102922283","-75.8225989748267","POINT (-75.822598974827 39.599610292228)"
"2020","Q4","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6084005H","Property Damage Crash",,"6.01","20201224","18:30:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3934021","-76.5828527498832","POINT (-76.582852749883 39.3934021)"
"2021","Q1","Daylight","1","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","AC2408002Z","Property Damage Crash",,"6.01","20210326","14:55:00","4A1","No","N","N","AACOPD","UNK","Fixed Object","9","Fixed Object","9",,,,,,,,,,,,,,,,"38.9963319724224","-76.5288831807754","POINT (-76.528883180775 38.996331972422)"
"2020","Q4","Daylight","1","Prince George's","16",,"0","Not Applicable","0","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Sign Support Pole","9","DA41990031","Property Damage Crash",,"6.01","20201229","13:09:00",,"Yes","Y","N","PGCOPD","UNK","Fixed Object","9","Not Applicable","0","81","CO",,"2.98","North","N","SUITLAND RD","0","Feet","F","N","458","MD",,"SILVER HILL RD","38.5042","-76.5545","POINT (-76.5545 38.5042)"
"2021","Q1","Daylight","1","Montgomery","15",,"130",,"9.04","Single Vehicle","17","Dry","2",,,"No Defects","1","Other","88","Curb","4","DD5630003C","Property Damage Crash",,"6.01","20210114","15:40:00","55212","No","N","N","ROCKVILLE","UNK","Fixed Object","9","Fixed Object","9","5609","CO",,"0.24","North","N","ROTHGEB DR","0","Feet","F","S","2665","MU",,"ROTHGEB DR (BACK)","39.0987641981894","-77.132657337267","POINT (-77.132657337267 39.098764198189)"
"2017","Q4","Not Applicable","0","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE4539002N","Property Damage Crash","Not Applicable","0","20171221","13:36:00","2","No","N","N","BACOPD","UNK",,"2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4039355338628","-76.5995872020721","POINT (-76.5995872020721 39.4039355338628)"
"2021","Q3","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE6025003S","Property Damage Crash","Unknown","99","20210706","00:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2768942666667","-76.4614592666667","POINT (-76.461459266667 39.276894266667)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE60520082","Property Damage Crash",,"6.01","20211026","16:00:00",,"No","N","N","BACOPD","UNK","Unknown","99","Not Applicable","0",,,,,,,,,,,,,,,,"39.2823032608137","-76.754533417979","POINT (-76.754533417979 39.282303260814)"
"2022","Q1","Dark No Lights","4","Kent","14",,"0","Non Intersection","1","Single Vehicle","17","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Embankment","6","MSP67860053","Fatal Crash",,"6.01","20220119","06:56:00",,"No","N","N","MSP","UNK","Off Road","16","Overturn","11","297","MD",,"1.06","North","N","WORTON RD","400","Feet","F","S","69","CO",,"MARY MORRIS RD","39.2468397281388","-76.0737893090555","POINT (-76.073789309055 39.246839728139)"
"2020","Q2","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","BW0171002S","Property Damage Crash",,"6.01","20200411","21:35:00",,"No","N","N","GREENBELT","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.0029176940983","-76.9002036653774","POINT (-76.900203665377 39.002917694098)"
"2021","Q3","Daylight","1","Anne Arundel","2",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AC1969005T","Property Damage Crash",,"6.01","20210820","16:51:00","3B1","No","N","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1315635700766","-76.6392729243541","POINT (-76.639272924354 39.131563570077)"
"2021","Q3","Daylight","1","Anne Arundel","2",,"0","Non Intersection","1","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AC2482000T","Injury Crash",,"6.01","20210702","16:24:00","5A1","No","N","N","AACOPD","UNK","Pedestrian","3","Not Applicable","0","4912","CO",,"3.11","West","W","BROCK BRIDGE RD","250","Feet","F","W","198","MD",,"LAUREL FT MEADE RD","39.0999548833333","-76.8261226833333","POINT (-76.826122683333 39.099954883333)"
"2022","Q2","Daylight","1","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC24320062","Property Damage Crash",,"7.01","20220513","14:06:00","2C2","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1819176973026","-76.6128211427716","POINT (-76.612821142772 39.181917697303)"
"2021","Q4","Dark Lights On","3","Prince George's","16",,"0","Non Intersection","1","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","DA4158006Y","Property Damage Crash",,"6.01","20211107","15:00:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0","779","CO",,"0","South","S","22ND PL","0.5","Miles","M","N","678","CO",,"BANNING PL","38.970567638816","-76.9737307166024","POINT (-76.973730716602 38.970567638816)"
"2021","Q1","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE40140092","Property Damage Crash",,"7.01","20210127","15:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.4376687858536","-76.6278121864955","POINT (-76.627812186495 39.437668785854)"
"2022","Q1","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP2269001R","Property Damage Crash",,"7.01","20220113","11:50:00","5521","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Backing","19",,,,,,,,,,,,,,,,"39.1325416666667","-77.1783233333333","POINT (-77.178323333333 39.132541666667)"
"2020","Q2","Daylight","1","Baltimore City","24",,,,"99","Same Movement Angle","11","Dry","2",,,"Unknown","99","Unknown","99","Not Applicable","0","ADJ973001J","Injury Crash",,"6.01","20200406","17:31:00","2894","No","N","N","BALTIMORE","UNK","Pedestrian","3","Not Applicable","0",,,,"0",,,"ORLENS ST","0",,"U","E",,,,"WASHINGTON ST","39.2949437701854","-76.5993286932036","POINT (-76.599328693204 39.294943770185)"
