"id","program_name","link","program_type","project_name","recipient_region_s_if_applicable","mea_award","total_project_cost","sector","electricity_savings_kwh","natural_gas_savings_therms","gasoline_savings_gallons","propane_savings_gallons","fuel_oil_savings_gallons","co2_emissions_reductions_metric_tons","award_date","notes","legislative_district","congressional_district","county"
"AppReb00477","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","700","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00478","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","950","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00479","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","914","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00480","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","646","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00481","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","628","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00482","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","595","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Carroll"
"AppReb00483","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","547","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00484","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","994","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00485","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","532","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00486","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","720","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00487","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","558","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00488","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","704","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00489","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","763","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00490","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","497","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00491","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","783","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1C",,"Allegany"
"AppReb00492","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00493","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1079","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00494","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","531","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00495","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","719","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00496","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","910","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00497","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","424","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00498","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","862","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00499","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1103","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00500","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","528","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00501","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","872","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00502","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","952","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00503","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","678","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00504","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","667","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00505","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","718","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00506","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","561","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00507","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","637","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00508","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1032","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00509","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","580","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00510","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","782","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2B",,"Washington"
"AppReb00511","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","867","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00512","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","539","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00513","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","896","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00514","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","529","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00515","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1212","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00516","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1394","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00517","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","784","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00518","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1288","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00519","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","571","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00520","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","549","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00521","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","725","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00522","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","719","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00523","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","811","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00524","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","763","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00525","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1271","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00526","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","800","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00527","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","479","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00528","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","607","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00529","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","875","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00530","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","754","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00531","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","500","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00532","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1299","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00533","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1056","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00534","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","715","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00535","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1662","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00536","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","764","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00537","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","949","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00538","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1148","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00539","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","850","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","15",,"Montgomery"
"AppReb00540","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1272","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2B",,"Washington"
"AppReb00541","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1836","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2B",,"Washington"
"AppReb00542","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1409","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
