"com_id","common_name","scientific_name","genus","family","diametre_at_breast_height","year_planted","date_planted","age_description","useful_life_expectency","useful_life_expectency_value","precinct","located_in","uploaddate","location","latitude","longitude","easting","northing"
"1014234","London Plane","Platanus x acerifolia","Platanus","Platanaceae","24","1900","2000-01-01T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80672441373121, 144.94584717909143)","-37.80672441373121","144.94584717909143","319168.85","5813641.4"
"1014235","London Plane","Platanus x acerifolia","Platanus","Platanaceae","22","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80667138306697, 144.94572597924378)","-37.80667138306697","144.94572597924378","319158.05","5813647.05"
"1014237","London Plane","Platanus x acerifolia","Platanus","Platanaceae","32","1997","1997-03-07T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:01.000","
,  
(-37.80642932619961, 144.94517840520908)","-37.80642932619961","144.94517840520908","319109.25","5813672.85"
"1014242","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","42","1997","1997-03-07T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:09.000","
,  
(-37.80655928582939, 144.94575748146352)","-37.80655928582939","144.94575748146352","319160.55","5813659.55"
"1014243","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","28","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.80664841085706, 144.94595889260978)","-37.80664841085706","144.94595889260978","319178.5","5813650.05"
"1014244","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","31","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:03.000","
,  
(-37.806602010269245, 144.94585613663173)","-37.806602010269245","144.94585613663173","319169.34","5813655"
"1014247","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","15","1900","2000-01-02T00:00:00.000","Semi-Mature","61+ years","80",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80678463077, 144.94627190083554)","-37.80678463077","144.94627190083554","319206.39","5813635.54"
"1014248","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:03.000","
,  
(-37.80685832849812, 144.94644136942514)","-37.80685832849812","144.94644136942514","319221.49","5813627.69"
"1014252","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","30","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:09.000","
,  
(-37.806977739998494, 144.94671043395803)","-37.806977739998494","144.94671043395803","319245.47","5813614.96"
"1014254","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","36","1900","2000-01-01T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80755181075918, 144.9476680617126)","-37.80755181075918","144.9476680617126","319331.18","5813553.11"
"1014262","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","23","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.80835153015514, 144.94856891376799)","-37.80835153015514","144.94856891376799","319412.44","5813466.11"
"1014263","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","28","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.80860205354559, 144.94881186887756)","-37.80860205354559","144.94881186887756","319434.44","5813438.78"
"1014267","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","27","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.808917024078035, 144.94909700021242)","-37.808917024078035","144.94909700021242","319460.31","5813404.38"
"1014268","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:18.000","
,  
(-37.808990202499956, 144.94915926527167)","-37.808990202499956","144.94915926527167","319465.97","5813396.38"
"1014272","London Plane","Platanus x acerifolia","Platanus","Platanaceae","39","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:56.000","
,  
(-37.80900893703227, 144.94933980368214)","-37.80900893703227","144.94933980368214","319481.91","5813394.65"
"1014273","London Plane","Platanus x acerifolia","Platanus","Platanaceae","46","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80944502594639, 144.94967679157583)","-37.80944502594639","144.94967679157583","319512.64","5813346.91"
"1014274","London Plane","Platanus x acerifolia","Platanus","Platanaceae","78","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:00.000","
,  
(-37.80989981559497, 144.94967488800566)","-37.80989981559497","144.94967488800566","319513.58","5813296.44"
"1014278","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:03:59.000","
,  
(-37.808328321668185, 144.9483747571735)","-37.808328321668185","144.9483747571735","319395.29","5813468.31"
"1014279","London Plane","Platanus x acerifolia","Platanus","Platanaceae","50","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:54.000","
,  
(-37.80822812884916, 144.94829302300874)","-37.80822812884916","144.94829302300874","319387.85","5813479.27"
"1014283","London Plane","Platanus x acerifolia","Platanus","Platanaceae","41","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:53.000","
,  
(-37.8072090683228, 144.9474132422984)","-37.8072090683228","144.9474132422984","319307.91","5813590.65"
"1014286","London Plane","Platanus x acerifolia","Platanus","Platanaceae","35","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:19.000","
,  
(-37.80794089849934, 144.9483122184125)","-37.80794089849934","144.9483122184125","319388.84","5813511.18"
"1014288","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.80865513476769, 144.94902927993945)","-37.80865513476769","144.94902927993945","319453.71","5813433.31"
"1014294","Claret Ash","Fraxinus angustifolia subsp. oxycarpa","Fraxinus","Oleaceae","50","1900","2000-01-01T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80933513486238, 144.94661298467693)","-37.80933513486238","144.94661298467693","319242.64","5813353.18"
"1014295","Claret Ash","Fraxinus angustifolia subsp. oxycarpa","Fraxinus","Oleaceae","71","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:03:59.000","
,  
(-37.80945311890858, 144.94672784660386)","-37.80945311890858","144.94672784660386","319253.04","5813340.31"
"1014298","London Plane","Platanus x acerifolia","Platanus","Platanaceae","32","1900","2000-01-01T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:01.000","
,  
(-37.809949856991, 144.9472039899141)","-37.809949856991","144.9472039899141","319296.17","5813286.11"
"1014299","London Plane","Platanus x acerifolia","Platanus","Platanaceae","55","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:00.000","
,  
(-37.8104943783625, 144.94762974603236)","-37.8104943783625","144.94762974603236","319334.98","5813226.51"
"1014300","London Plane","Platanus x acerifolia","Platanus","Platanaceae","21","1997","1997-03-07T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:10.000","
,  
(-37.810640897205396, 144.94773246229337)","-37.810640897205396","144.94773246229337","319344.38","5813210.45"
"1014302","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:04:19.000","
,  
(-37.810749158543814, 144.94780659150433)","-37.810749158543814","144.94780659150433","319351.17","5813198.58"
"1014303","Ash","Fraxinus unknown","Fraxinus","Oleaceae","71","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:19.000","
,  
(-37.810732550213615, 144.94754136658037)","-37.810732550213615","144.94754136658037","319327.78","5813199.91"
"1014304","Ash","Fraxinus unknown","Fraxinus","Oleaceae","54","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:18.000","
,  
(-37.810581232530005, 144.94744253191197)","-37.810581232530005","144.94744253191197","319318.71","5813216.51"
"1014307","London Plane","Platanus x acerifolia","Platanus","Platanaceae","29","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:17.000","
,  
(-37.80982121929213, 144.9468191965701)","-37.80982121929213","144.9468191965701","319261.98","5813299.64"
"1014308","Ash","Fraxinus unknown","Fraxinus","Oleaceae","66","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.80994217559842, 144.94693397721548)","-37.80994217559842","144.94693397721548","319272.38","5813286.44"
"1014309","Ash","Fraxinus unknown","Fraxinus","Oleaceae","38","1997","1997-03-07T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:03.000","
,  
(-37.809537080457936, 144.94655570779219)","-37.809537080457936","144.94655570779219","319238.09","5813330.66"
"1014310","Ash","Fraxinus unknown","Fraxinus","Oleaceae","39","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:17.000","
,  
(-37.809430897937716, 144.94645096904893)","-37.809430897937716","144.94645096904893","319228.61","5813342.24"
"1014311","Ash","Fraxinus unknown","Fraxinus","Oleaceae","55","1900","2000-01-01T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.809334036465295, 144.94633813484288)","-37.809334036465295","144.94633813484288","319218.44","5813352.77"
"1014312","London Plane","Platanus x acerifolia","Platanus","Platanaceae","30","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:03.000","
,  
(-37.80922433190253, 144.94621747855442)","-37.80922433190253","144.94621747855442","319207.55","5813364.71"
"1014324","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","31","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:56.000","
,  
(-37.81265962508723, 144.95415437557645)","-37.81265962508723","144.95415437557645","319914.65","5812998.84"
"1014325","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","28","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:01.000","
,  
(-37.81275566736252, 144.954194548573)","-37.81275566736252","144.954194548573","319918.42","5812988.26"
"1014327","English Elm","Ulmus procera","Ulmus","Ulmaceae","111","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Park","2021-10-01T02:04:08.000","
,  
(-37.812239425237145, 144.95413984919358)","-37.812239425237145","144.95413984919358","319912.35","5813045.44"
"1014329","Elm","Ulmus unknown","Ulmus","Ulmaceae","14","1900","2000-01-02T00:00:00.000","Semi-Mature","61+ years","80",,"Park","2021-10-01T02:03:53.000","
,  
(-37.812028524635636, 144.95395165741581)","-37.812028524635636","144.95395165741581","319895.27","5813068.48"
"1014332","Variegated Elm","Ulmus minor","Ulmus","Ulmaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Park","2021-10-01T02:04:08.000","
,  
(-37.811478461204075, 144.95391095664868)","-37.811478461204075","144.95391095664868","319890.35","5813129.44"
"1014333","Golden Elm","Ulmus glabra","Ulmus","Ulmaceae","71","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:04:07.000","
,  
(-37.81142704608999, 144.9538044653722)","-37.81142704608999","144.9538044653722","319880.85","5813134.94"
"1014336","Moreton Bay Fig","Ficus macrophylla","Ficus","Moraceae","181","1997","1997-03-07T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:03:56.000","
,  
(-37.81039225491873, 144.95322533486706)","-37.81039225491873","144.95322533486706","319827.35","5813248.65"
"1014337","Moreton Bay Fig","Ficus macrophylla","Ficus","Moraceae","196","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:03:53.000","
,  
(-37.81030808848382, 144.953199602815)","-37.81030808848382","144.953199602815","319824.88","5813257.94"
"1014346","London Plane","Platanus x acerifolia","Platanus","Platanaceae","45","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.80805275783274, 144.95135706153536)","-37.80805275783274","144.95135706153536","319657.18","5813504.65"
"1014347","London Plane","Platanus x acerifolia","Platanus","Platanaceae","40","1997","1997-03-07T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:03:58.000","
,  
(-37.8079009691016, 144.95123097500684)","-37.8079009691016","144.95123097500684","319645.71","5813521.25"
"1014348","London Plane","Platanus x acerifolia","Platanus","Platanaceae","48","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.807716371494045, 144.95107864918234)","-37.807716371494045","144.95107864918234","319631.85","5813541.44"
"1014349","London Plane","Platanus x acerifolia","Platanus","Platanaceae","52","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80750940283992, 144.9508940031134)","-37.80750940283992","144.9508940031134","319615.09","5813564.05"
"1014350","London Plane","Platanus x acerifolia","Platanus","Platanaceae","20","1997","1997-03-07T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:09.000","
,  
(-37.80772834684121, 144.95142509166075)","-37.80772834684121","144.95142509166075","319662.38","5813540.78"
"1014351","London Plane","Platanus x acerifolia","Platanus","Platanaceae","27","1900","2000-01-01T00:00:00.000","Semi-Mature","1-5 years (>50% canopy)","5",,"Street","2021-10-01T02:04:01.000","
,  
(-37.807571664957045, 144.95128710082196)","-37.807571664957045","144.95128710082196","319649.85","5813557.9"
"1014352","London Plane","Platanus x acerifolia","Platanus","Platanaceae","23","1997","1997-03-07T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:03.000","
,  
(-37.807412936897244, 144.95115064370484)","-37.807412936897244","144.95115064370484","319637.45","5813575.25"
"1014353","London Plane","Platanus x acerifolia","Platanus","Platanaceae","29","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:09.000","
,  
(-37.807325562125925, 144.95107002897876)","-37.807325562125925","144.95107002897876","319630.14","5813584.79"
"1014359","Huntingdon Elm","Ulmus x hollandica","Ulmus","Ulmaceae","41","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Park","2021-10-01T02:04:00.000","
,  
(-37.807690019383124, 144.95160481927277)","-37.807690019383124","144.95160481927277","319678.11","5813545.38"
"1014360","Huntingdon Elm","Ulmus x hollandica","Ulmus","Ulmaceae","40","1900","2000-01-02T00:00:00.000","Mature","11-20 years","20",,"Park","2021-10-01T02:04:09.000","
,  
(-37.807603467689084, 144.95156632075503)","-37.807603467689084","144.95156632075503","319674.51","5813554.91"
"1014367","London Plane","Platanus x acerifolia","Platanus","Platanaceae","42","1997","1997-03-07T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:08.000","
,  
(-37.806916640134105, 144.95066788911708)","-37.806916640134105","144.95066788911708","319593.74","5813629.39"
"1014368","London Plane","Platanus x acerifolia","Platanus","Platanaceae",,"1997","1997-03-07T00:00:00.000",,,,,"Street","2021-10-01T02:03:56.000","
,  
(-37.806842338481324, 144.95059282036095)","-37.806842338481324","144.95059282036095","319586.95","5813637.49"
"1014369","London Plane","Platanus x acerifolia","Platanus","Platanaceae","45","1997","1997-03-07T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:18.000","
,  
(-37.80674969081503, 144.95050440186932)","-37.80674969081503","144.95050440186932","319578.94","5813647.6"
"1014370","London Plane","Platanus x acerifolia","Platanus","Platanaceae","33","1997","1997-03-07T00:00:00.000","Semi-Mature","1-5 years (>50% canopy)","5",,"Street","2021-10-01T02:04:03.000","
,  
(-37.80666520229133, 144.95041359992115)","-37.80666520229133","144.95041359992115","319570.74","5813656.8"
"1014371","London Plane","Platanus x acerifolia","Platanus","Platanaceae","37","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:09.000","
,  
(-37.80658342778359, 144.95032340462802)","-37.80658342778359","144.95032340462802","319562.6","5813665.7"
"1014372","London Plane","Platanus x acerifolia","Platanus","Platanaceae","36","1997","1997-03-07T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:57.000","
,  
(-37.80644886966406, 144.95017253946986)","-37.80644886966406","144.95017253946986","319548.99","5813680.34"
