"snapshot_year","latest_admission_type","county_of_indictment","gender","most_serious_crime","current_age","housing_facility","facility_security_level","race_ethnicity"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","43","DOWNSTATE GENERAL","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGG VEHICULAR ASSLT","43","HUDSON IND TRAINING","MINIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","43","MID-STATE","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","GRAND LARCEN 3RD","43","FRANKLIN","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","43","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","43","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","43","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","43","RIVERVIEW","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","43","CAPE VINCENT GENERAL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","43","ULSTER","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","43","ULSTER","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","43","WASHINGTON","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","43","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","43","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 1ST","43","SULLIVAN","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","43","UPSTATE SINGLE CELL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","43","HALE CREEK ASACTC","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","GRAND LARCEN 4TH","43","HALE CREEK ASACTC","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","44","CLINTON GENERAL","MAXIMUM SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","44","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","44","FISHKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","44","WALLKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONTEMPT 1ST","44","WALLKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","44","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONSPIRACY 2ND","44","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","44","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","44","EASTERN","MAXIMUM SECURITY","BLACK"
