"service_request","request_type","request_reason","date_created","date_modified","case_close_date","request_status","responsible_agency","final_address","address_councildis","status","contractor","contractor_action","rowid","final_x","final_y","longitude","latitude","geocoded_column"
"2021-782969","Trash/Recycling","MIssed Recycling Pick-Up","2021-06-04T16:53:25.000","2021-10-20T05:03:58.000","2021-07-23T06:20:25.000","Closed","Department of Sanitation","2118 Burgundy St","C","Resolved","Metro Disposal",,"782969","3684818.90645","535535.589062","-90.05744923987204","29.96643598424811","(29.96643598424811, -90.05744923987204)"
"2021-782830","Abandoned Vehicles","Abandoned/Junk Vehicles","2021-06-04T13:43:33.000","2021-06-04T13:43:33.000",,"Pending","Department of Public Works","1609 Mandeville St","D","Pending",,,"782830","3685652.94985","538309.025929","-90.05471761396616","29.974036407170424","(29.974036407170424, -90.05471761396616)"
"2021-782887","Trash/Recycling","Repair Trash Cart","2021-06-04T14:49:34.000","2021-11-22T16:58:40.000","2021-11-22T10:58:40.000","Closed","Department of Sanitation","8006 Marquis St","E","Resolved","Metro Disposal",,"782887","3710492.41605","567327.020388","-89.97518346652322","30.053039112302454","(30.053039112302454, -89.97518346652322)"
"2021-782937","Abandoned Vehicles","Abandoned/Junk Vehicles","2021-06-04T15:59:18.000","2021-06-04T16:01:15.000",,"Pending","Department of Public Works","5962 Durbridge Dr","C","Pending",,,"782937","3705479.41252","520970.926585","-89.99274230074116","29.92573960882954","(29.92573960882954, -89.99274230074116)"
"2021-783052","Safety & Permits","Licenses & Permits","2021-06-04T22:47:20.000","2021-06-04T22:47:20.000",,"Pending","Safety and Permits","700 Delery St","E","Pending",,,"783052","3699839.12778","531563.399043","-90.01016074585192","29.955045453328218","(29.955045453328218, -90.01016074585192)"
"2021-783024","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T19:24:11.000","2021-06-11T17:10:26.000","2021-06-11T12:10:26.000","Closed","Department of Sanitation","4301 Rayne Dr","D","Resolved","Metro Disposal",,"783024","3679842.09339","548015.187602","-90.0727323676644","30.000901963764","(30.000901963764, -90.0727323676644)"
"2021-783047","Trash/Recycling","Replace Trash Cart","2021-06-04T22:22:39.000","2021-06-21T10:44:52.000","2021-06-21T05:44:52.000","Closed","Department of Sanitation","3824 Delachaise St","B","Duplicate Case","Richards Disposal",,"783047","3671016.49217","528784.691712","-90.10126641693256","29.94828862585519","(29.94828862585519, -90.10126641693256)"
"2021-782872","Parks & Parkways","Request Tree Service (Right of Way/Public Property)","2021-06-04T14:30:07.000","2021-06-22T12:29:48.000",,"Pending","Department of Parks & Parkway","1817 S Carrollton Ave","A","Inspected",,,"782872","3663611.65747","529925.938241","-90.12460862671952","29.95164353894241","(29.95164353894241, -90.12460862671952)"
"2021-782905","Safety & Permits","Licenses & Permits","2021-06-04T15:13:16.000","2021-06-23T10:00:25.000","2021-06-23T05:00:25.000","Closed","Safety and Permits","5612 Hawthorne Pl","A","Resolved",,,"782905","3667788.35476","544735.861455","-90.11092170963295","29.992244068560925","(29.992244068560925, -90.11092170963295)"
"2021-782932","Trash/Recycling","Dead Animal Pick Up","2021-06-04T15:51:09.000","2021-07-13T12:07:15.000","2021-07-13T07:07:15.000","Closed","Department of Sanitation","5110 Music St","D","Resolved","Metro Disposal",,"782932","3685463.46543","551579.867157","-90.05484840617025","30.01053229362865","(30.01053229362865, -90.05484840617025)"
"2021-782921","Parks & Parkways","Request Grass Cutting Service (City Owned Property)","2021-06-04T15:41:45.000","2021-07-27T08:34:02.000","2021-07-27T03:34:02.000","Closed","Department of Parks & Parkway","4500 Charlene Dr","E","Resolved",,,"782921","3708000.39499","554017.886808","-89.9835555342862","30.016525235166437","(30.016525235166437, -89.9835555342862)"
"2021-782992","Trash/Recycling","Request a Large Item Pick Up","2021-06-04T17:33:59.000","2021-07-29T15:21:20.000","2021-07-29T10:21:20.000","Closed","Department of Sanitation","5822 Franklin Ave","D","Resolved","Metro Disposal",,"782992","3686372.12476","554632.945944","-90.05186973499667","30.01889923029072","(30.01889923029072, -90.05186973499667)"
"2021-846004","Property Maintenance","Property Maintenance","2021-12-05T20:31:09.000","2021-12-05T20:31:09.000",,"Pending","Department of Code Enforcement","2400 Jackson Ave","B","Pending",,,"846004","3675569.19349","526308.323262","-90.08697669595185","29.941344040353535","(29.941344040353535, -90.08697669595185)"
"2021-845975","Abandoned Vehicles","Abandoned/Junk Vehicles","2021-12-05T13:38:16.000","2021-12-05T13:38:16.000",,"Pending","Department of Public Works","317 Pacific Ave","C","Pending",,,"845975","3688494.28982","530580.770818","-90.04601825470397","29.952698909303283","(29.952698909303283, -90.04601825470397)"
"2021-782896","Trash/Recycling","Illegal Dumping","2021-06-04T14:56:48.000","2021-12-07T21:20:33.000","2021-12-07T15:20:33.000","Closed","Department of Sanitation","8921 Willow St","A","Resolved",,,"782896","3660251.46694","530939.107138","-90.13518509679909","29.954526465297267","(29.954526465297267, -90.13518509679909)"
"2021-783032","Mayor's Request","Requests to the Mayor","2021-06-04T20:18:10.000","2021-10-19T19:57:33.000",,"Pending","Department of Code Enforcement",,,"Pending",,,"783032",,,"0.0","0.0","(0.0, 0.0)"
"2021-845949","Trash/Recycling","Order Recycling Cart","2021-12-05T09:45:23.000","2022-01-18T10:26:30.000","2022-01-18T04:26:29.000","Closed","Department of Sanitation","4820 Coliseum St","B","Resolved",,,"845949","3669300.91553","519603.765944","-90.10699346021451","29.92309464392775","(29.92309464392775, -90.10699346021451)"
"2021-783020","Abandoned Vehicles","Vehicle Blocking Your Driveway","2021-06-04T19:02:06.000","2021-09-17T11:51:34.000","2021-09-17T06:52:12.000","Closed","Department of Public Works","7357 Hickman St","E","Resolved",,,"783020","3706504.93457","562818.23792","-89.98795403550827","30.04077111306028","(30.04077111306028, -89.98795403550827)"
"2021-782859","Property Maintenance","Property Maintenance","2021-06-04T14:15:46.000","2021-10-01T11:52:56.000","2021-10-01T06:52:56.000","Closed","Department of Code Enforcement","1810 Tupelo St","E","Referred to Code Enforcement",,,"782859","3700456.58788","536056.508295","-90.00804695707714","29.967380277334588","(29.967380277334588, -90.00804695707714)"
"2021-783015","Abandoned Vehicles","Abandoned/Junk Vehicles","2021-06-04T18:40:32.000","2021-10-19T18:56:04.000",,"Pending","Department of Public Works","1512 Marais St","C","Pending",,,"783015","3682773.87144","536446.651911","-90.06387554982064","29.969003547652964","(29.969003547652964, -90.06387554982064)"
"2021-782892","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T14:53:17.000","2021-10-19T17:31:22.000","2021-06-15T03:13:41.000","Closed","Department of Sanitation","3031 St Thomas St","B","Resolved","Richards Disposal",,"782892","3677140.00277","518729.507191","-90.08227859494014","29.920457694603584","(29.920457694603584, -90.08227859494014)"
"2021-782854","Trash/Recycling","Request a Large Item Pick Up","2021-06-04T14:09:22.000","2021-10-19T17:04:30.000","2021-06-15T03:11:34.000","Closed","Department of Sanitation","2911 Calhoun St","A","Resolved","Richards Disposal",,"782854","3666810.93345","527336.082495","-90.1145937956294","29.944429090135536","(29.944429090135536, -90.1145937956294)"
"2021-782886","Trash/Recycling","Replace Trash Cart","2021-06-04T14:49:20.000","2021-10-20T05:04:22.000","2021-06-29T07:08:43.000","Closed","Department of Sanitation","2746 Ramsey Dr","C","Resolved","Richards Disposal",,"782886","3703157.73694","520595.267896","-90.00008487416912","29.924781161941475","(29.924781161941475, -90.00008487416912)"
"2021-782988","Trash/Recycling","Illegal Dumping","2021-06-04T17:24:10.000","2022-01-18T13:51:46.000","2022-01-18T07:51:46.000","Closed","Department of Sanitation","LAW ST & EADS ST","D","Resolved",,,"782988","3687836.9","542092.48","-90.04768615347635","29.984372377232233","(29.984372377232233, -90.04768615347635)"
"2021-782936","Trash/Recycling","Illegal Dumping","2021-06-04T15:59:02.000","2022-05-11T09:41:34.000","2022-05-11T04:41:34.000","Closed","Department of Sanitation","DWYER RD & LAMB RD","D","Resolved",,,"782936","3698284.4","555337.98","-90.0142057228728","30.020466114288958","(30.020466114288958, -90.0142057228728)"
"2021-782983","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T17:11:21.000","2021-06-10T15:53:15.000","2021-06-10T10:53:15.000","Closed","Department of Sanitation","1700 BLK Lesseps St","D","Resolved","Metro Disposal",,"782983","3693308.05659","537516.178364","-90.03056962565768","29.971619258467964","(29.971619258467964, -90.03056962565768)"
"2021-783025","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T19:26:19.000","2021-06-11T17:17:12.000","2021-06-11T12:17:12.000","Closed","Department of Sanitation","5729 Wildair Dr","D","Resolved","Metro Disposal",,"783025","3681614.94703","554063.937816","-90.06692059851173","30.01748009492719","(30.01748009492719, -90.06692059851173)"
"2021-782993","Trash/Recycling","MIssed Recycling Pick-Up","2021-06-04T17:40:34.000","2021-06-14T17:36:53.000","2021-06-14T12:36:53.000","Closed","Department of Sanitation","5604 St Bernard Ave","D","Resolved","Metro Disposal",,"782993","3676796.07381","552715.40623","-90.08219285686455","30.013917682092337","(30.013917682092337, -90.08219285686455)"
"2021-783044","Trash/Recycling","MIssed Recycling Pick-Up","2021-06-04T21:51:05.000","2021-06-15T15:24:09.000","2021-06-15T10:24:09.000","Closed","Department of Sanitation","3619 Dauphine St","C","Resolved","Metro Disposal",,"783044","3690602.49033","534417.808581","-90.03922469303436","29.963184134964205","(29.963184134964205, -90.03922469303436)"
"2021-782831","Abandoned Vehicles","Abandoned/Junk Vehicles","2021-06-04T13:44:44.000","2021-06-24T09:34:16.000","2021-06-24T04:34:17.000","Closed","Department of Public Works","1609 Mandeville St","D","Duplicate Case",,,"782831","3685652.94985","538309.025929","-90.05471761396616","29.974036407170424","(29.974036407170424, -90.05471761396616)"
"2021-782961","Trash/Recycling","Repair Trash Cart","2021-06-04T16:37:22.000","2021-06-28T08:57:21.000","2021-06-28T03:57:21.000","Closed","Department of Sanitation","820 Joseph St","A","Resolved","Richards Disposal",,"782961","3666139.52033","519136.262455","-90.11698847196","29.92190181293798","(29.92190181293798, -90.11698847196)"
"2021-782916","Trash/Recycling","Return Trash Cart","2021-06-04T15:30:56.000","2021-06-30T12:07:53.000","2021-06-30T07:07:53.000","Closed","Department of Sanitation","2127 Robert St","B","Resolved","Richards Disposal",,"782916","3668847.43124","523416.263419","-90.10829627605551","29.93359113499303","(29.93359113499303, -90.10829627605551)"
"2021-782850","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T14:01:13.000","2021-07-29T15:43:04.000","2021-07-29T10:43:04.000","Closed","Department of Sanitation","1412 Royal St","C","Resolved","Metro Disposal",,"782850","3684178.80476","534535.149061","-90.05950579172885","29.963704702042723","(29.963704702042723, -90.05950579172885)"
"2021-782827","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T13:38:09.000","2021-07-29T14:25:04.000","2021-07-29T09:25:04.000","Closed","Department of Sanitation","3132 Spain St","D","Resolved","Metro Disposal",,"782827","3685446.74594","544397.124367","-90.05515436873338","29.99078285386548","(29.99078285386548, -90.05515436873338)"
"2021-845956","Property Maintenance","Property Maintenance","2021-12-05T10:58:29.000","2021-12-05T10:58:29.000",,"Pending","Department of Code Enforcement","1433 Dauphine St","C","Pending",,,"845956","3683634.5366","535116.31367","-90.0612041583333","29.9653193304802","(29.9653193304802, -90.0612041583333)"
"2021-782839","Property Maintenance","Property Maintenance","2021-06-04T13:55:10.000","2021-09-30T14:50:55.000","2021-09-30T09:50:55.000","Closed","Department of Code Enforcement","1335 Music St","C","Resolved",,,"782839","3686802.21218","537479.176328","-90.05111731924461","29.97171929894355","(29.97171929894355, -90.05111731924461)"
"2021-845960","Property Maintenance","Property Maintenance","2021-12-05T11:13:52.000","2021-12-05T11:13:52.000",,"Pending","Department of Code Enforcement","8071 Edgelake Ct","E","Pending",,,"845960","3702224.85617","562664.986912","-90.00148607273282","30.04048721826542","(30.04048721826542, -90.00148607273282)"
"2021-783012","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T18:27:21.000","2021-10-19T16:54:57.000","2021-06-11T13:01:09.000","Closed","Department of Sanitation","1723 Rousselin Dr","D","Resolved","Metro Disposal",,"783012","3679882.49109","540747.015243","-90.07285732644203","29.98091582492619","(29.98091582492619, -90.07285732644203)"
"2021-782980","Property Maintenance","Property Maintenance","2021-06-04T17:03:47.000","2021-10-19T16:21:01.000","2021-10-01T09:58:55.000","Closed","Department of Code Enforcement","5612 Hawthorne Pl","A","Referred to Code Enforcement",,,"782980","3667788.35476","544735.861455","-90.11092170963295","29.992244068560925","(29.992244068560925, -90.11092170963295)"
"2021-782929","Trash/Recycling","Return Recycling Cart","2021-06-04T15:48:15.000","2021-10-20T05:04:05.000","2021-06-08T16:29:08.000","Closed","Department of Sanitation","3435 Napoleon Ave","B","Duplicate Case",,,"782929","3670286.61831","527407.125567","-90.10361761482048","29.94452232773598","(29.94452232773598, -90.10361761482048)"
"2021-782925","Roads/Drainage","Ditch Issue","2021-06-04T15:45:26.000","2021-10-20T05:04:09.000",,"Pending","Department of Public Works","909 Foucher St Unit 2","B","Inspected",,,"782925","3674490.33659","518737.330167","-90.09064209415699","29.92055848658641","(29.92055848658641, -90.09064209415699)"
"2021-782885","Trash/Recycling","Repair Recycling Cart","2021-06-04T14:48:46.000","2021-10-20T05:04:23.000","2021-07-21T08:41:56.000","Closed","Department of Sanitation","8006 Marquis St","E","Resolved",,,"782885","3710492.41605","567327.020388","-89.97518346652322","30.053039112302454","(30.053039112302454, -89.97518346652322)"
"2021-782863","Trash/Recycling","Order Recycling Cart","2021-06-04T14:17:37.000","2021-10-20T05:04:39.000","2021-06-22T04:04:05.000","Closed","Department of Sanitation","2730 Dumaine St","A","Resolved",,,"782863","3676873.05192","537673.464072","-90.08246845379578","29.9725552997717","(29.9725552997717, -90.08246845379578)"
"2021-782826","Abandoned Vehicles","Abandoned/Junk Vehicles","2021-06-04T13:35:39.000","2021-10-20T05:04:46.000","2021-06-22T06:34:17.000","Closed","Department of Public Works","6778 Vicksburg St","A","Inspected",,,"782826","3669297.52052","552588.15055","-90.10588883483666","30.01379077336102","(30.01379077336102, -90.10588883483666)"
"2021-783040","Trash/Recycling","Illegal Dumping","2021-06-04T21:07:35.000","2021-12-20T08:50:08.000","2021-12-20T02:50:08.000","Closed","Department of Sanitation","3240 First St","B","Resolved",,,"783040","3673601.97019","528224.637952","-90.09312212374985","29.94667196745144","(29.94667196745144, -90.09312212374985)"
"2022-860144","Property Maintenance","Property Maintenance","2022-02-10T10:53:47.000","2022-02-10T10:53:47.000",,"Pending","Department of Code Enforcement","4901 Spain St","D","Pending",,,"860144","3685015.81519","550836.961365","-90.0562888606902","30.008503299151716","(30.008503299151716, -90.0562888606902)"
"2021-782919","Trash/Recycling","Missed Trash Pick-Up","2021-06-04T15:37:35.000","2021-06-11T17:29:16.000","2021-06-11T12:29:16.000","Closed","Department of Sanitation","764 Germain St","A","Resolved","Metro Disposal",,"782919","3669190.13185","547794.951826","-90.10639028834534","30.000614316556526","(30.000614316556526, -90.10639028834534)"
"2021-782957","Trash/Recycling","MIssed Recycling Pick-Up","2021-06-04T16:26:15.000","2021-06-14T16:44:34.000","2021-06-14T11:44:34.000","Closed","Department of Sanitation","3346 Trafalgar St","A","Resolved","Metro Disposal",,"782957","3677751.58779","543145.697741","-90.07950476794628","29.987575650887152","(29.987575650887152, -90.07950476794628)"
