"o_c","casenumber","propertyaddress","casehistory","hearingdate","hearingtime","judgment","prevhearing","prevhearingstat","caseestablished","inspected","inspectionresult","councildistrict","geoaddress","city","state","zip","geopin","xpos","ypos","caseid","hashid","lastupload"
"Closed","13-00044-PNBL","8912 COLAPISSA ST","Initial Hearing","2013-02-26T09:15:00.000","2013-02-26T09:15:00.000","In Compliance Fees Due",,,"2013-01-03T13:47:01.000","2012-11-15T13:45:00.000","Violation: No WIP","A","8912 Colapissa St","New Orleans","LA","70118","41029060","3664313.88","535376.02","172907","f74772aa81ed1df9dadf06009009103b","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-99853","4524 N. ROBERTSON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1998-12-07T00:00:00.000","Complete"," ","4524 N Robertson St","New Orleans","LA","70117","41061954","3693895.60623","536277.25644","33706","fbba46fda386e000a7bad010275e1fcf","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-200099HB","916 N. ROBERTSON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1999-06-18T00:00:00.000","Complete"," ","918 N Robertson St","New Orleans","LA","70116","41018810","3680684.51","535037.07","39264","629198d4552f260aeb66bb5eb58cbd48","2020-09-03T23:18:20.000"
"Open","15-04361-MPM","2729 MARIGNY ST","Reset Hearing","2015-08-03T11:45:00.000","2015-08-03T11:45:00.000","Guilty: Abated","2015-06-16T10:45:00.000","Reset: Work In Progress","2015-05-27T07:38:31.000","2015-05-21T00:00:00.000","Violation: No WIP","D","2729 Marigny St","New Orleans","LA","70122","41078155","3684972.27284","542862.21287","200570","9e156467f65e86bf3d3b3e8f03e72626","2015-08-03T23:13:22.000"
"Closed","ENVHADJ-20031130HB","1942 DESLONDE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2002-11-12T00:00:00.000","Complete"," ","1942 Deslonde St","New Orleans","LA","70117","41121502","3696284.93","537739.96","50303","e54d5b468f0091f2b1b030fd593cb04a","2020-09-03T23:18:20.000"
"Open","14-04179-MPM","1511 ODEON ST","Initial Hearing","2015-02-24T13:15:00.000","2015-02-24T13:15:00.000","Guilty",,,"2014-05-29T14:25:47.000","2014-11-04T00:30:00.000","Violation: No WIP","C","1511 Odeon St","New Orleans","LA","70114","41000963","3695899.83535","525713.6581","187795","01ebafcc41e51e4258121d1f2900080e","2020-10-23T23:17:57.000"
"Closed","ENVHADJ-20032553PR","1504 ANNETTE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2003-05-12T00:00:00.000","Complete"," ","1504 Annette St","New Orleans","LA","70116","41068621","3682993.17","537698.25","51870","2fe4c89a9b033016ed01a941a124fa39","2020-09-03T23:18:20.000"
"Open","15-04637-MPM","6124 MANDEVILLE ST","Reset Hearing","2015-08-03T09:30:00.000","2015-08-03T09:30:00.000","Guilty","2015-07-09T13:30:00.000","Reset: Work In Progress","2015-06-02T13:59:23.000","2015-06-12T00:00:00.000","Violation: No WIP","D","6124 Mandeville St","New Orleans","LA","70122","41073726","3684150.06177","555617.53704","200846","561d6a5d2dcff63eb47e7c9c18e5f0c1","2015-08-03T23:13:22.000"
"Closed","CEHB-11-5176","2719 A P TUREAUD AVE","Reset Hearing","2012-03-15T09:00:00.000","2012-03-15T09:00:00.000","Reset: Work in Progress","2012-02-07T09:30:00.000","Reset: Owner Legal Issue","2011-07-11T14:46:49.000","2011-07-11T14:45:00.000","Violation Unoccupied","D","2719 Ap Tureaud Ave","New Orleans","LA","70119","41076023","3681601.82","542486.91","150494","da8cf8b8bbad7db742d1c57ad6aa8df4","2022-04-26T23:18:55.000"
"Closed","14-10680-MPM","3053 BEHRMAN HWY","Initial Hearing","2014-12-11T11:00:00.000","2014-12-11T11:00:00.000","Guilty",,,"2014-11-05T14:44:07.000",,"","C","3043 Behrman Hwy","New Orleans","LA","70114","41003890","3694224.16","519268.64","194297","c48d17653e7c8e7daa8596f5b48f96fe","2020-10-23T23:17:57.000"
"Closed","13-05790-PNBL","3053 BEHRMAN HWY","Initial Hearing","2013-10-17T14:30:00.000","2013-10-17T14:30:00.000","Guilty: Public Nuisance Blight",,,"2013-07-24T09:26:18.000","2013-07-22T12:21:00.000","Violation: No WIP"," ",,,,,,"3694221.52","519258.98","178655","90f4fafd065a9b854e3f4a8d352f5d04","2020-10-23T23:17:57.000"
"Closed","ENVHADJ-2005548SP","500 WARRINGTON DR.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2004-12-10T00:00:00.000","Complete"," ","500 Warrington Dr","New Orleans","LA","70122","41107011","3681335.85889","548310.02702","63278","0b7bb32a8c9e6d9897846f7bd6715988","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-20081826PC","2510 TUPELO ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2008-08-26T00:00:00.000","Complete"," ","2510 Tupelo St","New Orleans","LA","70117","41120458","3701428.3","538453.94","65997","869340d3add8e8b027caa54d53074441","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-931226SP","500 WARRINGTON DR.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","500 Warrington Dr","New Orleans","LA","70122","41107011","3681335.85889","548310.02702","72868","8f056971bdfda3bf5b15a10042628ed8","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-931227SP","500 WARRINGTON","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","500 Warrington Dr","New Orleans","LA","70122","41107011","3681335.85889","548310.02702","72869","40bb1ce9ca42dc80c97f759679e74483","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-931228SP","500 WARRINGTON","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","500 Warrington Dr","New Orleans","LA","70122","41107011","3681335.85889","548310.02702","72870","69bd4c6f2f2e2262b3574d5d895469b7","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-931229SP","500 WARRINGTON","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","500 Warrington Dr","New Orleans","LA","70122","41107011","3681335.85889","548310.02702","72871","ec90a7ea9acd9da1468ec9ed1a3135fa","2020-09-03T23:18:20.000"
"Closed","ENVHADJ-96266","2465 N. JOHNSON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1995-12-12T00:00:00.000","Complete"," ","2467 N Johnson St","New Orleans","LA","70117","41066450","3686815.55195","539864.92518","85183","f8fc37118a3421aaa0ac3f47c1c5f863","2020-09-03T23:18:20.000"
"Closed","12-07527-PNBL","9309 BELFAST ST","Initial Hearing","2013-10-15T09:15:00.000","2013-10-15T09:15:00.000","In Compliance Fees Due",,,"2012-07-10T08:34:13.000","2012-08-21T09:00:00.000","Violation: No WIP","A","9309 Belfast St","New Orleans","LA","70118","41028389","3662414.64","535303.41","167439","c70a130954e7be0b2cbfa5e90fda35c0","2020-10-23T23:17:57.000"
"Closed","CEHB-11-5176","2719 A P TUREAUD AVE","Initial Hearing","2012-02-07T09:30:00.000","2012-02-07T09:30:00.000","Reset: Owner Legal Issue",,,"2011-07-11T14:46:49.000","2011-07-11T14:45:00.000","Violation Unoccupied","D","2719 Ap Tureaud Ave","New Orleans","LA","70119","41076023","3681601.82","542486.91","150494","0dcdcf081ad752d44287325f76976385","2022-04-26T23:18:55.000"
"Closed","CEHB-11-4609","2001 ORLEANS AVE","Reset Hearing","2011-12-05T00:00:00.000","2011-12-05T00:00:00.000","Guilty: Public Nuisance Blight","2011-10-19T14:30:00.000","Reset: Not Reinspected","2011-06-23T08:47:27.000",,"","D","2001 Orleans Ave","New Orleans","LA","70116","41016457","3679008.38","535456.62","149198","3356f49fa795fd0a6fbeaa575a733dee","2022-04-26T23:18:55.000"
"Closed","CEHB-11-4609","2001 ORLEANS AVE","Initial Hearing","2011-10-19T14:30:00.000","2011-10-19T14:30:00.000","Reset: Not Reinspected",,,"2011-06-23T08:47:27.000",,"","D","2001 Orleans Ave","New Orleans","LA","70116","41016457","3679008.38","535456.62","149198","c61f10fe17db8ba06056d35794ae2c13","2022-04-26T23:18:55.000"
"Closed","16-11337-MPM","1910 NUMA ST","Reset Hearing","2021-02-23T13:15:00.000","2021-02-23T13:15:00.000","Dismissed: New Owner","2019-12-17T09:30:00.000","Reset: Office Closure","2016-10-19T16:43:13.000","2016-11-17T12:45:00.000","Violation: No WIP","C","1910 Numa St","New Orleans","LA","70114","41000839","3691757.37","524232.43","218698","3c67e3d04c54f9fb54d483238242263c","2021-02-23T23:18:30.000"
"Closed","16-10990-MPM","8808 APPLE ST","Reset Hearing","2018-09-11T09:15:00.000","2018-09-11T09:15:00.000","Result Pending","2016-11-30T13:30:00.000","Guilty","2016-10-10T13:52:31.000","2016-10-21T00:00:00.000","Violation: No WIP","A","8808 Apple St","New Orleans","LA","70118","41030021","3663422.15","533808.79","218351","b7f8a54133d338ff97b52d2c49bc0882","2021-06-16T23:20:13.000"
"Open","20-22091-MPM","627 FORSTALL ST","Reset Hearing","2021-02-23T10:00:00.000","2021-02-23T10:00:00.000","Guilty","2021-01-21T13:15:00.000","Reset: Work In Progress","2020-10-14T14:42:45.000","2020-11-13T00:00:00.000","Violation: No WIP","E","627 Forstall St","New Orleans","LA","70117","41125562","3695835.71","532552.62","262711","c12afca205ab90d8f1d735a3fc75eb56","2021-02-23T23:18:30.000"
"Open","13-07094-PNBL","414 N TONTI ST","Initial Hearing","2013-11-07T10:30:00.000","2013-11-07T10:30:00.000","Reset: Work In Progress",,,"2013-08-26T09:54:58.000","2013-09-17T00:00:00.000","Violation: No WIP","B","414 N Tonti St","New Orleans","LA","70119","41017049","3677272.74106","535313.62534","179959","b09666199027be6bfdf5d2833847f5b3","2014-01-22T02:32:43.000"
"Closed","19-08507-MPM","2218 DESIRE ST","Reset Hearing","2021-02-11T14:15:00.000","2021-02-11T14:15:00.000","Guilty","2020-01-13T09:00:00.000","Reset: Office Closure","2019-08-22T13:31:28.000","2019-10-02T00:00:00.000","Violation: No WIP","D","2218 Desire St","New Orleans","LA","70117","41071451","3691210.5","540011.63","257182","124fbc788b5327ba107bfebdb23e3197","2021-02-23T23:18:30.000"
"Open","17-04712-MPM","1610 LAPEYROUSE ST","Initial Hearing","2021-02-23T14:45:00.000","2021-02-23T14:45:00.000","Guilty",,,"2017-05-05T10:31:28.000","2017-07-10T00:00:00.000","Violation: No WIP","D","1610 Lapeyrouse St","New Orleans","LA","70116","41081088","3681992.55701","537874.01492","226450","71a3267bce0b5174a084ab9ac5ff4854","2021-02-24T23:18:17.000"
"Open","18-00950-MPM","1810 GENERAL TAYLOR ST","Reset Hearing","2018-09-24T09:00:00.000","2018-09-24T09:00:00.000","Guilty","2018-06-19T10:15:00.000","Reset: Owner Legal Issue","2018-02-14T09:39:44.000","2018-02-15T00:00:00.000","Violation: No WIP","B","1800 General Taylor St","New Orleans","LA","70115","41052245","3672400.21","521840.72","237026","b66330403393f817474e6f5ad7d83fb8","2020-10-25T23:17:38.000"
"Closed","15-07253-MPM","3529-3531 S LIBERTY ST","Initial Hearing","2015-09-15T10:00:00.000","2015-09-15T10:00:00.000","Guilty",,,"2015-08-14T08:40:35.000","2015-08-13T00:00:00.000","Violation: No WIP","B","3531 S Liberty St","New Orleans","LA","70115","41053246","3672572.28462","523707.68718","203462","ca8e9fdc5d485470bd36220ec38595bc","2020-10-25T23:17:38.000"
"Open","19-10315-MPM","2473-2475  N GALVEZ ST","Reset Hearing","2022-01-10T11:30:00.000","2022-01-10T11:30:00.000","Guilty","2021-11-11T13:45:00.000","Reset: Not Re-Inspected","2019-10-15T08:44:31.000","2019-10-15T00:00:00.000","Violation: No WIP","D","2473 N Galvez St","New Orleans","LA","70117","41066055","3686865.91","540191.01","258990","733194d4deea1a75fe9cc682e4ea2fb9","2022-01-10T23:19:09.000"
"Closed","18-11668-MPM","26 ST CLAUDE CT","Reset Hearing","2019-02-04T09:45:00.000","2019-02-04T09:45:00.000","Guilty","2019-01-08T09:00:00.000","Reset: Work In Progress","2018-11-15T10:02:02.000","2018-11-27T00:00:00.000","Violation: No WIP","E","26 St Claude Ct","New Orleans","LA","70117","41125583","3697424.47","533606.45","247748","b0c2762cb654b520b2071267d301f088","2021-02-24T23:18:17.000"
"Closed","18-09484-MPM","4250 MITHRA ST","Reset Hearing","2020-08-06T10:30:00.000","2020-08-06T10:30:00.000","Guilty: Abated","2019-11-18T09:30:00.000","Reset: Work In Progress","2018-09-19T09:18:07.000","2018-09-19T09:19:00.000","Violation: No WIP","D","4250 Mithra St","New Orleans","LA","70126","41085386","3689739.16","553068.81","245563","8500ba86d0f3bdfc1dc34c51aacee13d","2020-09-11T23:18:01.000"
"Closed","19-04925-MPM","1402-08 SPAIN ST","Initial Hearing","2019-07-30T09:00:00.000","2019-07-30T09:00:00.000","Guilty",,,"2019-05-16T14:39:34.000","2019-05-16T14:40:00.000","Violation: No WIP","C","1402 Spain St","New Orleans","LA","70117","41062310","3686010.86","537548.45","253600","6d7a8908925f0a4af5f1cbae21dabf03","2020-09-11T23:18:01.000"
"Closed","15-08018-MPM","1561-1563 N DERBIGNY ST","Initial Hearing","2015-09-24T09:15:00.000","2015-09-24T09:15:00.000","Guilty",,,"2015-09-02T08:16:20.000","2015-08-26T00:00:00.000","Violation: No WIP","D","1561 N Derbigny St","New Orleans","LA","70116","41080461","3681684.93","537902.89","204227","cec48a987a49ad069d8dc8b43c7cad77","2020-09-11T23:18:01.000"
"Closed","ENVHADJ-20003362SN","3505 S. SARATOGA ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2000-05-22T00:00:00.000","Complete"," ","3507 S Saratoga St","New Orleans","LA","70115","41052174","3673034.12038","523074.49803","35993","a6ab13596f5aeaa0586aa79270ea03f2","2020-09-11T23:18:01.000"
"Closed","ENVHADJ-20031874EH","3205 S. SARATOGA ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2003-04-23T00:00:00.000","Complete","B","3205 S Saratoga St","New Orleans","LA","70115","41037357","3673972.94304","523434.42174","51123","53d8763a08ceb73b46f59a0754a31cb6","2020-09-11T23:18:01.000"
"Closed","ENVHADJ-20034178EH","3205 S. SARATOGA ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2003-10-14T00:00:00.000","Complete"," ","3205 S Saratoga St","New Orleans","LA","70115","41037357","3673972.94304","523434.42174","53666","044ea110792347acecbbeb62e68e9748","2020-09-11T23:18:01.000"
"Closed","ENVHADJ-20052329EH","3205 S. SARATOGA ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2005-04-14T00:00:00.000","Complete"," ","3205 S Saratoga St","New Orleans","LA","70115","41037357","3673972.94304","523434.42174","61415","e0dfd73728dfd2f660b56552ffbe5c23","2020-09-11T23:18:01.000"
"Closed","ENVHADJ-2008119P","201 N. BROAD ST","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2007-11-08T00:00:00.000","Complete"," ","201 N Broad St","New Orleans","LA","70119","41020348","3675531.06","535571.55","65294","7206bed57e63ba49b2a82cd8144d2d04","2020-09-11T23:18:01.000"
"Open","13-04688-PNBL","1601 DESLONDE ST","Initial Hearing","2014-07-15T09:00:00.000","2014-07-15T09:00:00.000","Guilty",,,"2013-06-24T15:55:51.000","2013-11-21T00:00:00.000","Violation: No WIP","E","1601 Deslonde St","New Orleans","LA","70117","41124033","3695987.12","536292.94","177553","6dc2f57cd50ed638d5827514f63bc742","2020-09-14T23:18:03.000"
"Open","19-10909-MPM","1520 MAZANT ST","Initial Hearing","2020-01-07T10:45:26.000","2020-01-07T10:45:26.000","Result Pending",,,"2019-11-08T13:55:22.000","2019-12-06T00:00:00.000","Violation: No WIP","D","1520 Mazant St","New Orleans","LA","70117","41068144","3692479.51","536884.49","259584","36f78216ee4d567d538fb0caf10e3756","2020-06-01T12:19:21.000"
"Open","20-21688-MPM","3240 LAUREL ST","Reset Hearing","2022-01-10T10:30:00.000","2022-01-10T10:30:00.000","Guilty","2021-11-09T09:00:00.000","Reset: Per Hearing Officer","2020-09-28T13:27:09.000","2020-12-16T00:00:00.000","Violation: No WIP","B","3240 Laurel St","New Orleans","LA","70115","41041408","3675817.8","519138.16","262308","7167c2745f219f9c358daf09683d35e3","2022-01-10T23:19:09.000"
"Open","19-08072-MPM","1801-1809 HENRIETTE DELILLE ST","Reset Hearing","2020-09-14T15:49:00.000","2020-09-14T15:49:00.000","Guilty","2019-12-16T09:00:00.000","Reset: Office Closure","2019-08-09T12:45:24.000","2019-08-14T00:00:00.000","Violation: No WIP","C","1805 Henriette Delille St","New Orleans","LA","70116","41068874","3683574.64","536216.97","256747","6119a9b2bdbf4fca9d64699cf47142b8","2020-09-15T23:17:37.000"
"Closed","ENVHADJ-974153","1932 FORSTALL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-09-22T00:00:00.000","Complete"," ","1932 Forstall St","New Orleans","LA","70117","41123628","3697123.63388","537531.98771","22660","43984b6e8702794f4894268e9db4c720","2020-10-25T23:17:38.000"
"Closed","ENVHADJ-98440","1119 TOURO ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-12-08T00:00:00.000","Complete"," ","1121 Touro St","New Orleans","LA","70116","51002338","3684305.48219","536414.90764","27958","b9aa76c83d03d492b727ded16b2021a1","2020-10-25T23:17:38.000"
"Closed","ENVHADJ-98764HB","1119 TOURO ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-12-11T00:00:00.000","Complete"," ","1121 Touro St","New Orleans","LA","70116","51002338","3684305.48219","536414.90764","28763","cecc28ee21406a64c7510569017d7a0e","2020-10-25T23:17:38.000"
"Closed","ENVHADJ-20004588P","10200 CHEF MENTEUR HWY.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","10200 Chef Menteur Hwy","New Orleans","LA","70127","51002337","3713371.15319","554784.81083","37345","9a1aab536ede759446f9013cd27934df","2020-10-25T23:17:38.000"
"Closed","ENVHADJ-20012026P","1119 TOURO ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-02-15T00:00:00.000","Complete"," ","1121 Touro St","New Orleans","LA","70116","51002338","3684305.48219","536414.90764","40406","37cb3e723670fcf441c5553d8bec386a","2020-10-25T23:17:38.000"
"Closed","ENVHADJ-20051693EH","1932 FORSTALL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2005-03-07T00:00:00.000","Complete"," ","1932 Forstall St","New Orleans","LA","70117","41123628","3697123.63388","537531.98771","60708","ad22ea15b664f1306f788f15ecc7fdb2","2020-10-25T23:17:38.000"
"Open","16-00351-MPM","1823 S SALCEDO ST","Reset Hearing","2022-01-10T09:30:00.000","2022-01-10T09:30:00.000","Guilty","2021-11-04T11:30:00.000","Reset: Work In Progress","2016-01-20T11:34:17.000","2016-02-16T00:00:00.000","Violation: No WIP","B","1823 S Salcedo St","New Orleans","LA","70125","41045195","3669865.26","530096.16","207709","7f469fe1a7be6d34d4753f5cf3a5295b","2022-01-10T23:19:09.000"
"Open","19-11273-MPM","624 S RENDON ST","Reset Hearing","2022-01-10T09:00:00.000","2022-01-10T09:00:00.000","Guilty","2021-11-04T11:00:00.000","Reset: Not Re-Inspected","2019-11-21T08:45:41.000","2020-08-28T00:00:00.000","Violation: No WIP","B","624 S Rendon St","New Orleans","LA","70119","41033443","3672278.16","534511.8","259948","b478622b1874d3aa5f76c9fc7460939d","2022-01-10T23:19:09.000"
"Closed","16-00943-MPM","3425 - 3427 S LIBERTY ST","Initial Hearing","2016-08-04T10:00:00.000","2016-08-04T10:00:00.000","Guilty",,,"2016-02-25T09:55:27.000","2016-02-26T00:00:00.000","Violation: No WIP","B","3427 S Liberty St","New Orleans","LA","70115","41053235","3672956.82448","523762.10409","208301","30ce095fea8acb230a2d8dd7813a070a","2020-09-16T23:18:00.000"
"Closed","CEHB-11-7778","2119 ERATO ST","Initial Hearing","2012-12-03T00:00:00.000","2012-12-03T00:00:00.000","Guilty: Public Nuisance Blight",,,"2011-10-13T15:29:21.000","2011-10-13T15:29:10.000","Violation Unoccupied","B","2119 Erato St","New Orleans","LA","70113","41145773","3677760.02","527201.24","155686","40164e83cca74ea5eaf8ddbf936811e8","2020-09-16T23:18:00.000"
