"o_c","caseno","location","stage","keystatus","statdate","casefiled","initinspection","initinspresult","prevhearingdate","prevhearingresult","nexthearingdate","lastpermit","permitfiling","permittype","permitstatus","unpaidfees","geoaddress","city","state","zipcode","geopin","xpos","ypos","longitude","latitude","caseid","pointlocation"
"Open","22-00290-MPM","1529 St Philip St","1 - Inspection","The case was filed on 01/24/2022 and the property is awaiting inspection to proceed further.","2022-01-24T15:14:16.000","2022-01-24T15:14:16.000",,,,,,"21-18324-HVAC","2021-06-24T18:16:12.000","Mechanical HVAC","Certificate of Completion","0.0","1529 St Philip St","New Orleans","LA","70116","41018831","3680814.58","535241.6","-90.07010507627983","29.965749608817237","273523",
"Open","22-02424-MPM","2532 Gravier St","1 - Inspection","The case was filed on 06/01/2022 and the property is awaiting inspection to proceed further.","2022-06-01T16:52:15.000","2022-06-01T16:52:15.000",,,,,,,,,,"0.0","2532 Gravier St","New Orleans","LA","70119","41032065","3674618.72","532990.19","-90.08974857244199","29.959745352097954","275664",
"Open","22-02425-MPM","2536 Gravier St","1 - Inspection","The case was filed on 06/01/2022 and the property is awaiting inspection to proceed further.","2022-06-01T16:52:47.000","2022-06-01T16:52:47.000",,,,,,,,,,"0.0","2536 Gravier St","New Orleans","LA","70119","41032066","3674589.04","533004.75","-90.08984179636052","29.959786272903116","275665",
"Open","22-02426-MPM","2544 Gravier St","1 - Inspection","The case was filed on 06/01/2022 and the property is awaiting inspection to proceed further.","2022-06-01T16:53:17.000","2022-06-01T16:53:17.000",,,,,,"12COM-00047","2012-02-13T00:00:00.000","Demolition","Permit Issuance - Active","0.0","2544 Gravier St","New Orleans","LA","70119","41032071","3674559.39","533018.98","-90.08993493692996","29.959826285357476","275666",
"Open","22-03377-MPM","2631-2633 Gravier St","1 - Inspection","The case was filed on 07/08/2022 and the property is awaiting inspection to proceed further.","2022-07-08T14:09:13.000","2022-07-08T14:09:13.000",,,,,,,,,,"0.0","2633 Gravier St","New Orleans","LA","70119","41032075","3674336.15","533216.67","-90.09063310977378","29.960376525730975","278616",
"Open","22-01272-MPM","3520 Hamburg St","1 - Inspection","The case was filed on 04/01/2022 and the property is awaiting inspection to proceed further.","2022-04-01T08:22:49.000","2022-04-01T08:22:49.000",,,,,,"05OCC-00127","2005-03-24T00:00:00.000","CO No Work","Certificate of Occupancy - Issued No Meter","0.0","3520 Hamburg St","New Orleans","LA","70122","41107657","3679251.65","545298.94","-90.07469187961664","29.993451092067186","274508",
"Open","22-00216-MPM","2727-2729 Marigny St","1 - Inspection","The case was filed on 01/14/2022 and the property is awaiting inspection to proceed further.","2022-01-14T11:42:19.000","2022-01-14T11:42:19.000",,,,,,"18-03793-ECOA","2018-02-01T10:58:54.000","Change of Address","Permit Issued","0.0","2729 Marigny St","New Orleans","LA","70122","41078155","-10025082.45","3501827.73","-134.8759219246495","31.092644761141973","273447",
"Open","22-03905-MPM","261 Harbor Cir","1 - Inspection","The case was filed on 07/27/2022 and the property is awaiting inspection to proceed further.","2022-07-27T11:51:10.000","2022-07-27T11:51:10.000",,,,,,"20-37151-RSTC","2020-08-07T10:16:54.000","Street Cut","Permit Issued","0.0","261 Harbor Cir","New Orleans","LA","70126","41097763","3693477.06","558951.88","-90.02926543737686","30.030554270911257","279144",
"Open","22-03861-MPM","6738 Hayne Blvd","1 - Inspection","The case was filed on 07/26/2022 and the property is awaiting inspection to proceed further.","2022-07-26T09:24:33.000","2022-07-26T09:24:33.000",,,,,,"15-21351-FGAS","2015-07-16T15:03:09.000","Mechanical Fuel Gas","Permit Issued","0.0","6738 Hayne Blvd","New Orleans","LA","70126","41097151","3697541.29","560790.61","-90.01635569380257","30.035482261485498","279100",
"Open","22-00639-MPM","1420 Hendee St","1 - Inspection","The case was filed on 02/14/2022 and the property is awaiting inspection to proceed further.","2022-02-14T09:33:56.000","2022-02-14T09:33:56.000",,,,,,"22-01093-DEMO","2022-01-12T11:40:06.000","City IDC Demolition","Certificate of Completion","0.0","1420 Hendee St","New Orleans","LA","70114","41006937","3690761.88","525948.82","-90.03902345422722","29.93989239106103","273874",
"Open","22-04228-MPM","317 Hendee St","1 - Inspection","The case was filed on 08/05/2022 and the property is awaiting inspection to proceed further.","2022-08-05T11:54:32.000","2022-08-05T11:54:32.000",,,,,,"14-12512-RNVN","2014-04-22T00:00:00.000","Renovation (Non-Structural)","Permit Issued","0.0","317 Hendee St","New Orleans","LA","70114","41006839","3690878.97","530475.02","-90.03849230475329","29.95233424919375","280468",
"Open","21-06692-MPM","1324-26 Spain","1 - Inspection","The case was filed on 08/16/2021 and the property is awaiting inspection to proceed further.","2021-08-16T09:44:37.000","2021-08-16T09:44:37.000",,,,,,,,,,"0.0",,,,,,"-1.0","-1.0","-101.51779913517808","28.09889070681073","270996","POINT (-101.51779913517808 28.09889070681073)"
"Open","21-06664-MPM","2536 Myrtle","1 - Inspection","The case was filed on 08/13/2021 and the property is awaiting inspection to proceed further.","2021-08-13T13:07:37.000","2021-08-13T13:07:37.000",,,,,,,,,,"0.0",,,,,,"-1.0","-1.0","-101.51779913517808","28.09889070681073","270968","POINT (-101.51779913517808 28.09889070681073)"
"Open","21-06660-MPM","2536 Myrtle","1 - Inspection","The case was filed on 08/13/2021 and the property is awaiting inspection to proceed further.","2021-08-13T11:10:49.000","2021-08-13T11:10:49.000",,,,,,,,,,"0.0",,,,,,"-1.0","-1.0","-101.51779913517808","28.09889070681073","270964","POINT (-101.51779913517808 28.09889070681073)"
"Open","22-04225-MPM","321 Hendee St","1 - Inspection","The case was filed on 08/05/2022 and the property is awaiting inspection to proceed further.","2022-08-05T11:53:08.000","2022-08-05T11:53:08.000",,,,,,,,,,"0.0","321 Hendee St","New Orleans","LA","70114","41006840","3690877.38","530443.2","-90.03849846059714","29.952246804601604","280465",
"Open","21-08662-MPM","7840-7842 Henley St","1 - Inspection","The case was filed on 12/06/2021 and the property is awaiting inspection to proceed further.","2021-12-06T16:20:41.000","2021-12-06T16:20:41.000",,,,,,"07ELC-21274","2007-08-25T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","7840 Henley St","New Orleans","LA","70126","41091263","3696575.34","559891.92","-90.0194408116639","30.033041701256714","272966",
"Open","22-03427-MPM","315 Homer St","1 - Inspection","The case was filed on 07/11/2022 and the property is awaiting inspection to proceed further.","2022-07-11T15:40:00.000","2022-07-11T15:40:00.000",,,,,,"15-34525-FGAS","2015-11-16T09:34:51.000","Mechanical Fuel Gas","Certificate of Completion","0.0","315 Homer St","New Orleans","LA","70114","41139981","3686299.09","528239.64","-90.05303229294103","29.946329228142137","278666",
"Open","22-03278-MPM","3221 Homer St","1 - Inspection","The case was filed on 07/06/2022 and the property is awaiting inspection to proceed further.","2022-07-06T09:54:33.000","2022-07-06T09:54:33.000",,,,,,"07BLD-07435","2007-08-15T00:00:00.000","Renovation (Non-Structural)","Application Acceptance - Approved No Review","0.0","3221 Homer St","New Orleans","LA","70114","41007085","3696383.54","528119.87","-90.02119665479768","29.945686222511846","276519",
"Open","22-00343-MPM","1313-1315 Pauline St","1 - Inspection","The case was filed on 01/26/2022 and the property is awaiting inspection to proceed further.","2022-01-26T09:26:41.000","2022-01-26T09:26:41.000",,,,,,"06CNO-51915","2006-04-07T00:00:00.000","Repair","Approval","0.0","1313 Pauline St","New Orleans","LA","70117","41060488","3691463.3","536299.1","-90.0364391262404","29.968330264979368","273577",
"Open","21-08821-MPM","838-840 Elmira Ave, 912-914 Homer St","1 - Inspection","The case was filed on 12/20/2021 and the property is awaiting inspection to proceed further.","2021-12-20T15:06:00.000","2021-12-20T15:06:00.000",,,,,,"19-29684-HDLC","2019-09-24T14:10:59.000","HDLC COA","Permit Issued","0.0","912 Homer St","New Orleans","LA","70114","41133508","3688233.37","528376.74","-90.04692025128817","29.946646637181985","273125",
"Open","22-02234-MPM","43 Honeysuckle Ln","1 - Inspection","The case was filed on 05/25/2022 and the property is awaiting inspection to proceed further.","2022-05-25T09:18:05.000","2022-05-25T09:18:05.000",,,,,,,,,,"0.0","43 Honeysuckle Ln","New Orleans","LA","70128","41221619","3713247.46","568263.14","-89.96644031588646","30.055522981720443","275474",
"Open","22-00970-MPM","1024 Horace St","1 - Inspection","The case was filed on 03/11/2022 and the property is awaiting inspection to proceed further.","2022-03-11T10:53:43.000","2022-03-11T10:53:43.000",,,,,,"05BLD-01826","2005-08-10T00:00:00.000","Demolition","Application Acceptance - Approved No Review","0.0","1024 Horace St","New Orleans","LA","70114","41007187","3696446.9","527469.54","-90.02102012361566","29.943896045991945","274206",
"Open","22-00679-MPM","1239 Horace St","1 - Inspection","The case was filed on 02/15/2022 and the property is awaiting inspection to proceed further.","2022-02-15T09:09:12.000","2022-02-15T09:09:12.000",,,,,,"15-38275-FGAS","2015-12-22T07:17:29.000","Mechanical Fuel Gas","Certificate of Completion","0.0","1239 Horace St","New Orleans","LA","70114","41007212","3696310.55","526656.91","-90.02147998965587","29.941665888545888","273915",
"Open","22-03911-MPM","2228 Hyman Pl","1 - Inspection","The case was filed on 07/27/2022 and the property is awaiting inspection to proceed further.","2022-07-27T13:24:32.000","2022-07-27T13:24:32.000",,,,,,"05ELC-07536","2005-11-06T00:00:00.000","Electrical Repair / Replacement / Addition","Application Acceptance - Approved","0.0","2228 Hyman Pl","New Orleans","LA","70131","41134632","3701147.28","522589.55","-90.00635827236783","29.930328917868064","279150",
"Open","22-00416-MPM","1933 Iberville St","1 - Inspection","The case was filed on 01/31/2022 and the property is awaiting inspection to proceed further.","2022-01-31T17:15:02.000","2022-01-31T17:15:02.000",,,,,,"22-14470-SERV","2022-05-14T11:17:42.000","Electrical Service / Circuit / Feeder","Permit Issued","0.0","1933 Iberville St","New Orleans","LA","70112","41017997","3677875.15","533776.35","-90.07943833091197","29.961809445560608","273650",
"Open","22-05201-MPM","3400 Indiana St","1 - Inspection","The case was filed on 09/06/2022 and the property is awaiting inspection to proceed further.","2022-09-06T16:32:47.000","2022-09-06T16:32:47.000",,,,,,,,,,"0.0","3400 Indiana St","New Orleans","LA","70114","41007348","3694018.0","520934.49","-90.02892367125617","29.926003159880015","281441",
"Open","22-01413-MPM","4310 S Johnson St","1 - Inspection","The case was filed on 04/12/2022 and the property is awaiting inspection to proceed further.","2022-04-12T13:35:16.000","2022-04-12T13:35:16.000",,,,,,"22-13395-NEWC","2022-05-04T13:22:31.000","New Construction","Zoning Denied","0.0","4310 S Johnson St","New Orleans","LA","70125","41048696","3670517.33","527194.27","-90.10289640523125","29.94393023407459","274651",
"Open","21-06491-MPM","2960 Law St","1 - Inspection","The case was filed on 08/10/2021 and the property is awaiting inspection to proceed further.","2021-08-10T16:27:39.000","2021-08-10T16:27:39.000",,,,,,,,,,"0.0","2960 Law St","New Orleans","LA","70117","41068299","3689666.08","541808.75","-90.04191870876735","29.983535661522897","270795","POINT (-90.0419024096869 29.98352826912389)"
"Open","22-03675-MPM","10563 N Interstate 10 Service Rd","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T15:02:13.000","2022-07-20T15:02:13.000",,,,,,,,,,"0.0","10563 N Interstate 10 Service Rd","New Orleans","LA","70127","41114143","3712103.37","563047.68","-89.97025263142112","30.041220055939547","278914",
"Open","22-03120-MPM","3935 S Inwood Ave","1 - Inspection","The case was filed on 06/29/2022 and the property is awaiting inspection to proceed further.","2022-06-29T12:00:26.000","2022-06-29T12:00:26.000",,,,,,,,,,"0.0","3935 S Inwood Ave","New Orleans","LA","70131","41145007","3705132.13","513572.93","-89.99411150272239","29.90540883666736","276361",
"Open","22-00423-MPM","3950 S Inwood Ave","1 - Inspection","The case was filed on 02/01/2022 and the property is awaiting inspection to proceed further.","2022-02-01T11:20:21.000","2022-02-01T11:20:21.000",,,,,,"11MCH-09615","2012-01-01T00:00:00.000","General Mechanical","Inspection - Completed","0.0","3950 S Inwood Ave","New Orleans","LA","70131","41145010","3705335.59","513493.7","-89.99347230076938","29.90518444099407","273657",
"Open","22-01160-MPM","400 Jackson Ave","1 - Inspection","The case was filed on 03/22/2022 and the property is awaiting inspection to proceed further.","2022-03-22T13:02:12.000","2022-03-22T13:02:12.000",,,,,,"B03005494","2003-10-13T00:00:00.000","Building - SPIN","Application Submitted","0.0","400 Jackson Ave","New Orleans","LA","70130","41041139","3680506.7","519839.51","-90.07161293181426","29.923408337760808","274396",
"Open","22-03307-MPM","2560 Jasmine St","1 - Inspection","The case was filed on 07/06/2022 and the property is awaiting inspection to proceed further.","2022-07-06T14:21:35.000","2022-07-06T14:21:35.000",,,,,,"21-29025-EVAC","2021-10-15T13:20:02.000","Electrical Vacancy","Permit Issued","0.0","2560 Jasmine St","New Orleans","LA","70122","41076986","3686751.84","548028.65","-90.05090351848098","30.000728148791076","278546",
"Open","22-05167-MPM","851 Jewel St","1 - Inspection","The case was filed on 09/06/2022 and the property is awaiting inspection to proceed further.","2022-09-06T10:16:52.000","2022-09-06T10:16:52.000",,,,,,"22-12881-RNVS","2022-04-29T15:25:46.000","Renovation (Structural)","Application Submitted","0.0","851 Jewel St","New Orleans","LA","70124","41010687","3670755.3","556152.34","-90.10116189555401","30.023548006257297","281407",
"Open","22-02610-MPM","1923 N Johnson St","1 - Inspection","The case was filed on 06/07/2022 and the property is awaiting inspection to proceed further.","2022-06-07T13:13:45.000","2022-06-07T13:13:45.000",,,,,,"08MCH-11205","2008-08-15T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","1923 N Johnson St","New Orleans","LA","70116","41077003","3683068.71","539520.65","-90.06283679077725","29.977446989763575","275850",
"Open","22-03335-MPM","2605 S Johnson St","1 - Inspection","The case was filed on 07/07/2022 and the property is awaiting inspection to proceed further.","2022-07-07T11:25:44.000","2022-07-07T11:25:44.000",,,,,,"20-49491-DEMO","2020-12-15T13:47:11.000","Demolition","Permit Issued","0.0","2605 S Johnson St","New Orleans","LA","70125","41040644","3672848.8","528199.76","-90.09550100681906","29.94662595508249","278574",
"Open","22-03413-MPM","4400 S Johnson St","1 - Inspection","The case was filed on 07/11/2022 and the property is awaiting inspection to proceed further.","2022-07-11T11:54:11.000","2022-07-11T11:54:11.000",,,,,,,,,,"0.0","4400 S Johnson St","New Orleans","LA","70125","41055767","3670096.01","527165.13","-90.10422761842352","29.94386254204126","278652",
"Open","22-01613-MPM","5619 N Johnson St","1 - Inspection","The case was filed on 04/26/2022 and the property is awaiting inspection to proceed further.","2022-04-26T11:38:04.000","2022-04-26T11:38:04.000",,,,,,,,,,"0.0","5619 N Johnson St","New Orleans","LA","70117","41121071","3699138.78","537228.02","-90.01216593234076","29.970643357426873","274851",
