"license","license_type","last_name","first_name","middle_name","status","issue_date","expiration_date","association","association_license_number","broker_license","none"
"7056435-BO00","Branch Office",,,,"Active","2008-06-26T00:00:00.000",,"EQUITY REAL ESTATE (SELECT)","7056435-BO00","5551694-BB00",
"5472658-CN00","Real Estate Company",,,,"Active","1994-08-08T00:00:00.000",,"EQUISOURCE REAL ESTATE SERVICES, INC.","5472658-CN00","5450657-PB00",
"5474928-CN00","Real Estate Company",,,,"Active","1997-05-02T00:00:00.000",,"EQUITY 1ST REALTY GROUP, LLC","5474928-CN00","5451055-PB00",
"6833747-CN00","Real Estate Company",,,,"Active","2007-11-30T00:00:00.000",,"EQUITY ALLIANCE GROUP LLC","6833747-CN00","5451915-PB00",
"5498127-CN00","Real Estate Company",,,,"Active","2002-05-16T00:00:00.000",,"EQUITY REAL ESTATE","5498127-CN00","5497784-PB00",
"8924293-BO00","Branch Office",,,,"Active","2014-01-24T00:00:00.000",,"EQUITY REAL ESTATE","8924293-BO00","5497784-PB00",
"8924293-BO00","Branch Office",,,,"Active","2014-01-24T00:00:00.000",,"EQUITY REAL ESTATE","8924293-BO00","5498127-CN00",
"8924293-BO00","Branch Office",,,,"Active","2014-01-24T00:00:00.000",,"EQUITY REAL ESTATE","8924293-BO00","5787470-BB00",
"8645445-BO00","Branch Office",,,,"Active","2013-04-15T00:00:00.000",,"EQUITY REAL ESTATE   ( PLATINUM)","8645445-BO00","5498127-CN00",
"8645445-BO00","Branch Office",,,,"Active","2013-04-15T00:00:00.000",,"EQUITY REAL ESTATE   ( PLATINUM)","8645445-BO00","5008699-BB00",
"8645445-BO00","Branch Office",,,,"Active","2013-04-15T00:00:00.000",,"EQUITY REAL ESTATE   ( PLATINUM)","8645445-BO00","5497784-PB00",
"8459516-BO00","Branch Office",,,,"Active","2012-10-09T00:00:00.000",,"EQUITY REAL ESTATE  (AMERICAN FORK)","8459516-BO00","5498127-CN00",
"8459516-BO00","Branch Office",,,,"Active","2012-10-09T00:00:00.000",,"EQUITY REAL ESTATE  (AMERICAN FORK)","8459516-BO00","5453758-BB00",
"8459516-BO00","Branch Office",,,,"Active","2012-10-09T00:00:00.000",,"EQUITY REAL ESTATE  (AMERICAN FORK)","8459516-BO00","5497784-PB00",
"7613648-BO00","Branch Office",,,,"Active","2010-03-02T00:00:00.000",,"EQUITY REAL ESTATE (ADVANTAGE)","7613648-BO00","5495075-BB00",
"7613648-BO00","Branch Office",,,,"Active","2010-03-02T00:00:00.000",,"EQUITY REAL ESTATE (ADVANTAGE)","7613648-BO00","5497784-PB00",
"7613648-BO00","Branch Office",,,,"Active","2010-03-02T00:00:00.000",,"EQUITY REAL ESTATE (ADVANTAGE)","7613648-BO00","5498127-CN00",
"6651776-BO00","Branch Office",,,,"Active","2007-06-14T00:00:00.000",,"EQUITY REAL ESTATE (BUCKLEY)","6651776-BO00","5498127-CN00",
"6651776-BO00","Branch Office",,,,"Active","2007-06-14T00:00:00.000",,"EQUITY REAL ESTATE (BUCKLEY)","6651776-BO00","5497784-PB00",
"6651776-BO00","Branch Office",,,,"Active","2007-06-14T00:00:00.000",,"EQUITY REAL ESTATE (BUCKLEY)","6651776-BO00","5503434-BB00",
"6100358-BO00","Branch Office",,,,"Active","2006-01-13T00:00:00.000",,"EQUITY REAL ESTATE (DAVIS BRANCH)","6100358-BO00","5451840-BB00",
"6100358-BO00","Branch Office",,,,"Active","2006-01-13T00:00:00.000",,"EQUITY REAL ESTATE (DAVIS BRANCH)","6100358-BO00","5498127-CN00",
"6100358-BO00","Branch Office",,,,"Active","2006-01-13T00:00:00.000",,"EQUITY REAL ESTATE (DAVIS BRANCH)","6100358-BO00","5497784-PB00",
"6561554-BO00","Branch Office",,,,"Active","2007-04-05T00:00:00.000",,"EQUITY REAL ESTATE (LUXURY GROUP)","6561554-BO00","5470501-BB00",
"6561554-BO00","Branch Office",,,,"Active","2007-04-05T00:00:00.000",,"EQUITY REAL ESTATE (LUXURY GROUP)","6561554-BO00","5498127-CN00",
"6561554-BO00","Branch Office",,,,"Active","2007-04-05T00:00:00.000",,"EQUITY REAL ESTATE (LUXURY GROUP)","6561554-BO00","5497784-PB00",
"6840728-BO00","Branch Office",,,,"Active","2007-12-07T00:00:00.000",,"EQUITY REAL ESTATE (PREMIER ELITE)","6840728-BO00","5497784-PB00",
"6840728-BO00","Branch Office",,,,"Active","2007-12-07T00:00:00.000",,"EQUITY REAL ESTATE (PREMIER ELITE)","6840728-BO00","5782341-BB00",
"6840728-BO00","Branch Office",,,,"Active","2007-12-07T00:00:00.000",,"EQUITY REAL ESTATE (PREMIER ELITE)","6840728-BO00","5498127-CN00",
"6623716-BO00","Branch Office",,,,"Active","2007-05-23T00:00:00.000",,"EQUITY REAL ESTATE (PROFESSIONALS)","6623716-BO00","5492262-BB00",
"6623716-BO00","Branch Office",,,,"Active","2007-05-23T00:00:00.000",,"EQUITY REAL ESTATE (PROFESSIONALS)","6623716-BO00","5497784-PB00",
"6623716-BO00","Branch Office",,,,"Active","2007-05-23T00:00:00.000",,"EQUITY REAL ESTATE (PROFESSIONALS)","6623716-BO00","5498127-CN00",
"7706564-BO00","Branch Office",,,,"Active","2010-06-14T00:00:00.000",,"EQUITY REAL ESTATE (PROSPER GROUP)","7706564-BO00","5497784-PB00",
"7706564-BO00","Branch Office",,,,"Active","2010-06-14T00:00:00.000",,"EQUITY REAL ESTATE (PROSPER GROUP)","7706564-BO00","5498127-CN00",
"7706564-BO00","Branch Office",,,,"Active","2010-06-14T00:00:00.000",,"EQUITY REAL ESTATE (PROSPER GROUP)","7706564-BO00","6361239-BB00",
"7056435-BO00","Branch Office",,,,"Active","2008-06-26T00:00:00.000",,"EQUITY REAL ESTATE (SELECT)","7056435-BO00","5498127-CN00",
"7056435-BO00","Branch Office",,,,"Active","2008-06-26T00:00:00.000",,"EQUITY REAL ESTATE (SELECT)","7056435-BO00","5497784-PB00",
"6855857-BO00","Branch Office",,,,"Active","2007-12-21T00:00:00.000",,"EQUITY REAL ESTATE (SOLID)","6855857-BO00","5507180-BB00",
"6855857-BO00","Branch Office",,,,"Active","2007-12-21T00:00:00.000",,"EQUITY REAL ESTATE (SOLID)","6855857-BO00","5498127-CN00",
"6855857-BO00","Branch Office",,,,"Active","2007-12-21T00:00:00.000",,"EQUITY REAL ESTATE (SOLID)","6855857-BO00","5497784-PB00",
"7646593-BO00","Branch Office",,,,"Active","2010-03-25T00:00:00.000",,"EQUITY REAL ESTATE (SOUTHERN UTAH)","7646593-BO00","5497784-PB00",
"7646593-BO00","Branch Office",,,,"Active","2010-03-25T00:00:00.000",,"EQUITY REAL ESTATE (SOUTHERN UTAH)","7646593-BO00","5754568-BB00",
"7646593-BO00","Branch Office",,,,"Active","2010-03-25T00:00:00.000",,"EQUITY REAL ESTATE (SOUTHERN UTAH)","7646593-BO00","5498127-CN00",
"6960842-BO00","Branch Office",,,,"Active","2008-03-28T00:00:00.000",,"EQUITY REAL ESTATE (ST GEO)","6960842-BO00","5464928-BB00",
"6960842-BO00","Branch Office",,,,"Active","2008-03-28T00:00:00.000",,"EQUITY REAL ESTATE (ST GEO)","6960842-BO00","5497784-PB00",
"6960842-BO00","Branch Office",,,,"Active","2008-03-28T00:00:00.000",,"EQUITY REAL ESTATE (ST GEO)","6960842-BO00","5498127-CN00",
"8569847-BO00","Branch Office",,,,"Active","2013-02-05T00:00:00.000",,"EQUITY REAL ESTATE (THE KENNY PARCELL TEAM)","8569847-BO00","5498127-CN00",
"8569847-BO00","Branch Office",,,,"Active","2013-02-05T00:00:00.000",,"EQUITY REAL ESTATE (THE KENNY PARCELL TEAM)","8569847-BO00","5497784-PB00",
"8569847-BO00","Branch Office",,,,"Active","2013-02-05T00:00:00.000",,"EQUITY REAL ESTATE (THE KENNY PARCELL TEAM)","8569847-BO00","5455209-BB00",
"7830464-BO00","Branch Office",,,,"Active","2010-11-10T00:00:00.000",,"EQUITY REAL ESTATE (TOOELE)","7830464-BO00","5498127-CN00",
"7830464-BO00","Branch Office",,,,"Active","2010-11-10T00:00:00.000",,"EQUITY REAL ESTATE (TOOELE)","7830464-BO00","5490149-BB00",
"7830464-BO00","Branch Office",,,,"Active","2010-11-10T00:00:00.000",,"EQUITY REAL ESTATE (TOOELE)","7830464-BO00","5497784-PB00",
"8167761-CN00","Real Estate Company",,,,"Active","2011-11-23T00:00:00.000",,"EQUITY REAL ESTATE-SOLUTIONS","8167761-CN00","5451982-PB00",
"7147354-CN00","Real Estate Company",,,,"Active","2008-09-30T00:00:00.000",,"EQUITY SUMMIT GROUP PC","7147354-CN00","5680109-PB00",
"5494018-CN00","Real Estate Company",,,,"Active","2001-09-27T00:00:00.000",,"ERA ADVANTAGE REALTY","5494018-CN00","5450797-PB00",
"5470404-CN00","Real Estate Company",,,,"Active","1984-02-15T00:00:00.000",,"ERA BROKERS CONSOLIDATED","5470404-CN00","5451269-PB00",
"5942636-BO00","Branch Office",,,,"Active","2005-06-17T00:00:00.000",,"ERA BROKERS CONSOLIDATED (BEAVER BRANCH)","5942636-BO00","5451269-PB00",
"5942636-BO00","Branch Office",,,,"Active","2005-06-17T00:00:00.000",,"ERA BROKERS CONSOLIDATED (BEAVER BRANCH)","5942636-BO00","5485277-BB00",
"5942636-BO00","Branch Office",,,,"Active","2005-06-17T00:00:00.000",,"ERA BROKERS CONSOLIDATED (BEAVER BRANCH)","5942636-BO00","5470404-CN00",
"8304577-BO00","Branch Office",,,,"Active","2012-04-19T00:00:00.000",,"ERA BROKERS CONSOLIDATED (CEDAR BRANCH)","8304577-BO00","5450955-BB00",
"8304577-BO00","Branch Office",,,,"Active","2012-04-19T00:00:00.000",,"ERA BROKERS CONSOLIDATED (CEDAR BRANCH)","8304577-BO00","5470404-CN00",
"5470406-BO00","Branch Office",,,,"Active","1984-02-15T00:00:00.000",,"ERA BROKERS CONSOLIDATED (HURRICANE BRANCH)","5470406-BO00","5451269-PB00",
"5470406-BO00","Branch Office",,,,"Active","1984-02-15T00:00:00.000",,"ERA BROKERS CONSOLIDATED (HURRICANE BRANCH)","5470406-BO00","5477005-BB00",
"5470406-BO00","Branch Office",,,,"Active","1984-02-15T00:00:00.000",,"ERA BROKERS CONSOLIDATED (HURRICANE BRANCH)","5470406-BO00","5470404-CN00",
"6085510-BO00","Branch Office",,,,"Active","2005-12-22T00:00:00.000",,"ERA BROKERS CONSOLIDATED (RICHFIELD BRANCH)","6085510-BO00","5451269-PB00",
"6085510-BO00","Branch Office",,,,"Active","2005-12-22T00:00:00.000",,"ERA BROKERS CONSOLIDATED (RICHFIELD BRANCH)","6085510-BO00","6279988-BB00",
"6085510-BO00","Branch Office",,,,"Active","2005-12-22T00:00:00.000",,"ERA BROKERS CONSOLIDATED (RICHFIELD BRANCH)","6085510-BO00","5470404-CN00",
"8038292-BO00","Branch Office",,,,"Active","2011-06-29T00:00:00.000",,"ERA REALTY CENTER (NEW HARMONY","8038292-BO00","5468090-CN00",
"8038292-BO00","Branch Office",,,,"Active","2011-06-29T00:00:00.000",,"ERA REALTY CENTER (NEW HARMONY","8038292-BO00","5499038-PB00",
"8038292-BO00","Branch Office",,,,"Active","2011-06-29T00:00:00.000",,"ERA REALTY CENTER (NEW HARMONY","8038292-BO00","5815218-BB00",
"5468090-CN00","Real Estate Company",,,,"Active","1986-08-08T00:00:00.000",,"ERA REALTY CENTER, INC","5468090-CN00","5499038-PB00",
"8747358-CN00","Real Estate Company",,,,"Active","2013-07-12T00:00:00.000",,"ERA SKYLINE REAL ESTATE","8747358-CN00","6085746-PB00",
"5456238-CN00","Real Estate Company",,,,"Active","1986-08-28T00:00:00.000",,"ERA UTAH PROPERTIES INC","5456238-CN00","5471353-PB00",
"5473414-CN00","Real Estate Company",,,,"Active","1986-12-08T00:00:00.000",,"EREALTY","5473414-CN00","5469115-PB00",
"5454295-CN00","Real Estate Company",,,,"Active","1993-12-22T00:00:00.000",,"ERIKSEN LODGE REAL ESTATE /STEIN","5454295-CN00","5475278-PB00",
"5502281-CN00","Real Estate Company",,,,"Active","2003-01-27T00:00:00.000",,"ESBY REAL ESTATE CORP","5502281-CN00","5500730-PB00",
"8209411-CN00","Real Estate Company",,,,"Active","2012-01-18T00:00:00.000",,"ESCAPE PROPERTIES, PLLC","8209411-CN00","6912319-PB00",
"7124732-CN00","Real Estate Company",,,,"Active","2008-09-08T00:00:00.000",,"ESHENBAUGH LAND COMPANY","7124732-CN00","7100082-PB00",
"5486821-CN00","Real Estate Company",,,,"Active","2000-01-10T00:00:00.000",,"ESNET MANAGEMENT INC","5486821-CN00","5484642-PB00",
"8970913-CN00","Real Estate Company",,,,"Active","2014-03-10T00:00:00.000",,"ESSENTIAL REAL ESTATE LLC","8970913-CN00","5475414-PB00",
"5454379-CN00","Real Estate Company",,,,"Active","1996-06-04T00:00:00.000",,"ETHOS INVESTMENTS, INC.","5454379-CN00","5456152-PB00",
"5457576-CN00","Real Estate Company",,,,"Active","1985-08-01T00:00:00.000",,"ETZEL REALTY, LLC","5457576-CN00","5476963-PB00",
"5477803-CN00","Real Estate Company",,,,"Active","1992-02-28T00:00:00.000",,"EVANS REALTY/DAVID","5477803-CN00","5475885-PB00",
"5486065-MN00","Property Management Company",,,,"Active","1999-07-07T00:00:00.000",,"EVERGREEN PROPERTIES, LLC","5486065-MN00","5452204-DB00",
"5484253-CN00","Real Estate Company",,,,"Active","1998-09-04T00:00:00.000",,"EVERGREEN REAL ESTATE, LLC","5484253-CN00","5452204-PB00",
"7688322-CN00","Real Estate Company",,,,"Active","2010-05-24T00:00:00.000",,"EVERGREEN REALTY GROUP INC","7688322-CN00","5800195-PB00",
"5498125-CN00","Real Estate Company",,,,"Active","2014-05-29T00:00:00.000",,"EVERGREENE MANAGEMENT GROUP, LLC","5498125-CN00","5224913-PB00",
"6868693-MN00","Property Management Company",,,,"Active","2008-01-09T00:00:00.000",,"EXCEL BROKERS PROPERTY MANAGEMENT","6868693-MN00","5487261-DB00",
"5912886-CN00","Real Estate Company",,,,"Active","2005-05-17T00:00:00.000",,"EXCEL REALTY INC","5912886-CN00","5451962-PB00",
"5501983-CN00","Real Estate Company",,,,"Active","2003-01-21T00:00:00.000",,"EXCEPTIONAL REAL ESTATE, INC","5501983-CN00","5462000-PB00",
"7172574-CN00","Real Estate Company",,,,"Active","2008-10-28T00:00:00.000",,"EXCESS REAL ESTATE PC","7172574-CN00","5495798-PB00",
"7905121-CN00","Real Estate Company",,,,"Active","2011-02-02T00:00:00.000",,"EXCLUSIVE REAL ESTATE LLC","7905121-CN00","6026275-PB00",
"5473477-CN00","Real Estate Company",,,,"Active","1989-08-17T00:00:00.000",,"EXECUTIVE INVESTMENTS AND PROPERTIES","5473477-CN00","5451046-PB00",
"5489804-CN00","Real Estate Company",,,,"Active","2001-02-05T00:00:00.000",,"EXECUTIVE REAL ESTATE SERVICES","5489804-CN00","5451913-PB00",
"5993740-CN00","Real Estate Company",,,,"Active","2005-08-29T00:00:00.000",,"EXECUTIVE REFERRAL REALTY INC","5993740-CN00","5452232-PB00",
"8222329-CN00","Real Estate Company",,,,"Active","2012-01-19T00:00:00.000",,"EXIT REALTY LEGACY","8222329-CN00","6258105-PB00",
"8229169-BO00","Branch Office",,,,"Active","2012-01-19T00:00:00.000",,"EXIT REALTY LEGACY (SUGARHOUSE BRANCH)","8229169-BO00","6366208-BB00",
"8229169-BO00","Branch Office",,,,"Active","2012-01-19T00:00:00.000",,"EXIT REALTY LEGACY (SUGARHOUSE BRANCH)","8229169-BO00","8222329-CN00",
"9007440-BO00","Branch Office",,,,"Active","2014-04-10T00:00:00.000",,"EXIT REALTY LEGACY (THE LAR TEAM)","9007440-BO00","6258105-PB00",
"9007440-BO00","Branch Office",,,,"Active","2014-04-10T00:00:00.000",,"EXIT REALTY LEGACY (THE LAR TEAM)","9007440-BO00","5525831-BB00",
"9007440-BO00","Branch Office",,,,"Active","2014-04-10T00:00:00.000",,"EXIT REALTY LEGACY (THE LAR TEAM)","9007440-BO00","8222329-CN00",
"8033535-CN00","Real Estate Company",,,,"Active","2011-06-23T00:00:00.000",,"EXIT REALTY PLUS INC","8033535-CN00","5495352-PB00",
"6062900-CN00","Real Estate Company",,,,"Active","2005-12-01T00:00:00.000",,"EXIT REALTY PROFESSIONALS","6062900-CN00","5484363-PB00",
"7735776-CN00","Real Estate Company",,,,"Active","2010-07-15T00:00:00.000",,"EXIT REALTY SUCCESS","7735776-CN00","5450620-PB00",
"5486134-CN00","Real Estate Company",,,,"Active","1999-07-20T00:00:00.000",,"EXPRESS REALTY","5486134-CN00","5452111-PB00",
"5944802-CN00","Real Estate Company",,,,"Active","2005-06-22T00:00:00.000",,"F1 PROPERTY MANAGEMENT LLC","5944802-CN00","6068606-PB00",
"5484975-CN00","Real Estate Company",,,,"Active","1999-01-19T00:00:00.000",,"FAIRBOURN COMMERCIAL, INC","5484975-CN00","5483188-PB00",
"5476730-CN00","Real Estate Company",,,,"Active","1993-09-02T00:00:00.000",,"FAIRMONT PROPERTIES","5476730-CN00","5451916-PB00",
"6121186-CN00","Real Estate Company",,,,"Active","2006-01-23T00:00:00.000",,"FAIRWAY COMMERCIAL","6121186-CN00","5467454-PB00",
"7741325-CN00","Real Estate Company",,,,"Active","2010-07-26T00:00:00.000",,"FAIRWAY REALTEE LLC","7741325-CN00","5470788-PB00",
"5464071-CN00","Real Estate Company",,,,"Active","2000-03-02T00:00:00.000",,"FAIRWAYS REAL ESTATE LLC","5464071-CN00","5467890-PB00",
"7261396-CN00","Real Estate Company",,,,"Active","2009-02-04T00:00:00.000",,"FANTIS GROUP REAL ESTATE INC","7261396-CN00","5476332-PB00",
"5459265-CN00","Real Estate Company",,,,"Active","1985-11-04T00:00:00.000",,"FAR WEST PROPERTIES","5459265-CN00","5459264-PB00",
"9021107-CN00","Real Estate Company",,,,"Active","2014-04-23T00:00:00.000",,"FARM AND HOME REAL ESTATE*","9021107-CN00","5931614-PB00",
"5480281-CN00","Real Estate Company",,,,"Active","2000-01-26T00:00:00.000",,"FARNWORTH AND COMPANY INC","5480281-CN00","5456594-PB00",
"6390220-CN00","Real Estate Company",,,,"Active","2006-10-27T00:00:00.000",,"FASTSTART REAL ESTATE SERVICES LLC","6390220-CN00","6335744-PB00",
"6568198-CN00","Real Estate Company",,,,"Active","2007-04-11T00:00:00.000",,"FAULK & FOSTER REAL ESTATE INC","6568198-CN00","6539625-PB00",
"5500468-CN00","Real Estate Company",,,,"Active","2002-10-30T00:00:00.000",,"FCS PROPERTY MANAGEMENT","5500468-CN00","5497359-PB00",
"5459926-CN00","Real Estate Company",,,,"Active","1986-08-07T00:00:00.000",,"FENTON AND CO. INC., REALTORS /STEPHEN C.","5459926-CN00","5459925-PB00",
"8134671-CN00","Real Estate Company",,,,"Active","2013-03-22T00:00:00.000",,"FENTON PROPERTIES, LLC","8134671-CN00","7325559-PB00",
"9063991-CN00","Real Estate Company",,,,"Active","2014-06-04T00:00:00.000",,"FIDELITY REAL ESTATE ST GEORGE","9063991-CN00","5474055-PB00",
"6754647-CN00","Real Estate Company",,,,"Active","2007-09-18T00:00:00.000",,"FIELDSTONE UTAH INVESTORS LLC","6754647-CN00","5904969-PB00",
