"grid_address","watts","fixture_style","bulb_type","bridge_indicator","pole_material","lumens","latitude","longitude","geocoded_column","street_address","work_order_number","work_order_status","entered_date","entered_by_user","number_of_lights_out","resolution","date_completed","number_of_days_out","light_outage"
"N0519VC1300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8984","-76.2551","(36.8983606466124, -76.2550728543117)",,,,,,,,,,
"N0517SB6500","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8564","-76.2595","(36.8563590288304, -76.259511085187)",,,,,,,,,,
"N0618EK9500","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8898","-76.2413","(36.8897724604193, -76.2413172452065)",,,,,,,,,,
"N0421IA3400","250","ENCL","High Pressure Sodium","No","Wood","23000","36.9383","-76.3187","(36.9382720811453, -76.3187235623757)",,,,,,,,,,
"N0517CE3600","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8607","-76.2874","(36.8607016395304, -76.2874249104833)",,,,,,,,,,
"N0516BK6100","150","ACBA","LED","No","Aluminum","3","36.8475","-76.2884","(36.8475246834278, -76.2884304529721)",,,,,,,,,,
"N0716FM2600","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8507","-76.199","(36.8507358091944, -76.1990314678612)",,,,,,,,,,
"N0620CF1200","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9293","-76.2458","(36.9292754751442, -76.2458478294517)",,,,,,,,,,
"N0619FJ4400","70","ENCL","High Pressure Sodium","No","Concrete","5000","36.9086","-76.2403","(36.908638079447, -76.2403082728358)",,,,,,,,,,
"N0517PF4600","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8621","-76.2651","(36.8620927530369, -76.2650769148053)",,,,,,,,,,
"N0618HC8100","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8782","-76.2365","(36.8782252038199, -76.2364664212256)",,,,,,,,,,
"N0418XA5100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8754","-76.293","(36.8753886564193, -76.2930301270144)",,,,,,,,,,
"N0416UP1000","100","TRAD","High Pressure Sodium","Yes","Fiberglass","8000","36.8541","-76.2984","(36.8540998061087, -76.2983967821404)",,,,,,,,,,
"N0517WF0700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8623","-76.2519","(36.8623479897592, -76.2519378992582)",,,,,,,,,,
"N0618EB3200","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8773","-76.2423","(36.8772992796814, -76.2423180388201)",,,,,,,,,,
"N0517XA7000","70","CLTC","LED","No","Fiberglass","2","36.8557","-76.2509","(36.8556581890139, -76.250901836618)",,,,,,,,,,
"N0618LN1600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8938","-76.2306","(36.8937553266234, -76.2305776811362)",,,,,,,,,,
"N0619XL6500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.912","-76.2094","(36.9119688009662, -76.2093806548638)",,,,,,,,,,
"N0520QM4500","250","ULTR","High Pressure Sodium","No","Wood","23000","36.9338","-76.2635","(36.9337954443837, -76.2635269010056)",,,,,,,,,,
"N0419LN1000","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9138","-76.3141","(36.9138403004751, -76.3141220463776)",,,,,,,,,,
"N0716EL4500","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8491","-76.2006","(36.8490812225811, -76.2006081983672)",,,,,,,,,,
"N0518HH7400","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8854","-76.2781","(36.8854439033831, -76.2781414158634)",,,,,,,,,,
"N0519XJ2700","250","ENFL","High Pressure Sodium","No","Aluminum","23000","36.9092","-76.2519","(36.9092489636136, -76.2519128656332)",,,,,,,,,,
"N0519XA0400","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8966","-76.2523","(36.8966398170645, -76.2522914795605)",,,,,,,,,,
"N0416VM6800","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8513","-76.296","(36.8512913098927, -76.295954404226)",,,,,,,,,,
"N0617QN9900","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8735","-76.2209","(36.873519233147, -76.2209020808493)",,,,,,,,,,
"N0517EH5500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8649","-76.2836","(36.8649322631721, -76.2836056312871)",,,,,,,,,,
"N0417PO6800","150","ENCL","High Pressure Sodium","No","Aluminum","14000","36.8598","-76.3053","(36.8598281684578, -76.3053268602047)",,,,,,,,,,
"N0716DJ4800","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8468","-76.202","(36.8467637622191, -76.2019947359579)",,,,,,,,,,
"N0517TA8500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8551","-76.2574","(36.8550937166631, -76.2574417861996)",,,,,,,,,,
"N0418XA6400","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8757","-76.2927","(36.8756596972614, -76.2927447970593)",,,,,,,,,,
"N0620KI3900","100","ENCL","High Pressure Sodium","No","Wood","8000","36.929","-76.2317","(36.9290092509055, -76.2316778100768)",,,,,,,,,,
"N0616BK4100","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8474","-76.248","(36.8474190127257, -76.2479911063639)",,,,,,,,,,
"N0716EK3700","100","ENCL","High Pressure Sodium","No","Wood","8000","36.848","-76.2006","(36.8479781791522, -76.2006403014908)",,,,,,,,,,
"N0718AA6000","250","ULTR","High Pressure Sodium","No","Concrete","23000","36.875","-76.2075","(36.8750156312234, -76.2074726019526)",,,,,,,,,,
"N0517ME6500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8602","-76.2699","(36.8601862611845, -76.2699398516689)",,,,,,,,,,
"N0520WH8300","150","ENCL","High Pressure Sodium","No","Wood","14000","36.927","-76.2526","(36.9269721625427, -76.2526408105925)",,,,,,,,,,
"N0717CL1200","250","ENCL","High Pressure Sodium","No","Concrete","23000","36.8695","-76.2044","(36.8694864184531, -76.2044070517888)",,,,,,,,,,
"N0517WJ5700","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8675","-76.2528","(36.8674675637146, -76.2528415286585)",,,,,,,,,,
"N0618QK3800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8904","-76.2221","(36.8903716073732, -76.2221142014148)",,,,,,,,,,
"N0620DI4400","150","ULTR","High Pressure Sodium","No","Wood","14000","36.928","-76.2437","(36.9280345834675, -76.2437049561211)",,,,,,,,,,
"N0618QO2500","250","ULFL","High Pressure Sodium","No","Concrete","23000","36.8956","-76.2216","(36.8955615872779, -76.2215959690642)",,,,,,,,,,
"N0617EB5200","100","ENFL","High Pressure Sodium","No","Wood","8000","36.856","-76.242","(36.8560475421371, -76.2420001695417)",,,,,,,,,,
"N0418WB5300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8768","-76.2945","(36.8768009517091, -76.2944777826049)",,,,,,,,,,
"N0517IK9400","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8686","-76.276","(36.8685513616115, -76.276010165197)",,,,,,,,,,
"N0417TC8900","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8585","-76.2989","(36.858517393773, -76.2989069698402)",,,,,,,,,,
"N0720DA5500","250","ENCL","High Pressure Sodium","No","Wood","23000","36.9172","-76.2021","(36.9171653434055, -76.2020569535355)",,,,,,,,,,
"N0517JG2400","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8631","-76.2759","(36.8631436469243, -76.2758949701119)",,,,,,,,,,
"N0517CF9000","250","ENCL","High Pressure Sodium","No","Wood","23000","36.8613","-76.2863","(36.8613172560337, -76.2863222502394)",,,,,,,,,,
"N0720JB1900","400","COXX","LED","No","Aluminum","8","36.9191","-76.1928","(36.9191341832237, -76.1928308425006)",,,,,,,,,,
"N0620SB7300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9184","-76.2175","(36.9183720525775, -76.2175224004344)",,,,,,,,,,
"N0516UG5000","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8418","-76.2563","(36.8417950251351, -76.2563031694037)",,,,,,,,,,
"N0520SC5700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9206","-76.26","(36.9206115517878, -76.2599604108687)",,,,,,,,,,
"N0716DL1800","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8494","-76.2025","(36.8493873197328, -76.2024504723693)",,,,,,,,,,
"N0618KA3900","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8766","-76.232","(36.8766175367653, -76.2320276242168)",,,,,,,,,,
"N0520RC1600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9203","-76.2619","(36.9202805430672, -76.2619103298197)",,,,,,,,,,
"N0518FF3400","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8826","-76.2819","(36.8826078230796, -76.2818700451764)",,,,,,,,,,
"N0518EE0800","150","ENFL","High Pressure Sodium","No","Concrete","14000","36.8818","-76.2844","(36.8817862642197, -76.2844292217303)",,,,,,,,,,
"N0516BO6200","150","ACBA","LED","No","Fiberglass","3","36.8529","-76.2891","(36.8528941921114, -76.2891332533038)",,,,,,,,,,
"N0618DL5600","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8912","-76.2432","(36.8911607790114, -76.2432221230225)",,,,,,,,,,
"N0718AC1400","250","ENFL","High Pressure Sodium","No","Concrete","23000","36.8784","-76.2075","(36.8784308084364, -76.2074985160948)",,,,,,,,,,
"N0418RL2800","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8913","-76.3035","(36.8913117452208, -76.3034889072932)",,,,,,,,,,
"N0619HD1100","100","ENCL","High Pressure Sodium","No","Concrete","8000","36.9","-76.2377","(36.8999716810188, -76.237677325704)",,,,,,,,,,
"N0518UQ0400","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8951","-76.2572","(36.8951042243738, -76.2571908745736)",,,,,,,,,,
"N0720KI2400","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.9282","-76.191","(36.9282302764155, -76.1909684972991)",,,,,,,,,,
"N0516XG0300","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8422","-76.2519","(36.8421662820956, -76.251857811624)",,,,,,,,,,
"N0617LJ6000","400","ULTR","High Pressure Sodium","No","Wood","42000","36.8678","-76.23","(36.867779873499, -76.2299895330782)",,,,,,,,,,
"N0717LO2900","250","ENFL","High Pressure Sodium","No","Fiberglass","23000","36.8746","-76.189","(36.8746112084439, -76.1890299830111)",,,,,,,,,,
"N0516BK3300","150","ACBA","LED","No","Fiberglass","3","36.8474","-76.2894","(36.8473702239845, -76.2893710966406)",,,,,,,,,,
"N0617OJ2200","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8669","-76.2253","(36.8668738330979, -76.2252940530653)",,,,,,,,,,
"N0419XL6000","100","ENCL","High Pressure Sodium","No","Wood","8000","36.911","-76.2928","(36.9109987839609, -76.2927574424713)",,,,,,,,,,
"N0616GM0800","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8511","-76.2394","(36.8510907838011, -76.2394059646464)",,,,,,,,,,
"N0418MM7800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8929","-76.3112","(36.8928590275387, -76.3112156424752)",,,,,,,,,,
"N0517DJ4300","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8674","-76.2853","(36.8673513057971, -76.2853459900711)",,,,,,,,,,
"N0616NM9300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8503","-76.2259","(36.8503129011143, -76.2258674677802)",,,,,,,,,,
"N0518UA5900","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8765","-76.2564","(36.8764790017775, -76.2564354098471)",,,,,,,,,,
"N0516WG4900","250","ENCL","High Pressure Sodium","No","Wood","23000","36.843","-76.2532","(36.8430147955975, -76.253220623303)",,,,,,,,,,
"N0618FD8900","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8807","-76.2398","(36.8807129553077, -76.2398189839405)",,,,,,,,,,
"N0418LK8500","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8895","-76.3129","(36.8895471522464, -76.3129153883983)",,,,,,,,,,
"N0517NJ5100","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8669","-76.2687","(36.8668916138529, -76.268748297307)",,,,,,,,,,
"N0518BK6900","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8903","-76.2883","(36.8902932721503, -76.2883127078525)","642 Mayflower Rd","33323587","CLOSED","2022-05-18T10:40:00.000","Dominion","1","RPL 13FT FG STL POLE","2022-07-20T00:00:00.000","63","Light Outage"
"N0619NO3800","400","ENFL","High Pressure Sodium","No","Fiberglass","42000","36.9163","-76.2268","(36.9162827631722, -76.2268466576147)",,,,,,,,,,
"N0617AK6500","100","ENFL","High Pressure Sodium","No","Wood","8000","36.8687","-76.2486","(36.8686787924848, -76.2486261297134)",,,,,,,,,,
"N0419VC0100","70","ENFL","High Pressure Sodium","No","Wood","5000","36.899","-76.2971","(36.8989628802874, -76.2971060821901)",,,,,,,,,,
"N0518XF1500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8828","-76.2517","(36.8827985941401, -76.2516584736246)",,,,,,,,,,
"N0516JA9000","400","ENFL","High Pressure Sodium","No","Concrete","42000","36.8544","-76.2749","(36.8543788226212, -76.2749112018624)",,,,,,,,,,
"N0516JN0300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8518","-76.2762","(36.8517776685515, -76.2762489878815)",,,,,,,,,,
"N0619HM1000","100","ENFL","High Pressure Sodium","No","Concrete","8000","36.9125","-76.2377","(36.912463056782, -76.2376565647184)",,,,,,,,,,
"N0515JN5000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8304","-76.275","(36.8304349207848, -76.2750289586662)",,,,,,,,,,
"N0617GC5800","250","ENCL","High Pressure Sodium","No","Wood","23000","36.8598","-76.2386","(36.8598286285425, -76.2386438835292)",,,,,,,,,,
"N0618FK5500","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8897","-76.2403","(36.8897411683722, -76.2402612757313)",,,,,,,,,,
"N0419TD6300","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9006","-76.2996","(36.9006457513967, -76.2996198286003)",,,,,,,,,,
"N0618SA5500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8756","-76.2183","(36.8756394068387, -76.218261520785)",,,,,,,,,,
"N0618JF3500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8828","-76.2342","(36.8828165198592, -76.2341700821198)",,,,,,,,,,
"N0518XG2100","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8833","-76.2518","(36.8833225243897, -76.2518218766825)",,,,,,,,,,
"N0618RN0300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8936","-76.2203","(36.8935542689718, -76.2203322236681)",,,,,,,,,,
"N0520VN7200","150","ENFL","High Pressure Sodium","No","Wood","14000","36.9349","-76.2542","(36.9348920403028, -76.2541787159331)",,,,,,,,,,
"N0617AG4700","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8634","-76.2488","(36.8634170708263, -76.2487911828371)",,,,,,,,,,
"N0720GK7800","70","ACBA","LED","No","Fiberglass","2","36.931","-76.195","(36.930954075207, -76.1949504287515)",,,,,,,,,,
