"area_type","area_name","year","time_period","ownership","naics_code_level","naics_code","industry_name","establishments","avg_employment","_1st_month_emp","_2nd_month_emp","_3rd_month_emp","total_wages_all_workers","avg_weekly_wages"
"County","San Diego County","2021","4th Qtr","Private","5","53139","Other Activities Related to Real Estate","483","1794","1778","1769","1837","56788845","2434"
"County","San Diego County","2021","4th Qtr","Private","5","53211","Passenger Car Rental and Leasing","106","1341","1326","1353","1344","16232566","931"
"County","San Diego County","2021","4th Qtr","Private","5","53212","Truck, Trailer and RV Rental and Leasing","56","520","525","516","519","8213271","1215"
"County","San Diego County","2021","4th Qtr","Private","5","53221","Consumer Electronics & Appliances Rental","7","42","43","43","42","573536","1034"
"County","San Diego County","2021","4th Qtr","Private","5","53228","Other Consumer Goods Rental","122","1073","1097","1080","1044","12595972","902"
"County","San Diego County","2021","4th Qtr","Private","5","53231","General Rental Centers","23","156","161","153","154","2248813","1109"
"County","San Diego County","2021","4th Qtr","Private","5","53241","Heavy Machinery Rental and Leasing","69","843","836","851","844","19470991","1775"
"County","San Diego County","2021","4th Qtr","Private","5","53242","Office Equipment Rental and Leasing","10","140","136","141","144","5064055","2776"
"County","San Diego County","2021","4th Qtr","Private","5","53249","Other Machinery Rental and Leasing","112","1123","1148","1115","1107","18816444","1289"
"County","San Diego County","2021","4th Qtr","Private","5","53311","Lessors, Nonfinancial Intangible Assets","28","201","203","199","203","4930881","1881"
"County","San Diego County","2021","4th Qtr","Private","5","54111","Offices of Lawyers","2488","12931","12912","12951","12931","492458427","2929"
"County","San Diego County","2021","4th Qtr","Private","5","54119","Other Legal Services","90","518","512","518","526","27467416","4074"
"County","San Diego County","2021","4th Qtr","Private","5","54121","Accounting and Bookkeeping Services","1822","9001","8826","9022","9157","204013010","1743"
"County","San Diego County","2021","4th Qtr","Private","5","54131","Architectural Services","347","2160","2169","2145","2167","73022765","2600"
"County","San Diego County","2021","4th Qtr","Private","5","54132","Landscape Architectural Services","139","996","991","992","1007","20051898","1548"
"County","San Diego County","2021","4th Qtr","Private","5","54133","Engineering Services","1163","18611","18645","18700","18488","585417995","2420"
"County","San Diego County","2021","4th Qtr","Private","5","54134","Drafting Services","47","110","101","122","109","1780666","1238"
"County","San Diego County","2021","4th Qtr","Private","5","54135","Building Inspection Services","124","483","475","485","491","8628273","1372"
"County","San Diego County","2021","4th Qtr","Private","5","54136","Geophysical Surveying & Mapping Services","13","181","180","179","186","3455599","1463"
"County","San Diego County","2021","4th Qtr","Private","5","54137","Other Surveying and Mapping Services","44","289","287","285","296","6430469","1710"
"County","San Diego County","2021","4th Qtr","Private","5","54138","Testing Laboratories","103","2227","2208","2245","2228","50675411","1750"
"County","San Diego County","2021","4th Qtr","Private","5","54141","Interior Design Services","252","851","856","862","837","15978838","1443"
"County","San Diego County","2021","4th Qtr","Private","5","54142","Industrial Design Services","42","184","178","184","190","6661803","2785"
"County","San Diego County","2021","4th Qtr","Private","5","54143","Graphic Design Services","269","983","971","989","991","32354937","2530"
"County","San Diego County","2021","4th Qtr","Private","5","54149","Other Specialized Design Services","51","298","286","301","307","7071022","1825"
"County","San Diego County","2021","4th Qtr","Private","5","54151","Computer Systems Design and Rel Services","2586","26371","26321","26371","26423","1079192137","3148"
"County","San Diego County","2021","4th Qtr","Private","5","54161","Management Consulting Services","3802","14935","14858","14954","14993","388013261","1998"
"County","San Diego County","2021","4th Qtr","Private","5","54162","Environmental Consulting Services","170","1622","1618","1619","1630","40890771","1939"
"County","San Diego County","2021","4th Qtr","Private","5","54169","Other Technical Consulting Services","1171","7074","6958","7049","7217","169921866","1848"
"County","San Diego County","2021","4th Qtr","Private","5","54171","Physical/Engineering/Biological Research","1098","42227","41734","42201","42747","2869194967","5227"
"County","San Diego County","2021","4th Qtr","Private","5","54172","Social Science/Humanities Research","40","384","382","388","384","8337435","1667"
"County","San Diego County","2021","4th Qtr","Private","5","54181","Advertising Agencies","281","1180","1181","1169","1190","29978920","1954"
"County","San Diego County","2021","4th Qtr","Private","5","54182","Public Relations Agencies","119","659","623","655","699","13777488","1608"
"County","San Diego County","2021","4th Qtr","Private","5","54183","Media Buying Agencies","18","295","294","291","300","12050180","3142"
"County","San Diego County","2021","4th Qtr","Private","5","54184","Media Representatives","29","93","104","92","85","2187091","1796"
"County","San Diego County","2021","4th Qtr","Private","5","54185","Display Advertising","18","77","76","81","75","1645850","1637"
"County","San Diego County","2021","4th Qtr","Private","5","54186","Direct Mail Advertising","26","372","369","372","376","8664318","1790"
"County","San Diego County","2021","4th Qtr","Private","5","54187","Advertising Material Distribution Svc","31","141","149","145","130","2319521","1262"
"County","San Diego County","2021","4th Qtr","Private","5","54189","Other Services Related to Advertising","52","386","386","394","380","4862995","967"
"County","San Diego County","2021","4th Qtr","Private","5","54191","Marketing Research & Public Opinion Poll","92","540","543","544","533","14133350","2013"
"County","San Diego County","2021","4th Qtr","Private","5","54192","Photographic Services","164","596","627","609","553","5908140","762"
"County","San Diego County","2021","4th Qtr","Private","5","54193","Translation and Interpretation Services","63","295","294","295","296","4077294","1063"
"County","San Diego County","2021","4th Qtr","Private","5","54194","Veterinary Services","341","4980","4987","4974","4981","77452897","1196"
"County","San Diego County","2021","4th Qtr","Private","5","54199","All Other Professional & Technical Svc","280","1053","1043","1052","1066","24450507","1785"
"County","San Diego County","2021","4th Qtr","Private","5","55111","Management of Companies and Enterprises","388","23794","23685","23943","23754","1147915296","3711"
"County","San Diego County","2021","4th Qtr","Private","5","56111","Office Administrative Services","620","5013","4972","5017","5050","111569774","1712"
"County","San Diego County","2021","4th Qtr","Private","5","56121","Facilities Support Services","57","1786","1716","1801","1841","36309127","1564"
"County","San Diego County","2021","4th Qtr","Private","5","56131","Employment Placement Agencies","212","2799","2726","2837","2835","49281160","1354"
"County","San Diego County","2021","4th Qtr","Private","5","56132","Temporary Help Services","350","33650","32663","33853","34434","696785053","1593"
"County","San Diego County","2021","4th Qtr","Private","5","56133","Professional Employer Organizations","117","1027","1044","1007","1030","15765313","1181"
"County","San Diego County","2021","4th Qtr","Private","5","56141","Document Preparation Services","38","199","199","197","201","2649314","1024"
"County","San Diego County","2021","4th Qtr","Private","5","56142","Telephone Call Centers","59","1485","1517","1480","1458","28383723","1470"
"County","San Diego County","2021","4th Qtr","Private","5","56143","Business Service Centers","194","1355","1336","1345","1385","18446207","1047"
"County","San Diego County","2021","4th Qtr","Private","5","56144","Collection Agencies","38","972","957","1013","948","25026833","1979"
"County","San Diego County","2021","4th Qtr","Private","5","56145","Credit Bureaus","12","257","251","257","265","5329151","1591"
"County","San Diego County","2021","4th Qtr","Private","5","56149","Other Business Support Services","123","593","573","598","609","14847845","1925"
"County","San Diego County","2021","4th Qtr","Private","5","56151","Travel Agencies","108","378","361","391","384","7738594","1572"
"County","San Diego County","2021","4th Qtr","Private","5","56152","Tour Operators","41","244","245","251","237","2092180","659"
"County","San Diego County","2021","4th Qtr","Private","5","56159","Other Travel Arrangement Services","62","1009","999","1008","1022","22284361","1698"
"County","San Diego County","2021","4th Qtr","Private","5","56161","Security and Armored Car Services","191","9060","9120","9147","8915","93590181","795"
"County","San Diego County","2021","4th Qtr","Private","5","56162","Security Systems Services","124","1243","1232","1243","1254","21215432","1313"
"County","San Diego County","2021","4th Qtr","Private","5","56171","Exterminating and Pest Control Services","183","2001","2013","2004","1988","31486158","1210"
"County","San Diego County","2021","4th Qtr","Private","5","56172","Janitorial Services","708","10472","10517","10480","10419","87560287","643"
"County","San Diego County","2021","4th Qtr","Private","5","56173","Landscaping Services","967","10738","10753","10843","10620","136891717","981"
"County","San Diego County","2021","4th Qtr","Private","5","56174","Carpet and Upholstery Cleaning Services","112","533","555","536","509","5555014","801"
"County","San Diego County","2021","4th Qtr","Private","5","56179","Other Services to Buildings & Dwellings","263","1331","1321","1358","1314","14287567","826"
"County","San Diego County","2021","4th Qtr","Private","5","56191","Packaging and Labeling Services","37","595","592","598","597","13290427","1716"
"County","San Diego County","2021","4th Qtr","Private","5","56192","Convention and Trade Show Organizers","112","1069","1125","1124","958","10876482","783"
"County","San Diego County","2021","4th Qtr","Private","5","56199","All Other Support Services","173","1395","1394","1393","1399","26453082","1458"
"County","San Diego County","2021","4th Qtr","Private","5","56211","Waste Collection","90","1305","1295","1319","1301","25770552","1519"
"County","San Diego County","2021","4th Qtr","Private","5","56221","Waste Treatment and Disposal","21","1224","1220","1234","1218","26154611","1644"
"County","San Diego County","2021","4th Qtr","Private","5","56291","Remediation Services","53","809","818","809","800","16385807","1558"
"County","San Diego County","2021","4th Qtr","Private","5","56292","Materials Recovery Facilities","17","213","213","212","216","3271094","1178"
"County","San Diego County","2021","4th Qtr","Private","5","56299","All Other Waste Management Services","40","698","689","700","705","11467343","1264"
"County","San Diego County","2021","4th Qtr","Private","5","61111","Elementary and Secondary Schools","180","7272","7267","7312","7238","101883367","1078"
"County","San Diego County","2021","4th Qtr","Private","5","61131","Colleges and Universities","97","7522","7610","7594","7362","111132882","1136"
"County","San Diego County","2021","4th Qtr","Private","5","61141","Business and Secretarial Schools","5","6","7","6","6","187299","2275"
"County","San Diego County","2021","4th Qtr","Private","5","61142","Computer Training","26","131","135","133","125","2394207","1406"
"County","San Diego County","2021","4th Qtr","Private","5","61143","Management Training","130","1511","1535","1507","1491","37442745","1906"
"County","San Diego County","2021","4th Qtr","Private","5","61151","Technical and Trade Schools","144","1612","1625","1599","1614","23167602","1105"
"County","San Diego County","2021","4th Qtr","Private","5","61161","Fine Arts Schools","212","1376","1385","1374","1370","7320638","409"
"County","San Diego County","2021","4th Qtr","Private","5","61162","Sports and Recreation Instruction","277","1885","1911","1896","1849","13609932","555"
