"area_type","area_name","year","quarter","industry_name","standard_occupational_code","occupational_title","wage_type","number_of_employed","mean_wage","_10th_percentile_wage","_25th_percentile_wage","_50th_percentile_median_wage","_75th_percentile_wage","_90th_percentile_wage","mean_relative_standard_error_for_wage"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","436012","Legal Secretaries and Administrative Assistants","Hourly wage","50","30.55","18.8","23.75","30.31","38","38.08","3.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","232099","Legal Support Workers, All Other","Annual wage or salary","20","76000.34","39854.59","49282.12","67070.09","102542.44","120309.7","5.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","232099","Legal Support Workers, All Other","Hourly wage","20","36.54","19.16","23.69","32.25","49.3","57.84","5.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","111031","Legislators","Annual wage or salary","30","99427.1","31213.21","32757.91","78347.11","105163.08","188278.16","13.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","111031","Legislators","Hourly wage","30",,,,,,,"13.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","254022","Librarians and Media Collections Specialists","Annual wage or salary","50","80993.82","44972.39","55871.02","81377.13","105173.86","128307.55","2.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","254022","Librarians and Media Collections Specialists","Hourly wage","50","38.94","21.62","26.86","39.12","50.57","61.68","2.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","434121","Library Assistants, Clerical","Annual wage or salary","40","46662.86","37638.39","38960.32","48338.69","50212.28","62432.27","2.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","434121","Library Assistants, Clerical","Hourly wage","40","22.43","18.1","18.74","23.24","24.14","30.02","2.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","254031","Library Technicians","Annual wage or salary","50","55042.23","38300.61","48432.6","51571.66","61693.3","66158.42","6.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","254031","Library Technicians","Hourly wage","50","26.46","18.42","23.29","24.79","29.66","31.8","6.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292061","Licensed Practical and Licensed Vocational Nurses","Annual wage or salary","290","69204.23","51457.7","60864.5","66407.06","80610.5","83500.92","2.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292061","Licensed Practical and Licensed Vocational Nurses","Hourly wage","290","33.28","24.74","29.26","31.93","38.76","40.14","2.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","339092","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","Annual wage or salary","210","38644.54","32738.59","38548.59","38548.59","39667.95","42972.73","1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","339092","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","Hourly wage","210","18.58","15.75","18.54","18.54","19.07","20.66","1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","190000","Life, Physical, and Social Science Occupations","Annual wage or salary","1430","85438.22","46236.3","53881.92","80237.54","105785.1","133528.95","1.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","190000","Life, Physical, and Social Science Occupations","Hourly wage","1430","41.08","22.23","25.91","38.58","50.86","64.2","1.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","194099","Life, Physical, and Social Science Technicians, All Other","Annual wage or salary","70","61827.97","33545.41","48401.52","63330.16","78673.2","86536.37","3.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","194099","Life, Physical, and Social Science Technicians, All Other","Hourly wage","70","29.72","16.13","23.27","30.45","37.82","41.61","3.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","533033","Light Truck Drivers","Annual wage or salary","810","48534.08","32716.66","35762.51","42337.35","52063.07","83540.38","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","533033","Light Truck Drivers","Hourly wage","810","23.34","15.73","17.19","20.35","25.03","40.16","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","434131","Loan Interviewers and Clerks","Annual wage or salary","50","52418.95","38419.05","41500.07","51971.37","63660.51","64982.43","3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","434131","Loan Interviewers and Clerks","Hourly wage","50","25.2","18.47","19.95","24.99","30.6","31.25","3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","132072","Loan Officers","Annual wage or salary","110","77863.1","31295.59","40563.78","65320.15","84216.96","138168.14","5.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","132072","Loan Officers","Hourly wage","110","37.43","15.05","19.5","31.41","40.49","66.42","5.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499094","Locksmiths and Safe Repairers","Annual wage or salary","20","55320.96","38592.41","48656.4","49638","66128.9","76688.86","2.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499094","Locksmiths and Safe Repairers","Hourly wage","20","26.6","18.56","23.39","23.86","31.79","36.87","2.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131081","Logisticians","Annual wage or salary","90","84783.35","43848.84","67606.31","83053.29","104205.36","108293.67","3.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131081","Logisticians","Hourly wage","90","40.76","21.08","32.5","39.94","50.1","52.07","3.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","514041","Machinists","Annual wage or salary","120","56200.01","39367.06","41770.28","51778.5","64907.79","82593.84","1.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","514041","Machinists","Hourly wage","120","27.02","18.92","20.08","24.9","31.2","39.71","1.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292035","Magnetic Resonance Imaging Technologists","Annual wage or salary","10","101071.33","65971.94","86639.97","107308","133487.51","133487.51","2.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292035","Magnetic Resonance Imaging Technologists","Hourly wage","10","48.59","31.72","41.66","51.59","64.18","64.18","2.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","372012","Maids and Housekeeping Cleaners","Annual wage or salary","520","39444.08","32674.62","32919.82","35339.76","39998.43","66106.15","1.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","372012","Maids and Housekeeping Cleaners","Hourly wage","520","18.97","15.7","15.83","16.99","19.23","31.78","1.1"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499071","Maintenance and Repair Workers, General","Annual wage or salary","860","50733.26","31824.53","38034.45","48976.72","61758.19","78610.73","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499071","Maintenance and Repair Workers, General","Hourly wage","860","24.4","15.3","18.29","23.55","29.69","37.8","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131111","Management Analysts","Annual wage or salary","410","89510.13","52004.85","63806.35","80499.39","104761.46","128148.19","2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131111","Management Analysts","Hourly wage","410","43.04","25","30.68","38.7","50.37","61.61","2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","110000","Management Occupations","Annual wage or salary","6420","123730.35","51438.46","71540.14","104637.88","155767.4",,"1.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","110000","Management Occupations","Hourly wage","6420","59.49","24.74","34.4","50.31","74.89",,"1.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","119199","Managers, All Other","Annual wage or salary","340","144573.49","65155.38","90395.76","130938.95","175426.26",,"2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","119199","Managers, All Other","Hourly wage","340","69.5","31.33","43.46","62.95","84.34",,"2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","112021","Marketing Managers","Annual wage or salary","120","171945.54","84072.79","107562.51","159382",,,"6.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","112021","Marketing Managers","Hourly wage","120","82.66","40.42","51.71","76.63",,,"6.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131161","Market Research Analysts and Marketing Specialists","Annual wage or salary","350","83022.4","40687.36","52406.47","69398.16","99231.43","126109.19","2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131161","Market Research Analysts and Marketing Specialists","Hourly wage","350","39.92","19.57","25.2","33.37","47.71","60.62","2.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211013","Marriage and Family Therapists","Annual wage or salary","130","70509.58","39989.27","45469.67","63537.36","105204.94","105204.94","6.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211013","Marriage and Family Therapists","Hourly wage","130","33.9","19.23","21.86","30.55","50.58","50.58","6.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","537199","Material Moving Workers, All Other","Annual wage or salary","40","34523.16","31435.3","31435.3","31435.3","36392.68","40940.46","6.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","537199","Material Moving Workers, All Other","Hourly wage","40","16.61","15.11","15.11","15.11","17.5","19.68","6.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","172131","Materials Engineers","Annual wage or salary","20","111938.88","80548.34","80548.34","102915.4","131684.88","168628.34","1.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","172131","Materials Engineers","Hourly wage","20","53.82","38.73","38.73","49.48","63.31","81.08","1.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","173013","Mechanical Drafters","Annual wage or salary","20","73783.32","49499.68","63972.48","66686.77","82371.69","104500.47","3.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","173013","Mechanical Drafters","Hourly wage","20","35.47","23.8","30.76","32.06","39.61","50.25","3.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","172141","Mechanical Engineers","Annual wage or salary","140","112249.68","53944.08","80548.34","102915.4","133560.03","168628.34","3.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","172141","Mechanical Engineers","Hourly wage","140","53.96","25.94","38.73","49.48","64.21","81.08","3.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","273099","Media and Communication Workers, All Other","Annual wage or salary","30","81304.62","51499.14","64138.24","81760.45","81760.45","108209.32","2.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","273099","Media and Communication Workers, All Other","Hourly wage","30","39.09","24.76","30.84","39.31","39.31","52.03","2.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","119111","Medical and Health Services Managers","Annual wage or salary","390","135181.72","64661.08","80066.87","111383.06","166590.59",,"4.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","119111","Medical and Health Services Managers","Hourly wage","390","64.99","31.09","38.49","53.55","80.09",,"4.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","319092","Medical Assistants","Annual wage or salary","880","48526.88","38463.31","40542.12","49262.46","52055.53","64677.63","1.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","319092","Medical Assistants","Hourly wage","880","23.33","18.5","19.49","23.69","25.03","31.1","1.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","319093","Medical Equipment Preparers","Annual wage or salary","30","58601.11","39774.56","41704.12","65882.28","65882.28","81254.81","6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","319093","Medical Equipment Preparers","Hourly wage","30","28.18","19.13","20.05","31.67","31.67","39.07","6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499062","Medical Equipment Repairers","Annual wage or salary","30","64961.31","39945.99","49173.04","62026.84","78011.43","104359.67","4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499062","Medical Equipment Repairers","Hourly wage","30","31.24","19.21","23.64","29.82","37.51","50.18","4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292072","Medical Records Specialists","Annual wage or salary","110","51281.58","33897.64","40351.87","48370.44","52597.29","81314.98","6.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292072","Medical Records Specialists","Hourly wage","110","24.66","16.3","19.39","23.26","25.29","39.1","6.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","191042","Medical Scientists, Except Epidemiologists","Annual wage or salary","70","113296.03","65205.31","77253.89","108271.47","135051.86","172865.55","3.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","191042","Medical Scientists, Except Epidemiologists","Hourly wage","70","54.47","31.35","37.14","52.05","64.93","83.11","3.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","436013","Medical Secretaries and Administrative Assistants","Annual wage or salary","680","44622.73","31497.17","38814.59","40802.68","49775.11","61349.75","1.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","436013","Medical Secretaries and Administrative Assistants","Hourly wage","680","21.45","15.14","18.66","19.61","23.93","29.5","1.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131121","Meeting, Convention, and Event Planners","Annual wage or salary","80","71746.1","40388.72","49759.89","64259.46","86956.23","122412.21","6.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","131121","Meeting, Convention, and Event Planners","Hourly wage","80","34.5","19.42","23.92","30.89","41.8","58.85","6.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211023","Mental Health and Substance Abuse Social Workers","Annual wage or salary","240","80983.46","48598.36","60791.98","80216.82","100988.45","100988.45","1.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","211023","Mental Health and Substance Abuse Social Workers","Hourly wage","240","38.93","23.36","29.23","38.57","48.56","48.56","1.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","514199","Metal Workers and Plastic Workers, All Other","Annual wage or salary","50","44870.54","40573.87","40573.87","40573.87","50800.57","50800.57","10.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","514199","Metal Workers and Plastic Workers, All Other","Hourly wage","50","21.57","19.51","19.51","19.51","24.42","24.42","10.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","435041","Meter Readers, Utilities","Annual wage or salary","30","67928.14","48192.96","52939.4","77733.27","77733.27","77743.68","2.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","435041","Meter Readers, Utilities","Hourly wage","30","32.65","23.17","25.45","37.38","37.38","37.38","2.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","252022","Middle School Teachers, Except Special and Career/Technical Educa","Annual wage or salary","270","79854.23","50048.75","62853.61","79647.03","88805.19","109970.5","8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","252022","Middle School Teachers, Except Special and Career/Technical Educa","Hourly wage","270",,,,,,,"8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499044","Millwrights","Annual wage or salary",,"61003.91","51652.87","63948.71","63948.71","63948.71","65126.63","10.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","499044","Millwrights","Hourly wage",,"29.32","24.84","30.75","30.75","30.75","31.31","10.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","512090","Miscellaneous Assemblers and Fabricators","Annual wage or salary","570","42602.56","31533.18","39034.15","39679.17","49240.03","51164.69","1.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","512090","Miscellaneous Assemblers and Fabricators","Hourly wage","570","20.48","15.16","18.77","19.08","23.68","24.6","1.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","493042","Mobile Heavy Equipment Mechanics, Except Engines","Annual wage or salary","40","69125.36","48801.06","53574.74","67472.14","77629.13","96548.19","5.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","493042","Mobile Heavy Equipment Mechanics, Except Engines","Hourly wage","40","33.23","23.47","25.76","32.43","37.32","46.41","5.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","272041","Music Directors and Composers","Annual wage or salary","20","72788.76","33908","45542.19","62532.45","73959.44","103505.91","27"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","272041","Music Directors and Composers","Hourly wage","20","35","16.31","21.89","30.06","35.56","49.77","27"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","119121","Natural Sciences Managers","Annual wage or salary","70","182346.51","83032.7","130887.46","173593.22",,,"4.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","119121","Natural Sciences Managers","Hourly wage","70","87.67","39.92","62.93","83.45",,,"4.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","151244","Network and Computer Systems Administrators","Annual wage or salary","140","95539.14","63009","69048.84","94689.63","107971.04","135031.14","3.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","151244","Network and Computer Systems Administrators","Hourly wage","140","45.94","30.29","33.2","45.52","51.91","64.92","3.3"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292033","Nuclear Medicine Technologists","Annual wage or salary","10","142645.67","104500.47","104500.47","126743.2","170638.17","206597.43","11"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292033","Nuclear Medicine Technologists","Hourly wage","10","68.58","50.25","50.25","60.94","82.04","99.32","11"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291171","Nurse Practitioners","Annual wage or salary","150","155688.81","119802.06","136450.44","145380.69","171953.87","185805.08","4.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291171","Nurse Practitioners","Hourly wage","150","74.85","57.6","65.6","69.9","82.67","89.33","4.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","311131","Nursing Assistants","Annual wage or salary","310","43782.93","33602.09","39870.5","40126.36","46981.1","64357.82","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","311131","Nursing Assistants","Hourly wage","310","21.04","16.15","19.17","19.3","22.59","30.95","2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291218","Obstetricians and Gynecologists","Annual wage or salary","20","299297.95","160298.97","175124.01",,,,"10.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291218","Obstetricians and Gynecologists","Hourly wage","20","143.89","77.07","84.2",,,,"10.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","195011","Occupational Health and Safety Specialists","Annual wage or salary","40","93788.31","48815.92","80237.54","99859.22","107515.2","134844.66","4.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","195011","Occupational Health and Safety Specialists","Hourly wage","40","45.1","23.47","38.58","48.01","51.7","64.83","4.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291122","Occupational Therapists","Annual wage or salary","80","115699.53","82516.73","100014.62","106903.97","133487.51","133487.51","3.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291122","Occupational Therapists","Hourly wage","80","55.62","39.68","48.08","51.4","64.18","64.18","3.5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","430000","Office and Administrative Support Occupations","Annual wage or salary","11070","51201.12","32246.61","38772.96","48557.27","62286.54","77015.06","0.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","430000","Office and Administrative Support Occupations","Hourly wage","11070","24.62","15.51","18.64","23.35","29.95","37.02","0.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","439199","Office and Administrative Support Workers, All Other","Annual wage or salary","310","55791.42","30310.56","36722.41","51117.85","65388.38","81834.36","1.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","439199","Office and Administrative Support Workers, All Other","Hourly wage","310","26.82","14.57","17.65","24.58","31.43","39.35","1.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","439061","Office Clerks, General","Annual wage or salary","1710","44331.28","31413.9","36743.23","40146.92","49473.25","61276.88","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","439061","Office Clerks, General","Hourly wage","1710","21.32","15.1","17.66","19.3","23.78","29.47","0.8"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","439071","Office Machine Operators, Except Computer","Annual wage or salary","20","47027.17","31153.68","35327.63","39907.52","62307.36","62307.36","8.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","439071","Office Machine Operators, Except Computer","Hourly wage","20","22.61","14.98","16.99","19.18","29.96","29.96","8.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472073","Operating Engineers and Other Construction Equipment Operators","Annual wage or salary","140","73476.89","49589.94","60362.28","64510.26","83557.91","102430.15","2.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","472073","Operating Engineers and Other Construction Equipment Operators","Hourly wage","140","35.33","23.85","29.03","31.02","40.18","49.25","2.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","152031","Operations Research Analysts","Annual wage or salary","30","92710.88","53270.68","67215.13","85541.82","108157.52","128918.79","5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","152031","Operations Research Analysts","Hourly wage","30","44.58","25.61","32.31","41.13","52","61.98","5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519083","Ophthalmic Laboratory Technicians","Annual wage or salary","20","40719.52","32459.1","32459.1","40594.68","41791.09","51019.04","5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519083","Ophthalmic Laboratory Technicians","Hourly wage","20","19.58","15.61","15.61","19.52","20.09","24.53","5"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292057","Ophthalmic Medical Technicians","Annual wage or salary","40","53892.28","31411.26","38860.04","41408.58","52379.73","108281.83","15.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292057","Ophthalmic Medical Technicians","Hourly wage","40","25.91","15.1","18.68","19.91","25.18","52.06","15.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292081","Opticians, Dispensing","Annual wage or salary","70","50784.3","37958.73","39243.36","48380.8","54472.43","63226.56","4.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","292081","Opticians, Dispensing","Hourly wage","70","24.42","18.25","18.87","23.26","26.19","30.4","4.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291041","Optometrists","Annual wage or salary","40","118558.87","66645.34","96564.77","125365.34","136491.88","139009.34","4.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","291041","Optometrists","Hourly wage","40","57","32.04","46.42","60.27","65.62","66.83","4.7"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","434151","Order Clerks","Annual wage or salary","130","43394.48","33454.03","35327.63","40427.96","49650.2","51763.2","2.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","434151","Order Clerks","Hourly wage","130","20.86","16.08","16.99","19.43","23.88","24.89","2.9"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","311132","Orderlies","Annual wage or salary","20","58824.98","40211.64","62566.84","64357.82","64357.82","64357.82","2.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","311132","Orderlies","Hourly wage","20","28.28","19.34","30.08","30.95","30.95","30.95","2.6"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519111","Packaging and Filling Machine Operators and Tenders","Annual wage or salary","500","34737.48","30721.7","31137.85","31658.02","38066.61","43486.87","1.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","519111","Packaging and Filling Machine Operators and Tenders","Hourly wage","500","16.7","14.77","14.97","15.22","18.3","20.9","1.4"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","537064","Packers and Packagers, Hand","Annual wage or salary","450","35646.98","31256.75","31970.95","33609.41","37873.6","41350.07","1.2"
"Metropolitan Area","Santa Cruz-Watsonville MSA","2022","1st Qrt","Total, All Industries","537064","Packers and Packagers, Hand","Hourly wage","450","17.14","15.03","15.37","16.15","18.21","19.88","1.2"
