"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","product_type","product_orientation_vertical_chest","product_description","defrost_type","number_of_glass_doors","number_of_solid_doors","number_of_doors","door_opening_orientation_hinged_sliding","total_volume_cu_ft","mixed_door_cabinet_glass_door_volume_cu_ft","mixed_door_cabinet_solid_door_volume_cu_ft","height_in","width_in","depth_in","energy_use_daily_energy_consumption_kwh_day","refrigerant_type","refrigerant_with_gwp","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2357193","Continental Refrigerator","Continental","RA68N","RA68N",",RA68NBS,; ,RA68NSS,; ,RA68NSSBS,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","3","3","Hinged","22.3","0","22.3","35","68","32","1.53","R-290","R-290 (GWP:3 | Lower GWP)","2020-01-01T00:00:00.000","2020-03-25T00:00:00.000","United States, Canada","ES_3317_RA68N_02112020151350_8749505"
"2357199","Continental Refrigerator","Continental","RA93N","RA93N",",RA93NBS,; ,RA93NSS,; ,RA93NSSBS,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","4","4","Hinged","33.27","0","33.27","35","93","32","1.91","R-290","R-290 (GWP:3 | Lower GWP)","2020-01-01T00:00:00.000","2020-03-25T00:00:00.000","United States, Canada","ES_3317_RA93N_02112020152250_7171899"
"2354257","EFI Sales Ltd","EFI","C2-54GDSVC","C2-54GDSVC",",C2-54GDVC,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","43.8","43.8","0","81.18","54.41","31.5","3.6","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1143329_C2-54GDSVC_01092020100536_7517663"
"2354267","EFI Sales Ltd","EFI","C2-54VC","C2-54VC","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","43.8","0","43.8","84.05","54.4","31.49","2.36","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-08-09T00:00:00.000","United States, Canada","ES_1143329_C2-54VC_01082020132821_4408532"
"2353642","EFI Sales Ltd","EFI","C3-82VC","C3-82VC","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","3","3","Hinged","68.28","0","68.28","84.06","81.85","31.5","3.16","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1143329_C3-82VC_01082020134609_2365381"
"2354272","EFI Sales Ltd","EFI","CUDR1-27VC-L","CUDR1-27VC-L",",CUDR1-27VC-R,","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","1","1","Hinged","7.13","0","7.13","37.01","27.56","29.92","0.83","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143329_CUDR1-27VC-L_01082020100524_9238244"
"2354269","EFI Sales Ltd","EFI","CUDR2-48VC","CUDR2-48VC","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","13.36","0","13.36","37.2","48.23","29.92","1.01","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143329_CUDR2-48VC_01082020102326_3443414"
"2354271","EFI Sales Ltd","EFI","CUDR2-60VC","CUDR2-60VC","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","17.27","0","17.27","37.2","60.24","29.92","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143329_CUDR2-60VC_01082020105340_2889215"
"2354268","EFI Sales Ltd","EFI","CUDR3-72VC","CUDR3-72VC","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","3","3","Hinged","21.43","0","21.43","37.2","72.64","29.92","1.26","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143329_CUDR3-72VC_01082020111320_3300287"
"2366103","EFI Sales Ltd","EFI","F2-54GDVCe","F2-54GDVCe",",F2-54GDSVCe,","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","2","0","2","Hinged","43.8","43.8","0","81.18","54.41","31.5","12.14","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2020-09-22T00:00:00.000","United States, Canada","ES_1143329_PDG-2F-ES_09162020164459_541154"
"2354270","EFI Sales Ltd","EFI","F2-54VC","F2-54VC","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","2","2","Hinged","43.8","0","43.8","84.05","54.4","31.49","7.82","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1143329_F2-54VC_01082020143604_5173569"
"2341453","Electrolux Professional","Kelvinator","Commercial refrigerator","KCHGM48R","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","43.4","43.4","0","79.49","53.94","31.89","3.49","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1802677_KCHGM48R_07192019095050_9850565"
"2341434","Electrolux Professional","Kelvinator","Commercial freezer","KCHRI27R1DFE","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","1","1","Hinged","17.8","0","17.8","82.68","26.77","32.68","3.9","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1082677_KCHRI27R1DFE_07222019024509_3509160"
"2341432","Electrolux Professional","Kelvinator","Commercial refrigerator","KCHRI27R1DRE","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","17.7","0","17.7","82.68","26.77","32.68","1.4","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1802677_KCHRI27R1DRE_07192019091054_7454862"
"2341452","Electrolux Professional","Kelvinator","Commercial freezer","KCHRI54R2DFE","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","2","2","Hinged","42","0","42","83.07","54.02","32.8","5.99","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1802677_KCHRI54R2DFE_07192019094438_9478645"
"2341433","Electrolux Professional","Kelvinator","Commercial refrigerator","KCHRI54R2DRE","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","41.6","0","41.6","82.68","53.94","32.68","2.5","R-290","R-290 (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1802677_KCHRI54R2DRE_07192019092606_8366785"
"2341455","Electrolux Professional","Kelvinator","Commercial refrigerator","KCHUC27R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","5.4","0","5.4","35.55","27.76","29.92","0.99","R-600a","R-600a (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1082677_KCHUC27R_07222019075532_2132047"
"2341586","Electrolux Professional","Kelvinator","Commercial refrigerator","KCHUC48R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","10.1","0","10.1","35.55","48.19","29.92","1.09","R-600a","R-600a (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1802677_KCHUC48R_07192019101722_1442540"
"2341587","Electrolux Professional","Kelvinator","Commercial refrigerator","KCHUC60R","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","13.2","0","13.2","35.55","61.22","29.92","1.19","R-600a","R-600a (GWP:3 | Lower GWP)","2019-06-28T00:00:00.000","2019-07-18T00:00:00.000","United States, Canada","ES_1082677_KCHUC60R_07252019023842_2322051"
"2308196","Electrolux Professional","Kelvinator Commercial","KCCF073WS","KCCF073WS","","","Horizontal Solid Door Freezer","Chest","Reach-in","Manual","0","1","1","Hinged","6.8","0","6.8","34.65","37.8","21.65","0.87","R-600a","R-600a (GWP:3 | Lower GWP)","2017-12-15T00:00:00.000","2017-12-21T00:00:00.000","United States","ES_1082677_KCCF073WS_12122017171218_5393182"
"2296707","Electrolux Professional","Kelvinator Commercial","KCCF140WH","KCCF140WH","","","Horizontal Solid Door Freezer","Chest","Reach-in","Manual","0","1","1","Hinged","14.2","0","14.2","36.02","51.73","29.25","1.21","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-22T00:00:00.000","2017-05-29T00:00:00.000","United States","ES_1082677_KCCF140WH_05152017131058_8395349"
"2296708","Electrolux Professional","Kelvinator Commercial","KCCF170WH","KCCF170WH","","","Horizontal Solid Door Freezer","Chest","Reach-in","Manual","0","1","1","Hinged","17.3","0","17.3","36.5","59.45","29.25","1.2","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-22T00:00:00.000","2017-05-29T00:00:00.000","United States","ES_1082677_KCCF170WH_05152017134346_2163812"
"2296709","Electrolux Professional","Kelvinator Commercial","KCCF210WH","KCCF210WH","","","Horizontal Solid Door Freezer","Chest","Reach-in","Manual","0","1","1","Hinged","20.9","0","20.9","36.5","70.83","29.25","1.61","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-22T00:00:00.000","2017-05-29T00:00:00.000","United States","ES_1082677_KCCF210WH_05152017134712_2374688"
"2348718","Electrolux Professional","Kelvinator Commercial","KCHGM26R","KCHGM26R","","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Automatic","1","0","1","Hinged","21.6","21.6","0","79.72","28.43","35.43","1.73","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHGM26R_10182019191909_6349662"
"2348758","Electrolux Professional","Kelvinator Commercial","KCHGM48F","KCHGM48F","","","Vertical Transparent Door Freezer","Vertical","Merchandiser","Automatic","2","0","2","Hinged","43.8","43.8","0","79.72","53.94","33.66","10.57","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHGM48F_10182019222847_7727134"
"2348731","Electrolux Professional","Kelvinator Commercial","KCHGM72R","KCHGM72R","","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Automatic","3","0","3","Hinged","67.6","67.6","0","80.51","80.98","33.78","4.05","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHGM72R_10182019202538_0338051"
"2371988","Electrolux Professional","Kelvinator Commercial","KCHRI25R1DRE","KCHRI25R1DRE","","819450023305","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","18.2","0","18.2","77.36","30.47","29.06","1.11","R-290","R-290 (GWP:3 | Lower GWP)","2020-10-01T00:00:00.000","2021-01-14T00:00:00.000","United States","ES_1082677_KCHRI25R1DRE_122320200556670_4953322"
"2371989","Electrolux Professional","Kelvinator Commercial","KCHRI25R1GDR","KCHRI25R1GDR","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","19","19","0","77.36","30.47","29.92","2.04","R-290","R-290 (GWP:3 | Lower GWP)","2020-10-01T00:00:00.000","2021-01-14T00:00:00.000","United States","ES_1082677_KCHRI25R1GDR_122320200556968_8882474"
"2348760","Electrolux Professional","Kelvinator Commercial","KCHRI27R1GDR","KCHRI27R1GDR","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","19","19","0","83.07","26.77","33.07","1.54","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHRI27R1GDR_10202019193556_0156577"
"2348761","Electrolux Professional","Kelvinator Commercial","KCHRI27R2HDR","KCHRI27R2HDR","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","18.1","0","18.1","82.68","26.77","32.68","0.9","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHRI27R2HDR_10202019194356_0636676"
"2348762","Electrolux Professional","Kelvinator Commercial","KCHRI54R2GDR","KCHRI54R2GDR","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","43.9","43.9","0","82.67","53.94","33.66","2.56","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHRI54R2GDR_10202019195037_1037014"
"2348763","Electrolux Professional","Kelvinator Commercial","KCHRI54R4HDR","KCHRI54R4HDR","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","41.6","0","41.6","82.68","53.94","32.68","1.36","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHRI54R4HDR_10202019200007_1607981"
"2348759","Electrolux Professional","Kelvinator Commercial","KCHRI81R3DR","KCHRI81R3DR","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","0","3","3","Hinged","66","0","66","82.87","81.06","32.87","2.03","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHRI81R3DR_10202019192015_9215197"
"2348782","Electrolux Professional","Kelvinator Commercial","KCHUC27.2DR","KCHUC27.2DR","","","Vertical Transparent Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","1","1","Hinged","5.4","0","5.4","35.55","27.76","29.92","0.99","R-600a","R-600a (GWP:3 | Lower GWP)","2019-01-09T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHUC27.2DR_10212019135438_6078243"
"2348779","Electrolux Professional","Kelvinator Commercial","KCHUCWT27R","KCHUCWT27R","","","Vertical Transparent Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","1","1","Hinged","5.4","0","5.4","35.55","27.76","29.92","0.99","R-600a","R-600a (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHUCWT27R_10212019024753_6073631"
"2348780","Electrolux Professional","Kelvinator Commercial","KCHUCWT48R","KCHUCWT48R","","","Vertical Transparent Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","10.1","0","10.1","35.55","48.19","29.92","1.09","R-600a","R-600a (GWP:3 | Lower GWP)","2019-01-08T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHUCWT48R_10212019132910_4550242"
"2348781","Electrolux Professional","Kelvinator Commercial","KCHUCWT60R","KCHUCWT60R","","","Vertical Transparent Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","13.2","0","13.2","35.55","61.22","29.92","1.19","R-600a","R-600a (GWP:3 | Lower GWP)","2019-01-09T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHUCWT60R_10212019134805_5685751"
"2348766","Electrolux Professional","Kelvinator Commerical","KCHRI27R2HDF","KCHRI27R2HDF","","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","17.8","0","17.8","82.99","26.77","32.68","2.9","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-07T00:00:00.000","2019-10-17T00:00:00.000","United States, Canada","ES_1082677_KCHRI27R2HDF_10212019023627_5387481"
"2398090","EMI Industries, LLC","EMI Industries, LLC","LB 4333S","LB 4333S","","","Vertical Solid Door Refrigerator","Vertical","Worktop","Automatic","0","1","1","Hinged","9.65","0","9.65","35.5","48","36","0.72","R-448A","R-448A (GWP:1387)","2022-05-24T00:00:00.000","2022-06-30T00:00:00.000","United States, Canada","ES_1147602_LB 4333S_06222022065603_4060174"
"2398091","EMI Industries, LLC","EMI Industries, LLC","LB 6633S","LB 6633S","","","Vertical Solid Door Refrigerator","Vertical","Worktop","Automatic","0","2","2","Hinged","17.02","0","17.02","35","67","37","1.21","R-448A","R-448A (GWP:1387)","2022-05-24T00:00:00.000","2022-06-30T00:00:00.000","United States, Canada","ES_1147602_LB 6633S_06222022065725_9616968"
"2398092","EMI Industries, LLC","EMI Industries, LLC","LB 9033S","LB 9033S","","","Vertical Solid Door Refrigerator","Vertical","Worktop","Automatic","0","3","3","Hinged","26.25","0","26.25","36.5","93","37","1.45","R-448A","R-448A (GWP:1387)","2022-05-24T00:00:00.000","2022-06-30T00:00:00.000","United States, Canada","ES_1147602_LB 9033S_06222022065845_5687219"
"2287030","Entree LLC","California Cooking","Commercial freezer","CF2-S","","","Vertical Solid Door Freezer","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","41.5","0","41.5","83.07","54.02","32.8","8.6","R-404A","R-404A (GWP:3920)","2016-12-20T00:00:00.000","2016-12-25T00:00:00.000","United States, Canada","ES_1127055_CF2-S_12272016043350_3230232"
"2286992","Entree LLC","California Cooking","Commercial refrigerator","CR1-S-ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","17.7","0","17.7","82.68","26.77","32.68","1.35","R-134a","R-134a (GWP:1430)","2016-12-20T00:00:00.000","2016-12-25T00:00:00.000","United States, Canada","ES_1127055_CR1-S-ES_12272016021202_4722936"
"2287037","Entree LLC","California Cooking","Commercial refrigerator","CR2-S-ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","41.6","0","41.6","82.68","53.94","32.68","2.75","R-134a","R-134a (GWP:1430)","2016-12-20T00:00:00.000","2016-12-25T00:00:00.000","United States, Canada","ES_1127055_CR2-S-ES_12272016043444_3284079"
"2332135","Entree LLC","Centaur Plus","Commercial refrigerator","CGD‐1DR‐23","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","18.9","18.9","0","79.49","26.77","31.89","1.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CGD‐1DR‐23_12262018093749_7069430"
"2332136","Entree LLC","Centaur Plus","Commercial refrigerator","CGD‐2DR‐48","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","2","0","2","Hinged","43.4","43.4","0","79.49","53.94","31.89","3.45","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CGD‐2DR‐48_12262018094112_7272936"
"2332131","Entree LLC","Centaur Plus","Commercial freezer","CSD‐1DF‐BAL","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","1","1","Hinged","17.8","0","17.8","82.68","26.77","32.68","3.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CSD‐1DF‐BAL_12262018090504_5104499"
"2332132","Entree LLC","Centaur Plus","Commercial freezer","CSD‐1DF‐TSI","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","1","1","Hinged","18.3","0","18.3","82.68","26.77","32.68","3.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CSD‐1DF‐TSI_12262018091111_5471487"
"2335397","Continental Refrigerator","Continental","SW27N","SW27N",",DL27N,; ,DL27NBS,; ,DL27NBSFB,; ,DL27NBSU,; ,DL27NFB,; ,DL27NU,; ,SW27NBS,; ,SW27NBSFB,; ,SW27NBSU,; ,SW27NFB,; ,SW27NSS,; ,SW27NSSBS,; ,SW27NSSBSFB,; ,SW27NSSBSU,; ,SW27NSSFB,; ,SW27NSSU,; ,SW27NU,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Manual","0","1","1","Hinged","6.43","0","6.43","35.25","27.5","31.56","0.86","R-290","R-290 (GWP:3 | Lower GWP)","2019-03-01T00:00:00.000","2019-03-28T00:00:00.000","United States, Canada","ES_3317_SW27N_03272019102849_9390680"
"2335398","Continental Refrigerator","Continental","SW32N","SW32N",",DL32N,; ,DL32NBS,; ,DL32NBSFB,; ,DL32NBSU,; ,DL32NFB,; ,DL32NU,; ,SW32NBS,; ,SW32NBSFB,; ,SW32NBSU,; ,SW32NFB,; ,SW32NSS,; ,SW32NSSBS,; ,SW32NSSBSFB,; ,SW32NSSBSU,; ,SW32NSSFB,; ,SW32NSSU,; ,SW32NU,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Manual","0","1","1","Hinged","7.76","0","7.76","35.25","32","31.56","0.9","R-290","R-290 (GWP:3 | Lower GWP)","2019-03-01T00:00:00.000","2019-03-28T00:00:00.000","United States, Canada","ES_3317_SW32N_03272019093832_3913385"
