"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","lab_grade_refrigerators_and_freezers_product_type","product_form_factor","number_of_glass_doors","number_of_solid_doors","total_number_of_doors","door_opening_orientation","number_of_internal_ports_and_or_access_holes","number_of_drawers_or_shelves","defrost_type","refrigerant_type","refrigerant_with_gwp","refrigerant_type_other","total_volume_cubic_feet","average_test_cabinet_temperature_oc","peak_temperature_variance_c","daily_energy_consumption","calculated_daily_energy_consumption_kwh_day_cu_ft","steady_state_energy_consumption_kwh_day","maximum_daily_energy_consumption_mdec_requirements_kw_hrs_day","depth_in","height","width","installed_accessories","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2330751","Standex Scientific Solutions","LabRepCo, LLC","LHT-26-HGC","LHT-26-HGC","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 41","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-26-HGC_12052018143314_0394252"
"2330752","Standex Scientific Solutions","Lab Research Products","LRP-HC-26","LRP-HC-26","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 36","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-26_12052018142839_0119636"
"2330753","Standex Scientific Solutions","Lab Research Products","LRP-HC-26-TS","LRP-HC-26-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 35","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-26-TS_12052018142745_0065909"
"2330754","Standex Scientific Solutions","Lab Research Products","LRP-HC-26C","LRP-HC-26C","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 38","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-26C_12052018143032_0232331"
"2330755","Standex Scientific Solutions","Lab Research Products","LRP-HC-26C-TS","LRP-HC-26C-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 37","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-26C-TS_12052018142932_0172832"
"2330757","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-26-G-P","HS-HC-CHR-R-26-G-P","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 29","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-26-G-P_12052018145630_1790054"
"2330762","Standex Scientific Solutions","American BioTech Supply","ABT-HC-47","ABT-HC-47","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 48","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-47_12052018152750_3670905"
"2330763","Standex Scientific Solutions","American BioTech Supply","ABT-HC-47-TS","ABT-HC-47-TS","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 47","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-47-TS_12052018152656_3616691"
"2330764","Standex Scientific Solutions","American BioTech Supply","ABT-HC-47C","ABT-HC-47C","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 50","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-47C_12052018153329_4009495"
"2330765","Standex Scientific Solutions","American BioTech Supply","ABT-HC-47C-TS","ABT-HC-47C-TS","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 49","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-47C-TS_12052018153244_3964356"
"2330766","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-47-G-P","HS-HC-CHR-R-47-G-P","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 46","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-47-G-P_12052018152607_3567263"
"2330767","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-47-G-TS","HS-HC-CHR-R-47-G-TS","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 45","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-47-G-TS_12052018152507_3507138"
"2330768","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-47-G-P","HS-HC-LAB-R-47-G-P","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 44","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-47-G-P_12052018152419_3459724"
"2330769","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-47-G-TS","HS-HC-LAB-R-47-G-TS","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 43","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-47-G-TS_12052018150758_2478839"
"2330770","Standex Scientific Solutions","LabRepCo, LLC","LHE-47-SG","LHE-47-SG","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 56","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-47-SG_12052018154303_4583926"
"2330771","Standex Scientific Solutions","LabRepCo, LLC","LHE-47-SGC","LHE-47-SGC","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 58","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-47-SGC_12052018154431_4671085"
"2330772","Standex Scientific Solutions","LabRepCo, LLC","LHT-47-SG","LHT-47-SG","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 55","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-47-SG_12052018153749_4269685"
"2330773","Standex Scientific Solutions","LabRepCo, LLC","LHT-47-SGC","LHT-47-SGC","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 57","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-47-SGC_12052018154341_4621940"
"2330774","Standex Scientific Solutions","Lab Research Products","LRP-HC-47","LRP-HC-47","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 52","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-47_12052018153512_4112290"
"2330775","Standex Scientific Solutions","Lab Research Products","LRP-HC-47-TS","LRP-HC-47-TS","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 51","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-47-TS_12052018153418_4058054"
"2330776","Standex Scientific Solutions","Lab Research Products","LRP-HC-47C","LRP-HC-47C","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 54","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-47C_12052018153648_4208871"
"2330777","Standex Scientific Solutions","Lab Research Products","LRP-HC-47C-TS","LRP-HC-47C-TS","","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","45.41","4.2","5.35","3.47",,"3.26","11.18","30.63","78","54.13","Door Lock, Temperature Monitor, 53","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-47C-TS_12052018153556_4156452"
"2330789","Standex Scientific Solutions","American BioTech Supply","ABT-49-WAL1","ABT-49-WAL1","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 67","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-49-WAL1_12052018162346_7026528"
"2330790","Standex Scientific Solutions","American BioTech Supply","ABT-HC-49","ABT-HC-49","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 64","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-49_12052018162125_6885034"
"2330791","Standex Scientific Solutions","American BioTech Supply","ABT-HC-49-TS","ABT-HC-49-TS","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 63","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-49-TS_12052018161951_6791002"
"2330792","Standex Scientific Solutions","American BioTech Supply","ABT-HC-49C","ABT-HC-49C","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 66","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-49C_12052018162305_6985433"
"2330793","Standex Scientific Solutions","American BioTech Supply","ABT-HC-49C-TS","ABT-HC-49C-TS","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 65","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-49C-TS_12052018162214_6934120"
"2330794","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-49-G-P","HS-HC-CHR-R-49-G-P","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 62","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-49-G-P_12052018161907_6747538"
"2330795","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-49-G-TS","HS-HC-CHR-R-49-G-TS","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 61","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-49-G-TS_12052018161808_6688880"
"2330796","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-49-G-P","HS-HC-LAB-R-49-G-P","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 60","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-49-G-P_12052018161354_6434931"
"2330797","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-49-G-TS","HS-HC-LAB-R-49-G-TS","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 59","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-49-G-TS_12052018161049_6249420"
"2330798","Standex Scientific Solutions","LabRepCo, LLC","LHE-49-HG","LHE-49-HG","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 73","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-49-HG_12052018163042_7442796"
"2330799","Standex Scientific Solutions","LabRepCo, LLC","LHE-49-HGC","LHE-49-HGC","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 75","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-49-HGC_12052018163211_7531747"
"2330800","Standex Scientific Solutions","LabRepCo, LLC","LHT-49-HG","LHT-49-HG","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 72","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-49-HG_12052018162958_7398438"
"2330801","Standex Scientific Solutions","LabRepCo, LLC","LHT-49-HGC","LHT-49-HGC","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 74","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-49-HGC_12052018163128_7488562"
"2330802","Standex Scientific Solutions","Lab Research Products","LRP-HC-49","LRP-HC-49","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 69","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-49_12052018162745_7265848"
"2330803","Standex Scientific Solutions","Lab Research Products","LRP-HC-49-TS","LRP-HC-49-TS","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 68","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-49-TS_12052018162428_7068341"
"2330804","Standex Scientific Solutions","Lab Research Products","LRP-HC-49C","LRP-HC-49C","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 71","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-49C_12052018162919_7359689"
"2330805","Standex Scientific Solutions","Lab Research Products","LRP-HC-49C-TS","LRP-HC-49C-TS","","","High Performance Refrigerator","Upright","2","0","2","Swinging","1","8","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","44.01","4.35","3.96","3.16",,"2.87","11","29.5","78","54","Door Lock, Temperature Monitor, 70","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-49C-TS_12052018162831_7311964"
"2330810","Standex Scientific Solutions","American BioTech Supply","ABT-HC-72","ABT-HC-72","","","High Performance Refrigerator","Upright","3","0","12","Right,Swinging","1","12","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","65.84","4.3","3.07","3.71",,"3.49","13.73","29.5","78.25","78.13","Door Lock, Temperature Monitor, 81","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-72_12052018171112_9872259"
"2330811","Standex Scientific Solutions","American BioTech Supply","ABT-HC-72-TS","ABT-HC-72-TS","","","High Performance Refrigerator","Upright","3","0","12","Right,Swinging","1","12","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","65.84","4.3","3.07","3.71",,"3.49","13.73","29.5","78.25","78.13","Door Lock, Temperature Monitor, 80","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-72-TS_12052018171026_9826865"
"2330812","Standex Scientific Solutions","American BioTech Supply","ABT-HC-72C","ABT-HC-72C","","","High Performance Refrigerator","Upright","3","0","12","Right,Swinging","1","12","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","65.84","4.3","3.07","3.71",,"3.49","13.73","29.5","78.25","78.13","Door Lock, Temperature Monitor, 83","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-72C_12052018171245_9965331"
"2330813","Standex Scientific Solutions","American BioTech Supply","ABT-HC-72C-TS","ABT-HC-72C-TS","","","High Performance Refrigerator","Upright","3","0","12","Right,Swinging","1","12","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","65.84","4.3","3.07","3.71",,"3.49","13.73","29.5","78.25","78.13","Door Lock, Temperature Monitor, 82","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-72C-TS_12052018171156_9916108"
