"pd_id","energy_star_partner","product_category","product_type","brand_name","model_name","model_number","additional_model_information","upc","energy_star_model_identifier"
"2261407","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DLQ5-MA-10-120-#K-$$",",,Where # represents 2,3,4,5,which is used for distinction of different color temperatures, 2K is for 2700K, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_DLQ5-MA-10-120-#K-$$_03032016115017_6744487"
"2261408","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DLQ5-MA-10-120-#K-$$",",,Where # represents 2,3,4,5,which is used for distinction of different color temperatures, 2K is for 2700K, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_DLQ5-MA-10-120-#K-$$_03032016115017_7274225"
"2261409","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DLQ5-MA-10-120-#K-$$",",,Where # represents 2,3,4,5,which is used for distinction of different color temperatures, 2K is for 2700K, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_DLQ5-MA-10-120-#K-$$_03032016115017_7865593"
"2261410","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","DLQ5-MA-10-120-#K-$$",",,Where # represents 2,3,4,5,which is used for distinction of different color temperatures, 2K is for 2700K, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_DLQ5-MA-10-120-#K-$$_03032016115017_4249760"
"2261411","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL8-1040-UNV with ADL8-1040-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL8-1040-UNV with ADL8-1040-MDL-#K-$$_03032016114958_1888245"
"2261412","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL8-1040-UNV with ADL8-1040-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL8-1040-UNV with ADL8-1040-MDL-#K-$$_03032016114958_8867688"
"2261413","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL8-1040-UNV with ADL8-1040-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL8-1040-UNV with ADL8-1040-MDL-#K-$$_03032016114958_9343013"
"2261414","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL6-1048-UNV with ADL6-1048-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL6-1048-UNV with ADL6-1048-MDL-#K-$$_03032016114937_1456973"
"2261415","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL6-1048-UNV with ADL6-1048-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL6-1048-UNV with ADL6-1048-MDL-#K-$$_03032016114937_2380637"
"2261416","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL6-1048-UNV with ADL6-1048-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL6-1048-UNV with ADL6-1048-MDL-#K-$$_03032016114937_3422133"
"2261417","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL6-1040-UNV with ADL6-1040-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL6-1040-UNV with ADL6-1040-MDL-#K-$$_03032016114921_2518021"
"2261418","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR","LED Downlight","ADL6-1040-UNV with ADL6-1040-MDL-#K-$$",",,Where # represents 3,4,5,which is used for distinction of different color temperatures, 3K is for 3000K, 4K is for 4000K, 5K is for 5000K, Where $$ represents letter A-Z which are used for distinction of trim finishes.","","ES_1102966_ADL6-1040-UNV with ADL6-1040-MDL-#K-$$_03032016114921_4373112"
"2261436","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09827 D010TE LAR15SP 4LSQA0H",",LDSQA4A 09827 D010TE LAR15SP 4LSQA1H,; ,LDSQA4A 09827 D010TE LAR25NF 4LSQAL0H,; ,LDSQA4A 09827 D010TE LAR25NF 4LSQAL1H,; ,LDSQA4A 09827 D010TE LAR35FL 4LSQA0H,; ,LDSQA4A 09827 D010TE LAR35FL 4LSQA1H,","","ES_1018926_LDSQA4A 09827 D010TE LAR15SP 4LSQA0H_03032016185436_1276304"
"2261437","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09827 D010TE LAR15SP 4LSQAL0H",",LDSQA4A 09827 D010TE LAR15SP 4LSQAL1H,; ,LDSQA4A 09827 D010TE LAR25NF 4LSQA0H,; ,LDSQA4A 09827 D010TE LAR25NF 4LSQA1H,; ,LDSQA4A 09827 D010TE LAR35FL 4LSQAL0H,; ,LDSQA4A 09827 D010TE LAR35FL 4LSQAL1H,","","ES_1018926_LDSQA4A 09827 D010TE LAR15SP 4LSQAL0H_03032016190716_2036724"
"2261438","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09827 D010TR LAR15SP 4LSQA0H",",LDSQA4A 09827 D010TR LAR15SP 4LSQA1H,; ,LDSQA4A 09827 D010TR LAR25NF 4LSQAL0H,; ,LDSQA4A 09827 D010TR LAR25NF 4LSQAL1H,; ,LDSQA4A 09827 D010TR LAR35FL 4LSQA0H,; ,LDSQA4A 09827 D010TR LAR35FL 4LSQA1H,","","ES_1018926_LDSQA4A 09827 D010TR LAR15SP 4LSQA0H_03032016190802_2082624"
"2261439","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09827 D010TR LAR15SP 4LSQAL0H",",LDSQA4A 09827 D010TR LAR15SP 4LSQAL1H,; ,LDSQA4A 09827 D010TR LAR25NF 4LSQA0H,; ,LDSQA4A 09827 D010TR LAR25NF 4LSQA1H,; ,LDSQA4A 09827 D010TR LAR35FL 4LSQAL0H,; ,LDSQA4A 09827 D010TR LAR35FL 4LSQAL1H,","","ES_1018926_LDSQA4A 09827 D010TR LAR15SP 4LSQAL0H_03032016190907_2147232"
"2261440","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09830 D010TE LAR15SP 4LSQA0H",",LDSQA4A 09830 D010TE LAR15SP 4LSQA1H,; ,LDSQA4A 09830 D010TE LAR25NF 4LSQAL0H,; ,LDSQA4A 09830 D010TE LAR25NF 4LSQAL1H,; ,LDSQA4A 09830 D010TE LAR35FL 4LSQA0H,; ,LDSQA4A 09830 D010TE LAR35FL 4LSQA1H,","","ES_1018926_LDSQA4A 09830 D010TE LAR15SP 4LSQA0H_03032016191004_2204906"
"2261441","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09830 D010TE LAR15SP 4LSQAL0H",",LDSQA4A 09830 D010TE LAR15SP 4LSQAL1H,; ,LDSQA4A 09830 D010TE LAR25NF 4LSQA0H,; ,LDSQA4A 09830 D010TE LAR25NF 4LSQA1H,; ,LDSQA4A 09830 D010TE LAR35FL 4LSQAL0H,; ,LDSQA4A 09830 D010TE LAR35FL 4LSQAL1H,","","ES_1018926_LDSQA4A 09830 D010TE LAR15SP 4LSQAL0H_03032016191048_2248091"
"2261442","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09830 D010TR LAR15SP 4LSQA0H",",LDSQA4A 09830 D010TR LAR15SP 4LSQA1H,; ,LDSQA4A 09830 D010TR LAR25NF 4LSQAL0H,; ,LDSQA4A 09830 D010TR LAR25NF 4LSQAL1H,; ,LDSQA4A 09830 D010TR LAR35FL 4LSQA0H,; ,LDSQA4A 09830 D010TR LAR35FL 4LSQA1H,","","ES_1018926_LDSQA4A 09830 D010TR LAR15SP 4LSQA0H_03032016191148_2308473"
"2261443","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09830 D010TR LAR15SP 4LSQAL0H",",LDSQA4A 09830 D010TR LAR15SP 4LSQAL1H,; ,LDSQA4A 09830 D010TR LAR25NF 4LSQA0H,; ,LDSQA4A 09830 D010TR LAR25NF 4LSQA1H,; ,LDSQA4A 09830 D010TR LAR35FL 4LSQAL0H,; ,LDSQA4A 09830 D010TR LAR35FL 4LSQAL1H,","","ES_1018926_LDSQA4A 09830 D010TR LAR15SP 4LSQAL0H_03032016191313_2393554"
"2261444","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09835 D010TR LAR15SP 4LSQAL0H",",LDSQA4A 09835 D010TR LAR15SP 4LSQAL1H,","","ES_1018926_LDSQA4A 09835 D010TR LAR15SP 4LSQAL0H_03032016192152_2912303"
"2261445","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09840 D010TE LAR15SP 4LSQA0H",",LDSQA4A 09840 D010TE LAR15SP 4LSQA1H,","","ES_1018926_LDSQA4A 09840 D010TE LAR15SP 4LSQA0H_03032016192321_3001077"
"2261446","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09840 D010TE LAR15SP 4LSQAL0H","","","ES_1018926_LDSQA4A 09840 D010TE LAR15SP 4LSQAL0H_03032016192503_3103027"
"2261447","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09840 D010TE LAR15SP 4LSQAL1H",",LDSQA4A 09835 D010TE LAR15SP 4LSQA0H,; ,LDSQA4A 09835 D010TE LAR15SP 4LSQA1H,; ,LDSQA4A 09835 D010TE LAR25NF 4LSQAL0H,; ,LDSQA4A 09835 D010TE LAR25NF 4LSQAL1H,","","ES_1018926_LDSQA4A 09840 D010TE LAR15SP 4LSQAL1H_03032016191704_2624580"
"2261448","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09840 D010TR LAR15SP 4LSQA0H",",LDSQA4A 09840 D010TR LAR15SP 4LSQA1H,","","ES_1018926_LDSQA4A 09840 D010TR LAR15SP 4LSQA0H_03032016192533_3133958"
"2261449","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09840 D010TR LAR15SP 4LSQAL0H",",LDSQA4A 09840 D010TR LAR15SP 4LSQAL1H,","","ES_1018926_LDSQA4A 09840 D010TR LAR15SP 4LSQAL0H_03032016192606_3166433"
"2261450","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09835 D010TE LAR15SP 4LSQAL0H",",LDSQA4A 09835 D010TE LAR15SP 4LSQAL1H,","","ES_1018926_LDSQA4A 09835 D010TE LAR15SP 4LSQAL0H_03032016192011_2811811"
"2261451","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09835 D010TR LAR15SP 4LSQA0H",",LDSQA4A 09835 D010TR LAR15SP 4LSQA1H,; ,LDSQA4A 09835 D010TR LAR25NF 4LSQAL0H,; ,LDSQA4A 09835 D010TR LAR25NF 4LSQAL1H,","","ES_1018926_LDSQA4A 09835 D010TR LAR15SP 4LSQA0H_03032016192119_2879811"
"2261452","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09835 D010TE LAR25NF 4LSQA0H",",LDSQA4A 09835 D010TE LAR25NF 4LSQA1H,; ,LDSQA4A 09835 D010TE LAR35FL 4LSQAL0H,; ,LDSQA4A 09835 D010TE LAR35FL 4LSQAL1H,","","ES_1018926_LDSQA4A 09835 D010TE LAR25NF 4LSQA0H_03032016220310_2590833"
"2261453","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09835 D010TE LAR35FL 4LSQA0H",",LDSQA4A 09835 D010TE LAR35FL 4LSQA1H,","","ES_1018926_LDSQA4A 09835 D010TE LAR35FL 4LSQA0H_03032016220227_2547901"
"2261454","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09835 D010TR LAR25NF 4LSQA0H",",LDSQA4A 09835 D010TR LAR25NF 4LSQA1H,; ,LDSQA4A 09835 D010TR LAR35FL 4LSQAL0H,; ,LDSQA4A 09835 D010TR LAR35FL 4LSQAL1H,","","ES_1018926_LDSQA4A 09835 D010TR LAR25NF 4LSQA0H_03032016220522_2722709"
"2261455","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 09835 D010TR LAR35FL 4LSQA0H",",LDSQA4A 09835 D010TR LAR35FL 4LSQA1H,","","ES_1018926_LDSQA4A 09835 D010TR LAR35FL 4LSQA0H_03032016220431_2671246"
"2262723","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 13940 D010TR LAR15SP 4LSQA1H",",LDSQA4A 13940 D010TR LAR15SP 4LSQA0H,; ,LDSQA4A 13940 D010TR LAR25NF 4LSQAL0H,; ,LDSQA4A 13940 D010TR LAR25NF 4LSQAL1H,; ,LDSQA4A 13940 D010TR LAR35FL 4LSQA0H,; ,LDSQA4A 13940 D010TR LAR35FL 4LSQA1H,","","ES_1018926_LDSQA4A 13940 D010TR LAR15SP 4LSQA1H_03142016164132_3692274"
"2262724","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 13940 D010TR LAR15SP 4LSQAL1H",",LDSQA4A 13940 D010TR LAR15SP 4LSQAL0H,; ,LDSQA4A 13940 D010TR LAR25NF 4LSQA0H,; ,LDSQA4A 13940 D010TR LAR25NF 4LSQA1H,; ,LDSQA4A 13940 D010TR LAR35FL 4LSQAL0H,; ,LDSQA4A 13940 D010TR LAR35FL 4LSQAL1H,","","ES_1018926_LDSQA4A 13940 D010TR LAR15SP 4LSQAL1H_03142016164202_3722338"
"2262726","The Home Depot","Light Fixtures","Indoor Non-Directional Luminaire","Hampton Bay","IYG8011L","IYG8011L","","848566014105","ES_31912_IYG8011L_03222016051212_3532694"
"2262756","Acuity Brands Lighting","Light Fixtures","Directional Luminaire","Lithonia Lighting","5iGMW LED 27K 90CRI","5iGMW LED 27K 90CRI","5iGMW LED 27K 90CRI,,2700K; 5iGMW LED 30K 90CRI,,3000K; 5iGMW LED 40K 90CRI,,","193047912327;193047912358;193047920032;889804426687;889804426755;889804426885","ES_20512_5iGMW LED 27K 90CRI_03172016152545_7972986"
"2262757","Acuity Brands Lighting","Light Fixtures","Directional Luminaire","Lithonia Lighting","6iGMW LED 27K 90CRI","6iGMW LED 27K 90CRI","6iGMW LED 27K 90CRI,,2700K; 6iGMW LED 30K 90CRI,,3000K; 6iGMW LED 40K 90CRI,,4000K","193047920094;193047920117;193048013283;889804426700;889804426762;889804426892","ES_20512_6iGMW LED 27K 90CRI_03172016152750_7641565"
"2262766","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18830 D010TE LAR25NF 4LSQAL1H",",LDSQA4A 18830 D010TE LAR25NF 4LSQAL0H,","","ES_1018926_LDSQA4A 18830 D010TE LAR25NF 4LSQAL1H_03212016234703_4023226"
"2262768","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18830 DLT LAR25NF 4LSQAL1H",",LDSQA4A 18830 DLT LAR25NF 4LSQAL0H,","","ES_1018926_LDSQA4A 18830 DLT LAR25NF 4LSQAL1H_03212016234834_4114820"
"2262769","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18830 DMX LAR25NF 4LSQAL1H",",LDSQA4A 18830 DMX LAR25NF 4LSQAL0H,","","ES_1018926_LDSQA4A 18830 DMX LAR25NF 4LSQAL1H_03212016234621_3981175"
"2262770","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 D010TE LAR15SP 4LSQA1H",",LDSQA4A 18835 D010TE LAR15SP 4LSQA0H,","","ES_1018926_LDSQA4A 18835 D010TE LAR15SP 4LSQA1H_03222016164704_5224036"
"2262772","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 DLT LAR15SP 4LSQA1H",",LDSQA4A 18835 DLT LAR15SP 4LSQA0H,","","ES_1018926_LDSQA4A 18835 DLT LAR15SP 4LSQA1H_03222016164928_5368813"
"2262773","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 DMX LAR15SP 4LSQA1H",",LDSQA4A 18835 DMX LAR15SP 4LSQA0H,","","ES_1018926_LDSQA4A 18835 DMX LAR15SP 4LSQA1H_03222016164626_5186906"
"2262789","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 D010TE LAR25NF 4LSQAL1H",",LDSQA4A 18835 D010TE LAR25NF 4LSQAL0H,","","ES_1018926_LDSQA4A 18835 D010TE LAR25NF 4LSQAL1H_03222016181157_0317778"
"2262791","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 DLT LAR25NF 4LSQAL1H",",LDSQA4A 18835 DLT LAR25NF 4LSQAL0H,","","ES_1018926_LDSQA4A 18835 DLT LAR25NF 4LSQAL1H_03222016181329_0409148"
"2262792","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 DMX LAR25NF 4LSQAL1H",",LDSQA4A 18835 DMX LAR25NF 4LSQAL0H,","","ES_1018926_LDSQA4A 18835 DMX LAR25NF 4LSQAL1H_03222016181108_0268533"
"2262794","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR LED","LED Wraparound","ACW-20-4S-UNV-30K","LED Wraparound,ACW-20-4S-UNV-40K,","","ES_1102966_ACW-20-4S-UNV-30K_03222016202137_8097053"
"2262795","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR LED","LED Wraparound","ACW-20-4H-UNV-30K","LED Wraparound,ACW-20-4H-UNV-40K,","","ES_1102966_ACW-20-4H-UNV-30K_03222016202513_8313939"
"2262949","Torchstar Corporation","Light Bulbs","Lamps","TORCHSTAR","LED A19 GU24","HLGUA19-D-2P9W30","","","ES_1127338_HLGUA19-D-2P9W30_03232016105947_2898819"
"2262952","Torchstar Corporation","Light Bulbs","Lamps","TORCHSTAR","LED A19 GU24","HLGUA19-D-2P9W50","","","ES_1127338_HLGUA19-D-2P9W50_03232016105947_5951880"
"2262967","The Home Depot","Light Fixtures","Indoor Non-Directional Luminaire","Hampton Bay","Energy Star Light Kit","LK-52PN","","","ES_31912_LK-52PN_03232016113600_1523862"
"2263024","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 D010TE LAR35FL 4LSQAL1H",",LDSQA4A 18835 D010TE LAR35FL 4LSQAL0H,","","ES_1018926_LDSQA4A 18835 D010TE LAR35FL 4LSQAL1H_03232016214458_9498968"
"2263026","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 DLT LAR35FL 4LSQAL1H",",LDSQA4A 18835 DLT LAR35FL 4LSQAL0H,","","ES_1018926_LDSQA4A 18835 DLT LAR35FL 4LSQAL1H_03232016215232_9952213"
"2263027","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18835 DMX LAR35FL 4LSQAL1H",",LDSQA4A 18835 DMX LAR35FL 4LSQAL0H,","","ES_1018926_LDSQA4A 18835 DMX LAR35FL 4LSQAL1H_03232016214413_9453106"
"2263030","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18840 DL3 LAR15SP 4LSQA1H",",LDSQA4A 18840 DL3 LAR15SP 4LSQA0H,","","ES_1018926_LDSQA4A 18840 DL3 LAR15SP 4LSQA1H_03232016222836_2116868"
"2263031","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18840 DL3 LAR15SP 4LSQAL1H",",LDSQA4A 18840 DL3 LAR15SP 4LSQAL0H,","","ES_1018926_LDSQA4A 18840 DL3 LAR15SP 4LSQAL1H_03232016222753_2073315"
"2263032","Cooper Lighting Solutions (formerly Eaton)","Light Fixtures","Directional Luminaire","PORTFOLIO","4"" Square LED Adjustable Downlight","LDSQA4A 18840 DLT LAR15SP 4LSQA1H",",LDSQA4A 18840 DLT LAR15SP 4LSQA0H,","","ES_1018926_LDSQA4A 18840 DLT LAR15SP 4LSQA1H_03232016222452_1892687"
