"case_number","status","case_request","case_subrequest","additional_subrequest","date_time_opened","date_time_closed","case_origin","oem_id","contact_type","preferred_language","state_issue","parent_case","closed_when_created","incident_address","incident_city","incident_council_district","incident_zip_code","latitude","longitude","mapped_location"
"167459","Closed","Trash, Recycling & Litter","Damage to Property","Trash Service","2019-04-10T18:59:00.000","2019-04-12T09:16:00.000","Phone",,,,"FALSE",,"FALSE","2426 Grover St","NASHVILLE","2","37207","36.2139828","-86.799004","(36.2139828, -86.799004)"
"157630","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-21T15:57:00.000","2019-03-21T15:57:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"173296","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Damaged Cart","2019-04-23T13:04:00.000","2019-04-30T16:26:00.000","Phone",,,,"FALSE",,"FALSE","3725 Creekland Ct","NASHVILLE","1","37218","36.2162341","-86.8478169","(36.2162341, -86.8478169)"
"161448","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-03-29T13:52:00.000","2019-04-03T17:40:00.000","Phone",,,,"FALSE",,"FALSE","Delta Ave & Cheatham Pl","NASHVILLE","19","37208","36.1776823","-86.7956208","(36.1776823, -86.7956208)"
"157791","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Stolen Cart","2019-03-21T18:31:00.000","2019-07-19T20:18:00.000","Phone",,,,"FALSE",,"FALSE","417 Park Cir","NASHVILLE","24","37205","36.1412896","-86.8244228","(36.1412896, -86.8244228)"
"161966","Closed","Property Violations","Short Term Rental Complaint","Short Term Rental Complaint","2019-03-30T04:46:00.000","2019-09-07T07:19:00.000","Mobile App",,,,"FALSE",,"FALSE","1044 9th Ave N","NASHVILLE","19","37208","36.17237932","-86.79179605","(36.17237932, -86.79179605)"
"164946","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-05T12:29:00.000","2019-04-05T12:29:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"160386","Closed","Property Violations","Junk and Debris","Junk and Debris","2019-03-27T17:54:00.000","2019-03-29T13:16:00.000","hubNashville Community",,,,"FALSE",,"FALSE","2239 Cruzen St","NASHVILLE","17","37211","36.122","-86.75525","(36.122, -86.75525)"
"162053","Closed","Other Metro Services and Forms","Mayor's Office Case","Mayor's Office Case","2019-03-30T19:51:00.000","2019-04-01T20:51:00.000","hubNashville Community",,,,"FALSE",,"FALSE",,,,,,,
"166933","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-09T22:58:00.000","2019-04-17T20:56:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1629 24th Ave N","NASHVILLE","21","37208","36.1756797","-86.8152675","(36.1756797, -86.8152675)"
"165193","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-05T16:08:00.000","2019-04-05T16:09:00.000","Phone",,"Resident",,"FALSE",,"FALSE","1957 Dabbs Ave","NASHVILLE","13","37217","36.1412695","-86.7016807","(36.1412695, -86.7016807)"
"163165","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-02T16:42:00.000","2019-04-02T16:42:00.000","Phone",,"Resident",,"FALSE",,"FALSE","909 Crescent Hill Rd","NASHVILLE","6","37206","36.185063","-86.7230297","(36.185063, -86.7230297)"
"159627","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-03-26T15:46:00.000","2019-03-28T21:22:00.000","Phone",,,,"FALSE",,"FALSE","Smith Springs Rd","NASHVILLE","29","37217","36.087291","-86.60255175","(36.087291, -86.60255175)"
"160884","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-28T15:17:00.000","2019-03-28T15:17:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"171952","Closed","Streets, Roads & Sidewalks","Damaged Sign","Damaged Sign","2019-04-19T12:13:00.000","2019-04-22T16:22:00.000","Phone",,,,"FALSE",,"FALSE","1251 Antioch Pike","NASHVILLE","13","37211","36.0891122","-86.6938785","(36.0891122, -86.6938785)"
"173161","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-22T21:23:00.000","2019-04-22T21:23:00.000","Phone",,,,"FALSE",,"TRUE","560 Phipps Dr","NASHVILLE","1","37218","36.2220106","-86.8451183","(36.2220106, -86.8451183)"
"164000","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Moved to Home with No Cart","2019-04-03T19:28:00.000","2019-04-11T20:24:00.000","Phone",,,,"FALSE",,"FALSE","4018 Murphy Rd","NASHVILLE","24","37209","36.1410978","-86.8347605","(36.1410978, -86.8347605)"
"170424","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T20:56:00.000","2019-04-16T20:56:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"162408","Closed","Other Metro Services and Forms","Other Metro Services and Forms","Other Metro Services and Forms","2019-04-01T15:20:00.000","2019-04-02T14:58:00.000","hubNashville Community",,,,"FALSE",,"FALSE","25 Deaderick St","NASHVILLE","19","37201","36.16549881","-86.78012188","(36.16549881, -86.78012188)"
"173602","Closed","Streets, Roads & Sidewalks","Damaged Sign","Damaged Sign","2019-04-23T17:19:00.000","2019-04-24T16:19:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1816 Hayes St","NASHVILLE","21","37203","36.1536615","-86.7982149","(36.1536615, -86.7982149)"
"174007","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-04-24T14:22:00.000","2019-04-25T16:14:00.000","Phone",,,,"FALSE",,"FALSE","2401 Buchanan St","NASHVILLE","21",,"36.18024452","-86.81599247","(36.18024452, -86.81599247)"
"167210","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-10T15:43:00.000","2019-04-10T15:43:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"168123","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-11T17:52:00.000","2019-04-11T17:52:00.000","Phone",,"Resident",,"FALSE",,"FALSE","37 Nickleby Down","BRENTWOOD","4","37027","36.0362918","-86.7487481","(36.0362918, -86.7487481)"
"160650","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-27T22:33:00.000","2019-03-28T15:06:00.000","hubNashville Community",,,,"FALSE",,"FALSE","193 Thompson Ln","NASHVILLE","16","37211","36.1101","-86.73955","(36.1101, -86.73955)"
"166058","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-08T17:51:00.000","2019-04-08T17:51:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"168692","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-12T15:50:00.000","2019-04-12T15:50:00.000","Phone",,"Resident",,"FALSE",,"FALSE","2915 Emery Dr","NASHVILLE","14","37214","36.1557015","-86.6569561","(36.1557015, -86.6569561)"
