"accident_number","date_and_time","number_of_motor_vehicles","number_of_injuries","number_of_fatalities","property_damage","hit_and_run","reporting_officer","collision_type","collision_type_description","weather","weather_description","illuaccidemination","illumination_description","harmfulcodes","harmfuldescriptions","street_address","city","state","zip","rpa","precinct","lat","long","mapped_location"
"20220453265","2022-09-10T00:00:00.000","0","0","0",,"true","4005453","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","BROADWAY & I40 W EXT RAMP","NASHVILLE","TN","37203","4002","CENTRA","36.1559","-86.7892","POINT (-86.7892 36.1559)"
"20220453225","2022-09-09T22:30:00.000","0","0","0",,"false","320580","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","LEBANON PKE & LEBANON PKE PVTDR","HERMITAGE","TN","37076","9507","HERMIT","36.2006","-86.6183","POINT (-86.6183 36.2006)"
"20220453146","2022-09-09T23:45:00.000","0","0","0",,"true","4004348","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","3","DARK - LIGHTED","14","PARKED MOTOR VEHICLE","NIAGARA DR & HIDDEN HILLS DR","NASHVILLE","TN","37214","9413","HERMIT","36.1528","-86.6377","POINT (-86.6377 36.1528)"
"20220453143","2022-09-10T00:50:00.000","0","0","0","true","false","352186","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","25;34","GUARDRAIL END;DITCH","I40 W EXT RAMP & I 40","NASHVILLE","TN","37203","4119","CENTRA","36.1574","-86.79","POINT (-86.79 36.1574)"
"20220453138","2022-09-10T00:49:00.000","0","1","0",,"true","4001927","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","8","PEDESTRIAN","OPRY PL & COMMERCE ST","NASHVILLE","TN","37219","4107","CENTRA","36.1612","-86.7789","POINT (-86.7789 36.1612)"
"20220453044","2022-09-09T23:48:00.000","0","0","0",,"false","4001378","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","HOBBS RD & ESTES RD","NASHVILLE","TN","37215","6117","WEST","36.103","-86.8383","POINT (-86.8383 36.103)"
"20220453007","2022-09-09T23:37:00.000","0","0","0",,"false","4005188","4","ANGLE","21","CLEAR","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","HARDING PKE & OLD HARDING PKE","NASHVILLE","TN","37205","4913","WEST","36.0972","-86.8759","POINT (-86.8759 36.0972)"
"20220452974","2022-09-09T15:10:00.000","0","0","0",,"true","330413","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BRILEY PKWY N EXT RAMP & MARRIOTT DR","NASHVILLE","TN","37214","9101","HERMIT","36.1519","-86.6902","POINT (-86.6902 36.1519)"
"20220452836","2022-09-09T21:57:00.000","0","1","0",,"false","4001927","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12;13","MOTOR VEHICLE IN TRANSPORT;MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY","12TH AVS & MCGAVOCK ST","NASHVILLE","TN","37203","4079","CENTRA","36.1556","-86.7868","POINT (-86.7868 36.1556)"
"20220452772","2022-09-09T21:40:00.000","0","0","0",,"false","4004459","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","12;36","MOTOR VEHICLE IN TRANSPORT;CONCRETE TRAFFIC BARRIER","I 440 & I 440","NASHVILLE","TN","37210","8101","SOUTH","36.1239","-86.7492","POINT (-86.7492 36.1239)"
"20220452674","2022-09-09T20:30:00.000","0","2","0","true","false","4006551","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","2","DARK - NOT LIGHTED","24","GUARDRAIL FACE","ASHLAND CITY HWY & BULL RUN RD","NASHVILLE","TN","37218","3325","NORTH","36.2114","-86.9212","POINT (-86.9212 36.2114)"
"20220452586","2022-09-09T00:00:00.000","0","0","0",,"true","256427","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","5242 EDMONDSON PKE","NASHVILLE","TN","37211","8657","MIDTOW","36.0589","-86.7416","POINT (-86.7416 36.0589)"
"20220452582","2022-09-09T19:51:00.000","0","1","0",,"false","384403","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","24;64","GUARDRAIL FACE;Ran Off Road-Left","BRILEY PKWYN & BRILEY PKWY N ENT RAMP","NASHVILLE","TN","37214","9203","HERMIT","36.1716","-86.6885","POINT (-86.6885 36.1716)"
"20220452580","2022-09-09T19:42:00.000","0","1","0",,"true","4006539","2","HEAD-ON","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","S 10TH ST & N 10TH ST","NASHVILLE","TN","37206","1241","EAST","36.1781","-86.7517","POINT (-86.7517 36.1781)"
"20220452577","2022-09-09T19:45:00.000","0","1","0",,"false","384442","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","8","PEDESTRIAN","CLARKSVILLE PKE & 26TH AVN","NASHVILLE","TN","37208","4421","NORTH","36.1864","-86.8188","POINT (-86.8188 36.1864)"
"20220452568","2022-09-09T19:40:00.000","0","0","0",,"false","4006548","6","SIDESWIPE - OPPOSITE DIRECTION","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","WOODLAND POINTE DR & BELL RD","NASHVILLE","TN","37214","8943","HERMIT","36.1227","-86.6305","POINT (-86.6305 36.1227)"
"20220452538","2022-09-09T19:15:00.000","0","0","0",,"false","4004227","11","Front to Rear","21","CLEAR",,,"12","MOTOR VEHICLE IN TRANSPORT","MM 59 0 I 24","ANTIOCH","TN","37013","8808","SOUTH","36.049","-86.6651","POINT (-86.6651 36.049)"
"20220452481","2022-09-09T17:53:00.000","0","3","0",,"false","4000973","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DIVISION ST & 18TH AVS","NASHVILLE","TN","37203","5705","MIDTOW","36.1512","-86.7944","POINT (-86.7944 36.1512)"
"20220452458","2022-09-09T15:30:00.000","0","0","0","true","false","391634","4","ANGLE","21","CLEAR","1","DAYLIGHT","12;30;32","MOTOR VEHICLE IN TRANSPORT;UTILITY POLE;CULVERT","SPENCE LN & CORNELIA ST","NASHVILLE","TN","37217","8815","HERMIT","36.1384","-86.7235","POINT (-86.7235 36.1384)"
"20220452455","2022-09-09T16:28:00.000","0","0","0",,"true","311333","6","SIDESWIPE - OPPOSITE DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","E MARTHONA RD & OLD HICKORY BLVDW","MADISON","TN","37115","1749","MADISO","36.261","-86.7277","POINT (-86.7277 36.261)"
"20220452450","2022-09-09T18:00:00.000","0","0","0",,"false","4006551","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","W TRINITY LN & BAPTIST WORLD CENTER DR","NASHVILLE","TN","37207","3009","NORTH","36.207","-86.7916","POINT (-86.7916 36.207)"
"20220452447","2022-09-09T17:10:00.000","0","1","0",,"false","352185","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVDW & DICKERSON PKE","MADISON","TN","37115","2039","MADISO","36.2692","-86.7556","POINT (-86.7556 36.2692)"
"20220452445","2022-09-09T17:35:00.000","0","2","0",,"false","4001449","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","14TH AVN & CHARLOTTE AV","NASHVILLE","TN","37203","5501","MIDTOW","36.1608","-86.7937","POINT (-86.7937 36.1608)"
"20220452436","2022-09-09T16:33:00.000","0","0","0",,"true","4000823","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 86 5 I 65","NASHVILLE","TN","37207","3006","NORTH","36.1946","-86.7762","POINT (-86.7762 36.1946)"
"20220452424","2022-09-09T17:26:00.000","0","0","0",,"false","4000973","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WOODMONT BLVD & BENHAM AV","NASHVILLE","TN","37215","6413","MIDTOW","36.1137","-86.8077","POINT (-86.8077 36.1137)"
"20220452416","2022-09-09T17:22:00.000","0","2","0","true","false","311331","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DICKERSON PKE & ROCK ST","NASHVILLE","TN","37207","1829","EAST","36.214","-86.7644","POINT (-86.7644 36.214)"
"20220452410","2022-09-09T17:09:00.000","0","1","0",,"false","4001926","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12;14","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE","MM 80 0 I 65","NASHVILLE","TN","37204","7018","MIDTOW","36.1134","-86.7724","POINT (-86.7724 36.1134)"
"20220452376","2022-09-09T16:45:00.000","0","1","0",,"false","4004227","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","NOLENSVILLE PKE & COLEMAN ST","NASHVILLE","TN","37210","8109","SOUTH","36.1276","-86.7535","POINT (-86.7535 36.1276)"
"20220452367","2022-09-09T00:00:00.000","0","1","0",,"true","4000720","4","ANGLE","21","CLEAR",,,"12","MOTOR VEHICLE IN TRANSPORT","ED TEMPLE BLVD & SCOVEL ST","NASHVILLE","TN","37208","4523","NORTH","36.1687","-86.8211","POINT (-86.8211 36.1687)"
"20220452356","2022-09-09T15:19:00.000","0","0","0",,"true","4006548","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","LEBANON PKE & FESSLERS LN","NASHVILLE","TN","37210","9007","HERMIT","36.1543","-86.7422","POINT (-86.7422 36.1543)"
"20220452346","2022-09-09T16:20:00.000","0","0","0",,"false","4000973","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BROADWAY & I40 E EXT RAMP","NASHVILLE","TN","37203","5701","MIDTOW","36.1557","-86.7897","POINT (-86.7897 36.1557)"
"20220452310","2022-09-09T15:48:00.000","0","0","0",,"false","4004120","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 214 0 I 40","NASHVILLE","TN","37217","88020","HERMIT","36.1417","-86.7137","POINT (-86.7137 36.1417)"
"20220452306","2022-09-09T15:40:00.000","0","1","0",,"false","4005119","4","ANGLE","21","CLEAR","1","DAYLIGHT","12;14","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE","HART ST & LEWIS ST","NASHVILLE","TN","37210","8131","SOUTH","36.1422","-86.759","POINT (-86.759 36.1422)"
"20220452285","2022-09-09T15:20:00.000","0","0","0","true","false","311331","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ELLINGTON PKWYS & ELLINGTON PKWYN","NASHVILLE","TN","37206","1995","EAST","36.1758","-86.7666","POINT (-86.7666 36.1758)"
"20220452210","2022-09-09T14:20:00.000","0","0","0",,"false","4002304","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 87 1 I 65","NASHVILLE","TN","37207","18020","EAST","36.2041","-86.7765","POINT (-86.7765 36.2041)"
"20220452188","2022-09-09T14:00:00.000","0","0","0",,"true","4004069","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 75 4 I 65","BRENTWOOD","TN","37027","71040","MIDTOW","36.0619","-86.7721","POINT (-86.7721 36.0619)"
"20220452148","2022-09-09T00:00:00.000","0","1","0",,"false","4005848","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","1;64;72","Ran Off Road-Left;EMBANKMENT ROCK/STONE/CONCRETE","SHAYLIN LOOP & RED JACKET DR","ANTIOCH","TN","37013","8757","SOUTH","36.0332","-86.704","POINT (-86.704 36.0332)"
"20220452092","2022-09-09T11:35:00.000","0","0","0",,"false","4004345","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","REYNOLDS RD & SMITH SPRINGS RD","NASHVILLE","TN","37217","8941","HERMIT","36.0968","-86.6533","POINT (-86.6533 36.0968)"
"20220452059","2022-09-09T12:25:00.000","0","1","0","true","false","693102","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","38;42;63","FENCE;TREE;Ran Off Road-Right","LEBANON PKE & HIGHLAND VIEW DR","HERMITAGE","TN","37076","9535","HERMIT","36.2078","-86.6114","POINT (-86.6114 36.2078)"
"20220452008","2022-09-09T11:30:00.000","0","0","0",,"false","4004069","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MCMURRAY DR & WHITAKER DR","NASHVILLE","TN","37211","8653","MIDTOW","36.0539","-86.7394","POINT (-86.7394 36.0539)"
"20220451967","2022-09-09T11:00:00.000","0","0","0",,"false","4004345","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","42","TREE","1274 MCGAVOCK PKE","NASHVILLE","TN","37216","1437","EAST",,,
"20220451832","2022-09-09T09:25:00.000","0","0","0",,"false","352169","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","EDGEHILL AV & 16TH AVS","NASHVILLE","TN","37212","6629","MIDTOW","36.1433","-86.7925","POINT (-86.7925 36.1433)"
"20220451829","2022-09-09T08:46:00.000","0","0","0",,"true","4004117","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BELL RD & MORRIS GENTRY BLVD","ANTIOCH","TN","37013","8865","SOUTH","36.0666","-86.6366","POINT (-86.6366 36.0666)"
"20220451820","2022-09-09T08:10:00.000","0","0","0",,"true","352197","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","DICKERSON PKE & HANCOCK ST","NASHVILLE","TN","37207","1963","EAST","36.1843","-86.7737","POINT (-86.7737 36.1843)"
"20220451690","2022-09-09T08:10:00.000","0","1","0",,"false","4004069","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12;39","MOTOR VEHICLE IN TRANSPORT;WALL","MM 76 1 I 65","NASHVILLE","TN","37027","71040","MIDTOW","36.059","-86.7732","POINT (-86.7732 36.059)"
"20220451678","2022-09-09T07:55:00.000","0","0","0",,"true","352197","5","SIDESWIPE - SAME DIRECTION",,,"1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","JONES AV & JONES CIR","NASHVILLE","TN","37207","1835","EAST","36.209","-86.7571","POINT (-86.7571 36.209)"
"20220451652","2022-09-09T04:50:00.000","0","2","0",,"false","110064","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","HICKORY HIGHLANDS DR & RURAL HILL RD","ANTIOCH","TN","37013","8861","SOUTH","36.0614","-86.6438","POINT (-86.6438 36.0614)"
"20220451600","2022-09-09T02:00:00.000","0","0","0",,"true","197067","11","Front to Rear","21","CLEAR","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","MM 86 2 I 65","NASHVILLE","TN","37207","1910","CENTRA","36.1919","-86.7812","POINT (-86.7812 36.1919)"
"20220451568","2022-09-09T06:30:00.000","0","0","0",,"false","769391","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ANDREW JACKSON PKWY & LEBANON PKE","HERMITAGE","TN","37076","9537","HERMIT","36.2146","-86.5977","POINT (-86.5977 36.2146)"
"20220451533","2022-09-09T06:20:00.000","0","0","0",,"false","4005186","3","REAR-TO-REAR","21","CLEAR","1","DAYLIGHT","12;14;8","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE;PEDESTRIAN","RIVER RETREAT PVTDR & CHEYENNE BLVD","MADISON","TN","37115","1617","MADISO","36.2565","-86.6745","POINT (-86.6745 36.2565)"
"20220451362","2022-09-09T03:08:00.000","0","1","0",,"false","4004118","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","31;71","OTHER POST, POLE, SUPP.;EMBANKMENT EARTH","NOLENSVILLE PKE & ZOO RD","NASHVILLE","TN","37211","8509","MIDTOW","36.0886","-86.732","POINT (-86.732 36.0886)"
"20220451250","2022-09-08T00:00:00.000","0","0","0",,"true","409234","11","Front to Rear","99","UNKNOWN","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","RIVERGATE MARKETPLACE PVTDR & GALLATIN P","MADISON","TN","37115","1731","MADISO","36.3037","-86.6898","POINT (-86.6898 36.3037)"
"20220451244","2022-09-08T22:37:00.000","0","0","0",,"true","202115","4","ANGLE","21","CLEAR","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","EARHART RD & LAKESIDE MEADOWS DR","MOUNT JULIET","TN","37122","9551","HERMIT","36.1444","-86.5697","POINT (-86.5697 36.1444)"
"20220451200","2022-09-09T00:00:00.000","0","1","0",,"false","409203","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","EDMONDSON PKE & WALLACE RD","NASHVILLE","TN","37211","8661","MIDTOW","36.0771","-86.7256","POINT (-86.7256 36.0771)"
"20220451116","2022-09-08T23:30:00.000","0","2","0",,"false","4001725","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","W TRINITY LN & OLD MATTHEWS RD","NASHVILLE","TN","37207","3009","NORTH","36.2083","-86.7882","POINT (-86.7882 36.2083)"
"20220451087","2022-09-08T22:47:00.000","0","0","0",,"true","101064","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","COMMERCE ST & 5TH AVN","NASHVILLE","TN","37219","4107","CENTRA","36.1619","-86.7793","POINT (-86.7793 36.1619)"
"20220451067","2022-09-08T23:11:00.000","0","2","0",,"false","384422","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & PRESERVE BLVD","ANTIOCH","TN","37013","8869","SOUTH","36.0327","-86.6119","POINT (-86.6119 36.0327)"
"20220451012","2022-09-08T00:00:00.000","0","0","0",,"false","4004421","2","HEAD-ON","99","UNKNOWN","9","UNKNOWN","13","MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY","BELL RD & CANE RIDGE RD","ANTIOCH","TN","37013","8721","SOUTH","36.0447","-86.6615","POINT (-86.6615 36.0447)"
"20220451004","2022-09-08T20:55:00.000","0","0","0",,"false","4002544","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","MM 210 5 I 40","NASHVILLE","TN","37210","8202","HERMIT","36.1522","-86.7669","POINT (-86.7669 36.1522)"
"20220450891","2022-09-08T00:00:00.000","0","0","0",,"false","4002593","4","ANGLE","21","CLEAR","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","MM 60 3 I 24","ANTIOCH","TN","37013","8704","SOUTH","36.037","-86.6459","POINT (-86.6459 36.037)"
"20220450851","2022-09-08T21:05:00.000","0","1","0",,"false","4004421","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","HAMILTON CHURCH RD & ZELIDA AV","ANTIOCH","TN","37013","8865","SOUTH","36.055","-86.6366","POINT (-86.6366 36.055)"
"20220450846","2022-09-08T19:48:00.000","0","0","0",,"false","4002544","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","LEBANON PKE & FESSLERS LN","NASHVILLE","TN","37210","9007","HERMIT","36.1543","-86.7422","POINT (-86.7422 36.1543)"
"20220450784","2022-09-08T20:47:00.000","0","0","0",,"false","330415","11","Front to Rear","21","CLEAR","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","0 DODSON CHAPEL RD","HERMITAGE","TN","37076","9511","HERMIT","36.1835","-86.6108","POINT (-86.6108 36.1835)"
"20220450710","2022-09-08T19:20:00.000","0","3","0",,"false","409161","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & HOBSON PKE","ANTIOCH","TN","37013","8867","SOUTH",,,
"20220450670","2022-09-08T19:41:00.000","0","1","0","true","false","320601","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","32","CULVERT","BROADMOOR DR & STANVID DR","NASHVILLE","TN","37216","1803","EAST","36.23","-86.7418","POINT (-86.7418 36.23)"
"20220450658","2022-09-08T18:21:00.000","0","3","0",,"false","570084","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","PARK AV & 50TH AVN","NASHVILLE","TN","37209","5131","WEST","36.1509","-86.8471","POINT (-86.8471 36.1509)"
"20220450612","2022-09-08T19:13:00.000","0","1","0",,"false","665896","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","4TH AVS & PEABODY ST","NASHVILLE","TN","37201","4047","CENTRA","36.1566","-86.7744","POINT (-86.7744 36.1566)"
"20220450598","2022-09-08T18:24:00.000","0","2","0",,"false","299243","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVDW & GIBSON DR","MADISON","TN","37115","1773","MADISO","36.2637","-86.7182","POINT (-86.7182 36.2637)"
"20220450530","2022-09-08T18:14:00.000","0","1","0",,"false","384403","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & CHICKERING WOOD DR","NASHVILLE","TN","37215","6205","WEST","36.0479","-86.865","POINT (-86.865 36.0479)"
"20220450448","2022-09-08T17:19:00.000","0","0","0",,"false","256386","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 210 3 I 40","NASHVILLE","TN","37203","80021","MIDTOW","36.15","-86.7719","POINT (-86.7719 36.15)"
"20220450434","2022-09-08T17:05:00.000","0","1","0",,"false","4006830","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 79 3 I 65","NASHVILLE","TN","37204","8504","MIDTOW","36.1036","-86.7659","POINT (-86.7659 36.1036)"
"20220450433","2022-09-08T17:07:00.000","0","1","0",,"false","311799","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CLARKSVILLE PKE & ROSA L PARKS BLVD","NASHVILLE","TN","37228","4483","NORTH","36.1889","-86.8231","POINT (-86.8231 36.1889)"
"20220450425","2022-09-08T17:03:00.000","0","0","0",,"false","384450","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 59 5 I 24","ANTIOCH","TN","37013","88060","SOUTH","36.0441","-86.6567","POINT (-86.6567 36.0441)"
"20220450410","2022-09-08T17:00:00.000","0","0","0",,"false","665896","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HERMITAGE AV & ROLLING MILL HILL GRNWY","NASHVILLE","TN","37210","4029","CENTRA","36.1552","-86.7648","POINT (-86.7648 36.1552)"
"20220450390","2022-09-08T16:44:00.000","0","2","0",,"false","4007101","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HOLT RD & WINFIELD DR","NASHVILLE","TN","37211","8651","MIDTOW","36.0151","-86.7356","POINT (-86.7356 36.0151)"
"20220450370","2022-09-08T16:25:00.000","0","0","0",,"false","4007195","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WHITES CREEK PKE & BRILEY PKWYE","NASHVILLE","TN","37207","3027","NORTH","36.2336","-86.815","POINT (-86.815 36.2336)"
"20220450363","2022-09-08T16:18:00.000","0","1","0",,"false","4000723","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","6800 CONCORD RD","NASHVILLE","TN","37211","8651","MIDTOW","35.996","-86.6908","POINT (-86.6908 35.996)"
"20220450323","2022-09-08T15:47:00.000","0","0","0",,"false","390077","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 212 6 I 40","NASHVILLE","TN","37210","90040","HERMIT","36.1439","-86.7382","POINT (-86.7382 36.1439)"
