"unnamed_column","address_1","case_number","city","clearance_type","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"72","1900 Block RYAN PARK AVE","SY201761789","SANDY CITY",,"2017-12-15T11:31:33.000","Tuesday","21","2017-12-12T21:30:00.000","BURGLARY-NO FORCE ENTRY RESIDE","829044147","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.551268892540705","{'type': 'Point', 'coordinates': [-111.835294801503, 40.5512688925407]}","-111.83529480150304","Breaking & Entering","UT","2018-01-12T01:59:49.000",
"73","9200 Block ALVEY LN","SY201762673","SANDY CITY",,"2017-12-19T11:30:27.000","Sunday","22","2017-12-17T22:29:00.000","BURGLARY-NO FORCE ENTRY RESIDE","829321093","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.5824694154678","{'type': 'Point', 'coordinates': [-111.826015893418, 40.5824694154678]}","-111.82601589341775","Breaking & Entering","UT","2018-01-20T18:39:53.000",
"74","8000 Block ANGEL ST","SY201762909","SANDY CITY",,"2017-12-21T11:30:23.000","Monday","20","2017-12-18T20:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","829483138","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.605191369504794","{'type': 'Point', 'coordinates': [-111.878307687839, 40.6051913695048]}","-111.87830768783893","Breaking & Entering","UT","2018-01-21T19:14:02.000",
"75","100 Block E 8920 S","SY201763062","SANDY CITY",,"2017-12-21T11:30:23.000","Tuesday","22","2017-12-19T22:09:00.000","ROBBERY","829483146","[RMS] ROBBERY","40.58981003326903","{'type': 'Point', 'coordinates': [-111.885531394492, 40.589810033269]}","-111.88553139449209","Robbery","UT","2018-01-23T02:06:35.000",
"76","900 Block IRON ORE WAY","SY201763096","SANDY CITY",,"2017-12-21T11:30:23.000","Wednesday","1","2017-12-20T01:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","829483161","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.5900611","{'type': 'Point', 'coordinates': [-111.8658737, 40.5900611]}","-111.8658737","Breaking & Entering","UT","2018-01-23T13:50:12.000","84094.0"
"77","1700 Block JANELLA WAY","SY201763194","SANDY CITY",,"2017-12-22T11:30:26.000","Wednesday","16","2017-12-20T16:19:00.000","FRAUD-BY WIRE","829564147","[RMS] FRAUD-BY WIRE","40.600828834430715","{'type': 'Point', 'coordinates': [-111.840976175161, 40.6008288344307]}","-111.84097617516103","Theft","UT","2018-01-23T13:50:14.000",
"78","10000 Block CENTENNIAL PKY","SY201833259","SANDY CITY",,"2018-07-17T10:30:19.000","Monday","15","2018-07-16T15:34:00.000","PUB PEACE-FREE TXT","864126969","[RMS] PUB PEACE-FREE TXT","40.57106091078427","{'type': 'Point', 'coordinates': [-111.89496415966288, 40.57106091078427]}","-111.89496415966288","Disorder","UT","2018-07-26T10:30:33.000",
"79","1 Block ROLLINGWOOD LN","SY201848500","SANDY CITY",,"2018-10-24T10:30:22.000","Wednesday","11","2018-10-17T11:46:00.000","BURGLARY-NO FORCE ENTRY RESIDE","882574670","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.547636958700735","{'type': 'Point', 'coordinates': [-111.82764860146708, 40.547636958700735]}","-111.82764860146708","Breaking & Entering","UT","2018-10-31T10:30:26.000",
"80","500 Block E 10375 S","SY20187245","SANDY CITY",,"2018-02-15T11:30:22.000","Tuesday","15","2018-02-13T15:39:00.000","FRAUD-IDENTITY THEFT","834254713","[RMS] FRAUD-IDENTITY THEFT","40.56293854735105","{'type': 'Point', 'coordinates': [-111.87490616242687, 40.56293854735105]}","-111.87490616242687","Theft","UT","2018-03-15T10:30:47.000",
"81","10100 Block BUTTERCUP DR","SY20195067","SANDY CITY",,"2019-02-07T11:30:22.000","Saturday","16","2019-02-02T16:26:00.000","DRUG-FOUND/SURRENDERED","906217045","[RMS] DRUG-FOUND/SURRENDERED","40.56656757774057","{'type': 'Point', 'coordinates': [-111.84253256639632, 40.56656757774057]}","-111.84253256639632","Drugs","UT","2019-03-04T11:33:37.000",
"82","1400 Block GRANADA DR","SY20167540","SANDY CITY",,"2016-02-25T09:03:21.000","Wednesday","9","2016-02-10T09:14:00.000","BURGLARY-NO FORCE ENTRY RESIDE","750792484","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.58801748589698","{'type': 'Point', 'coordinates': [-111.84872500897, 40.588017485897]}","-111.84872500897029","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"83","2400 Block QUAIL RUN DR","SY201617766","SANDY CITY",,"2016-04-21T08:11:11.000","Monday","15","2016-04-18T15:21:00.000","FRAUD-IDENTITY THEFT","757482131","[RMS] FRAUD-IDENTITY THEFT","40.5810472418654","{'type': 'Point', 'coordinates': [-111.821149039239, 40.5810472418654]}","-111.821149039239","Theft","UT","2016-05-19T10:37:40.000",
"84","10400 Block STATE ST","SY201618816","SANDY CITY",,"2016-05-05T08:13:20.000","Friday","13","2016-04-22T13:16:00.000","FRAUD-IDENTITY THEFT","758703903","[RMS] FRAUD-IDENTITY THEFT","40.5630588373935","{'type': 'Point', 'coordinates': [-111.894305981066, 40.5630588373935]}","-111.894305981066","Theft","UT","2016-05-22T10:31:16.000",
"85","1 Block BEETDIGGER BLVD","SY201691","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","18","2016-01-01T18:52:00.000","ASLT-INTIMID/WRITTEN/ELECTRONI","749476316","[RMS] ASLT-INTIMID/WRITTEN/ELECTRONI","40.5738341190827","{'type': 'Point', 'coordinates': [-111.887312918877, 40.5738341190827]}","-111.887312918877","Assault","UT","2016-02-22T20:06:19.000",
"86","10000 Block CENTENNIAL PKY","SY201618864","SANDY CITY",,"2016-04-28T08:12:18.000","Sunday","19","2016-04-24T19:09:00.000","FRAUD-IDENTITY THEFT","758127465","[RMS] FRAUD-IDENTITY THEFT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Theft","UT","2016-05-25T10:31:23.000",
"87","10000 Block CENTENNIAL PKY","SY201618973","SANDY CITY",,"2016-04-27T08:12:07.000","Monday","11","2016-04-25T11:37:00.000","PUB PEACE-FREE TXT","758052244","[RMS] PUB PEACE-FREE TXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-05-26T10:36:49.000",
"88","10000 Block CENTENNIAL PKY","SY201619118","SANDY CITY",,"2016-04-28T08:12:18.000","Tuesday","9","2016-04-26T09:03:00.000","PUB PEACE-FREE TXT","758127475","[RMS] PUB PEACE-FREE TXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-05-27T10:31:48.000",
"89","100 Block OXFORD RD","SY201692","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","18","2016-01-01T18:57:00.000","ASLT-SIMPLE ASSAULT","749476317","[RMS] ASLT-SIMPLE ASSAULT","40.5798009653273","{'type': 'Point', 'coordinates': [-111.895734773506, 40.5798009653273]}","-111.895734773506","Assault","UT","2016-02-22T20:06:19.000",
"90","10600 Block S 300 W","SY2016104","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","20","2016-01-01T20:58:00.000","TRAF-NON-REPORTABLE ACCIDENT","749476297","[RMS] TRAF-NON-REPORTABLE ACCIDENT","40.558812","{'type': 'Point', 'coordinates': [-111.882555, 40.558812]}","-111.882555","Traffic","UT","2016-02-22T20:06:29.000","84070.0"
"91","8600 Block TRACY DR","SY20166547","SANDY CITY",,"2016-02-21T09:03:58.000","Wednesday","23","2016-02-10T23:30:00.000","BURGLARY-NO FORCE ENTRY RESIDE","750423417","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.594104","{'type': 'Point', 'coordinates': [-111.810572, 40.594104]}","-111.810572","Breaking & Entering","UT","2017-09-19T21:24:59.000","84093.0"
"92","7900 Block SHOWCASE LN","SY201760993","SANDY CITY",,"2017-12-09T11:30:28.000","Thursday","11","2017-12-07T11:21:00.000","FRAUD-IDENTITY THEFT","828616856","[RMS] FRAUD-IDENTITY THEFT","40.606686699208424","{'type': 'Point', 'coordinates': [-111.858400232218, 40.6066866992084]}","-111.85840023221827","Theft","UT","2018-01-07T12:19:34.000",
"93","8900 Block S 700 E","SY201620949","SANDY CITY",,"2016-05-07T08:13:38.000","Thursday","14","2016-05-05T14:49:00.000","ROBBERY","758858384","[RMS] ROBBERY","40.5888770175745","{'type': 'Point', 'coordinates': [-111.871844359079, 40.5888770175745]}","-111.871844359079","Robbery","UT","2016-06-04T10:32:07.000",
"94","9200 Block QUARRY BEND DR","SY201621041","SANDY CITY",,"2016-05-11T08:14:15.000","Thursday","21","2016-05-05T21:59:00.000","DRUG-FOUND/SURRENDERED","759173851","[RMS] DRUG-FOUND/SURRENDERED","40.5830394816858","{'type': 'Point', 'coordinates': [-111.859211994411, 40.5830394816858]}","-111.859211994411","Drugs","UT","2016-06-04T10:32:10.000",
"95","7800 Block HIGH POINT PKY","SY201621219","SANDY CITY",,"2016-05-12T08:14:18.000","Friday","19","2016-05-06T19:18:00.000","ROBBERY","759237730","[RMS] ROBBERY","40.6095820850277","{'type': 'Point', 'coordinates': [-111.856758740316, 40.6095820850277]}","-111.856758740316","Robbery","UT","2016-06-05T10:32:02.000",
"96","3000 Block SCENIC VALLEY LN","SY201621218","SANDY CITY",,"2016-05-12T08:14:18.000","Friday","19","2016-05-06T19:19:00.000","FRAUD-IDENTITY THEFT","759237729","[RMS] FRAUD-IDENTITY THEFT","40.5529977555569","{'type': 'Point', 'coordinates': [-111.806370869522, 40.5529977555569]}","-111.806370869522","Theft","UT","2016-06-05T10:32:02.000",
"97","7700 Block S 700 E","SY201621575","SANDY CITY",,"2016-05-11T08:14:16.000","Sunday","21","2016-05-08T21:57:00.000","ROBBERY","759173883","[RMS] ROBBERY","40.6104409056274","{'type': 'Point', 'coordinates': [-111.870161185669, 40.6104409056274]}","-111.870161185669","Robbery","UT","2016-06-08T10:32:06.000",
"98","11700 Block BRIARGLEN LN","SY2016146","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","22","2016-01-01T22:00:00.000","LARC-FRM MOTOR VEH (PROWL)","749476306","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5379041208195","{'type': 'Point', 'coordinates': [-111.841777073002, 40.5379041208195]}","-111.841777073002","Theft","UT","2016-02-22T20:06:23.000",
"99","11600 Block BRIARGLEN LN","SY2016196","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","23","2016-01-01T23:00:00.000","LARC-FRM MOTOR VEH (PROWL)","749476320","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5388006664496","{'type': 'Point', 'coordinates': [-111.842141344738, 40.5388006664496]}","-111.842141344738","Theft","UT","2016-02-22T20:06:23.000",
"100","11300 Block JORDAN GATEWAY ST","SY2016120","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","23","2016-01-01T23:58:00.000","PUB ORD-POLICE ASSISTANCE","749476322","[RMS] PUB ORD-POLICE ASSISTANCE","40.5455652092185","{'type': 'Point', 'coordinates': [-111.899961979998, 40.5455652092185]}","-111.899961979998","Disorder","UT","2016-02-22T20:06:25.000",
"101","1800 Block GRACEY LN","SY20161662","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","2","2016-01-02T02:00:00.000","LARC-FRM MOTOR VEH (PROWL)","749476339","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5422074833558","{'type': 'Point', 'coordinates': [-111.837301133748, 40.5422074833558]}","-111.837301133748","Theft","UT","2016-02-22T20:06:23.000",
"102","11300 Block SANDY CREEK DR","SY201621733","SANDY CITY",,"2016-05-12T08:14:19.000","Monday","19","2016-05-09T19:29:00.000","FRAUD-IDENTITY THEFT","759237761","[RMS] FRAUD-IDENTITY THEFT","40.5459581829845","{'type': 'Point', 'coordinates': [-111.867976289984, 40.5459581829845]}","-111.867976289984","Theft","UT","2016-06-09T10:31:22.000",
"103","12100 Block TILDEN PARC","SY2016133","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","3","2016-01-02T03:33:00.000","PUB ORD-POLICE ASSISTANCE","749476344","[RMS] PUB ORD-POLICE ASSISTANCE","40.5290113","{'type': 'Point', 'coordinates': [-111.8765546, 40.5290113]}","-111.8765546","Disorder","UT","2016-02-22T20:06:25.000","84020.0"
"104","11600 Block OAK MANOR DR","SY20161661","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","4","2016-01-02T04:00:00.000","LARC-FRM MOTOR VEH (PROWL)","749476340","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.539092811013","{'type': 'Point', 'coordinates': [-111.834119648485, 40.539092811013]}","-111.834119648485","Theft","UT","2016-02-22T20:06:23.000",
"105","11600 Block OAK MANOR DR","SY2016136","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","4","2016-01-02T04:49:00.000","LARC-FRM MOTOR VEH (PROWL)","749476338","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5389563587709","{'type': 'Point', 'coordinates': [-111.834802566629, 40.5389563587709]}","-111.834802566629","Theft","UT","2016-02-22T20:06:23.000",
"106","10500 Block LEILANI DR","SY2016144","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","7","2016-01-02T07:30:00.000","STOLEN VEH-PASSENGER VEHICLE","749476335","[RMS] STOLEN VEH-PASSENGER VEHICLE","40.5592147538343","{'type': 'Point', 'coordinates': [-111.872834326999, 40.5592147538343]}","-111.872834326999","Theft of Vehicle","UT","2016-02-22T20:06:28.000",
"107","8200 Block VALENCIA PL","SY2016302","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","10","2016-01-02T10:00:00.000","LARC-FRM MOTOR VEH (PROWL)","749476336","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.6018223457634","{'type': 'Point', 'coordinates': [-111.85034411199, 40.6018223457634]}","-111.85034411199","Theft","UT","2016-02-22T20:06:23.000",
"108","100 Block SEGO LILY DR","SY2016162","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","10","2016-01-02T10:09:00.000","STOLEN VEH-PASSENGER VEHICLE","749476334","[RMS] STOLEN VEH-PASSENGER VEHICLE","40.5716433028857","{'type': 'Point', 'coordinates': [-111.885752669852, 40.5716433028857]}","-111.885752669852","Theft of Vehicle","UT","2016-02-22T20:06:28.000",
"109","1 Block E 11400 S","SY2016172","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","11","2016-01-02T11:37:00.000","TRAF-ACCIDENT W/COUNTY EQUIPMT","749476342","[RMS] TRAF-ACCIDENT W/COUNTY EQUIPMT","40.5455676407309","{'type': 'Point', 'coordinates': [-111.88945530643, 40.5455676407309]}","-111.88945530643","Traffic","UT","2016-02-22T20:06:29.000",
"110","1900 Block JARDIM CIR","SY20166803","SANDY CITY",,"2016-02-21T09:03:58.000","Thursday","5","2016-02-11T05:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","750423430","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.597131930267636","{'type': 'Point', 'coordinates': [-111.835088231972, 40.5971319302676]}","-111.83508823197204","Breaking & Entering","UT","2017-09-19T21:24:59.000",
"111","8100 Block S 1300 E","SY20188078","SANDY CITY",,"2018-02-23T11:30:25.000","Saturday","19","2018-02-17T19:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","834945126","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.60264247326185","{'type': 'Point', 'coordinates': [-111.8542015953629, 40.60264247326185]}","-111.8542015953629","Breaking & Entering","UT","2018-03-19T10:31:49.000",
"112","11300 Block STATE ST","SY20189259","SANDY CITY",,"2018-02-28T11:30:18.000","Monday","12","2018-02-26T12:07:00.000","ROBBERY","835434687","[RMS] ROBBERY","40.54596492905714","{'type': 'Point', 'coordinates': [-111.89050105226339, 40.54596492905714]}","-111.89050105226339","Robbery","UT","2018-03-28T10:31:13.000",
"113","10000 Block CENTENNIAL PKY","SY201646068","SANDY CITY",,"2016-09-22T08:32:12.000","Monday","12","2016-09-12T12:55:00.000","PUB ORD-PUBLIC ORDER FREE TEXT","773284498","[RMS] PUB ORD-PUBLIC ORDER FREE TEXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-10-12T10:34:58.000",
"114","200 Block SEGO LILY DR","SY201638162","SANDY CITY",,"2016-08-02T08:26:41.000","Saturday","2","2016-07-30T02:42:00.000","ALCOHOL-PUBLIC INTOXICATION","766724080","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.570098862736","{'type': 'Point', 'coordinates': [-111.895354531178, 40.570098862736]}","-111.895354531178","Other","UT","2016-08-29T10:31:03.000",
"115","8900 Block STATE ST","SY201638165","SANDY CITY",,"2016-08-02T08:26:41.000","Saturday","4","2016-07-30T04:08:00.000","DRUG-FOUND/SURRENDERED","766724081","[RMS] DRUG-FOUND/SURRENDERED","40.5899359840391","{'type': 'Point', 'coordinates': [-111.889780721035, 40.5899359840391]}","-111.889780721035","Drugs","UT","2016-08-29T10:31:03.000",
"116","1 Block TINY WOOD DR","SY201638802","SANDY CITY",,"2016-08-04T08:27:02.000","Tuesday","18","2016-08-02T18:01:00.000","ASSAULT-LOSS OF CONSCIOUSNESS","766875861","[RMS] ASSAULT-LOSS OF CONSCIOUSNESS","40.5855445884441","{'type': 'Point', 'coordinates': [-111.892923875346, 40.5855445884441]}","-111.892923875346","Other","UT","2016-09-01T10:31:32.000",
"117","10000 Block CENTENNIAL PKY","SY201638917","SANDY CITY",,"2016-08-04T08:27:02.000","Wednesday","10","2016-08-03T10:07:00.000","PUB ORD-PUBLIC ORDER FREE TEXT","766875878","[RMS] PUB ORD-PUBLIC ORDER FREE TEXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-09-02T10:30:09.000",
"118","11200 Block STATE ST","SY201640662","SANDY CITY",,"2016-08-16T08:28:48.000","Friday","23","2016-08-12T23:54:00.000","ROBBERY","767909579","[RMS] ROBBERY","40.547583246278","{'type': 'Point', 'coordinates': [-111.890042536852, 40.547583246278]}","-111.890042536852","Robbery","UT","2016-09-11T10:30:11.000",
"119","8300 Block S 700 E","SY201644182","SANDY CITY",,"2016-09-03T08:31:20.000","Monday","0","2016-08-15T00:00:00.000","FRAUD-IDENTITY THEFT","770942473","[RMS] FRAUD-IDENTITY THEFT","40.5991786455856","{'type': 'Point', 'coordinates': [-111.87186453309, 40.5991786455856]}","-111.87186453309","Theft","UT","2016-09-15T05:05:26.000",
"120","7900 Block HIGH POINT PKY","SY201643783","SANDY CITY",,"2016-08-31T08:31:03.000","Tuesday","0","2016-08-30T00:30:00.000","FRAUD-IDENTITY THEFT","770541281","[RMS] FRAUD-IDENTITY THEFT","40.6073693713759","{'type': 'Point', 'coordinates': [-111.855054485542, 40.6073693713759]}","-111.855054485542","Theft","UT","2016-09-29T10:30:10.000",
"121","8500 Block S 400 E","SY201646322","SANDY CITY",,"2016-09-15T08:32:10.000","Monday","17","2016-09-12T17:30:00.000","DRUG-FOUND/SURRENDERED","772121414","[RMS] DRUG-FOUND/SURRENDERED","40.5966168293288","{'type': 'Point', 'coordinates': [-111.878980286312, 40.5966168293288]}","-111.878980286312","Drugs","UT","2016-10-12T10:35:07.000",
"122","9300 Block VILLAGE SHOP DR","SY201647787","SANDY CITY",,"2016-09-24T08:32:24.000","Saturday","10","2016-09-17T10:54:00.000","FRAUD-IDENTITY THEFT","773859120","[RMS] FRAUD-IDENTITY THEFT","40.582019343869","{'type': 'Point', 'coordinates': [-111.860682661283, 40.582019343869]}","-111.860682661283","Theft","UT","2016-10-17T10:30:12.000",
"123","7700 Block S 700 E","SY201649852","SANDY CITY",,"2016-10-06T08:32:34.000","Tuesday","22","2016-10-04T22:55:00.000","ROBBERY","775062082","[RMS] ROBBERY","40.6104409056274","{'type': 'Point', 'coordinates': [-111.870161185669, 40.6104409056274]}","-111.870161185669","Robbery","UT","2016-11-03T10:30:11.000",
"124","1200 Block E 10600 S","SY201627043","SANDY CITY",,"2016-06-08T08:18:28.000","Sunday","9","2016-06-05T09:03:00.000","ROBBERY","761650417","[RMS] ROBBERY","40.5590978107954","{'type': 'Point', 'coordinates': [-111.852967820798, 40.5590978107954]}","-111.852967820798","Robbery","UT","2016-07-06T10:30:10.000",
"125","900 Block CEDAR TERRACE DR","SY201639729","SANDY CITY",,"2016-08-09T08:27:46.000","Sunday","11","2016-08-07T11:53:00.000","DRUG-FOUND/SURRENDERED","767298160","[RMS] DRUG-FOUND/SURRENDERED","40.606455500733","{'type': 'Point', 'coordinates': [-111.862180474741, 40.606455500733]}","-111.862180474741","Drugs","UT","2016-09-05T10:30:09.000",
"126","9100 Block QUARRY BEND DR","SY201639868","SANDY CITY",,"2016-08-19T08:29:15.000","Monday","10","2016-08-08T10:29:00.000","DRUG-FORGED/ALTERED PRESCRIP","768599733","[RMS] DRUG-FORGED/ALTERED PRESCRIP","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Drugs","UT","2016-09-07T10:30:11.000",
"127","9300 Block VILLAGE SHOP DR","SY20163803","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","12","2016-01-02T12:09:00.000","FORG-COUNTERFEIT MISC OBJECT","749476352","[RMS] FORG-COUNTERFEIT MISC OBJECT","40.582019343869","{'type': 'Point', 'coordinates': [-111.860682661283, 40.582019343869]}","-111.860682661283","Theft","UT","2016-02-22T20:06:22.000",
"128","9100 Block JEFFERSON PL","SY2016176","SANDY CITY",,"2016-02-09T21:25:50.000","Saturday","12","2016-01-02T12:10:00.000","LARC-FRM MOTOR VEH (PROWL)","749476345","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5851194020586","{'type': 'Point', 'coordinates': [-111.908906618752, 40.5851194020586]}","-111.908906618752","Theft","UT","2016-02-22T20:06:23.000",
