"licensenumber","licensetype","businessname","expirationstatus","expirationdate","location","lat_long","naicscode","naicsdesc","hyperlink","location_1"
"RNT2012-02917","Rental Dwelling",,"Active","2016-12-31T00:00:00.000","305 BLOOMFIELD Ct
Salt Lake City, UT 30075
(34.043781, -84.363677)","
(34.043781, -84.363677)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00492&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02918","Rental Dwelling",,"Active","2016-12-31T00:00:00.000","1367 N SAND TRAP Ln
Salt Lake City, UT 84025
(41.002864, -111.910871)","(41.002864, -111.910871)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00493&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02919","Rental Dwelling",,"Active","2016-12-31T00:00:00.000","6108 S OAK CANYON Dr
Salt Lake City, UT 84121
(40.640303, -111.796814)","(40.640303, -111.796814)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00494&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02920","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","4080 S 2835 E
Salt Lake City, UT 84124
(40.68294, -111.811736)","
(40.68294, -111.811736)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00495&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02924","Rental Dwelling",,"Active","2017-11-30T00:00:00.000","444 GOSHEN St
Salt Lake City, UT 84104
(40.759898, -111.920931)","(40.759898, -111.920931)","53111","SINGLE UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00496&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02926","Rental Dwelling",,"Active","2017-11-30T00:00:00.000","1261 E 2ND Ave
Salt Lake City, UT 84103-4342
","ake City, UT 84103-4342
","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00497&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02931","Rental Dwelling",,"Active","2016-10-31T00:00:00.000","2630 OLYMPUS Dr
Salt Lake City, UT 84124
(40.680531, -111.816598)","(40.680531, -111.816598)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00498&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02977","Rental Dwelling",,"Active","2017-12-31T00:00:00.000","814 E 100 S
Salt Lake City, UT 84102-4109
(40.767181, -111.867468)","(40.767181, -111.867468)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00503&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02981","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","7208 RIDGE Way
Salt Lake City, UT 84098
(40.737487, -111.592891)","(40.737487, -111.592891)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00504&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02986","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","4465 CARRIZO Rd
Salt Lake City, UT 93422
(35.521646, -120.696413)","(35.521646, -120.696413)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00505&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-02992","Rental Dwelling",,"Active","2016-11-30T00:00:00.000","629 S LAKE St
Salt Lake City, UT 84102-3494
","ake City, UT 84102-3494
","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00506&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03007","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","1501 S 2300 E
Salt Lake City, UT 84108-2744
(40.736918, -111.825028)","(40.736918, -111.825028)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00507&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03021","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","10789 S NAVARRO Way
Salt Lake City, UT 84095
(40.555044, -111.990438)","(40.555044, -111.990438)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00508&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03022","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","1599 KAYS CREEK Dr
Salt Lake City, UT 84040
(41.086136, -111.934909)","(41.086136, -111.934909)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00509&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03036","Rental Dwelling",,"Active","2018-02-28T00:00:00.000","2770 S 725 W
Salt Lake City, UT 84302
(41.459906, -112.033134)","(41.459906, -112.033134)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00510&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03038","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","258 N J St
Salt Lake City, UT 84103-3014
(40.775298, -111.870059)","(40.775298, -111.870059)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00511&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03040","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","2080 E 2700 S
Salt Lake City, UT 84109-1763
(40.712718, -111.83178)","
(40.712718, -111.83178)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00512&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03042","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","937 S LINCOLN St
Salt Lake City, UT 84105-1412
","ake City, UT 84105-1412
","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00513&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03044","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","2599 E 2940 S
Salt Lake City, UT 84109
(40.707188, -111.817408)","(40.707188, -111.817408)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00514&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03068","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","2341 CAVALIER Dr
Salt Lake City, UT 84121
(40.618557, -111.823731)","(40.618557, -111.823731)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00516&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03079","Rental Dwelling",,"Pending","2015-06-30T00:00:00.000","7639 SOLITUDE Dr
Salt Lake City, UT 84121
(40.612444, -111.80796)","
(40.612444, -111.80796)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00518&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03081","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","367 QUARTZ Cir
Salt Lake City, UT 94550
(37.672446, -121.799752)","(37.672446, -121.799752)","53111","SINGLE UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00519&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03082","Rental Dwelling",,"Active","2016-05-31T00:00:00.000","554 S 1150 E
Salt Lake City, UT 84032
(40.500976, -111.395975)","(40.500976, -111.395975)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00520&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03083","Rental Dwelling",,"Pending","2015-06-30T00:00:00.000","926 E SAGE PARK Ln
Salt Lake City, UT 84117
(40.670838, -111.865089)","(40.670838, -111.865089)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00521&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03084","Rental Dwelling",,"Active","2016-04-30T00:00:00.000","4508 GILEAD Way
Salt Lake City, UT 84124
(40.672465, -111.780224)","(40.672465, -111.780224)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00522&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03085","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","692 WOOD BRIAR Way
Salt Lake City, UT 84054
(40.829093, -111.885118)","(40.829093, -111.885118)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00523&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03086","Rental Dwelling",,"Pending","2015-09-30T00:00:00.000","2751 E WILSHIRE Dr
Salt Lake City, UT 84109-1632
(40.716224, -111.812136)","(40.716224, -111.812136)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00524&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03087","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","777 E SOUTH TEMPLE St
Salt Lake City, UT 84102
(40.769361, -111.868333)","(40.769361, -111.868333)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00525&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03088","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","952 E HUDSON Ave
Salt Lake City, UT 84106-2117
(40.707162, -111.863264)","(40.707162, -111.863264)","53111","SINGLE FAMILY RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00526&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03089","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","4484 S TAMMY Ln
Salt Lake City, UT 84032
(40.454328, -111.374953)","(40.454328, -111.374953)","53111","SINGLE FAMILY RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00527&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03091","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","8161 STONEHILL Ln
Salt Lake City, UT 84121
(40.602959, -111.800225)","(40.602959, -111.800225)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00528&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03092","Rental Dwelling",,"Pending","2015-08-31T00:00:00.000","1901 E 3780 S
Salt Lake City, UT 84106
(40.689046, -111.837391)","(40.689046, -111.837391)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00529&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03095","Rental Dwelling",,"Pending","2015-08-31T00:00:00.000","3814 S 1950 E
Salt Lake City, UT 84106
(40.688329, -111.835614)","(40.688329, -111.835614)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00530&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03108","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","10867 S 3210 W
Salt Lake City, UT 84095
","alt Lake City, UT 84095
","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00531&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03109","Rental Dwelling",,"Active","2017-11-30T00:00:00.000","1758 W SIR JAMES Way
Salt Lake City, UT 84116-2426
(40.783878, -111.941364)","(40.783878, -111.941364)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00532&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03547","Rental Dwelling",,"Active","2018-08-31T00:00:00.000","1338 E BRYAN Ave
Salt Lake City, UT 84105-2648
","ake City, UT 84105-2648
","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00664&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03110","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","4765 MEADOWVIEW Rd
Salt Lake City, UT 84107
(40.668264, -111.880742)","(40.668264, -111.880742)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00533&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03113","Rental Dwelling",,"Active","2018-05-31T00:00:00.000","1099 S WEST TEMPLE St
Salt Lake City, UT 84101-0000
","ake City, UT 84101-0000
","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00534&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03119","Rental Dwelling",,"Active","2017-12-31T00:00:00.000","1776 S WEST TEMPLE St
Salt Lake City, UT 84115-1816
","ake City, UT 84115-1816
","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00535&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03122","Rental Dwelling",,"Pending","2015-06-30T00:00:00.000","5321 S MORNING OAKS Dr
Salt Lake City, UT 84123
(40.654498, -111.926192)","(40.654498, -111.926192)","53111","SINGLE UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00536&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03152","Rental Dwelling",,"Active","2017-12-31T00:00:00.000","12405 ROYAL OAK Ct
Salt Lake City, UT 87111
(35.148429, -106.50048)","
(35.148429, -106.50048)","53111","SINGLE UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00537&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03153","Rental Dwelling",,"Active","2018-01-31T00:00:00.000",,,"53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00538&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03155","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","1449 E UINTAH Cir
Salt Lake City, UT 84105-1941
(40.742899, -111.8491)","1
(40.742899, -111.8491)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00539&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03156","Rental Dwelling",,"Active","2017-12-31T00:00:00.000","3730 MILLSTREAM Dr
Salt Lake City, UT 84109
(40.693513, -111.790463)","(40.693513, -111.790463)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00540&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03158","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","48 W BROADWAY
Salt Lake City, UT 84101
(40.762902, -111.893015)","(40.762902, -111.893015)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00541&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03163","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","5566 BAGLEY PARK Rd
Salt Lake City, UT 84081
(40.582879, -112.023307)","(40.582879, -112.023307)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00542&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03166","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","89 LAKEVIEW Dr
Salt Lake City, UT 94015
(37.707326, -122.484408)","(37.707326, -122.484408)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00544&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03168","Rental Dwelling",,"Active","2018-04-30T00:00:00.000",,,"53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00545&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03181","Rental Dwelling",,"Active","2016-02-28T00:00:00.000","993 S 1100 E
Salt Lake City, UT 84105-1543
(40.747549, -111.859526)","(40.747549, -111.859526)","53111","SINGLE UNIT RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00546&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03183","Rental Dwelling",,"Active","2018-09-30T00:00:00.000","3011 BAXTER Ct
Salt Lake City, UT 20755
(39.115678, -76.738715)","
(39.115678, -76.738715)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00548&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03185","Rental Dwelling",,"Active","2018-03-31T00:00:00.000","2072 W PLATINUM Dr
Salt Lake City, UT 84084
(40.614621, -111.94597)","
(40.614621, -111.94597)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00550&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03188","Rental Dwelling",,"Pending","2015-11-30T00:00:00.000","765 W CHIPPENHAM Ct
Salt Lake City, UT 84770
(37.070025, -113.600206)","(37.070025, -113.600206)","53111","SINGLE FAMILY RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00551&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03195","Rental Dwelling",,"Pending","2015-06-30T00:00:00.000","167 W 1290 N
Salt Lake City, UT 84003
(40.402737, -111.803428)","(40.402737, -111.803428)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00552&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03210","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","3560 S 1905 E
Salt Lake City, UT 84106
(40.694109, -111.837019)","(40.694109, -111.837019)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00556&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03211","Rental Dwelling",,"Active","2017-01-31T00:00:00.000","1826 VILLAGE PARK Ave
Salt Lake City, UT 84118
(40.797371, -111.943048)","(40.797371, -111.943048)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00557&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03213","Rental Dwelling",,"Pending","2015-08-31T00:00:00.000","1035 S 900 W
Salt Lake City, UT 84104-1516
(40.746548, -111.916865)","(40.746548, -111.916865)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00558&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03214","Rental Dwelling",,"Pending","2015-05-31T00:00:00.000","463 E 12TH Ave
Salt Lake City, UT 84103-3226
(40.783004, -111.875656)","(40.783004, -111.875656)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00559&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03216","Rental Dwelling",,"Pending","2015-07-31T00:00:00.000","1317 E SOUTH TEMPLE St
Salt Lake City, UT 84103-1810
(40.769349, -111.852951)","(40.769349, -111.852951)","53111","MUTLI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00560&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-03225","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","2417 HARDROCK Dr
Salt Lake City, UT 84129
(40.68143, -111.952453)","
(40.68143, -111.952453)","53111","SINGLE UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00561&agencyCode=SLCREF&IsToShowInspection=yes",
