"citation_number","offensedate","offensetime","location","race_known","reason_for_stop_tcole_form","sex","race","search_yn","search_based_on","search_found"
"14206956","2017-06-07T00:00:00.000","10:45","3811 EAST 12TH STREET","true",,"M","B","false",,
"14206957","2017-06-07T00:00:00.000","10:43","3811 BLOCK EAST 12TH STREET","true",,"M","B","false",,
"14206958","2017-06-11T00:00:00.000","11:00","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","true",,"F","W","false",,
"14206959","2017-06-11T00:00:00.000","11:20","3900 BLOCK SOUTH MOPAC EXPRESSWAY","true",,"F","W","false",,
"14206960","2017-06-11T00:00:00.000","12:40","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","true",,"M","H","false",,
"14206961","2017-06-16T00:00:00.000","13:40","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","true",,"M","W","false",,
"14206962","2017-06-16T00:00:00.000","00:01","3900 SOUTH MOPAC EXPRESSWAY SERVICE ROAD","true",,"M","H","false",,
"14206963","2017-06-16T00:00:00.000","11:03","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","true",,"M","ME","false",,
"14206964","2017-06-16T00:00:00.000","15:10","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","false",,"M","H","false",,
"14206965","2017-06-16T00:00:00.000","15:20","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","false",,"F","A","false",,
"14206966","2017-03-15T00:00:00.000","13:45","400 Block East 7th Street","false",,"M","W","false",,
"14207010","2017-08-31T00:00:00.000","15:32","12820 BLOCK NORTH LAMAR BOULEVARD","false",,"F","H","true","PROBABLE CAUSE","NOTHING"
"14207116","2017-09-03T00:00:00.000","12:33","4300 BLOCK MANCHACA ROAD","false",,"M","W","false",,
"14207117","2017-10-26T00:00:00.000","13:01","5600 BLOCK NORTH LAMAR","false",,"M","W","false",,
"14207119","2018-03-10T00:00:00.000","13:30","1000 BLOCK HIGHLAND MAILL","false",,"M","W","false",,
"14207128","2018-03-27T00:00:00.000","12:49","1803 MONTOPOLIS DRIVE","false",,"M","B","false",,
"14207129","2018-03-27T00:00:00.000","12:50","1800 BLOCK MONTOPOLIS DRIVE","false",,"F","B","false",,
"14207210","2017-11-20T00:00:00.000","16:19","525 North Lamar Boulivard","false",,"F","W","false",,
"14207216","2017-09-17T00:00:00.000","14:38","525 NORTH LAMAR BOULEVARD","true",,"F","W","false",,
"14207229","2017-10-19T00:00:00.000","22:24","1213 SHOAL CREEK BOULEVARD","true",,"M","H","false",,
"14207230","2017-11-15T00:00:00.000","17:25","JOHNSON CREEK TRAIL","true",,"F","W","false",,
"14207231","2017-11-15T00:00:00.000","18:18","1200 BLOCK SHOAL CREEK HIKE AND BIKE TRA","false",,"M","W","false",,
"14207232","2017-11-20T00:00:00.000","22:30","3427 PARKER LANE","false",,"M","H","false",,
"14207289","2017-02-23T00:00:00.000","13:28","East 8th Street At Red River","false",,"M","B","false",,
"14207341","2018-04-25T00:00:00.000","00:44","2600 BLOCK GUADALUPE STREET","true",,"M","W","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14207356","2017-03-04T00:00:00.000","13:20","2508 EAST RIVERSIDE DRIVE","true",,"M","H","false",,
"14207357","2017-03-10T00:00:00.000","17:30","2508 EAST RIVERSIDE DRIVE","true",,"F","W","true","PROBABLE CAUSE","OTHER"
"14207358","2017-04-01T00:00:00.000","18:05","2508 EAST RIVERSIDE DRIVE","false",,"M","H","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14207359","2017-03-28T00:00:00.000","00:00","2508 EAST RIVERSIDE","true",,"M","W","false",,
"14207360","2017-04-14T00:00:00.000","16:10","2508 EAST RIVERSIDE DRIVE","false",,"M","B","true","FRISK FOR SAFETY","NOTHING"
"14207361","2017-04-15T00:00:00.000","16:04","2508 EAST RIVERSIDE DRIVE","false",,"F","A","true","PROBABLE CAUSE","NOTHING"
"14207362","2017-04-20T00:00:00.000","13:58","2508 EAST RIVERSIDE DRIVE","true",,"M","W","true","ARREST OF PERSON IN VEHICLE","OTHER"
"14207363","2017-05-05T00:00:00.000","16:00","2508 EAST RIVERSIDE DRIVE","true",,"F","W","true","FRISK FOR SAFETY","NOTHING"
"14207364","2017-06-17T00:00:00.000","08:22","2508 E RIVERSIDE DRIVE","true",,"F","B","false",,
"14207365","2017-10-15T00:00:00.000","03:34","2508 BLOCK EAST RIVERSIDE DRIVE","true",,"M","W","false",,
"14207446","2017-04-10T00:00:00.000","15:40","8TH STREET AND RED RIVER STREET","false",,"F","B","false",,
"14207456","2017-03-12T00:00:00.000","21:55","600 Block Brushy Street","false",,"M","W","false",,
"14207470","2017-03-12T00:00:00.000","22:00","600 Block Brushy Street","false",,"M","W","false",,
"14207497","2017-11-01T00:00:00.000","00:10","9307 NORTH LAMAR BOULEVARD","false",,"M","B","false",,
"14207528","2017-03-14T00:00:00.000","20:42","1500 BLOCK EAST CESAR CHAVEZ STREET","true",,"M","B","false",,
"14207531","2017-03-14T00:00:00.000","23:30","ROSEWOOD AVENUE AND CHICON STREET","true",,"M","W","false",,
"14207546","2017-03-13T00:00:00.000","20:59","NUECES STREET AND 5TH STREET","false",,"M","W","false",,
"14207561","2017-03-17T00:00:00.000","20:22","Red River Street At East Cesar Chavez St","false",,"M","B","false",,
"14207565","2017-09-17T00:00:00.000","01:08","400 BLOCK EAST 6TH STREET","true",,"M","H","false",,
"14207568","2017-03-14T00:00:00.000","13:30","CESAR CHAVEZ STREET AND NORTH IH 35 SERVICE ROAD","false",,"M","B","false",,
"14207618","2017-11-13T00:00:00.000","22:22","714 TRINITY STREET","true",,"M","H","false",,
"14207676","2017-04-17T00:00:00.000","17:16","9414 NORTH LAMAR BOULEVARD","false",,"F","H","true","FRISK FOR SAFETY","DRUGS"
"14207679","2017-08-30T00:00:00.000","20:28","4700 WEST BRAKER LANE","false",,"M","B","false",,
"14207682","2017-10-29T00:00:00.000","14:55","7301 NORTH FM 620 ROAD","false",,"M","B","false",,
"14207737","2017-02-08T00:00:00.000","23:48","1100 BLOCK WEST PARMER LANE","false",,"M","H","true","PROBABLE CAUSE","DRUGS"
"14207826","2017-01-23T00:00:00.000","22:46","LAKECREEK PARKWAY AND U S HIGHWAY 183 SERVICE ROAD","false",,"M","H","false",,
"14207827","2017-01-23T00:00:00.000","22:55","LAKECREEK PARKWAY AND U S HIGHWAY 183","false",,"M","W","false",,
"14207828","2017-01-28T00:00:00.000","15:15","PARMER LANE AND MOPAC SERVICE ROAD","false",,"M","W","false",,
"14207829","2017-01-29T00:00:00.000","21:53","10515 NORTH MOPAC EXPRESSWAY SERVICE RD","false",,"F","W","false",,
"14207831","2017-02-02T00:00:00.000","23:00","9414 NORTH LAMAR BOULEVARD","false",,"M","H","true","PROBABLE CAUSE","DRUGS"
"14207832","2017-02-20T00:00:00.000","22:40","4000 BLOCK DUVAL","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14207835","2017-03-03T00:00:00.000","21:15","2508 EAST RIVERSIDE DRIVE","false",,"M","H","true","PROBABLE CAUSE","NOTHING"
"14207842","2017-01-05T00:00:00.000","16:30","MOPAC AND BRAKER LANE","false",,"M","W","false",,
"14207859","2017-04-25T00:00:00.000","00:10","1000 PAYTON GIN ROAD","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
