"offense_case_type","offense_date","charges_description","offense_street_name","offense_cross_street","case_closed","agency","officer_code","race","defendant_gender"
"CM","2021-09-03T00:00:00.000","PUBLIC INTOXICATION","409 East 6th Street",,"false","APD","8289","Black","Male"
"CM","2021-09-04T00:00:00.000","PUBLIC INTOXICATION","2600 Guadalupe Street",,"false","APD","9074","White","Male"
"CM","2021-09-04T00:00:00.000","PUBLIC INTOXICATION","East 6th Street At Trinity Street",,"false","APD","8126","White","Male"
"CM","2021-09-04T00:00:00.000","PUBLIC INTOXICATION","East 4th Street At Ih-35 Southbound",,"false","APD","8936","White","Male"
"CM","2021-09-04T00:00:00.000","PUBLIC INTOXICATION","402 East 6th Street",,"false","APD","8674","White","Male"
"CO","2021-09-05T00:00:00.000","Fire Code Violation - Burning in Public Place","4oo Block Brazos Street",,"false","APD","7615","Black","Male"
"CM","2021-09-06T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","404 East 6th Street",,"false","APD","8103","White","Male"
"CO","2021-09-06T00:00:00.000","Sitting, lying down, sleeping outdoors","600 Block Congress Avenue",,"false","APD","7408","White","Female"
"CO","2021-09-06T00:00:00.000","LITTERING","600 Block Congress Avenue",,"false","APD","7408","White","Female"
"CO","2021-09-06T00:00:00.000","Sitting, lying down, sleeping outdoors","600 Block Brazos Street",,"false","APD","7408","Black","Male"
"CO","2021-09-06T00:00:00.000","LITTERING","600 Block Brazos Street",,"false","APD","7408","Black","Male"
"CO","2021-09-06T00:00:00.000","Sitting, lying down, sleeping outdoors","600 Block Brazos Street",,"false","APD","7408","Black","Male"
"CO","2021-09-06T00:00:00.000","LITTERING","600 Block Brazos Street",,"false","APD","7408","Black","Male"
"CM","2021-09-06T00:00:00.000","PUBLIC INTOXICATION","310 East 6th Street",,"false","APD","8422","White","Male"
"TR","2021-09-06T00:00:00.000","PEDESTRIAN ON ROADWAY","400 Block West 23rd Street",,"false","APD","9074","Hispanic","Male"
"CM","2021-09-06T00:00:00.000","PUBLIC INTOXICATION","507 West 23rd",,"false","APD","9115","Asian","Female"
"CM","2021-09-06T00:00:00.000","MINOR CONSUMING ALCOHOL","6th Street And Trinity Street",,"false","APD","8103","White","Male"
"CM","2021-09-07T00:00:00.000","Possession of Drug Paraphernalia","East 6th Street And Neches Street",,"false","APD","6136","Black","Male"
"CO","2021-09-07T00:00:00.000","Sitting, lying down, sleeping outdoors","500 Block Brazos Street",,"false","APD","6136","White","Male"
"CM","2021-09-08T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","White","Male"
"CM","2021-09-08T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","6136","Black","Male"
"CM","2021-09-08T00:00:00.000","Possession of Drug Paraphernalia","600 Block Brazos Street",,"false","APD","6136","White","Male"
"CM","2021-09-09T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","6/BRAZOS",,"false",,"8428","White","Male"
"CM","2021-09-09T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","100  6TH STREET",,"false",,"8888","Black","Male"
"CM","2021-09-09T00:00:00.000","SIMPLE ASSAULT BY CONTACT-FAMILY","505 West 7th Street",,"false","APD","8413","White","Male"
"CO","2021-09-10T00:00:00.000","Sitting, lying down, sleeping outdoors","500 Brazos Street",,"false","APD","7408","White","Female"
"CO","2021-09-10T00:00:00.000","LITTERING","500 Brazos Street",,"false","APD","7408","White","Female"
"CO","2021-09-10T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","East 6th Street And Neches Street",,"false","APD","7408","White","Male"
"CM","2021-09-10T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","500 Brazos Street",,"false","APD","7408","Hispanic","Male"
"CM","2021-09-10T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","500 Brazos Street",,"false","APD","7408","Hispanic","Male"
"CM","2021-09-10T00:00:00.000","Possession of Drug Paraphernalia","500 Brazos Street",,"false","APD","7408","Hispanic","Male"
"CM","2021-09-10T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","600 Neches Street",,"false","APD","5193","White","Male"
"CM","2021-09-11T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","TRINITY",,"false",,"8888","Hispanic","Male"
"CM","2021-09-11T00:00:00.000","PUBLIC INTOXICATION","300 Block East 7th Street",,"false","APD","8345","No Data","No Data"
"CM","2021-09-11T00:00:00.000","PUBLIC INTOXICATION","East 6th Street At Neches Street",,"false","APD","7870","White","Male"
"CO","2021-09-11T00:00:00.000","LITTERING","500 Block Brazos Street",,"false","APD","6145","Black","Male"
"CM","2021-09-12T00:00:00.000","Possession of Drug Paraphernalia","East 7th Street And Brazos Street",,"false","APD","4556","Black","Male"
"CM","2021-09-12T00:00:00.000","SIMPLE ASSAULT BY CONTACT","300 Block Lavaca Street",,"false","APD","7785","White","Male"
"CO","2021-09-13T00:00:00.000","Sitting, lying down, sleeping outdoors","500 Block Trinity Street",,"false","APD","5193","White","Male"
"CM","2021-09-13T00:00:00.000","DISORDERLY CONDUCT-ABUSIVE LANGUAGE","500 Block Trinity Street",,"false","APD","5193","White","Male"
"CO","2021-09-13T00:00:00.000","Sitting, lying down, sleeping outdoors","700 Block Congress Avenue",,"false","APD","5193","Hispanic","Male"
"CO","2021-09-13T00:00:00.000","Sitting, lying down, sleeping outdoors","600 Block Brazos Street",,"false","APD","5193","White","Male"
"CO","2021-09-13T00:00:00.000","Sitting, lying down, sleeping outdoors","500 Block Trinity Street",,"false","APD","5193","Black","Female"
"CO","2021-09-13T00:00:00.000","Sitting, lying down, sleeping outdoors","500 Block Trinity Street",,"false","APD","5193","Black","Male"
"CM","2021-09-13T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","8354","Hispanic","Female"
"CO","2021-09-14T00:00:00.000","Sitting, lying down, sleeping outdoors","100 West 6th Street",,"false","APD","7638","White","Female"
"CO","2021-09-14T00:00:00.000","Sitting, lying down, sleeping outdoors","200 East 6th Street",,"false","APD","7284","White","Male"
"CO","2021-09-14T00:00:00.000","Sitting, lying down, sleeping outdoors",,,"false","APD","7638","Black","Male"
"CM","2021-09-15T00:00:00.000","Possession of Drug Paraphernalia","500 Block Trinity Street",,"false","APD","7284","Black","Male"
"CO","2021-09-15T00:00:00.000","Sitting, lying down, sleeping outdoors","8TH STREET AND CONGRESS AVENUE",,"false","APD","7284","White","Female"
"CO","2021-09-15T00:00:00.000","Sitting, lying down, sleeping outdoors","100 BLOCK WEST 6TH STREET",,"false","APD","7284","White","Female"
"CO","2021-09-16T00:00:00.000","LITTERING","East 5th Street And Trinity Street",,"false","APD","7638","Black","Male"
"CO","2021-09-16T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","East 6th Street And Brazos Street",,"false","APD","7638","Black","Male"
"CO","2021-09-16T00:00:00.000","Sitting, lying down, sleeping outdoors","100 WEST 6TH STREET",,"false","APD","7638","White","Female"
"CM","2021-09-17T00:00:00.000","PUBLIC INTOXICATION","705 West 23rd Street",,"false","APD","8444","Black","Male"
"CM","2021-09-17T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","500 Block East 7th Street",,"false","APD","7796","Black","Female"
"CM","2021-09-18T00:00:00.000","Possession of Drug Paraphernalia","901 East 6th Street",,"false","APD","6145","Black","Male"
"CM","2021-09-18T00:00:00.000","DISORDERLY CONDUCT - FIGHTING",,"I35","false","APD","5677","White","Female"
"CM","2021-09-19T00:00:00.000","Possession of Drug Paraphernalia","600 Brazos Street",,"false","APD","4556","Black","Male"
"CM","2021-09-19T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","600 Trinity Street",,"false","APD","8347","Black","Male"
"CM","2021-09-19T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","600 Trinity Street",,"false","APD","8347","No Data","No Data"
"CM","2021-09-19T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","404 East 6th Street",,"false","APD","8126","No Data","No Data"
"CM","2021-09-20T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","400  SOUTH ALLEY TRINITY ST",,"false",,"8205","Black","Male"
"CM","2021-09-20T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","400  E 6TH ST",,"false",,"8205","Black","Male"
"TR","2021-09-20T00:00:00.000","PEDESTRIAN ON ROADWAY","3rd Street And Congress Avenue",,"false","APD","5193","Hispanic","Male"
"CO","2021-09-20T00:00:00.000","Sitting, lying down, sleeping outdoors","600 Block Brazos Street",,"false","APD","5193","Black","Male"
"TR","2021-09-20T00:00:00.000","PEDESTRIAN WALKING AGAINST LIGHT","CONGRESS AVENUE AND 6TH STREET",,"false","APD","5193","Hispanic","Male"
"CO","2021-09-20T00:00:00.000","Sitting, lying down, sleeping outdoors","200 BLOCK EAST 6TH STREET",,"false","APD","5193","White","Male"
"CO","2021-09-20T00:00:00.000","OPEN GLASS CONTAINER","500 BRAZOS STREET",,"false","APD","5193","Black","Male"
"CO","2021-09-20T00:00:00.000","Sitting, lying down, sleeping outdoors","500 Congress Avenue",,"false","APD","5193","White","Male"
"CO","2021-09-20T00:00:00.000","Sitting, lying down, sleeping outdoors","600 BLOCK BRAZOS STREET",,"false","APD","5193","Black","Male"
"CO","2021-09-20T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block Brazos Street",,"false","APD","5193","Black","Male"
"CO","2021-09-20T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 BRAZOS STREET",,"false","APD","5193","Black","Male"
"CM","2021-09-20T00:00:00.000","PUBLIC INTOXICATION","400 Block East 7th Street",,"false","APD","5660","Hispanic","Female"
"CM","2021-09-21T00:00:00.000","Possession of Drug Paraphernalia","5TH STREET AND CONGRESS AVENUE",,"false","APD","7638","Black","Male"
"CO","2021-09-21T00:00:00.000","PARK CURFEW VIOLATION","422 GUADALUPE STREET",,"false","APD","3968","Hispanic","Male"
"CM","2021-09-21T00:00:00.000","PUBLIC INTOXICATION","406 East 6th Street",,"false","APD","7616","Black","Male"
"CM","2021-09-22T00:00:00.000","Possession of Drug Paraphernalia","500 Brazos Street",,"false","APD","6136","Black","Male"
"CO","2021-09-22T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","200 EAST 6TH STREET",,"false","APD","6136","Hispanic","Male"
"CM","2021-09-22T00:00:00.000","Possession of Drug Paraphernalia","200 EAST 6TH STREET",,"false","APD","6136","Black","Male"
"CM","2021-09-23T00:00:00.000","PUBLIC INTOXICATION","219 East 6th Street",,"false","APD","5617","White","Male"
"CM","2021-09-26T00:00:00.000","PUBLIC INTOXICATION","700 Block East 8th Street",,"false","APD","9104","White","Female"
