"animal_id","name","datetime","monthyear","date_of_birth","outcome_type","outcome_subtype","animal_type","sex_upon_outcome","age_upon_outcome","breed","color"
"A861952",,"2022-07-20T10:35:00.000","2022-07-20T10:35:00.000","2021-07-20T00:00:00.000","Euthanasia","Rabies Risk","Other","Unknown","NULL","Fox","Brown"
"A861944",,"2022-07-20T09:35:00.000","2022-07-20T09:35:00.000","2020-07-19T00:00:00.000","Disposal",,"Other","Unknown","2 years","Bat","Brown/Brown"
"A861474","Grizzly","2022-07-20T09:19:00.000","2022-07-20T09:19:00.000","2021-02-13T00:00:00.000","Transfer","Out State","Dog","Intact Male","1 year","Chihuahua Shorthair","White/Black"
"A861407","Buddy","2022-07-20T09:19:00.000","2022-07-20T09:19:00.000","2021-07-12T00:00:00.000","Transfer","Out State","Dog","Intact Male","1 year","Chihuahua Shorthair","Tricolor"
"A861419","Jack","2022-07-20T09:19:00.000","2022-07-20T09:19:00.000","2020-07-12T00:00:00.000","Transfer","Out State","Dog","Intact Male","2 years","Chihuahua Shorthair Mix","Red/White"
"A861287","*Twinkle","2022-07-20T09:18:00.000","2022-07-20T09:18:00.000","2021-01-11T00:00:00.000","Transfer","Out State","Dog","Intact Female","1 year","Chihuahua Shorthair","Tan"
"A861067","Rocky","2022-07-20T09:18:00.000","2022-07-20T09:18:00.000","2014-07-07T00:00:00.000","Transfer","Out State","Dog","Intact Male","8 years","Chihuahua Shorthair","Black/Tan"
"A861071","Tiny","2022-07-20T09:17:00.000","2022-07-20T09:17:00.000","2014-07-07T00:00:00.000","Transfer","Out State","Dog","Intact Male","8 years","Chihuahua Shorthair","Black/Tan"
"A859628","*Starlight","2022-07-20T09:17:00.000","2022-07-20T09:17:00.000","2021-06-16T00:00:00.000","Transfer","Out State","Dog","Neutered Male","1 year","Labrador Retriever Mix","Brown"
"A861068","Missy","2022-07-20T09:17:00.000","2022-07-20T09:17:00.000","2015-02-07T00:00:00.000","Transfer","Out State","Dog","Intact Female","7 years","Chihuahua Shorthair","Black/Tan"
"A860128","Starr","2022-07-20T09:16:00.000","2022-07-20T09:16:00.000","2020-06-23T00:00:00.000","Transfer","Out State","Dog","Intact Female","2 years","Chow Chow","Blue"
"A861041","*Frost","2022-07-20T09:16:00.000","2022-07-20T09:16:00.000","2020-07-07T00:00:00.000","Transfer","Out State","Dog","Intact Male","2 years","Alaskan Husky Mix","White"
"A861056","*Little Hug","2022-07-20T09:16:00.000","2022-07-20T09:16:00.000","2021-07-07T00:00:00.000","Transfer","Out State","Dog","Intact Female","1 year","Siberian Husky","Black/White"
"A861562","*Pandora","2022-07-20T09:15:00.000","2022-07-20T09:15:00.000","2020-07-14T00:00:00.000","Transfer","Out State","Dog","Intact Female","2 years","Chihuahua Shorthair Mix","Black/Tan"
"A861550","*Liberty","2022-07-20T09:15:00.000","2022-07-20T09:15:00.000","2018-07-14T00:00:00.000","Transfer","Out State","Dog","Intact Female","4 years","Pointer","Liver/White"
"A861242","Bo","2022-07-20T09:14:00.000","2022-07-20T09:14:00.000","2021-07-10T00:00:00.000","Transfer","Out State","Dog","Neutered Male","1 year","Catahoula","Tan"
"A861272","*Tang","2022-07-20T09:14:00.000","2022-07-20T09:14:00.000","2021-09-11T00:00:00.000","Transfer","Out State","Dog","Intact Male","10 months","Catahoula/Dutch Shepherd","Black/White"
"A860821","*Sunny","2022-07-20T09:14:00.000","2022-07-20T09:14:00.000","2020-07-04T00:00:00.000","Transfer","Out State","Dog","Intact Female","2 years","Alaskan Husky","Gray/White"
"A859979","*Chuckie","2022-07-20T08:57:00.000","2022-07-20T08:57:00.000","2021-08-21T00:00:00.000","Transfer","Out State","Dog","Intact Male","10 months","Dachshund Mix","Brown/White"
"A858883","*Filo","2022-07-20T08:57:00.000","2022-07-20T08:57:00.000","2020-06-05T00:00:00.000","Transfer","Out State","Dog","Intact Male","2 years","Siberian Husky","Black/White"
"A860944","*Dr. Strange","2022-07-20T08:56:00.000","2022-07-20T08:56:00.000","2022-05-22T00:00:00.000","Transfer","Out State","Dog","Intact Male","1 month","Australian Shepherd Mix","White/Brown"
"A860943","*Thor","2022-07-20T08:56:00.000","2022-07-20T08:56:00.000","2022-05-22T00:00:00.000","Transfer","Out State","Dog","Neutered Male","1 month","Australian Shepherd Mix","Black/White"
"A860945","*Iron Man","2022-07-20T08:56:00.000","2022-07-20T08:56:00.000","2022-05-22T00:00:00.000","Transfer","Out State","Dog","Intact Male","1 month","Australian Shepherd Mix","White/Brown"
"A860897","Lucky","2022-07-20T08:55:00.000","2022-07-20T08:55:00.000","2021-11-26T00:00:00.000","Transfer","Out State","Dog","Intact Male","7 months","Chihuahua Shorthair/Pug","Brown/Tan"
"A860946","*Captain America","2022-07-20T08:55:00.000","2022-07-20T08:55:00.000","2022-05-22T00:00:00.000","Transfer","Out State","Dog","Intact Male","1 month","Australian Shepherd Mix","Black"
"A860947","*Hulk","2022-07-20T08:55:00.000","2022-07-20T08:55:00.000","2022-05-22T00:00:00.000","Transfer","Out State","Dog","Intact Male","1 month","Australian Shepherd Mix","White/Tan"
"A861433","Gunnar","2022-07-20T08:54:00.000","2022-07-20T08:54:00.000","2022-02-12T00:00:00.000","Transfer","Out State","Dog","Intact Male","5 months","Jack Russell Terrier","White/Black"
"A861374","*Lick Jagger","2022-07-20T08:54:00.000","2022-07-20T08:54:00.000","2022-01-12T00:00:00.000","Transfer","Out State","Dog","Intact Male","6 months","Border Collie Mix","White/Black"
"A858928","Meelo","2022-07-20T08:54:00.000","2022-07-20T08:54:00.000","2020-12-06T00:00:00.000","Transfer","Out State","Dog","Neutered Male","1 year","Mastiff Mix","Brown Brindle/White"
"A789946","*Bjorn Ironside","2022-07-20T08:53:00.000","2022-07-20T08:53:00.000","2017-09-03T00:00:00.000","Transfer","Out State","Dog","Intact Male","4 years","Great Pyrenees","White"
"A861296","*Kanye Westie","2022-07-20T08:53:00.000","2022-07-20T08:53:00.000","2020-07-11T00:00:00.000","Transfer","Out State","Dog","Intact Male","2 years","Cairn Terrier Mix","White"
"A858958","*Moon Pie","2022-07-20T08:52:00.000","2022-07-20T08:52:00.000","2021-06-07T00:00:00.000","Transfer","Out State","Dog","Intact Male","1 year","Anatol Shepherd Mix","White/Brown"
"A861248","*Dumbledog","2022-07-20T08:52:00.000","2022-07-20T08:52:00.000","2021-09-10T00:00:00.000","Transfer","Out State","Dog","Intact Male","10 months","Australian Shepherd/Collie Rough","Black/White"
"A861714",,"2022-07-20T00:00:00.000","2022-07-20T00:00:00.000","2022-03-10T00:00:00.000","Died","In Surgery","Dog","Intact Male","4 months","German Shepherd Mix","Black/Tan"
"A861691","Brock","2022-07-19T18:53:00.000","2022-07-19T18:53:00.000","2018-07-16T00:00:00.000","Return to Owner",,"Cat","Neutered Male","4 years","Domestic Medium Hair","Orange/White"
"A861661","Grimlin","2022-07-19T18:37:00.000","2022-07-19T18:37:00.000","2017-07-15T00:00:00.000","Adoption",,"Cat","Spayed Female","5 years","Domestic Longhair","Tortie"
"A861905","Peter","2022-07-19T18:29:00.000","2022-07-19T18:29:00.000","2020-07-19T00:00:00.000","Return to Owner",,"Other","Intact Male","2 years","Rabbit Sh","Blue"
"A861906","Babbs","2022-07-19T18:29:00.000","2022-07-19T18:29:00.000","2020-07-19T00:00:00.000","Return to Owner",,"Other","Intact Female","2 years","Rabbit Sh","Blue"
"A861907","Ana","2022-07-19T18:28:00.000","2022-07-19T18:28:00.000","2020-07-19T00:00:00.000","Return to Owner",,"Other","Intact Female","2 years","Rabbit Sh","Brown"
"A861430","Hippo","2022-07-19T18:25:00.000","2022-07-19T18:25:00.000","2021-01-12T00:00:00.000","Adoption",,"Dog","Spayed Female","1 year","English Bulldog","Tan"
"A860572","Link","2022-07-19T18:16:00.000","2022-07-19T18:16:00.000","2011-12-30T00:00:00.000","Adoption",,"Cat","Neutered Male","10 years","Domestic Longhair","Black"
"A860515","*Phyllis","2022-07-19T17:59:00.000","2022-07-19T17:59:00.000","2022-04-29T00:00:00.000","Adoption",,"Cat","Spayed Female","2 months","Domestic Shorthair Mix","Brown Tabby"
"A859455","Kyra","2022-07-19T17:44:00.000","2022-07-19T17:44:00.000","2020-06-14T00:00:00.000","Adoption",,"Cat","Spayed Female","2 years","Domestic Shorthair","Brown Tabby/White"
"A860118","*Pancho","2022-07-19T17:41:00.000","2022-07-19T17:41:00.000","2021-06-23T00:00:00.000","Adoption",,"Dog","Neutered Male","1 year","Chihuahua Shorthair/Cairn Terrier","Chocolate"
"A860968","Luna","2022-07-19T17:27:00.000","2022-07-19T17:27:00.000","2022-05-15T00:00:00.000","Adoption",,"Cat","Spayed Female","2 months","Domestic Medium Hair","Blue Tabby"
"A861337","A861337","2022-07-19T17:23:00.000","2022-07-19T17:23:00.000","2022-03-11T00:00:00.000","Adoption",,"Cat","Neutered Male","4 months","Domestic Medium Hair Mix","White/Brown Tabby"
"A859878","Espurr","2022-07-19T17:11:00.000","2022-07-19T17:11:00.000","2020-06-20T00:00:00.000","Adoption",,"Cat","Spayed Female","2 years","Domestic Shorthair","Blue Tabby"
"A861908",,"2022-07-19T17:04:00.000","2022-07-19T17:04:00.000","2022-06-19T00:00:00.000","Transfer","Partner","Cat","Unknown","4 weeks","Domestic Shorthair","Blue Tabby"
"A861372","A861372","2022-07-19T17:01:00.000","2022-07-19T17:01:00.000","2022-05-12T00:00:00.000","Adoption",,"Dog","Spayed Female","2 months","Labrador Retriever Mix","Tan/White"
"A861727",,"2022-07-19T16:56:00.000","2022-07-19T16:56:00.000","2020-07-17T00:00:00.000","Transfer","Partner","Dog","Intact Female","2 years","Australian Cattle Dog Mix","Red Tick"
"A861767",,"2022-07-19T16:24:00.000","2022-07-19T16:24:00.000","2022-07-17T00:00:00.000","Transfer","Partner","Dog","Unknown","2 days","Australian Cattle Dog Mix","White/Black"
"A861768",,"2022-07-19T16:24:00.000","2022-07-19T16:24:00.000","2022-07-17T00:00:00.000","Transfer","Partner","Dog","Unknown","2 days","Australian Cattle Dog Mix","White/Black"
"A861765",,"2022-07-19T16:23:00.000","2022-07-19T16:23:00.000","2022-07-17T00:00:00.000","Transfer","Partner","Dog","Unknown","2 days","Australian Cattle Dog Mix","White"
"A861764",,"2022-07-19T16:23:00.000","2022-07-19T16:23:00.000","2022-07-17T00:00:00.000","Transfer","Partner","Dog","Unknown","2 days","Australian Cattle Dog Mix","Black/White"
"A861766",,"2022-07-19T16:23:00.000","2022-07-19T16:23:00.000","2022-07-17T00:00:00.000","Transfer","Partner","Dog","Unknown","2 days","Australian Cattle Dog Mix","White"
"A861755",,"2022-07-19T16:22:00.000","2022-07-19T16:22:00.000","2022-07-17T00:00:00.000","Transfer","Partner","Dog","Unknown","2 days","Australian Cattle Dog Mix","Brown Merle"
"A861754",,"2022-07-19T16:22:00.000","2022-07-19T16:22:00.000","2022-07-17T00:00:00.000","Transfer","Partner","Dog","Unknown","2 days","Australian Cattle Dog Mix","Brown Merle"
"A840481","Benny","2022-07-19T16:20:00.000","2022-07-19T16:20:00.000","2020-08-09T00:00:00.000","Transfer","Partner","Dog","Neutered Male","1 year","Jack Russell Terrier","White/Brown"
"A859919","*Chance","2022-07-19T15:56:00.000","2022-07-19T15:56:00.000","2022-02-20T00:00:00.000","Adoption",,"Dog","Neutered Male","4 months","German Shepherd Mix","Black/White"
"A860161","*Lalo","2022-07-19T15:53:00.000","2022-07-19T15:53:00.000","2022-05-04T00:00:00.000","Adoption",,"Cat","Neutered Male","2 months","Domestic Shorthair","Brown Tabby"
"A860992","Snowflake","2022-07-19T15:34:00.000","2022-07-19T15:34:00.000","2022-05-22T00:00:00.000","Adoption",,"Dog","Spayed Female","1 month","Labrador Retriever Mix","White"
"A861286","Milagros","2022-07-19T14:37:00.000","2022-07-19T14:37:00.000","2021-07-13T00:00:00.000","Transfer","Partner","Dog","Intact Female","1 year","Doberman Pinsch Mix","Black/Brown"
"A860364","*Queenie","2022-07-19T14:35:00.000","2022-07-19T14:35:00.000","2020-06-27T00:00:00.000","Transfer","Partner","Dog","Intact Female","2 years","Labrador Retriever Mix","Tan/White"
"A861868",,"2022-07-19T14:29:00.000","2022-07-19T14:29:00.000","2016-07-18T00:00:00.000","Euthanasia","Suffering","Cat","Unknown","NULL","Domestic Shorthair Mix","Gray Tabby"
"A861775","Lady","2022-07-19T14:28:00.000","2022-07-19T14:28:00.000","2017-07-18T00:00:00.000","Return to Owner",,"Dog","Intact Female","5 years","Miniature Schnauzer","Black/White"
"A856584","*Skype","2022-07-19T14:22:00.000","2022-07-19T14:22:00.000","2019-05-05T00:00:00.000","Transfer","Partner","Cat","Neutered Male","3 years","Domestic Shorthair","Silver Tabby"
"A854296","Luna","2022-07-19T13:32:00.000","2022-07-19T13:32:00.000","2018-04-01T00:00:00.000","Adoption",,"Dog","Spayed Female","4 years","Pit Bull Mix","Blue/White"
"A861721",,"2022-07-19T12:13:00.000","2022-07-19T12:13:00.000","2022-05-21T00:00:00.000","Transfer","Partner","Cat","Intact Female","1 month","Domestic Shorthair","Orange Tabby"
"A861398","Molly","2022-07-19T12:13:00.000","2022-07-19T12:13:00.000","2022-05-02T00:00:00.000","Adoption",,"Dog","Spayed Female","2 months","German Shepherd","Brown/Tan"
"A858039","*Hopper","2022-07-19T11:39:00.000","2022-07-19T11:39:00.000","2017-05-24T00:00:00.000","Adoption",,"Cat","Neutered Male","5 years","Domestic Shorthair","Blue Tabby"
"A859574","Quartz","2022-07-19T11:27:00.000","2022-07-19T11:27:00.000","2022-04-03T00:00:00.000","Adoption",,"Cat","Spayed Female","3 months","Domestic Shorthair","Brown Tabby/White"
"A861874","A861874","2022-07-19T11:15:00.000","2022-07-19T11:15:00.000","2022-05-19T00:00:00.000","Transfer","Partner","Cat","Intact Female","1 month","Domestic Shorthair","Blue/Orange"
"A861869",,"2022-07-19T10:16:00.000","2022-07-19T10:16:00.000","2020-07-18T00:00:00.000","Euthanasia","Rabies Risk","Other","Unknown","NULL","Bat","Brown/Brown"
"A859458","*Oatmeal Raisin","2022-07-18T18:22:00.000","2022-07-18T18:22:00.000","2022-05-04T00:00:00.000","Adoption",,"Cat","Spayed Female","2 months","Domestic Shorthair","Black"
"A860219","A860219","2022-07-18T18:19:00.000","2022-07-18T18:19:00.000","2022-04-15T00:00:00.000","Adoption",,"Cat","Neutered Male","3 months","Domestic Shorthair Mix","Black"
"A861663","Zuko","2022-07-18T18:13:00.000","2022-07-18T18:13:00.000","2021-07-15T00:00:00.000","Rto-Adopt",,"Dog","Neutered Male","1 year","Pit Bull/Siberian Husky","White"
"A861850",,"2022-07-18T18:05:00.000","2022-07-18T18:05:00.000","2022-06-26T00:00:00.000","Transfer","Partner","Cat","Intact Female","3 weeks","Domestic Shorthair","Blue/White"
"A861849",,"2022-07-18T18:05:00.000","2022-07-18T18:05:00.000","2022-06-26T00:00:00.000","Transfer","Partner","Cat","Intact Male","3 weeks","Domestic Shorthair","Blue Tabby/White"
"A861851",,"2022-07-18T18:05:00.000","2022-07-18T18:05:00.000","2022-06-26T00:00:00.000","Transfer","Partner","Cat","Intact Female","3 weeks","Domestic Shorthair","Blue Tabby"
"A858358","*Benji","2022-07-18T18:04:00.000","2022-07-18T18:04:00.000","2022-04-17T00:00:00.000","Adoption",,"Cat","Neutered Male","3 months","Domestic Medium Hair","Black"
"A861848",,"2022-07-18T18:04:00.000","2022-07-18T18:04:00.000","2022-06-26T00:00:00.000","Transfer","Partner","Cat","Intact Female","3 weeks","Domestic Shorthair","Blue Tabby"
"A858359","*Joel","2022-07-18T18:04:00.000","2022-07-18T18:04:00.000","2022-04-17T00:00:00.000","Adoption",,"Cat","Neutered Male","3 months","Domestic Medium Hair","Black"
"A861812","389 Grams","2022-07-18T17:56:00.000","2022-07-18T17:56:00.000","2022-06-25T00:00:00.000","Transfer","Partner","Cat","Intact Female","3 weeks","Domestic Shorthair","Calico/White"
"A861813","352 Grams","2022-07-18T17:56:00.000","2022-07-18T17:56:00.000","2022-06-25T00:00:00.000","Transfer","Partner","Cat","Intact Female","3 weeks","Domestic Shorthair","Torbie"
"A859366","*Puffkin","2022-07-18T17:54:00.000","2022-07-18T17:54:00.000","2022-05-06T00:00:00.000","Adoption",,"Cat","Spayed Female","2 months","Domestic Medium Hair","Orange Tabby/White"
"A858975","*Maui","2022-07-18T17:46:00.000","2022-07-18T17:46:00.000","2018-06-07T00:00:00.000","Adoption",,"Cat","Neutered Male","4 years","Domestic Shorthair","Orange Tabby"
"A861282","Luca","2022-07-18T17:41:00.000","2022-07-18T17:41:00.000","2022-03-11T00:00:00.000","Adoption",,"Dog","Neutered Male","4 months","Labrador Retriever Mix","Black/White"
"A860494","Bolt","2022-07-18T17:39:00.000","2022-07-18T17:39:00.000","2021-11-29T00:00:00.000","Adoption",,"Dog","Neutered Male","7 months","Pit Bull Mix","White"
"A861100",,"2022-07-18T17:38:00.000","2022-07-18T17:38:00.000","2022-04-18T00:00:00.000","Adoption",,"Cat","Spayed Female","2 months","Domestic Shorthair","Orange Tabby"
"A860989","*Heather","2022-07-18T17:31:00.000","2022-07-18T17:31:00.000","2018-07-06T00:00:00.000","Adoption",,"Dog","Spayed Female","4 years","Siberian Husky","Cream/Black"
"A861134","A861134","2022-07-18T17:31:00.000","2022-07-18T17:31:00.000","2022-04-23T00:00:00.000","Adoption",,"Dog","Neutered Male","2 months","German Shepherd Mix","Black/Brown"
"A860615","Oreo","2022-07-18T17:28:00.000","2022-07-18T17:28:00.000","2022-04-15T00:00:00.000","Adoption","Foster","Dog","Neutered Male","3 months","American Bulldog Mix","White/Brown Brindle"
"A858759","*Sass","2022-07-18T17:25:00.000","2022-07-18T17:25:00.000","2022-04-11T00:00:00.000","Adoption","Foster","Cat","Spayed Female","3 months","Domestic Shorthair Mix","Brown Tabby"
"A633846","Miccina","2022-07-18T17:22:00.000","2022-07-18T17:22:00.000","2012-05-01T00:00:00.000","Return to Owner",,"Cat","Spayed Female","10 years","Domestic Shorthair Mix","Calico"
"A858314","*Nadja","2022-07-18T17:04:00.000","2022-07-18T17:04:00.000","2020-05-27T00:00:00.000","Adoption",,"Dog","Spayed Female","2 years","Pit Bull","White/Brown"
"A859887","*Jelly Belly","2022-07-18T17:02:00.000","2022-07-18T17:02:00.000","2019-06-20T00:00:00.000","Adoption",,"Dog","Neutered Male","3 years","Pit Bull Mix","Blue Cream/White"
"A859456","*Chocolate Chip","2022-07-18T16:51:00.000","2022-07-18T16:51:00.000","2022-05-04T00:00:00.000","Adoption",,"Cat","Neutered Male","2 months","Domestic Shorthair","Black"
"A861132","*Scout","2022-07-18T16:39:00.000","2022-07-18T16:39:00.000","2021-12-08T00:00:00.000","Adoption",,"Dog","Neutered Male","7 months","Labrador Retriever Mix","Black/White"
"A858760","*Guff","2022-07-18T16:17:00.000","2022-07-18T16:17:00.000","2022-04-11T00:00:00.000","Adoption",,"Cat","Neutered Male","3 months","Domestic Shorthair Mix","Brown Tabby"
"A860876","*Armadillo","2022-07-18T16:11:00.000","2022-07-18T16:11:00.000","2022-03-05T00:00:00.000","Adoption",,"Cat","Spayed Female","4 months","Domestic Shorthair","White/Calico"
"A860869","*Opossum","2022-07-18T16:11:00.000","2022-07-18T16:11:00.000","2022-03-05T00:00:00.000","Adoption",,"Cat","Spayed Female","4 months","Domestic Shorthair","Brown Tabby/White"
"A860682","*Tilda","2022-07-18T16:10:00.000","2022-07-18T16:10:00.000","2022-04-17T00:00:00.000","Adoption",,"Dog","Spayed Female","3 months","Anatol Shepherd/German Shepherd","Black/Brown"
"A861099",,"2022-07-18T15:41:00.000","2022-07-18T15:41:00.000","2022-04-15T00:00:00.000","Adoption",,"Cat","Neutered Male","3 months","Domestic Shorthair","Orange Tabby"
"A858625","*Alfred","2022-07-18T15:36:00.000","2022-07-18T15:36:00.000","2022-04-01T00:00:00.000","Adoption",,"Cat","Neutered Male","3 months","Domestic Shorthair Mix","Blue Tabby"
"A860685","*Adelaide","2022-07-18T15:35:00.000","2022-07-18T15:35:00.000","2022-04-17T00:00:00.000","Adoption",,"Dog","Spayed Female","3 months","Anatol Shepherd/German Shepherd","Black/Brown"
"A861534",,"2022-07-18T14:57:00.000","2022-07-18T14:57:00.000","2020-07-14T00:00:00.000","Transfer","Snr","Cat","Intact Male","2 years","Domestic Shorthair","Brown Tabby"
"A861620","Nefertiti","2022-07-18T14:56:00.000","2022-07-18T14:56:00.000","2020-07-15T00:00:00.000","Transfer","Snr","Cat","Unknown","2 years","Domestic Shorthair","Black"
"A861772","Pg","2022-07-18T13:25:00.000","2022-07-18T13:25:00.000","2021-07-18T00:00:00.000","Transfer","Partner","Cat","Intact Male","1 year","Domestic Shorthair","Blue Tabby"
"A861647",,"2022-07-18T13:25:00.000","2022-07-18T13:25:00.000","2022-06-15T00:00:00.000","Transfer","Partner","Cat","Intact Male","4 weeks","Domestic Shorthair","Brown Tabby"
"A839084","Phineas","2022-07-18T13:13:00.000","2022-07-18T13:13:00.000","2020-07-16T00:00:00.000","Adoption",,"Dog","Neutered Male","2 years","Pit Bull Mix","Fawn/White"
"A757766","Roxy","2022-07-18T12:58:00.000","2022-07-18T12:58:00.000","2013-09-06T00:00:00.000","Return to Owner",,"Dog","Spayed Female","8 years","Pit Bull Mix","White/Blue"
"A860877","Simba","2022-07-18T12:56:00.000","2022-07-18T12:56:00.000","2022-02-18T00:00:00.000","Adoption",,"Dog","Neutered Male","4 months","German Shepherd Mix","Black/Brown"
"A861458",,"2022-07-18T12:39:00.000","2022-07-18T12:39:00.000","2017-07-13T00:00:00.000","Transfer","Partner","Dog","Intact Female","5 years","Miniature Poodle","Black"
"A861015","A861015","2022-07-18T12:39:00.000","2022-07-18T12:39:00.000","2020-07-06T00:00:00.000","Transfer","Partner","Dog","Intact Male","2 years","Pug Mix","Red/White"
"A860567","Milo","2022-07-18T12:38:00.000","2022-07-18T12:38:00.000","2021-12-30T00:00:00.000","Return to Owner",,"Dog","Intact Male","6 months","French Bulldog","Brown Brindle/White"
"A855660","*Elisif","2022-07-18T12:29:00.000","2022-07-18T12:29:00.000","2022-03-14T00:00:00.000","Adoption",,"Cat","Spayed Female","4 months","Domestic Shorthair","Brown Tabby"
"A855661","*Gretta","2022-07-18T12:29:00.000","2022-07-18T12:29:00.000","2022-03-14T00:00:00.000","Adoption",,"Cat","Spayed Female","4 months","Domestic Shorthair","Blue/White"
"A861492",,"2022-07-18T11:41:00.000","2022-07-18T11:41:00.000","2021-07-13T00:00:00.000","Euthanasia","Suffering","Dog","Intact Male","1 year","Labrador Retriever","Brown/Brown"
"A861133","A861133","2022-07-18T11:23:00.000","2022-07-18T11:23:00.000","2022-04-23T00:00:00.000","Adoption",,"Dog","Spayed Female","2 months","German Shepherd Mix","Black/Tricolor"
"A861729",,"2022-07-18T11:21:00.000","2022-07-18T11:21:00.000","2020-07-17T00:00:00.000","Euthanasia","Rabies Risk","Other","Unknown","2 years","Raccoon","Gray/Black"
"A860998",,"2022-07-18T11:17:00.000","2022-07-18T11:17:00.000","2022-05-22T00:00:00.000","Adoption",,"Dog","Spayed Female","1 month","Labrador Retriever Mix","Black/White"
"A833526","Zimara","2022-07-18T11:09:00.000","2022-07-18T11:09:00.000","2019-05-01T00:00:00.000","Return to Owner",,"Dog","Spayed Female","3 years","Pit Bull","Blue/White"
"A861335",,"2022-07-18T09:03:00.000","2022-07-18T09:03:00.000","2022-05-11T00:00:00.000","Adoption","Foster","Cat","Neutered Male","2 months","Domestic Shorthair","Orange Tabby/White"
"A858118","Tater","2022-07-18T08:53:00.000","2022-07-18T08:53:00.000","2022-04-19T00:00:00.000","Adoption",,"Cat","Spayed Female","2 months","Domestic Shorthair Mix","Black/White"
"A861449",,"2022-07-18T06:36:00.000","2022-07-18T06:36:00.000","2022-07-11T00:00:00.000","Died","In Foster","Dog","Unknown","1 week","Pit Bull","Blue"
"A861705","Bugsy","2022-07-18T00:00:00.000","2022-07-18T00:00:00.000","2020-07-16T00:00:00.000","Transfer","Partner","Cat","Neutered Male","2 years","Domestic Shorthair","Brown Tabby"
"A861023","*Blaze","2022-07-17T17:45:00.000","2022-07-17T17:45:00.000","2022-05-22T00:00:00.000","Adoption",,"Dog","Neutered Male","1 month","German Shepherd Mix","Black/Brown"
"A861074","Molly","2022-07-17T17:27:00.000","2022-07-17T17:27:00.000","2020-07-07T00:00:00.000","Adoption",,"Dog","Spayed Female","2 years","Jack Russell Terrier","White/Brown"
"A860609","Moose","2022-07-17T17:20:00.000","2022-07-17T17:20:00.000","2022-05-02T00:00:00.000","Adoption",,"Dog","Neutered Male","2 months","American Bulldog Mix","White/Brown Brindle"
"A861457",,"2022-07-17T17:13:00.000","2022-07-17T17:13:00.000","2022-04-13T00:00:00.000","Adoption",,"Dog","Neutered Male","3 months","Australian Cattle Dog","Black/White"
"A861396","Mya","2022-07-17T17:05:00.000","2022-07-17T17:05:00.000","2022-05-02T00:00:00.000","Adoption",,"Dog","Spayed Female","2 months","German Shepherd","Black/Tan"
"A861333","Fideo","2022-07-17T16:56:00.000","2022-07-17T16:56:00.000","2021-09-11T00:00:00.000","Adoption",,"Dog","Neutered Male","10 months","Rat Terrier Mix","White/Black"
