"animal_id","name","datetime","datetime2","found_location","intake_type","intake_condition","animal_type","sex_upon_intake","age_upon_intake","breed","color"
"A864244",,"2022-08-23T11:44:00.000","2022-08-23T11:44:00.000","3501 Kay St in Austin (TX)","Stray","Normal","Cat","Unknown","2 years","Domestic Shorthair","Orange Tabby"
"A864245","Hope","2022-08-23T11:44:00.000","2022-08-23T11:44:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Female","2 years","Pit Bull","White/Black"
"A861959","Bubba","2022-08-23T11:41:00.000","2022-08-23T11:41:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","3 months","Doberman Pinsch/Pit Bull","Brown Brindle"
"A864243","Elvis","2022-08-23T10:59:00.000","2022-08-23T10:59:00.000","7000 Onion Creek Dr in Austin (TX)","Stray","Normal","Dog","Intact Male","5 months","Siberian Husky","Red/White"
"A864226",,"2022-08-23T08:30:00.000","2022-08-23T08:30:00.000","2307 Pebble Beach Drive in Austin (TX)","Wildlife","Normal","Other","Unknown","1 year","Bat","Black/Brown"
"A864216","3 Pinky Squirrels","2022-08-22T18:30:00.000","2022-08-22T18:30:00.000","Austin (TX)","Wildlife","Sick","Other","Unknown","4 weeks","Squirrel","Gray"
"A864217","Lucy","2022-08-22T18:29:00.000","2022-08-22T18:29:00.000","Lavendale Dr And Mason Dells Ln in Austin (TX)","Stray","Normal","Dog","Spayed Female","9 years","Labrador Retriever","Black"
"A864213",,"2022-08-22T18:07:00.000","2022-08-22T18:07:00.000","11015 Four Points in Austin (TX)","Stray","Normal","Cat","Intact Female","2 years","Domestic Shorthair","Orange Tabby/White"
"A864212","Bella","2022-08-22T16:16:00.000","2022-08-22T16:16:00.000","Blue Bird Ln And Red Bird Ln in Austin (TX)","Stray","Normal","Dog","Intact Female","7 years","Miniature Poodle/Dachshund","Black/Gray"
"A864208","*Ruby","2022-08-22T16:14:00.000","2022-08-22T16:14:00.000","13530 N Highway 183 in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Labrador Retriever/Nova Scotia Duck Tolling Retriever","Chocolate/White"
"A864209","Sassy","2022-08-22T16:04:00.000","2022-08-22T16:04:00.000","19708 Severn Sea Place in Travis (TX)","Stray","Normal","Cat","Spayed Female","10 years","Siamese","Seal Point"
"A862160","Aphrodite Blue","2022-08-22T15:43:00.000","2022-08-22T15:43:00.000","1156 W Cesar Chavez in Austin (TX)","Stray","Normal","Dog","Intact Female","2 months","German Shepherd Mix","Black/Tricolor"
"A864206","*Scrappy-Doo","2022-08-22T15:43:00.000","2022-08-22T15:43:00.000","1156 W Cesar Chavez in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Pembroke Welsh Corgi/Labrador Retriever","Tan/White"
"A864205","*Bruce","2022-08-22T15:43:00.000","2022-08-22T15:43:00.000","1156 W Cesar Chavez in Austin (TX)","Stray","Normal","Dog","Intact Male","5 months","Labrador Retriever/Boxer","Black/White"
"A863085","Ritz","2022-08-22T15:36:00.000","2022-08-22T15:36:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Neutered Male","3 months","Domestic Shorthair Mix","Orange Tabby"
"A854425","*Hopscotch","2022-08-22T15:30:00.000","2022-08-22T15:30:00.000","8405 Alum Rock Drive in Austin (TX)","Stray","Normal","Dog","Neutered Male","5 months","Labrador Retriever","Brown/White"
"A864203","Liam","2022-08-22T15:23:00.000","2022-08-22T15:23:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","2 years","Domestic Shorthair","White/Blue"
"A864200","Cookie","2022-08-22T15:17:00.000","2022-08-22T15:17:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","5 months","Domestic Shorthair","Cream Tabby/White"
"A862604","Milo","2022-08-22T14:54:00.000","2022-08-22T14:54:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","2 years","German Shepherd Mix","Brown/Black"
"A864197","A864197","2022-08-22T14:24:00.000","2022-08-22T14:24:00.000","2525 Ih 35 Frontage Road in Austin (TX)","Stray","Normal","Cat","Intact Female","4 months","Domestic Shorthair","Blue/White"
"A864199","A864199","2022-08-22T14:24:00.000","2022-08-22T14:24:00.000","2525 Ih 35 Frontage Road in Austin (TX)","Stray","Normal","Cat","Intact Female","4 months","Domestic Shorthair","Black/White"
"A864198","A864198","2022-08-22T14:24:00.000","2022-08-22T14:24:00.000","2525 Ih 35 Frontage Road in Austin (TX)","Stray","Normal","Cat","Intact Female","4 months","Domestic Shorthair","White/Blue"
"A864193","*Ember","2022-08-22T14:01:00.000","2022-08-22T14:01:00.000","Burnet Rd And Teakwood Dr in Austin (TX)","Stray","Normal","Cat","Intact Male","1 month","Domestic Medium Hair","Black"
"A864191","Aurora","2022-08-22T13:42:00.000","2022-08-22T13:42:00.000","35 Serv Rd Nb And Grand Ave Pkwy in Travis (TX)","Stray","Normal","Dog","Intact Female","1 month","Siberian Husky Mix","White"
"A864179","*Blue Bell","2022-08-22T13:39:00.000","2022-08-22T13:39:00.000","2425 Cromwell Circle in Austin (TX)","Stray","Normal","Dog","Intact Female","2 years","German Shepherd Mix","Tan/Black"
"A616900","Veneno","2022-08-22T13:26:00.000","2022-08-22T13:26:00.000","183 And 812 in Austin (TX)","Stray","Medical","Dog","Intact Male","10 years","German Shepherd Mix","Tricolor"
"A864189","*Fairbanks","2022-08-22T13:25:00.000","2022-08-22T13:25:00.000","7000 Onion Creek Dr in Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Siberian Husky","White/Black"
"A864190","*Nome","2022-08-22T13:25:00.000","2022-08-22T13:25:00.000","7000 Onion Creek Dr in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Siberian Husky","Black/White"
"A864181","*Knox","2022-08-22T12:56:00.000","2022-08-22T12:56:00.000","5508 Emma Thompson Way in Austin (TX)","Stray","Normal","Dog","Intact Male","2 years","Cairn Terrier Mix","Tan"
"A864180","*Iris","2022-08-22T12:51:00.000","2022-08-22T12:51:00.000","15524 Cottage Orchid Lane in Austin (TX)","Stray","Normal","Dog","Intact Female","9 months","Australian Shepherd/Siberian Husky","Tan/Black"
"A864175",,"2022-08-22T12:39:00.000","2022-08-22T12:39:00.000","Austin (TX)","Owner Surrender","Injured","Dog","Intact Male","5 years","Miniature Poodle","White"
"A864177","*Scooby-Doo","2022-08-22T12:35:00.000","2022-08-22T12:35:00.000","18660 Fm 1431 in Travis (TX)","Stray","Normal","Dog","Intact Male","1 year","Blue Lacy Mix","Tan"
"A864176","*Baby Ruth","2022-08-22T12:26:00.000","2022-08-22T12:26:00.000","Chisholm Ln in Austin (TX)","Stray","Normal","Dog","Intact Female","4 years","Labrador Retriever","Chocolate"
"A864173","Pip","2022-08-22T12:09:00.000","2022-08-22T12:09:00.000","Travis (TX)","Owner Surrender","Normal","Cat","Neutered Male","5 years","Domestic Medium Hair","Cream Tabby"
"A864169","Winceton","2022-08-22T11:30:00.000","2022-08-22T11:30:00.000","Jacobson Rd And Linden Rd in Travis (TX)","Stray","Normal","Dog","Intact Male","1 month","Plott Hound Mix","Brown Brindle/White"
"A809594","Faith","2022-08-22T11:26:00.000","2022-08-22T11:26:00.000","Travis (TX)","Owner Surrender","Normal","Dog","Spayed Female","3 years","Labrador Retriever","Black"
"A864165",,"2022-08-22T10:35:00.000","2022-08-22T10:35:00.000","1819 South Pleasant Valley Road in Austin (TX)","Stray","Normal","Dog","Intact Male","5 months","Chihuahua Shorthair","Tan"
"A864147",,"2022-08-21T15:52:00.000","2022-08-21T15:52:00.000","1930 W Rundberg Ln in Austin (TX)","Stray","Injured","Cat","Intact Male","3 weeks","Domestic Shorthair","Brown"
"A864143","A864143","2022-08-21T15:16:00.000","2022-08-21T15:16:00.000","14000 Graef Road in Travis (TX)","Stray","Normal","Dog","Intact Male","5 years","German Shepherd","Tan/Black"
"A864139",,"2022-08-21T13:49:00.000","2022-08-21T13:49:00.000","300 N Lamar Blvd in Austin (TX)","Wildlife","Injured","Other","Unknown","2 years","Bat","Brown"
"A864132",,"2022-08-21T12:12:00.000","2022-08-21T12:12:00.000","13401 Von Quintus in Travis (TX)","Stray","Injured","Dog","Intact Male","6 years","Tibetan Terrier Mix","Tan/White"
"A864131","Joker","2022-08-21T11:22:00.000","2022-08-21T11:22:00.000","1802 S Lakeshore Blvd in Austin (TX)","Stray","Normal","Dog","Intact Male","4 years","Chihuahua Shorthair","White/Black"
"A864130",,"2022-08-21T10:43:00.000","2022-08-21T10:43:00.000","4601 Leatherleaf in Austin (TX)","Stray","Injured","Cat","Intact Female","1 month","Domestic Shorthair","Blue Tabby"
"A864124","*Preston","2022-08-21T08:55:00.000","2022-08-21T08:55:00.000","4434 Frontier Trail in Austin (TX)","Stray","Injured","Dog","Intact Male","2 years","Miniature Schnauzer Mix","Tan"
"A864123","A864123","2022-08-21T08:50:00.000","2022-08-21T08:50:00.000","201 West Ben White Boulevard in Austin (TX)","Stray","Pregnant","Cat","Intact Female","1 year","Domestic Shorthair","Calico"
"A864125","A864125","2022-08-21T08:50:00.000","2022-08-21T08:50:00.000","201 West Ben White Boulevard in Austin (TX)","Stray","Neonatal","Cat","Intact Female","1 day","Domestic Shorthair","Tortie"
"A864122","*Sandy","2022-08-21T08:45:00.000","2022-08-21T08:45:00.000","7605 Cayenne Lane in Austin (TX)","Stray","Normal","Dog","Intact Male","1 month","Pit Bull Mix","Tan/Black"
"A864116",,"2022-08-20T23:24:00.000","2022-08-20T23:24:00.000","6702 Shiner St in Austin (TX)","Wildlife","Injured","Bird","Unknown","2 years","Pigeon","Gray/White"
"A864114",,"2022-08-20T20:40:00.000","2022-08-20T20:40:00.000","900 Barton Springs Road in Austin (TX)","Wildlife","Normal","Other","Unknown","2 years","Bat","Black"
"A864113","Choppa","2022-08-20T20:25:00.000","2022-08-20T20:25:00.000","4509 St Elmo Rd in Austin (TX)","Owner Surrender","Normal","Dog","Intact Male","2 years","American Pit Bull Terrier","Tan"
"A864112",,"2022-08-20T20:17:00.000","2022-08-20T20:17:00.000","7610 Cameron Rd in Austin (TX)","Stray","Normal","Other","Unknown","1 year","Guinea Pig","Tricolor"
"A864102","Aurora","2022-08-20T13:57:00.000","2022-08-20T13:57:00.000","Spring Heath And E Howard Lane in Travis (TX)","Stray","Normal","Dog","Intact Female","4 years","Siberian Husky","Black/White"
"A774984","Tommy","2022-08-20T13:33:00.000","2022-08-20T13:33:00.000","13000 Maha Loop Road in Travis (TX)","Stray","Normal","Dog","Neutered Male","4 years","Pbgv Mix","Black/White"
"A860230","*Betty Crocker","2022-08-20T11:52:00.000","2022-08-20T11:52:00.000","Quail Forest Cv in Austin (TX)","Owner Surrender","Normal","Cat","Spayed Female","2 months","Domestic Shorthair Mix","Brown Tabby/White"
"A864086",,"2022-08-20T08:22:00.000","2022-08-20T08:22:00.000","12904 Waterwheel Cv in Austin (TX)","Stray","Injured","Dog","Intact Female","2 years","Pointer Mix","White/Black"
"A862739","A862739","2022-08-19T22:16:00.000","2022-08-19T22:16:00.000","4506 Hyridge in Austin (TX)","Stray","Normal","Dog","Spayed Female","2 months","Pit Bull Mix","Brown Brindle/White"
"A864078",,"2022-08-19T22:16:00.000","2022-08-19T22:16:00.000","4506 Hyridge in Austin (TX)","Stray","Normal","Dog","Intact Male","2 months","Pit Bull Mix","Black/White"
"A864074","*Bishop","2022-08-19T19:19:00.000","2022-08-19T19:19:00.000","State Highway 130 Toll in Travis (TX)","Stray","Normal","Dog","Intact Male","2 years","Pit Bull","Brown/White"
"A864073","*Gally","2022-08-19T19:07:00.000","2022-08-19T19:07:00.000","16528 N Ih 35 Svrd in Austin (TX)","Stray","Normal","Dog","Intact Female","6 years","Pit Bull","White/Brown"
"A864064","*Leelee","2022-08-19T18:13:00.000","2022-08-19T18:13:00.000","3409 Dunliegh Drive in Austin (TX)","Stray","Injured","Dog","Intact Female","2 years","Pit Bull","Brown Brindle/White"
"A863172","*Jax","2022-08-19T18:08:00.000","2022-08-19T18:08:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","2 years","Catahoula Mix","Brown Merle/White"
"A864066","*Cashew","2022-08-19T17:48:00.000","2022-08-19T17:48:00.000","4806 Navarro Creek in Travis (TX)","Stray","Normal","Cat","Intact Male","4 weeks","Domestic Shorthair","Brown Tabby"
"A864067","*Almond","2022-08-19T17:48:00.000","2022-08-19T17:48:00.000","4806 Navarro Creek in Travis (TX)","Stray","Normal","Cat","Intact Male","4 weeks","Domestic Shorthair","Brown Tabby"
"A864068","*Pecan","2022-08-19T17:48:00.000","2022-08-19T17:48:00.000","4806 Navarro Creek in Travis (TX)","Stray","Normal","Cat","Intact Male","4 weeks","Domestic Longhair","Brown Tabby"
"A864065","*Peanut","2022-08-19T17:48:00.000","2022-08-19T17:48:00.000","4806 Navarro Creek in Travis (TX)","Stray","Normal","Cat","Intact Male","4 weeks","Domestic Shorthair","Brown Tabby"
"A864071","*Pigeon","2022-08-19T17:48:00.000","2022-08-19T17:48:00.000","4806 Navarro Creek in Travis (TX)","Stray","Normal","Dog","Intact Female","3 months","Labrador Retriever Mix","White/Tan"
"A864062",,"2022-08-19T17:47:00.000","2022-08-19T17:47:00.000","13300 Banquets St in Travis (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Blue Tabby"
"A864058",,"2022-08-19T17:47:00.000","2022-08-19T17:47:00.000","13300 Banquets St in Travis (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Brown Tabby"
"A864061",,"2022-08-19T17:47:00.000","2022-08-19T17:47:00.000","13300 Banquets St in Travis (TX)","Stray","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Blue Tabby"
"A864059","Finn","2022-08-19T17:47:00.000","2022-08-19T17:47:00.000","13300 Banquets St in Travis (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Medium Hair","Brown Tabby"
"A864060",,"2022-08-19T17:47:00.000","2022-08-19T17:47:00.000","13300 Banquets St in Travis (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Medium Hair","Brown Tabby"
"A864063","Chomp","2022-08-19T17:47:00.000","2022-08-19T17:47:00.000","13300 Banquets St in Travis (TX)","Stray","Normal","Cat","Intact Male","3 months","Domestic Medium Hair","Blue Tabby"
"A864053",,"2022-08-19T17:25:00.000","2022-08-19T17:25:00.000","9300 S Ih 35 in Austin (TX)","Public Assist","Normal","Cat","Unknown","5 months","Domestic Shorthair Mix","Brown Tabby"
"A864052",,"2022-08-19T17:25:00.000","2022-08-19T17:25:00.000","9300 S Ih 35 in Austin (TX)","Public Assist","Normal","Cat","Intact Female","2 years","Domestic Shorthair Mix","Brown Tabby"
"A864057",,"2022-08-19T17:25:00.000","2022-08-19T17:25:00.000","9300 S Ih 35 in Austin (TX)","Public Assist","Normal","Cat","Intact Female","5 months","Domestic Longhair Mix","Brown Tabby"
"A864051",,"2022-08-19T17:12:00.000","2022-08-19T17:12:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Female","3 months","Domestic Shorthair","Black/White"
"A864049",,"2022-08-19T17:12:00.000","2022-08-19T17:12:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","3 months","Domestic Shorthair","Brown Tabby"
"A864050",,"2022-08-19T17:12:00.000","2022-08-19T17:12:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","3 months","Domestic Shorthair","Black Tabby"
"A864044",,"2022-08-19T16:57:00.000","2022-08-19T16:57:00.000","2328 Nestlewood Dr in Austin (TX)","Stray","Normal","Dog","Intact Female","4 months","Alaskan Husky","Black/White"
"A863891","*Yukon","2022-08-19T16:57:00.000","2022-08-19T16:57:00.000","2328 Nestlewood Dr in Austin (TX)","Stray","Normal","Dog","Intact Male","4 months","Alaskan Husky","Black/White"
"A864046",,"2022-08-19T16:51:00.000","2022-08-19T16:51:00.000","701 Woodward in Austin (TX)","Stray","Normal","Cat","Intact Female","1 year","Domestic Shorthair","Orange/White"
"A864045",,"2022-08-19T16:51:00.000","2022-08-19T16:51:00.000","701 Woodward in Austin (TX)","Stray","Normal","Cat","Intact Male","4 months","Domestic Shorthair","Orange Tabby/White"
"A864047","Mandarin","2022-08-19T16:51:00.000","2022-08-19T16:51:00.000","701 Woodward in Austin (TX)","Stray","Normal","Cat","Intact Male","4 months","Domestic Medium Hair","Orange Tabby"
"A864048","*Pip","2022-08-19T16:24:00.000","2022-08-19T16:24:00.000","2802 E 14Th St in Austin (TX)","Stray","Normal","Dog","Intact Male","4 weeks","Labrador Retriever Mix","Black"
"A864042",,"2022-08-19T16:04:00.000","2022-08-19T16:04:00.000","8814 Schick in Austin (TX)","Stray","Normal","Dog","Intact Male","11 months","Pit Bull","Brown Brindle"
"A864043","*Fifi","2022-08-19T16:04:00.000","2022-08-19T16:04:00.000","8814 Schick in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Pit Bull","White/Tan"
"A864037","*Mr. Blue Sky","2022-08-19T15:55:00.000","2022-08-19T15:55:00.000","Austin (TX)","Abandoned","Normal","Cat","Intact Male","2 years","Domestic Shorthair","Blue Tabby"
"A846682","Zeus","2022-08-19T15:40:00.000","2022-08-19T15:40:00.000","Austin (TX)","Owner Surrender","Injured","Dog","Neutered Male","2 years","Bulldog/Boxer","Blue/White"
"A864038","Violet","2022-08-19T15:11:00.000","2022-08-19T15:11:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Spayed Female","1 year","Domestic Medium Hair","Tortie"
"A864040","Chimi","2022-08-19T15:11:00.000","2022-08-19T15:11:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Intact Male","5 months","Domestic Shorthair","Black"
"A864039","Gary","2022-08-19T15:11:00.000","2022-08-19T15:11:00.000","Austin (TX)","Owner Surrender","Normal","Cat","Neutered Male","2 years","Domestic Shorthair","Cream Tabby"
"A864035",,"2022-08-19T14:25:00.000","2022-08-19T14:25:00.000","14802 Chaparral in Travis (TX)","Stray","Injured","Cat","Intact Female","1 year","Domestic Shorthair Mix","Blue"
"A864034","Will","2022-08-19T14:17:00.000","2022-08-19T14:17:00.000","Austin (TX)","Owner Surrender","Normal","Dog","Neutered Male","1 year","Chihuahua Longhair","Tan/White"
"A864033",,"2022-08-19T14:00:00.000","2022-08-19T14:00:00.000","Anderson in Austin (TX)","Stray","Normal","Dog","Intact Male","1 year","Pug","Black"
"A855435","Gryffin","2022-08-19T13:39:00.000","2022-08-19T13:39:00.000","Travis (TX)","Owner Surrender","Normal","Dog","Intact Male","7 months","Siberian Husky","Red/Buff"
"A863761","Chip","2022-08-19T13:37:00.000","2022-08-19T13:37:00.000","5712 Lipan Apache Bend in Austin (TX)","Public Assist","Normal","Dog","Neutered Male","3 years","Pembroke Welsh Corgi","Tricolor"
"A864027","*Bindi","2022-08-19T13:05:00.000","2022-08-19T13:05:00.000","1300 Redd in Austin (TX)","Stray","Normal","Dog","Intact Female","1 year","Pit Bull","Black"
"A864030","*Hashbrown","2022-08-19T12:58:00.000","2022-08-19T12:58:00.000","Thaxton Rd in Austin (TX)","Stray","Normal","Dog","Intact Male","7 months","Queensland Heeler","Red Merle/White"
"A864031","*Victoria","2022-08-19T12:58:00.000","2022-08-19T12:58:00.000","Thaxton Rd in Austin (TX)","Stray","Normal","Dog","Intact Female","7 months","Queensland Heeler/Labrador Retriever","Brown Brindle/White"
"A864032",,"2022-08-19T12:58:00.000","2022-08-19T12:58:00.000","Thaxton Rd in Austin (TX)","Stray","Normal","Dog","Intact Female","7 months","Queensland Heeler/Labrador Retriever","White/Brown Brindle"
"A784942",,"2022-08-19T12:45:00.000","2022-08-19T12:45:00.000","5611 Nancy Dr in Austin (TX)","Stray","Normal","Cat","Spayed Female","4 years","Domestic Shorthair Mix","Torbie"
"A864022",,"2022-08-19T12:45:00.000","2022-08-19T12:45:00.000","5611 Nancy Dr in Austin (TX)","Stray","Normal","Cat","Intact Male","2 years","Domestic Medium Hair","Orange Tabby"
