"idhighwayl","route","direction","poletype","lightprese","sideofroad","image","date","elevation","latitude","longitude","geolocation"
"5491-7805","Elvin Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0YEMT00/000000000046/000001064057.jpg","20130710","26.843","30.3460268","-91.12736918","(30.3460268, -91.12736918)"
"5491-23017","Sharpsburg Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B310TQ200/000000000025/000000488043.jpg","20131103","43.81200000000001","30.40557799","-90.98943804","(30.40557799, -90.98943804)"
"5491-14520","Memorial Tower Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137B0QEGQ00/000000004006/000000288181.jpg","20130711","23.579","30.32615672","-91.11668791","(30.32615672, -91.11668791)"
"5491-8592","Foxshire Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ0ZT1400/000000000073/000000136001.jpg","20131119","46.548","30.44015845","-91.04909078","(30.44015845, -91.04909078)"
"5491-24934","S Harrell's Ferry Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AI0UTVY00/000002000342/000003064327.jpg","20131018","42.355","30.42770273","-91.01688763","(30.42770273, -91.01688763)"
"5491-4151","College Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC11TY100/000000000003/000001692156.jpg","20131212","56.57400000000001","30.43703305","-91.13100183","(30.43703305, -91.13100183)"
"5491-22453","Summa Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13841CEBB00/000000000040/000000676182.jpg","20130804","34.238","30.39731108","-91.09704107","(30.39731108, -91.09704107)"
"5491-10461","Green Trails Blvd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AR0XT6V00/000000000002/000000360103.jpg","20131027","39.993","30.3949304","-91.01197177","(30.3949304, -91.01197177)"
"5491-21931","S Foster Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB16TAH00/000000000078/000000788114.jpg","20131211","50.698","30.43971478","-91.13523114","(30.43971478, -91.13523114)"
"5491-18657","Quail Grove Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AH0WT9R00/000000004036/000000128236.jpg","20131017","30.111","30.36678857","-91.04220915000001","(30.36678857, -91.04220915)"
"5491-989","Boone Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N11EWV00/000000000069/000000472050.jpg","20130723","30.327","30.38340873","-91.13526781","(30.38340873, -91.13526781)"
"5491-10299","Highland Park Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N0OE3F00/000000000098/000000368067.jpg","20130723","39.786","30.38838369","-91.13426878","(30.38838369, -91.13426878)"
"5491-2672","Broad Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138C14EDG00/000000000027/000000080208.jpg","20130812","36.377","30.3664033","-91.06236712000001","(30.3664033, -91.06236712)"
"5491-26805","West Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD11TAA00/000000000245/000000268209.jpg","20131113","56.22","30.44512368","-91.15184303","(30.44512368, -91.15184303)"
"5491-18683","Park Rowe Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138R1DF4U00/000000000037/000000276021.jpg","20130827","31.856","30.37965078","-91.09432488","(30.37965078, -91.09432488)"
"5491-25288","Twelve Oaks Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0YE4W00/000000000006/000000656039.jpg","20130714","28.037","30.37732712","-91.1994493","(30.37732712, -91.1994493)"
"5491-3","Antioch Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AN10TJ420/000000000027/000000128042.jpg","20131023","58.46400000000001","30.37000867","-91.00888423000001","(30.37000867, -91.00888423)"
"5491-4811","Kelwood Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C50TTW900/000000000151/000000116003.jpg","20131205","51.551","30.44763114","-91.09797406","(30.44763114, -91.09797406)"
"5491-22759","Shadybrook Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BA0NTZ500/000000000092/000000156075.jpg","20131110","45.37300000000001","30.45520409","-91.01570891","(30.45520409, -91.01570891)"
"5491-6660","Dvwy","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H17FTT00/000000000023/000000172074.jpg","20130917","55.19","30.41196992","-91.06374529999999","(30.41196992, -91.0637453)"
"5491-2975","Bluestone Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ForwardRight/139C0NF6F20/000000004016/000000008154.jpg","20130912","37.056","30.41084971","-91.08268593","(30.41084971, -91.08268593)"
"5491-22298","Steele Blvd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD11TW000/000000000011/000001060080.jpg","20131113","52.709","30.44376277","-91.15054730999999","(30.44376277, -91.15054731)"
"5491-20236","Rhine Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V18FVH00/000000000175/000000068065.jpg","20130831","43.828","30.37694644","-91.10583144","(30.37694644, -91.10583144)"
"5491-4378","Cyril Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C715T2M00/000000000052/000000192218.jpg","20131207","61.134","30.43728747","-91.10740632","(30.43728747, -91.10740632)"
"5491-4308","Crestaire Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141H0UT1L00/000000004093/000000352174.jpg","20140117","57.77800000000001","30.47759229","-91.08856349","(30.47759229, -91.08856349)"
"5491-12249","Jennifer Jean Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137F13E2E00/000000000074/000000280024.jpg","20130715","35.15","30.39973446","-91.17478851","(30.39973446, -91.17478851)"
"5491-28556","W Sherwood Meadow Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ15TMW00/000000000010/000000092021.jpg","20131119","47.21100000000001","30.43492035","-91.05221116","(30.43492035, -91.05221116)"
"5491-11690","Goodwood Blvd","5","Metal","Unknown","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD18TYI00/000000000040/000001892268.jpg","20131113","54.169","30.4436987","-91.0785365","(30.4436987, -91.0785365)"
"5491-23595","Stuart Ave","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/137O0QE0420/000000004001/000000428059.jpg","20130724","48.526","30.41125489","-91.15099812","(30.41125489, -91.15099812)"
"5491-12934","Lee Dr","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137O0QECJ00/000000000014/000000528081.jpg","20130724","40.45500000000001","30.41058941","-91.1470885","(30.41058941, -91.1470885)"
"5491-26416","Timber Cove St","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K17EOI00/000000000025/000000076055.jpg","20130720","43.884","30.39882464","-91.15939515","(30.39882464, -91.15939515)"
"5491-11174","Grand Way Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137913E8600/000000004068/000000392001.jpg","20130709","27.096","30.33045712","-91.13068296","(30.33045712, -91.13068296)"
"5491-13692","Leeward Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K1FE6800/000000000005/000000072107.jpg","20130720","44.386","30.39330394","-91.15289145","(30.39330394, -91.15289145)"
"5491-13988","La Louisiane Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AN10T7M20/000000004062/000000152174.jpg","20131023","42.283","30.37113408","-91.00690582","(30.37113408, -91.00690582)"
"5491-13388","Lancelot Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AI0PTP300/000000000239/000000464047.jpg","20131018","45.521","30.42499393","-91.04555831","(30.42499393, -91.04555831)"
"5491-23661","S Choctaw Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CG19TO000/000004000163/000005960223.jpg","20131216","53.608","30.46919311","-91.02485437999999","(30.46919311, -91.02485438)"
"5491-17617","Notting Hill Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137T1BEWG00/000000000139/000000228007.jpg","20130729","30.941","30.3607946","-91.0603728","(30.3607946, -91.0603728)"
"5491-16446","North Blvd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD0VTQO00/000002000149/000002080119.jpg","20131113","78.23100000000001","30.44784668","-91.17308302000001","(30.44784668, -91.17308302)"
"5491-7230","El Camino Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0VT4A00/000000000189/000000088054.jpg","20140114","-39.37600000000001","30.46337666","-91.07274511999999","(30.46337666, -91.07274512)"
"5491-5648","Clairewood Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13831FEPI00/000000000093/000000092035.jpg","20130803","42.887","30.37785615","-91.13082301","(30.37785615, -91.13082301)"
"5491-10303","Highland Park Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N0OE3F00/000000000098/000000432117.jpg","20130723","33.69","30.38754363","-91.13477294000001","(30.38754363, -91.13477294)"
"5491-10687","Highland Oaks Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138S0ZF7I00/000000000043/000000448222.jpg","20130828","26.748","30.35447325","-91.06398885","(30.35447325, -91.06398885)"
"5491-2905","Bluebonnet Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139C0PFJX00/000000000168/000000120004.jpg","20130912","34.832","30.40133569","-91.08388557000001","(30.40133569, -91.08388557)"
"5491-28520","Westlake Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137D1DEA800/000000000022/000000112004.jpg","20130713","29.721","30.34220632","-91.13775196","(30.34220632, -91.13775196)"
"5491-27873","World Ministry Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13891AE1F00/000000000064/000000180075.jpg","20130809","26.207","30.38743334","-91.09147333999999","(30.38743334, -91.09147334)"
"5491-17656","N Sabine Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V1AFT100/000000004009/000000280095.jpg","20130831","48.395","30.38080328","-91.10485842999999","(30.38080328, -91.10485843)"
"5491-23081","Shenandoah Ave","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT0UTIX00/000000000093/000000624103.jpg","20131029","43.707","30.39719577","-91.01729241","(30.39719577, -91.01729241)"
"5491-9602","Hunters Park Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT17T9U00/000000000124/000000152085.jpg","20131029","49.415","30.40575216","-91.02200876000001","(30.40575216, -91.02200876)"
"5491-16795","N Airway Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CJ0YTKM00/000000000040/000000464121.jpg","20131219","56.499","30.46532607","-91.09859354","(30.46532607, -91.09859354)"
"5491-19756","Port Hudson Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B318TDF00/000000000118/000000416005.jpg","20131103","44.52","30.40214511","-90.99843722999999","(30.40214511, -90.99843723)"
"5491-19243","Port Hudson Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B317T0700/000000000223/000000292139.jpg","20131103","44.825","30.39946062","-91.00000129999999","(30.39946062, -91.0000013)"
"5491-5380","Barnett Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC0MT3J00/000000000059/000000092090.jpg","20131212","53.352","30.42728363","-91.09996873999999","(30.42728363, -91.09996874)"
"5491-14664","Mammoth Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141C1BTK800/000000004056/000000080159.jpg","20140112","58.116","30.47389181","-91.08630903","(30.47389181, -91.08630903)"
"5491-20711","Round Oak Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM16T0O00/000000004046/000000116090.jpg","20131022","29.327","30.36950823","-90.99954439","(30.36950823, -90.99954439)"
"5491-417","Arcadia Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13950SFUS00/000000000001/000000120097.jpg","20130905","57.965","30.37885995","-91.10950077","(30.37885995, -91.10950077)"
"5491-8288","East Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD11TAB00/000000000074/000000148070.jpg","20131113","74.881","30.4456575","-91.14942447","(30.4456575, -91.14942447)"
"5491-4833","Currency Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ13T7Z00/000000000003/000000244170.jpg","20131026","35.488","30.37886333","-91.0183869","(30.37886333, -91.0183869)"
"5491-33","Anselmo Ln","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13891AE1E00/000000000066/000000476243.jpg","20130809","61.65","30.39403839","-91.10266858999999","(30.39403839, -91.10266859)"
"5491-5818","College Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD10TYR00/000000000043/000000084087.jpg","20131213","68.12900000000001","30.43861701","-91.12765514","(30.43861701, -91.12765514)"
"5491-21666","Shadow Oak Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138S14FWY00/000000000132/000000128169.jpg","20130828","40.101","30.35241698","-91.0619724","(30.35241698, -91.0619724)"
"5491-12324","Katherine Ave","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BF10TOO00/000000000156/000000112104.jpg","20131115","45.131","30.45475466","-91.02773858000001","(30.45475466, -91.02773858)"
"5491-23900","S Marilyn Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS17TN200/000000004015/000000220007.jpg","20131128","54.268","30.43783154","-91.07680416","(30.43783154, -91.07680416)"
"5491-2236","Boulevard De Province","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ0UTCE00/000000000100/000000536095.jpg","20131119","43.428","30.44026048","-91.04544081","(30.44026048, -91.04544081)"
"5491-3171","Corporate Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B811TMK00/000000000106/000001104037.jpg","20131108","49.337","30.42596999","-91.12125522","(30.42596999, -91.12125522)"
"5491-10560","Highland Rd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A0MEJ100/000006000154/000006760077.jpg","20130710","34.737","30.40528725","-91.17445407","(30.40528725, -91.17445407)"
"5491-3657","Chelsea Dr","6","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139B12FD400/000000000186/000000600153.jpg","20130911","54.163","30.41284695","-91.08927433","(30.41284695, -91.08927433)"
"5491-8536","Fort Sumpter Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT0VTIK00/000000000016/000000060011.jpg","20131029","46.466","30.39765968","-90.99605927","(30.39765968, -90.99605927)"
"5491-24386","Sugar Mill Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AL0YTKI00/000000000043/000000196003.jpg","20131021","36.705","30.35736233","-90.99810465","(30.35736233, -90.99810465)"
"5491-16188","Morning View Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B50TTT000/000000000084/000000040035.jpg","20131105","41.70200000000001","30.39932418","-90.97727909","(30.39932418, -90.97727909)"
"5491-22121","S Sherwood Forest Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139F18FLU00/000002000233/000002348182.jpg","20130915","47.44","30.40733013","-91.0514781","(30.40733013, -91.0514781)"
"5491-11555","Gingerwood Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138T1AFC400/000000000219/000000072092.jpg","20130829","26.876","30.34900046","-91.03982784","(30.34900046, -91.03982784)"
"5491-27796","Woodlore Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B91AT3X00/000000000173/000000232138.jpg","20131109","47.125","30.4515082","-91.01385671","(30.4515082, -91.01385671)"
"5491-26234","Theron Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V13FG100/000000000008/000000200114.jpg","20130831","28.415","30.38650255","-91.10906496","(30.38650255, -91.10906496)"
"5491-27585","Whitehaven St","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/13820VEHS20/000000000007/000000416164.jpg","20130802","41.682","30.40933391","-91.15158916","(30.40933391, -91.15158916)"
"5491-4672","Commerce Cir","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD0MTXL00/000000000187/000000296016.jpg","20131213","56.44300000000001","30.429729","-91.11790807","(30.429729, -91.11790807)"
"5491-7170","Exchequer Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H0WFKA00/000000000063/000000048002.jpg","20130917","33.959","30.38522867","-91.04768355","(30.38522867, -91.04768355)"
"5491-849","Altus Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT1AT5A00/000000000036/000000108033.jpg","20131029","43.582","30.4013087","-91.01386927","(30.4013087, -91.01386927)"
"5491-17995","Oak Shadow Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13960RF5X00/000000000071/000000128131.jpg","20130906","47.247","30.37700034","-91.07876161","(30.37700034, -91.07876161)"
