"objectid","type","subtype","start_date","end_date","description","severity","street","direction","from_cross_street","end_cross_street","recurring","major_event","full_closure","route","alt_route","sidewalk","agency","city","contact"
"11853","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-04-11T07:00:00.000","2022-04-15T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","Millerville Rd","NORTH","Weldwood Dr","Sweet Gum Ave","Daily","Millerville Rd","Partial","Millerville Rd","Westside NB Lane",,"DPW","Baton Rouge","Allen & Leblanc"
"16014","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-04-11T07:00:00.000","2022-04-15T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","Millerville Rd","NORTH","Weldwood Dr","Sweet Gum Ave","Daily","Millerville Rd","Partial","Millerville Rd","Westside NB Lane",,"DPW","Baton Rouge","Allen & Leblanc"
"16013","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-09T05:00:00.000","2022-04-10T20:00:00.000","Repairsto metal panels on a 3rd floor balcony of office building. A manlift is required","MINOR","3rd St","BOTH","Laurel St","Florida St","Daily","3rd St","Full","3rd St",,,"DPW","Baton Rouge","MAPP LLC"
"16015","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-08T07:00:00.000","2022-04-08T18:00:00.000","Emergency Point Repair/Restoration","MINOR","Kingcrest Pkwy","BOTH","Devon Rd","Glouster Rd","Daily","Kingcrest Pkwy","Full","Kingcrest Pkwy","Devon Rd-Rainford Rd-Emerald Rd",,"DPW","Baton Rouge","WWC DPW"
"11854","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-07T07:30:00.000","2022-04-08T17:30:00.000","Restoration Supplemental Repairs 11-013 & 11-014","MINOR","W Roosevelt St","BOTH","Illinois St","Wyoming St","Daily","W Roosevelt St","Full","W Roosevelt St","Wyoming St to Aster St or Illinois St to W Mckinley St",,"DPW","Baton Rouge","Grady Crawford"
"12168","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-05T07:30:00.000","2022-04-06T19:00:00.000","Supplemental Sewer Repair 12-009","MINOR","Bedford Dr","BOTH","Wilshire Dr","Government St","Daily","Bedford Dr","Full","Bedford Dr","Jefferson Hwy to Ogden Dr to Wilshire Dr Bedford Dr to Wilshire Dr to Beverly Dr",,"DPW","Baton Rouge","Grady Crawford"
"12167","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-05T07:30:00.000","2022-04-06T19:00:00.000","Supplemental Sewer Repair 12-015","MINOR","Marquette Ave","BOTH","Sheffield Ave","Sevenoaks Ave","Daily","Marquette Ave","Full","Marquette Ave","Sevenoaks Ave to Carrollton Ave to Sheffield Ave or Sevenoaks Ave to Goodwood Ave to Audubon Ave to Sheffield Ave",,"DPW","Baton Rouge","Grady Crawford"
"11851","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-05T07:30:00.000","2022-04-08T17:00:00.000","Supplemental Sewer Repair 12-015","MINOR","Marquette Ave","BOTH","Sevenoaks Ave","Sheffield Ave","Daily","Marquette Ave","Full","Marquette Ave","Sevenoaks Ave to Carrolton Ave to Sheffield Ave ot Sevenoaks Ave to Goodwood Ave to Audubon Ave to Sheffield Ave",,"DPW","Baton Rouge","Grady Crawford"
"11852","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-05T07:30:00.000","2022-04-08T17:00:00.000","Supplemental Sewer Repair 12-009","MINOR","Bedford Dr","BOTH","Wilshire Dr","Government St","Daily","Bedford Dr","Full","Bedford Dr","Jefferson Hwy to Ogden Dr to Wilshire Dr Bedford Dr to Wilshire Dr to Beverly Dr",,"DPW","Baton Rouge","Grady Crawford"
"12169","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-05T07:30:00.000","2022-04-05T17:30:00.000","Restoration Supplemental repair 10-017","MINOR","Iowa St","BOTH","Taylor St","Johnson St","Daily","Iowa St","Full","Iowa St","Taylor St to Vermont St or W Mckinley to Vermont St",,"DPW","Baton Rouge","Grady Crawford"
"12170","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-04T07:30:00.000","2022-04-05T19:00:00.000","Supplemental Sewer Repair 12-003","MINOR","Georgia St","BOTH","Harrison St","Polk St","Daily","Georgia St","Full","Georgia St","E Harrison St to Kentucky St to E Polk or E Polk to Kentucky St to E Harrison St",,"DPW","Baton Rouge","Grady Crawford"
"12174","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-04T07:00:00.000","2022-04-08T19:00:00.000","Pavement restoration","MINOR","Hammond St","BOTH","Byron St","St Gerard Ave","Daily","Hammond St","Full","Hammond St","Enterprise St or back to E Brookstown Dr",,"DPW","Baton Rouge","Allen & Leblanc"
"12172","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-04T07:00:00.000","2022-04-08T19:00:00.000","Pavement Restoration","MINOR","Joseph St","BOTH","Sherwood St","Prescott Rd","Daily","Joseph St","Full","Joseph St","Levera St or Beechwood Dr",,"DPW","Baton Rouge","Allen & Leblanc"
"11855","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-04-04T07:00:00.000","2022-04-04T18:00:00.000","Emergency Point Repair/ Restoration","MINOR","N 30th St","BOTH","Jefferson Ave","Lula Ave","Daily","N 30th St","Full","N 30th St","N 29th St",,"DPW","Baton Rouge","WWC DPW"
"12171","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-04-04T07:00:00.000","2022-04-08T19:00:00.000","Perform annual sewer repair-digging sewer repair and pavement restoration","MINOR","Millerville Rd","EAST","Weldwood Dr","Sweet Gum Ave","Daily","Millerville Rd","Partial","Millerville Rd","Westside NB Lane",,"DPW","Baton Rouge","Allen & Leblanc"
"12173","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-04-04T07:00:00.000","2022-04-08T19:00:00.000","Pavement Restoration","MINOR","Perkins Rd","WEST","Valey St","Balis Dr","Daily","Perkins Rd","Partial","Perkins Rd","Fade traffic into other 2 lanes, SB turning and WB travel lane",,"DPW","Baton Rouge","Alen & Leblanc"
"12177","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-30T09:00:00.000","2022-03-30T18:00:00.000","Emergency Point Repair/Restoration","MINOR","S Ramsey Dr","EAST","E Ramsey Dr","Richland Ave","Daily","S Ramsey Dr","Partial","S Ramsey Dr",,,"DPW","Baton Rouge","WWC DPW"
"12161","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-29T07:30:00.000","2022-03-30T17:30:00.000","Restoration Supplemental Repair 11-009","MINOR","Kentucky St","BOTH","Maryland St","Washington St","Daily","Kentucky St","Full","Kentucky St","Maryland St to E Harrison St or E Washington to Georgia St to E Harrison St",,"DPW","Baton Rouge","Grady Crawford"
"12166","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-29T07:00:00.000","2022-03-29T18:00:00.000","Emergency Point Repair/Restoration","MINOR","Aletha Dr","BOTH","Beta Dr","Gamma Dr","Daily","Aletha Dr","Full","Aletha Dr","Pasadena Dr",,"DPW","Baton Rouge","WWC DPW"
"12176","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-29T07:00:00.000","2022-03-31T19:00:00.000","Emergency Point Repair/Restoration","MINOR","Spain St","BOTH","S 18th St","S 19th St","Daily","Spain St","Full","Spain St","Government St","false","DPW","Baton Rouge","WWC DPW"
"12165","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-29T07:00:00.000","2022-03-30T18:00:00.000","Emergency Point Repair/restoration","MINOR","Spain St","BOTH","S 18th St","S 19th St","Daily","Spain St","Full","Spain St","Government St",,"DPW","Baton Rouge","WWC DPW"
"12164","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-28T08:00:00.000","2022-03-28T18:00:00.000","Emergency Point repair/Restoration","MINOR","Rosenwald Rd","EAST","Helene St","Jones St","Daily","Rosenwald Rd","Partial","Rosenwald St",,,"DPW","Baton Rouge","WWC DPW"
"12179","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-28T07:00:00.000","2022-04-01T19:00:00.000","Pavement restoration","MINOR","Ray St","BOTH","North Blvd","Hatcher Ave","Daily","Ray St","Full","Ray St","North Blvd or Hatcher Ave",,"DPW","Baton Rouge","Allen & Leblanc"
"12181","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-28T07:00:00.000","2022-04-01T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","Myrtle Walk","BOTH","S 16th St","S 17th St","Daily","Myrtle Walk","Full","Myrtle Walk","North on S 16th or West on Lehmann St",,"DPW","Baton Rouge","Allen & Leblanc"
"12163","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-28T07:00:00.000","2022-03-28T18:00:00.000","Emergency Point Repair/Restoration","MINOR","Appomattox Ave","BOTH","Fort Sumpter Dr","Cedar Creek Dr","Daily","Appomattox Ave","Full","Appomattox Ave","Fort Sumpter Dr-Gen. Pickett Ave-Cedar Creek Dr",,"DPW","Baton Rouge","WWC DPW"
"12178","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-28T07:00:00.000","2022-04-01T19:00:00.000","Pavement restoration","MINOR","Perkins Rd","WEST","Valley St","Balis Dr","Daily","Perkins Rd","Partial","Perkins Rd","Fade traffic into other 2 lanes, SB turning and WB travel lane",,"DPW","Baton Rouge","Allen & Leblanc"
"12180","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-28T07:00:00.000","2022-04-01T19:00:00.000","Pavement Restoration","MINOR","Main St","BOTH","Gebelin St","Gottlieb St","Daily","Main St","Full","Main St","Laurel St or North St",,"DPW","Baton Rouge","Allen & Leblanc"
"11211","OTHER","ROAD_CLOSED_HAZARD","2022-03-27T07:00:00.000","2022-03-27T11:00:00.000","Shamrock and Run","HEAVY","South Stadium","ALL","Ceba","Campus","Yes","https://lsu.kappadelta.org","Full","North on Ceba, west S Stadium, north on W Stadium, east on N Stadium, north on Fieldhouse, east on Dalrymple, south on Tower, south on E Campus, east on Campus, south on Campus, west on S Stadium, south on Ceba","Nicholson Dr","false","Police","Baton Rouge","Kappa Delta Epsilon"
"11210","OTHER","ROAD_CLOSED_HAZARD","2022-03-26T07:00:00.000","2022-03-26T12:00:00.000","DSAG Buddy Walk","MINOR","3rd Street","BOTH","Lafayette","State Capitol","Yes","www.dsagbr.org","Full","Lafayette at 3rd St to State Capitol Dr and back to Lafayette","River Road","false","Police","Baton Rouge","Down Syndrome Awareness Group"
"11848","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-25T07:30:00.000","2022-03-28T17:30:00.000","Supplemental Sewer Repair 11-016","MINOR","Wyoming St","BOTH","Iris St","Violet St","Daily","Wyoming St","Full","Wyoming St","Iris St or Violet St to La 30",,"DPW","Baton Rouge","Grady Crawford"
"14408","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-25T07:30:00.000","2022-03-25T17:30:00.000","Supplemental Sewer Repair 11-016","MINOR","Wyoming St","BOTH","Iris St","Violet St","Daily","Wyoming St","Full","Wyoming St","Iris St or Violet St to La 30",,"DPW","Baton Rouge","Grady Crawford"
"14407","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-24T07:30:00.000","2022-03-25T17:30:00.000","Supplemental Sewer Repairs 11-013 & 11-014","MINOR","W Roosevelt St","BOTH","Illinois St","Wyoming St","Daily","W Roosevelt St","Full","W Roosevelt St","Aster St to South River Rd",,"DPW","Baton Rouge","Grady Crawford"
"11847","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-24T07:30:00.000","2022-03-25T17:30:00.000","Supplemental Sewer repairs 11-013, 11-014","MINOR","W Roosevelt St","BOTH","Illinois St","Wyoming St","Daily","W Roosevelt St","Full","W Roosevelt St","Aster St to S River Rd",,"DPW","Baton Rouge","Grady Crawford"
"11844","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-24T07:30:00.000","2022-03-25T17:30:00.000","Supplemental sewer repair-Restoration 9-042, 9-043, 9-044, 9-045","MINOR","Janet Ave","BOTH","W Parker Blvd","E Boyd Ave","Daily","Janet Ave","Full","Janet Ave","W Parker Blvd to Dodson Ave to E Boyd Ave",,"DPW","Baton Rouge","Grady Crawford"
"14404","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-24T07:30:00.000","2022-03-25T17:30:00.000","Supplemental sewer repairs-Restoration 9-042, 9-043, 9-044, 9-045","MINOR","Janet Ave","BOTH","W Parker Blvd","E Boyd Ave","Daily","Janet Ave","Full","Janet Ave","W Parker Blvd to Dodson Ave to E Boyd Ave",,"DPW","Baton Rouge","Grady Crawford"
"13775","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-24T07:00:00.000","2022-03-25T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","St Charles St","NORTH","America St","Louisiana Ave","Daily","St Charles St","Partial","St Charles St","Use east parking lane as travel lane, no parking on street",,"DPW","Baton Rouge","Allen & Leblanc"
"11534","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-24T07:00:00.000","2022-03-25T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","St Charles St","NORTH","America St","Louisiana Ave","Daily","St Charles St","Partial","St Charles St","Use East parking lane as travel lane no parking on street",,"DPW","Baton Rouge","Allen & Leblanc"
"13776","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-23T08:00:00.000","2022-03-23T18:00:00.000","Emergency Point Repair/ Restoration","MINOR","South blvd","BOTH","St Charles St","Royal St","Daily","South blvd","Full","South Blvd",,,"DPW","Baton Rouge","WWC DPW"
"11535","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-23T08:00:00.000","2022-03-23T18:00:00.000","Emergency Point Repair/restoration","MINOR","South Blvd","BOTH","St Charles St","Royal St","Daily","South Blvd","Full","South Blvd",,,"DPW","Baton Rouge","WWC DPW"
"11528","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-22T08:00:00.000","2022-03-22T16:00:00.000","Placing fiber cable on the south side of Perkins from pickett Ave to Lee Dr","MINOR","Perkins Rd","EAST","Pickett Ave","Lee Dr","Daily","Perkins Rd","Partial","Perkins Rd",,,"DPW","Baton Rouge","AT&T Louisiana"
"14410","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-22T08:00:00.000","2022-03-22T16:00:00.000","Placing fiber cable on the south side of Perkins from Pickett Ave to Lee Dr","MINOR","Perkins Rd","EAST","Pickett Ave","Lee Dr","Daily","Perkins Rd","Partial","Perkins Rd",,,"DPW","Baton Rouge","AT&T"
"11850","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-22T08:00:00.000","2022-03-22T16:00:00.000","Placing fiber cable on the south side of Perkins from Pickett Ave to Lee Dr","MINOR","Perkins Rd","EAST","Pickett Ave","Lee Dr","Daily","Perkins Rd","Partial","Perkins Rd",,,"DPW","Baton Rouge","AT&T Louisiana"
"11842","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-22T07:00:00.000","2022-03-25T19:00:00.000","Pavement Restoration","MINOR","Ray St","BOTH","North Blvd","Hatcher Ave","Daily","Ray St","Full","Ray St","North Blvd or Hatcher Ave",,"DPW","Baton Rouge","Allen & Leblanc"
"14402","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-22T07:00:00.000","2022-03-25T19:00:00.000","Pavement restoration","MINOR","Ray St","BOTH","Hatcher Ave","North Blvd","Daily","Ray St","Full","Ray St","North Blvd or Hatcher Ave",,"DPW","Baton Rouge","Allen & Leblanc"
"11532","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-30T07:30:00.000","Soil borings in NW bound lan for a new May St bridge design","MINOR","May St","WEST","Dalrymple Dr","Lakeshore Dr","Daily","May St","Partial","May St","E Lakeshore Dr",,"DPW","Baton Rouge","Geo Engineers Inc"
"11841","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-25T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","Myrtle Walk","BOTH","S 16th St","S 17th St","Daily","Myrtle Walk","Full","Myrtle Walk","North on S 16th or West on Lehmann St",,"DPW","Baton Rouge","Allen & Leblanc"
"11536","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-25T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","St Charles St","BOTH","America St","Louisiana Ave","Daily","St Charles St","Full","St Charles St","Royal St or Somerulos St",,"DPW","Baton Rouge","Allen & Leblanc"
"11845","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-21T18:00:00.000","Emergency Point Repair/Restoration","MINOR","72nd Ave","WEST","Yorkshire St","Nottingham St","Daily","72nd Ave","Partial","72nd Ave",,,"DPW","Baton Rouge","WWC DPW"
"14403","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-25T19:00:00.000","Pavement Restoration","MINOR","Main St","BOTH","Gottlieb St","Gebelin St","Daily","Main St","Full","Main St","Laurel St or North St",,"DPW","Baton Rouge","Allen & Leblanc"
"14082","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-25T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","Myrtle Walk","BOTH","16th St","17th St","Daily","Myrtle Walk","Full","Myrtle Walk","North on S 16th or West on Lehmann St",,"DPW","Baton Rouge","Allen & Leblanc"
"11843","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-25T19:00:00.000","Pavement restoration","MINOR","Main St","BOTH","Gebelin St","Gottlieb St","Daily","Main St","Full","Main St","Laurel St or North St",,"DPW","Baton Rouge","Allen & Leblanc"
"14405","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-21T18:00:00.000","Emergency Point Repair/ Restoration","MINOR","72nd Ave","WEST","Yorkshire St","Nottingham St","Daily","72nd Ave","Partial","72nd Ave",,,"DPW","Baton Rouge","WWC DPW"
"14415","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-30T17:30:00.000","Soil borings in NW bound lane for a new May St Bridge design","MINOR","May St","WEST","Dalrymple Dr","E Lakeshore Dr","Daily","May St","Partial","May St","E Lakeshore Dr",,"DPW","Baton Rouge","Geo Engineering Inc"
"14081","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-21T07:00:00.000","2022-03-25T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","St Charles St","BOTH","America St","Louisiana Ave","Daily","St Charles St","Full","St Charles St","Royal St or Somerulos St",,"DPW","Baton Rouge","Allen & Leblanc"
"2832","Other","ROAD_CLOSED_HAZARD","2022-03-19T06:00:00.000","2022-03-19T15:00:00.000","St. Patrick's Day Parade","MAJOR","Perkins Road","ALL","Hundred Oaks","Acadian","No","The Parade Group LLC","Full","Hundred Oaks to S. Eugene to Terrace to Perkins to Acadian","N/A","false","Police","Baton Rouge","The Parade Group, LLC"
"11849","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-18T08:00:00.000","2022-03-22T18:00:00.000","Emergency Point Repair/ restoration","MINOR","Westfork Dr","BOTH","Southfork Ave","Sherwood Forest Blvd","Daily","Westfork Dr","Full","Westfork Dr","Sherwood Forest Blvd",,"DPW","Baton Rouge","WWC DPW"
"14409","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-18T08:00:00.000","2022-03-22T18:00:00.000","Emergency Point Repair/Restoration","MINOR","Westfork Dr","BOTH","Southfork Ave","Sherwood Forest Blvd","Daily","Westfork Dr","Full","Westfork Dr","Sherwood Forest Blvd",,"DPW","Baton Rouge","WWC DPW"
"14411","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-18T06:00:00.000","2022-04-18T18:00:00.000","Parking space/ Meter request","MINOR","North Blvd","BOTH","4th St","5th St","Daily","North Blvd","Full","North Blvd",,,"DPW","Baton Rouge","Wampold Companies"
"11529","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-18T06:00:00.000","2022-04-18T18:00:00.000","City Plaza renovations-Paver Work","MINOR","4th St","BOTH","Convention St","North Blvd","Daily","4th St","Partial","4th St",,,"DPW","Baton Rouge","Wampold Companies"
"14412","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2022-03-18T06:00:00.000","2022-04-18T18:00:00.000","Parking Space/Meter Request","MINOR","Convention St","BOTH","4th St","5th St","Daily","Convention St","Full","Convention St",,,"DPW","Baton Rouge","Wampold Companies"
"14406","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-17T07:30:00.000","2022-03-17T17:00:00.000","Restoration-Supplemental repairs","MINOR","E State St","EAST","Carlotta St","Dalrymple Dr","Daily","E State St","Partial","E State St",,,"DPW","Baton Rouge","Grady Crawford"
"11846","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-17T07:30:00.000","2022-03-17T17:00:00.000","Restoration-Supplemental Repairs","MINOR","E State St","EAST","Dalrymple Dr","Carlotta St","Daily","E State St","Partial","E State St",,,"DPW","Baton Rouge","Grady Crawford"
"14414","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-17T07:00:00.000","2022-03-25T12:00:00.000","demoing street panels in the EBL panels are marked in white paint","MINOR","Bennington Ave","EAST","Jamestown Ave","College Dr","Daily","Bennington Ave","Partial","Bennington Ave",,,"DPW","Baton Rouge","Mtn-Street.East"
"11531","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2022-03-17T07:00:00.000","2022-03-25T12:00:00.000","Demoing street panel's in the EBL panels are marked in white paint","MINOR","Bennington Ave","EAST","College Dr","Jamestown Ave","Daily","Bennington Ave","Partial","Bennington Ave",,,"DPW","Baton Rouge","Mtn Street East"
