"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"S16630500049","2014-01-02T00:00:00.000","2593","Hy-Vee Food Store / Carroll","905 US HIGHWAY 30 WEST","CARROLL","51401","POINT (-94.853591 42.064155)","14","Carroll","1051010","AMERICAN GRAPE BRANDIES","259","Heaven Hill Brands","52316","Christian Bros Brandy","12","750","5.42","8.38","4","33.52","3.00","0.79"
"S16625200112","2014-01-02T00:00:00.000","3692","Wilkie Liquors","724  1ST ST E","MT VERNON","52314","POINT (-91.960918 41.994458)","57","Linn","1032080","IMPORTED VODKA","35","Bacardi U.S.A., Inc.","34433","Grey Goose Vodka","12","750","18.49","27.74","3","83.22","2.25","0.59"
"S16617200094","2014-01-02T00:00:00.000","2285","John's Grocery","401 EAST MARKET ST","IOWA CITY","52240","POINT (-91.529854 41.663541)","52","Johnson","1012210","SINGLE MALT SCOTCH","370","Pernod Ricard USA/Austin Nichols","5040","Glenlivet 18yr","6","750","44.99","67.49","2","134.98","1.50","0.40"
"S16629600029","2014-01-02T00:00:00.000","3920","Smokin' Joe's #11 Tobacco and Liquor","1606 CAMANCHE AVE","CLINTON","52732","POINT (-90.204748 41.827845)","23","Clinton","1012100","CANADIAN WHISKIES","260","Diageo Americas","10836","Crown Royal Black","12","750","17.00","25.49","1","25.49","0.75","0.20"
"S16626100006","2014-01-02T00:00:00.000","4902","Broadway Liquor","821 BROADWAY ST","WATERLOO","50703","POINT (-92.345144 42.513772)","07","Black Hawk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols","32234","Seagrams Extra Dry Gin","24","375","3.39","5.09","24","122.16","9.00","2.38"
"S16627500042","2014-01-02T00:00:00.000","3772","Shop N Save #1 / Mlk Pkwy","2127 M L KING JR PKWY","DES MOINES","50314",,"77","Polk","1012100","CANADIAN WHISKIES","260","Diageo Americas","11290","Crown Royal Canadian Whisky Mini","10","300","6.90","10.35","3","31.05","0.90","0.24"
"S16637500123","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1012200","SCOTCH WHISKIES","260","Diageo Americas","5349","Johnnie Walker Red","6","1750","27.25","40.87","2","81.74","3.50","0.92"
"S16633100021","2014-01-02T00:00:00.000","2550","Hy-Vee Food Store / Osceola","510 WEST MCLANE","OSCEOLA","50213","POINT (-93.77321 41.030569)","20","Clarke","1081340","ROOT BEER SCHNAPPS","65","Jim Beam Brands","82827","Dekuyper Rootbeer","12","1000","7.62","11.43","2","22.86","2.00","0.53"
"S16622200019","2014-01-02T00:00:00.000","4502","Neighborhood Mart / Waterloo","2100, LAFAYETTE ST","WATERLOO","50703","POINT (-92.31397200000002 42.489914)","07","Black Hawk","1022100","TEQUILA","421","Sazerac Co., Inc.","89916","Tortilla Gold Tequila","12","750","6.27","9.40","3","28.20","2.25","0.59"
"S16640300007","2014-01-02T00:00:00.000","4344","Spirits / Grimes","109 EAST 1ST ST STE B","GRIMES","50111","POINT (-93.793827 41.68840000000001)","77","Polk","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis","45278","Paramount White Rum","6","1750","7.58","11.37","6","68.22","10.50","2.77"
"S16640200029","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1031080","VODKA 80 PROOF","260","Diageo Americas","37426","Popov Vodka 80 Prf Traveler","12","750","4.50","6.75","12","81.00","9.00","2.38"
"S16622700128","2014-01-02T00:00:00.000","2512","Hy-Vee Wine and Spirits / Iowa City","1720 WATERFRONT DR","IOWA CITY","52240","POINT (-91.53046300000001 41.642764)","52","Johnson","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols","32234","Seagrams Extra Dry Gin","24","375","3.39","5.09","24","122.16","9.00","2.38"
"S16625500027","2014-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1ST ST","IOWA CITY","52245","POINT (-91.528105 42.207428)","52","Johnson","1081030","COFFEE LIQUEURS","370","Pernod Ricard USA/Austin Nichols","67522","Kahlua Coffee Liqueur Mini","12","500","6.60","9.90","1","9.90","0.50","0.13"
"S16630300028","2014-01-02T00:00:00.000","4829","Central City 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.613739 41.60572)","77","Polk","1081900","MISC. AMERICAN CORDIALS & LIQUEURS","65","Jim Beam Brands","73571","Crave Chocolate Cherry","12","750","11.54","17.31","2","34.62","1.50","0.40"
"S16636800168","2014-01-02T00:00:00.000","4829","Central City 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.613739 41.60572)","77","Polk","1041100","AMERICAN DRY GINS","65","Jim Beam Brands","30247","Gilbey's Gin London Dry","12","1000","6.55","9.83","2","19.66","2.00","0.53"
"S16640500016","2014-01-02T00:00:00.000","4410","Kum & Go #203 / Perry","1219 1ST ST","PERRY","50220",,"08","Boone","1031080","VODKA 80 PROOF","260","Diageo Americas","37991","Smirnoff Vodka 80 Prf Mini","12","500","7.47","11.20","2","22.40","1.00","0.26"
"S16631700003","2014-01-02T00:00:00.000","4958","Five Corners Liquor & Wine","809 E 18TH ST","CEDAR FALLS","50613","POINT (-92.436845 42.5214)","07","Black Hawk","1062310","SPICED RUM","260","Diageo Americas","43336","Captain Morgan Original Spiced","12","750","8.25","12.62","12","151.44","9.00","2.38"
"S16627500018","2014-01-02T00:00:00.000","3772","Shop N Save #1 / Mlk Pkwy","2127 M L KING JR PKWY","DES MOINES","50314",,"77","Polk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols","32232","Seagrams Extra Dry Gin","48","100","0.98","1.47","48","70.56","4.80","1.27"
"S16631200009","2014-01-02T00:00:00.000","2572","Hy-Vee Food Store / Cedar Falls","6301 UNIVERSITY","CEDAR FALLS","50613","POINT (-92.435236 42.512789)","07","Black Hawk","1041100","AMERICAN DRY GINS","370","Pernod Ricard USA/Austin Nichols","32236","Seagrams Extra Dry Gin","12","750","5.99","8.99","12","107.88","9.00","2.38"
"S16612400064","2014-01-02T00:00:00.000","2633","Hy-Vee #3 / BDI / Des Moines","3221 SE 14TH ST","DES MOINES","50320","POINT (-93.596754 41.554101)","77","Polk","1081700","DISTILLED SPIRITS SPECIALTY","259","Heaven Hill Brands","73702","Evan Williams Honey","12","750","7.94","11.91","1","11.91","0.75","0.20"
"S16635000056","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1081400","TRIPLE SEC","434","Luxco-St Louis","86506","Paramount Triple Sec","12","750","3.33","4.99","12","59.88","9.00","2.38"
"S16629100071","2014-01-02T00:00:00.000","2130","Sycamore Convenience","617 SYCAMORE","WATERLOO","50703","POINT (-92.335358 42.497854)","07","Black Hawk","1031200","VODKA FLAVORED","205","E AND J GALLO WINERY","40599","New Amsterdam Red Berry","12","750","6.90","10.35","2","20.70","1.50","0.40"
"S16641200043","2014-01-02T00:00:00.000","2626","Hy-Vee Drugstore / University / DSM","4100 UNIVERSITY AVE","DES MOINES","50311","POINT (-93.673222 41.600361)","77","Polk","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation","26824","Jack Daniels Old #7 Black Lbl Square","24","375","6.54","9.81","24","235.44","9.00","2.38"
"S16617500025","2014-01-02T00:00:00.000","2954","Dahl's / Ingersoll","3425 INGERSOLL","DES MOINES","50300","POINT (-93.663337 41.586313)","77","Polk","1032080","IMPORTED VODKA","190","Firestarter Spirits Inc.","34709","Firestarter Vodka","6","750","12.27","18.41","3","55.23","2.25","0.59"
"S16626300069","2014-01-02T00:00:00.000","2487","Anamosa Family Foods","402 EAST MAIN","ANAMOSA","52205","POINT (-91.281344 42.108275)","53","Jones","1081600","WHISKEY LIQUEUR","421","Sazerac Co., Inc.","64866","Fireball Cinnamon Whiskey","12","750","8.98","13.47","3","40.41","2.25","0.59"
"S16635000051","2014-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6TH ST SW","CEDAR RAPIDS","52404","POINT (-91.67706 41.962419)","57","Linn","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands","20248","Old Crow","6","1750","8.92","13.38","6","80.28","10.50","2.77"
"S16616900052","2014-01-02T00:00:00.000","3565","Hartig Drug Store #10","701 MORMON TREK BLVD","IOWA CITY","52246","POINT (-91.574025 41.651984)","52","Johnson","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","35","Bacardi U.S.A., Inc.","43126","Bacardi Superior Rum","12","750","7.54","11.31","3","33.93","2.25","0.59"
"S16640900026","2014-01-02T00:00:00.000","2633","Hy-Vee #3 / BDI / Des Moines","3221 SE 14TH ST","DES MOINES","50320","POINT (-93.596754 41.554101)","77","Polk","1081600","WHISKEY LIQUEUR","260","Diageo Americas","86666","Jeremiah Weed 100prf Bourbon Liqueur","12","750","6.43","9.64","1","9.64","0.75","0.20"
"S16636800063","2014-01-02T00:00:00.000","4829","Central City 2","1501 MICHIGAN AVE","DES MOINES","50314","POINT (-93.613739 41.60572)","77","Polk","1031200","VODKA FLAVORED","260","Diageo Americas","41807","Smirnoff Vanilla Vodka","12","1000","9.25","13.87","12","166.44","12.00","3.17"
"S16631800018","2014-01-02T00:00:00.000","3437","Scott's Foods","1120 SUNSET DRIVE","NORWALK","50211","POINT (-93.67803700000002 41.479944)","91","Warren","1031080","VODKA 80 PROOF","260","Diageo Americas","37998","Smirnoff Vodka 80 Prf","6","1750","14.75","22.12","6","132.72","10.50","2.77"
"S16616500018","2014-01-02T00:00:00.000","2844","CVS Pharmacy #8547 / Iowa City","2425 MUSCATINE AVE","IOWA CITY","52240","POINT (-91.50008800000002 41.649547)","52","Johnson","1022100","TEQUILA","65","Jim Beam Brands","88556","Sauza Blanco Silver","12","750","8.93","13.40","12","160.80","9.00","2.38"
"S16631900013","2014-01-02T00:00:00.000","3582","Korthouse Liquor","102 W 1ST ST","LEON","50144","POINT (-93.747995 40.739495)","27","Decatur","1031200","VODKA FLAVORED","260","Diageo Americas","41592","Smirnoff Lime Vodka","12","750","8.25","12.37","3","37.11","2.25","0.59"
"S16642600004","2014-01-02T00:00:00.000","4939","Urban Liquor","6401 DOUGLAS AVE   STE 1","URBANDALE","50322","POINT (-93.705732 41.629411)","77","Polk","1031080","VODKA 80 PROOF","434","Luxco-St Louis","36308","Hawkeye Vodka","6","1750","7.17","10.76","6","64.56","10.50","2.77"
"S16623300003","2014-01-02T00:00:00.000","3993","New Star Liquor / W 4th S / Waterloo","1625 WEST 4TH ST","WATERLOO","50701",,"07","Black Hawk","1071100","AMERICAN COCKTAILS","285","Charles Jacquin Et. Cie., Inc.","56958","Bartenders Hot Sex","6","1750","9.31","13.96","6","83.76","10.50","2.77"
"S16636500035","2014-01-02T00:00:00.000","4190","Fareway Stores #888 / Jefferson","1207 N ELM ST","JEFFERSON","50129","POINT (-94.377667 42.026833)","37","Greene","1081300","PEPPERMINT SCHNAPPS","434","Luxco-St Louis","81206","Paramount Peppermint Schnapps","12","750","3.71","5.57","6","33.42","4.50","1.19"
"S16633100038","2014-01-02T00:00:00.000","2550","Hy-Vee Food Store / Osceola","510 WEST MCLANE","OSCEOLA","50213","POINT (-93.77321 41.030569)","20","Clarke","1071100","AMERICAN COCKTAILS","55","Sazerac North America","57148","Chi-Chi's Margarita W/tequila","6","1750","6.00","9.25","2","18.50","3.50","0.92"
"S16640900130","2014-01-02T00:00:00.000","2633","Hy-Vee #3 / BDI / Des Moines","3221 SE 14TH ST","DES MOINES","50320","POINT (-93.596754 41.554101)","77","Polk","1081600","WHISKEY LIQUEUR","421","Sazerac Co., Inc.","64867","Fireball Cinnamon Whiskey","12","1000","11.34","17.01","528","8981.28","528.00","139.48"
"S16636000017","2014-01-02T00:00:00.000","4653","Casey's General Store #1617 / Jeffer","508, N ELM","JEFFERSON","50129","POINT (-94.377422 42.02014)","37","Greene","1081600","WHISKEY LIQUEUR","421","Sazerac Co., Inc.","64866","Fireball Cinnamon Whiskey","12","750","8.98","13.47","5","67.35","3.75","0.99"
"S16632000012","2014-01-02T00:00:00.000","2587","Hy-Vee Food Store / Johnston","5750 MERLE HAY ROAD","JOHNSTON","50131","POINT (-93.697731 41.665172)","77","Polk","1012200","SCOTCH WHISKIES","260","Diageo Americas","5349","Johnnie Walker Red","6","1750","27.25","40.87","6","245.22","10.50","2.77"
"S16636100001","2014-01-02T00:00:00.000","4768","Kum & Go #777 / Urbandale","8228 DOUGLAS AVE","URBANDALE","50322","POINT (-93.731344 41.629152)","77","Polk","1031080","VODKA 80 PROOF","434","Luxco-St Louis","36308","Hawkeye Vodka","6","1750","7.17","10.76","12","129.12","21.00","5.55"
"S16637500130","2014-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 WILSON AVENUE WEST","CEDAR RAPIDS","52404","POINT (-91.658577 41.955859)","57","Linn","1051100","APRICOT BRANDIES","434","Luxco-St Louis","54446","Paramount Apricot Flavored Brandy","12","750","5.48","8.22","3","24.66","2.25","0.59"
"S16628800006","2014-01-02T00:00:00.000","2106","Hillstreet News and Tobacco","2217 COLLEGE","CEDAR FALLS","50613","POINT (-92.455796 42.517182)","07","Black Hawk","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands","19067","Jim Beam","12","1000","12.08","18.12","12","217.44","12.00","3.17"
"S16630700010","2014-01-02T00:00:00.000","2561","Hy-Vee Food Store / Fleur / DSM","4605 FLEUR DRIVE","DES MOINES","50321","POINT (-93.64494300000001 41.542748)","77","Polk","1071100","AMERICAN COCKTAILS","330","Gemini Spirits","62405","Margaritaville Last Mango Margarita","6","1750","7.02","10.53","6","63.18","10.50","2.77"
"S16640200017","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1032080","IMPORTED VODKA","370","Pernod Ricard USA/Austin Nichols","34368","Fris Danish Vodka","6","1750","10.99","16.49","6","98.94","10.50","2.77"
"S16630500141","2014-01-02T00:00:00.000","2593","Hy-Vee Food Store / Carroll","905 US HIGHWAY 30 WEST","CARROLL","51401","POINT (-94.853591 42.064155)","14","Carroll","1031200","VODKA FLAVORED","380","Phillips Beverage Company","41693","Uv Blue (raspberry) Vodka","12","750","6.50","9.74","12","116.88","9.00","2.38"
"S16635100008","2014-01-02T00:00:00.000","2595","Hy-Vee Wine and Spirits / Denison","1620  4TH AVE, SOUTH","DENISON","51442","POINT (-95.348601 42.012395)","24","Crawford","1081330","PEACH SCHNAPPS","65","Jim Beam Brands","82847","Dekuyper Peachtree","12","1000","7.62","11.43","12","137.16","12.00","3.17"
"S16640900175","2014-01-02T00:00:00.000","2633","Hy-Vee #3 / BDI / Des Moines","3221 SE 14TH ST","DES MOINES","50320","POINT (-93.596754 41.554101)","77","Polk","1081400","TRIPLE SEC","434","Luxco-St Louis","86251","Juarez Triple Sec","12","1000","2.21","3.31","108","357.48","108.00","28.53"
"S16637600085","2014-01-02T00:00:00.000","2549","Hy-Vee Food Store / Indianola","910 N JEFFERSON","INDIANOLA","50125",,"91","Warren","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation","26821","Jack Daniels Old #7 Black Lbl Mini","12","500","8.63","12.95","1","12.95","0.50","0.13"
"S16640200028","2014-01-02T00:00:00.000","2528","Hy-Vee Food Store #3 / Des Moines","3221 SE 14TH ST","DES MOINES","50315",,"77","Polk","1031080","VODKA 80 PROOF","380","Phillips Beverage Company","37348","Phillips Vodka","6","1750","7.60","11.40","6","68.40","10.50","2.77"
"S16624500118","2014-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.518868 41.676095)","52","Johnson","1022100","TEQUILA","85","Brown-Forman Corporation","89278","El Jimador Reposado Tequila","12","750","11.15","16.73","3","50.19","2.25","0.59"
"S16628700019","2014-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1ST AVE","IOWA CITY","52240",,"52","Johnson","1062200","PUERTO RICO & VIRGIN ISLANDS RUM","434","Luxco-St Louis","45278","Paramount White Rum","6","1750","7.58","11.37","6","68.22","10.50","2.77"
"S16633900023","2014-01-02T00:00:00.000","3678","Smoke Shop, The","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597011 41.570844)","77","Polk","1031200","VODKA FLAVORED","380","Phillips Beverage Company","40228","UV Sriracha Mini","6","500","4.89","7.34","1","7.34","0.50","0.13"
"S16638900019","2014-01-02T00:00:00.000","3440","Hawkeye Pantry","501 LOCUST ST","DES MOINES","50309","POINT (-93.62410400000002 41.586991)","77","Polk","1062300","FLAVORED RUM","370","Pernod Ricard USA/Austin Nichols","42687","Malibu Black","12","750","8.50","12.74","1","12.74","0.75","0.20"
"S16622700096","2014-01-02T00:00:00.000","2512","Hy-Vee Wine and Spirits / Iowa City","1720 WATERFRONT DR","IOWA CITY","52240","POINT (-91.53046300000001 41.642764)","52","Johnson","1031080","VODKA 80 PROOF","259","Heaven Hill Brands","35418","Burnett's Vodka 80 Prf","6","1750","9.79","14.69","6","88.14","10.50","2.77"
"S16546800003","2014-01-02T00:00:00.000","4728","Walgreens #05077 / Iowa City","2214 MUSCATINE AVE","IOWA CITY","52240","POINT (-91.502717 41.64953800000001)","52","Johnson","1032080","IMPORTED VODKA","115","Constellation Wine Company, Inc.","34821","Svedka Vodka","6","1750","14.75","22.13","6","132.78","10.50","2.77"
"S16625200007","2014-01-02T00:00:00.000","3692","Wilkie Liquors","724  1ST ST E","MT VERNON","52314","POINT (-91.960918 41.994458)","57","Linn","1012100","CANADIAN WHISKIES","260","Diageo Americas","11297","Crown Royal Canadian Whisky","12","1000","18.25","27.37","48","1313.76","48.00","12.68"
"S16624500120","2014-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.518868 41.676095)","52","Johnson","1022100","TEQUILA","65","Jim Beam Brands","89796","Sauza Conmemorativo","12","750","14.17","21.25","12","255.00","9.00","2.38"
"S16638500034","2014-01-02T00:00:00.000","2663","Hy-Vee / Urbandale","8701 DOUGLAS","URBANDALE","50322","POINT (-93.739105 41.629364)","77","Polk","1031200","VODKA FLAVORED","380","Phillips Beverage Company","41989","Uv Cake Vodka","12","750","6.50","9.74","12","116.88","9.00","2.38"
"S16638000011","2014-01-02T00:00:00.000","2612","Hy-Vee Store / Perry","1215  141 ST","PERRY","50220","POINT (-94.104501 41.830292)","25","Dallas","1062310","SPICED RUM","260","Diageo Americas","43285","Captain Morgan Original Spiced Rum Pet","12","750","8.25","12.62","12","151.44","9.00","2.38"
"S16625000027","2014-01-02T00:00:00.000","2248","Ingersoll Liquor and Beverage","3500 INGERSOLL AVE","DES MOINES","50312","POINT (-93.664182 41.586319)","77","Polk","1082900","MISC. IMPORTED CORDIALS & LIQUEURS","35","Bacardi U.S.A., Inc.","64336","B&b D.o.m.","12","750","19.33","28.99","4","115.96","3.00","0.79"
"S16638800013","2014-01-02T00:00:00.000","2599","Hy-Vee Wine and Spirits / Coralville","1914 8TH STREET","CORALVILLE","52241","POINT (-91.590715 41.682013)","52","Johnson","1081315","CINNAMON SCHNAPPS","65","Jim Beam Brands","82611","Dekuyper Hot Damn!","12","750","6.30","9.45","12","113.40","9.00","2.38"
"S16629100056","2014-01-02T00:00:00.000","2130","Sycamore Convenience","617 SYCAMORE","WATERLOO","50703","POINT (-92.335358 42.497854)","07","Black Hawk","1081200","CREAM LIQUEURS","260","Diageo Americas","68037","Bailey's Original Irish Cream","12","1000","17.25","25.88","12","310.56","12.00","3.17"
"S16632400056","2014-01-02T00:00:00.000","2190","Central City Liquor, Inc.","1460 2ND AVE","DES MOINES","50314","POINT (-93.619787 41.60566)","77","Polk","1022100","TEQUILA","35","Bacardi U.S.A., Inc.","89121","Cazadores Reposado","12","750","18.67","28.01","1","28.01","0.75","0.20"
