"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-16693100008","2019-01-02T00:00:00.000","5151","IDA Liquor","500, Hwy 175","Ida Grove","51445",,"47","IDA","1031200","American Flavored Vodka","380","Phillips Beverage","41698","UV Ivory Vanilla","12","750","6.50","9.75","5","48.75","3.75","0.99"
"INV-16681700015","2019-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N Dodge St","Iowa City","52240","POINT (-91.518868 41.676095)","52","JOHNSON","1032100","Imported Vodkas","239","RUSSIAN STANDARD VODKA","35427","Russian Standard Platinum Vodka","12","750","12.50","18.75","4","75.00","3.00","0.79"
"INV-16678200009","2019-01-02T00:00:00.000","4596","Quik Trip #534 / E University DM","2945 E University","Des Moines","50317","POINT (-93.558972 41.600468)","77","POLK","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64870","Fireball Cinnamon","48","100","0.90","1.35","96","129.60","9.60","2.53"
"INV-16680000011","2019-01-02T00:00:00.000","2588","Hy-Vee Food and Drug #6 / Cedar Rapids","4035 Mt Vernon Rd SE","Cedar Rapids","52403","POINT (-91.60978 41.976835)","57","LINN","1031100","American Vodkas","255","Infinium Spirits","37881","Seagrams Extra Smooth Vodka Mini","12","500","4.60","6.90","1","6.90","0.50","0.13"
"INV-16700400012","2019-01-02T00:00:00.000","4231","Fareway Stores #719 / Le Mars","115 Plymouth St NE","Le Mars","51031","POINT (-96.164909 42.793066)","75","PLYMOUTH","1011100","Blended Whiskies","260","DIAGEO AMERICAS","25608","Seagrams 7 Crown","6","1750","12.96","19.44","6","116.64","10.50","2.77"
"INV-16677300037","2019-01-02T00:00:00.000","4361","Quik Trip #538 / NW 2nd / DSM","4575 NW 2nd","Des Moines","50313","POINT (-93.619906 41.643664)","77","POLK","1031100","American Vodkas","301","FIFTH GENERATION INC","38174","Titos Handmade Vodka","12","375","5.42","8.13","4","32.52","1.50","0.39"
"INV-16680800104","2019-01-02T00:00:00.000","2605","Hy-Vee Drugstore #5 / Cedar Rapids","2001 Blairs Ferry Road NE","Cedar Rapids","52402","POINT (-91.668909 42.034799)","57","LINN","1051100","American Brandies","259","Heaven Hill Brands","52318","Christian Bros Brandy","6","1750","11.83","17.75","6","106.50","10.50","2.77"
"INV-16679600178","2019-01-02T00:00:00.000","2647","Hy-Vee #7 / Cedar Rapids","5050 Edgewood Rd","Cedar Rapids","52411","POINT (-91.701581 42.030129)","57","LINN","1081400","American Schnapps","434","LUXCO INC","80571","Arrow Peppermint Schnapps Mini","12","500","4.55","6.83","1","6.83","0.50","0.13"
"INV-16695500035","2019-01-02T00:00:00.000","5471","World Liquor & Tobacco + Vapors","1030 8th St","Boone","50036","POINT (-93.876918 42.063831)","8","BOONE","1052100","Imported Brandies","389","REMY COINTREAU USA INC","66295","Remy Martin V","24","200","4.63","6.95","24","166.80","4.80","1.26"
"INV-16686000060","2019-01-02T00:00:00.000","4167","Iowa Street Market, Inc.","1256 Iowa St","Dubuque","52001","POINT (-90.668138 42.504959)","31","DUBUQUE","1022100","Mixto Tequila","065","Jim Beam Brands","89786","Sauza Gold","12","750","9.50","14.25","4","57.00","3.00","0.79"
"INV-16680500035","2019-01-02T00:00:00.000","3385","Sam's Club 8162 / Cedar Rapids","2605 Blairs Ferry Rd NE","Cedar Rapids","52402","POINT (-91.67969 42.031819)","57","LINN","1032100","Imported Vodkas","370","PERNOD RICARD USA","34007","Absolut Swedish Vodka 80prf","12","1000","14.99","22.49","24","539.76","24.00","6.34"
"INV-16685400045","2019-01-02T00:00:00.000","2524","Hy-Vee Food Store / Dubuque","3500 Dodge St","Dubuque","52001",,"31","DUBUQUE","1031100","American Vodkas","260","DIAGEO AMERICAS","39866","Smirnoff 100prf","12","750","9.50","14.25","3","42.75","2.25","0.59"
"INV-16684300027","2019-01-02T00:00:00.000","2624","Hy-Vee #2 / Dubuque","2395 NW Arterial Rd","Dubuque","52002","POINT (-90.741064 42.516633)","31","DUBUQUE","1011200","Straight Bourbon Whiskies","259","Heaven Hill Brands","17958","Evan Williams Yr Str Bourbon","6","1750","15.50","23.25","6","139.50","10.50","2.77"
"INV-16686800138","2019-01-02T00:00:00.000","2649","Hy-Vee #3 / Dubuque","400 Locust St","Dubuque","52001","POINT (-90.666497 42.49721900000001)","31","DUBUQUE","1081400","American Schnapps","434","LUXCO INC","84456","Paramount Peach Schnapps","12","750","5.00","7.50","4","30.00","3.00","0.79"
"INV-16695500043","2019-01-02T00:00:00.000","5471","World Liquor & Tobacco + Vapors","1030 8th St","Boone","50036","POINT (-93.876918 42.063831)","8","BOONE","1701100","Temporary & Specialty Packages","260","DIAGEO AMERICAS","87482","Don Julio Blanco Mini","6","500","33.83","50.75","1","50.75","0.50","0.13"
"INV-16679800021","2019-01-02T00:00:00.000","2509","Hy-Vee / Drugtown #1 / Cedar Rapids","1520 6th St SW","Cedar Rapids","52404","POINT (-91.67706 41.962419)","57","LINN","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","28043","Jim Beam Vanilla","12","750","10.50","15.75","3","47.25","2.25","0.59"
"INV-16686000091","2019-01-02T00:00:00.000","4167","Iowa Street Market, Inc.","1256 Iowa St","Dubuque","52001","POINT (-90.668138 42.504959)","31","DUBUQUE","1031100","American Vodkas","260","DIAGEO AMERICAS","37417","Popov 80prf","12","1000","5.50","8.25","24","198.00","24.00","6.34"
"INV-16689800036","2019-01-02T00:00:00.000","2663","Hy-Vee Food Store / Urbandale","8701 Douglas","Urbandale","50322","POINT (-93.739105 41.629364)","77","POLK","1012200","Scotch Whiskies","055","SAZERAC NORTH AMERICA","8208","House Of Stuart","6","1750","10.52","15.78","6","94.68","10.50","2.77"
"INV-16683800063","2019-01-02T00:00:00.000","5460","Smokin Joe's # 6 Tobacco and Liquor Outlet","2411 2nd St Ste 4","Coralville","52241","POINT (-91.599549 41.68363)","52","JOHNSON","1082200","Imported Schnapps","260","DIAGEO AMERICAS","69946","Rumple Minze Peppermint Schnapps Liqueur","12","750","13.00","19.50","2","39.00","1.50","0.39"
"INV-16700500036","2019-01-02T00:00:00.000","5431","Brew Coffee Wine Spirit and Cigars","346 Plymouth St SW","Le Mars","51031","POINT (-96.171858 42.793075)","75","PLYMOUTH","1031100","American Vodkas","300","McCormick Distilling Co.","36903","Mccormick Vodka","48","200","1.13","1.70","48","81.60","9.60","2.53"
"INV-16700200031","2019-01-02T00:00:00.000","5681","Quick Corner / Hawarden","901 10th St","Hawarden","51023","POINT (-96.48203600000001 42.9968)","84","SIOUX","1081400","American Schnapps","055","SAZERAC NORTH AMERICA","81124","99 Peppermint Mini","10","600","6.00","9.00","1","9.00","0.60","0.15"
"INV-16702300018","2019-01-02T00:00:00.000","3705","Liquor Locker","507 1st Ave #100","Rock Rapids","51246",,"60","LYON","1071100","Cocktails /RTD","395","PROXIMO","58872","Jose Cuervo Authentic Light Lime Margarita","6","1750","8.74","13.11","2","26.22","3.50","0.92"
"INV-16677800028","2019-01-02T00:00:00.000","3644","Wal-Mart 2764 / Altoona","3501  8th St SW","Altoona","50009","POINT (-93.505276 41.644195)","77","POLK","1031200","American Flavored Vodka","260","DIAGEO AMERICAS","77847","Smirnoff Vanilla","12","750","8.25","12.38","12","148.56","9.00","2.37"
"INV-16679600102","2019-01-02T00:00:00.000","2647","Hy-Vee #7 / Cedar Rapids","5050 Edgewood Rd","Cedar Rapids","52411","POINT (-91.701581 42.030129)","57","LINN","1062400","Spiced Rum","260","DIAGEO AMERICAS","43302","Captain Morgan Black Spiced","12","750","10.00","15.00","2","30.00","1.50","0.39"
"INV-16698400042","2019-01-02T00:00:00.000","2661","Hy-Vee Food Store / Sheldon","1989 Park St","Sheldon","51201","POINT (-95.831721 43.186038)","71","OBRIEN","1012400","Irish Whiskies","370","PERNOD RICARD USA","15658","Jameson Caskmates","12","750","18.49","27.74","2","55.48","1.50","0.39"
"INV-16681700051","2019-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N Dodge St","Iowa City","52240","POINT (-91.518868 41.676095)","52","JOHNSON","1011100","Blended Whiskies","125","CEDAR RIDGE VINEYARDS LL","27464","Cedar Ridge Wheat Whiskey","6","750","18.67","28.01","6","168.06","4.50","1.18"
"INV-16677800053","2019-01-02T00:00:00.000","3644","Wal-Mart 2764 / Altoona","3501  8th St SW","Altoona","50009","POINT (-93.505276 41.644195)","77","POLK","1012400","Irish Whiskies","370","PERNOD RICARD USA","15667","Jameson Black Barrel","12","750","20.98","31.47","12","377.64","9.00","2.37"
"INV-16686600005","2019-01-02T00:00:00.000","3738","Hartig Drug Company #4 / Dubuque","2225 Central Ave","Dubuque","52001","POINT (-90.671531 42.51384)","31","DUBUQUE","1031100","American Vodkas","055","SAZERAC NORTH AMERICA","35948","Fleischmann's Royal Vodka 80 Prf","6","1750","6.50","9.75","30","323.10","52.50","13.86"
"INV-16687900025","2019-01-02T00:00:00.000","2529","Hy-Vee Drugstore #4 / Cedar Rapids","4825 Johnson Ave NW","Cedar Rapids","52405","POINT (-91.73337 41.968343)","57","LINN","1031100","American Vodkas","300","McCormick Distilling Co.","36886","Mccormick Vodka","12","750","3.31","4.97","6","29.82","4.50","1.18"
"INV-16679600159","2019-01-02T00:00:00.000","2647","Hy-Vee #7 / Cedar Rapids","5050 Edgewood Rd","Cedar Rapids","52411","POINT (-91.701581 42.030129)","57","LINN","1091100","American Distilled Spirit Specialty","259","Heaven Hill Brands","73702","Evan Williams Honey","12","750","7.94","11.91","2","23.82","1.50","0.39"
"INV-16681300013","2019-01-02T00:00:00.000","5570","Casey's General Store #2776 / Cedar Rapids","701 Ellis Blvd NW","Cedar Rapids","52405","POINT (-91.681965 41.979335)","57","LINN","1062400","Spiced Rum","259","Heaven Hill Brands","43024","Admiral Nelson Spiced Rum","24","375","2.74","4.11","24","98.64","9.00","2.37"
"INV-16696800005","2019-01-02T00:00:00.000","5691","Logan Ave Convenience Store / Waterloo","735 Logan Ave","Waterloo","50703","POINT (-92.337744 42.510453)","7","BLACK HAWK","1011100","Blended Whiskies","297","Laird & Company","23824","Five Star","24","375","2.09","3.14","24","75.36","9.00","2.37"
"INV-16685700039","2019-01-02T00:00:00.000","2465","Sid's Beverage Shop","2727 Dodge St","Dubuque","52003","POINT (-90.705328 42.491862)","31","DUBUQUE","1062200","White Rum","035","BACARDI USA INC","43128","Bacardi Superior","6","1750","15.00","22.50","1","22.50","1.75","0.46"
"INV-16681700048","2019-01-02T00:00:00.000","2622","Hy-Vee Food Store / Iowa City","1125 N Dodge St","Iowa City","52240","POINT (-91.518868 41.676095)","52","JOHNSON","1011200","Straight Bourbon Whiskies","065","Jim Beam Brands","19068","Jim Beam","6","1750","21.00","31.50","6","188.94","10.50","2.77"
"INV-16690700011","2019-01-02T00:00:00.000","2619","Hy-Vee Wine and Spirits / WDM","1725  74th St","West Des Moines","50266","POINT (-93.808855 41.598515)","77","POLK","1032100","Imported Vodkas","434","LUXCO INC","34546","Pearl","12","750","7.00","10.50","12","126.00","9.00","2.37"
"INV-16692500004","2019-01-02T00:00:00.000","4998","Lake City Food Center","820 E Main St","Lake City","51449","POINT (-94.724867 42.267363)","13","CALHOUN","1012100","Canadian Whiskies","115","CONSTELLATION BRANDS INC","11788","Black Velvet","6","1750","10.45","15.68","12","188.16","21.00","5.54"
"INV-16698700106","2019-01-02T00:00:00.000","4589","Dyno's #53 / Sibley","1026 2nd Ave","Sibley","51249","POINT (-95.752119 43.397431)","72","OSCEOLA","1031100","American Vodkas","300","McCormick Distilling Co.","36901","McCormick Vodka Mini","6","500","4.70","7.05","1","7.05","0.50","0.13"
"INV-16695400023","2019-01-02T00:00:00.000","2505","Hy-Vee Wine and Spirits / Boone","1111  8TH ST","Boone","50036","POINT (-93.876159 42.06479800000001)","8","BOONE","1062400","Spiced Rum","260","DIAGEO AMERICAS","43337","Captain Morgan Spiced Rum","12","1000","11.75","17.63","12","211.56","12.00","3.17"
"INV-16693200005","2019-01-02T00:00:00.000","3932","Main Street Spirits / Mapleton","311 Main St","Mapleton","51034","POINT (-95.79375 42.165915)","67","MONONA","1081300","American Cordials & Liqueur","434","LUXCO INC","76487","Paramount Amaretto","12","1000","4.05","6.08","12","72.96","12.00","3.17"
"INV-16696200190","2019-01-02T00:00:00.000","2572","Hy-Vee Food Store / Cedar Falls","6301 University","Cedar Falls","50613","POINT (-92.435236 42.512789)","7","BLACK HAWK","1091300","Neutral Grain Spirits Flavored","346","OLE SMOKY DISTILLERY LLC","86749","Ole Smoky Cherry Moonshine","6","750","11.00","16.50","3","49.50","2.25","0.59"
"INV-16689700004","2019-01-02T00:00:00.000","5211","Kum & Go #129  /  Johnston","5225 NW  86th  St","Johnston","50131","POINT (-93.736395 41.655804)","77","POLK","1032100","Imported Vodkas","370","PERNOD RICARD USA","34001","Absolut Swedish Vodka 80prf Mini","10","600","7.92","11.88","2","23.76","1.20","0.31"
"INV-16678100011","2019-01-02T00:00:00.000","5443","1st Stop Beverage Shop","2839 East University Ave.","Des Moines","50317","POINT (-93.561517 41.600476)","77","POLK","1071100","Cocktails /RTD","055","SAZERAC NORTH AMERICA","57161","Chi-Chi's Churro","6","1750","6.50","9.75","6","55.56","10.50","2.77"
"INV-16688200040","2019-01-02T00:00:00.000","5341","JJ's on Johnson","235 Edgewood Rd NW","Cedar Rapids","52405","POINT (-91.715929 41.974231)","57","LINN","1062400","Spiced Rum","260","DIAGEO AMERICAS","43302","Captain Morgan Black Spiced","12","750","10.00","15.00","1","15.00","0.75","0.19"
"INV-16682900022","2019-01-02T00:00:00.000","2545","Hy-Vee Drugstore / Iowa City","310 N 1st St","Iowa City","52245","POINT (-91.528105 42.207428)","52","JOHNSON","1701100","Temporary & Specialty Packages","065","Jim Beam Brands","26783","Knob Creek Twice Barreled Rye","6","750","22.50","33.75","6","202.50","4.50","1.18"
"INV-16690700070","2019-01-02T00:00:00.000","2619","Hy-Vee Wine and Spirits / WDM","1725  74th St","West Des Moines","50266","POINT (-93.808855 41.598515)","77","POLK","1051100","American Brandies","205","E & J Gallo Winery","73755","E & J Apple","12","750","6.50","9.75","3","29.25","2.25","0.59"
"INV-16694000031","2019-01-02T00:00:00.000","4310","Fareway Stores #502 / Cherokee","205 West Bluff St","Cherokee","51012","POINT (-95.551866 42.75508)","18","CHEROKEE","1062100","Gold Rum","035","BACARDI USA INC","43036","Bacardi Gold","12","750","8.26","12.39","2","24.78","1.50","0.39"
"INV-16682800114","2019-01-02T00:00:00.000","2513","Hy-Vee Food Store #2 / Iowa City","812  S 1st Ave","Iowa City","52240",,"52","JOHNSON","1062400","Spiced Rum","259","Heaven Hill Brands","43024","Admiral Nelson Spiced Rum","24","375","2.74","4.11","3","12.33","1.12","0.29"
"INV-16687500047","2019-01-02T00:00:00.000","2552","Hy-Vee Food Store #3 / Cedar Rapids","20 Wilson Avenue West","Cedar Rapids","52404","POINT (-91.658577 41.955859)","57","LINN","1022200","100% Agave Tequila","085","Brown Forman Corp.","87586","El Jimador Silver Tequila","12","750","12.17","18.26","2","36.52","1.50","0.39"
"INV-16684300164","2019-01-02T00:00:00.000","2624","Hy-Vee #2 / Dubuque","2395 NW Arterial Rd","Dubuque","52002","POINT (-90.741064 42.516633)","31","DUBUQUE","1012300","Single Malt Scotch","370","PERNOD RICARD USA","5061","Glenlivet 15YR French Oak","6","750","34.98","52.47","1","52.47","0.75","0.19"
"INV-16689000049","2019-01-02T00:00:00.000","4637","Kwik Shop #560 / Cedar Rapids","3301 J St","Cedar Rapids","52404","POINT (-91.666812 41.944676)","57","LINN","1062100","Gold Rum","035","BACARDI USA INC","43036","Bacardi Gold","12","750","8.26","12.39","4","49.56","3.00","0.79"
"INV-16701900013","2019-01-02T00:00:00.000","5311","The Liquor Store","132 N. Main","Paullina","51046","POINT (-95.687686 42.979946)","71","OBRIEN","1081400","American Schnapps","065","Jim Beam Brands","82786","Dekuyper Buttershots","12","750","6.50","9.75","2","19.42","1.50","0.39"
"INV-16698100021","2019-01-02T00:00:00.000","4193","Hartley Wine And Spirits","361  3rd St NW","Hartley","51346","POINT (-95.482442 43.184882)","71","OBRIEN","1011400","Tennessee Whiskies","085","Brown Forman Corp.","86693","Jack Daniels Tennessee Fire","12","1000","18.89","28.34","2","56.68","2.00","0.52"
"INV-16696200027","2019-01-02T00:00:00.000","2572","Hy-Vee Food Store / Cedar Falls","6301 University","Cedar Falls","50613","POINT (-92.435236 42.512789)","7","BLACK HAWK","1011100","Blended Whiskies","065","Jim Beam Brands","25878","Sunny Brook Blend Whiskey","6","1750","8.00","12.00","6","72.00","10.50","2.77"
"INV-16693100018","2019-01-02T00:00:00.000","5151","IDA Liquor","500, Hwy 175","Ida Grove","51445",,"47","IDA","1031100","American Vodkas","297","Laird & Company","35918","Five O'Clock Vodka","6","1750","7.20","10.80","6","64.80","10.50","2.77"
"INV-16680200011","2019-01-02T00:00:00.000","2590","Hy-Vee Food Store #5 / Cedar Rapids","3235 Oakland Road NE","Cedar Rapids","52402","POINT (-91.658105 42.010971)","57","LINN","1032100","Imported Vodkas","370","PERNOD RICARD USA","34001","Absolut Swedish Vodka 80prf Mini","10","600","7.92","11.88","1","11.88","0.60","0.15"
"INV-16693000025","2019-01-02T00:00:00.000","5004","Ida Grove Food Pride","200 Susan Lawrence Dr","Ida Grove","51445",,"47","IDA","1081400","American Schnapps","421","SAZERAC COMPANY  INC","83907","Maui Blue Hawaiian Schnapps","12","1000","4.54","6.81","3","20.43","3.00","0.79"
"INV-16684300074","2019-01-02T00:00:00.000","2624","Hy-Vee #2 / Dubuque","2395 NW Arterial Rd","Dubuque","52002","POINT (-90.741064 42.516633)","31","DUBUQUE","1062200","White Rum","434","LUXCO INC","45275","Paramount White Rum PET","12","750","4.00","6.00","12","72.00","9.00","2.37"
"INV-16680200168","2019-01-02T00:00:00.000","2590","Hy-Vee Food Store #5 / Cedar Rapids","3235 Oakland Road NE","Cedar Rapids","52402","POINT (-91.658105 42.010971)","57","LINN","1011600","Straight Rye Whiskies","260","DIAGEO AMERICAS","27037","George Dickel Rye","12","750","13.50","20.25","2","40.50","1.50","0.39"
"INV-16680200026","2019-01-02T00:00:00.000","2590","Hy-Vee Food Store #5 / Cedar Rapids","3235 Oakland Road NE","Cedar Rapids","52402","POINT (-91.658105 42.010971)","57","LINN","1081600","Whiskey Liqueur","421","SAZERAC COMPANY  INC","64864","Fireball Cinnamon Whisky","24","375","5.33","8.00","24","192.00","9.00","2.37"
"INV-16680800108","2019-01-02T00:00:00.000","2605","Hy-Vee Drugstore #5 / Cedar Rapids","2001 Blairs Ferry Road NE","Cedar Rapids","52402","POINT (-91.668909 42.034799)","57","LINN","1031100","American Vodkas","301","FIFTH GENERATION INC","38176","Titos Handmade Vodka","12","750","9.64","14.46","12","173.52","9.00","2.37"
"INV-16701800011","2019-01-02T00:00:00.000","3484","Jeff's Foods","110 W Cedar St","Marcus","51035","POINT (-95.808579 42.825681)","18","CHEROKEE","1012100","Canadian Whiskies","085","Brown Forman Corp.","12467","Canadian Mist Whisky","12","1000","7.22","10.83","3","32.49","3.00","0.79"
