"itemno","category_name","im_desc","vendor_no","vendor_name","bottle_volume_ml","pack","innerpack","age","proof","listdate","upc","scc","state_bottle_cost","state_case_cost","state_bottle_retail","date"
"101192","Temporary & Specialty Packages","Jagermeister Cold Brew w/Coffee Mug","192","Mast-Jagermeister US, Inc","750","6","1","0","66","2021-10-01T00:00:00.000","83089000208","10850015676038","13.00","78.00","19.50","2022-09-01T00:00:00.000"
"101200","Temporary & Specialty Packages","Fireball Cinnamon Whiskey Countdown Calendar Minis","421","SAZERAC COMPANY  INC","50","6","20","0","66","2021-09-01T00:00:00.000","81753833657","10088004040779","8.60","51.60","12.90","2022-09-01T00:00:00.000"
"101201","Temporary & Specialty Packages","JAJA Blanco w/Meme Game","395","PROXIMO","750","6","1","0","80","2020-09-01T00:00:00.000","88320007091","10088004040724","21.00","126.00","31.50","2022-09-01T00:00:00.000"
"101214","Temporary & Specialty Packages","Bacardi Ocho Mixing Glass & Spoon Pack","035","BACARDI USA INC","750","6","1","8","80","2021-10-01T00:00:00.000","82184205495","10080480008472","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"101216","Temporary & Specialty Packages","Captain Morgan OSR w/50ml CM Sliced Apple","260","DIAGEO AMERICAS","1750","6","1","0","70","2022-04-01T00:00:00.000","82000795674","10850015676038","18.00","108.00","27.00","2022-09-01T00:00:00.000"
"101217","Temporary & Specialty Packages","Captain Morgan OSR PET w/50ml CM Sliced Apple","260","DIAGEO AMERICAS","1750","6","1","0","70","2022-04-01T00:00:00.000","82000795681","10088004040724","18.00","108.00","27.00","2022-09-01T00:00:00.000"
"101232","Temporary & Specialty Packages","Ardbeg An Oa Smoker VAP","420","MOET HENNESSY USA","750","6","1","0","93","2021-10-01T00:00:00.000","81753832964","10081753844636","29.99","179.94","44.99","2022-09-01T00:00:00.000"
"101239","Temporary & Specialty Packages","WhistlePig Rye Piglets Mini","214","GoAmericaGo Beverages LLC / WhistlePig","50","12","3","0","100","2020-09-01T00:00:00.000","850001901703","10088004040724","10.00","120.00","15.00","2022-09-01T00:00:00.000"
"101247","Temporary & Specialty Packages","Select Aperitivo Montenegro w/ Tin","205","E & J Gallo Winery","750","6","1","0","35","2022-10-01T00:00:00.000","898193001894","20096749001068","13.44","80.64","20.16","2022-09-01T00:00:00.000"
"101248","Temporary & Specialty Packages","Teeling Trinity Pack","035","BACARDI USA INC","50","6","3","0","92","2021-11-01T00:00:00.000","81753832964","10813219020281","9.99","59.94","14.99","2022-09-01T00:00:00.000"
"101252","Temporary & Specialty Packages","Makers Mark w/Shaker","065","Jim Beam Brands","1750","3","1","0","90","2021-07-01T00:00:00.000","85246501641","10850015676038","32.50","97.50","48.75","2022-09-01T00:00:00.000"
"101257","Temporary & Specialty Packages","1800 Silver/Reposado/Cristalino Variety Pack","395","PROXIMO","375","4","3","0","80","2022-09-01T00:00:00.000","88352135632","11818844021299","25.00","100.00","37.50","2022-09-01T00:00:00.000"
"101260","Temporary & Specialty Packages","Deaths Door Gin & Fever Tree VAP","305","Mhw LTD","750","6","1","0","94","2021-10-01T00:00:00.000","810023260059","10813219020281","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"101266","Temporary & Specialty Packages","Johnnie Walker Black w/ JW Minis & Voice Recorder","260","DIAGEO AMERICAS","950","6","1","0","90","2021-10-01T00:00:00.000","88076185555","10850015676038","46.14","276.84","69.21","2022-09-01T00:00:00.000"
"101269","Temporary & Specialty Packages","Tequila Rose Minis & Chocolate Gift Box","300","McCormick Distilling Co.","50","6","10","0","50","2022-01-01T00:00:00.000","85592163883","10850015676038","7.46","44.76","11.19","2022-09-01T00:00:00.000"
"101271","Temporary & Specialty Packages","Jameson w/Cold Brew & Black Barrel Minis","370","PERNOD RICARD USA","850","6","1","0","80","2021-10-01T00:00:00.000","80432117019","11818844021299","13.99","83.94","20.99","2022-09-01T00:00:00.000"
"101276","Temporary & Specialty Packages","Sobieski 1750 w/ Speaker","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2022-05-01T00:00:00.000","89016008491","10813219020281","10.99","65.94","16.49","2022-09-01T00:00:00.000"
"101284","Temporary & Specialty Packages","Glen Moray Tasting Collection Minis","421","SAZERAC COMPANY  INC","50","4","4","0","80","2022-08-01T00:00:00.000","89016008491","30084279003895","28.90","115.60","43.35","2022-09-01T00:00:00.000"
"101288","Temporary & Specialty Packages","Makers Mark w/ Scarf","065","Jim Beam Brands","750","6","1","0","90","2021-11-01T00:00:00.000","85246501764","11818844021299","18.00","108.00","27.00","2022-09-01T00:00:00.000"
"101296","Straight Rye Whiskies","WhistlePig 6YR PiggyBack Rye","214","GoAmericaGo Beverages LLC / WhistlePig","50","4","18","6","97","2021-07-01T00:00:00.000","82184205495","10850001901809","49.41","197.64","74.12","2022-09-01T00:00:00.000"
"101293","Temporary & Specialty Packages","Jim Beam White w/ Holiday Tumbler","065","Jim Beam Brands","750","6","1","4","80","2021-10-01T00:00:00.000","80686027423","30084279003895","11.00","66.00","16.50","2022-09-01T00:00:00.000"
"101299","Tennessee Whiskies","Jack Daniels w/BBQ Sauce","085","Brown Forman Corp.","1750","3","1","0","80","2021-07-01T00:00:00.000","82184205495","10082184105310","30.68","92.04","46.02","2022-09-01T00:00:00.000"
"101306","Tennessee Whiskies","Gentleman Jack with Sour Mix","085","Brown Forman Corp.","750","6","1","0","80","2022-01-01T00:00:00.000","82184205495","10850015676038","20.01","120.06","30.02","2022-09-01T00:00:00.000"
"101344","Cocktails/RTD","Drakes Organic Spiked Ice Variety Box","368","Park Street Imports","100","12","9","0","24","2022-04-01T00:00:00.000","850002554564","10088076185781","6.57","78.84","9.86","2022-09-01T00:00:00.000"
"101339","Temporary & Specialty Packages","Cîroc Vodka w/50ml Peach, Pineapple & Watermelon","260","DIAGEO AMERICAS","900","6","1","0","80","2021-05-01T00:00:00.000","850015676192","10088076185781","16.49","98.94","24.74","2022-09-01T00:00:00.000"
"101346","Temporary & Specialty Packages","Grey Goose Glass Pack","035","BACARDI USA INC","1750","3","1","0","80","2021-11-01T00:00:00.000","80480987206","10082184105310","26.50","79.50","39.75","2022-09-01T00:00:00.000"
"101347","Temporary & Specialty Packages","Grey Goose Glass Pack","035","BACARDI USA INC","750","6","1","0","80","2021-11-01T00:00:00.000","80480987206","10080480987210","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"101348","Temporary & Specialty Packages","Bombay Sapphire Gin & Tonic Pack","035","BACARDI USA INC","750","6","1","0","94","2021-06-01T00:00:00.000","80480987084","10080480987210","13.50","81.00","20.25","2022-09-01T00:00:00.000"
"101351","Temporary & Specialty Packages","Aberfeldy Discovery Pack","035","BACARDI USA INC","600","6","1","12","80","2022-08-01T00:00:00.000","80480984199","10088076185781","104.99","629.94","157.49","2022-09-01T00:00:00.000"
"101355","Blended Whiskies","Skrewball Peanut Butter Whiskey Mini Krew Package","255","Infinium Spirits","50","15","8","0","70","2021-07-01T00:00:00.000","85246501764","90860265002484","11.20","168.00","16.80","2022-09-01T00:00:00.000"
"101352","Temporary & Specialty Packages","1800 Silver w/Taco Holder","395","PROXIMO","750","6","1","0","80","2022-09-01T00:00:00.000","80686027423","11818844021640","16.50","99.00","24.75","2022-09-01T00:00:00.000"
"101357","Temporary & Specialty Packages","Absolut Blue w/ CLG Minis","370","PERNOD RICARD USA","900","6","1","0","80","2021-10-01T00:00:00.000","80432117286","11818844021640","9.99","59.94","14.99","2022-09-01T00:00:00.000"
"101384","Temporary & Specialty Packages","Corralejo Reposado w/ 2 Pina Glasses","255","Infinium Spirits","750","6","1","0","80","2021-09-01T00:00:00.000","80480984199","90720815932633","16.99","101.94","25.49","2022-09-01T00:00:00.000"
"101385","Temporary & Specialty Packages","Templeton Rye 4YR w/ 2 Rocks Glasses","255","Infinium Spirits","750","6","1","0","80","2021-09-01T00:00:00.000","85246501764","90720815922030","18.09","108.54","27.14","2022-09-01T00:00:00.000"
"101386","Temporary & Specialty Packages","Zaya Grand Reserva 16YR Rum w/ 2 Tiki Glasses","255","Infinium Spirits","750","6","1","0","80","2021-09-01T00:00:00.000","720815950337","90720815922030","13.98","83.88","20.97","2022-09-01T00:00:00.000"
"101399","Temporary & Specialty Packages","Frankly Organic Vodka 50ml Variety Pack Mini","657","Be In Good Spirits LLC / Frankly Organic Vodka","50","12","5","0","80","2021-10-01T00:00:00.000","80480984199","854439008409","5.00","60.00","7.50","2022-09-01T00:00:00.000"
"101421","Temporary & Specialty Packages","Russells Reserve w/ 50ml Campari","619","Campari America","800","6","2","10","90","2021-08-01T00:00:00.000","720815950337","20721059957506","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"101422","Temporary & Specialty Packages","Montelobos Espadin w/ 50ml Campari","619","Campari America","800","6","2","0","86","2021-08-01T00:00:00.000","83664872978","10080480987210","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"101423","Temporary & Specialty Packages","Ketel One w/ 2 Martini Glasses VAP","260","DIAGEO AMERICAS","750","6","1","0","70","2022-09-01T00:00:00.000","83664872978","10085156375148","11.33","67.98","17.00","2022-09-01T00:00:00.000"
"101428","Temporary & Specialty Packages","Smirnoff w/50ml Pink Lemonade","260","DIAGEO AMERICAS","1800","6","2","0","80","2021-07-01T00:00:00.000","80480984199","10082000797897","14.75","88.50","22.13","2022-09-01T00:00:00.000"
"101429","Temporary & Specialty Packages","Belvedere Pure Mixology VAP","420","MOET HENNESSY USA","750","6","1","0","80","2021-10-01T00:00:00.000","80480984199","10081753844636","14.99","89.94","22.49","2022-09-01T00:00:00.000"
"101431","Temporary & Specialty Packages","Frangelico Liqueur w/4 Shot Glasses","619","Campari America","750","6","1","0","40","2021-09-01T00:00:00.000","721059003223","10081753844636","15.50","93.00","23.25","2022-09-01T00:00:00.000"
"101432","Temporary & Specialty Packages","Grand Marnier w/2 Glass Flutes","619","Campari America","750","6","1","0","80","2021-09-01T00:00:00.000","720815950337","10721059003213","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"101446","Temporary & Specialty Packages","1800 Reposado w/Serving Bowls","395","PROXIMO","750","6","1","0","80","2022-09-01T00:00:00.000","83664872978","11818844022623","17.00","102.00","25.50","2022-09-01T00:00:00.000"
"101449","Temporary & Specialty Packages","Jagermeister Save Our Stages VAP","192","Mast-Jagermeister US, Inc","750","6","1","0","70","2021-10-01T00:00:00.000","82000776574","10083089000243","13.00","78.00","19.50","2022-09-01T00:00:00.000"
"101452","Temporary & Specialty Packages","Dewars Discovery Pack w/ 2 Minis","035","BACARDI USA INC","850","6","1","12","80","2021-10-01T00:00:00.000","80480985875","11818844022623","25.50","153.00","38.25","2022-09-01T00:00:00.000"
"101462","American Cordials & Liqueur","Yukon Jack Assorted Minis","421","SAZERAC COMPANY  INC","50","12","10","0","100","2021-05-01T00:00:00.000","88004035785","10721059003213","4.30","51.60","6.45","2022-09-01T00:00:00.000"
"101457","Temporary & Specialty Packages","Ardbeg Scorch Gift Box","420","MOET HENNESSY USA","750","6","1","0","92","2021-05-01T00:00:00.000","82000776574","10081753843806","59.99","359.94","89.99","2022-09-01T00:00:00.000"
"101463","Temporary & Specialty Packages","Bombay Sapphire Gin Spray Can Tin","035","BACARDI USA INC","750","6","1","0","94","2021-10-01T00:00:00.000","80480301026","10088004048041","13.50","81.00","20.25","2022-09-01T00:00:00.000"
"101464","Temporary & Specialty Packages","Monkey 47 w/ 2 Glasses","370","PERNOD RICARD USA","375","6","1","0","94","2022-10-01T00:00:00.000","80432117361","20096749001068","19.98","119.88","29.97","2022-09-01T00:00:00.000"
"101471","Temporary & Specialty Packages","99 Holiday Ornament Minis","421","SAZERAC COMPANY  INC","50","12","6","0","99","2021-09-01T00:00:00.000","80432117286","10088004047990","2.58","30.96","3.87","2022-09-01T00:00:00.000"
"101472","Temporary & Specialty Packages","99 Brand Adult Variety Trick & Treat Bag","421","SAZERAC COMPANY  INC","50","1","120","0","99","2022-09-01T00:00:00.000","82000776574","10088004046979","51.60","51.60","77.40","2022-09-01T00:00:00.000"
"101473","Temporary & Specialty Packages","99 Brand Variety Party Yard Pack Mini","421","SAZERAC COMPANY  INC","50","1","120","0","99","2022-09-01T00:00:00.000","80432117286","10088004048041","51.60","51.60","77.40","2022-09-01T00:00:00.000"
"101476","Temporary & Specialty Packages","Russian Standard VAP w/ Rocks Glass","239","RUSSIAN STANDARD VODKA","750","12","1","0","80","2021-10-01T00:00:00.000","80368015410","10628055802539","10.00","120.00","15.00","2022-09-01T00:00:00.000"
"101479","Temporary & Specialty Packages","Bird Dog Blackberry VAP w/ 2 Minis","492","WESTERN SPIRITS BEVERAGE","850","6","1","0","80","2021-11-01T00:00:00.000","80368015410","10812459015163","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"101481","Temporary & Specialty Packages","Bird Dog Black Cherry VAP w/ 2 Minis","492","WESTERN SPIRITS BEVERAGE","850","6","1","0","80","2021-11-01T00:00:00.000","812459015159","11818844022623","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"101483","Temporary & Specialty Packages","Bird Dog Peach VAP w/ 2 Minis","492","WESTERN SPIRITS BEVERAGE","850","6","1","0","80","2021-11-01T00:00:00.000","812459015173","10088004048041","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"101489","Temporary & Specialty Packages","Deep Eddy Straight Holiday VAP","259","Heaven Hill Brands","900","6","1","0","80","2021-09-01T00:00:00.000","96749003761","10088004046979","8.50","51.00","12.75","2022-09-01T00:00:00.000"
"101490","Temporary & Specialty Packages","Makers Mark Fathers Day Co-Pack","065","Jim Beam Brands","750","6","1","0","110","2021-07-01T00:00:00.000","85246501771","10088004046979","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"101491","Temporary & Specialty Packages","Midnight Moon Party Pack Minis","384","PIEDMONT DISTILLERS INC","200","12","4","0","100","2021-10-01T00:00:00.000","812459015159","10850015676175","5.75","69.00","8.63","2022-09-01T00:00:00.000"
"101495","Temporary & Specialty Packages","Ciroc VAP w/ 2 Glasses","260","DIAGEO AMERICAS","750","6","1","0","80","2021-10-01T00:00:00.000","80368015410","10088076184883","16.49","98.94","24.74","2022-09-01T00:00:00.000"
"101499","Temporary & Specialty Packages","Midnight Moon Apple Pie w/ Watermelon Mini","384","PIEDMONT DISTILLERS INC","800","6","1","0","70","2022-10-01T00:00:00.000","850015676192","10850015676175","11.50","69.00","17.25","2022-09-01T00:00:00.000"
"101500","Temporary & Specialty Packages","Barenjager Honey Liqueur VAP","338","Marussia Beverages USA, Inc / Niche Import","750","6","1","0","70","2021-08-01T00:00:00.000","80368533006","10088004046979","14.92","89.52","22.38","2022-09-01T00:00:00.000"
"101505","Temporary & Specialty Packages","Dewars 19YR US Open Label","035","BACARDI USA INC","750","6","1","19","86","2022-06-01T00:00:00.000","80480987985","10088004046979","39.99","239.94","59.99","2022-09-01T00:00:00.000"
"101512","Whiskey Liqueur","Fireball Cinnamon Whiskey Party Yard Mini","421","SAZERAC COMPANY  INC","50","1","120","0","66","2022-07-01T00:00:00.000","88004047504","10088004046979","51.60","51.60","77.40","2022-09-01T00:00:00.000"
"101513","Temporary & Specialty Packages","Fireball Cinnamon Whiskey Holiday Ornament Minis","421","SAZERAC COMPANY  INC","50","12","6","0","66","2021-09-01T00:00:00.000","88004047504","10088004047495","2.58","30.96","3.87","2022-09-01T00:00:00.000"
"101515","Whiskey Liqueur","Fireball Cinnamon Whiskey Keg","421","SAZERAC COMPANY  INC","5250","1","6","0","66","2022-09-01T00:00:00.000","80368015410","20088004047478","92.00","92.00","138.00","2022-09-01T00:00:00.000"
"101522","Temporary & Specialty Packages","Santo Reposado w/Handpainted Salsa bowl, 6 Recipe cards","460","Shaw-Ross International","750","3","1","0","80","2021-07-01T00:00:00.000","850015676192","10787440385023","23.00","69.00","34.50","2022-09-01T00:00:00.000"
"101523","Temporary & Specialty Packages","Balcones Texas Pot Still Bourbon VAP w/ Rocks Glasses","469","DAVOS BRANDS LLC","750","6","1","0","92","2021-12-01T00:00:00.000","852757002659","20088004047478","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"101530","Temporary & Specialty Packages","Redneck Riviera VAP Pack w/ Two Mason Jars","775","Bonavita Beverage Group, LLC","750","6","1","0","80","2022-06-01T00:00:00.000","88004047504","10850030352047","12.00","72.00","18.00","2022-09-01T00:00:00.000"
"101534","Temporary & Specialty Packages","Jim Beam w/ Cornhole Game","065","Jim Beam Brands","1750","4","1","4","80","2021-10-01T00:00:00.000","80686027522","10088004048041","21.00","84.00","31.50","2022-09-01T00:00:00.000"
"101539","Temporary & Specialty Packages","Southern Comfort Party Bucket Mini","421","SAZERAC COMPANY  INC","50","1","120","0","100","2022-03-01T00:00:00.000","850015676192","10088004044975","51.60","51.60","77.40","2022-09-01T00:00:00.000"
"101545","Temporary & Specialty Packages","Knob Creek Rye w/ Jigger","065","Jim Beam Brands","750","6","1","0","100","2022-02-01T00:00:00.000","852757002659","10080686035067","21.00","126.00","31.50","2022-09-01T00:00:00.000"
