"unique_line_id","fiscal_year","county_number","county_name","taxes_levied_on_property","uncollected_delinquent_taxes","credits_to_taxpayers","net_current_property_taxes","delinquent_property_taxes","penalties_and_interest","other_county_taxes","intergovernmental","licenses_and_permits","charges_for_services","use_of_money_and_property","miscellaneous","subtotal_revenue","operating_transfers_in","general_long_term_debt","fixed_asset_sales","total_revenues","beginning_fund_balances","total_resources","geocoded_column"
"2010_SCOTT_REVS_SA","2010","82","SCOTT","37378887","19860","988307","36370720","19860","725000","6118154","20056693","504120","4599593","864732","366912","69625784","8310159","0","51777","77987720","15965592","93953312","POINT (-90.6232428 41.6370978)"
"2020_LUCAS_REVS_SA","2020","59","LUCAS","3566991","0","176340","3390651","1850","22000","618309","2992516","450","275160","28080","257264","7586280","741774","0","500","8328554","2643227","10971781","POINT (-93.3277207 41.0293738)"
"2017_HENRY_REVS_SA","2017","44","HENRY","6837722","0","361142","6476580","1607","53300","907743","4418471","54100","449880","66180","65100","12492961","1423913","0","0","13916874","6732109","20648983","POINT (-91.5445241 40.9879383)"
"2013_SAC_REVS_SA","2013","81","SAC","4953073","5000","74000","4874073","4800","35277","524554","5414931","15000","884438","48068","114800","11915941","1314077","0","119000","13349018","3150748","16499766","POINT (-95.1053946 42.3862604)"
"2020_ADAIR_REVS_SA","2020","1","ADAIR","5289345","0","252112","5037233","1000","30000","3338801","4709510","16400","213951","56630","34210","13437735","1491739","10000000","0","24929474","8016916","32946390","POINT (-94.4709413 41.3307464)"
"2020_BLACK HAWK_REVS_SA","2020","7","BLACK HAWK","37878845","0","1852000","36026845","5000","322000","4501823","14283259","777926","4253039","929125","1472888","62571905","10471171","0","7053","73050129","27649776","100699905","POINT (-92.3088197 42.4700957)"
"2012_FAYETTE_REVS_SA","2012","33","FAYETTE","7135666","2950","335242","6797474","5525","57410","804648","6821406","57250","907450","53105","266906","15771174","1702282","0","0","17473456","2512839","19986295","POINT (-91.8443207 42.8625919)"
"2013_MITCHELL_REVS_SA","2013","66","MITCHELL","4769250","0","189975","4579275","0","10200","1440536","3605213","6500","721100","147032","257019","10766875","1492118","6000000","1000","18259993","3323484","21583477","POINT (-92.7890315 43.3564124)"
"2014_LEE_REVS_SA","2014","56","LEE","10062164","0","414003","9648161","11014","111606","2153467","12557530","117850","1016542","260150","5171037","31047357","1550000","0","1000","32598357","7397597","39995954","POINT (-91.479264 40.6419764)"
"2010_POLK_REVS_SA","2010","77","POLK","121940768","505217","3024623","118410928","21100","1395000","5550123","70211706","541000","10479141","5796780","1968947","214374725","28261708","4000000","165000","246801433","48297684","295099117","POINT (-93.5735335 41.6855048)"
"2015_PAGE_REVS_SA","2015","73","PAGE","4672732","2700","237400","4432632","2200","31200","608637","3991327","38515","344034","79150","489232","10016927","1218904","0","30000","11265831","4273624","15539455","POINT (-95.1501747 40.7391444)"
"2010_BOONE_REVS_SA","2010","8","BOONE","6856802","11100","272152","6573550","8500","66200","1049601","7278432","14300","899900","429855","526200","16846538","2025354","580500","5000","19457392","4960491","24417883","POINT (-93.931671 42.0365493)"
"2021_LEE_REVS_SA","2021","56","LEE","13531005","0","970708","12560297","9923","142000","2929700","10752289","302100","1168062","577924","476508","28918803","2540141","0","0","31458944","9804950","41263894","POINT (-91.479264 40.6419764)"
"2012_IOWA_REVS_SA","2012","48","IOWA","6503314","6950","245810","6250554","4200","36250","1656995","4790523","29500","951050","340626","102730","14162428","1271725","702666","0","16136819","4889357","21026176","POINT (-92.065524 41.6863229)"
"2017_HOWARD_REVS_SA","2017","45","HOWARD","5204484","0","294992","4909492","1000","11100","2427556","3930710","12500","503022","135178","381937","12312495","1665965","0","0","13978460","4600606","18579066","POINT (-92.3171989 43.3567673)"
"2013_CLAYTON_REVS_SA","2013","22","CLAYTON","7573634","0","328395","7245239","4572","64152","1261917","6023558","26525","505130","206502","2120736","17458331","1400000","0","60000","18918331","6916165","25834496","POINT (-91.34143280000002 42.8447493)"
"2015_CASS_REVS_SA","2015","15","CASS","6576915","692","288441","6287782","905","46410","1035650","5789383","18725","361790","186816","551552","14279013","2330810","0","0","16609823","3578216","20188039","POINT (-94.9278266 41.3314876)"
"2018_VAN BUREN_REVS_SA","2018","89","VAN BUREN","2579772","3400","204800","2371572","1700","37500","395498","5150295","17300","236160","125050","136050","8471125","727267","0","750","9199142","3093055","12292197","POINT (-91.9499871 40.7532294)"
"2010_HAMILTON_REVS_SA","2010","40","HAMILTON","6309254","5000","242085","6062169","3900","30400","1097600","6569235","11675","1102100","227849","208220","15313148","2281862","2033566","0","19628576","4059863","23688439","POINT (-93.7068085 42.3837722)"
"2016_LEE_REVS_SA","2016","56","LEE","11089837","0","725479","10364358","13648","115010","2531366","10996833","117100","955852","223600","4869670","30187437","1676614","0","100","31864151","8440674","40304825","POINT (-91.479264 40.6419764)"
"2020_KEOKUK_REVS_SA","2020","54","KEOKUK","5936222","23050","326800","5586372","1600","42000","588351","4488390","49500","555970","179400","114000","11605583","2087395","0","0","13692978","4970378","18663356","POINT (-92.1786426 41.336465)"
"2014_GUTHRIE_REVS_SA","2014","39","GUTHRIE","4452710","0","117300","4335410","800","37000","592705","4612104","23550","461224","96941","450620","10610354","1477650","0","250","12088254","4249080","16337334","POINT (-94.501055 41.6837548)"
"2010_WRIGHT_REVS_SA","2010","99","WRIGHT","5215873","1500","236063","4978310","135","25530","489886","7236450","11050","497775","234488","222100","13695724","1385276","0","1000","15082000","3701284","18783284","POINT (-93.7351465 42.7331189)"
"2016_CLINTON_REVS_SA","2016","23","CLINTON","17063115","0","815429","16247686","6500","141600","2812220","8459485","34075","992165","167248","327850","29188829","1981506","0","0","31170335","6801438","37971773","POINT (-90.5319724 41.8980358)"
"2013_BLACK HAWK_REVS_SA","2013","7","BLACK HAWK","31693314","40774","846998","30805542","20000","364000","3899092","16370035","501900","4185202","930454","1631432","58707657","2653603","0","0","61361260","23039707","84400967","POINT (-92.3088197 42.4700957)"
"2021_FLOYD_REVS_SA","2021","34","FLOYD","8236720","0","389994","7846726","0","21020","1543461","5234730","29920","531830","436050","272823","15916560","1485917","0","0","17402477","12254630","29657107","POINT (-92.78900330000002 43.0599208)"
"2012_PALO ALTO_REVS_SA","2012","74","PALO ALTO","6120228","0","218580","5901648","210","10300","823894","3648414","10550","533820","298533","206163","11433532","1281252","0","0","12714784","6844814","19559598","POINT (-94.6781371 43.0820643)"
"2012_BUENA VISTA_REVS_SA","2012","11","BUENA VISTA","8081604","40445","265320","7775839","3980","43700","1027762","5017895","41625","620255","133352","36001","14700409","2087260","0","700","16788369","6040768","22829137","POINT (-95.15114900000002 42.7354936)"
"2016_BENTON_REVS_SA","2016","6","BENTON","8970741","0","599338","8371403","2200","56000","1095922","6228019","52350","762310","132437","317335","17017976","3970342","792738","2500","21783556","11238466","33022022","POINT (-92.0656912 42.0801864)"
"2018_OSCEOLA_REVS_SA","2018","72","OSCEOLA","4296822","0","248346","4048476","453","10000","816955","3199715","24100","306245","59783","67820","8533547","1762474","0","0","10296021","5745923","16041944","POINT (-95.6236852 43.3785704)"
"2021_TAYLOR_REVS_SA","2021","87","TAYLOR","4711383","3230","258692","4449461","715","0","302382","6206726","4766","317610","47260","24718","11353638","962162","0","0","12315800","3731532","16047332","POINT (-94.6964148 40.73743240000001)"
"2018_WRIGHT_REVS_SA","2018","99","WRIGHT","7159363","260","406052","6753051","3110","41420","923953","7103630","15650","567300","242938","398960","16050012","2123855","0","2500","18176367","5496409","23672776","POINT (-93.7351465 42.7331189)"
"2014_SCOTT_REVS_SA","2014","82","SCOTT","48415997","38493","977469","47400035","38493","780000","6311963","12980069","640470","5261265","363990","506082","74282367","10771749","0","180000","85234116","19862806","105096922","POINT (-90.6232428 41.6370978)"
"2018_CLARKE_REVS_SA","2018","20","CLARKE","4850864","2993","216899","4630972","960","45000","316547","3613752","17300","274845","26391","252866","9178633","699518","0","0","9878151","3243288","13121439","POINT (-93.78515790000002 41.0290323)"
"2013_WARREN_REVS_SA","2013","91","WARREN","12335843","5750","337487","11992606","4850","145000","435880","10599555","45300","1199175","79580","473727","24975673","2900000","0","7000","27882673","6837138","34719811","POINT (-93.5613594 41.3343735)"
"2014_WRIGHT_REVS_SA","2014","99","WRIGHT","6429180","770","259809","6168601","425","40855","769944","6983394","16625","515850","266766","218299","14980759","1801060","0","1000","16782819","5906385","22689204","POINT (-93.7351465 42.7331189)"
"2020_WARREN_REVS_SA","2020","91","WARREN","16587247","0","694400","15892847","2500","117800","1915212","8127535","100650","1440900","500000","227666","28325110","3435000","20400000","0","52160110","17225825","69385935","POINT (-93.5613594 41.3343735)"
"2016_GRUNDY_REVS_SA","2016","38","GRUNDY","5883580","0","253380","5630200","228","3000","627192","8256235","8650","314391","40775","218435","15099106","1622669","0","0","16721775","5260505","21982280","POINT (-92.7914177 42.4018651)"
"2017_MITCHELL_REVS_SA","2017","66","MITCHELL","5317572","0","218000","5099572","0","20000","4249366","4807169","7000","1039273","266555","107000","15595935","1290000","0","1000","16886935","2914994","19801929","POINT (-92.7890315 43.3564124)"
"2013_JACKSON_REVS_SA","2013","49","JACKSON","5561509","0","237606","5323903","782","50320","877220","5765587","32020","547785","212997","254465","13065079","990000","0","25","14055104","4616478","18671582","POINT (-90.5742294 42.1717426)"
"2018_MONONA_REVS_SA","2018","67","MONONA","6053920","2098","259330","5792492","30","15300","485272","5905789","7100","218092","169350","250086","12843511","1676003","0","0","14519514","6167350","20686864","POINT (-95.9599235 42.0516663)"
"2013_O'BRIEN_REVS_SA","2013","71","O'BRIEN","5669890","0","205700","5464190","280","13000","1251376","5353798","70000","383345","134144","71875","12742008","1851914","0","0","14593922","4809629","19403551","POINT (-95.6248784 43.0837527)"
"2015_LOUISA_REVS_SA","2015","58","LOUISA","4918630","13800","148547","4756283","4000","41000","1338236","9788410","18309","501835","26660","31200","16505933","1985832","5250","0","18497015","5614722","24111737","POINT (-91.2596184 41.2185073)"
"2015_HANCOCK_REVS_SA","2015","41","HANCOCK","5173480","0","133000","5040480","975","32000","504361","3735463","18000","334593","210125","181075","10057072","2245000","0","0","12302072","4442734","16744806","POINT (-93.7342723 43.0818861)"
"2018_DALLAS_REVS_SA","2018","25","DALLAS","24026382","0","481700","23544682","0","153500","457820","9679527","203750","2852525","344034","1282720","38518558","6170229","0","355000","45043787","22366277","67410064","POINT (-94.0397374 41.6848862)"
"2011_AUDUBON_REVS_SA","2011","5","AUDUBON","3357494","0","125000","3232494","0","0","330327","3004351","2500","164755","38522","13750","6786699","699102","0","0","7485801","2777452","10263253","POINT (-94.9058222 41.6845893)"
"2016_CEDAR_REVS_SA","2016","16","CEDAR","8472641","4100","357860","8110681","2300","46510","899518","5561810","27760","1131370","171444","101376","16052769","2165990","25000","8400","18252159","4076304","22328463","POINT (-91.1324125 41.7723207)"
"2013_DECATUR_REVS_SA","2013","27","DECATUR","2398542","0","1","2398541","3650","38025","270122","4685133","7600","284571","11937","258994","7958573","496984","146000","0","8601557","2597362","11198919","POINT (-93.7862815 40.7376827)"
"2016_ADAIR_REVS_SA","2016","1","ADAIR","4782569","0","219096","4563473","0","27000","2329414","4003785","13700","170330","43595","39745","11191042","1731043","0","10000","12932085","10438688","23370773","POINT (-94.4709413 41.3307464)"
"2011_HARDIN_REVS_SA","2011","42","HARDIN","6313526","0","198200","6115326","1000","33450","997555","7518072","17250","419940","150100","148725","15401418","3142609","650500","0","19194527","6281956","25476483","POINT (-93.2404025 42.3838803)"
"2018_BOONE_REVS_SA","2018","8","BOONE","7950976","2950","411745","7536281","1300","66000","1425349","5831582","23250","1025520","132760","1384100","17426142","3151700","0","15000","20592842","5709215","26302057","POINT (-93.931671 42.0365493)"
"2012_CEDAR_REVS_SA","2012","16","CEDAR","6796913","5000","295149","6496764","3850","46500","775000","6023096","40850","963078","168796","56605","14574539","1831407","30000","8401","16444347","4484143","20928490","POINT (-91.1324125 41.7723207)"
"2021_PALO ALTO_REVS_SA","2021","74","PALO ALTO","7138084","0","325200","6812884","0","12000","1787795","4367062","26350","668862","94217","293101","14062271","2758118","0","0","16820389","7706925","24527314","POINT (-94.6781371 43.0820643)"
"2017_FLOYD_REVS_SA","2017","34","FLOYD","5929436","0","343594","5585842","0","13300","1562526","5609244","25000","470160","71540","291519","13629131","1234741","0","0","14863872","7417204","22281076","POINT (-92.78900330000002 43.0599208)"
"2016_DELAWARE_REVS_SA","2016","28","DELAWARE","8694042","4050","538925","8151067","450","30700","1207603","6029079","23050","444040","136445","220534","16242968","2219826","0","0","18462794","6764196","25226990","POINT (-91.3673502 42.471211)"
"2010_WASHINGTON_REVS_SA","2010","92","WASHINGTON","7435421","0","357447","7077974","1498","62000","3458822","7288384","53830","671485","150523","252170","19016686","1793328","0","0","20810014","4652804","25462818","POINT (-91.7178676 41.335591)"
"2014_UNION_REVS_SA","2014","88","UNION","5292510","0","192122","5100388","600","20282","1128668","3312233","9873","430730","61334","188106","10252214","856304","0","10000","11118518","1916634","13035152","POINT (-94.2423792 41.0277304)"
"2018_LINN_REVS_SA","2018","57","LINN","66527348","208191","3169500","63149657","14100","645000","8745661","30060128","1087804","6960108","722350","1238654","112623462","18282480","0","27750","130933692","38617605","169551297","POINT (-91.5989646 42.0789478)"
"2017_BOONE_REVS_SA","2017","8","BOONE","7985694","3150","402045","7580499","1300","65000","1402630","5472333","17100","1012020","97610","556675","16205167","3084961","0","10000","19300128","4727118","24027246","POINT (-93.931671 42.0365493)"
"2015_DAVIS_REVS_SA","2015","26","DAVIS","3162391","0","202839","2959552","759","38589","478511","3093619","1298","188140","109327","201891","7071686","780146","0","0","7851832","2651518","10503350","POINT (-92.4097173 40.7476891)"
"2010_MONONA_REVS_SA","2010","67","MONONA","4572786","850","247860","4324076","2135","24200","386894","6441295","10200","231955","193810","44930","11659495","1079414","0","0","12738909","3965031","16703940","POINT (-95.9599235 42.0516663)"
"2012_HARRISON_REVS_SA","2012","43","HARRISON","7141313","6500","275000","6859813","2850","51500","647642","5308945","32625","536375","265960","608365","14314075","1562076","0","0","15876151","7864711","23740862","POINT (-95.8169209 41.6828528)"
"2012_KEOKUK_REVS_SA","2012","54","KEOKUK","4184156","0","140000","4044156","4250","38000","148485","3267609","29900","578967","328390","138750","8578507","1200000","0","0","9778507","6484192","16262699","POINT (-92.1786426 41.336465)"
"2020_HAMILTON_REVS_SA","2020","40","HAMILTON","8653115","5000","473713","8174402","0","31600","1499621","6197784","20075","2522946","488911","4575105","23510444","4434451","0","6100","27950995","4319260","32270255","POINT (-93.7068085 42.3837722)"
"2019_AUDUBON_REVS_SA","2019","5","AUDUBON","4344393","0","211000","4133393","0","0","662819","3525736","10000","209460","20528","1030","8562966","2239526","0","0","10802492","5383752","16186244","POINT (-94.9058222 41.6845893)"
"2021_MADISON_REVS_SA","2021","61","MADISON","8117488","0","355153","7762335","33","67255","1165237","6577272","80421","1101290","124013","83710","16961566","2427168","0","2000","19390734","4672697","24063431","POINT (-94.01556190000001 41.33071420000001)"
"2019_PALO ALTO_REVS_SA","2019","74","PALO ALTO","6928006","3750","351305","6572951","0","15000","1754466","4245875","16350","667067","51200","610231","13933140","2624926","0","0","16558066","11814273","28372339","POINT (-94.6781371 43.0820643)"
"2016_FAYETTE_REVS_SA","2016","33","FAYETTE","7796395","2950","460539","7332906","5050","59210","803373","5889609","22750","887082","66150","447396","15513526","1893954","350000","10000","17767480","4350576","22118056","POINT (-91.8443207 42.8625919)"
"2019_DALLAS_REVS_SA","2019","25","DALLAS","25979340","0","497200","25482140","0","143250","3608908","7123891","210250","2748325","486884","2166735","41970383","6509915","0","150000","48630298","40862846","89493144","POINT (-94.0397374 41.6848862)"
"2017_POLK_REVS_SA","2017","77","POLK","156347407","643547","7002405","148701455","800","1307000","5854489","49928184","973800","13365530","3078610","2513940","225723808","35716804","100000","375000","261915612","124204784","386120396","POINT (-93.5735335 41.6855048)"
"2019_JONES_REVS_SA","2019","53","JONES","8113380","950","539745","7572685","720","42050","1030437","7341739","62136","616955","204941","426918","17298581","2262427","450000","25000","20036008","8518644","28554652","POINT (-91.1314352 42.1212397)"
"2020_FAYETTE_REVS_SA","2020","33","FAYETTE","8815694","2900","584273","8228521","5000","60185","972525","7517107","26125","857002","99633","286315","18052413","2416705","0","0","20469118","6633120","27102238","POINT (-91.8443207 42.8625919)"
"2016_PLYMOUTH_REVS_SA","2016","75","PLYMOUTH","8882078","500","433064","8448514","1000","68300","2521125","6610964","24750","1105750","146475","1024790","19951668","4038775","100000","0","24090443","7156404","31246847","POINT (-96.2140431 42.7378346)"
"2011_LINN_REVS_SA","2011","57","LINN","52396756","165823","1370245","50860688","39950","565000","7834960","51022188","795275","6619815","688115","774040","119200031","14729071","0","28150","133957252","20576315","154533567","POINT (-91.5989646 42.0789478)"
"2012_ADAIR_REVS_SA","2012","1","ADAIR","3711372","8797","161375","3541200","1150","27000","734058","4223392","14100","175445","99006","9850","8825201","2034625","0","0","10859826","7277152","18136978","POINT (-94.4709413 41.3307464)"
"2021_VAN BUREN_REVS_SA","2021","89","VAN BUREN","3377788","3400","199350","3175038","750","35500","382916","3812380","16150","227350","152025","109310","7911419","980000","0","65550","8956969","4521041","13478010","POINT (-91.9499871 40.7532294)"
"2011_BUCHANAN_REVS_SA","2011","10","BUCHANAN","7115003","35627","329239","6750137","2650","55000","1029202","7233264","13550","549965","185454","67275","15886497","2072477","0","0","17958974","4366410","22325384","POINT (-91.8378392 42.4707777)"
"2013_FLOYD_REVS_SA","2013","34","FLOYD","6278430","0","230635","6047795","0","25200","1204905","4225589","20000","450855","76680","320174","12371198","1028517","0","0","13399715","7368791","20768506","POINT (-92.78900330000002 43.0599208)"
"2014_MONONA_REVS_SA","2014","67","MONONA","5097336","2728","249600","4845008","3450","23600","510203","3775708","10600","241755","232381","28560","9671265","1488139","0","0","11159404","5317691","16477095","POINT (-95.9599235 42.0516663)"
"2019_HARDIN_REVS_SA","2019","42","HARDIN","8544431","0","455310","8089121","2160","0","1319230","6663239","24700","452190","182050","1487478","18220168","2206398","0","0","20426566","8522043","28948609","POINT (-93.2404025 42.3838803)"
"2020_OSCEOLA_REVS_SA","2020","72","OSCEOLA","4805563","246","258007","4547310","637","10000","460461","3196993","29400","320240","130019","49620","8744680","1379106","0","0","10123786","7605127","17728913","POINT (-95.6236852 43.3785704)"
"2021_CRAWFORD_REVS_SA","2021","24","CRAWFORD","9577416","9431","455450","9112535","700","30300","797976","7303718","7000","1099697","176250","143863","18672039","3712500","0","309250","22693789","8423565","31117354","POINT (-95.3819678 42.0372125)"
"2019_CLAYTON_REVS_SA","2019","22","CLAYTON","8408223","0","543948","7864275","620","46466","1476887","6051406","29900","454710","154837","183980","16263081","1750000","0","10500","18023581","7027267","25050848","POINT (-91.34143280000002 42.8447493)"
"2016_WASHINGTON_REVS_SA","2016","92","WASHINGTON","9049949","0","469152","8580797","299","67000","1713778","5498175","54750","713425","152997","377450","17158671","2603750","8889","1000","19772310","6939399","26711709","POINT (-91.7178676 41.335591)"
"2015_DECATUR_REVS_SA","2015","27","DECATUR","2707865","0","10","2707855","0","33700","300007","4130613","8388","302100","6000","85522","7574185","465000","0","0","8039185","2395614","10434799","POINT (-93.7862815 40.7376827)"
"2021_SHELBY_REVS_SA","2021","83","SHELBY","6735416","0","292400","6443016","300","25000","752491","4443747","24550","301135","78024","373581","12441844","3901212","0","0","16343056","3987267","20330323","POINT (-95.31021130000002 41.6850926)"
"2019_WAYNE_REVS_SA","2019","93","WAYNE","3804767","0","155000","3649767","0","20796","418566","4336918","6600","458321","65009","103826","9059803","659807","0","0","9719610","5392003","15111613","POINT (-93.3273639 40.73947020000001)"
"2022_BUENA VISTA_REVS_SA","2022","11","BUENA VISTA","11515685","59200","593926","10862559","975","22600","1138341","6603595","95175","1001775","151473","146075","20022568","3003888","0","0","23026456","9838698","32865154","POINT (-95.15114900000002 42.7354936)"
"2011_EMMET_REVS_SA","2011","32","EMMET","4228335","250","150700","4077385","650","15750","337763","2780085","9500","314463","115260","129489","7780345","730420","1000","500","8512265","2076247","10588512","POINT (-94.6784803 43.37802250000001)"
"2014_APPANOOSE_REVS_SA","2014","4","APPANOOSE","3976544","0","210019","3766525","2200","5500","1031844","4210366","3050","280041","20010","70992","9390528","737215","140745","0","10268488","6132069","16400557","POINT (-92.8686104 40.7431635)"
"2019_MONTGOMERY_REVS_SA","2019","69","MONTGOMERY","6315427","0","328687","5986740","2350","36600","637065","5366454","12350","282180","51698","73300","12448737","1010000","0","22824","13481561","6429659","19911220","POINT (-95.1563758 41.03014)"
"2022_DAVIS_REVS_SA","2022","26","DAVIS","4713729","0","362965","4350764","0","28337","930013","5185687","0","365724","159480","558501","11578506","1144414","0","0","12722920","1695239","14418159","POINT (-92.4097173 40.7476891)"
"2017_POCAHONTAS_REVS_SA","2017","76","POCAHONTAS","6590588","0","240202","6350386","500","17000","435218","4032115","11400","423130","130980","120654","11521383","1225000","0","15000","12761383","7463487","20224870","POINT (-94.67874660000001 42.73413510000001)"
"2018_FREMONT_REVS_SA","2018","36","FREMONT","5393016","1060","291671","5100285","1060","24045","742716","3989274","19700","284045","84567","68720","10314412","1379215","104648","24000","11822275","4397332","16219607","POINT (-95.6046765 40.7455892)"
"2016_HARRISON_REVS_SA","2016","43","HARRISON","8230972","3500","391264","7836208","5100","51500","694810","4589114","32500","648330","125140","205460","14188162","2011500","0","0","16199662","9765210","25964872","POINT (-95.8169209 41.6828528)"
"2020_KOSSUTH_REVS_SA","2020","55","KOSSUTH","9426594","0","495461","8931133","0","31000","1560628","7279628","19400","618500","169586","69250","18679125","3165713","20900","30000","21895738","9066152","30961890","POINT (-94.2067199 43.20413)"
"2017_ALLAMAKEE_REVS_SA","2017","3","ALLAMAKEE","6845411","0","432638","6412773","0","0","1031621","7029523","22799","318580","129764","59150","15004210","1843443","105000","5500","16958153","9124083","26082236","POINT (-91.3780923 43.2842838)"
"2022_LOUISA_REVS_SA","2022","58","LOUISA","6136122","5196","313668","5817258","3189","19613","1100917","3564997","42010","552600","45750","193824","11340158","1727969","0","0","13068127","3242270","16310397","POINT (-91.2596184 41.2185073)"
"2020_POLK_REVS_SA","2020","77","POLK","186270558","764421","9257294","176248843","19350","1142000","6248612","53851122","1261450","16705048","7818735","2037211","265332371","35417384","0","248000","300997755","112102419","413100174","POINT (-93.5735335 41.6855048)"
"2012_SAC_REVS_SA","2012","81","SAC","4736758","0","100000","4636758","1460","29695","528254","4439688","16500","862026","33308","15600","10563289","1250669","0","110000","11923958","3051629","14975587","POINT (-95.1053946 42.3862604)"
"2018_POLK_REVS_SA","2018","77","POLK","162436919","667031","7660061","154109827","2400","1130000","5588944","44642678","1115130","14566083","3740756","2661920","227557738","27868186","27565000","121500","283112424","100257790","383370214","POINT (-93.5735335 41.6855048)"
"2017_UNION_REVS_SA","2017","88","UNION","5049379","0","239900","4809479","2280","58050","1137685","6940668","32650","433099","58210","200497","13672618","927427","0","20000","14620045","2987302","17607347","POINT (-94.2423792 41.0277304)"
"2014_LYON_REVS_SA","2014","60","LYON","5726525","0","251610","5474915","0","19070","1924935","4576318","74725","755680","151590","180289","13157522","2413849","0","2000","15573371","5222156","20795527","POINT (-96.2102924 43.380497)"
"2018_WASHINGTON_REVS_SA","2018","92","WASHINGTON","9989919","0","651589","9338330","500","50300","1808827","6269565","79260","767365","171741","1531201","20017089","2781656","6796","1000","22806541","5932549","28739090","POINT (-91.7178676 41.335591)"
"2020_DAVIS_REVS_SA","2020","26","DAVIS","4762137","0","323404","4438733","984","39852","667982","5092632","1167","343944","276381","513010","11374685","951090","0","0","12325775","2623220","14948995","POINT (-92.4097173 40.7476891)"
"2021_UNION_REVS_SA","2021","88","UNION","6117567","0","244530","5873037","2800","20750","856953","3381452","17775","449709","60310","747000","11409786","962119","0","0","12371905","5615703","17987608","POINT (-94.2423792 41.0277304)"
"2012_DAVIS_REVS_SA","2012","26","DAVIS","2732632","0","154178","2578454","912","36845","440212","2536009","974","175495","127754","429005","6325660","612436","600000","11500","7549596","3058291","10607887","POINT (-92.4097173 40.7476891)"
"2016_CASS_REVS_SA","2016","15","CASS","6667491","440","285839","6381212","1005","47300","1020281","8104277","31140","357115","178698","379064","16500092","3523142","0","0","20023234","3358274","23381508","POINT (-94.9278266 41.3314876)"
"2013_WORTH_REVS_SA","2013","98","WORTH","4166214","497","84884","4080833","6892","24326","2397757","4945813","20410","281750","204936","456103","12418820","1040630","4000000","1054","17460504","10378228","27838732","POINT (-93.2608476 43.3773984)"
"2019_WINNESHIEK_REVS_SA","2019","96","WINNESHIEK","9680690","200","609031","9071459","200","50350","1603633","8970293","28550","811550","172405","1147341","21855781","2742101","0","15000","24612882","9015714","33628596","POINT (-91.8437074 43.2906746)"
"2013_BUCHANAN_REVS_SA","2013","10","BUCHANAN","7460791","35765","276512","7148514","2800","55000","1021822","6092485","29721","618790","213451","100600","15283183","2332827","0","42500","17658510","6563930","24222440","POINT (-91.8378392 42.4707777)"
"2011_GREENE_REVS_SA","2011","37","GREENE","5033309","0","235375","4797934","0","5000","418118","3875097","9225","359425","36793","368800","9870392","1158500","0","0","11028892","2654946","13683838","POINT (-94.3968356 42.0362394)"
"2021_DALLAS_REVS_SA","2021","25","DALLAS","26387124","0","561000","25826124","0","158000","4445920","7898662","180750","2898625","778066","1376100","43562247","12674529","0","50000","56286776","25174620","81461396","POINT (-94.0397374 41.6848862)"
"2015_MONTGOMERY_REVS_SA","2015","69","MONTGOMERY","5573539","2100","217818","5353621","1010","45000","564326","2909865","7250","284081","59930","88900","9313983","780000","0","0","10093983","6095070","16189053","POINT (-95.1563758 41.03014)"
"2020_BUENA VISTA_REVS_SA","2020","11","BUENA VISTA","10032577","50163","544526","9437888","640","17600","1136281","6154924","103504","726795","182785","250875","18011292","2832396","0","0","20843688","6834041","27677729","POINT (-95.15114900000002 42.7354936)"
"2013_ALLAMAKEE_REVS_SA","2013","3","ALLAMAKEE","5607793","0","207834","5399959","0","0","837430","10102373","19179","303115","166701","304335","17133092","1530014","0","5500","18668606","3516047","22184653","POINT (-91.3780923 43.2842838)"
"2012_DES MOINES_REVS_SA","2012","29","DES MOINES","12191559","9190","305398","11876971","6747","142900","2513293","6380967","46540","1002700","205035","329150","22504303","1798977","0","0","24303280","5648550","29951830","POINT (-91.1814707 40.9231829)"
"2010_APPANOOSE_REVS_SA","2010","4","APPANOOSE","3643881","0","222879","3421002","1800","4000","1030231","4794696","650","269320","100300","135150","9757149","499940","199000","0","10456089","5073541","15529630","POINT (-92.8686104 40.7431635)"
"2022_MARION_REVS_SA","2022","63","MARION","14874547","0","800127","14074420","500","53000","1554729","8511377","46050","1427475","95960","217264","25980775","3016449","10000000","65000","39062224","16287059","55349283","POINT (-93.0994367 41.3344515)"
"2012_MUSCATINE_REVS_SA","2012","70","MUSCATINE","14407838","0","406600","14001238","13100","135500","4865934","9145528","73200","940375","397200","128400","29700475","1459100","500000","34000","31693575","4052876","35746451","POINT (-91.1127562 41.4839221)"
"2018_LYON_REVS_SA","2018","60","LYON","6552929","0","373225","6179704","0","25070","1981497","5584016","72550","876680","159053","161440","15040010","3169192","4275000","40000","22524202","6724230","29248432","POINT (-96.2102924 43.380497)"
"2021_CARROLL_REVS_SA","2021","14","CARROLL","9306255","0","541000","8765255","0","12000","1439307","5307146","55500","1918620","375258","553280","18426366","3849462","0","0","22275828","15379865","37655693","POINT (-94.8605593 42.0362382)"
"2015_BUENA VISTA_REVS_SA","2015","11","BUENA VISTA","8802365","44013","336653","8421699","1625","46950","1018972","5132614","66082","681360","112830","26595","15508727","2397790","0","650","17907167","7355375","25262542","POINT (-95.15114900000002 42.7354936)"
