"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Charter Sightseeing","17970","INACTIVE","FREIGHLINE","M2","2014","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17970Charter Sightseeing"
"Charter Sightseeing","747575","INACTIVE","MCI","D4505","1999","RED/BLUE/WHITE","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"747575Charter Sightseeing"
"Charter Sightseeing","13068","INACTIVE","FORD","F650","2011","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"13068Charter Sightseeing"
"Charter Sightseeing","13093","INACTIVE","FORD","EXPEDITION","2007",,"Gasoline","N","CRYSTAL LIMOUSINE GROUP INC","6618 N. SACRAMENTO AVE.","CHICAGO","IL","60645",,,"13093Charter Sightseeing"
"Charter Sightseeing","10483","INACTIVE","FORD","E350","2008","SILVER/GRAY","Gasoline","N","SOUTHWEST CHIEF LTD","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"10483Charter Sightseeing"
"Charter Sightseeing","9064","INACTIVE","FORD","E450","1999","WHITE","Gasoline","N","AARON EXPRESS, INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"9064Charter Sightseeing"
"Charter Sightseeing","15454","VIOLATION","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","DUNDEE TRANSPORTATION LTD","321 N. CLARK ST.","CHICAGO","IL","60654",,,"15454Charter Sightseeing"
"Charter Sightseeing","20193","RESERVED","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","LUX DRYVE INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"20193Charter Sightseeing"
"Charter Sightseeing","18381","RESERVED","FORD","ECONOLINE","2012","WHITE","Gasoline","N","RENAISSANCE ADULT DAY SERVICES INC","7920 S. GREENWOOD AVE.","CHICAGO","IL","60619",,,"18381Charter Sightseeing"
"Charter Sightseeing","40001","RESERVED","FORD","E350","2016","WHITE","Gasoline","N","RENAISSANCE ADULT DAY SERVICES INC","7920 S. GREENWOOD AVE.","CHICAGO","IL","60619",,,"40001Charter Sightseeing"
"Charter Sightseeing","14143","INACTIVE","GMC","C5500","2007","WHITE","Gasoline","N","DUNDEE TRANSPORTATION LTD","321 N. CLARK ST.","CHICAGO","IL","60654",,,"14143Charter Sightseeing"
"Charter Sightseeing","2079","INACTIVE","FORD","E350","2003","WHITE","Gasoline","N","DUNDEE TRANSPORTATION LTD","321 N. CLARK ST.","CHICAGO","IL","60654",,,"2079Charter Sightseeing"
"Charter Sightseeing","8809","INACTIVE","FORD","E350","2003","WHITE","Gasoline","N","DUNDEE TRANSPORTATION LTD","321 N. CLARK ST.","CHICAGO","IL","60654",,,"8809Charter Sightseeing"
"Charter Sightseeing","12022","INACTIVE","FORD","E350","2008","BLACK","Gasoline","N","UNITED LIMOUSINE AND SEDAN SERVICE INC","103 W. RAILROAD PO BOX 423 ST.","EARLVILLE","IL","60518",,,"12022Charter Sightseeing"
"Charter Sightseeing","370536","INACTIVE","MCI","J4500","2008","BLACK/WHITE","Gasoline","N","NAOMI TOURS, INC.","7942 S. DREXEL AVE.","CHICAGO","IL","60619",,,"370536Charter Sightseeing"
"Charter Sightseeing","12009","RESERVED","CHEVROLET","EXPRESS","2014","BLACK","Bio-Diesel","N","CHICAGO PRIVATE TOURS LLC","5201 S. CORNELL AVE.","CHICAGO","IL","60615",,,"12009Charter Sightseeing"
"Charter Sightseeing","17266","INACTIVE","FORD","TRANSIT","2015","BLACK","Gasoline","N","PEDRAM A. GHAHVECHI","6157 N. SHERIDAN RD.","CHICAGO","IL","60660",,,"17266Charter Sightseeing"
"Charter Sightseeing","831086","INACTIVE","MCI","J4500","2008","BLACK","Gasoline","N","NAOMI TOURS, INC.","7942 S. DREXEL AVE.","CHICAGO","IL","60619",,,"831086Charter Sightseeing"
"Charter Sightseeing","15509","INACTIVE","FORD","F650","2014","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"15509Charter Sightseeing"
"Charter Sightseeing","14744","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","DV & G ENTERPRISES, INC.","2940 N. RUTHERFORD AVE.","CHICAGO","IL","60634",,,"14744Charter Sightseeing"
"Charter Sightseeing","15510","INACTIVE","FORD","F650","2013","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"15510Charter Sightseeing"
"Charter Sightseeing","10990","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10990Charter Sightseeing"
"Charter Sightseeing","10988","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10988Charter Sightseeing"
"Charter Sightseeing","15694","INACTIVE","FORD","F650","2013","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"15694Charter Sightseeing"
"Charter Sightseeing","11159","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11159Charter Sightseeing"
"Charter Sightseeing","12687","INACTIVE","SPEC-CONSTED","SPEC-CONSTD","2010","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"12687Charter Sightseeing"
"Charter Sightseeing","7220","INACTIVE","FREIGHLINE",,"2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7220Charter Sightseeing"
"Charter Sightseeing","7226","INACTIVE","FORD","TROLLEY","1994","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7226Charter Sightseeing"
"Charter Sightseeing","7227","INACTIVE","FORD","TROLLEY","1995","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7227Charter Sightseeing"
"Charter Sightseeing","7228","INACTIVE","FORD","TROLLEY","1995","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7228Charter Sightseeing"
"Charter Sightseeing","7235","INACTIVE","FORD","TROLLEY","1996","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7235Charter Sightseeing"
"Charter Sightseeing","7245","INACTIVE","FORD","TROLLEY","1997","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7245Charter Sightseeing"
"Charter Sightseeing","7253","INACTIVE","FREIGHLINE","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7253Charter Sightseeing"
"Charter Sightseeing","7255","INACTIVE","FORD","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7255Charter Sightseeing"
"Charter Sightseeing","7256","INACTIVE","FORD","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7256Charter Sightseeing"
"Charter Sightseeing","11412","INACTIVE","FORD",,"2008","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11412Charter Sightseeing"
"Charter Sightseeing","7258","INACTIVE","FORD","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7258Charter Sightseeing"
"Charter Sightseeing","7259","INACTIVE","FORD","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7259Charter Sightseeing"
"Charter Sightseeing","7260","INACTIVE","FORD","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7260Charter Sightseeing"
"Charter Sightseeing","7261","INACTIVE","FORD","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7261Charter Sightseeing"
"Charter Sightseeing","7266","INACTIVE","NEOPLAN","TROLLEY","1981","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7266Charter Sightseeing"
"Charter Sightseeing","7267","INACTIVE","NEOPLAN",,"1981","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7267Charter Sightseeing"
"Charter Sightseeing","7272","INACTIVE","NEOPLAN","TROLLEY","1984","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7272Charter Sightseeing"
"Charter Sightseeing","7262","INACTIVE","FORD","TROLLEY","2001","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7262Charter Sightseeing"
"Charter Sightseeing","7263","INACTIVE","FORD","TROLLEY","2001","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7263Charter Sightseeing"
"Charter Sightseeing","8757","INACTIVE","NEOPLAN","TROLLEY","1984","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"8757Charter Sightseeing"
"Charter Sightseeing","7277","INACTIVE","FREIGHLINE","TROLLEY","2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7277Charter Sightseeing"
"Charter Sightseeing","8759","INACTIVE","NEOPLAN","TROLLEY","1990","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"8759Charter Sightseeing"
"Charter Sightseeing","9001","INACTIVE","FORD","STARCRAFT","2013","BLACK","Gasoline","N","UNTOUCHABLE TIMES & TOURS INC","11030 S. LONGWOOD DR.","CHICAGO","IL","60643",,,"9001Charter Sightseeing"
"Charter Sightseeing","175253","INACTIVE",,,"1998","RED/WHITE","Diesel","N","CHICAGO GRAY LINE LTD","630 W. 41ST ST.","CHICAGO","IL","60609",,,"175253Charter Sightseeing"
"Charter Sightseeing","15953","INACTIVE","FREIGHTLINER","FB65","2007","WHITE","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"15953Charter Sightseeing"
"Charter Sightseeing","14677","INACTIVE","FREIGHTLINER","FB65","2004","WHITE","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"14677Charter Sightseeing"
"Charter Sightseeing","15696","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","GTI TRANSPORTATION INC.","6450 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"15696Charter Sightseeing"
"Charter Sightseeing","11876","INACTIVE","GMC","TERRA","2007","WHITE","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"11876Charter Sightseeing"
"Charter Sightseeing","15906","ACTIVE","MERCEDES","VAN","2014","BLACK","Gasoline","N","CHICAGO PRIVATE TOURS LLC","5201 S. CORNELL AVE.","CHICAGO","IL","60615",,,"15906Charter Sightseeing"
"Charter Sightseeing","11501","RESERVED","CHEVROLET","EXPRESS","2015","BLUE","Gasoline","N","CHICAGO PRIVATE TOURS LLC","5201 S. CORNELL AVE.","CHICAGO","IL","60615",,,"11501Charter Sightseeing"
"Charter Sightseeing","16152","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","CHICAGO KINGDOM LIMOUSINE CORP","2455 W. BRYN MAWR AVE.","CHICAGO","IL","60659",,,"16152Charter Sightseeing"
"Charter Sightseeing","20191","INACTIVE","FORD","350","2019","BLACK","Gasoline","N","CRYSTAL LIMOUSINE GROUP INC","6618 N. SACRAMENTO AVE.","CHICAGO","IL","60645",,,"20191Charter Sightseeing"
"Charter Sightseeing","13346","INACTIVE","FREIGHLINE","M LINE SHUTTLE BUS","2012","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"13346Charter Sightseeing"
"Charter Sightseeing","10714","INACTIVE","FREIGHTLINER","GLAVAL LEGACY","2015","BLACK","Diesel","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10714Charter Sightseeing"
"Charter Sightseeing","16265","RESERVED","FORD","TRANSIT BUS","2015","BLACK","Gasoline","N","CHICAGO FLYCAR LIMOUSINE INC","420 E. WATERSIDE DR.","CHICAGO","IL","60601",,,"16265Charter Sightseeing"
"Charter Sightseeing","14105","INACTIVE","FREIGHLINE","M LINE SHUTTLE BUS","2012","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"14105Charter Sightseeing"
"Charter Sightseeing","15011","INACTIVE","IC","M LINE SHUTTLE BUS","2013","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"15011Charter Sightseeing"
"Charter Sightseeing","15357","INACTIVE","IC","M LINE SHUTTLE BUS","2014","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"15357Charter Sightseeing"
"Charter Sightseeing","13603","INACTIVE","NISSAN","ML350","2014","BLACK","Gasoline","N","COSMOFIELDS INTERNATIONAL SERVICE INC","6035 N. NORTHWEST HWY.","CHICAGO","IL","60631",,,"13603Charter Sightseeing"
"Charter Sightseeing","11183","INACTIVE","FREIGHTLINER","M LINE SHUTTLE BUS","2003","WHITE","Gasoline","N","CHICAGO MINIBUS TRAVEL INC.","9740 W. FOSTER","CHIICAGO","IL","60018",,,"11183Charter Sightseeing"
"Charter Sightseeing","9527","INACTIVE","CHEVROLET","ELDORADO BUS","2006","WHITE","Gasoline","N","CHICAGO MINIBUS TRAVEL INC.","9740 W. FOSTER","CHIICAGO","IL","60018",,,"9527Charter Sightseeing"
"Charter Sightseeing","16448","INACTIVE","FREIGHTLINER","NEWPORT","2015","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"16448Charter Sightseeing"
"Charter Sightseeing","16449","INACTIVE","FREIGHTLINER","NEWPORT","2014","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"16449Charter Sightseeing"
"Charter Sightseeing","16450","INACTIVE","FORD","STARCRAFT","2014","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"16450Charter Sightseeing"
"Charter Sightseeing","16451","INACTIVE","FORD","STARCRAFT","2014","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"16451Charter Sightseeing"
"Charter Sightseeing","16026","INACTIVE","FREIGHLINE","M LINE SHUTTLE BUS","2013","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"16026Charter Sightseeing"
"Charter Sightseeing","19779","INACTIVE","INTL","4500","2004","WHITE","Gasoline","N","AMERICAN EAGLE LIMO & TAXI INC","6067 N. MILWAUKEE AVE.","CHICAGO","IL","60646",,,"19779Charter Sightseeing"
"Charter Sightseeing","16490","INACTIVE","LINCOLN","NAVIGATOR","2014","BLACK","Gasoline","N","TOP FLEET INCORPORATED","830 W. BRADLEY PL.","CHICAGO","IL","60613",,,"16490Charter Sightseeing"
"Charter Sightseeing","16379","INACTIVE","FREIGHTLINER","G40M2","2015","WHITE","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"16379Charter Sightseeing"
"Charter Sightseeing","16508","INACTIVE","DODGE","SPRINTER","2009","WHITE","Gasoline","N","MY LIMO DRIVER INC","6432 S. CALIFORNIA AVE.","CHICAGO","IL","60629",,,"16508Charter Sightseeing"
"Charter Sightseeing","13769","INACTIVE","FREIGHTLINER","M2 106","2009","WHITE","Gasoline","N","CHICAGO MOTOR COACH  INC.","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"13769Charter Sightseeing"
"Charter Sightseeing","14899","INACTIVE","FORD","F550","2015","WHITE","Gasoline","N","CHICAGO MOTOR COACH  INC.","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"14899Charter Sightseeing"
"Charter Sightseeing","12661","INACTIVE","FREIGHTLINER","M LINE SHUTTLE BUS","2007","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"12661Charter Sightseeing"
"Charter Sightseeing","10476","INACTIVE","MERCEDES","SPRINTER","2011","WHITE","Gasoline","N","DDSSBOS LLC","2251 S. THROOP ST.","CHICAGO","IL","60608",,,"10476Charter Sightseeing"
"Charter Sightseeing","20234","RESERVED","MERCEDES","BENZ","2014","BLACK","Gasoline","N","LUX DRYVE INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"20234Charter Sightseeing"
"Charter Sightseeing","17532","INACTIVE","FREIGHTLINER","M LINE SHUTTLE BUS","2009","WHITE","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"17532Charter Sightseeing"
"Charter Sightseeing","16588","INACTIVE","FORD","F550","2015","WHITE","Gasoline","N","TOP FLEET INCORPORATED","830 W. BRADLEY PL.","CHICAGO","IL","60613",,,"16588Charter Sightseeing"
"Charter Sightseeing","11589","RESERVED","MERCEDES","BENZ","2011","BLACK","Gasoline","N","DE ELEGANCE OF LACE & BOWS LIMOUSINES INC","7440 S. JEFFERY BLVD.","CHICAGO","IL","60649",,,"11589Charter Sightseeing"
"Charter Sightseeing","16561","ACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","HARRISON GLOBAL LLC","2251 S. THROOP ST.","CHICAGO","IL","60608",,,"16561Charter Sightseeing"
"Charter Sightseeing","13434","INACTIVE","FORD","TRANSIT BUS","2006","BLACK","Gasoline","N","DE ELEGANCE OF LACE & BOWS LIMOUSINES INC","7440 S. JEFFERY BLVD.","CHICAGO","IL","60649",,,"13434Charter Sightseeing"
"Charter Sightseeing","13486","INACTIVE","INTL","VAN","2006","BLACK","Gasoline","N","DE ELEGANCE OF LACE & BOWS LIMOUSINES INC","7440 S. JEFFERY BLVD.","CHICAGO","IL","60649",,,"13486Charter Sightseeing"
"Charter Sightseeing","21353","INACTIVE","IC","PB20500","2006","PURPLE","Gasoline","N","BUCKET LIST PRODUCTIONS, LLC","410 S. MICHIGAN AVE.","CHICAGO","IL","60605",,,"21353Charter Sightseeing"
"Charter Sightseeing","16562","ACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","NICKS LIMO TRANSPORTATION INC","4564 N. MILWAUKEE AVE.","CHICAGO","IL","60630",,,"16562Charter Sightseeing"
"Charter Sightseeing","20302","ACTIVE","FORD","TROLLEY","2014","WHITE","Gasoline","N","WAY TO GO LIMOUSINE INC","7532 S. DORCHESTER AVE.","CHICAGO","IL","60619",,,"20302Charter Sightseeing"
"Charter Sightseeing","10842","INACTIVE","FORD","F53","2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10842Charter Sightseeing"
"Charter Sightseeing","10845","INACTIVE","FORD","F53","2007","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10845Charter Sightseeing"
"Charter Sightseeing","10982","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10982Charter Sightseeing"
"Charter Sightseeing","10985","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10985Charter Sightseeing"
"Charter Sightseeing","10994","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10994Charter Sightseeing"
"Charter Sightseeing","11157","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11157Charter Sightseeing"
"Charter Sightseeing","11160","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11160Charter Sightseeing"
"Charter Sightseeing","11162","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11162Charter Sightseeing"
"Charter Sightseeing","12277","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","CHRISTOPHER M RADKOWSKI","111 W. WACKER DR.","CHICAGO","IL","60601",,,"12277Charter Sightseeing"
"Charter Sightseeing","13731","INACTIVE","VAN HOOL","TD925","2008","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"13731Charter Sightseeing"
"Charter Sightseeing","13799","INACTIVE","FREIGHTLINER","M1000","2002","SILVER","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"13799Charter Sightseeing"
"Charter Sightseeing","15096","INACTIVE","FREIGHTLINER","FB65","2002","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"15096Charter Sightseeing"
"Charter Sightseeing","15513","INACTIVE","FORD","TROLLEY","2014","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"15513Charter Sightseeing"
"Charter Sightseeing","15515","INACTIVE","FORD","TROLLEY","2014","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"15515Charter Sightseeing"
"Charter Sightseeing","11399","INACTIVE","FREIGHLINE","X LINE SHUTTLE","2002","GREEN","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"11399Charter Sightseeing"
"Charter Sightseeing","170826","INACTIVE","FORD","ECONOLINE","2006","WHITE","Gasoline","N","ANN-ETHE SERVICES LLC","10447 S. GREEN ST.","CHICAGO","IL","60643",,,"170826Charter Sightseeing"
"Charter Sightseeing","17290","INACTIVE","CHAMPION","TROLLEY","2000","ORANGE","Diesel","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"17290Charter Sightseeing"
"Charter Sightseeing","15945","INACTIVE","FORD","TROLLEY","2014","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"15945Charter Sightseeing"
"Charter Sightseeing","15946","INACTIVE","FORD","TROLLEY","2014","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"15946Charter Sightseeing"
"Charter Sightseeing","16877","INACTIVE","FREIGHLINE","FB65","2002","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"16877Charter Sightseeing"
"Charter Sightseeing","16925","INACTIVE","MERCEDES","SPRINTER","2013","BLACK","Gasoline","N","CHRISTOPHER M RADKOWSKI","111 W. WACKER DR.","CHICAGO","IL","60601",,,"16925Charter Sightseeing"
"Charter Sightseeing","15777","INACTIVE","FORD","E450","2011","BLACK","Gasoline","N","TRANS CHICAGO LIMOUSINE SERVCE INC","2036 N. WESTERN AVE.","CHICAGO","IL","60647",,,"15777Charter Sightseeing"
"Charter Sightseeing","17289","INACTIVE","FORD","E450","1999","WHITE","Gasoline","N","JANESSA MARIE JUSINO","3231 N. KEATING AVE.","CHICAGO","IL","60641",,,"17289Charter Sightseeing"
"Charter Sightseeing","17814","INACTIVE","INTL","300","2000","WHITE","Gasoline","N","KRISPY KLEAN INC.","6330 S. RACINE AVE.","CHICAGO","IL","60636",,,"17814Charter Sightseeing"
"Charter Sightseeing","18125","INACTIVE","FORD","TRANSIT","2016","WHITE","Gasoline","N","CHICAGOLAND BUS RENTALS, LLC","4104 S. CAMPBELL AVE.","CHICAGO","IL","60632",,,"18125Charter Sightseeing"
"Charter Sightseeing","18617","INACTIVE","FREIGHLINE","M2","2012","WHITE","Gasoline","N","KRISPY KLEAN INC.","6330 S. RACINE AVE.","CHICAGO","IL","60636",,,"18617Charter Sightseeing"
"Charter Sightseeing","19195","INACTIVE","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","CHRISTOPHER M RADKOWSKI","111 W. WACKER DR.","CHICAGO","IL","60601",,,"19195Charter Sightseeing"
"Charter Sightseeing","20643","INACTIVE","FREIGHLINE","FB65","2002","WHITE","Gasoline","N","EMPEROR LIMOUSINE AND PARTY BUS SERVICE LLC","619 N. RACINE AVE.","CHICAGO","IL","60642",,,"20643Charter Sightseeing"
"Charter Sightseeing","19825","VIOLATION","FREIGHTLINER","NONE","1996","RED/BLUE","Gasoline","N","PREMIER TROLLEY INC","1900 N. AUSTIN AVE.","CHICAGO","IL","60639",,,"19825Charter Sightseeing"
"Charter Sightseeing","7222","INACTIVE","FREIGHLINE",,"2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7222Charter Sightseeing"
"Charter Sightseeing","7257","INACTIVE","FORD","TROLLEY","1999","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7257Charter Sightseeing"
"Charter Sightseeing","7264","INACTIVE","FORD","TROLLEY","2001","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7264Charter Sightseeing"
"Charter Sightseeing","14007","INACTIVE","FREIGHTLINER","M2 106","2014","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"14007Charter Sightseeing"
"Charter Sightseeing","7274","INACTIVE","FREIGHLINE","TROLLEY","2004","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7274Charter Sightseeing"
