ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11558575,JC105699,12/31/2018 06:00:00 AM,040XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1624,016,45,15,08B,1142305,1926357,2018,01/10/2019 03:16:50 PM,41.953982767,-87.752267994,"(41.953982767, -87.752267994)",20,22618,15,259,50,21,12,15
11571856,JC122649,12/31/2018 06:00:00 AM,028XX S WESTERN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,WAREHOUSE,false,false,1034,010,25,31,11,,,2018,01/23/2019 11:26:56 AM,,,,,,,,,,,
11554090,JC101747,12/31/2018 06:00:00 AM,024XX N KILBOURN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2521,025,31,20,03,1145975,1916038,2018,01/10/2019 03:16:50 PM,41.925597436,-87.73903947,"(41.925597436, -87.73903947)",7,22615,21,439,17,2,6,176
11552057,JB573410,12/31/2018 05:52:00 AM,006XX N ARMOUR ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,true,false,1215,012,1,24,05,1166055,1904538,2018,01/17/2019 02:26:36 PM,41.893635093,-87.665584661,"(41.893635093, -87.665584661)",41,22620,25,485,46,49,15,78
11551845,JB573493,12/31/2018 05:45:00 AM,011XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CTA BUS,false,false,0114,001,4,32,04A,1177423,1895162,2018,01/10/2019 03:16:50 PM,41.86765647,-87.624118874,"(41.86765647, -87.624118874)",48,14913,38,368,10,35,22,144
11552629,JB573401,12/31/2018 05:42:00 AM,022XX W CULLERTON ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1234,012,25,31,26,1161757,1890369,2018,01/10/2019 03:16:50 PM,41.854844775,-87.681764745,"(41.854844775, -87.681764745)",8,14920,33,4,26,43,15,121
11551783,JB573399,12/31/2018 05:40:00 AM,060XX N LINCOLN AVE,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,1711,017,50,13,06,1153588,1940385,2018,01/10/2019 03:16:50 PM,41.992259008,-87.710415066,"(41.992259008, -87.710415066)",42,4450,13,747,27,50,1,53
11551781,JB573391,12/31/2018 05:10:00 AM,048XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0224,002,3,38,08B,1177976,1872910,2018,01/10/2019 03:16:50 PM,41.806582764,-87.622764529,"(41.806582764, -87.622764529)",12,21192,4,448,9,10,24,107
11551894,JB573417,12/31/2018 05:05:00 AM,026XX S PRINCETON AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0914,009,11,34,03,1174727,1886780,2018,01/10/2019 03:16:50 PM,41.844716348,-87.634266771,"(41.844716348, -87.634266771)",26,21194,35,346,48,40,23,157
11551765,JB573384,12/31/2018 05:00:00 AM,014XX S KOMENSKY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1011,010,24,29,03,1149618,1892728,2018,01/10/2019 03:16:50 PM,41.861562286,-87.726259215,"(41.861562286, -87.726259215)",36,21569,30,761,14,57,21,155
11581012,JC134350,12/31/2018 05:00:00 AM,014XX N DAMEN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1424,014,1,24,03,,,2018,01/30/2019 04:14:07 PM,,,,,,,,,,,
11552121,JB573389,12/31/2018 05:00:00 AM,032XX N KENNETH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1731,017,30,16,14,1146143,1921232,2018,01/10/2019 03:16:50 PM,41.939847055,-87.738289688,"(41.939847055, -87.738289688)",7,22618,16,328,21,21,1,25
11551858,JB573409,12/31/2018 05:00:00 AM,016XX W 66TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0725,007,15,67,08B,1166597,1860946,2018,01/10/2019 03:16:50 PM,41.774002671,-87.664840001,"(41.774002671, -87.664840001)",44,22257,65,280,3,23,17,204
11551882,JB573480,12/31/2018 05:00:00 AM,016XX N CICERO AVE,0330,ROBBERY,AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),false,false,2533,025,37,25,03,1144091,1910384,2018,01/10/2019 03:16:50 PM,41.910117898,-87.746104545,"(41.910117898, -87.746104545)",4,22615,26,523,45,2,6,195
11551751,JB573386,12/31/2018 05:00:00 AM,015XX S FAIRFIELD AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,true,false,1023,010,28,29,18,1158297,1892717,2018,01/10/2019 03:16:50 PM,41.861359279,-87.694400341,"(41.861359279, -87.694400341)",11,14920,30,16,23,43,21,151
11553946,JC100686,12/31/2018 05:00:00 AM,014XX N SEDGWICK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,1821,018,27,8,08B,1173383,1909988,2018,01/10/2019 03:16:50 PM,41.908430535,-87.638509526,"(41.908430535, -87.638509526)",41,14926,37,309,46,54,14,198
11557811,JC106266,12/31/2018 05:00:00 AM,011XX W 17TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1235,012,25,31,26,1169161,1891899,2018,01/10/2019 03:16:50 PM,41.858885835,-87.654544555,"(41.858885835, -87.654544555)",8,14920,33,365,26,43,15,158
11555935,JC103868,12/31/2018 05:00:00 AM,057XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0232,002,20,40,08B,1178139,1866908,2018,01/10/2019 03:16:50 PM,41.790109016,-87.622348779,"(41.790109016, -87.622348779)",53,22260,7,403,4,60,24,268
11551761,JB573385,12/31/2018 04:57:00 AM,097XX S AVENUE L,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0432,004,10,52,08B,1201793,1841109,2018,01/10/2019 03:16:50 PM,41.718745491,-87.536494148,"(41.718745491, -87.536494148)",47,21202,49,528,47,25,19,247
11551896,JB573396,12/31/2018 04:55:00 AM,045XX S DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0924,009,12,61,05,1163666,1874299,2018,01/10/2019 03:16:50 PM,41.81070701,-87.675209784,"(41.81070701, -87.675209784)",29,14924,59,706,1,37,23,108
11551988,JB573392,12/31/2018 04:53:00 AM,030XX N SHEFFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1933,019,44,6,05,1169075,1920570,2018,01/10/2019 03:16:50 PM,41.937562763,-87.65402693,"(41.937562763, -87.65402693)",38,4449,57,680,25,22,5,31
11553398,JC100908,12/31/2018 04:45:00 AM,075XX N PAULINA ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2422,024,49,1,06,1163642,1950114,2018,01/10/2019 03:16:50 PM,42.018748975,-87.673157281,"(42.018748975, -87.673157281)",3,21853,10,489,5,9,11,32
11551785,JB573380,12/31/2018 04:40:00 AM,0000X E 37TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0213,002,3,35,08B,1177573,1880488,2018,01/10/2019 03:16:50 PM,41.827386577,-87.624013157,"(41.827386577, -87.624013157)",12,4301,1,446,9,36,24,102
11552040,JB573708,12/31/2018 04:32:00 AM,004XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0122,001,25,32,06,1174386,1898413,2018,01/10/2019 03:16:50 PM,41.876645737,-87.635171022,"(41.876645737, -87.635171022)",48,14917,38,92,26,44,22,79
11551996,JB573691,12/31/2018 04:30:00 AM,024XX N MOZART ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1414,014,35,22,06,1156960,1916237,2018,01/10/2019 03:16:50 PM,41.925927494,-87.69866959,"(41.925927494, -87.69866959)",15,22535,23,548,40,1,7,182
11554360,JC102177,12/31/2018 04:25:00 AM,065XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2511,025,36,19,08B,1132307,1920564,2018,01/10/2019 03:16:50 PM,41.938266272,-87.789157679,"(41.938266272, -87.789157679)",39,22254,19,137,44,52,6,179
11551868,JB573379,12/31/2018 04:15:00 AM,087XX S ASHLAND AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2221,022,21,71,03,1167195,1846826,2018,10/01/2020 03:47:39 PM,41.73524267,-87.663051117,"(41.73524267, -87.663051117)",18,21554,70,533,13,59,9,245
11552111,JB573576,12/31/2018 04:00:00 AM,087XX S BEVERLY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2221,022,21,71,14,1164768,1846621,2018,01/10/2019 03:16:50 PM,41.734731643,-87.671948467,"(41.734731643, -87.671948467)",18,21554,70,488,13,59,9,245
11551958,JB573627,12/31/2018 04:00:00 AM,082XX S PRINCETON AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0622,006,21,44,06,1175725,1850161,2018,01/10/2019 03:16:50 PM,41.744207786,-87.631701108,"(41.744207786, -87.631701108)",18,21554,40,1,13,59,20,236
11551738,JB573373,12/31/2018 04:00:00 AM,081XX S DORCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,0411,004,8,45,14,1186955,1851286,2018,01/10/2019 03:16:50 PM,41.747036261,-87.590518066,"(41.747036261, -87.590518066)",9,21546,41,133,35,61,19,224
11551752,JB573370,12/31/2018 03:50:00 AM,033XX N SHEFFIELD AVE,0331,ROBBERY,ATTEMPT: AGGRAVATED,SIDEWALK,false,false,1924,019,44,6,03,1169021,1922259,2018,01/10/2019 03:16:50 PM,41.942198627,-87.65417621,"(41.942198627, -87.65417621)",38,4449,57,731,25,22,5,28
11551740,JB573365,12/31/2018 03:43:00 AM,064XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2412,024,50,2,08B,1154504,1942530,2018,01/10/2019 03:16:50 PM,41.998126655,-87.706987997,"(41.998126655, -87.706987997)",42,22528,20,40,27,12,11,46
11551758,JB573372,12/31/2018 03:40:00 AM,029XX N CLYBOURN AVE,0610,BURGLARY,FORCIBLE ENTRY,CHA APARTMENT,false,false,1931,019,1,5,05,1162131,1918978,2018,03/04/2019 03:56:45 PM,41.933342373,-87.67959191,"(41.933342373, -87.67959191)",24,21538,46,616,40,39,5,172
11554627,JB573364,12/31/2018 03:36:00 AM,085XX S AVALON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0412,004,8,45,06,1186623,1848884,2018,01/10/2019 03:16:50 PM,41.740452789,-87.591810431,"(41.740452789, -87.591810431)",9,21546,41,133,35,61,19,240
11551726,JB573360,12/31/2018 03:30:00 AM,019XX W CERMAK RD,0810,THEFT,OVER $500,GAS STATION,false,false,1034,010,25,31,06,1163695,1889417,2018,01/10/2019 03:16:50 PM,41.852191819,-87.674678252,"(41.852191819, -87.674678252)",8,14920,33,126,26,43,21,159
11551722,JB573361,12/31/2018 03:30:00 AM,014XX N BOSWORTH AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1433,014,2,24,06,1165795,1909690,2018,01/10/2019 03:16:50 PM,41.907778088,-87.666392449,"(41.907778088, -87.666392449)",24,22620,25,483,11,49,7,191
11552501,JB574080,12/31/2018 03:30:00 AM,087XX S EAST END AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0412,004,8,48,04B,1189083,1847195,2018,01/10/2019 03:16:50 PM,41.735759487,-87.582851353,"(41.735759487, -87.582851353)",9,21202,44,473,35,25,19,240
11551736,JB573353,12/31/2018 03:26:00 AM,083XX S KENWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0412,004,8,45,06,1186712,1849755,2018,01/10/2019 03:16:50 PM,41.742840797,-87.591456838,"(41.742840797, -87.591456838)",9,21546,41,133,35,61,19,240
11551780,JB573366,12/31/2018 03:25:00 AM,010XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,false,true,1111,011,37,25,08B,1144175,1906302,2018,01/10/2019 03:16:50 PM,41.898914865,-87.745898649,"(41.898914865, -87.745898649)",4,4299,26,578,45,5,25,69
11551723,JB573357,12/31/2018 03:20:00 AM,012XX S WABASH AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,0131,001,3,33,06,1176963,1894862,2018,01/10/2019 03:16:50 PM,41.866843668,-87.625816668,"(41.866843668, -87.625816668)",48,14913,34,374,9,35,22,94
11551779,JB573395,12/31/2018 03:15:00 AM,028XX W ROOSEVELT RD,1020,ARSON,BY FIRE,RESTAURANT,false,false,1135,011,28,29,09,1157767,1894589,2018,01/10/2019 03:16:50 PM,41.866507048,-87.696294883,"(41.866507048, -87.696294883)",11,21569,30,35,23,28,16,146
11551778,JB573351,12/31/2018 03:15:00 AM,028XX W ROOSEVELT RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1135,011,28,29,05,1157756,1894588,2018,01/10/2019 03:16:50 PM,41.866504528,-87.696335293,"(41.866504528, -87.696335293)",36,21569,30,132,14,57,21,152
11551755,JB573349,12/31/2018 03:15:00 AM,002XX W GARFIELD BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0935,009,3,37,04B,1175430,1868497,2018,01/10/2019 03:16:50 PM,41.794530441,-87.632234355,"(41.794530441, -87.632234355)",12,21559,3,224,9,37,23,117
11551733,JB573352,12/31/2018 03:12:00 AM,076XX S DREXEL AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,true,false,0624,006,8,69,04A,1183553,1854630,2018,01/10/2019 03:16:50 PM,41.75629246,-87.602879729,"(41.75629246, -87.602879729)",31,21546,67,497,35,61,20,227
11551907,JB573471,12/31/2018 03:00:00 AM,055XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0824,008,16,63,08B,1157320,1867792,2018,01/10/2019 03:16:50 PM,41.792981927,-87.698662648,"(41.792981927, -87.698662648)",49,21867,61,764,8,58,13,269
11551716,JB573344,12/31/2018 03:00:00 AM,062XX S SACRAMENTO AVE,0460,BATTERY,SIMPLE,GAS STATION,false,false,0823,008,16,66,08B,1157457,1863022,2018,01/10/2019 03:16:50 PM,41.779889594,-87.698289469,"(41.779889594, -87.698289469)",44,21867,64,182,2,58,13,276
11551724,JB573356,12/31/2018 03:00:00 AM,098XX S STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA GARAGE / OTHER PROPERTY,false,false,0511,005,9,49,14,1178253,1840150,2018,01/10/2019 03:16:50 PM,41.716679404,-87.62274113,"(41.716679404, -87.62274113)",31,21861,45,570,43,19,10,250
11551886,JB573455,12/31/2018 03:00:00 AM,108XX S PRINCETON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,0513,005,34,49,04B,1176206,1833230,2018,01/10/2019 03:16:50 PM,41.69773606,-87.630445188,"(41.69773606, -87.630445188)",45,21861,45,524,22,19,10,260
11551728,JB573350,12/31/2018 03:00:00 AM,011XX W 17TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1235,012,25,31,14,1169161,1891899,2018,01/10/2019 03:16:50 PM,41.858885835,-87.654544555,"(41.858885835, -87.654544555)",8,14920,33,365,26,43,15,158
11551702,JB573338,12/31/2018 02:56:00 AM,036XX W DOUGLAS BLVD,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,1011,010,24,29,26,1152452,1893217,2018,01/10/2019 03:16:50 PM,41.862848698,-87.715843128,"(41.862848698, -87.715843128)",36,21569,30,33,14,57,21,155
11551959,JB573607,12/31/2018 02:54:00 AM,041XX N BERNARD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),false,false,1723,017,35,16,26,1152650,1927287,2018,01/10/2019 03:16:50 PM,41.956335981,-87.714213544,"(41.956335981, -87.714213544)",2,21538,16,23,12,39,1,9
11551739,JB573355,12/31/2018 02:52:00 AM,034XX W JACKSON BLVD,0553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,RESIDENCE,true,false,1123,011,28,27,04A,1153399,1898475,2018,01/10/2019 03:16:50 PM,41.87725848,-87.712227112,"(41.87725848, -87.712227112)",11,21572,28,783,23,30,16,141
11552536,JB573341,12/31/2018 02:45:00 AM,0000X W HUBBARD ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1831,018,42,8,08A,1176050,1903312,2018,01/10/2019 03:16:50 PM,41.890051565,-87.62891376,"(41.890051565, -87.62891376)",22,4446,37,669,36,55,14,73
11551775,JB573339,12/31/2018 02:35:00 AM,065XX N RICHMOND ST,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,2412,024,50,2,05,1155482,1943145,2018,01/10/2019 03:16:50 PM,41.999794554,-87.70337361,"(41.999794554, -87.70337361)",42,22528,20,40,27,12,11,46
11551705,JB573336,12/31/2018 02:30:00 AM,111XX S LANGLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0531,005,9,50,14,1182902,1831328,2018,01/10/2019 03:16:50 PM,41.692364149,-87.605987023,"(41.692364149, -87.605987023)",30,21861,47,601,43,19,10,265
11552333,JB574114,12/31/2018 02:30:00 AM,085XX S KOLMAR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0834,008,18,70,08B,1147587,1847442,2018,01/10/2019 03:16:50 PM,41.737329686,-87.734872105,"(41.737329686, -87.734872105)",6,4300,69,197,30,8,13,232
11551743,JB573343,12/31/2018 02:29:00 AM,0000X S WESTERN AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1223,012,27,28,18,1160419,1899702,2018,01/10/2019 03:16:50 PM,41.880483184,-87.686417637,"(41.880483184, -87.686417637)",48,21184,29,785,46,28,16,138
11551699,JB573345,12/31/2018 02:26:00 AM,015XX S ST LOUIS AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESIDENTIAL YARD (FRONT/BACK),true,false,1021,010,24,29,08A,1153286,1892287,2018,01/10/2019 03:16:50 PM,41.860280171,-87.712806259,"(41.860280171, -87.712806259)",36,21569,30,772,14,57,21,153
11551727,JB573334,12/31/2018 02:24:00 AM,075XX S DAMEN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0611,006,18,67,04B,1164328,1854793,2018,01/10/2019 03:16:50 PM,41.757166086,-87.673330808,"(41.757166086, -87.673330808)",6,21554,70,573,30,59,20,231
11551768,JB593348,12/31/2018 02:08:00 AM,016XX W 80TH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,0611,006,21,71,02,1166875,1851663,2018,01/10/2019 03:16:50 PM,41.74852293,-87.664085656,"(41.74852293, -87.664085656)",18,21554,70,574,13,59,20,231
11551707,JB573330,12/31/2018 02:07:00 AM,081XX S HARPER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0411,004,8,45,14,1187889,1851349,2018,01/10/2019 03:16:50 PM,41.747186962,-87.587093688,"(41.747186962, -87.587093688)",9,21546,41,133,35,61,19,224
11551764,JB573382,12/31/2018 02:00:00 AM,035XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1021,010,24,29,08B,1152781,1893058,2018,01/10/2019 03:16:50 PM,41.862405884,-87.714639603,"(41.862405884, -87.714639603)",36,21569,30,772,14,57,21,153
11552760,JB573368,12/31/2018 02:00:00 AM,022XX W MADISON ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1223,012,27,28,08A,1161502,1899981,2018,01/10/2019 03:16:50 PM,41.881226314,-87.682433196,"(41.881226314, -87.682433196)",48,21184,29,37,46,28,15,75
11551819,JB573329,12/31/2018 01:58:00 AM,069XX S PARNELL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,0732,007,6,68,04A,1173816,1858923,2018,01/10/2019 03:16:50 PM,41.768294293,-87.638436541,"(41.768294293, -87.638436541)",31,21559,66,479,32,11,17,214
11551742,JB573326,12/31/2018 01:48:00 AM,038XX W FLOURNOY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1133,011,24,26,08B,1150859,1896754,2018,01/10/2019 03:16:50 PM,41.872585925,-87.721598378,"(41.872585925, -87.721598378)",36,21572,27,702,14,30,16,141
11551672,JB573325,12/31/2018 01:45:00 AM,087XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0412,004,8,48,08B,1188320,1847443,2018,01/10/2019 03:16:50 PM,41.736458248,-87.585638764,"(41.736458248, -87.585638764)",9,21202,44,490,35,61,19,240
11551712,JB573320,12/31/2018 01:43:00 AM,029XX E 83RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,0424,004,7,46,14,1197409,1850508,2018,01/10/2019 03:16:50 PM,41.744647338,-87.552238463,"(41.744647338, -87.552238463)",47,21202,42,505,37,25,19,239
11551719,JB573317,12/31/2018 01:43:00 AM,029XX E 83RD ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,0424,004,7,46,04B,1197409,1850508,2018,01/10/2019 03:16:50 PM,41.744647338,-87.552238463,"(41.744647338, -87.552238463)",47,21202,42,505,37,25,19,239
11551720,JB573346,12/31/2018 01:40:00 AM,074XX N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,2411,024,50,2,14,1159016,1949493,2018,01/10/2019 03:16:50 PM,42.017141581,-87.690197429,"(42.017141581, -87.690197429)",3,22528,20,341,27,12,11,35
11551686,JB573316,12/31/2018 01:30:00 AM,089XX S STONY ISLAND AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,PARKING LOT/GARAGE(NON.RESID.),false,true,0413,004,8,48,04B,1188356,1845982,2018,01/10/2019 03:16:50 PM,41.732448257,-87.585553379,"(41.732448257, -87.585553379)",9,21202,44,491,35,61,19,246
11551655,JB573312,12/31/2018 01:29:00 AM,018XX N KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2534,025,35,20,08B,1148095,1911972,2018,01/10/2019 03:16:50 PM,41.914399362,-87.731354356,"(41.914399362, -87.731354356)",27,22615,21,135,12,2,6,194
11551628,JB573303,12/31/2018 01:25:00 AM,020XX N CALIFORNIA AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1414,014,1,22,06,1157378,1913344,2018,01/10/2019 03:16:50 PM,41.917980381,-87.697212498,"(41.917980381, -87.697212498)",24,22535,23,294,41,1,7,184
11551671,JB573331,12/31/2018 01:15:00 AM,037XX W 77TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,0833,008,18,70,15,1152245,1852873,2018,01/10/2019 03:16:50 PM,41.752143132,-87.717663922,"(41.752143132, -87.717663922)",6,4300,69,571,30,8,13,209
11551715,JB573321,12/31/2018 01:15:00 AM,031XX W MARQUETTE RD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0831,008,17,66,06,1156424,1860025,2018,01/10/2019 03:16:50 PM,41.771686251,-87.702157267,"(41.771686251, -87.702157267)",44,21867,64,382,31,58,13,208
11551678,JB573314,12/31/2018 01:15:00 AM,091XX S SOUTH CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,0423,004,7,46,08B,1196826,1844863,2018,01/10/2019 03:16:50 PM,41.729171506,-87.55456177,"(41.729171506, -87.55456177)",43,21202,44,493,37,25,19,238
11551700,JB573305,12/31/2018 01:14:00 AM,022XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,1414,014,1,22,08B,1157336,1914799,2018,01/10/2019 03:16:50 PM,41.921973868,-87.697327162,"(41.921973868, -87.697327162)",24,22535,23,294,41,1,7,184
11551669,JB573302,12/31/2018 01:10:00 AM,076XX S GREEN ST,0820,THEFT,$500 AND UNDER,AUTO / BOAT / RV DEALERSHIP,false,false,0621,006,17,71,06,1171963,1854096,2018,01/10/2019 03:16:50 PM,41.755089286,-87.645370158,"(41.755089286, -87.645370158)",17,21554,70,572,31,59,20,229
11551718,JB573309,12/31/2018 01:10:00 AM,064XX S CALIFORNIA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,0823,008,17,66,03,1158817,1861899,2018,01/10/2019 03:16:50 PM,41.776780252,-87.693334123,"(41.776780252, -87.693334123)",44,21867,64,319,31,58,13,276
11551693,JB573328,12/31/2018 01:01:00 AM,008XX N MOZART ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1211,012,26,24,08A,1157229,1905577,2018,01/10/2019 03:16:50 PM,41.896670115,-87.697971304,"(41.896670115, -87.697971304)",10,21560,25,544,49,4,15,64
11551654,JB573298,12/31/2018 01:01:00 AM,035XX W NORTH AVE,0560,ASSAULT,SIMPLE,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",false,false,1422,014,26,23,08A,1152615,1910406,2018,01/10/2019 03:16:50 PM,41.91001386,-87.714789946,"(41.91001386, -87.714789946)",10,22535,24,422,49,5,7,190
11551737,JB573293,12/31/2018 01:00:00 AM,004XX E BOWEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0214,002,3,38,08B,1179822,1877577,2018,01/10/2019 03:16:50 PM,41.819347317,-87.615851173,"(41.819347317, -87.615851173)",12,4301,4,625,9,36,24,104
11554815,JC102578,12/31/2018 01:00:00 AM,054XX S WINCHESTER AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,false,0932,009,16,61,02,1164278,1868685,2018,03/25/2020 03:45:43 PM,41.795288637,-87.673123191,"(41.795288637, -87.673123191)",19,14924,59,767,2,37,23,128
11552239,JB573956,12/31/2018 01:00:00 AM,007XX N CICERO AVE,0330,ROBBERY,AGGRAVATED,ALLEY,false,false,1531,015,37,25,03,1143409,1903865,2018,01/17/2019 02:26:36 PM,41.892241814,-87.748773155,"(41.892241814, -87.748773155)",4,22216,26,694,45,32,25,81
11551685,JB573288,12/31/2018 12:55:00 AM,015XX E 79TH ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0411,004,5,45,08B,1188011,1852919,2018,01/10/2019 03:16:50 PM,41.751492287,-87.586596725,"(41.751492287, -87.586596725)",9,21546,41,133,35,61,19,224
11551633,JB573296,12/31/2018 12:55:00 AM,013XX W 111TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2234,022,34,75,14,1169476,1831160,2018,01/10/2019 03:16:50 PM,41.69220372,-87.655146512,"(41.69220372, -87.655146512)",45,22212,74,315,22,13,9,263
