"service_request_type","service_request_number","date_service_request_was_received","location_of_building_on_the_lot_if_garage_change_type_code_to_bgd_","is_the_building_dangerous_or_hazardous_","is_building_open_or_boarded_","if_the_building_is_open_where_is_the_entry_point_","is_the_building_currently_vacant_or_occupied_","is_the_building_vacant_due_to_fire_","any_people_using_property_homeless_childen_gangs_","address_street_number","address_street_direction","address_street_name","address_street_suffix","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","latitude","longitude","location"
"Vacant/Abandoned Building","18-02987472","2018-10-23T00:00:00.000","Front",,"Open",,"Vacant","false","true","5659","S","KILDARE","AVE","60629","1148664.86570306","1866730.17508474","13","8","62","41.790239071558226","-87.73042774199064","(41.790239071558, -87.730427741991)"
"Vacant/Abandoned Building","18-02981113","2018-10-23T00:00:00.000","Front",,"Open","REAR","Vacant","true","false","2434","N","OAK PARK","AVE","60707","1130679.22093266","1915436.37720752","36","25","18","41.92422365760602","-87.79525850752421","(41.924223657606, -87.795258507524)"
"Vacant/Abandoned Building","18-02984331","2018-10-23T00:00:00.000","Rear",,"Open",,"Vacant","false","false","1221","E","72ND","PL","60619","1185601.55582365","1857184.40989345","5","3","69","41.76325402910137","-87.5952919706663","(41.763254029101, -87.595291970666)"
"Vacant/Abandoned Building","18-02984303","2018-10-23T00:00:00.000","Front",,"Open",,"Vacant","false","false","4747","W","VAN BUREN","ST","60644","1144809.21007781","1897601.40361358","24","11","25","41.87502747078844","-87.74378874613157","(41.875027470788, -87.743788746132)"
"Vacant/Abandoned Building","18-02989226","2018-10-23T00:00:00.000","Front",,"Open","GARAGE","Vacant","false","true","8549","S","CARPENTER","ST","60620","1170808.90477382","1848123.8429985","21","6","71","41.73872613429917","-87.64977346248358","(41.738726134299, -87.649773462484)"
"Vacant/Abandoned Building","18-02981185","2018-10-23T00:00:00.000","Front",,"Open","FRONT AND REAR DOORS & OPEN WINDOWS","Vacant","false","false","8216","S","EBERHART","AVE","60619","1181004.41011641","1850632.73561917","6","6","44","41.74538252768232","-87.61234245323901","(41.745382527682, -87.612342453239)"
"Vacant/Abandoned Building","18-02987034","2018-10-23T00:00:00.000",,,,,,,,"6446","S","EBERHART","AVE","60637","1180685.831311","1862378.53301067","20","3","42","41.77762155466842","-87.61314944696491","(41.777621554668, -87.613149446965)"
"Vacant/Abandoned Building","18-02986084","2018-10-23T00:00:00.000","Front",,"Open","FRONT","Occupied","false","true","8051","S","LAFLIN","ST","60620","1167735.15737834","1851345.15152581","21","6","71","41.7476323070872","-87.66094283263314","(41.747632307087, -87.660942832633)"
"Vacant/Abandoned Building","18-02986139","2018-10-23T00:00:00.000","Front",,"Open",,"Vacant","false","false","8233","S","HOUSTON","AVE","60617","1197918.94739557","1850963.69450458","7","4","46","41.745885079368875","-87.5503547987848","(41.745885079369, -87.550354798785)"
"Vacant/Abandoned Building","18-02988413","2018-10-23T00:00:00.000","Front",,"Open",,"Vacant","false","false","1308","E","72ND","ST","60619","1186175.54250294","1857526.16177574","8","3","43","41.76417829424217","-87.59317744978921","(41.764178294242, -87.593177449789)"
"Vacant/Abandoned Building","18-02984610","2018-10-23T00:00:00.000",,,"Open","FRONT","Vacant","false","false","7537","S","MAY","ST","60620","1169958.69997993","1854776.02000273","17","6","71","41.75699909672264","-87.65269564585338","(41.756999096723, -87.652695645853)"
"Vacant/Abandoned Building","18-02986646","2018-10-23T00:00:00.000","Front",,"Open","WINDOWS","Vacant","true","false","4545","S","HONORE","ST","60609","1164778.75280794","1874545.49036688","15","9","61","41.811359951908145","-87.67112134297511","(41.811359951908, -87.671121342975)"
"Vacant/Abandoned Building","18-02977891","2018-10-22T00:00:00.000","Front",,"Open","FRONT DOOR AND WINDOWS","Vacant","false","true","845","N","KEYSTONE","AVE","60651","1149234.52008181","1905341.14571559","37","11","23","41.89618161197003","-87.7273399933083","(41.89618161197, -87.727339993308)"
"Vacant/Abandoned Building","18-02978697","2018-10-22T00:00:00.000","Front",,"Open","SIDE & FRONT","Vacant","false","true","5207","S","PRINCETON","AVE","60609","1175169.46592631","1870408.68977303","3","9","37","41.799782136397674","-87.63313262133371","(41.799782136398, -87.633132621334)"
"Vacant/Abandoned Building","18-02977931","2018-10-22T00:00:00.000","Front",,"Open","THROUGH THE WINDOWS","Vacant","false","true","1837","N","ALBANY","AVE","60647","1155213.89069093","1912155.0899715","1","14","22","41.914761686386754","-87.70519557087425","(41.914761686387, -87.705195570874)"
"Vacant/Abandoned Building","18-02980118","2018-10-22T00:00:00.000","Front",,"Open","REAR DOOR NOW OPEN","Vacant","false","true","6203","S","HONORE","ST","60636","1165082.88261836","1863540.25039039","15","7","67","41.781153796310456","-87.67031715043585","(41.78115379631, -87.670317150436)"
"Vacant/Abandoned Building","18-02973715","2018-10-22T00:00:00.000","Front",,"Open",,"Occupied","false","true","4655","W","ARTHINGTON","ST","60644","1145472.59700677","1895623.58992656","24","11","25","41.86958757766823","-87.74140311101225","(41.869587577668, -87.741403111012)"
"Vacant/Abandoned Building","18-02977687","2018-10-22T00:00:00.000","Front",,"Open",,"Vacant","false","true","813","E","88TH","PL","60619","1183215.48027221","1846473.75888669","8","6","44","41.733918711608716","-87.60436987541719","(41.733918711609, -87.604369875417)"
"Vacant/Abandoned Building","18-02976184","2018-10-22T00:00:00.000",,,"Open","REAR","Vacant","false","false","8240","S","MICHIGAN","AVE","60619","1178584.54732465","1850397.99921358","6","6","44","41.74479368035699","-87.62121630184687","(41.744793680357, -87.621216301847)"
"Vacant/Abandoned Building","18-02978039","2018-10-22T00:00:00.000","Front",,"Open",,"Vacant","true","false","7154","S","WOODLAWN","AVE","60619","1185452.96957476","1857723.83002022","5","3","69","41.76473774557183","-87.59581960923474","(41.764737745572, -87.595819609235)"
"Vacant/Abandoned Building","18-02975904","2018-10-22T00:00:00.000",,,,,,,,"8348","S","GREEN","ST","60620","1172087.44001621","1849492.30371582","21","6","71","41.74245341155527","-87.64504907864095","(41.742453411555, -87.645049078641)"
"Vacant/Abandoned Building","18-02973641","2018-10-22T00:00:00.000","Front",,"Open",,"Vacant","false","false","2026","W","COULTER","ST","60608","1163232.03640563","1888325.64809206","25","10","31","41.84920677340548","-87.67640810013188","(41.849206773405, -87.676408100132)"
"Vacant/Abandoned Building","18-02978739","2018-10-22T00:00:00.000","Front",,"Open","WINDOW","Vacant","false","false","11707","S","BELL","AVE","60643","1163498.87827772","1827018.49452625","19","22","75","41.68096574580775","-87.67714524616382","(41.680965745808, -87.677145246164)"
"Vacant/Abandoned Building","18-02978074","2018-10-22T00:00:00.000","Front",,"Open",,"Vacant","false","false","8455","S","BURNHAM","AVE","60617","1196293.48240573","1849447.120995","7","4","46","41.74176391586047","-87.55636087437131","(41.74176391586, -87.556360874371)"
"Vacant/Abandoned Building","18-02974195","2018-10-22T00:00:00.000","Front",,"Open","ALL AROUND","Vacant","true","true","6236","N","LENOX","AVE","60646","1141604.24992693","1941132.58532107","39","16","12","41.99454117037937","-87.7544770421233","(41.994541170379, -87.754477042123)"
"Vacant/Abandoned Building","18-02969576","2018-10-21T00:00:00.000","Garage",,"Open",,"Vacant","true","false","7640","S","UNION","AVE","60620","1172957.64202199","1854210.9730131","6","6","71","41.75538290225577","-87.64172168922968","(41.755382902256, -87.64172168923)"
"Vacant/Abandoned Building","18-02969554","2018-10-21T00:00:00.000","Rear",,"Open",,"Vacant","false","true","9128","S","YATES","BLVD","60617","1193757.60349696","1844909.27033178","7","4","48","41.72937410655975","-87.56580034139843","(41.72937410656, -87.565800341398)"
"Vacant/Abandoned Building","18-02970723","2018-10-21T00:00:00.000","Front",,"Boarded",,"Vacant","false","true","2102","W","GARFIELD","BLVD","60609","1163282.40989449","1868167.65439675","16","9","61","41.793889898978954","-87.67678853964196","(41.793889898979, -87.676788539642)"
"Vacant/Abandoned Building","18-02968541","2018-10-21T00:00:00.000","Garage",,"Open","BOARDS ARE KNOCKED DOWN","Vacant","false","false","8200","S","COMMERCIAL","AVE","60617","1197615.31699391","1851175.71372897","7","4","46","41.74647445196314","-87.55146027729074","(41.746474451963, -87.551460277291)"
"Vacant/Abandoned Building","18-02971093","2018-10-21T00:00:00.000","Front",,"Boarded","SIDE DOOR","Vacant","false","true","8216","S","ABERDEEN","ST","60620","1170415.01002342","1850324.93002147","21","6","71","41.74477479557406","-87.65115268295786","(41.744774795574, -87.651152682958)"
"Vacant/Abandoned Building","18-02968818","2018-10-21T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","6245","S","EBERHART","AVE","60637","1180653.32723351","1863709.49857217","20","3","42","41.78127460007965","-87.61322774597852","(41.78127460008, -87.613227745979)"
"Vacant/Abandoned Building","18-02968547","2018-10-21T00:00:00.000","Rear",,"Open","FRONT","Vacant","true","false","359","W","69TH","ST","60621","1174984.22012596","1859191.61761388","6","7","68","41.769005430517694","-87.63414646945648","(41.769005430518, -87.634146469456)"
"Vacant/Abandoned Building","18-02970481","2018-10-21T00:00:00.000","Front",,"Open",,"Occupied","false","true","4629","S","HONORE","ST","60609","1164794.12219438","1873989.45128737","15","9","61","41.80983379146906","-87.67108068556661","(41.809833791469, -87.671080685567)"
"Vacant/Abandoned Building","18-02963792","2018-10-20T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","true","false","7158","S","WOODLAWN","AVE","60619","1185453.46957476","1857705.13002022","5","3","69","41.76468641926228","-87.5958183642952","(41.764686419262, -87.595818364295)"
"Vacant/Abandoned Building","18-02963805","2018-10-20T00:00:00.000","Front",,"Open",,"Vacant","true","false","7717","S","SAGINAW","AVE","60649","1195262.44507587","1854308.2930192","7","4","43","41.75512883649616","-87.55997839741427","(41.755128836496, -87.559978397414)"
"Vacant/Abandoned Building","18-02965728","2018-10-20T00:00:00.000","Front",,"Open","FRONT DOOR","Vacant","false","false","11744","S","WALLACE","ST","60628","1174420.35996743","1826928.36998845","34","5","53","41.680483217610615","-87.63716968981635","(41.680483217611, -87.637169689816)"
"Vacant/Abandoned Building","18-02959070","2018-10-19T00:00:00.000","Front",,"Boarded",,"Vacant","false","true","1716","W","103RD","ST","60643","1166687.84830865","1836402.60308215","19","22","72","41.70665007614067","-87.66520548444026","(41.706650076141, -87.66520548444)"
"Vacant/Abandoned Building","18-02956020","2018-10-19T00:00:00.000","Front",,"Open",,"Vacant","false","true","650","W","81ST","ST","60620","1173228.16941284","1851168.70070845","21","6","71","41.74702854934759","-87.64082001635018","(41.747028549348, -87.64082001635)"
"Vacant/Abandoned Building","18-02959102","2018-10-19T00:00:00.000",,,,,,,,"8537","S","YATES","BLVD","60617","1193650.77441029","1848834.88319405","7","4","46","41.74014895089083","-87.56606347736974","(41.740148950891, -87.56606347737)"
"Vacant/Abandoned Building","18-02954724","2018-10-19T00:00:00.000","Front",,"Open","FRONT OF BLDG.","Vacant","false","false","3746","W","GRAND","AVE","60651","1151059.23006873","1908145.03020059","26","25","23","41.903840186739586","-87.72056458783754","(41.90384018674, -87.720564587838)"
"Vacant/Abandoned Building","18-02959374","2018-10-19T00:00:00.000","Front",,"Open",,"Vacant","false","false","5309","S","CARPENTER","ST","60609","1170215.31509009","1869608.17622515","20","9","61","41.797694744079756","-87.65132409666299","(41.79769474408, -87.651324096663)"
"Vacant/Abandoned Building","18-02959406","2018-10-19T00:00:00.000","Rear",,"Boarded",,"Vacant","false","true","3010","N","LOTUS","AVE","60641","1139513.37393398","1919478.54391901","31","25","19","41.93515908689571","-87.76269882667683","(41.935159086896, -87.762698826677)"
"Vacant/Abandoned Building","18-02959104","2018-10-19T00:00:00.000",,,,,,,,"8127","S","BURNHAM","AVE","60617","1196246.16107052","1851620.8503837","7","4","46","41.74772997107813","-87.5564623504337","(41.747729971078, -87.556462350434)"
"Vacant/Abandoned Building","18-02956174","2018-10-19T00:00:00.000","Front",,"Open",,"Vacant","false","false","6029","S","MAY","ST","60621","1169683.42490049","1864812.96850407","16","7","68","41.784547707052994","-87.65341368960073","(41.784547707053, -87.653413689601)"
"Vacant/Abandoned Building","18-02957230","2018-10-19T00:00:00.000","Front",,"Boarded",,"Occupied","false","true","3527","S","DAMEN","AVE","60609","1163596.39599846","1881290.26319069","12","9","59","41.82989329025717","-87.675268689162","(41.829893290257, -87.675268689162)"
"Vacant/Abandoned Building","18-02956775","2018-10-19T00:00:00.000","Front",,"Open","FRONT AND REAR DOOR","Vacant","false","true","4906","W","ERIE","ST","60644","1143534.5825946","1903867.40970235","37","15","25","41.892246077661326","-87.74831187760863","(41.892246077661, -87.748311877609)"
"Vacant/Abandoned Building","18-02956037","2018-10-19T00:00:00.000","Front",,"Open","SIDE DOOR WIDE OPEN NOT BOARDED","Vacant","false","false","650","W","81ST","ST","60620","1173228.16941284","1851168.70070845","21","6","71","41.74702854934759","-87.64082001635018","(41.747028549348, -87.64082001635)"
"Vacant/Abandoned Building","18-02958455","2018-10-19T00:00:00.000","Front",,"Open",,"Vacant","false","false","1741","W","105TH","PL","60643","1166598.99258888","1834703.37862689","19","22","72","41.701989018079644","-87.66557912163398","(41.70198901808, -87.665579121634)"
"Vacant/Abandoned Building","18-02961500","2018-10-19T00:00:00.000","Front",,"Boarded",,"Vacant","false","true","4155","S","MAPLEWOOD","AVE","60632","1160051.76277263","1877014.78673116","12","9","58","41.818234649910146","-87.68839174379005","(41.81823464991, -87.68839174379)"
"Vacant/Abandoned Building","18-02957607","2018-10-19T00:00:00.000","Front",,"Open","FRONT GATE IS OPEN","Vacant",,"false","1230","N","HARDING","AVE","60651","1149826.28941441","1907909.59157205","37","25","23","41.90321819791406","-87.7250996432264","(41.903218197914, -87.725099643226)"
"Vacant/Abandoned Building","18-02961499","2018-10-19T00:00:00.000","Front",,"Boarded",,"Vacant","false","true","4155","S","MAPLEWOOD","AVE","60632","1160051.76277263","1877014.78673116","12","9","58","41.818234649910146","-87.68839174379005","(41.81823464991, -87.68839174379)"
"Vacant/Abandoned Building","18-02959354","2018-10-19T00:00:00.000","Front",,"Open",,"Vacant","false","false","8309","S","CARPENTER","ST","60620","1170763.20411614","1849719.50609249","21","6","71","41.74310584831122","-87.64989447114824","(41.743105848311, -87.649894471148)"
"Vacant/Abandoned Building","18-02956638","2018-10-19T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","2121","W","72ND","ST","60636","1163491.47873382","1856897.25099856","17","7","67","41.762958021072045","-87.67633764332724","(41.762958021072, -87.676337643327)"
"Vacant/Abandoned Building","18-02950185","2018-10-18T00:00:00.000","Front",,"Open",,"Vacant","false","false","9142","S","AVALON","AVE","60619","1186131.81517573","1844610.17939","8","4","47","41.72873657069369","-87.59374461493057","(41.728736570694, -87.593744614931)"
"Vacant/Abandoned Building","18-02948304","2018-10-18T00:00:00.000","Rear",,"Open",,"Vacant","false","false","3216","E","92ND","ST","60617","1198924.74302133","1844563.85802366","10","4","46","41.72829827290283","-87.54688373739852","(41.728298272903, -87.546883737399)"
"Vacant/Abandoned Building","18-02952935","2018-10-18T00:00:00.000","Front",,"Open","FRONT & REAR","Vacant","false","false","8423","S","GREEN","ST","60620","1172104.510005","1848994.45457548","21","6","71","41.741086872276355","-87.64500112492566","(41.741086872276, -87.645001124926)"
"Vacant/Abandoned Building","18-02947691","2018-10-18T00:00:00.000","Front",,"Open","FRONT AND BIG HOLE, SIDING","Vacant","false","true","6505","S","PEORIA","ST","60621","1171425.02851967","1861705.55397385","6","7","68","41.775982630451196","-87.64711919469107","(41.775982630451, -87.647119194691)"
"Vacant/Abandoned Building","18-02946852","2018-10-18T00:00:00.000","Garage",,"Open","GARAGE","Vacant","false","false","4515","S","CHRISTIANA","AVE","60632","1154706.41197658","1874494.7675844","14","8","58","41.81142780388113","-87.70806767314603","(41.811427803881, -87.708067673146)"
"Vacant/Abandoned Building","18-02951343","2018-10-18T00:00:00.000","Front",,"Open",,"Vacant","false","true","5915","S","MARSHFIELD","AVE","60636","1166354.25979085","1865482.77368622","15","7","67","41.78645732847161","-87.66560069792992","(41.786457328472, -87.66560069793)"
