Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HL100377,01/01/2005 03:25:00 AM,002XX W 118TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0522,34,08B,1176926,1826695,2005,41.679786891,-87.628004859,"(41.679786891, -87.628004859)"
HL100380,01/01/2005 03:27:10 AM,028XX S UNION AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0923,11,04B,1172092,1885967,2005,41.842543857,-87.64396071,"(41.842543857, -87.64396071)"
HL100473,01/01/2005 03:30:00 AM,005XX W MELROSE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,true,false,1925,44,02,1172115,1921905,2005,41.941159408,-87.642814961,"(41.941159408, -87.642814961)"
HL100940,01/01/2005 03:30:00 AM,026XX N LINCOLN AVE,0870,THEFT,POCKET-PICKING,OTHER,false,false,1933,32,06,1169085,1917538,2005,41.929242595,-87.654078463,"(41.929242595, -87.654078463)"
HL101301,01/01/2005 03:30:00 AM,023XX N DAMEN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1432,32,06,1162628,1915655,2005,41.92421344,-87.677858826,"(41.92421344, -87.677858826)"
HL100499,01/01/2005 03:30:00 AM,020XX N BINGHAM ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1431,1,14,1159056,1913364,2005,41.918000943,-87.691046877,"(41.918000943, -87.691046877)"
HL100396,01/01/2005 03:30:00 AM,038XX N PULASKI RD,0820,THEFT,$500 AND UNDER,STREET,true,false,1732,30,06,1149048,1925044,2005,41.950251661,-87.727513803,"(41.950251661, -87.727513803)"
HL102162,01/01/2005 03:30:00 AM,073XX N SHERIDAN RD,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2423,49,08B,1166081,1948481,2005,42.014216031,-87.664229139,"(42.014216031, -87.664229139)"
HL100451,01/01/2005 03:30:00 AM,031XX N LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2523,35,08B,1151216,1920643,2005,41.938132649,-87.719660205,"(41.938132649, -87.719660205)"
HL100659,01/01/2005 03:30:00 AM,066XX N ROCKWELL ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,2412,50,03,1157785,1943985,2005,42.002052738,-87.694878373,"(42.002052738, -87.694878373)"
HL100420,01/01/2005 03:30:00 AM,064XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0724,16,14,1170419,1862149,2005,41.777221469,-87.650794304,"(41.777221469, -87.650794304)"
HL100394,01/01/2005 03:30:00 AM,012XX N KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2534,27,08B,1148818,1908140,2005,41.90387002,-87.728797365,"(41.90387002, -87.728797365)"
HL100429,01/01/2005 03:30:00 AM,012XX N LARRABEE ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,1822,27,08B,1172105,1908543,2005,41.904493689,-87.643246928,"(41.904493689, -87.643246928)"
HL100386,01/01/2005 03:32:10 AM,011XX N AUSTIN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1511,29,14,1136158,1906995,2005,41.900963403,-87.775328662,"(41.900963403, -87.775328662)"
HL100476,01/01/2005 03:35:00 AM,062XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0713,16,08B,1168064,1863419,2005,41.780757474,-87.659391216,"(41.780757474, -87.659391216)"
HL100397,01/01/2005 03:35:00 AM,046XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0222,4,14,1182035,1874456,2005,41.810732059,-87.607829771,"(41.810732059, -87.607829771)"
HL100428,01/01/2005 03:40:00 AM,051XX S KENNETH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0815,23,14,1147568,1870060,2005,41.79939767,-87.73436464,"(41.79939767, -87.73436464)"
HL100459,01/01/2005 03:40:00 AM,063XX W 65TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0812,13,14,1135263,1860737,2005,41.774040087,-87.779711258,"(41.774040087, -87.779711258)"
HL100507,01/01/2005 03:40:00 AM,027XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2113,3,03,1176731,1886507,2005,41.843922218,-87.6269207,"(41.843922218, -87.6269207)"
HL100400,01/01/2005 03:40:00 AM,027XX N FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1411,35,14,1157564,1918049,2005,41.930887465,-87.696400721,"(41.930887465, -87.696400721)"
HL100398,01/01/2005 03:40:00 AM,043XX W CORTEZ ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,1111,37,14,1147301,1906645,2005,41.899796783,-87.734408066,"(41.899796783, -87.734408066)"
HL100415,01/01/2005 03:41:00 AM,095XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2213,21,08B,1168359,1841387,2005,41.720292292,-87.6589428,"(41.720292292, -87.6589428)"
HL100472,01/01/2005 03:45:00 AM,062XX S MONITOR AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0812,13,08B,1138479,1862611,2005,41.779125267,-87.767876599,"(41.779125267, -87.767876599)"
HL100495,01/01/2005 03:45:00 AM,050XX S KENNETH AVE,0460,BATTERY,SIMPLE,STREET,false,false,0815,23,08B,1147548,1870798,2005,41.801423238,-87.734419129,"(41.801423238, -87.734419129)"
HL100411,01/01/2005 03:45:00 AM,044XX W WILSON AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,1722,45,04B,1145466,1930195,2005,41.964455149,-87.740550048,"(41.964455149, -87.740550048)"
HL100455,01/01/2005 03:45:00 AM,042XX W AUGUSTA BLVD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1111,37,04B,1148032,1906333,2005,41.898926587,-87.731731107,"(41.898926587, -87.731731107)"
HL100487,01/01/2005 03:45:00 AM,006XX N FRANKLIN ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1831,42,08B,1174210,1904641,2005,41.893739667,-87.635631314,"(41.893739667, -87.635631314)"
HL101187,01/01/2005 03:45:00 AM,012XX N CLARK ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1821,42,08B,1175313,1908559,2005,41.904466173,-87.631462688,"(41.904466173, -87.631462688)"
HL100448,01/01/2005 03:45:20 AM,052XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,0911,14,08B,1160927,1869810,2005,41.798445747,-87.685380331,"(41.798445747, -87.685380331)"
HL100418,01/01/2005 03:48:00 AM,035XX N LINCOLN AVE,0460,BATTERY,SIMPLE,STREET,false,false,1923,32,08B,1163874,1923594,2005,41.945972281,-87.673055853,"(41.945972281, -87.673055853)"
HL100506,01/01/2005 03:50:00 AM,023XX W ROSCOE ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,false,true,1913,32,04B,1160293,1922528,2005,41.943122055,-87.686247964,"(41.943122055, -87.686247964)"
HL100465,01/01/2005 03:50:00 AM,020XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,0134,2,08A,1177528,1890620,2005,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
HL100444,01/01/2005 03:50:00 AM,076XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0621,17,08B,1173288,1854322,2005,41.75568028,-87.640507739,"(41.75568028, -87.640507739)"
HL100475,01/01/2005 03:55:00 AM,080XX S RHODES AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0631,6,03,1181297,1851916,2005,41.748897215,-87.611230903,"(41.748897215, -87.611230903)"
HL100461,01/01/2005 04:00:00 AM,062XX S DORCHESTER AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,0314,20,03,1186607,1864083,2005,41.782160628,-87.591388746,"(41.782160628, -87.591388746)"
HL100769,01/01/2005 04:00:00 AM,118XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0532,9,07,1179706,1826332,2005,41.678727863,-87.617839914,"(41.678727863, -87.617839914)"
HL100910,01/01/2005 04:00:00 AM,021XX W 70TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,true,true,0735,17,20,1163483,1858222,2005,41.766593496,-87.676331633,"(41.766593496, -87.676331633)"
HL100470,01/01/2005 04:00:00 AM,010XX N ASHLAND AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1213,1,04B,1165533,1907181,2005,41.900898806,-87.667426441,"(41.900898806, -87.667426441)"
HL100652,01/01/2005 04:00:00 AM,091XX S WENTWORTH AVE,0325,ROBBERY,VEHICULAR HIJACKING,ALLEY,false,false,0634,21,03,1176552,1844392,2005,41.728358374,-87.628843938,"(41.728358374, -87.628843938)"
HL101717,01/01/2005 04:00:00 AM,034XX N ELSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1733,33,14,1155620,1922414,2005,41.942904747,-87.703426682,"(41.942904747, -87.703426682)"
HL100757,01/01/2005 04:00:00 AM,032XX W AINSLIE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1713,39,02,1153949,1932372,2005,41.970263689,-87.709301919,"(41.970263689, -87.709301919)"
HL101361,01/01/2005 04:00:00 AM,014XX N HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2535,30,14,1149784,1909319,2005,41.907086577,-87.725218281,"(41.907086577, -87.725218281)"
HL100549,01/01/2005 04:00:00 AM,047XX W WRIGHTWOOD AVE,0460,BATTERY,SIMPLE,STREET,false,false,2521,31,08B,1144335,1917104,2005,41.928553677,-87.745038826,"(41.928553677, -87.745038826)"
HL100827,01/01/2005 04:00:00 AM,052XX W POLK ST,0460,BATTERY,SIMPLE,STREET,false,false,1522,29,08B,1141477,1895799,2005,41.870143596,-87.756067923,"(41.870143596, -87.756067923)"
HL100454,01/01/2005 04:00:00 AM,001XX W 63RD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0311,20,06,1176275,1863208,2005,41.77999793,-87.629294594,"(41.77999793, -87.629294594)"
HL100816,01/01/2005 04:00:00 AM,001XX W ELM ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1824,42,14,1175152,1908070,2005,41.903127946,-87.632068763,"(41.903127946, -87.632068763)"
HL102601,01/01/2005 04:00:00 AM,0000X W GARFIELD BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0233,3,07,1177127,1868423,2005,41.794289231,-87.626013772,"(41.794289231, -87.626013772)"
HL104431,01/01/2005 04:00:00 AM,001XX E CHESTNUT ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1833,42,06,1177030,1906352,2005,41.898371341,-87.625222661,"(41.898371341, -87.625222661)"
HL103888,01/01/2005 04:00:00 AM,006XX E GRAND AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1834,42,06,1180796,1904058,2005,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
HL100588,01/01/2005 04:00:00 AM,052XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0911,14,08B,1160927,1869810,2005,41.798445747,-87.685380331,"(41.798445747, -87.685380331)"
HL100902,01/01/2005 04:00:00 AM,010XX N LARRABEE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,1823,27,08B,1172154,1907186,2005,41.900768924,-87.643107045,"(41.900768924, -87.643107045)"
HL128459,01/01/2005 04:00:00 AM,033XX W DICKENS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,true,true,1413,26,20,1153624,1913754,2005,41.919181037,-87.710994021,"(41.919181037, -87.710994021)"
HM101236,01/01/2005 04:02:00 AM,004XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,2332,44,14,1172750,1921525,2005,41.940102614,-87.640492401,"(41.940102614, -87.640492401)"
HL100452,01/01/2005 04:05:00 AM,079XX S KIMBARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0411,8,08B,1186258,1852573,2005,41.7505844,-87.593031452,"(41.7505844, -87.593031452)"
HL101198,01/01/2005 04:06:00 AM,032XX N ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1733,33,06,1155150,1921277,2005,41.939794203,-87.705184789,"(41.939794203, -87.705184789)"
HL100438,01/01/2005 04:08:00 AM,060XX S BISHOP ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,true,true,0713,16,04B,1167697,1864762,2005,41.784450717,-87.660698192,"(41.784450717, -87.660698192)"
HL100441,01/01/2005 04:10:00 AM,009XX W LAKESIDE PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2312,46,08B,1169204,1931741,2005,41.968213597,-87.653227032,"(41.968213597, -87.653227032)"
HL100463,01/01/2005 04:10:00 AM,039XX W 59TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0822,13,08B,1151189,1864859,2005,41.785055334,-87.721221151,"(41.785055334, -87.721221151)"
HL100471,01/01/2005 04:10:00 AM,001XX E 120TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0532,9,08B,1179317,1825425,2005,41.676247775,-87.619291308,"(41.676247775, -87.619291308)"
HL100508,01/01/2005 04:15:00 AM,061XX S SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0823,15,08B,1155451,1863540,2005,41.78135148,-87.70562995,"(41.78135148, -87.70562995)"
HL100709,01/01/2005 04:15:00 AM,018XX S ALLPORT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1222,25,08B,1168328,1891210,2005,41.857013191,-87.657622108,"(41.857013191, -87.657622108)"
HL100525,01/01/2005 04:15:00 AM,055XX S ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0715,15,08B,1166617,1867978,2005,41.79329893,-87.66456619,"(41.79329893, -87.66456619)"
HL100460,01/01/2005 04:18:01 AM,012XX W PRATT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2431,49,08B,1166820,1945321,2005,42.005529062,-87.661601175,"(42.005529062, -87.661601175)"
HL100462,01/01/2005 04:18:32 AM,017XX N KIMBALL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1422,26,08A,1153431,1911357,2005,41.912607302,-87.711766958,"(41.912607302, -87.711766958)"
HL100466,01/01/2005 04:18:49 AM,084XX S BURNHAM AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0423,7,03,1196290,1849609,2005,41.742208211,-87.556368278,"(41.742208211, -87.556368278)"
HL100484,01/01/2005 04:20:00 AM,016XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1012,24,08B,1149653,1891527,2005,41.858265918,-87.726161913,"(41.858265918, -87.726161913)"
HL100542,01/01/2005 04:25:00 AM,011XX W WRIGHTWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,1933,32,08B,1168261,1917424,2005,41.928947646,-87.657109702,"(41.928947646, -87.657109702)"
HL100453,01/01/2005 04:25:00 AM,039XX N MONTICELLO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,1732,33,14,1151354,1926008,2005,41.952851907,-87.719011706,"(41.952851907, -87.719011706)"
HL100521,01/01/2005 04:25:00 AM,001XX N CANAL ST,0460,BATTERY,SIMPLE,OTHER,true,false,0111,42,08B,1173097,1901452,2005,41.885013623,-87.63981361,"(41.885013623, -87.63981361)"
HL100497,01/01/2005 04:25:33 AM,034XX S WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0913,12,08B,1160920,1881964,2005,41.83179794,-87.685069759,"(41.83179794, -87.685069759)"
HL100564,01/01/2005 04:28:34 AM,045XX N CHRISTIANA AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1724,33,08B,1153234,1929984,2005,41.963725129,-87.711994706,"(41.963725129, -87.711994706)"
HL100657,01/01/2005 04:30:00 AM,025XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434,1,07,1159369,1910557,2005,41.910291883,-87.689974258,"(41.910291883, -87.689974258)"
HL100503,01/01/2005 04:30:00 AM,016XX S RACINE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,1233,25,26,1168634,1892116,2005,41.859492718,-87.656472706,"(41.859492718, -87.656472706)"
HL100783,01/01/2005 04:30:00 AM,085XX S BUFFALO AVE,0810,THEFT,OVER $500,STREET,false,false,0424,10,06,1199621,1849026,2005,41.74052524,-87.544183397,"(41.74052524, -87.544183397)"
HL100600,01/01/2005 04:30:00 AM,015XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2533,37,08B,1141756,1909808,2005,41.908580837,-87.754696789,"(41.908580837, -87.754696789)"
HL100632,01/01/2005 04:30:00 AM,065XX S DREXEL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0321,20,05,1183352,1861782,2005,41.775922925,-87.603393914,"(41.775922925, -87.603393914)"
HL105256,01/01/2005 04:30:00 AM,029XX N CICERO AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2521,31,05,1143873,1919064,2005,41.933940793,-87.746687257,"(41.933940793, -87.746687257)"
HL100519,01/01/2005 04:30:00 AM,063XX S HOYNE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,true,true,0726,15,06,1163452,1862576,2005,41.778542117,-87.676323343,"(41.778542117, -87.676323343)"
HL100611,01/01/2005 04:30:00 AM,056XX S WABASH AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,ALLEY,false,false,0233,20,02,1177674,1867745,2005,41.792416366,-87.624028472,"(41.792416366, -87.624028472)"
HL100573,01/01/2005 04:30:00 AM,001XX E WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,0124,42,26,1177683,1902638,2005,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
HL100510,01/01/2005 04:30:00 AM,025XX W NORTH AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1423,26,08B,1159237,1910554,2005,41.910286367,-87.690459258,"(41.910286367, -87.690459258)"
HL100513,01/01/2005 04:32:00 AM,054XX W BERENICE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1633,38,08A,1139446,1925096,2005,41.950575175,-87.762809027,"(41.950575175, -87.762809027)"
HL100491,01/01/2005 04:39:43 AM,090XX S COMMERCIAL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0423,10,08B,1197716,1845523,2005,41.730960457,-87.551279583,"(41.730960457, -87.551279583)"
HL100520,01/01/2005 04:40:00 AM,053XX W 63RD ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0813,13,08B,1142016,1862292,2005,41.77818532,-87.754917233,"(41.77818532, -87.754917233)"
HL100515,01/01/2005 04:45:00 AM,043XX W ALTGELD ST,0460,BATTERY,SIMPLE,STREET,true,false,2524,31,08B,1146874,1916265,2005,41.9262032,-87.735730258,"(41.9262032, -87.735730258)"
HL100509,01/01/2005 04:45:28 AM,048XX S INDIANA AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0224,3,04B,1178417,1872977,2005,41.806756601,-87.621145067,"(41.806756601, -87.621145067)"
HL100518,01/01/2005 04:46:21 AM,043XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0935,11,14,1172353,1876151,2005,41.815602109,-87.643292257,"(41.815602109, -87.643292257)"
HL100517,01/01/2005 04:47:19 AM,014XX W 51ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,true,false,0933,16,14,1167376,1870921,2005,41.801358629,-87.661698689,"(41.801358629, -87.661698689)"
HL100534,01/01/2005 04:50:00 AM,008XX W CERMAK RD,041A,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,1233,25,04B,1171260,1889640,2005,41.852641163,-87.646906167,"(41.852641163, -87.646906167)"
HL100516,01/01/2005 04:52:40 AM,009XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,1531,37,08B,1142855,1905702,2005,41.897293095,-87.750761979,"(41.897293095, -87.750761979)"
HL100531,01/01/2005 04:55:50 AM,033XX W DOUGLAS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1021,24,14,1154115,1893088,2005,41.862461723,-87.709741838,"(41.862461723, -87.709741838)"
HL100596,01/01/2005 05:00:00 AM,049XX W PARKER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2521,31,03,1142910,1917832,2005,41.930578092,-87.750257086,"(41.930578092, -87.750257086)"
HL100585,01/01/2005 05:00:00 AM,124XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0532,9,03,1179117,1822123,2005,41.667191129,-87.620123383,"(41.667191129, -87.620123383)"
HL100620,01/01/2005 05:00:00 AM,059XX W HURON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,1511,29,14,1136774,1904038,2005,41.892838004,-87.773136928,"(41.892838004, -87.773136928)"
HL103791,01/01/2005 05:00:00 AM,013XX W 110TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2234,34,14,1169288,1831488,2005,41.693107865,-87.655825364,"(41.693107865, -87.655825364)"
HL100523,01/01/2005 05:00:00 AM,017XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1422,26,08B,1152105,1911435,2005,41.912847607,-87.716636312,"(41.912847607, -87.716636312)"
HL100642,01/01/2005 05:00:00 AM,070XX S MAY ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,true,true,0733,17,04B,1169869,1858100,2005,41.766122473,-87.652928027,"(41.766122473, -87.652928027)"
HL100674,01/01/2005 05:00:00 AM,043XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0222,3,07,1178764,1876296,2005,41.815856324,-87.61977132,"(41.815856324, -87.61977132)"
HL101429,01/01/2005 05:00:00 AM,071XX S EAST END AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0324,8,07,1188770,1857964,2005,41.765318105,-87.583654287,"(41.765318105, -87.583654287)"
HL101341,01/01/2005 05:00:00 AM,062XX S MICHIGAN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0311,20,04B,1178263,1863570,2005,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
HL103914,01/01/2005 05:00:00 AM,069XX S SANGAMON ST,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,APARTMENT,false,true,0733,17,17,1171172,1858847,2005,41.768143949,-87.648130264,"(41.768143949, -87.648130264)"
HL100675,01/01/2005 05:00:00 AM,048XX S WALLACE ST,0460,BATTERY,SIMPLE,STREET,false,false,0935,11,08B,1173115,1872642,2005,41.805956244,-87.640600871,"(41.805956244, -87.640600871)"
HL100540,01/01/2005 05:00:00 AM,006XX W WEBSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1812,43,08B,1171587,1914872,2005,41.921872211,-87.644963083,"(41.921872211, -87.644963083)"
HL110189,01/01/2005 05:00:00 AM,081XX S PHILLIPS AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0422,7,06,1193929,1851546,2005,41.747581671,-87.564955417,"(41.747581671, -87.564955417)"
HL113767,01/01/2005 05:00:00 AM,054XX N EAST RIVER RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1614,41,26,1116632,1934894,2005,41.977848233,-87.84646896,"(41.977848233, -87.84646896)"
HL100533,01/01/2005 05:03:23 AM,078XX S ESCANABA AVE,0460,BATTERY,SIMPLE,STREET,false,false,0421,7,08B,1196884,1853517,2005,41.752917319,-87.554062236,"(41.752917319, -87.554062236)"
HL100536,01/01/2005 05:04:30 AM,032XX W DIVERSEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1412,35,14,1154427,1918442,2005,41.932029257,-87.707918058,"(41.932029257, -87.707918058)"
HL100526,01/01/2005 05:05:00 AM,013XX S AVERS AVE,0488,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,APARTMENT,true,true,1011,24,04B,1150922,1893602,2005,41.863935243,-87.721449563,"(41.863935243, -87.721449563)"
HL100592,01/01/2005 05:05:19 AM,073XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,2423,49,14,1166081,1948481,2005,42.014216031,-87.664229139,"(42.014216031, -87.664229139)"
HL100582,01/01/2005 05:06:00 AM,014XX N CLYBOURN AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,true,false,1822,27,26,1171659,1909658,2005,41.907563144,-87.644852325,"(41.907563144, -87.644852325)"
HL100593,01/01/2005 05:10:00 AM,019XX W WINNEMAC AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,true,false,2032,47,06,1162376,1933532,2005,41.973274163,-87.678282744,"(41.973274163, -87.678282744)"
HL100537,01/01/2005 05:15:00 AM,071XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0735,17,08B,1166247,1857345,2005,41.764128508,-87.666225422,"(41.764128508, -87.666225422)"
HL100550,01/01/2005 05:15:27 AM,022XX S STATE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,0134,3,03,1176666,1889469,2005,41.852051628,-87.627069839,"(41.852051628, -87.627069839)"
HL100551,01/01/2005 05:15:39 AM,076XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0612,17,08B,1170305,1854247,2005,41.755539871,-87.651441881,"(41.755539871, -87.651441881)"
HL100568,01/01/2005 05:18:00 AM,005XX E 115TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0531,9,14,1181663,1828798,2005,41.685450098,-87.610600873,"(41.685450098, -87.610600873)"
HL100581,01/01/2005 05:27:31 AM,008XX N HOMAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1121,27,15,1153561,1905287,2005,41.895948076,-87.71145103,"(41.895948076, -87.71145103)"
