Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HN100303,01/01/2007 03:00:00 AM,003XX N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,28,08B,1139442,1901679,2007,41.886316395,-87.763395797,"(41.886316395, -87.763395797)"
HN100664,01/01/2007 03:00:00 AM,049XX W MEDILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2522,31,14,1143080,1915180,2007,41.923297562,-87.749698701,"(41.923297562, -87.749698701)"
HN100622,01/01/2007 03:00:00 AM,049XX N PULASKI RD,0810,THEFT,OVER $500,OTHER,false,false,1712,39,06,1148837,1932482,2007,41.970666173,-87.728096309,"(41.970666173, -87.728096309)"
HN100379,01/01/2007 03:00:00 AM,048XX N KIMBALL AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1713,39,08B,1152843,1931912,2007,41.969023455,-87.713381004,"(41.969023455, -87.713381004)"
HN100869,01/01/2007 03:00:00 AM,075XX S HONORE ST,0460,BATTERY,SIMPLE,STREET,false,true,0611,18,08B,1165325,1854746,2007,41.757016064,-87.669678275,"(41.757016064, -87.669678275)"
HN101197,01/01/2007 03:00:00 AM,0000X W 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0731,6,14,1177016,1858579,2007,41.767278775,-87.626717433,"(41.767278775, -87.626717433)"
HN101758,01/01/2007 03:00:00 AM,048XX W ALTGELD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2521,31,14,1143611,1916198,2007,41.926081123,-87.747722049,"(41.926081123, -87.747722049)"
HN101261,01/01/2007 03:00:00 AM,010XX N LAMON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1531,37,14,1143501,1906644,2007,41.899865989,-87.748365688,"(41.899865989, -87.748365688)"
HN100595,01/01/2007 03:00:00 AM,051XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,false,false,1533,28,08B,1142328,1899543,2007,41.880401861,-87.752850634,"(41.880401861, -87.752850634)"
HN100278,01/01/2007 03:00:00 AM,001XX N LONG AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1523,28,08B,1140315,1900505,2007,41.883078835,-87.76021868,"(41.883078835, -87.76021868)"
HN100937,01/01/2007 03:00:00 AM,040XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1723,33,14,1151670,1926632,2007,41.954557986,-87.71783359,"(41.954557986, -87.71783359)"
HN101191,01/01/2007 03:00:00 AM,055XX W FARRAGUT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1623,45,08B,1138391,1934572,2007,41.97659739,-87.766456732,"(41.97659739, -87.766456732)"
HN100412,01/01/2007 03:00:00 AM,055XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1522,29,08B,1139376,1900200,2007,41.882259032,-87.763674222,"(41.882259032, -87.763674222)"
HN100597,01/01/2007 03:00:00 AM,021XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1014,24,08B,1152040,1889431,2007,41.85246759,-87.717455237,"(41.85246759, -87.717455237)"
HN102465,01/01/2007 03:00:00 AM,049XX W ROSCOE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1634,38,14,1142873,1922152,2007,41.942433279,-87.750285087,"(41.942433279, -87.750285087)"
HN100760,01/01/2007 03:00:00 AM,017XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1422,26,08B,1152986,1911467,2007,41.91291799,-87.713398862,"(41.91291799, -87.713398862)"
HN102650,01/01/2007 03:00:00 AM,028XX W DIVISION ST,0890,THEFT,FROM BUILDING,GAS STATION,false,false,1311,26,06,1157398,1907857,2007,41.902923197,-87.697288509,"(41.902923197, -87.697288509)"
HN104278,01/01/2007 03:00:00 AM,071XX S BELL AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0832,18,06,1162637,1857376,2007,41.764289643,-87.679456133,"(41.764289643, -87.679456133)"
HN100370,01/01/2007 03:00:00 AM,060XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0713,15,14,1167035,1864765,2007,41.784473135,-87.663125265,"(41.784473135, -87.663125265)"
HN100400,01/01/2007 03:00:00 AM,066XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0724,17,14,1170123,1860869,2007,41.773715435,-87.651916616,"(41.773715435, -87.651916616)"
HN104688,01/01/2007 03:00:00 AM,027XX W WINNEMAC AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,2031,40,08B,1157190,1933429,2007,41.973098755,-87.697355692,"(41.973098755, -87.697355692)"
HN101772,01/01/2007 03:00:00 AM,063XX S ASHLAND AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0725,16,06,1166755,1862773,2007,41.779012821,-87.664208692,"(41.779012821, -87.664208692)"
HN101819,01/01/2007 03:00:00 AM,064XX S CICERO AVE,0460,BATTERY,SIMPLE,STREET,false,false,0813,13,08B,1145488,1861574,2007,41.776150216,-87.74220661,"(41.776150216, -87.74220661)"
HN108750,01/01/2007 03:00:00 AM,035XX W ADDISON ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1732,35,03,1151948,1923702,2007,41.946512369,-87.716889086,"(41.946512369, -87.716889086)"
HN100938,01/01/2007 03:00:00 AM,031XX W FILLMORE ST,031A,ROBBERY,ARMED: HANDGUN,DRIVEWAY - RESIDENTIAL,false,false,1134,24,03,1155380,1895200,2007,41.86823197,-87.705041423,"(41.86823197, -87.705041423)"
HN100633,01/01/2007 03:00:00 AM,015XX S KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1012,24,05,1149301,1892217,2007,41.860166185,-87.727436113,"(41.860166185, -87.727436113)"
HN100343,01/01/2007 03:00:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,1824,42,08B,1175950,1908370,2007,41.903933222,-87.629128536,"(41.903933222, -87.629128536)"
HN100654,01/01/2007 03:00:00 AM,012XX N LARRABEE ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,1822,27,08B,1172105,1908543,2007,41.904493689,-87.643246928,"(41.904493689, -87.643246928)"
HN154753,01/01/2007 03:00:00 AM,068XX S PERRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0722,6,14,1176576,1859690,2007,41.77033739,-87.628296827,"(41.77033739, -87.628296827)"
HN100830,01/01/2007 03:00:00 AM,008XX E 82ND ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0631,8,08B,1183418,1850810,2007,41.745813125,-87.603493223,"(41.745813125, -87.603493223)"
HN102261,01/01/2007 03:00:00 AM,0000X N PINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1522,29,07,1139501,1899839,2007,41.881266124,-87.763224021,"(41.881266124, -87.763224021)"
HN100623,01/01/2007 03:01:00 AM,054XX N NEW ENGLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1613,41,14,1129588,1935900,2007,41.980396843,-87.798799204,"(41.980396843, -87.798799204)"
HN100337,01/01/2007 03:04:27 AM,077XX S PAXTON AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0414,7,18,1192212,1854090,2007,41.754604525,-87.571164323,"(41.754604525, -87.571164323)"
HN100306,01/01/2007 03:04:32 AM,020XX W TOUHY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2424,49,08B,1161535,1947829,2007,42.012523216,-87.680974794,"(42.012523216, -87.680974794)"
HN102764,01/01/2007 03:05:00 AM,013XX N SEDGWICK ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1821,27,08A,1173400,1909445,2007,41.906940138,-87.638463236,"(41.906940138, -87.638463236)"
HN100463,01/01/2007 03:07:00 AM,013XX N HUDSON AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1821,27,04B,1173068,1909520,2007,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
HN100320,01/01/2007 03:08:00 AM,033XX N WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1733,33,14,1155461,1922027,2007,41.941845997,-87.704021529,"(41.941845997, -87.704021529)"
HN100437,01/01/2007 03:10:00 AM,066XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0724,17,14,1170123,1860869,2007,41.773715435,-87.651916616,"(41.773715435, -87.651916616)"
HN103760,01/01/2007 03:10:00 AM,063XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,GAS STATION,false,false,0823,15,08B,1158799,1862584,2007,41.778660358,-87.693381423,"(41.778660358, -87.693381423)"
HN100304,01/01/2007 03:10:00 AM,016XX N WELLS ST,2012,NARCOTICS,MANU/DELIVER:COCAINE,STREET,true,false,1814,43,18,1174407,1911058,2007,41.911343842,-87.63471588,"(41.911343842, -87.63471588)"
HN101673,01/01/2007 03:10:00 AM,030XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1032,22,01A,1153516,1884203,2007,41.838092148,-87.712176626,"(41.838092148, -87.712176626)"
HN100317,01/01/2007 03:12:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,1824,42,08B,1175950,1908370,2007,41.903933222,-87.629128536,"(41.903933222, -87.629128536)"
HN100313,01/01/2007 03:12:17 AM,053XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,false,0911,14,08B,1156625,1868840,2007,41.795871836,-87.701182897,"(41.795871836, -87.701182897)"
HN100360,01/01/2007 03:13:00 AM,032XX S WALLACE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,0924,11,15,1172823,1883486,2007,41.83571965,-87.641351509,"(41.83571965, -87.641351509)"
HN100642,01/01/2007 03:15:00 AM,021XX E 70TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0331,5,26,1191853,1858976,2007,41.768020821,-87.57232152,"(41.768020821, -87.57232152)"
HN100327,01/01/2007 03:15:00 AM,009XX W LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2024,48,08B,1169209,1932068,2007,41.969110786,-87.653199102,"(41.969110786, -87.653199102)"
HN100349,01/01/2007 03:15:00 AM,064XX W BELLE PLAINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1632,38,08B,1132653,1926691,2007,41.955073395,-87.787742693,"(41.955073395, -87.787742693)"
HN100356,01/01/2007 03:15:00 AM,026XX N WILTON AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,false,false,1933,43,04B,1169506,1917628,2007,41.929480397,-87.652528799,"(41.929480397, -87.652528799)"
HN100392,01/01/2007 03:15:00 AM,014XX S PULASKI RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1011,24,04B,1149952,1892744,2007,41.861599705,-87.725032735,"(41.861599705, -87.725032735)"
HN100325,01/01/2007 03:15:00 AM,063XX S CARPENTER ST,0460,BATTERY,SIMPLE,STREET,false,false,0724,16,08B,1170399,1862872,2007,41.779205903,-87.650846588,"(41.779205903, -87.650846588)"
HN100331,01/01/2007 03:15:42 AM,051XX S INDIANA AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,VACANT LOT/LAND,false,false,0232,3,04B,1178476,1870768,2007,41.800693565,-87.620995822,"(41.800693565, -87.620995822)"
HN100318,01/01/2007 03:18:34 AM,030XX E 91ST ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,OTHER,true,false,0424,10,08B,1198215,1845212,2007,41.730094592,-87.549461987,"(41.730094592, -87.549461987)"
HN100398,01/01/2007 03:18:34 AM,030XX E 91ST ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0424,10,08B,1198215,1845212,2007,41.730094592,-87.549461987,"(41.730094592, -87.549461987)"
HN100362,01/01/2007 03:20:00 AM,015XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2533,37,08B,1141426,1909659,2007,41.908178067,-87.755912749,"(41.908178067, -87.755912749)"
HN100386,01/01/2007 03:20:00 AM,013XX W ERIE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1324,27,08B,1167549,1904484,2007,41.893454876,-87.660099293,"(41.893454876, -87.660099293)"
HN100351,01/01/2007 03:20:00 AM,077XX S LAFLIN ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0612,17,04B,1167455,1853504,2007,41.753562491,-87.661907683,"(41.753562491, -87.661907683)"
HN100784,01/01/2007 03:20:00 AM,064XX S INGLESIDE AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,0314,20,06,1183834,1862442,2007,41.777722785,-87.601606378,"(41.777722785, -87.601606378)"
HN100348,01/01/2007 03:21:48 AM,055XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0813,13,03,1150642,1867741,2007,41.792974653,-87.723151723,"(41.792974653, -87.723151723)"
HN100355,01/01/2007 03:22:00 AM,019XX W 38TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0922,11,08B,1164229,1879490,2007,41.824939852,-87.672998432,"(41.824939852, -87.672998432)"
HN100344,01/01/2007 03:22:00 AM,012XX N LARRABEE ST,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,1822,27,08B,1172105,1908543,2007,41.904493689,-87.643246928,"(41.904493689, -87.643246928)"
HN100363,01/01/2007 03:25:00 AM,048XX W PENSACOLA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1624,45,08A,1143320,1928483,2007,41.959797748,-87.748483348,"(41.959797748, -87.748483348)"
HN100302,01/01/2007 03:25:00 AM,072XX S COLES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0334,7,08B,1194439,1857674,2007,41.764384861,-87.56288557,"(41.764384861, -87.56288557)"
HN100338,01/01/2007 03:25:00 AM,003XX E ILLINOIS ST,0460,BATTERY,SIMPLE,STREET,false,false,1834,42,08B,1178473,1903680,2007,41.891006446,-87.620004288,"(41.891006446, -87.620004288)"
HN100390,01/01/2007 03:27:00 AM,001XX E WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,0124,42,26,1177683,1902638,2007,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
HN100342,01/01/2007 03:27:15 AM,012XX W DRAPER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1933,32,08B,1167593,1917157,2007,41.928229414,-87.659572086,"(41.928229414, -87.659572086)"
HN100336,01/01/2007 03:28:10 AM,052XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0915,16,08B,1164239,1869993,2007,41.798878772,-87.673229373,"(41.798878772, -87.673229373)"
HN100345,01/01/2007 03:29:00 AM,011XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1824,42,08B,1176108,1908019,2007,41.902966501,-87.628558762,"(41.902966501, -87.628558762)"
HN100459,01/01/2007 03:29:07 AM,049XX S HONORE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0931,16,15,1164851,1871920,2007,41.804153772,-87.670930567,"(41.804153772, -87.670930567)"
HN100430,01/01/2007 03:30:00 AM,035XX W ROOSEVELT RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1133,24,26,1153056,1894484,2007,41.866313546,-87.713592319,"(41.866313546, -87.713592319)"
HN100455,01/01/2007 03:30:00 AM,001XX S WABASH AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0123,42,08B,1176830,1899771,2007,41.880317263,-87.626156445,"(41.880317263, -87.626156445)"
HN100394,01/01/2007 03:30:00 AM,099XX S HOXIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,true,true,0431,7,08B,1195116,1839561,2007,41.714664616,-87.561000046,"(41.714664616, -87.561000046)"
HN100359,01/01/2007 03:30:00 AM,003XX E MONROE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,0124,42,14,1178764,1899999,2007,41.880898957,-87.619048127,"(41.880898957, -87.619048127)"
HN100519,01/01/2007 03:30:00 AM,099XX S LAFAYETTE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0511,9,14,1177683,1838971,2007,41.71345696,-87.624864297,"(41.71345696, -87.624864297)"
HN100417,01/01/2007 03:30:00 AM,028XX S HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,true,1031,22,14,1150506,1884781,2007,41.839737456,-87.72320677,"(41.839737456, -87.72320677)"
HN100472,01/01/2007 03:30:00 AM,014XX E 72ND PL,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0324,5,04B,1187036,1857210,2007,41.763290357,-87.590033721,"(41.763290357, -87.590033721)"
HN104628,01/01/2007 03:30:00 AM,061XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0823,15,14,1158766,1863736,2007,41.781822283,-87.693470978,"(41.781822283, -87.693470978)"
HN100862,01/01/2007 03:30:00 AM,006XX N RUSH ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,42,06,1176989,1904605,2007,41.893578417,-87.625426193,"(41.893578417, -87.625426193)"
HN100368,01/01/2007 03:30:00 AM,020XX N SHEFFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1812,43,14,1169298,1913836,2007,41.919079485,-87.653403624,"(41.919079485, -87.653403624)"
HN100350,01/01/2007 03:30:00 AM,021XX N BINGHAM ST,0460,BATTERY,SIMPLE,STREET,true,false,1431,1,08B,1158558,1913765,2007,41.919111537,-87.692865556,"(41.919111537, -87.692865556)"
HN100382,01/01/2007 03:34:27 AM,116XX S LAFAYETTE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,0522,34,08A,1178005,1827603,2007,41.682254272,-87.624027895,"(41.682254272, -87.624027895)"
HN100383,01/01/2007 03:35:00 AM,068XX S CHAMPLAIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0321,6,14,1181743,1859823,2007,41.770584563,-87.609352762,"(41.770584563, -87.609352762)"
HN100377,01/01/2007 03:35:00 AM,058XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2022,48,14,1168575,1939019,2007,41.988198299,-87.655327998,"(41.988198299, -87.655327998)"
HN100411,01/01/2007 03:36:00 AM,063XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2512,29,08B,1133930,1915270,2007,41.923710502,-87.783317508,"(41.923710502, -87.783317508)"
HN100347,01/01/2007 03:37:50 AM,113XX S AVENUE J,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0433,10,08B,1202553,1830409,2007,41.689364471,-87.534074322,"(41.689364471, -87.534074322)"
HN100433,01/01/2007 03:38:00 AM,0000X E 95TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0634,6,08B,1178176,1841993,2007,41.721738582,-87.622967448,"(41.721738582, -87.622967448)"
HN100371,01/01/2007 03:40:00 AM,078XX S ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,false,false,0611,17,08B,1167034,1852829,2007,41.751719202,-87.663469758,"(41.751719202, -87.663469758)"
HN100367,01/01/2007 03:40:00 AM,050XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,1533,28,14,1142545,1898194,2007,41.876696006,-87.752087369,"(41.876696006, -87.752087369)"
HN100401,01/01/2007 03:40:00 AM,017XX N LUNA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2532,37,14,1139132,1910993,2007,41.911880784,-87.764307348,"(41.911880784, -87.764307348)"
HN100447,01/01/2007 03:40:00 AM,006XX N LA SALLE DR,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,true,false,1832,42,04B,1175022,1904583,2007,41.893562354,-87.632650882,"(41.893562354, -87.632650882)"
HN100413,01/01/2007 03:40:00 AM,031XX W 63RD ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0823,15,06,1156604,1862690,2007,41.778995781,-87.701425658,"(41.778995781, -87.701425658)"
HN100357,01/01/2007 03:41:23 AM,077XX N HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2422,49,14,1163337,1951318,2007,42.022059221,-87.674245515,"(42.022059221, -87.674245515)"
HN100407,01/01/2007 03:45:00 AM,078XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0414,8,08B,1188899,1853276,2007,41.752450733,-87.583331276,"(41.752450733, -87.583331276)"
HN101095,01/01/2007 03:45:00 AM,019XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1814,43,06,1173849,1913051,2007,41.91682518,-87.636706299,"(41.91682518, -87.636706299)"
HN100372,01/01/2007 03:45:00 AM,019XX W NORTH AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,true,false,1424,1,14,1162974,1910660,2007,41.910499559,-87.676728002,"(41.910499559, -87.676728002)"
HN100381,01/01/2007 03:46:12 AM,057XX N RAVENSWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,true,false,2012,40,26,1163321,1938109,2007,41.985813738,-87.674678351,"(41.985813738, -87.674678351)"
HN100395,01/01/2007 03:46:14 AM,039XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0925,3,08B,1175581,1879043,2007,41.823466272,-87.631364776,"(41.823466272, -87.631364776)"
HN100443,01/01/2007 03:48:00 AM,006XX N CLARK ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1832,42,08B,1175432,1904246,2007,41.892628411,-87.63115524,"(41.892628411, -87.63115524)"
HN100424,01/01/2007 03:50:00 AM,038XX W HARRISON ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,PARKING LOT/GARAGE(NON.RESID.),true,false,1133,24,03,1151141,1897093,2007,41.873510659,-87.720554136,"(41.873510659, -87.720554136)"
HN100385,01/01/2007 03:50:00 AM,078XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0624,6,08B,1181923,1853151,2007,41.752271749,-87.608898923,"(41.752271749, -87.608898923)"
HN100450,01/01/2007 03:50:00 AM,071XX S INDIANA AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0323,6,04B,1178838,1857719,2007,41.764877573,-87.620065225,"(41.764877573, -87.620065225)"
HN100374,01/01/2007 03:53:52 AM,045XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0222,3,14,1180384,1874806,2007,41.811730575,-87.613874664,"(41.811730575, -87.613874664)"
HN100402,01/01/2007 03:55:00 AM,011XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,2312,46,08B,1167859,1932034,2007,41.96904679,-87.658163995,"(41.96904679, -87.658163995)"
HN100435,01/01/2007 03:58:00 AM,006XX N DEARBORN ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1832,42,08B,1175825,1904582,2007,41.893541578,-87.629701805,"(41.893541578, -87.629701805)"
HN100389,01/01/2007 03:58:26 AM,074XX N WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2411,49,08B,1159016,1949462,2007,42.017056516,-87.690198286,"(42.017056516, -87.690198286)"
HN100409,01/01/2007 03:59:46 AM,009XX W 29TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0923,11,08B,1170167,1885276,2007,41.840689874,-87.651045042,"(41.840689874, -87.651045042)"
HN100460,01/01/2007 04:00:00 AM,087XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0632,6,14,1179560,1847142,2007,41.735836626,-87.617741338,"(41.735836626, -87.617741338)"
HN100525,01/01/2007 04:00:00 AM,010XX W WEBSTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,1811,32,14,1169090,1914800,2007,41.921729275,-87.654139784,"(41.921729275, -87.654139784)"
HN100922,01/01/2007 04:00:00 AM,034XX W BELDEN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1413,26,08A,1153216,1915081,2007,41.922830552,-87.712457771,"(41.922830552, -87.712457771)"
HN100997,01/01/2007 04:00:00 AM,050XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,2521,31,14,1142388,1918149,2007,41.931457697,-87.752167447,"(41.931457697, -87.752167447)"
HN100962,01/01/2007 04:00:00 AM,032XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1121,26,14,1154508,1907798,2007,41.902819604,-87.707905649,"(41.902819604, -87.707905649)"
HN100419,01/01/2007 04:00:00 AM,003XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1523,28,08B,1138981,1901770,2007,41.8865745,-87.765086511,"(41.8865745, -87.765086511)"
HN100506,01/01/2007 04:00:00 AM,013XX W ARGYLE ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,false,2033,48,04B,1166380,1933323,2007,41.972615704,-87.663565179,"(41.972615704, -87.663565179)"
HN100554,01/01/2007 04:00:00 AM,006XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1313,27,14,1154927,1904075,2007,41.892594954,-87.706466499,"(41.892594954, -87.706466499)"
HN101312,01/01/2007 04:00:00 AM,078XX S SOUTH SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0421,7,14,1197744,1854151,2007,41.754635641,-87.55088962,"(41.754635641, -87.55088962)"
HN100990,01/01/2007 04:00:00 AM,017XX N PULASKI RD,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,2535,30,06,1149447,1911200,2007,41.912254773,-87.726407344,"(41.912254773, -87.726407344)"
HN101236,01/01/2007 04:00:00 AM,054XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0911,14,14,1158631,1868545,2007,41.795021601,-87.693834784,"(41.795021601, -87.693834784)"
