CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/13/2018,Completed,12/14/2018,18-03353073,Pothole in Street,Final Outcome,Pothole Patched,70,7200 W BARRY AVE,60707,1127540.83797411,1919840.93818058,29,25,17,,41.93645381776064,-87.80677376485949,"(41.936453817761, -87.806773764859)",39,22254,17,424,7
12/13/2018,Open,,18-03351500,Pothole in Street,,,,4200 W NORTH AVE,60639,1148088.5257679,1910302.1549294,26,25,23,,41.909928420721066,-87.73131793908917,"(41.909928420721, -87.731317939089)",27,22615,24,285,49
12/13/2018,Open,,18-03350997,Pothole in Street,,,,3500 W NORTH AVE,60647,1152732.14127696,1910409.38979075,26,14,23,,41.91013020174722,-87.7143908570216,"(41.910130201747, -87.714390857022)",10,22535,24,352,49
12/13/2018,Completed,12/13/2018,18-03352876,Pothole in Street,Final Outcome,Pothole Patched,3,8900 S CARPENTER ST,60620,1170876.53990696,1845703.49211644,21,22,73,,41.73200176442294,-87.64974008563641,"(41.732001764423, -87.649740085636)",18,21554,72,151,13
12/13/2018,Open,,18-03351265,Pothole in Street,,,,6336 W FOSTER AVE,60630,1132898.79142801,1934193.03580906,45,16,11,,41.97576459505513,-87.78672560198292,"(41.975764595055, -87.786725601983)",20,21869,11,779,50
12/13/2018,Completed,12/14/2018,18-03352638,Pothole in Street,Final Outcome,Pothole Patched,10,4531 N CAMPBELL AVE,60625,1158889.65860367,1930001.7335287,47,19,4,,41.964067529377495,-87.69106637919812,"(41.964067529377, -87.691066379198)",13,21849,6,621,18
12/13/2018,Completed,12/14/2018,18-03349106,Pothole in Street,Final Outcome,Pothole Patched,14,2809 W IRVING PARK RD,60618,1156897.83811838,1926456.53942685,33,17,16,,41.9538619360365,-87.69863925418242,"(41.953861936037, -87.698639254182)",2,21538,16,372,20
12/13/2018,Open,,18-03352678,Pothole in Street,,,,400 W 60TH PL,60621,1174630.11117135,1864816.12466789,20,7,68,,41.784543957308514,-87.6353971373035,"(41.784543957309, -87.635397137303)",53,21559,66,166,4
12/13/2018,Completed,12/14/2018,18-03349654,Pothole in Street,Final Outcome,Pothole Patched,4,5611 N WESTERN AVE,60659,1159310.85999497,1937188.03002487,40,20,4,,41.983541994869526,-87.68931219573751,"(41.98354199487, -87.689312195738)",46,21849,6,664,24
12/13/2018,Open,,18-03352410,Pothole in Street,,,,1938 W CORNELIA AVE,60657,1162800.75161541,1923250.75100715,47,19,5,,41.94515479714219,-87.67763259150202,"(41.945154797142, -87.677632591502)",13,4449,46,645,18
12/13/2018,Open,,18-03348597,Pothole in Street,,,,2800 N SHERIDAN RD,60657,1173089.01921984,1918906.91652233,44,19,6,8,41.932987177104614,-87.63946725226594,"(41.932987177105, -87.639467252266)",38,21190,57,153,25
12/13/2018,Open,,18-03349348,Pothole in Street,,,,8100 S KILDARE AVE,60652,1149470.88291148,1850537.0546663,18,8,70,,41.74561087316852,-87.72793119109272,"(41.745610873169, -87.727931191093)",23,4300,69,235,30
12/12/2018,Open,,18-03337702,Pothole in Street,,,,3114 S PULASKI RD,60623,1150203.89842818,1883644.66923263,22,10,30,,41.83639438177668,-87.72448665590272,"(41.836394381777, -87.724486655903)",14,21569,32,200,28
12/12/2018,Completed,12/18/2018,18-03339249,Pothole in Street,Final Outcome,Pothole Patched,1,449 S MICHIGAN AVE,60605,1177354.03260788,1898337.24117246,42,1,32,,41.8758371324149,-87.62411636586752,"(41.875837132415, -87.624116365868)",48,14913,38,367,36
12/12/2018,Open,,18-03342320,Pothole in Street,,,,6400 S MAJOR AVE,60638,1139516.68707956,1861550.15897583,13,8,64,,41.77614668751916,-87.7642429053515,"(41.776146687519, -87.764242905351)",23,22268,62,266,15
12/12/2018,Open,,18-03341868,Pothole in Street,,,,974 W 18TH PL,60608,1170189.50341894,1891352.30671508,25,12,31,,41.85745920745638,-87.65114661348936,"(41.857459207456, -87.651146613489)",8,14920,33,250,26
12/12/2018,Completed,12/12/2018,18-03342817,Pothole in Street,Final Outcome,Pothole Patched,13,6099 N RIDGE AVE,60660,1163135.16362099,1940406.43010384,40,24,2,,41.99223177540955,-87.67528833743349,"(41.99223177541, -87.675288337433)",46,4451,20,43,24
12/12/2018,Open,,18-03342573,Pothole in Street,,,,2673 W WARREN BLVD,60612,1158549.48009569,1900248.51360414,27,12,27,,41.881907086330784,-87.69385130132886,"(41.881907086331, -87.693851301329)",48,21184,28,38,46
12/12/2018,Completed,12/12/2018,18-03342923,Pothole in Street,Final Outcome,Pothole Patched,35,1700 N WOLCOTT AVE,60622,1163419.99697121,1911336.23631332,32,14,24,,41.9124311838566,-87.67522093382316,"(41.912431183857, -87.675220933823)",16,21560,25,438,40
12/12/2018,Open,,18-03343054,Pothole in Street,,,,7513 N CALIFORNIA AVE,60645,1156455.98013368,1949747.84981984,50,24,2,,42.01793342489366,-87.69946407821612,"(42.017933424894, -87.699464078216)",42,22528,20,359,27
12/12/2018,Completed,12/13/2018,18-03341926,Pothole in Street,Final Outcome,Pothole Patched,5,8300 W BELLE PLAINE AVE,60634,1120004.83081367,1926195.80439924,38,16,17,,41.95403505357874,-87.834317123803,"(41.954035053579, -87.834317123803)",39,22254,17,445,19
12/12/2018,Completed,12/13/2018,18-03341924,Pothole in Street,Final Outcome,Pothole Patched,11,4100 N PITTSBURGH AVE,60634,1120338.98858905,1926209.1144075,38,16,17,,41.954050372518445,-87.83316928491273,"(41.954050372518, -87.833169284913)",39,22254,17,445,19
12/12/2018,Completed,12/12/2018,18-03343220,Pothole in Street,Final Outcome,Pothole Patched,3,3401 S LEAVITT ST,60608,1162241.73842164,1882095.9561179,12,9,59,,41.832062801661564,-87.68006746538153,"(41.832062801662, -87.680067465382)",26,14920,56,2,1
12/12/2018,Open,,18-03339291,Pothole in Street,,,,2666 W FULLERTON AVE,60647,1158301.07987183,1915851.8203788,1,14,22,,41.92494196691,-87.69491046030078,"(41.92494196691, -87.694910460301)",24,22535,23,468,41
12/12/2018,Open,,18-03342939,Pothole in Street,,,,5018 N CICERO AVE,60630,1143446.36021681,1933005.77003376,45,16,12,,41.97228812631384,-87.74805874271216,"(41.972288126314, -87.748058742712)",20,21869,12,746,50
12/12/2018,Open,,18-03342526,Pothole in Street,,,,2641 W 103RD PL,60655,1160474.60457445,1835905.16006631,19,22,72,,41.70530224402289,-87.68820601606899,"(41.705302244023, -87.688206016069)",33,4447,71,553,42
12/12/2018,Open,,18-03342473,Pothole in Street,,,,11654 S HALE AVE,60643,1164712.88987969,1827325.12970454,34,22,75,,41.681168525280704,-87.67291512571472,"(41.681168525281, -87.672915125715)",33,22212,74,378,22
12/12/2018,Open,,18-03342532,Pothole in Street,,,,11600 S CENTRAL PARK AVE,60655,1154461.42502764,1827433.3187821,19,22,74,,41.68223914123153,-87.71036083711455,"(41.682239141232, -87.710360837115)",33,4447,73,264,42
12/12/2018,Open,,18-03344984,Pothole in Street,,,,7300 S HARVARD AVE,60621,1175220.63411019,1856544.54017453,6,7,69,,41.76164403993052,-87.63350394772205,"(41.761644039931, -87.633503947722)",17,21559,67,494,32
12/12/2018,Completed,12/13/2018,18-03341925,Pothole in Street,Final Outcome,Pothole Patched,20,8200 W BELLE PLAINE AVE,60634,1120665.01996769,1926218.74998137,38,16,17,,41.954087505930914,-87.83188616055017,"(41.954087505931, -87.83188616055)",39,22254,17,445,19
12/12/2018,Completed,12/13/2018,18-03342953,Pothole in Street,Final Outcome,Pothole Patched,4,3050 W ROSEMONT AVE,60659,1154786.58083031,1941638.73340111,50,24,2,43,41.99577836665517,-87.70646726365061,"(41.995778366655, -87.706467263651)",42,4450,20,30,27
12/12/2018,Open,,18-03344923,Pothole in Street,,,,4840 N MERRIMAC AVE,60630,1133538.58998085,1931848.22769506,45,16,11,,41.969671274156454,-87.78450736490181,"(41.969671274156, -87.784507364902)",20,21869,11,779,50
12/12/2018,Open,,18-03341972,Pothole in Street,,,,6200 S MASON AVE,60638,1137805.00789261,1862824.14496644,13,8,64,,41.779627139901926,-87.77048528887507,"(41.779627139902, -87.770485288875)",23,22268,62,265,15
12/12/2018,Open,,18-03343020,Pothole in Street,,,,7550 N ROCKWELL ST,60645,1157736.66137195,1950075.79442235,50,24,2,,42.019134390519724,-87.69502912790743,"(42.01913439052, -87.695029127907)",42,22528,20,359,27
12/12/2018,Open,,18-03341689,Pothole in Street,,,,1600 N KEDZIE AVE,60647,1154745.89182996,1910458.44128548,26,14,23,,41.9102509231792,-87.70702365016308,"(41.910250923179, -87.707023650163)",10,22535,24,390,49
12/12/2018,Completed,12/12/2018,18-03342994,Pothole in Street,Final Outcome,Pothole Patched,7,920 W BELMONT AVE,60657,1169533.22000465,1921438.69150799,44,19,6,17,41.9400469096621,-87.65239335601743,"(41.940046909662, -87.652393356017)",38,4449,57,731,25
12/12/2018,Open,,18-03341227,Pothole in Street,,,,7558 W BERWYN AVE,60656,1124880.66736992,1934313.43418657,41,16,10,,41.97621424028873,-87.81684628535768,"(41.976214240289, -87.816846285358)",34,4448,36,735,29
12/12/2018,Completed,12/13/2018,18-03342926,Pothole in Street,Final Outcome,Pothole Patched,7,2800 W PETERSON AVE,60659,1156586.6128955,1939745.08502538,50,24,2,,41.990552081681564,-87.69946439622785,"(41.990552081682, -87.699464396228)",42,4450,20,30,27
12/12/2018,Completed,12/12/2018,18-03342985,Pothole in Street,Final Outcome,Pothole Patched,4,513 W BELMONT AVE,60657,1172211.32993249,1921510.84382433,44,19,6,,41.93996495249091,-87.64254153023039,"(41.939964952491, -87.64254153023)",38,4449,57,683,25
12/12/2018,Open,,18-03344747,Pothole in Street,,,,800 E 52ND ST,60615,1182469.2679177,1870706.89990325,5,2,41,,41.80054580604423,-87.60623567328825,"(41.800545806044, -87.606235673288)",1,21192,8,147,33
12/12/2018,Open,,18-03339329,Pothole in Street,,,,10737 S MAPLEWOOD AVE,60655,1161285.4339125,1833344.98739023,19,22,75,,41.69794740224915,-87.68491319675218,"(41.697947402249, -87.684913196752)",33,4447,74,314,42
12/12/2018,Open,,18-03338058,Pothole in Street,,,,1667 W FULLERTON AVE,60614,1164740.86282004,1916003.71017807,32,18,7,,41.92500763157433,-87.67070103547445,"(41.925007631574, -87.670701035474)",16,21190,68,210,40
12/12/2018,Open,,18-03342585,Pothole in Street,,,,6959 S PRAIRIE AVE,60637,1179245.26118876,1858864.12067676,6,3,69,,41.76751624862818,-87.61837785336576,"(41.767516248628, -87.618377853366)",31,22260,67,514,32
12/12/2018,Open,,18-03341127,Pothole in Street,,,,7253 S WOODLAWN AVE,60619,1185471.05582365,1857070.30989345,5,3,69,,41.76257352116429,-87.59561965900237,"(41.762573521164, -87.595619659002)",32,21546,67,121,33
12/12/2018,Completed,12/31/2018,18-03343247,Pothole in Street,Final Outcome,Pothole Patched,6,4300 S STATE ST,60609,1176990.43886754,1876512.20010688,3,2,38,,41.81639583392806,-87.62641289428794,"(41.816395833928, -87.626412894288)",12,14924,4,219,9
12/12/2018,Open,,18-03342489,Pothole in Street,,,,10129 S ARTESIAN AVE,60655,1161822.60792607,1837399.31547553,19,22,72,20,41.70914195257382,-87.68283894980456,"(41.709141952574, -87.682838949805)",33,4447,71,661,42
12/12/2018,Open,,18-03343034,Pothole in Street,,,,2450 W BIRCHWOOD AVE,60645,1158609.07003164,1949688.49003328,50,24,2,,42.017787821533,-87.69207222943308,"(42.017787821533, -87.692072229433)",42,22528,20,359,27
12/12/2018,Open,,18-03343015,Pothole in Street,,,,7558 N ALBANY AVE,60645,1154535.08339607,1950000.46910814,50,24,2,,42.01914396033596,-87.70680870847819,"(42.019143960336, -87.706808708478)",42,22528,20,359,27
12/12/2018,Open,,18-03340175,Pothole in Street,,,,5225 S KOSTNER AVE,60632,1147914.58591373,1869606.61732214,23,8,57,,41.797839095266745,-87.73294910850097,"(41.797839095267, -87.732949108501)",35,22248,54,637,6
12/12/2018,Open,,18-03344818,Pothole in Street,,,,151 E WACKER DR,60601,1177566.0053,1902667.6997,42,1,32,,41.88799988734853,-87.62256513255957,"(41.887999887349, -87.62256513256)",22,14309,38,580,36
12/12/2018,Open,,18-03344450,Pothole in Street,,,,1801 W BARRY AVE,60657,1163743.38719267,1920617.60043245,32,19,5,,41.937698058544086,-87.67360341211277,"(41.937698058544, -87.673603412113)",16,4449,46,649,40
12/12/2018,Completed,12/13/2018,18-03341927,Pothole in Street,Final Outcome,Pothole Patched,2,4000 N PITTSBURGH AVE,60634,1120342.08637008,1925543.94830304,38,16,17,,41.95222086248134,-87.83317511823056,"(41.952220862481, -87.833175118231)",39,22254,17,445,19
12/12/2018,Open,,18-03341265,Pothole in Street,,,,6300 W HIGHLAND AVE,60646,1133217.54310045,1941776.31001451,39,16,10,,41.996568251392134,-87.78539288074471,"(41.996568251392, -87.785392880745)",20,22532,36,656,38
12/12/2018,Open,,18-03341230,Pothole in Street,,,,5855 N NAVARRE AVE,60631,1132086.36092561,1938837.9926787,41,16,10,,41.98887003861648,-87.79010241526206,"(41.988870038616, -87.790102415262)",34,22243,36,657,29
12/12/2018,Completed,12/14/2018,18-03345161,Pothole in Street,Final Outcome,Pothole Patched,1,1955 W LELAND AVE,60640,1162464.4184315,1931222.4002252,47,19,4,31,41.966820879276256,-87.67830211260328,"(41.966820879276, -87.678302112603)",13,22616,6,225,18
12/12/2018,Open,,18-03337960,Pothole in Street,,,,732 W 28TH ST,60616,1171752.61599663,1886320.52523336,11,9,60,,41.84363025649031,-87.64525950370731,"(41.84363025649, -87.645259503707)",26,21194,58,688,48
12/12/2018,Open,,18-03340153,Pothole in Street,,,,8100 S JUSTINE ST,60620,1167413.40567744,1851014.7546276,21,6,71,69,41.74663982161097,-87.6622758721806,"(41.746639821611, -87.662275872181)",18,21554,70,558,13
12/12/2018,Open,,18-03344693,Pothole in Street,,,,8754 S LANGLEY AVE,60619,1182433.2823132,1847007.67428191,6,6,44,,41.73495918854074,-87.60735451126509,"(41.734959188541, -87.607354511265)",31,21546,40,407,32
12/12/2018,Open,,18-03344699,Pothole in Street,,,,2730 N MILWAUKEE AVE,60647,1153809.34453054,1917980.21432765,35,14,22,,41.930692027954585,-87.71029636267427,"(41.930692027955, -87.710296362674)",15,22535,23,72,12
12/12/2018,Open,,18-03342544,Pothole in Street,,,,10200 S CALHOUN AVE,60617,1194825.17788026,1837834.80508305,7,4,51,,41.709843895390236,-87.56226688433082,"(41.70984389539, -87.562266884331)",47,21202,48,527,37
12/12/2018,Open,,18-03340842,Pothole in Street,,,,3917 N LARAMIE AVE,60641,1140993.75712541,1925617.94369302,45,16,15,,41.95199753518529,-87.75696016670125,"(41.951997535185, -87.756960166701)",20,22618,15,360,50
12/12/2018,Open,,18-03345590,Pothole in Street,,,,5732 W 58TH ST,60638,1139039.59979954,1865543.36887409,23,8,56,,41.78727065496098,-87.76581514006843,"(41.787270654961, -87.765815140068)",35,22268,53,590,6
12/12/2018,Open,,18-03340995,Pothole in Street,,,,1832 S THROOP ST,60608,1167994.36622137,1891199.60992327,25,12,31,,41.85695736481473,-87.65899297940828,"(41.856957364815, -87.658992979408)",8,14920,33,365,26
12/12/2018,Open,,18-03342147,Pothole in Street,,,,7300 S EXCHANGE AVE,60649,1194272.90350261,1857039.43991935,7,3,43,49,41.762497024004574,-87.56355613560672,"(41.762497024005, -87.563556135607)",43,22538,39,245,37
12/12/2018,Open,,18-03341929,Pothole in Street,,,,6800 S LAFLIN ST,60636,1167506.72398019,1859642.71117372,16,7,67,,41.77031334414656,-87.66168630624402,"(41.770313344147, -87.661686306244)",17,22257,65,284,2
12/12/2018,Open,,18-03339493,Pothole in Street,,,,2756 W 63RD ST,60629,1159007.67707948,1862755.73838402,16,8,66,3,41.779227855754314,-87.69325049629892,"(41.779227855754, -87.693250496299)",44,21867,64,111,2
12/12/2018,Open,,18-03342511,Pothole in Street,,,,3604 W 105TH ST,60655,1154154.9793104,1834755.22891993,19,22,74,,41.702485123082546,-87.71121502259834,"(41.702485123083, -87.711215022598)",33,4447,73,316,42
12/12/2018,Completed,12/12/2018,18-03342927,Pothole in Street,Final Outcome,Pothole Patched,1,1958 N WOLCOTT AVE,60622,1163379.23771347,1913050.50188354,32,14,22,,41.91771431121079,-87.67533522169846,"(41.917714311211, -87.675335221698)",16,21560,23,179,40
12/12/2018,Open,,18-03343868,Pothole in Street,,,,4001 N DES PLAINES RIVER,60656,1113518.62223392,1926714.23719482,38,16,76,,41.955967081346024,-87.85834545353867,"(41.955967081346, -87.858345453539)",39,16181,75,130,19
12/12/2018,Open,,18-03339169,Pothole in Street,,,,5927 N RIDGE AVE,60660,1164693.00063427,1939448.25141494,48,20,77,,41.98967433638102,-87.66970350667688,"(41.989674336381, -87.669703506677)",40,4451,76,539,16
12/12/2018,Open,,18-03340726,Pothole in Street,,,,6455 S CENTRAL AVE,60638,1140199.11946995,1861121.36308788,13,8,64,,41.7745676005109,-87.76144477590805,"(41.774567600511, -87.761444775908)",23,22268,62,337,15
12/12/2018,Open,,18-03338776,Pothole in Street,,,,7900 S HAMLIN AVE,60652,1152425.33206738,1851918.08449451,18,8,70,,41.74947325542915,-87.71717306219841,"(41.749473255429, -87.717173062198)",6,4300,69,199,30
12/12/2018,Open,,18-03339486,Pothole in Street,,,,2072 N WESTERN AVE,60647,1160025.65771007,1913884.96991272,1,14,22,33,41.91969265900209,-87.68762594025866,"(41.919692659002, -87.687625940259)",24,22535,23,323,41
12/12/2018,Open,,18-03340195,Pothole in Street,,,,6200 S RICHMOND ST,60629,1157779.33877644,1863386.43868763,16,8,66,3,41.78078807397058,-87.69723988723523,"(41.780788073971, -87.697239887235)",44,21867,64,182,2
12/12/2018,Completed,12/12/2018,18-03342912,Pothole in Street,Final Outcome,Pothole Patched,30,1463 E 100TH ST,60628,1186912.91952124,1839220.10346947,8,5,50,,41.714009490085566,-87.59049290531884,"(41.714009490086, -87.590492905319)",9,21861,47,643,35
12/12/2018,Completed,12/14/2018,18-03340567,Pothole in Street,Final Outcome,Pothole Patched,3,4455 N WESTERN AVE,60625,1159569.83809922,1929521.47003421,47,19,4,21,41.96293757050893,-87.68858179957248,"(41.962937570509, -87.688581799572)",13,21849,6,667,18
12/12/2018,Open,,18-03341989,Pothole in Street,,,,4100 W BELLE PLAINE AVE,60641,1148556.99610661,1926938.03807959,39,17,16,,41.95556745403974,-87.72935304062321,"(41.95556745404, -87.729353040623)",28,22618,16,269,38
12/12/2018,Open,,18-03342946,Pothole in Street,,,,4910 W WELLINGTON AVE,60641,1143120.60676719,1919498.30403258,31,25,19,,41.93525305312379,-87.74969970325886,"(41.935253053124, -87.749699703259)",7,22618,19,355,17
12/12/2018,Open,,18-03342167,Pothole in Street,,,,7100 S SOUTH SHORE DR,60649,1194451.93566843,1858366.78277542,7,3,43,,41.766195202309675,-87.56290818204239,"(41.76619520231, -87.562908182042)",43,22538,39,417,37
12/12/2018,Completed,12/12/2018,18-03342884,Pothole in Street,Final Outcome,Pothole Patched,3,6349 N CLARK ST,60660,1164427.27669807,1942436.48390132,48,24,77,,41.997666262610586,-87.67033501550262,"(41.997666262611, -87.670335015503)",46,4451,76,536,16
12/12/2018,Open,,18-03342139,Pothole in Street,,,,7300 S COLES AVE,60649,1194698.64328305,1857313.07891989,7,3,43,49,41.763236504740085,-87.56198217127745,"(41.76323650474, -87.561982171277)",43,22538,39,421,37
12/12/2018,Open,,18-03339063,Pothole in Street,,,,2244 W ARTHUR AVE,60645,1160069.78533134,1943109.06231201,50,24,2,,41.99970647825473,-87.68684869371319,"(41.999706478255, -87.686848693713)",42,22528,20,320,27
12/12/2018,Completed,12/12/2018,18-03341122,Pothole in Street,Final Outcome,Pothole Patched,40,4514 S CALIFORNIA AVE,60632,1158457.13733391,1874604.91537225,15,9,58,,41.81142121735232,-87.69444518135114,"(41.811421217352, -87.694445181351)",29,22248,55,85,3
12/12/2018,Completed,12/17/2018,18-03343496,Pothole in Street,Final Outcome,No Potholes Found,0,500 N DESPLAINES ST,60654,1171838.51888572,1903706.44572487,27,12,24,,41.89127845890863,-87.64451671117615,"(41.891278458909, -87.644516711176)",41,4446,25,109,46
12/12/2018,Open,,18-03342931,Pothole in Street,,,,5880 N CICERO AVE,60646,1143293.57470283,1938853.52709507,39,16,12,,41.988193464644915,-87.74846665307015,"(41.988193464645, -87.74846665307)",20,22532,12,782,38
12/12/2018,Open,,18-03342294,Pothole in Street,,,,2854 W VAN BUREN ST,60612,1157334.50026878,1898031.36550617,27,11,27,,41.87606542268513,-87.69835779417213,"(41.876065422685, -87.698357794172)",48,21184,28,51,46
