"record","driller","community","well_name","well_field","pid","date","depth_ft","diam_in","casing_ft","wtr_lvl_ft","rate_igpm","drive_shoe","latitude","longitude","location_1","coordinates"
"108897","C. REYNOLDS","Bridgetown",,,,"1981-05-19T00:00:00.000","67","5","44","0","10","No","46.307282","-62.523392","(46.307282, -62.523392)","On land"
"119053","MOORE WELL DRILLING","Charlottetown",,,"697094","1998-12-29T00:00:00.000","90","5","40","20","10","No","46.324472","-63.025981","(46.324472, -63.025981)","On land"
"124983","MOORE WELL DRILLING","Charlottetown",,,,"2008-10-06T00:00:00.000","110","5","60","30","10","No","46.406343","-63.083264","(46.406343, -63.083264)","On land"
"123453","MOORE WELL DRILLING","Charlottetown",,,,"2005-10-05T00:00:00.000","130","5","60","60","30","No","46.259376","-63.262100","(46.259376, -63.2621)","On land"
"116955","MOORE WELL DRILLING","Mount Herbert",,,"398081","1995-07-17T00:00:00.000","90","5","44","20","0","No","46.240766","-63.047992","(46.240766, -63.047992)","On land"
"118929","THOMPSON'S WELL DRILLING","Wilmot",,,"466730","1998-05-15T00:00:00.000","80","5","54","20","20","No","46.390571","-63.725753","(46.390571, -63.725753)","On land"
"108958","BERNARD'S WELL DRILLING","Charlottetown",,,,"1981-10-12T00:00:00.000","75","4","45","35","5","No","46.745577","-64.119323","(46.745577, -64.119323)","On land"
"125238","Manderson  Well Drilling","Charlottetown",,,,"2009-07-16T00:00:00.000","85","5","60","15","20","No","46.466333","-63.675339","(46.466333, -63.675339)","On land"
"118238","MOORE WELL DRILLING","Charlottetown",,,"765396","1995-11-13T00:00:00.000","150","5","66","65","10","No","46.232650","-63.077813","(46.23265, -63.077813)","On land"
"113700","Watson MacDonald Well Drilling","Covehead",,,,"1989-07-28T00:00:00.000","86","5","39","34","10","No","46.346020","-63.111763","(46.34602, -63.111763)","On land"
"105901","H. MURPHY","Charlottetown",,,,"1977-12-09T00:00:00.000","145","4","29","40","6","No","46.436042","-63.646952","(46.436042, -63.646952)","On land"
"123112","Manderson  Well Drilling","Charlottetown",,,,"2005-04-19T00:00:00.000","285","6","200","70","75","No",,,,"None provided"
"111505","MOORE WELL DRILLING","Milton",,,,"1986-10-06T00:00:00.000","80","4","44","35","10","No","46.297289","-63.206449","(46.297289, -63.206449)","On land"
"110899","Watson MacDonald Well Drilling","Charlottetown",,,,"1985-07-22T00:00:00.000","250","8","42","0","0","No","46.264948","-63.171290","(46.264948, -63.17129)","On land"
"122878","Watson MacDonald Well Drilling","Charlottetown",,,,"2004-08-25T00:00:00.000","80","5","60","18","15","No","46.910356","-64.109618","(46.910356, -64.109618)","On land"
"219427","Manderson  Well Drilling","Newton",,,"282210","2020-08-05T00:00:00.000","250","8","41",,,"No","46.348316","-63.589257","(46.348316, -63.589257)","On Land"
"125270","MOORE WELL DRILLING","Charlottetown",,,,"2009-04-30T00:00:00.000","110","5","60","20","10","Yes","46.377775","-62.395346","(46.377775, -62.395346)","On land"
"114976","MOORE WELL DRILLING","Oyster Bed Bridge",,,,"1990-10-22T00:00:00.000","110","5","40","45","10","No","46.395247","-63.273156","(46.395247, -63.273156)","On land"
"121456","MOORE WELL DRILLING","Charlottetown",,,,"2002-06-17T00:00:00.000","90","5","44","40","10","No","46.406009","-62.833511","(46.406009, -62.833511)","On land"
"217345","Moore Well Drilling Inc","Pleasant Grove",,,"1071885","2016-10-13T00:00:00.000","110","5","63",,,"No","46.378000","-63.068000","(46.378, -63.068)","On land"
"120787","MOORE WELL DRILLING","Charlottetown",,,,"2001-12-14T00:00:00.000","90","5","40","40","10","No","46.388938","-63.277026","(46.388938, -63.277026)","On land"
"109645","D.B.&J. WELL DRILLING","Alaska",,,,"1983-05-18T00:00:00.000","150","4","43","20","2","No","46.612375","-64.120493","(46.612375, -64.120493)","On land"
"121416","MOORE WELL DRILLING","Charlottetown",,,"886036","2002-05-28T00:00:00.000","130","5","60","70","10","No","46.352308","-62.204567","(46.352308, -62.204567)","On land"
"109548","H. MURPHY","Spring Valley",,,,"1982-11-11T00:00:00.000","80","4","38","0","0","No","46.496445","-63.628120","(46.496445, -63.62812)","On land"
"122385","MOORE WELL DRILLING","Charlottetown",,,,"2004-07-15T00:00:00.000","110","5","64","40","10","No","46.359563","-63.051995","(46.359563, -63.051995)","On land"
"123763","MOORE WELL DRILLING","Charlottetown",,,,"2006-11-07T00:00:00.000","330","6","54","90","100","No","46.228878","-63.212676","(46.228878, -63.212676)","On land"
"120710","MOORE WELL DRILLING","Charlottetown",,,,"2001-10-19T00:00:00.000","310","6","40","85","45","No","46.178544","-63.173613","(46.178544, -63.173613)","On land"
"119078","MANDERSON WELL DRILLING","Charlottetown",,,,"1999-05-11T00:00:00.000","85","5","47","13","25","No","46.616792","-63.909683","(46.616792, -63.909683)","In the sea"
"217876","Manderson Well Drilling Ltd","Travellers Rest",,,"74344","2018-07-24T00:00:00.000","65","5","40",,,"No","46.434741","-63.728335","(46.434741, -63.728335)","On land"
"110688","Watson MacDonald Well Drilling","Kinlock",,,,"1985-05-24T00:00:00.000","160","5","41","120","6","No","46.212837","-63.094639","(46.212837, -63.094639)","On land"
"117700","Watson MacDonald Well Drilling","Charlottetown",,,"157644","1997-11-13T00:00:00.000","85","5","60","40","8","No","46.285634","-62.567717","(46.285634, -62.567717)","On land"
"109567","MOORE WELL DRILLING","Corran Ban",,,,"1982-12-21T00:00:00.000","100","4","74","15","8","No","46.381617","-63.040963","(46.381617, -63.040963)","In the sea"
"117784","MOORE WELL DRILLING","Charlottetown",,,"699108","1995-05-16T00:00:00.000","85","5","43","45",,"No","46.369874","-62.144505","(46.369874, -62.144505)","On land"
"123412","Manderson  Well Drilling","Charlottetown",,,,"2005-10-24T00:00:00.000","125","5","80","31","15","No",,,,"None provided"
"120992","Watson MacDonald Well Drilling","Charlottetown",,,,"2001-11-15T00:00:00.000","100","5","40","20",,"No","46.812622","-64.072214","(46.812622, -64.072214)","On land"
"217453","Moore Well Drilling Inc","Cherry Valley",,,"1080795","2016-06-03T00:00:00.000","150","5","80",,,"No","46.158000","-62.954000","(46.158, -62.954)","On land"
"107125","JOHN MOORE & SONS","Charlottetown",,,,"1979-12-05T00:00:00.000","80","4","42","15","8","No","46.268123","-63.153132","(46.268123, -63.153132)","On land"
"117143","ROY'S WELL DRILLING","Greenfield",,,"428375","1995-10-06T00:00:00.000","95","5","42","48","9","No","46.175655","-62.729228","(46.175655, -62.729228)","On land"
,,,,,,"1986-08-18T00:00:00.000","180","5","110","62","8","No","46.240546","-63.508456","(46.240546, -63.508456)","On land"
"124154","MOORE WELL DRILLING","Charlottetown",,,,"2007-10-02T00:00:00.000","110","5","40","80","10","No","46.405364","-62.078901","(46.405364, -62.078901)","On land"
"119223","MOORE WELL DRILLING","Charlottetown",,,,"1999-06-15T00:00:00.000","150","5","60","100","10","No",,,,"None provided"
,,,,,,"1986-09-05T00:00:00.000","85","5","44","30","8","No","46.004953","-62.541493","(46.004953, -62.541493)","On land"
"217411","Moore Well Drilling Inc","St Peters",,,"1078658","2016-06-09T00:00:00.000","110","5","60",,,"No","46.413400","-62.596800","(46.4134, -62.5968)","On land"
"116730","MOORE WELL DRILLING","Charlottetown",,,"280784","1994-09-22T00:00:00.000","190","5","60","90","7","No","46.308831","-63.280518","(46.308831, -63.280518)","On land"
"125003","MOORE WELL DRILLING","Charlottetown",,,,"2008-10-20T00:00:00.000","170","5","43","50","20","No","46.166133","-62.560882","(46.166133, -62.560882)","On land"
"114970","MOORE WELL DRILLING","Shamrock",,,,"1990-10-17T00:00:00.000","70","5","44","20","10","No","46.322702","-63.550136","(46.322702, -63.550136)","On land"
"124893","MOORE WELL DRILLING","Charlottetown",,,,"2008-08-22T00:00:00.000","90","5","44","51","15","No","46.432017","-63.322801","(46.432017, -63.322801)","On land"
"110619","MOORE WELL DRILLING","Charlottetown",,,,"1985-01-31T00:00:00.000","125","6","49","60","8","No","46.196208","-63.064153","(46.196208, -63.064153)","On land"
"117967","MOORE WELL DRILLING","Charlottetown",,,,"1992-08-31T00:00:00.000","60","5","22","40",,"No","46.473483","-63.630461","(46.473483, -63.630461)","On land"
"124461","Watson MacDonald Well Drilling","Charlottetown",,,,"2006-05-01T00:00:00.000","150","6","50","20","50","No","46.915069","-64.087389","(46.915069, -64.087389)","On land"
"220681","Moore Well Drilling Inc","Kingsboro",,,"770297","2021-10-14T00:00:00.000","210","5","63",,,"No","46.404272","-62.080761","(46.404272, -62.080761)","On Land"
"113176","Watson MacDonald Well Drilling","Charlottetown",,,,"1988-06-15T00:00:00.000","60","5","44","16","8","No","46.415679","-63.867921","(46.415679, -63.867921)","On land"
"121954","MOORE WELL DRILLING","Charlottetown",,,,"2003-06-26T00:00:00.000","150","5","40","100","10","No","46.369464","-63.456346","(46.369464, -63.456346)","On land"
"114014","MOORE WELL DRILLING","Charlottetown",,,,"1989-06-08T00:00:00.000","140","5","60","50","10","No","46.275270","-63.188844","(46.27527, -63.188844)","On land"
"113856","MANDERSON WELL DRILLING","Fernwood",,,,"1989-10-14T00:00:00.000","82","5","59","31","8","No","46.324293","-63.811914","(46.324293, -63.811914)","On land"
"122086","MOORE WELL DRILLING","Charlottetown",,,,"2003-08-22T00:00:00.000","150","6","40","20","60","No","46.408101","-64.022626","(46.408101, -64.022626)","On land"
"110442","MOORE WELL DRILLING","Charlottetown",,,"685909","1984-11-27T00:00:00.000","120","4","43","50","8","No","46.375668","-63.155383","(46.375668, -63.155383)","On land"
"117341","MOORE WELL DRILLING","Charlottetown",,,"131763","1995-05-18T00:00:00.000","40","5","25","0","0","No","46.334372","-62.974014","(46.334372, -62.974014)","On land"
"217095","Moore Well Drilling Inc","St Patricks",,,"234740","2017-09-05T00:00:00.000","170","5","100",,,"No","46.398014","-63.403775","(46.398014, -63.403775)","On land"
"118264","MOORE WELL DRILLING","Charlottetown",,,"236935","1997-09-22T00:00:00.000","110","5","42","50","10","No","46.459933","-63.316454","(46.459933, -63.316454)","On land"
"117045","REYNOLDS WELL DRILL","Lorne Valley",,,"162651","1995-11-21T00:00:00.000","75","5","44","25","10","No","46.266452","-62.688553","(46.266452, -62.688553)","On land"
"111755","BERNARD'S WELL DRILLING","Charlottetown",,,,"1986-12-04T00:00:00.000","81","4","33","30","0","No","46.803942","-64.220137","(46.803942, -64.220137)","On land"
"217587","Moore Well Drilling","North Bedeque",,,"222794","2015-05-29T00:00:00.000","90","5","43",,,"No","46.374308","-63.736714","(46.374308, -63.736714)","On land"
,,,,,,"1986-09-09T00:00:00.000","270","5","53","0","7","No","46.391877","-63.477343","(46.391877, -63.477343)","On land"
"114606","MOORE WELL DRILLING","Cascumpec",,,,"1990-08-08T00:00:00.000","55","5","43","12","15","No","46.768361","-64.089672","(46.768361, -64.089672)","On land"
"119763","THOMPSON'S WELL DRILLING","Charlottetown",,,"856914","2000-06-02T00:00:00.000","140","5","60","80","20","No","46.369039","-63.552551","(46.369039, -63.552551)","On land"
"116603","MOORE WELL DRILLING","Stanhope",,,,"1990-05-15T00:00:00.000","80","5","44","40","0","No",,,,"None provided"
"122232","MOORE WELL DRILLING","Charlottetown",,,,"2004-06-02T00:00:00.000","90","5","60","20","20","No","46.449398","-62.801049","(46.449398, -62.801049)","In the sea"
"111220","H. MURPHY","Miscouche",,,,"1985-10-31T00:00:00.000","80","4","41","0","6","No","46.435496","-63.865632","(46.435496, -63.865632)","On land"
"108266","BERNARD'S WELL DRILLING","Tignish",,,,"1979-01-05T00:00:00.000","60","4","30","52","5","No","46.950562","-64.044741","(46.950562, -64.044741)","On land"
"107682","D.B.&J. WELL DRILLING","New Dominion",,,,"1979-09-05T00:00:00.000","120","5","37","43","10","No","46.173025","-63.239666","(46.173025, -63.239666)","On land"
"118041","MOORE WELL DRILLING","Charlottetown",,,,"1997-07-18T00:00:00.000","150","6","41","50","10","No","46.407203","-63.470972","(46.407203, -63.470972)","On land"
"111459","EASTERN WELL DRILLIN","Charlottetown",,,,"1986-08-25T00:00:00.000","80","4","44","21","0","No","46.230876","-63.007781","(46.230876, -63.007781)","On land"
"217090","Moore Well Drilling Inc","Point Prim",,,"332544","2017-08-30T00:00:00.000","110","5","60",,,"No","46.054918","-63.026724","(46.054918, -63.026724)","On land"
"112624","BERNARD'S WELL DRILLING","West Cape",,,,"1987-05-11T00:00:00.000","100","4","39","38","15","No","46.641685","-64.400722","(46.641685, -64.400722)","In the sea"
"110285","BERNARD'S WELL DRILLING","Bloomfield",,,,"1984-06-05T00:00:00.000","62","4","45","20","10","No","46.771454","-64.228572","(46.771454, -64.228572)","On land"
"112965","Watson MacDonald Well Drilling","Canoe Cove",,,,"1988-05-19T00:00:00.000","75","4","46","25","8","No","46.145895","-63.295227","(46.145895, -63.295227)","On land"
"125102","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2009-01-14T00:00:00.000","115","5","58","52","20","No","46.421321","-63.283697","(46.421321, -63.283697)","On land"
"104646","H. MURPHY","Bedeque",,,,"1977-11-28T00:00:00.000","55","4","12","10","10","No","46.305769","-63.757097","(46.305769, -63.757097)","On land"
"121950","MOORE WELL DRILLING","Charlottetown",,,,"2003-05-21T00:00:00.000","90","5","40","25","10","No","46.439310","-63.287695","(46.43931, -63.287695)","On land"
"109195","MOORE WELL DRILLING","Head of Hillsborough",,,,"1982-06-29T00:00:00.000","90","5","43","60","8","No","46.366590","-62.794590","(46.36659, -62.79459)","On land"
"115657","MOORE WELL DRILLING","West Covehead",,,,"1991-11-19T00:00:00.000","50","5","41","30","10","No","46.415270","-63.153543","(46.41527, -63.153543)","In the sea"
"117776","MOORE WELL DRILLING","Charlottetown",,,"757542","1994-12-21T00:00:00.000","225","6","102","0",,"No","46.478153","-63.505454","(46.478153, -63.505454)","In the sea"
"218408","Manderson Well Drilling Ltd","Stanley Bridge",,,"92031","2019-05-17T00:00:00.000","125","5","40",,,"No","46.461585","-63.455550","(46.461585, -63.45555)","On Land"
"126726","MOORE WELL DRILLING","Charlottetown",,,,"2012-07-27T00:00:00.000","130","5","40","80",,"No","46.156956","-62.834224","(46.156956, -62.834224)","On land"
"111984","MANDERSON WELL DRILLING","Charlottetown",,,,"1987-05-07T00:00:00.000","70","4","44","9","8","No","46.430427","-64.136282","(46.430427, -64.136282)","On land"
"114932","MOORE WELL DRILLING","Charlottetown",,,,"1989-12-15T00:00:00.000","135","6","40","60","45","No","46.289206","-63.197331","(46.289206, -63.197331)","On land"
"121032","Watson MacDonald Well Drilling","Charlottetown",,,,"2001-09-05T00:00:00.000","80","5","40","32",,"No","46.747078","-64.149466","(46.747078, -64.149466)","On land"
,,,,,,"1986-10-03T00:00:00.000","170","6","50","26","30","No","46.468318","-64.031569","(46.468318, -64.031569)","On land"
"121319","MOORE WELL DRILLING","Charlottetown",,,,"2002-01-11T00:00:00.000","70","5","40","30","10","No","46.274072","-63.028553","(46.274072, -63.028553)","On land"
"113824","BERNARD'S WELL DRILLING","Roxbury",,,,"1989-03-01T00:00:00.000","68","4","44","18","8","No","46.697658","-64.141876","(46.697658, -64.141876)","On land"
"111310","MOORE WELL DRILLING","OLeary",,,,"1986-04-14T00:00:00.000","23","10","7","0","0","No","46.705952","-64.218974","(46.705952, -64.218974)","On land"
"111618","Watson MacDonald Well Drilling","Piusville",,,,"1986-09-03T00:00:00.000","108","4","39","30","10","No","46.791636","-64.192343","(46.791636, -64.192343)","On land"
"115195","J. MANDERSON","West Devon",,,,"1991-08-24T00:00:00.000","100","5","40","37","15","No","46.676347","-64.112663","(46.676347, -64.112663)","On land"
"117109","MANDERSON WELL DRILLING","Travellers Rest",,,"74088","1995-09-12T00:00:00.000","64","5","44","20","25","No","46.414754","-63.589447","(46.414754, -63.589447)","On land"
"217170","Moore Well Drilling Inc","Stanley Bridge",,,"623603","2017-05-25T00:00:00.000","70","5","60",,,"Yes","46.469588","-63.462061","(46.469588, -63.462061)","On land"
"219520","Moore Well Drilling Inc","Stanhope",,,"135236","2020-12-02T00:00:00.000","90","5","60",,,"Yes","46.406705","-63.087029","(46.406705, -63.087029)","On Land"
"107733","NEW HAVEN P.& H.","Crapaud",,,,"1979-05-02T00:00:00.000","92","4","42","55","10","No","46.238891","-63.474718","(46.238891, -63.474718)","On land"
"125821","Reynold's Well Drilling","Charlottetown",,,,"2010-08-17T00:00:00.000","75","5","40","77",,"No","46.164896","-62.588922","(46.164896, -62.588922)","On land"
"220745","Moore Well Drilling Inc","St Margarets",,,"668491","2021-05-10T00:00:00.000","110","5","60",,,"No","46.455392","-62.402221","(46.455392, -62.402221)","On Land"
"110594","H. MURPHY","Stanley Bridge",,,,"1984-09-21T00:00:00.000","75","4","14","33","6","No","46.454900","-63.471383","(46.4549, -63.471383)","On land"
"123220","MOORE WELL DRILLING","Charlottetown",,,,"2005-06-22T00:00:00.000","130","5","60","40","15","Yes","46.490417","-63.355721","(46.490417, -63.355721)","On land"
"119397","MOORE WELL DRILLING","Charlottetown",,,,"1999-10-15T00:00:00.000","130","5","80","30","10","No","46.234280","-63.500617","(46.23428, -63.500617)","On land"
"217706","REYNOLDS WELL DRILLING","Brudenell",,,"163956","2015-06-16T00:00:00.000","70","5","52",,,"No","46.200079","-62.584086","(46.200079, -62.584086)","On land"
"106979","C. REYNOLDS","New Perth",,,,"1979-07-06T00:00:00.000","60","4","35","22","6","No","46.210697","-62.705721","(46.210697, -62.705721)","On land"
"109783","JOHN MOORE & SONS","Victoria",,,,"1978-07-10T00:00:00.000","50","4","36","30","8","No","46.214515","-63.492658","(46.214515, -63.492658)","On land"
"217761","Moore Well Drilling","Harrington",,,"477794","2014-10-30T00:00:00.000","130","5","60",,,"No","46.356345","-63.163226","(46.356345, -63.163226)","On land"
"118941","MANDERSON WELL DRILLING","Charlottetown",,,,"1998-11-26T00:00:00.000","125","6","40","26","30","No","46.759206","-64.181610","(46.759206, -64.18161)","On land"
"112047","MOORE WELL DRILLING","Cavendish",,,,"1987-06-09T00:00:00.000","120","5","44","65","10","No","46.472663","-63.416176","(46.472663, -63.416176)","On land"
"217204","Watson MacDonald Well Drilling","Frenchfort",,,"142737","2016-09-13T00:00:00.000","105","6","50",,,"No","46.317035","-63.014353","(46.317035, -63.014353)","On land"
"113949","Watson MacDonald Well Drilling","Cornwall",,,,"1989-12-13T00:00:00.000","75","4","41","32","8","No","46.235181","-63.211403","(46.235181, -63.211403)","On land"
"108685","D.B.&J. WELL DRILLING","Mount Buchanan",,,,"1981-03-19T00:00:00.000","83","4","31","32","10","No","46.077858","-62.937923","(46.077858, -62.937923)","On land"
"108390","D.B.&J. WELL DRILLING","Charlottetown",,,,"1980-11-07T00:00:00.000","65","4","29","12","8","No","46.644402","-64.323696","(46.644402, -64.323696)","On land"
"126293","Manderson  Well Drilling","Charlottetown",,,,"2011-08-01T00:00:00.000","105","5","40","30",,"No",,,,"None provided"
"111362","MOORE WELL DRILLING","York Point",,,,"1986-06-25T00:00:00.000","95","4","56","55","10","No","46.217702","-63.168550","(46.217702, -63.16855)","On land"
"118252","MOORE WELL DRILLING","Charlottetown",,,"233619","1995-10-11T00:00:00.000","170","5","44","70","10","No","46.439294","-63.294204","(46.439294, -63.294204)","On land"
"218188","REYNOLDS WELL DRILLING","St Georges",,,"1050483","2018-11-14T00:00:00.000","90","5","45",,,"No","46.252414","-62.458021","(46.252414, -62.458021)","On land"
"118638","MOORE WELL DRILLING","Charlottetown",,,"853168","1998-08-06T00:00:00.000","150","5","60","80",,"No","46.394344","-63.274452","(46.394344, -63.274452)","On land"
"119342","MOORE WELL DRILLING","Charlottetown",,,"851337","1999-05-31T00:00:00.000","130","5","60","70","10","No","46.281244","-63.085995","(46.281244, -63.085995)","On land"
"110628","MOORE WELL DRILLING","Charlottetown",,,,"1985-03-07T00:00:00.000","130","5","117","55","8","No","46.299974","-63.214899","(46.299974, -63.214899)","On land"
"113180","Watson MacDonald Well Drilling","East Bideford",,,,"1988-06-03T00:00:00.000","80","5","44","17","8","No","46.621450","-63.909082","(46.62145, -63.909082)","On land"
"124953","Reynold's Well Drilling","Charlottetown",,,,"2007-12-19T00:00:00.000","90","5","40","48","10","No","46.130353","-62.617360","(46.130353, -62.61736)","On land"
"216915","Manderson Well Drilling Ltd","Sherbrooke",,,"402222","2015-10-22T00:00:00.000","85","5","40",,,"No","46.443283","-63.780368","(46.443283, -63.780368)","On land"
"120416","Manderson  Well Drilling","Charlottetown",,,,"2001-11-12T00:00:00.000","85","5","40","7","12","No","46.500647","-63.882917","(46.500647, -63.882917)","On land"
"119594","Watson MacDonald Well Drilling","Charlottetown",,,,"1999-07-29T00:00:00.000","100","5","40","33",,"No","46.760949","-64.111784","(46.760949, -64.111784)","On land"
"126112","Watson MacDonald Well Drilling","Charlottetown",,,,"2010-10-08T00:00:00.000","105","6","60","42","10","No","46.162328","-63.183924","(46.162328, -63.183924)","On land"
"115913","MOORE WELL DRILLING","Savage Harbour",,,"780890","1992-07-22T00:00:00.000","145","5","42","55","10","No","46.418873","-62.849048","(46.418873, -62.849048)","On land"
"126492","MOORE WELL DRILLING","Charlottetown",,,,"2011-11-02T00:00:00.000","70","5","40","10","10","No","46.449093","-63.330714","(46.449093, -63.330714)","On land"
"112564","BERNARD'S WELL DRILLING","Alma (Prince)",,,,"1987-09-03T00:00:00.000","66","4","40","35","15","No","46.847400","-64.105697","(46.8474, -64.105697)","On land"
"123938","Reynold's Well Drilling","Charlottetown",,,,"2006-08-28T00:00:00.000","75","5","40","20","10","No","46.361530","-62.266077","(46.36153, -62.266077)","In the sea"
"125036","MOORE WELL DRILLING","Charlottetown",,,,"2008-11-28T00:00:00.000","130","5","60","55","15","No","46.436607","-63.288983","(46.436607, -63.288983)","On land"
"110634","MOORE WELL DRILLING","Charlottetown",,,,"1985-03-25T00:00:00.000","95","5","50","30","8","No","46.366749","-63.075403","(46.366749, -63.075403)","On land"
"123708","Reynold's Well Drilling","Charlottetown",,,,"2004-05-20T00:00:00.000","90","5","40","42","10","No","46.225655","-62.681885","(46.225655, -62.681885)","On land"
"121005","Watson MacDonald Well Drilling","Charlottetown",,,,"2001-10-09T00:00:00.000","80","5","40","16",,"No","46.951462","-64.044758","(46.951462, -64.044758)","On land"
"115547","MOORE WELL DRILLING","Brookfield",,,,"1991-09-04T00:00:00.000","130","5","61","62","7","No","46.321855","-63.290976","(46.321855, -63.290976)","On land"
"117172","Watson MacDonald Well Drilling","Charlottetown",,,"5265","1995-12-04T00:00:00.000","100","5","80","22","0","No","46.953510","-64.017200","(46.95351, -64.0172)","On land"
"114466","Watson MacDonald Well Drilling","York",,,,"1990-05-28T00:00:00.000","100","5","57","30","10","No","46.309133","-63.098701","(46.309133, -63.098701)","On land"
"106616","NEW HAVEN P.& H.","Charlottetown",,,,"1978-08-24T00:00:00.000","108","4","43","48","10","No","46.207465","-63.050555","(46.207465, -63.050555)","On land"
"107330","JOHN MOORE & SONS","Charlottetown",,,,"1979-06-18T00:00:00.000","250","4","42","0","0","No","46.250598","-63.133623","(46.250598, -63.133623)","On land"
"120103","MOORE WELL DRILLING","Charlottetown",,,,"2000-02-11T00:00:00.000","150","6","40","30","40","No","46.193971","-62.545108","(46.193971, -62.545108)","On land"
"115705","Watson MacDonald Well Drilling","Keppoch",,,,"1991-10-16T00:00:00.000","108","5","58","50","8","No","46.208321","-63.112780","(46.208321, -63.11278)","On land"
"105835","BERNARD'S WELL DRILLING","Tyne Valley",,,,"1978-09-26T00:00:00.000","55","4","25","45","5","No","46.558090","-63.953686","(46.55809, -63.953686)","On land"
"124605","MOORE WELL DRILLING","Charlottetown",,,,"2007-12-12T00:00:00.000","210","5","43","130","30","No","46.273578","-63.337444","(46.273578, -63.337444)","On land"
"123837","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2006-10-15T00:00:00.000","127","5","40","54","20","No","46.672193","-64.408048","(46.672193, -64.408048)","On land"
"107320","D.B.&J. WELL DRILLING","Sherwood",,,,"1979-07-20T00:00:00.000","150","4","52","57","6","No","46.268592","-63.138858","(46.268592, -63.138858)","On land"
"217312","Manderson Well Drilling Ltd","Alma",,,"15727","2016-12-15T00:00:00.000","145","5","40",,,"No","46.848000","-64.100000","(46.848, -64.1)","On land"
,,,,,,"1986-05-26T00:00:00.000","200","4","33","110","10","No","46.436975","-63.453004","(46.436975, -63.453004)","On land"
"114789","Watson MacDonald Well Drilling","St Catherines",,,,"1990-09-17T00:00:00.000","288","5","56","232","6","No","46.195313","-63.325300","(46.195313, -63.3253)","On land"
"114282","REYNOLDS WELL DRILLI","Mount Stewart",,,,"1990-02-08T00:00:00.000","80","5","45","40","10","No","46.269405","-62.596655","(46.269405, -62.596655)","On land"
"118716","MOORE WELL DRILLING","Charlottetown",,,"30510","1998-07-21T00:00:00.000","110","5","64","20",,"No","46.810884","-64.065626","(46.810884, -64.065626)","On land"
"111121","BERNARD'S WELL DRILLING","Seacow Pond",,,,"1985-12-07T00:00:00.000","53","4","31","26","0","No","47.002235","-64.002339","(47.002235, -64.002339)","On land"
"118250","MOORE WELL DRILLING","Charlottetown",,,"807693","1997-09-04T00:00:00.000","70","5","42","25","10","No","46.401492","-63.295302","(46.401492, -63.295302)","On land"
"108437","BERNARD'S WELL DRILLING","Abrams Village",,,,"1979-05-04T00:00:00.000","58","4","30","30","5","No","46.452540","-64.083355","(46.45254, -64.083355)","On land"
"106786","D.B.&J. WELL DRILLING","Charlottetown",,,,"1978-10-30T00:00:00.000","40","4","20","20","21","No","46.447747","-62.473447","(46.447747, -62.473447)","On land"
"121081","Manderson  Well Drilling","Charlottetown",,,,"2002-05-16T00:00:00.000","85","5","40","13","12","No","46.420867","-63.880392","(46.420867, -63.880392)","On land"
"219491","Moore Well Drilling Inc","Newtown Cross",,,"1000736","2021-01-27T00:00:00.000","90","5","60",,,"No","46.131655","-62.843036","(46.131655, -62.843036)","On Land"
"219049","Moore Well Drilling Inc","Rollo Bay",,,"117978","2019-08-14T00:00:00.000","130","5","80",,,"No","46.362490","-62.319775","(46.36249, -62.319775)","On Land"
"122112","ROY'S WELL DRILLING","Charlottetown",,,,"2003-07-17T00:00:00.000","65","5","40","20",,"No","46.003962","-62.519545","(46.003962, -62.519545)","On land"
"106571","D.B.&J. WELL DRILLING","Morell",,,,"1979-10-26T00:00:00.000","105","5","43","34","15","No","46.413228","-62.718947","(46.413228, -62.718947)","On land"
"219876","Moore Well Drilling Inc","Cornwall",,,"425967","2021-08-30T00:00:00.000","323","8","60",,,"No","46.225452","-63.228373","(46.225452, -63.228373)","On Land"
"124237","Manderson  Well Drilling","Charlottetown",,,,"2007-05-01T00:00:00.000","105","5","61","21","23","No",,,,"None provided"
"123894","MOORE WELL DRILLING","Charlottetown",,,,"2006-11-06T00:00:00.000","130","5","65","63","15","No","46.384399","-63.292609","(46.384399, -63.292609)","On land"
"126421",,"Charlottetown",,,,"2011-08-01T00:00:00.000","90","5","60","35","15","No","46.393616","-62.810097","(46.393616, -62.810097)","On land"
"108985","BERNARD'S WELL DRILLING","Anglo Tignish",,,,"1981-06-03T00:00:00.000","69","4","34","28","5","No","46.970778","-63.997807","(46.970778, -63.997807)","On land"
"106793","D.B.&J. WELL DRILLING","Charlottetown",,,,"1978-11-01T00:00:00.000","30","4","21","11","8","No","46.451050","-62.483246","(46.45105, -62.483246)","On land"
"123395","Manderson  Well Drilling","Charlottetown",,,,"2005-09-26T00:00:00.000","205","5","80","78","8","No",,,,"None provided"
"200058","MOORE WELL DRILLING","Carleton",,,,"1990-04-02T00:00:00.000","200","5","42","16","0","No","46.258724","-63.650702","(46.258724, -63.650702)","On land"
"118454","MANDERSON WELL DRILLING","Charlottetown",,,"772616","1998-06-12T00:00:00.000","85","5","40","16","15","No","46.511425","-63.833076","(46.511425, -63.833076)","On land"
