"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","18336.60","0.00","0.00","184.64","0.00","1401.88","18201.89","600.08","17026.67","0.00","117151.76"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61320.41","49113.92","234.72","3138.96","0.00","0.00","1945.48","19114.10","600.08","17026.67","0.00","152494.34"
"2018","Permanent","Property Management Spec","Airport","87092.79","0.00","0.00","0.00","0.00","0.00","864.61","25303.47","600.20","17026.67","0.00","130887.74"
"2018","Permanent","Admin Analyst","Mobility","93828.08","0.00","9021.92","0.00","600.08","0.00","420.22","27425.72","0.00","1248.44","1799.98","134344.43"
"2018","Permanent","Custodial Supervisor","Custodial Services","84887.97","566.27","6203.34","2187.54","0.00","0.00","900.12","25290.86","232.56","17026.67","0.00","137295.33"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60912.94","35350.73","469.44","1148.73","184.64","0.00","2344.68","18675.08","600.08","17026.67","0.00","136712.98"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","30957.11","704.16","0.00","207.72","0.00","2340.68","18476.11","346.20","17026.67","0.00","131458.65"
"2018","Permanent","Pr Business Process Tech An","Customer Experience & Support","132828.02","0.00","15326.30","0.00","0.00","0.00","483.72","38578.57",,"17026.67",,"204243.28"
"2018","Permanent","Staff Assistant III","Transit Operations","64151.09","673.11","2327.79","0.00","0.00","0.00","2710.23","18636.10","669.32","17026.67","0.00","106194.31"
"2018","Permanent","Traffic Services Officer","Strategic Services Division","66075.58","8274.70","0.00","1582.75","600.08","0.00","1477.83","20034.33","669.32","17026.67","0.00","115741.25"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","63132.01","4882.72","7041.66","0.00","0.00","0.00","1135.65","18446.92","782.84","17026.67","0.00","112448.46"
"2018","Permanent","Lead Customer Services Asst","Resource Recovery & Recycling","67965.25","536.18","0.00","0.00","0.00","0.00","678.87","19744.09","623.12","17026.67","0.00","106574.18"
"2018","Permanent","Library Services Officer","Library - Admin & Facilities","61320.91","221.57","3513.46","0.00","1199.90","0.00","1564.83","18421.84","669.32","17026.67","0.00","103938.50"
"2018","Permanent","Chief Deputy City Attorney","City Attorney","243375.73","0.00","21171.97","15316.26","0.00","0.00","215.45","75152.14",,"17026.67",,"372258.22"
"2018","Permanent","Public Landscape Admin","Public Landscape Admin","125256.01","0.00","41912.58","0.00","0.00","0.00","907.27","36379.36",,"17026.67",,"221481.88"
"2018","Permanent","Police Sergeant","Police - Operations","119021.95","56706.72","3390.92","44700.79","0.00","0.00","7826.58","72828.74",,"17026.67",,"321502.37"
"2018","Permanent","Police Officer","Criminal Investigations","110526.00","40089.89","11414.84","40076.20","1799.98","0.00","9736.42","68496.64",,"17026.67",,"299166.64"
"2018","Permanent","Fire Marshal","Fire Prevention","219223.38","15166.87","5522.19","24939.56","0.00","9705.28","1259.96","92801.17","1080.04","17026.67","0.00","386725.12"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","28878.27","7047.84","0.00","0.00","0.00","0.00","1217.30","8414.58","253.88","17026.67","0.00","62838.54"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","5041.84","469.44","0.00","0.00","0.00","2571.40","18484.20","600.08","17026.67","0.00","105593.63"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61161.52","2451.25","234.72","0.00","0.00","0.00","1185.16","18009.10","207.72","17026.67","0.00","100276.14"
"2018","Permanent","Fleet Maintenance Supt","Fleet Management","96879.25","3304.79","7703.56","0.00","0.00","0.00","865.50","28139.51","232.56","17026.67","0.00","154151.84"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","57005.71","18534.99","0.00","0.00","0.00","0.00","927.98","16758.26","577.00","17026.67","0.00","110830.61"
"2018","Permanent","Water Resources Technician","Water Resources-Water","65664.04","9159.00","1010.21","1586.75","0.00","0.00","960.94","19129.61","782.84","17026.67","0.00","115320.06"
"2018","Permanent","Police Records Supervisor","Criminal Investigations","83268.04","29483.87","6084.97","1402.13","0.00","0.00","719.94","24797.28","232.56","17026.67","0.00","163015.46"
"2018","Permanent","Pier Administrator","Office of Pier Management","127212.02","0.00","978.55","0.00","0.00","0.00","207.72","36947.46",,"17026.67",,"182372.42"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","54539.98","6089.87","3605.41","2175.06","0.00","0.00","967.01","16561.70","782.84","17026.67","0.00","101748.54"
"2018","Permanent","Police Officer","Criminal Investigations","110525.99","38870.50","0.00","37229.77","0.00","0.00","7404.75","67694.91",,"17026.67",,"278752.59"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.20","162247.30","11037.42","44163.70","7215.94","12975.63","1259.96","79639.57","1080.04","17026.67","0.00","485646.43"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.24","99045.79","7284.07","20995.55","7215.94","0.00","1259.96","70477.33","1080.04","17026.67","0.00","373385.59"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","138154.19","58698.43","4613.15","14179.77","7215.94","1913.60","1259.96","63070.01","1080.04","17026.67","0.00","307211.76"
"2018","Permanent","Police Lieutenant","Criminal Investigations","176749.36","0.00","8773.49","47752.75","0.00","0.00","12513.77","108045.65",,"17026.67",,"370861.69"
"2018","Permanent","Police Officer","Police - Operations","110525.95","36521.51","0.00","30377.90","0.00","0.00","7336.42","65437.46",,"17026.67",,"267225.91"
"2018","Permanent","Police Officer","Police - Operations","110525.97","46209.40","10758.80","41805.11","0.00","0.00","7336.42","67661.78",,"17026.67",,"301324.15"
"2018","Permanent","Police Sergeant","Strategic Services Division","146940.00","43193.85","5546.96","49043.91","0.00","0.00","9437.22","89807.10",,"17026.67",,"360995.71"
"2018","Permanent","Systems Engineer","Infrastructure and Cloud Svs","100489.83","0.00","25481.36","0.00","0.00","0.00","69.24","28967.10",,"17026.67",,"172034.20"
"2018","Permanent","Police Sergeant","Criminal Investigations","143868.51","59673.33","0.00","49178.21","1799.98","0.00","18427.80","88256.52",,"17026.67",,"378231.02"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","634.70","0.00","0.00","0.00","314.00",,,,,"948.70"
"2018","Permanent","Motor Coach Operator Supv","Transit Operations","85355.98","22452.12","7827.71","52.50","0.00","0.00","719.94","25015.25","232.56","17026.67","0.00","158682.73"
"2018","Permanent","Workers' Comp Administrator","Risk Management","136320.05","0.00","14680.62","0.00","0.00","0.00","207.72","39592.80",,"17026.67",,"207827.85"
"2018","Permanent","Sustainable Procurement Adv","OSE Admin","106212.10","0.00","847.49","0.00","0.00","0.00","345.72","30871.33",,"17026.67",,"155303.30"
"2018","Permanent","Lead Animal Control Officer","Strategic Services Division","67879.39","21635.65","3455.73","0.00","0.00","0.00","1647.01","19941.00","623.12","17026.67","0.00","132208.57"
"2018","Permanent","Traffic Services Officer","Strategic Services Division","66915.71","8138.75","511.20","0.00","0.00","0.00","1474.66","19648.31",,"17026.67",,"113715.30"
"2018","Permanent","Water Prod/Treatment Plant Sup","Water Resources-Water","107507.99","10970.48","7701.29","0.00","0.00","0.00","2970.12","31224.62","232.56","17026.67","0.00","177633.73"
"2018","Permanent","Facilities Services Admin","Facilities Services","125255.97","0.00","9153.32","0.00","0.00","0.00","629.25","36379.34",,"17026.67",,"188444.55"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61249.42","19645.79","1584.36","0.00","0.00","0.00","1419.88","18103.46","600.08","17026.67","0.00","119629.66"
"2018","Permanent","Police Officer","Police - Operations","110525.94","30046.15","0.00","16311.38","0.00","0.00","7336.42","60717.71",,"17026.67",,"241964.26"
"2018","Permanent","Community Svs Pgm Supv-Youth","Human Services - VAP","78155.66","0.00","494.62","803.75","0.00","0.00","0.00","22923.83","232.56","17026.67","0.00","119637.09"
"2018","Permanent","Sr Planner","City Planning/Developmt Review","128435.97","0.00","9385.71","0.00","600.08","0.00","2080.22","37477.23",,"17026.67",,"195005.88"
"2018","Permanent","Staff Assistant III","Mobility","64151.06","68.91","0.00","0.00","600.08","0.00","2403.82","18810.38","669.32","17026.67","0.00","103730.24"
"2018","Permanent","Motor Sweeper Operator","Resource Recovery & Recycling","73512.02","2942.25","5089.29","583.13","0.00","0.00","1194.79","21636.39","782.84","17026.67","0.00","122767.38"
"2018","Permanent","Police Officer","Police - Operations","110525.98","79955.80","9302.44","56185.78","0.00","100.00","7336.42","69402.18",,"17026.67",,"349835.27"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","55152.00","7835.14","212.12","1890.75","0.00","0.00","1143.95","16712.84","782.84","17026.67","0.00","100756.30"
"2018","Permanent","Dir of HR/Chief People Officer","HR Administrative Services","171167.72","0.00","36334.85","0.00","0.00","0.00","0.00","49196.67",,"17026.67",,"273725.91"
"2018","Permanent","Fiscal Staff Asst III","Transit Finance and Admin Svs","72084.93","2751.73","8016.06","0.00","0.00","0.00","818.30","20940.86","623.12","17026.67","0.00","122261.67"
"2018","Permanent","Lead Police Records Technician","Criminal Investigations","30556.41","10972.71","5551.63","456.25","0.00","0.00","768.41","8808.92","230.80","17026.67","0.00","74371.79"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","49859.11","8626.37","0.00","0.00","0.00","0.00","1408.96","14804.96","577.00","17026.67","0.00","92303.06"
"2018","Permanent","Staff Assistant III","Water Resources-Water","63354.76","0.00","245.03","0.00","600.08","0.00","648.63","18586.40","669.32","1248.44","0.00","85352.65"
"2018","Permanent","Street Services Worker I","Street Maintenance","60456.00","19237.63","0.00","0.00","0.00","0.00","1156.07","17666.40","482.80","17026.67","0.00","116025.57"
"2018","Permanent","Customer Services Assistant","Transit Finance and Admin Svs","17746.58","22.64","0.00","0.00","0.00","0.00","176.97","4991.76","184.64","17026.67","0.00","40149.26"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","25904.80","26378.15","0.00","212.32","0.00","0.00","495.04","5384.00",,"17026.67",,"75400.98"
"2018","Permanent","Librarian I","Public and Branch Services","69671.95","0.00","4974.19","0.00","600.08","0.00","207.72","20409.81",,"17026.67",,"112890.42"
"2018","Permanent","Custodian II","Beach House Maintenance","54540.00","2320.57","2189.46","1710.50","0.00","0.00","1214.18","16511.35","673.32","17026.67","0.00","96186.05"
"2018","Permanent","Police Officer","Criminal Investigations","112428.85","43377.73","11414.84","34582.56","0.00","50.00","7641.39","66542.42",,"17026.67",,"293064.46"
"2018","Permanent","Environmental Remediation Crd","Water Resources-Water","127212.05","0.00","11498.01","0.00","0.00","0.00","1819.22","36947.47",,"17026.67",,"194503.42"
"2018","Permanent","Financial Reporting Admin","Financial Operations","124836.02","0.00","9122.63","0.00","0.00","0.00","457.72","36257.37",,"17026.67",,"187700.41"
"2018","Permanent","Police Officer","Strategic Services Division","110526.00","5303.42","0.00","29207.29","0.00","0.00","7336.42","67661.81",,"17026.67",,"237061.61"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","129387.77","31604.15","1135.29","38071.10","7215.94","2648.18","1259.96","68288.46","1080.04","17026.67","0.00","297717.56"
"2018","Permanent","Legal Admin Staff Asst","City Attorney","99819.71","23.37","0.00","0.00","0.00","0.00","1180.21","29015.52","276.96","17026.67","0.00","147342.44"
"2018","Permanent","Equipment Operator I","Resource Recovery & Recycling","60155.94","3203.01","795.34","0.00","0.00","0.00","1024.87","17582.55","782.84","17026.67","0.00","100571.21"
"2018","Permanent","Police Officer","Strategic Services Division","110525.98","17517.54","0.00","26865.11","0.00","0.00","7336.42","65437.48",,"17026.67",,"244709.19"
"2018","Permanent","Traffic Services Officer","Strategic Services Division","66644.15","23015.87","0.00","1943.34","0.00","0.00","1649.88","20136.07","669.32","1248.44","0.00","115307.07"
"2018","Permanent","Police Officer","Strategic Services Division","110526.00","65666.44","0.00","43606.66","0.00","150.00","7602.42","67661.79",,"17026.67",,"312239.98"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60274.97","22978.73","704.16","0.00","0.00","0.00","1419.80","17810.61","600.08","17026.67","0.00","120815.02"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","54622.78","10398.89","0.00","0.00","0.00","0.00","1358.04","16196.14","530.84","17026.67","0.00","100133.36"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","52283.20","3729.48","0.00","0.00","0.00","0.00","993.52","15383.46","553.92","17026.67","0.00","89970.25"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60597.95","7600.36","0.00","0.00","0.00","0.00","1415.88","17912.23","600.08","17026.67","0.00","105153.17"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.96","22261.98","3320.10","1676.50","0.00","0.00","1360.15","23763.80","782.84","17026.67","0.00","150028.00"
"2018","Permanent","Custody Officer","Strategic Services Division","57090.95","10450.56","127.80","111.00","969.15","0.00","1183.75","16975.44","339.15","1248.44","0.00","88496.24"
"2018","Permanent","Librarian II","Reference Services","93275.95","0.00","4305.05","0.00","0.00","0.00","207.72","27091.07",,"17026.67",,"141906.46"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","113.68","0.00","0.00","0.00","0.00",,,,,"113.68"
"2018","Permanent","Lead Traffic Services Officer","Strategic Services Division","71904.95","13996.57","0.00","0.00","600.08","0.00","2394.19","21271.97","669.32","17026.67","0.00","127863.75"
"2018","Permanent","Concrete Finisher","Street Maintenance","70560.00","10227.82","3765.46","0.00","0.00","0.00","1242.59","20610.49","782.84","17026.67","0.00","124215.87"
"2018","Permanent","Police Sergeant","Police - Operations","146939.99","115365.58","0.00","63997.76","0.00","0.00","13237.22","89807.10",,"17026.67",,"446374.32"
"2018","Permanent","Public Services Officer","Police - Operations","63761.51","4233.90","0.00","1515.75","0.00","0.00","1412.97","19171.09",,"17026.67",,"107121.89"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","54539.93","3687.21","0.00","2040.38","0.00","0.00","1370.86","16576.86","782.84","17026.67","0.00","96024.75"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.98","993.16","0.00","1656.00","0.00","0.00","1127.73","23759.32","782.84","17026.67","0.00","125181.69"
"2018","Permanent","Legal Secretary II","Rent Control - Legal","79992.05","0.00","1547.92","0.00","0.00","0.00","2999.88","23232.89","2700.10","17026.67","0.00","127499.51"
"2018","Permanent","Systems Policy Engineer","Infrastructure and Cloud Svs","114863.92","0.00","10602.83","0.00","0.00","0.00","1109.22","33361.08",,"17026.67",,"176963.72"
"2018","Permanent","Custodian I","Custodial Services","50411.96","1063.37","5162.38","1902.50","0.00","0.00","1182.05","15368.22","507.76","17026.67","0.00","92624.91"
"2018","Permanent","Custodian I","Pier Maintenance","50411.92","3799.08","5428.98","0.00","0.00","0.00","1203.73","14815.93","572.84","17026.67","0.00","93259.14"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.01","88154.28","514.48","34040.76","9015.92","7714.28","1259.96","65065.66",,"17026.67",,"349080.02"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.22","59775.46","8498.07","40113.90","7215.94","0.00","1373.96","77316.71","1080.04","17026.67","0.00","361400.97"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.06","54974.83","0.00","34988.50","7215.94","1913.60","1259.96","65235.39","1080.04","17026.67","0.00","309982.99"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","112695.65","61372.55","1659.45","18028.95","7215.94","0.00","-1025.45","53218.47","1080.04","17026.67","0.00","271272.27"
"2018","Permanent","Systems Engineer","Infrastructure and Cloud Svs","124415.99","0.00","6699.33","0.00","0.00","0.00","1756.72","36135.38",,"17026.67",,"186034.09"
"2018","Permanent","Facilities Maint Contracts Adm","Facilities Services","113447.90","0.00","13090.15","0.00","600.08","0.00","207.72","33124.10",,"17026.67",,"177496.61"
"2018","Permanent","Mechanic II","Fleet Management","79835.97","532.55","307.06","0.00","0.00","0.00","5405.02","24497.81","782.84","17026.67","0.00","128387.92"
"2018","Permanent","Police Sergeant","Police Administrative Services","135966.04","25536.61","2888.71","40780.58","1199.90","0.00","10404.11","83573.55",,"17026.67",,"317376.17"
"2018","Permanent","Police Officer","Strategic Services Division","108426.72","24112.34","8423.43","29414.22","0.00","100.00","7394.43","53763.46",,"17026.67",,"248661.27"
"2018","Permanent","Staff Assistant III","Library - Admin & Facilities","59383.37","0.00","490.06","0.00","0.00","0.00","621.47","17207.69","611.62","1248.44","1661.52","81224.17"
"2018","Permanent","Emergency Services Admin","Emergency Svs and Preparedness","9602.78","0.00","1920.56","0.00","0.00","0.00","0.00","2701.07",,"17026.67",,"31251.08"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60292.02","48874.21","1760.40","0.00","0.00","0.00","2019.07","17820.48","369.28","17026.67","0.00","148162.12"
"2018","Permanent","Police Personnel Services Tech","Police Administrative Services","72677.54","3019.32","550.70","32.64","600.08","0.00","804.69","21292.70","669.32","17026.67","0.00","116673.65"
"2018","Permanent","Mechanic II","Fleet Management","71660.44","2749.14","700.48","0.00","0.00","0.00","4893.19","22036.93","690.52","17026.67","0.00","119757.37"
"2018","Permanent","Groundskeeper","Park Maintenance","56963.98","164.32","3724.56","0.00","0.00","0.00","815.44","16604.30","782.84","17026.67","0.00","96082.11"
"2018","Permanent","Community Svs Program Coord","Human Services - CREST","64163.08","363.65","2247.67","0.00","0.00","0.00","657.94","18639.58","260.00","17026.67","0.00","103358.59"
"2018","Permanent","Police Officer","Police - Operations","110526.01","27915.94","2414.20","37051.36","0.00","100.00","7336.42","68406.60",,"17026.67",,"270777.20"
"2018","Permanent","Police Sergeant","Strategic Services Division","132804.48","17000.65","0.00","31848.28","0.00","0.00","8589.50","78812.64","0.00","1248.44","8808.02","279112.00"
"2018","Permanent","Storekeeper","Transit Finance and Admin Svs","29106.97","371.89","0.00","380.25","0.00","0.00","431.77","8419.56","300.04","17026.67","0.00","56037.14"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.98","230.29","0.00","1228.00","0.00","0.00","1030.47","23635.33","782.84","17026.67","0.00","123769.58"
"2018","Permanent","Police Officer","Police - Operations","110526.00","25842.48","1443.27","28549.26","0.00","0.00","7441.39","65437.49",,"17026.67",,"256266.56"
"2018","Permanent","Public Services Officer","Police - Operations","56345.51","9609.72","0.00","0.00","0.00","100.00","1297.76","16485.28","582.77","17026.67","0.00","101447.71"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","7411.29","1773.31","0.00","461.60","0.00","1415.88","18281.91","600.08","17026.67","0.00","108370.74"
"2018","Permanent","Business Process Tech Analyst","Customer Experience & Support","120491.93","0.00","8341.77","0.00","0.00","0.00","2304.22","34995.68",,"17026.67",,"183160.26"
"2018","Permanent","Water Resources Technician","Water Resources-Water","60595.55","284.12","449.86","0.00","0.00","0.00","719.52","17688.94","736.68","17026.67","0.00","97501.33"
"2018","Permanent","Organizational Dev & Train Crd","Organizational Dev & Empl Benf","84539.91","0.00","2276.08","0.00","0.00","0.00","257.72","24553.77",,"17026.67",,"128654.15"
"2018","Permanent","Staff Assistant III","Strategic Services Division","64151.11","291.48","3369.17","5.25","0.00","0.00","2691.98","18637.58",,"17026.67",,"106173.24"
"2018","Permanent","Design & Historic Preserv Plan","City Planning/Developmt Review","147152.32","0.00","284.08","0.00","0.00","0.00","207.72","42744.12",,"17026.67",,"207414.91"
"2018","Permanent","Motor Coach Cleaner","Transit Maintenance - Cleaners","0.00","0.00","5296.67","0.00","0.00","0.00","52.97",,,,,"5349.64"
"2018","Permanent","Police Officer","Police - Operations","110526.02","49040.32","1233.34","32880.62","1799.98","0.00","7336.42","66272.35",,"17026.67",,"286115.71"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60497.49","10027.01","0.00","0.00","0.00","0.00","1185.08","17827.79","600.08","17026.67","0.00","107164.12"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","33247.01","8950.27","0.00","0.00","0.00","0.00","989.64","9930.24","346.20","17026.67","0.00","70490.02"
"2018","Permanent","Business Process Tech Analyst","Customer Experience & Support","120492.07","0.00","6488.03","0.00","0.00","0.00","1669.22","34995.72",,"17026.67",,"180671.71"
"2018","Permanent","Police Officer","Criminal Investigations","110526.01","42362.27","8187.30","33167.61","1799.98","0.00","9136.42","66272.34",,"17026.67",,"288478.60"
"2018","Permanent","Police Officer","Criminal Investigations","110526.01","37185.87","0.00","30651.19","1799.98","50.00","7546.36","66272.34",,"17026.67",,"271058.42"
"2018","Permanent","Police Officer","Strategic Services Division","110526.00","15848.82","2414.20","26762.74","0.00","0.00","7336.42","65437.49",,"17026.67",,"245352.33"
"2018","Permanent","Custodian I","Custodial Services","50412.01","872.52","96.95","2241.59","0.00","0.00","1134.10","15467.01","782.84","17026.67","0.00","88033.69"
"2018","Permanent","Custodian I","Custodial Services","50411.98","45.45","193.89","0.00","0.00","0.00","1108.06","14815.94",,"17026.67",,"83601.99"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","54293.08","23302.59","0.00","0.00","0.00","0.00","1584.98","16202.21",,"17026.67",,"112409.53"
"2018","Permanent","Property/Evidence Supervisor","Criminal Investigations","83268.01","585.48","0.00","33.25","0.00","0.00","719.94","24403.14","232.56","17026.67","0.00","126269.05"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60584.10","3322.82","234.72","0.00","0.00","0.00","1457.88","17914.96","600.08","17026.67","0.00","101141.22"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","31597.47","710.10","0.00","0.00","0.00","0.00","1060.34","9197.15","346.20","17026.67","0.00","59937.93"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60873.72","19964.70","0.00","0.00","0.00","0.00","1513.88","17997.12","600.08","17026.67","0.00","117976.17"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","51940.98","12276.71","0.00","0.00","0.00","0.00","1107.32","15362.55","507.76","17026.67","0.00","98221.98"
"2018","Permanent","Sr Planner","City Planning/Developmt Review","133868.23","0.00","14819.54","0.00","0.00","0.00","207.72","38830.93",,"17026.67",,"204753.09"
"2018","Permanent","Pr Community Svs Sup-Youth/Fam","Human Services - PAL","102312.07","0.00","11805.24","0.00","0.00","0.00","385.72","29715.52",,"17026.67",,"161245.22"
"2018","Permanent","Accounting Manager","Financial Operations","164915.94","0.00","12685.84","0.00","0.00","0.00","1721.50","47898.19",,"17026.67",,"244248.13"
"2018","Permanent","Sr Planner","City Planning/Developmt Review","122015.90","0.00","7274.04","0.00","0.00","0.00","217.72","35438.30",,"17026.67",,"181972.63"
"2018","Permanent","Police Lieutenant","Strategic Services Division","186650.34","0.00","19494.90","43418.69","0.00","0.00","12838.41","110252.20",,"17026.67",,"389681.21"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.24","76628.12","1821.03","31718.67","7215.94","1525.35","1259.96","72887.06","1080.04","17026.67","0.00","360163.08"
"2018","Permanent","Community Liaison","City Attorney","92538.92","116.33","0.00","0.00","600.08","0.00","920.20","27049.58","276.96","17026.67","0.00","138528.74"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","54175.65","9520.56","469.44","0.00","0.00","0.00","1373.50","16013.30","553.92","17026.67","0.00","99133.04"
"2018","Permanent","Sr Revenue Collections Asst","Counting Room Operations","65008.60","189.04","0.00","0.00","0.00","0.00","650.46","18885.21","669.32","17026.67","0.00","102429.30"
"2018","Permanent","Pier & Harbor Services Officer","Harbor Unit","97158.47","31448.66","3302.98","1130.00","0.00","100.00","1869.61","28749.19","669.32","17026.67","0.00","181454.90"
"2018","Permanent","Sr Admin Analyst","Civil Engineering","115785.78","0.00","9735.80","0.00","600.08","0.00","217.72","33781.69",,"17026.67",,"177147.74"
"2018","Permanent","Sr Development Analyst","Economic Development","117827.96","0.00","4985.03","0.00","0.00","0.00","1496.97","34221.95",,"17026.67",,"175558.58"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","51568.45","11374.80","0.00","0.00","0.00","0.00","1269.08","15229.96","600.08","17026.67","0.00","97069.04"
"2018","Permanent","Sr Admin Analyst","Street & Fleet Services Admin","113447.91","0.00","13090.15","0.00","0.00","0.00","207.72","32949.81",,"17026.67",,"176722.26"
"2018","Permanent","Equipment Operator I","Promenade Maintenance","59137.96","3459.53","0.00","30.00","0.00","0.00","822.08","17253.84","652.84","17026.67","0.00","98382.92"
"2018","Permanent","Police Records Administrator","Criminal Investigations","125625.60","0.00","7687.96","0.00","0.00","0.00","807.80","36672.51",,"17026.67",,"187820.54"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61064.82","17937.69","0.00","790.23","0.00","0.00","1730.88","18279.07","600.08","17026.67","0.00","117429.44"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61165.28","8315.50","0.00","0.00","0.00","0.00","1401.88","18080.55","600.08","17026.67","0.00","106589.96"
"2018","Permanent","Police Records Technician","Criminal Investigations","65008.63","15273.07","248.31","1944.51","0.00","0.00","1648.90","19687.84","669.32","17026.67","0.00","121507.25"
"2018","Permanent","Sr Development Analyst","Economic Development","117827.99","0.00","8157.32","0.00","0.00","0.00","215.72","34221.96",,"17026.67",,"177449.66"
"2018","Permanent","Lead Combination Building Insp","Building & Safety","107069.98","0.00","0.00","0.00","0.00","0.00","1789.63","31322.61","419.90","17026.67","0.00","157628.79"
"2018","Permanent","Police Officer","Police - Operations","110526.02","16686.54","3726.27","34295.43","0.00","50.00","7336.42","68150.05",,"17026.67",,"257797.40"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","63132.02","5986.89","5220.54","0.00","0.00","0.00","1239.90","18483.43","782.84","17026.67","0.00","111872.29"
"2018","Permanent","Police Officer","Police - Operations","110526.01","52259.43","0.00","33469.03","0.00","250.00","7336.42","65437.49",,"17026.67",,"286305.05"
"2018","Permanent","Police Officer","Police - Operations","110525.96","9463.45","0.00","25020.44","0.00","0.00","7336.42","65437.47",,"17026.67",,"234810.41"
"2018","Permanent","EMS Coordinator","Fire - Administration","123480.03","0.00","237.46","0.00","0.00","0.00","207.72","35863.54",,"17026.67",,"176815.42"
