"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2018","Permanent","Police Officer","Criminal Investigations","110526.00","40089.89","11414.84","40076.20","1799.98","0.00","9736.42","68496.64",,"17026.67",,"299166.64"
"2017","Permanent","Police Officer","Criminal Investigations","106396.34","51199.81","4753.11","37438.70","0.00","400.00","10229.47","71778.98",,"16850.78",,"299047.19"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104141.99","94327.01","1691.20","23889.28","8829.60","0.00","1259.96","48481.38",,"16412.35",,"299032.77"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104141.96","92435.20","634.20","20576.27","7029.62","10084.09","1259.96","46337.00",,"16412.35",,"298910.65"
"2012","Permanent","Police Lieutenant","Police - Operations","131274.47","0.00","5976.00","50381.43","0.00","0.00","8542.16","90289.30",,"12348.35",,"298811.71"
"2018","Permanent","Police Sergeant","Police - Operations","130315.86","30047.05","5693.54","34583.20","1799.98","0.00","8272.94","77931.83","0.00","1248.44","8808.02","298700.86"
"2014","Permanent","Police Sergeant","Police - Operations","127684.35","25280.23","4744.35","34751.99","0.00","0.00","8528.35","82471.93",,"15197.40",,"298658.60"
"2018","Permanent","Asst Director-Pub Wrks/Ch Sust","Public Works Admin Services","202054.59","0.00","18881.58","0.00","0.00","0.00","1912.00","58700.11",,"17026.67",,"298574.95"
"2012","Permanent","Police Sergeant","Police - Operations","120906.47","43425.81","2780.73","36636.20","0.00","0.00","7943.32","74446.31",,"12348.35",,"298487.19"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105684.00","93896.53","6097.14","8212.23","8933.60","5150.74","2479.40","50605.96","456.94","16850.78",,"298367.32"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","116644.96","76421.70","0.00","29912.68","7083.35","1571.85","1308.42","49722.36",,"15664.13",,"298329.45"
"2012","Permanent","Dir of Planning &Community Dev","PCD - Administration","206616.92","0.00","12598.16","0.00","0.00","0.00","9849.00","56794.51",,"12348.35",,"298206.93"
"2017","Permanent","Police Officer","Criminal Investigations","106073.90","60761.00","7723.80","28073.04","1799.98","250.00","7941.19","68632.32",,"16850.78",,"298106.01"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.60","0.00","3917.09","0.00","0.00","0.00","13065.84","58575.10",,"12348.35",,"298090.98"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.29","0.00","7537.97","0.00","0.00","0.00","100.00","57903.53",,"13753.35",,"298062.14"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.74","49683.37","9433.38","23024.68","6243.68","1638.88","1263.44","64061.11",,"13753.35",,"298033.62"
"2018","Permanent","Police Officer","Police - Operations","110525.97","47980.82","11414.84","34963.24","1799.98","450.00","7336.42","66272.32",,"17026.67",,"297770.26"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","129387.77","31604.15","1135.29","38071.10","7215.94","2648.18","1259.96","68288.46","1080.04","17026.67","0.00","297717.56"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.76","42784.10","12132.13","21082.10","6243.68","7033.10","1363.44","64363.47",,"13753.35",,"297687.13"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.39","54571.36","12211.12","20573.64","6062.04","6583.50","1259.96","58822.98",,"12348.35",,"297612.34"
"2012","Permanent","Police Lieutenant","Criminal Investigations","131274.49","0.00","4980.00","50173.26","0.00","0.00","8542.16","90289.31",,"12348.35",,"297607.57"
"2015","Permanent","Police Officer","Criminal Investigations","102259.37","56688.37","20092.94","25677.75","0.00","100.00","8644.20","68462.73",,"15664.13",,"297589.48"
"2018","Permanent","Police Officer","Police - Operations","110525.98","39802.81","7058.92","43968.16","1799.98","0.00","7336.42","70069.86",,"17026.67",,"297588.80"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","142443.85","32293.14","0.00","29063.00","6859.25","632.44","2061.31","66911.31","456.94","16850.78",,"297572.02"
"2015","Permanent","Police Officer","Strategic Services Division","102259.36","72130.07","8213.44","24357.51","0.00","0.00","6644.20","68300.35",,"15664.13",,"297569.06"
"2016","Permanent","Police Sergeant","Strategic Services Division","114614.41","49473.63","0.00","26864.08","0.00","0.00","13871.92","76269.52",,"16412.35",,"297505.91"
"2018","Permanent","Police Officer","Criminal Investigations","110526.01","44051.60","8187.30","39021.97","0.00","150.00","11336.42","67175.73",,"17026.67",,"297475.70"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.76","52668.08","8463.61","21082.10","6243.68","1588.88","1263.44","63406.20",,"13753.35",,"297401.10"
"2012","Permanent","Police Sergeant","Police Administrative Services","125661.91","28670.20","4873.44","34956.25","0.00","0.00","13447.24","77392.56",,"12348.35",,"297349.95"
"2012","Permanent","Police Sergeant","Police - Operations","112054.39","59683.63","4308.60","33872.21","0.00","0.00","7422.00","67488.14",,"12348.35",,"297177.32"
"2012","Permanent","Police Lieutenant","Police Administrative Services","132024.06","0.00","3486.00","50017.69","0.00","0.00","8542.16","90719.41",,"12348.35",,"297137.67"
"2013","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","100285.77","100967.25","0.00","23925.83","6243.68","0.00","1261.80","50685.79",,"13753.35",,"297123.46"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","129476.73","56634.77","480.71","22251.06","8318.88","4930.76","1884.87","57926.89",,"15197.40",,"297102.07"
"2014","Permanent","Police Sergeant","Strategic Services Division","118035.49","35103.73","5547.32","34607.71","1799.98","0.00","9599.88","77183.83",,"15197.40",,"297075.34"
"2018","Permanent","Police Officer","Strategic Services Division","111849.66","69169.87","2099.31","26550.41","0.00","0.00","7336.42","63021.61",,"17026.67",,"297053.95"
"2014","Permanent","Firefighter","Fire Suppression & Rescue","96574.65","91989.01","4352.69","21852.68","6518.90","11778.64","1936.67","46826.75",,"15197.40",,"297027.39"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104141.95","89396.62","4278.84","21869.77","7029.62","4663.91","1259.96","47966.13",,"16412.35",,"297019.15"
"2016","Permanent","Police Sergeant","Police - Operations","120399.26","28720.36","5214.46","32692.83","0.00","0.00","9967.22","83188.65",,"16412.35",,"296595.12"
"2016","Permanent","Police Officer","Police - Operations","101483.97","54090.18","10743.48","36203.19","0.00","100.00","6814.86","70605.39",,"16412.35",,"296453.42"
"2012","Permanent","Fire Captain - Prevention","Fire - Administration","125179.39","50846.32","12211.12","22459.48","6062.04","6510.01","1259.96","59520.97",,"12348.35",,"296397.64"
"2012","Permanent","Police Lieutenant","Office of Emergency Management","128521.89","8601.42","5353.50","46551.00","0.00","0.00","8394.70","86235.28",,"12348.35",,"296006.14"
"2014","Permanent","Police Sergeant","Police - Operations","137411.90","8895.66","6339.88","30038.17","0.00","0.00","8772.83","89080.97",,"15197.40",,"295736.81"
"2012","Permanent","Police Lieutenant","Police - Operations","131274.47","0.00","3361.50","49834.99","0.00","0.00","8542.16","90289.30",,"12348.35",,"295650.77"
"2013","Permanent","Asst Fire Marshal","Fire Prevention","128931.65","29053.50","4341.10","36589.92","6243.68","10150.24","1264.75","65283.07",,"13753.35",,"295611.26"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.48","70983.11","871.02","26725.62","7215.94","8097.89","1259.96","55447.32","1080.04","17026.67","0.00","295610.05"
"2015","Permanent","Police Officer","Strategic Services Division","102259.40","72365.87","0.00","32804.62","0.00","100.00","6644.20","65760.23",,"15664.13",,"295598.45"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","98156.48","85484.31","401.69","13285.25","7029.62","31972.51","1259.96","41528.07",,"16412.35",,"295530.23"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146262.02","34471.72","0.00","23571.62","8952.56","7355.86","1308.42","57924.70",,"15664.13",,"295511.03"
"2018","Permanent","Police Officer","Criminal Investigations","110525.98","49122.54","3044.00","40657.52","0.00","0.00","7336.42","67661.78",,"17026.67",,"295374.91"
"2013","Permanent","Sr Fire Inspector","Fire Prevention","119114.73","72346.76","5987.58","14180.72","8043.66","6872.36","1263.44","53802.69",,"13753.35",,"295365.28"
"2014","Permanent","Police Officer","Criminal Investigations","96039.72","74828.86","3865.88","32539.74","0.00","0.00","12084.58","60774.70",,"15197.40",,"295330.88"
"2014","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","211452.04","0.00","11385.88","0.00","0.00","0.00","96.00","57054.15",,"15197.40",,"295185.47"
"2014","Permanent","Police Sergeant","Criminal Investigations","122955.91","25196.52","6339.88","29397.16","0.00","0.00","18236.49","77670.84",,"15197.40",,"294994.20"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","110730.08","78479.74","2247.77","20576.27","7029.62","9577.68","1259.96","48562.90",,"16412.35",,"294876.37"
"2014","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","114098.13","93482.54","2424.82","6400.62","6518.90","7481.44","2327.11","46829.58",,"15197.40",,"294760.54"
"2017","Permanent","Police Officer","Criminal Investigations","106073.90","47453.95","4753.11","36434.54","0.00","0.00","11525.22","71602.02",,"16850.78",,"294693.52"
"2013","Permanent","Dir of Community/Cultural Svs","CCS -Admin & Planning Services","210654.81","0.00","14443.28","0.00","0.00","0.00","4.79","55757.60",,"13753.35",,"294613.83"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","124573.65","46442.64","514.48","24201.58","8933.60","9500.63","1980.23","61522.48",,"16850.78",,"294520.07"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","117455.32","72522.20","0.00","23904.32","6518.90","3277.76","2181.77","53431.57",,"15197.40",,"294489.24"
"2016","Permanent","Deputy City Attorney III","City Attorney","215998.64","0.00","0.00","0.00","0.00","0.00","0.00","61972.96","0.00","16412.35",,"294383.94"
"2017","Permanent","Police Officer","Criminal Investigations","106834.32","48408.17","7723.80","31855.19","0.00","100.00","12226.53","70282.88",,"16850.78",,"294281.67"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.42","50933.15","12211.12","20573.64","6062.04","6865.32","1259.96","58822.99",,"12348.35",,"294255.99"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","123972.99","56410.27","3537.51","23501.17","8043.66","1588.88","1363.44","61821.16",,"13753.35",,"293992.43"
"2018","Permanent","Sr Fire Inspector","Fire Prevention","113343.89","72771.79","1306.53","18952.71","7215.94","5940.80","1259.96","54938.14","1080.04","17026.67","0.00","293836.47"
"2016","Permanent","Police Officer","Police - Operations","101484.00","51703.61","6729.69","38653.55","0.00","0.00","6814.86","71938.85",,"16412.35",,"293736.90"
"2017","Permanent","Rent Control Administrator","Rent Control - Administration","201864.01","0.00","10869.60","3000.00","0.00","0.00","0.00","61139.59",,"16850.78",,"293723.98"
"2018","Permanent","Police Officer","Police - Operations","110525.95","47071.54","6376.50","36355.38","1799.98","0.00","7336.42","67159.60",,"17026.67",,"293652.04"
"2016","Permanent","Police Sergeant","Strategic Services Division","111809.13","43800.62","6004.34","31166.78","0.00","0.00","8041.60","76415.29",,"16412.35",,"293650.11"
"2012","Permanent","Deputy Fire Chief","Fire - Administration","174755.08","0.00","8784.14","24067.51","0.00","0.00","1259.96","72426.75",,"12348.35",,"293641.79"
"2015","Permanent","Rent Control Administrator","Rent Control - Administration","206413.07","0.00","10708.71","3000.00","0.00","0.00","0.00","57710.41",,"15664.13",,"293496.32"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","125088.03","48824.54","514.48","30225.52","7133.62","778.05","1259.96","62324.50","456.94","16850.78",,"293456.42"
"2018","Permanent","Police Officer","Police - Operations","110525.99","43565.15","0.00","43071.74","1799.98","0.00","7336.42","70069.87",,"17026.67",,"293395.82"
"2015","Permanent","Police Sergeant","Criminal Investigations","131450.31","20419.27","0.00","25259.62","0.00","0.00","17834.76","82564.68",,"15664.13",,"293192.77"
"2018","Permanent","Chief Information Officer","Strategy and Operations","218889.21","0.00","11437.03","0.00","0.00","0.00","1139.97","44686.20",,"17026.67",,"293179.08"
"2018","Permanent","Police Officer","Criminal Investigations","112428.85","43377.73","11414.84","34582.56","0.00","50.00","7641.39","66542.42",,"17026.67",,"293064.46"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.61","0.00","15155.59","0.00","0.00","0.00","0.00","55158.78",,"12348.35",,"292847.32"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.60","0.00","15101.45","0.00","0.00","0.00","0.00","55158.78",,"12348.35",,"292793.17"
"2017","Permanent","Police Sergeant","Police Administrative Services","123496.77","25075.35","5371.20","30848.92","1199.90","0.00","8544.56","81384.02",,"16850.78",,"292771.50"
"2018","Permanent","Police Officer","Strategic Services Division","110525.94","49046.61","1049.65","39904.78","0.00","50.00","7336.42","67661.77",,"17026.67",,"292601.83"
"2016","Permanent","Police Officer","Police - Operations","101484.06","53535.80","4614.65","37976.32","0.00","50.00","6814.86","71706.92",,"16412.35",,"292594.96"
"2013","Permanent","Police Sergeant","Police - Operations","125784.03","32507.40","5669.17","30057.75","0.00","0.00","8152.74","76608.60",,"13753.35",,"292533.04"
"2016","Permanent","Police Sergeant","Police - Operations","131592.00","12344.95","5221.03","28904.23","0.00","0.00","8585.52","89470.34",,"16412.35",,"292530.42"
"2016","Permanent","Police Officer","Criminal Investigations","104031.25","49636.55","4614.65","34239.40","0.00","250.00","10928.91","72401.99",,"16412.35",,"292515.10"
"2018","Permanent","Police Officer","Criminal Investigations","110526.00","41844.48","5038.34","39004.11","0.00","0.00","11336.42","67661.79",,"17026.67",,"292437.81"
"2018","Permanent","Police Officer","Criminal Investigations","111171.21","43421.07","11414.84","34259.82","0.00","0.00","8936.42","65779.85",,"17026.67",,"292009.88"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","124247.14","57443.72","1991.48","23406.05","6243.68","3287.61","1263.44","60326.56",,"13753.35",,"291963.03"
"2018","Permanent","Police Officer","Police - Operations","110525.98","41302.66","8134.67","39740.87","0.00","150.00","7336.42","67661.79",,"17026.67",,"291879.05"
"2013","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","128931.76","67864.87","6891.38","8224.90","6243.68","0.00","1259.96","58616.53",,"13753.35",,"291786.43"
"2015","Permanent","Police Officer","Strategic Services Division","102259.36","66000.67","4013.39","31734.57","0.00","0.00","6644.20","65457.38",,"15664.13",,"291773.70"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","117096.06","63674.57","977.52","21685.77","7215.94","3921.14","1261.96","57587.96","1080.04","17026.67","0.00","291527.63"
"2018","Permanent","Rent Control Administrator","Rent Control - Administration","206508.00","0.00","3971.30","0.00","0.00","0.00","2999.88","60849.47",,"17026.67",,"291355.32"
"2012","Permanent","Police Lieutenant","Police - Operations","131274.38","0.00","0.00","48882.44","0.00","0.00","8542.16","90289.26",,"12348.35",,"291336.59"
"2018","Permanent","Police Officer","Police Administrative Services","110525.99","35641.88","8187.30","43322.00","0.00","50.00","7336.42","69235.02",,"17026.67",,"291325.28"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123030.01","63302.22","0.00","25783.42","7029.62","0.00","1259.96","54491.30",,"16412.35",,"291308.88"
"2018","Permanent","Police Officer","Strategic Services Division","110526.01","44791.88","3936.20","39835.70","0.00","0.00","7336.42","67661.80",,"17026.67",,"291114.68"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.22","79441.65","7873.16","25775.23","8952.56","0.00","1408.42","47032.62",,"15664.13",,"291084.98"
"2018","Permanent","Police Officer","Criminal Investigations","110525.97","36959.43","5038.34","37531.68","0.00","0.00","16336.42","67661.78",,"17026.67",,"291080.29"
"2013","Permanent","Police Sergeant","Police - Operations","124532.32","31936.82","0.00","34205.41","0.00","0.00","8152.74","78106.80",,"13753.35",,"290687.44"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105683.99","55145.35","2613.06","25998.18","7133.62","21358.22","1259.96","54177.30","456.94","16850.78",,"290677.40"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.46","44409.05","0.00","27357.52","6518.90","0.00","1454.27","60992.73",,"15197.40",,"290537.33"
"2013","Permanent","Fire Marshal","Fire Prevention","128931.64","22909.18","2384.55","39919.86","6243.68","8499.30","1262.63","66539.48",,"13753.35",,"290443.67"
"2012","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","202068.89","0.00","10543.94","0.00","0.00","0.00","9834.80","55588.96",,"12348.35",,"290384.94"
"2013","Permanent","Dir of Housing & Economic Dev","Administration & Redevelopment","210328.57","0.00","10468.20","0.00","0.00","0.00","130.67","55669.96",,"13753.35",,"290350.75"
"2018","Permanent","Dir of Records & Election Svs","Records & Election Svs - Admin","197724.05","0.00","16730.49","0.00","0.00","0.00","1219.02","57426.97",,"17026.67",,"290127.20"
"2014","Permanent","Deputy City Attorney III","City Attorney","210664.53","0.00","6851.78","376.75","0.00","0.00","100.00","56827.71",,"15197.40",,"290018.17"
"2018","Permanent","Police Officer","Police - Operations","110525.98","28050.85","14563.80","42972.23","0.00","200.00","7336.42","69235.01",,"17026.67",,"289910.96"
"2018","Permanent","Police Officer","Strategic Services Division","110526.00","54118.91","7386.87","27513.60","1799.98","0.00","7336.42","63939.53",,"17026.67",,"289647.98"
"2015","Permanent","Police Sergeant","Police Administrative Services","134708.54","17048.16","3009.05","20777.23","0.00","0.00","8516.88","89875.71",,"15664.13",,"289599.69"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105683.97","99548.85","1197.66","4227.34","7133.62","7630.50","1309.96","45398.57","456.94","16850.78",,"289438.19"
"2012","Permanent","Police Officer","Police - Operations","90940.66","88842.73","0.00","33565.82","1799.98","0.00","6212.54","55727.85",,"12348.35",,"289437.93"
"2014","Permanent","Fire Captain - Prevention","Fire Training","141015.66","28862.23","3620.39","29315.22","6518.90","0.00","2062.53","62808.95",,"15197.40",,"289401.28"
"2013","Permanent","Deputy City Attorney III","City Attorney","217930.07","0.00","0.00","0.00","0.00","0.00","0.00","57684.62",,"13753.35",,"289368.04"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104142.00","101262.62","3382.42","3913.65","7029.62","10458.78","1259.96","41441.90",,"16412.35",,"289303.30"
"2018","Permanent","Police Officer","Criminal Investigations","110526.03","42431.93","4513.51","39447.31","0.00","0.00","7659.17","67680.05",,"17026.67",,"289284.67"
"2017","Permanent","Dir of Records & Election Svs","Records & Election Svs - Admin","196746.01","0.00","16564.98","0.00","0.00","0.00","60.00","58985.90",,"16850.78",,"289207.67"
"2016","Permanent","Police Officer","Police - Operations","101484.01","43852.49","15414.94","34367.48","0.00","0.00","6814.86","70605.42",,"16412.35",,"288951.55"
"2018","Permanent","Police Officer","Criminal Investigations","110526.01","42362.27","8187.30","33167.61","1799.98","0.00","9136.42","66272.34",,"17026.67",,"288478.60"
"2013","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","154917.65","42658.04","7650.09","3513.12","0.00","0.00","1264.75","64661.26",,"13753.35",,"288418.25"
"2015","Permanent","Police Officer","Police - Operations","102259.41","61158.44","2800.04","31217.12","1869.21","50.00","6644.20","66716.16",,"15664.13",,"288378.71"
"2018","Permanent","Police Officer","Criminal Investigations","111179.56","34715.75","2256.76","41126.65","0.00","100.00","12257.40","69687.58",,"17026.67",,"288350.37"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","106902.50","97615.07","435.51","5690.48","7215.94","3863.06","1259.96","47055.67","1080.04","17026.67","0.00","288144.90"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.21","83081.49","410.49","29553.03","7083.35","0.00","1308.42","46078.80",,"15664.13",,"288116.91"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.39","51342.19","12287.55","20573.64","6062.04","0.00","1259.96","58874.03",,"12348.35",,"287927.14"
"2018","Permanent","Police Sergeant","Police - Operations","120395.52","65730.57","1299.85","11973.45","0.00","0.00","8112.42","63121.18",,"17026.67",,"287659.65"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.23","85432.10","5077.05","22036.81","7083.35","990.76","1308.42","45127.77",,"15664.13",,"287657.61"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123246.88","87052.85","0.00","3738.42","7083.35","5913.25","1308.42","43511.30",,"15664.13",,"287518.60"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.05","42183.38","12399.01","19232.94","7215.94","0.00","1259.96","60616.62","1080.04","17026.67","0.00","287302.61"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146166.41","35590.57","740.04","13684.32","7133.62","1069.27","1259.96","63994.14","456.94","16850.78",,"286946.05"
"2016","Permanent","Deputy City Attorney III","City Attorney","197780.30","0.00","11220.26","0.00","0.00","0.00","3532.72","57958.48",,"16412.35",,"286904.11"
"2016","Permanent","Rent Control Administrator","Rent Control - Administration","198876.03","0.00","10708.71","0.00","0.00","0.00","3000.00","57901.69",,"16412.35",,"286898.78"
"2017","Permanent","Police Sergeant","Police - Operations","120426.38","26661.39","5371.20","30522.06","0.00","0.00","7875.44","79106.20",,"16850.78",,"286813.45"
"2015","Permanent","Police Sergeant","Police - Operations","118111.85","22674.75","9281.63","33031.00","1869.21","0.00","7584.59","78559.08",,"15664.13",,"286776.24"
"2018","Permanent","Police Sergeant","Strategic Services Division","138744.44","9735.86","376.79","31640.80","0.00","0.00","10392.09","78831.94",,"17026.67",,"286748.59"
"2015","Permanent","Firefighter","Fire Suppression & Rescue","104937.21","95162.87","5410.23","6781.68","8952.56","7393.93","1408.42","40922.36",,"15664.13",,"286633.38"
"2018","Permanent","Police Officer","Strategic Services Division","110526.02","58772.69","0.00","34358.07","0.00","0.00","7444.00","65437.49","0.00","1248.44","8808.02","286594.73"
"2016","Permanent","Police Sergeant","Police Administrative Services","124057.41","18023.39","0.00","30877.62","0.00","0.00","11063.93","86125.32",,"16412.35",,"286560.02"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","124848.09","74654.92","0.00","4690.39","7133.62","2670.98","1980.23","53196.52","456.94","16850.78",,"286482.47"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","122448.10","64687.33","488.76","12160.15","7133.62","7566.91","1259.96","53362.51","456.94","16850.78",,"286415.06"
"2018","Permanent","Police Officer","Police - Operations","110526.01","52259.43","0.00","33469.03","0.00","250.00","7336.42","65437.49",,"17026.67",,"286305.05"
"2017","Permanent","Police Officer","Strategic Services Division","106073.90","47620.23","4381.77","30922.57","1799.98","500.00","7527.78","70612.66",,"16850.78",,"286289.67"
"2017","Permanent","Deputy City Attorney III","City Attorney","141924.21","0.00","70763.08","0.00","0.00","0.00","10061.62","46644.32",,"16850.78",,"286244.01"
"2014","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","170246.68","23248.15","2812.56","8305.50","0.00","0.00","1259.96","65172.29",,"15197.40",,"286242.54"
"2018","Permanent","Police Officer","Police - Operations","110526.02","49040.32","1233.34","32880.62","1799.98","0.00","7336.42","66272.35",,"17026.67",,"286115.71"
"2013","Permanent","Police Sergeant","Police - Operations","109793.78","45881.65","5102.03","33242.27","1799.98","0.00","7256.54","69133.08",,"13753.35",,"285962.68"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","111575.49","70920.07","0.00","29553.03","7083.35","1760.20","1308.42","48089.15",,"15664.13",,"285953.84"
"2017","Permanent","Police Officer","Strategic Services Division","106073.92","37393.34","6733.57","34669.17","0.00","0.00","12569.93","71602.02",,"16850.78",,"285892.73"
"2017","Permanent","Police Officer","Criminal Investigations","107004.83","48799.33","5941.38","21500.41","0.00","150.00","11930.79","73639.86",,"16850.78",,"285817.38"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.43","44215.16","11269.96","22190.16","6062.04","3459.69","1259.96","59472.37",,"12348.35",,"285457.12"
"2016","Permanent","Police Officer","Strategic Services Division","101483.96","58272.24","7498.80","25071.07","1799.98","250.00","6814.86","67818.23",,"16412.35",,"285421.49"
"2017","Permanent","Asst Fire Marshal","Fire Prevention","148547.98","12906.74","0.00","20223.42","7133.62","8604.16","2982.28","67608.98","456.94","16850.78",,"285314.90"
"2012","Permanent","Police Sergeant","Police - Operations","117458.78","45997.08","1034.88","28285.77","0.00","0.00","10482.66","69636.21",,"12348.35",,"285243.73"
"2017","Permanent","Police Officer","Strategic Services Division","106073.85","64992.98","519.87","22973.26","0.00","200.00","7439.03","66121.35",,"16850.78",,"285171.12"
"2018","Permanent","Police Sergeant","Police - Operations","120395.48","32748.74","3814.79","31976.59","0.00","0.00","7912.42","71280.91",,"17026.67",,"285155.60"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","106934.83","84357.22","820.98","20528.36","7083.35","4646.38","1308.42","43711.04",,"15664.13",,"285054.71"
"2012","Permanent","Fire Marshal","Fire Prevention","125179.38","20088.28","3442.86","38447.62","6062.04","16516.58","1259.96","61627.24",,"12348.35",,"284972.31"
"2014","Permanent","Police Officer","Criminal Investigations","96039.70","71746.53","0.00","31051.01","0.00","250.00","9885.04","60774.68",,"15197.40",,"284944.36"
"2016","Permanent","Police Officer","Police - Operations","101483.97","51422.50","6777.76","30218.06","1799.98","0.00","6814.86","70011.79",,"16412.35",,"284941.26"
"2016","Permanent","Police Sergeant","Police Administrative Services","112034.05","37397.27","3804.47","29672.25","1199.90","0.00","7434.70","76872.51",,"16412.35",,"284827.50"
"2016","Permanent","Fire Captain - Prevention","Fire - Administration","159665.99","3077.78","8016.66","24367.07","7029.62","0.00","1259.96","64975.79",,"16412.35",,"284805.22"
"2018","Permanent","Police Sergeant","Police - Operations","120395.50","43822.44","197.80","26698.41","0.00","0.00","7912.42","68738.38",,"17026.67",,"284791.62"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","98368.59","99384.01","3034.88","28115.73","7133.62","1069.27","1259.96","29094.33","456.94","16850.78",,"284768.11"
"2015","Permanent","Police Sergeant","Strategic Services Division","118111.83","21974.49","7462.22","32423.71","0.00","0.00","11479.12","77603.14",,"15664.13",,"284718.64"
"2017","Permanent","Police Officer","Police - Operations","106073.91","56609.16","8317.93","22896.01","0.00","300.00","7485.65","66154.27",,"16850.78",,"284687.71"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","119976.01","56763.96","488.77","21380.42","7215.94","1032.87","1259.96","58457.38","1080.04","17026.67","0.00","284682.02"
"2018","Permanent","Police Officer","Police - Operations","110525.95","38750.12","0.00","41710.30","0.00","50.00","7336.42","69235.00",,"17026.67",,"284634.46"
"2018","Permanent","Police Officer","Criminal Investigations","110526.01","55826.72","0.00","26768.53","1799.98","0.00","8736.42","63939.53",,"17026.67",,"284623.86"
"2015","Permanent","Sr Fire Inspector","Fire Prevention","138919.87","35456.28","6720.20","12192.86","7075.59","17145.98","1308.42","49971.50",,"15664.13",,"284454.83"
"2017","Permanent","Police Officer","Police - Operations","106073.90","50936.72","7723.80","22114.51","0.00","50.00","7665.88","72963.37",,"16850.78",,"284378.96"
"2015","Permanent","Fire Inspector","Fire Prevention","120498.97","60152.25","1867.67","14052.47","7075.59","18710.02","1308.42","45001.38",,"15664.13",,"284330.90"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","108349.87","67784.56","435.51","23519.49","7133.62","5637.57","1259.96","52860.83","456.94","16850.78",,"284289.13"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","117455.35","71181.36","0.00","19052.02","6518.90","819.44","2342.08","51688.74",,"15197.40",,"284255.29"
