"pin","property_class","tax_year","neighborhood_code","land_square_feet","town_code","type_of_residence","apartments","wall_material","roof_material","rooms","bedrooms","basement","basement_finish","central_heating","other_heating","central_air","fireplaces","attic_type","attic_finish","half_baths","design_plan","cathedral_ceiling","construction_quality","renovation","site_desireability","garage_1_size","garage_1_material","garage_1_attachment","garage_1_area","garage_2_size","garage_2_material","garage_2_attachment","garage_2_area","porch","other_improvements","building_square_feet","repair_condition","multi_code","number_of_commercial_units","prior_tax_year_market_value","prior_tax_year_market_value_1","sale_date","deed_no","sale_price","longitude","latitude","census_tract","total_building_square_feet","multi_property_indicator","property_address","modeling_group","full_baths","age","use","number_of_units","percent_ownership","condo_class_factor","multi_family_indicator","large_lot","geocoded_column"
"1123031070000","295","2018","31","2948","10","2","0","3","1","9","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","1","1","1","7","0","0","0",,"0","2786","2","2","0","8100","442180",,,,"-88.135409615758","42.1268314128478","804202",,"0","537  BRIDGESTONE CT INVERNESS","SF","2","12","1","1","1.00",,,"0","POINT (-88.135409615758 42.1268314128478)"
"1123031080000","295","2018","31","2930","10","2","0","3","1","9","3","1","1","1","5","1","1","3",,"1","2","2","2",,"2","3","1","1","1","7","0","0","0",,"0","2786","2","2","0","8050","445430",,,,"-88.1352706828608","42.1268098503642","804202",,"0","539  BRIDGESTONE CT INVERNESS","SF","2","12","1","1","1.00",,,"0","POINT (-88.1352706828608 42.1268098503642)"
"1123031090000","295","2018","31","3809","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","10470","503070",,,,"-88.1351102960116","42.1267849581587","804202",,"0","541  BRIDGESTONE CT INVERNESS","SF","2","12","1","1","1.00",,,"0","POINT (-88.1351102960116 42.1267849581587)"
"1123031100000","295","2018","31","3819","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","10500","438140",,,,"-88.1343042728484","42.1274980179118","804202",,"0","826  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1343042728484 42.1274980179118)"
"1123031110000","295","2018","31","2823","10","2","0","3","1","8","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","2","1","1","7","0","0","0",,"0","2789","2","2","0","7760","443000",,,,"-88.1343036051524","42.1273768507794","804202",,"0","824  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1343036051524 42.1273768507794)"
"1123031120000","295","2018","31","2839","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","1","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2382","2","3","0","7800","379280","2017-03-22T00:00:00.000","1708117068","415000","-88.1343030363753","42.1272735356092","804202",,"0","822  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1343030363753 42.1272735356092)"
"1123031130000","295","2018","31","3678","10","2","0","3","1","7","3","1","3","1","2","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","10110","503070",,,,"-88.1343023602371","42.1271546008844","804202",,"0","820  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1343023602371 42.1271546008844)"
"1123031140000","295","2018","31","3597","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","9890","438750",,,,"-88.1357954244767","42.1260845498854","804202",,"0","707  FIELD STONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1357954244767 42.1260845498854)"
"1123031150000","295","2018","31","2893","10","2","0","1","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","1","1","1","7","0","0","0",,"0","2684","2","2","0","7950","432910",,,,"-88.1357623454646","42.1259685806891","804202",,"0","705  FIELD STONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1357623454646 42.1259685806891)"
"1123031160000","295","2018","31","3263","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","8970","439670",,,,"-88.1357309153519","42.1258583944407","804202",,"0","703  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1357309153519 42.1258583944407)"
"1123031170000","295","2018","31","3370","10","2","0","2","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","9260","503070",,,,"-88.1356969970379","42.1257394831535","804202",,"0","701  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1356969970379 42.1257394831535)"
"1123031180000","295","2018","31","3631","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","9980","503070",,,,"-88.1360715073035","42.1250711835986","804202",,"0","709  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1360715073035 42.1250711835986)"
"1133050241035","299","2018","24","593392","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33770","314430",,,,"-88.1354888050523","42.1165054602449","804202",,"0","22  KINGSBOROUGH  COVE  INVERNESS","NCHARS","1","10","1","39","0.02","299",,"1","POINT (-88.1354888050523 42.1165054602449)"
"1123031190000","295","2018","31","2936","10","2","0","3","1","8","3","1","3","1","5","1","0","3",,"1","2","2","2",,"2","3","2","1","1","7","0","0","0",,"0","2789","2","2","0","8070","442690",,,,"-88.1359126833815","42.1250726404587","804202",,"0","711  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1359126833815 42.1250726404587)"
"1123031200000","295","2018","31","2937","10","2","0","3","1","8","3","1","3","1","5","1","0","3",,"1","2","2","2",,"2","3","2","1","1","7","0","0","0",,"0","2789","2","2","0","8070","442690",,,,"-88.1357707557135","42.1250739427307","804202",,"0","713  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1357707557135 42.1250739427307)"
"1123031210000","295","2018","31","3805","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","10460","438180",,,,"-88.1356075562183","42.1250730679971","804202",,"0","715  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1356075562183 42.1250730679971)"
"1123031220000","295","2018","31","3619","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","9950","503070",,,,"-88.1343150226614","42.1269385732369","804202",,"0","818  STONE CANYON CIR INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1343150226614 42.1269385732369)"
"1123031230000","295","2018","31","2897","10","2","0","3","1","9","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","3","1","2","7","0","0","0",,"0","2786","2","2","0","7960","442320",,,,"-88.1343345674663","42.1268206324676","804202",,"0","816  STONE CANYON CIR INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1343345674663 42.1268206324676)"
"1123031240000","295","2018","31","2897","10","2","0","3","1","9","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","3","1","2","7","0","0","0",,"0","2786","2","2","0","7960","442320",,,,"-88.1343519457441","42.1267157641895","804202",,"0","814  STONE CANYON CIR INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1343519457441 42.1267157641895)"
"1123031250000","295","2018","31","3783","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","10400","438240",,,,"-88.1343723469541","42.1265948938457","804202",,"0","812  STONE CANYON CIR INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1343723469541 42.1265948938457)"
"1123031260000","295","2018","31","3979","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","10940","503060","2017-05-01T00:00:00.000","1712106010","510000","-88.1342739244062","42.1259188319915","804202",,"0","806  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1342739244062 42.1259188319915)"
"1123031270000","295","2018","31","2827","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","1","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2382","2","2","0","7770","379310","2018-04-12T00:00:00.000","1810218045","467000","-88.1344368956475","42.1258902816182","804202",,"0","804  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1344368956475 42.1258902816182)"
"1123031280000","295","2018","31","2888","10","2","0","3","1","8","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","2","1","1","7","0","0","0",,"0","2789","2","2","0","7940","442820",,,,"-88.1345736423932","42.1258665980343","804202",,"0","802  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1345736423932 42.1258665980343)"
"1123031290000","295","2018","31","3424","10","2","0","3","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","9410","439230",,,,"-88.1347243528818","42.1258401005549","804202",,"0","800  STONE CANYON CIR INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1347243528818 42.1258401005549)"
"1123031300000","295","2018","31","3663","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","10070","438570",,,,"-88.1351792338661","42.1254920284271","804202",,"0","702  FIELD STONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1351792338661 42.1254920284271)"
"1123031310000","295","2018","31","2771","10","2","0","1","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","1","1","1","7","0","0","0",,"0","2684","2","2","0","7620","433240",,,,"-88.1351664534229","42.1256119140932","804202",,"0","704  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1351664534229 42.1256119140932)"
"1123031320000","295","2018","31","2846","10","2","0","3","1","9","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","3","1","2","7","0","0","0",,"0","2786","2","2","0","7820","442460",,,,"-88.1351548445238","42.1257163858067","804202",,"0","706  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1351548445238 42.1257163858067)"
"1123031330000","295","2018","31","3570","10","2","0","3","1","8","3","1","1","1","5","1","0","3",,"1","2","2","2",,"2","3","2","1","2","7","0","0","0",,"0","3040","2","2","0","9810","437700","2018-04-09T00:00:00.000","1809947103","585000","-88.1351415982693","42.1258355904692","804202",,"0","708  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1351415982693 42.1258355904692)"
"1123031340000","295","2018","31","3678","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","10110","528600",,,,"-88.1349882473765","42.1260685613598","804202",,"0","710  FIELDSTONE CT INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1349882473765 42.1260685613598)"
"1123031350000","295","2018","31","2891","10","2","0","3","1","8","3","1","1","1","5","1","0","3",,"1","2","2","2",,"2","3","2","1","1","7","0","0","0",,"0","2789","2","2","0","7950","442810",,,,"-88.1350218783928","42.1261857938361","804202",,"0","712  FIELDSTONE CT INVERNESS","SF","3","10","1","1","1.00",,,"0","POINT (-88.1350218783928 42.1261857938361)"
"1123031360000","295","2018","31","2902","10","2","0","3","1","8","3","1","3","1","5","1","0","3",,"1","2","2","2",,"2","3","2","1","1","7","0","0","0",,"0","2789","2","2","0","7980","442780",,,,"-88.1350515333404","42.1262891666245","804202",,"0","714  FIELDSTONE CT INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1350515333404 42.1262891666245)"
"1123031370000","295","2018","31","3631","10","2","0","3","1","7","3","3","3","1","5","1","1","3",,"1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","9980","438660",,,,"-88.1350842405184","42.1264058132663","804202",,"0","716  FIELDSTONE CT INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1350842405184 42.1264058132663)"
"1123031380000","295","2018","31","3619","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","9950","438690",,,,"-88.1354318724132","42.1264565939076","804202",,"0","713  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1354318724132 42.1264565939076)"
"1133050241036","299","2018","24","593392","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46500","432910",,,,"-88.1354888050523","42.1165054602449","804202",,"0","23  KINGSBOROUGH  COVE  INVERNESS","NCHARS","1","10","1","39","0.03","299",,"1","POINT (-88.1354888050523 42.1165054602449)"
"1123031390000","295","2018","31","2857","10","2","0","3","1","8","3","1","3","1","5","1","0","3",,"1","2","2","2",,"2","3","2","1","1","7","0","0","0",,"0","2789","2","2","0","7850","442910",,,,"-88.1355743754636","42.1264027421887","804202",,"0","711  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1355743754636 42.1264027421887)"
"1123031400000","295","2018","31","3679","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","3","0","10110","528700","2017-08-09T00:00:00.000","1722149152","627500","-88.1357193063351","42.1263479857927","804202",,"0","709  FIELDSTONE CT INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1357193063351 42.1263479857927)"
"1123031410000","295","2018","31","3751","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","10310","528500",,,,"-88.1361638363063","42.1255093940145","804202",,"0","702  STONE CANYON CIR INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.1361638363063 42.1255093940145)"
"1123031420000","295","2018","31","3549","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","9750","438890",,,,"-88.136330512887","42.1255576936357","804202",,"0","700  STONE CANYON CIR INVERNESS","SF","2","9","1","1","1.00",,,"0","POINT (-88.136330512887 42.1255576936357)"
"1123060050000","278","2018","24","11477","10","2","0","1","1","8","4","1","3","1","5","1","1","3",,"1","2","1","2",,"2","4","1","1","2","7","0","0","0",,"0","2828","2","2","0","31560","488070",,,,"-88.1385060595702","42.129620182245","804201",,"0","1467  COLUMBIA LN BARRINGTON","SF","2","18","1","1","1.00",,,"0","POINT (-88.1385060595702 42.129620182245)"
"1123031430000","295","2018","31","3696","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","10160","438480",,,,"-88.1357209730231","42.1254254334733","804202",,"0","706  STONE CANYON CIR INVERNESS","SF","2","8","1","1","1.00",,,"0","POINT (-88.1357209730231 42.1254254334733)"
"1123031440000","295","2018","31","3696","10","2","0","3","1","7","3","1","1","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3494","2","2","0","10160","528500","2018-08-20T00:00:00.000","1823255213","570000","-88.1358976775665","42.1254532954095","804202",,"0","704  STONE CANYON CIR INVERNESS","SF","2","8","1","1","1.00",,,"0","POINT (-88.1358976775665 42.1254532954095)"
"1123031450000","295","2018","31","3656","10","2","0","2","1","7","3","1","1","1","5","1","1","2","3","1","2","1","2",,"2","3","2","1","1","7","0","0","0",,"0","2746","2","2","0","10050","438590",,,,"-88.1339164883217","42.1251824721848","804202",,"0","731  STONE CANYON CIRCLE  INVERNESS","SF","2","7","1","1","1.00",,,"0","POINT (-88.1339164883217 42.1251824721848)"
"1123031460000","295","2018","31","3412","10","2","0","3","1","7","3","1","3","1","5","1","1","3",,"1","2","1","2",,"2","3","3","1","1","7","0","0","0",,"0","3040","2","2","0","9380","489000",,,,"-88.1340667489096","42.1251136598581","804202",,"0","729  STONE CANYON CIRCLE  INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1340667489096 42.1251136598581)"
"1123040010000","278","2018","31","58065","10","2","0","3","4","8","4","1","3","1","5","1","1","3",,"1","2","1","2",,"2","5","2","1","1","7","0","0","0",,"0","3192","2","2","0","159670","646310","2018-07-11T00:00:00.000","1819249096","602000","-88.1325502138866","42.1281337106837","804202",,"0","99  HILLSHIRE DR INVERNESS","SF","2","20","1","1","1.00",,,"1","POINT (-88.1325502138866 42.1281337106837)"
"1123040020000","204","2018","31","44300","10","5","0","2","4","9","4","1","3","1","5","1","2","1","1","1","2","0","1",,"2","5","2","1","2","7","0","0","0",,"0","3614","1","2","0","121820","652690",,,,"-88.1328348205133","42.1277570475555","804202",,"0","101  HILLSHIRE DR INVERNESS","SF","3","22","1","1","1.00",,,"1","POINT (-88.1328348205133 42.1277570475555)"
"1123040030000","209","2018","31","43560","10","2","0","2","4","9","4","1","3","1","5","1","2","3",,"2","2","1","2",,"2","5","2","1","1","7","0","0","0",,"0","5375","1","2","0","119790","864300",,,,"-88.1329696321946","42.1272959725169","804202",,"0","103  HILLSHIRE DR INVERNESS","SF","3","24","1","1","1.00",,,"1","POINT (-88.1329696321946 42.1272959725169)"
"1123040040000","278","2018","31","43590","10","2","0","3","1","10","4","1","3","1","5","1","1","3",,"1","1","2","2",,"2","5","2","1","1","7","0","0","0",,"0","3728","2","2","0","119870","689680",,,,"-88.132893642701","42.1267990765471","804202",,"0","105  HILLSHIRE DR INVERNESS","SF","3","24","1","1","1.00",,,"1","POINT (-88.132893642701 42.1267990765471)"
"1123040050000","208","2018","31","43599","10","2","0","2","4","10","5","1","1","1","5","1","3","2","1","2","2","2","2",,"2","4","2","1","1","7","0","0","0",,"0","4685","1","2","0","119890","702750",,,,"-88.1329125470547","42.1263292742644","804202",,"0","107  HILLSHIRE DR INVERNESS","SF","4","22","1","1","1.00",,,"1","POINT (-88.1329125470547 42.1263292742644)"
"1123040060000","208","2018","31","48177","10","2","0","3","1","10","3","1","3","1","5","1","1","3",,"2","2","2","2",,"2","5","2","1","1","7","0","0","0","1","0","4200","2","3","0","132480","640500",,,,"-88.1330054331376","42.1258102656304","804202",,"0","109  HILLSHIRE DR INVERNESS","SF","3","24","1","1","1.00",,,"1","POINT (-88.1330054331376 42.1258102656304)"
"1123040070000","208","2018","31","63466","10","2","0","2","4","9","5","1","1","1","5","1","2","2","1","1","2","1","1",,"2","5","2","1","2","7","0","0","0",,"0","4191","1","2","0","174530","649610",,,,"-88.1328383322701","42.1252732425676","804202",,"0","111  HILLSHIRE DR INVERNESS","SF","3","24","1","1","1.00",,,"1","POINT (-88.1328383322701 42.1252732425676)"
"1123040080000","208","2018","31","43603","10","2","0","2","1","12","5","1","3","1","5","1","2","3",,"1","2","0","2",,"2","4","2","1","2","7","0","0","0",,"0","4326","2","2","0","119900","712810",,,,"-88.132062928976","42.1251717377786","804202",,"0","113  HILLSHIRE DR INVERNESS","SF","3","22","1","1","1.00",,,"1","POINT (-88.132062928976 42.1251717377786)"
