"field_contact_key","day_of_the_week","field_contact_date","reason_code_description","age","race","sex","pat_down","enforcement","police_beat","street_number","street_name","city"
"11324","Thu","2018-03-15T03:27:00.000","TRAFFIC STOP","25","Black","Male","Yes","NONE","99",,"HOWARD/SHERIDAN",
"11326","Thu","2018-03-15T01:56:00.000","TRAFFIC STOP","25","Black","Male","Yes","NONE","99",,"HOWARD/SHERIDAN","CHICAGO"
"11322","Wed","2018-03-14T19:18:00.000","STREET STOP/GANG NARC","21","Black","Male","Yes","NONE","78","1100","BRUMMEL ST","EVANSTON"
"11321","Wed","2018-03-14T19:18:00.000","STREET STOP/GANG NARC","20","Black","Male","Yes","NONE","78","1100","BRUMMEL ST","EVANSTON"
"11320","Wed","2018-03-14T19:18:00.000","STREET STOP/GANG NARC","20","Black","Male","Yes","NONE","78","1100","BRUMMEL ST","EVANSTON"
"11319","Wed","2018-03-14T05:30:00.000","GANG NARC/RSO","22","Black","Male","Yes","ARREST","77","1800","GREY AV","EVANSTON"
"11314","Tue","2018-03-13T17:28:00.000","STREET STOP","18","Black","Male","Yes","NONE","74","900","DODGE AV","EVANSTON"
"11306","Mon","2018-03-12T08:56:00.000","OTHER","21","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"11301","Sat","2018-03-10T21:36:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","71","600","DEWEY AV/KEENEY ST","EVANSTON"
"11302","Sat","2018-03-10T15:56:00.000","TRAF STOP/GANG NARC","22","Black","Male","Yes","NONE","71","1300","HOWARD ST","EVANSTON"
"11300","Fri","2018-03-09T19:22:00.000","TRAFFIC STOP","31","Black","Female","Yes","ARREST","71","1300","HOWARD ST","EVANSTON"
"11294","Fri","2018-03-09T01:55:00.000","STREET STOP","57","Black","Male","Yes","ARREST","74","1900","GREENLEAF ST","EVANSTON"
"11298","Thu","2018-03-08T16:47:00.000","TRAFFIC STOP","19","Black","Male","Yes","NONE","74","1400","GREY AV","EVANSTON"
"11309","Thu","2018-03-08T15:49:00.000","TRAFFIC STOP","23","Unknown","Male","Yes","NONE","99",,"DEMPSTER/EWING","SKOKIE"
"11308","Thu","2018-03-08T15:46:00.000","TRAFFIC STOP","29","Black","Male","Yes","NONE","99",,"DEMPSTER/EWING","SKOKIE"
"11299","Thu","2018-03-08T15:25:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","77","1700","DARROW AV","EVANSTON"
"11311","Thu","2018-03-08T14:20:00.000","TRAFFIC STOP","19","Black","Male","Yes",,"99",,"DEMPSTER/EWING","SKOKIE"
"11310","Thu","2018-03-08T14:20:00.000","TRAFFIC STOP","27","Black","Male","Yes","NONE","99",,"DEMPSTER/EWING","SKOKIE"
"11290","Wed","2018-03-07T19:30:00.000","SUSPICIOUS PERSON","28","Black","Male","Yes","NONE","75","1900","CENTRAL ST","EVANSTON"
"11289","Tue","2018-03-06T22:25:00.000","STREET STOP","23","Black","Male","Yes","ARREST","99","1800","W HOWARD","CHICAGO"
"11307","Tue","2018-03-06T16:53:00.000","TRAF STOP/GANG NARC","27","Black","Male","Yes","ARREST","99","7400","N CLARK ST","CHICAGO"
"11288","Tue","2018-03-06T14:59:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes","NONE","71","1600","OAKTON ST","EVANSTON"
"11287","Tue","2018-03-06T14:59:00.000","TRAF STOP/GANG NARC","18","Black","Male","Yes","NONE","71","1600","OAKTON ST","EVANSTON"
"11286","Tue","2018-03-06T14:59:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes","NONE","71","1600","OAKTON ST","EVANSTON"
"11281","Sun","2018-03-04T04:26:00.000","SUSPICIOUS PERSON","42","White","Male","Yes","ARREST","73","1400","CHICAGO AV","EVANSTON"
"11278","Sat","2018-03-03T00:29:00.000","TRAFFIC STOP","18","Black","Female","Yes","NONE","78","100","CALLAN AV","EVANSTON"
"11277","Sat","2018-03-03T00:29:00.000","TRAFFIC STOP","22","Black","Female","Yes","NONE","78","100","CALLAN AV","EVANSTON"
"11312","Fri","2018-03-02T12:56:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","78","1100","HOWARD ST","EVANSTON"
"11293","Thu","2018-03-01T19:30:00.000","TRAFFIC STOP","28","Black","Male","Yes","NONE","99",,"OAKTON ST/MCCORMICK BL","SKOKIE"
"11274","Thu","2018-03-01T17:29:00.000","TRAF STOP/GANG NARC","25","Black","Female","Yes",,"77","1700","FOSTER ST","EVANSTON"
"11272","Wed","2018-02-28T23:18:00.000","STREET STOP","52","Black","Male","Yes","NONE","74","1100","MCDANIEL AV/GREENLEAF ST","EVANSTON"
"11271","Wed","2018-02-28T10:19:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","20","White","Male","Yes","NONE","77","1800","HARTREY AV","EVANSTON"
"11275","Wed","2018-02-28T09:37:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","77","2200","EMERSON ST/HARTREY AV","EVANSTON"
"11270","Wed","2018-02-28T08:09:00.000","TRAF STOP/GANG NARC/RSO","26","Black","Male","Yes","NONE","77","1900","EMERSON ST","EVANSTON"
"11267","Tue","2018-02-27T16:46:00.000","TRAF STOP/GANG NARC","20","White","Male","Yes",,"77","1900","FOSTER ST","EVANSTON"
"11269","Tue","2018-02-27T12:50:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","99","7422 N","WESTERN AVE","CHICAGO"
"11268","Tue","2018-02-27T12:50:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","99","7422 N","WESTERN AVE","CHICAGO"
"11285","Tue","2018-02-27T12:00:00.000","STREET STOP","63","Black","Male","Yes","NONE","76","1700","SHERMAN AV","EVANSTON"
"11259","Mon","2018-02-26T04:07:00.000","TRAFFIC STOP","27","Black","Male","Yes","ARREST","99","2900","W BIRCHWOOD","CHICAGO"
"11255","Mon","2018-02-26T01:02:00.000","TRAF STOP/GANG NARC","26","Black","Male","Yes","NONE","71","2000","WASHINGTON ST/BROWN AV","EVANSTON"
"11254","Sun","2018-02-25T22:40:00.000","STREET STOP","23","Black","Male","Yes","NONE","73","800","DAVIS ST/SHERMAN AV","EVANSTON"
"11262","Sun","2018-02-25T16:24:00.000","TRAFFIC STOP","19","Asian","Male","Yes","NONE","77","2100","ASHLAND AV","EVANSTON"
"11261","Sun","2018-02-25T16:24:00.000","TRAFFIC STOP","27","White","Male","Yes","NONE","77","2100","ASHLAND AV","EVANSTON"
"11260","Sun","2018-02-25T16:24:00.000","TRAFFIC STOP","27","Black","Male","Yes","NONE","77","2100","ASHLAND AV","EVANSTON"
"11265","Sat","2018-02-24T21:21:00.000","STREET STOP/SUSP PERSON","16","Black","Male","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"11273","Sat","2018-02-24T04:30:00.000","STREET STOP","19","White","Female","Yes","ARREST","77","2000","DODGE AV","EVANSTON"
"11257","Fri","2018-02-23T13:27:00.000","TRAF STOP/GANG NARC","22","Black","Male","Yes","NONE","71","800","DODGE AV","EVANSTON"
"11256","Fri","2018-02-23T12:47:00.000","TRAF STOP/GANG NARC","24","Black","Male","Yes","NONE","74","1300","ASBURY AV","EVANSTON"
"11253","Thu","2018-02-22T16:46:00.000","OTHER","54","Black","Male","Yes","NONE","74","1800","DEMPSTER ST","EVANSTON"
"11247","Thu","2018-02-22T09:29:00.000","TRAF STOP/GANG NARC","31","Black","Male","Yes","NONE","77","8500","DRAKE AVE","SKOKIE"
"11245","Wed","2018-02-21T18:56:00.000","STREET STOP/SUSP PERSON","33","Asian","Male","Yes","NONE","74","1100","MCDANIEL AV","EVANSTON"
"11264","Tue","2018-02-20T18:53:00.000","STREET STOP","38","Black","Male","Yes","ARREST","78","800","HOWARD ST","EVANSTON"
