"record_type","vin","registration_class","city","state","zip","county","model_year","make","body_type","fuel_type","unladen_weight","maximum_gross_weight","passengers","reg_valid_date","reg_expiration_date","color","scofflaw_indicator","suspension_indicator","revocation_indicator"
"VEH","98RC320866","HIS","QUEENSBURY","NY","12804","WARREN","1948","FORD","PICK","GAS","3800",,,"2022-06-22T00:00:00.000","2023-05-08T00:00:00.000","GR","N","N","N"
"VEH","98RC317734","HIS","RANSOMVILLE","NY","14131","NIAGARA","1950","FORD","PICK","GAS","3000",,,"2022-06-07T00:00:00.000","2023-07-05T00:00:00.000","GY","N","N","N"
"VEH","98RC314769","HIS","SCHENECTADY","NY","12303","SCHENECTADY","1950","FORD","PICK","GAS","3000",,,"2022-05-15T00:00:00.000","2023-05-13T00:00:00.000","BK","N","N","N"
"VEH","98RC314496","HIS","HONEOYE","NY","14471","ONTARIO","1950","FORD","PICK","GAS","4100",,,"2022-07-13T00:00:00.000","2023-07-24T00:00:00.000","RD","N","N","N"
"VEH","98RC314425","SRF","JEWETT","NY","12444","GREENE","1948","FORD","PICK","GAS","3221",,,"2021-04-21T00:00:00.000","2023-06-11T00:00:00.000","BR","N","N","N"
"VEH","98RC314227","PAS","PERU","NY","12972","CLINTON","1950","FORD","PICK","GAS",,"4101",,"2021-09-03T00:00:00.000","2023-08-21T00:00:00.000","RD","N","N","N"
"VEH","98RC314095","PAS","SYRACUSE","NY","13215","ONONDAGA","1950","FORD","PICK","GAS",,"4501",,"2022-07-07T00:00:00.000","2024-08-26T00:00:00.000","YW","N","N","N"
"VEH","98RC314080","PAS","BRIDGEWATER","NY","13313","ONEIDA","1950","FORD","PICK","GAS",,"3101",,"2022-06-06T00:00:00.000","2024-07-16T00:00:00.000","BK","N","N","N"
"VEH","98RC310277","PAS","NEWFANE","NY","14108","NIAGARA","1949","FORD","PICK","GAS",,"5001",,"2022-06-28T00:00:00.000","2024-06-27T00:00:00.000","BL","N","N","N"
"VEH","98RC306727","HIS","VOORHEESVILLE","NY","12186","ALBANY","1950","FORD","PICK","GAS","3550",,,"2022-06-23T00:00:00.000","2023-07-23T00:00:00.000","GR","N","N","N"
"VEH","98RC294934","PAS","GLENFORD","NY","12433","ULSTER","1950","FORD","PICK","GAS",,"2936",,"2022-07-08T00:00:00.000","2024-07-19T00:00:00.000","YW/OR","N","N","N"
"VEH","98RC289692","HIS","FARMINGVILLE","NY","11738","SUFFOLK","1950","FORD","PICK","GAS","3101",,,"2022-03-29T00:00:00.000","2023-03-28T00:00:00.000","GR","N","N","N"
"VEH","98RC287523","HIS","CALLICOON CENT","NY","12724","SULLIVAN","1948","FORD","PICK","GAS","4500",,,"2021-07-28T00:00:00.000","2022-08-14T00:00:00.000","BL","N","N","N"
"VEH","98RC286827","PAS","TROY","NY","12182","RENSSELAER","1950","FORD","PICK","GAS",,"5001",,"2021-12-22T00:00:00.000","2023-10-08T00:00:00.000","GY","N","N","N"
"VEH","98RC283429","PAS","WINDHAM","NY","12496","GREENE","1950","FORD","PICK","GAS",,"3501",,"2022-05-04T00:00:00.000","2024-02-15T00:00:00.000","BK","N","N","N"
"VEH","98RC283339","PAS","ENDICOTT","NY","13760","BROOME","1950","FORD","PICK","GAS",,"2251",,"2022-07-07T00:00:00.000","2024-07-07T00:00:00.000","YW","N","N","N"
"VEH","98RC283246","PAS","MOHAWK","NY","13407","HERKIMER","1950","FORD","PICK","GAS",,"4201",,"2022-04-13T00:00:00.000","2024-05-21T00:00:00.000","BL","N","N","N"
"VEH","98RC282364","PAS","ROCKY POINT","NY","11778","SUFFOLK","1950","FORD","PICK","GAS",,"4001",,"2021-11-02T00:00:00.000","2023-11-01T00:00:00.000","RD","N","N","N"
"VEH","98RC280791","PAS","CHESTER","NY","10918","ORANGE","1949","FORD","PICK","GAS",,"3001",,"2022-04-29T00:00:00.000","2023-10-23T00:00:00.000","BL","N","N","N"
"VEH","98RC272191","PAS","FORT EDWARD","NY","12828","WASHINGTON","1949","FORD","PICK","GAS",,"3551",,"2021-01-19T00:00:00.000","2023-03-17T00:00:00.000","BK","N","N","N"
"VEH","98RC269461","HIS","HAMBURG","NY","14075","ERIE","1948","FORD","PICK","GAS","5000",,,"2022-04-09T00:00:00.000","2023-04-24T00:00:00.000","YW","N","N","N"
"VEH","98RC267987","COM","SCOTIA","NY","12302","SARATOGA","1950","FORD","PICK","GAS",,"4000",,"2022-04-24T00:00:00.000","2023-09-14T00:00:00.000","YW","N","N","N"
"VEH","98RC265499","HIS","SCHENECTADY","NY","12309","SCHENECTADY","1950","FORD","PICK","GAS","4700",,,"2022-07-18T00:00:00.000","2023-07-09T00:00:00.000","BL/GR","N","N","N"
"VEH","98RC260926","PAS","PORT JERVIS","NY","12771","ORANGE","1950","FORD","PICK","GAS",,"3142",,"2022-07-12T00:00:00.000","2024-08-08T00:00:00.000","OR","N","N","N"
"VEH","98RC258370","PAS","CONGERS","NY","10920","ROCKLAND","1949","FORD","PICK","GAS",,"3501",,"2021-01-08T00:00:00.000","2023-03-27T00:00:00.000","RD","N","N","N"
"VEH","98RC257164","COM","HUGHSONVILLE","NY","12537","DUTCHESS","1949","FORD","PICK","GAS",,"3500",,"2022-05-03T00:00:00.000","2024-06-07T00:00:00.000","BK","N","N","N"
"VEH","98RC255929","SRF","CONGERS","NY","10920","ROCKLAND","1949","FORD","PICK","GAS","3152",,,"2021-11-09T00:00:00.000","2023-12-06T00:00:00.000","YW","N","N","N"
"VEH","98RC248533","PAS","WHITESBORO","NY","13492","ONEIDA","1949","FORD","PICK","GAS",,"3152",,"2022-04-12T00:00:00.000","2024-05-11T00:00:00.000","BK","N","N","N"
"VEH","98RC245216","PAS","EAST NORTHPORT","NY","11731","SUFFOLK","1950","FORD","PICK","GAS",,"3152",,"2021-07-09T00:00:00.000","2023-02-12T00:00:00.000","MR","N","N","N"
"VEH","98RC243763","PAS","RANDOLPH","NY","14772","CATTARAUGUS","1949","FORD","PICK","GAS",,"3152",,"2021-04-09T00:00:00.000","2023-05-04T00:00:00.000","MR","N","N","N"
"VEH","98RC242478","HIS","KINGSTON","NY","12401","ULSTER","1949","FORD","PICK","GAS","3200",,,"2022-02-08T00:00:00.000","2023-03-08T00:00:00.000","GR","N","N","N"
"VEH","98RC241579","PAS","EAST AURORA","NY","14052","ERIE","1949","FORD","PICK","GAS",,"3201",,"2020-09-09T00:00:00.000","2022-09-24T00:00:00.000","RD","N","N","N"
"VEH","98RC241169","HIS","CHEMUNG","NY","14825","CHEMUNG","1950","FORD","PICK","GAS","2601",,,"2021-09-09T00:00:00.000","2022-08-06T00:00:00.000","GR","N","N","N"
"VEH","98RC238977","HIS","TRUMANSBURG","NY","14886","TOMPKINS","1949","FORD","PICK","GAS","3200",,,"2021-09-17T00:00:00.000","2022-11-03T00:00:00.000","GR","N","N","N"
"VEH","98RC23861033","PAS","POUGHKEEPSIE","NY","12603","DUTCHESS","1949","FORD","PICK","GAS",,"3142",,"2022-05-25T00:00:00.000","2024-05-14T00:00:00.000","BL","N","N","N"
"VEH","98RC237591","PAS","BUFFALO","NY","14224","ERIE","1949","FORD","PICK","GAS",,"3152",,"2021-07-23T00:00:00.000","2023-09-11T00:00:00.000","BK","N","N","N"
"VEH","98RC23216","PAS","MANHASSET","NY","11030","NASSAU","1949","FORD","PICK","GAS",,"3142",,"2022-04-06T00:00:00.000","2023-12-14T00:00:00.000","GY","N","N","N"
"VEH","98RC228644","PAS","AKRON","NY","14001","ERIE","1950","FORD","PICK","GAS",,"5000",,"2021-06-09T00:00:00.000","2023-06-08T00:00:00.000","GR","N","N","N"
"VEH","98RC227887","HIS","COLLINS","NY","14034","ERIE","1949","FORD","PICK","GAS","3151",,,"2022-04-19T00:00:00.000","2023-05-31T00:00:00.000","GR","N","N","N"
"VEH","98RC227880","PAS","ALLEGANY","NY","14706","CATTARAUGUS","1949","FORD","PICK","GAS",,"3152",,"2022-07-27T00:00:00.000","2024-07-07T00:00:00.000","RD","N","N","N"
"VEH","98RC225942","COM","NEWARK","NY","14513","WAYNE","1949","FORD","PICK","GAS",,"5000",,"2022-03-11T00:00:00.000","2024-03-22T00:00:00.000","RD","N","N","N"
"VEH","98RC225760","PAS","VALATIE","NY","12184","COLUMBIA","1949","FORD","PICK","GAS",,"3161",,"2021-09-07T00:00:00.000","2023-09-06T00:00:00.000","DK GR","N","N","N"
"VEH","98RC219885","PAS","BRONX","NY","10473","BRONX","1949","FORD","PICK","GAS",,"3142",,"2021-10-01T00:00:00.000","2023-10-06T00:00:00.000","BL","N","N","N"
"VEH","98RC219404","PAS","SOUTHAMPTON","NY","11968","SUFFOLK","1949","FORD","PICK","GAS",,"3261",,"2022-06-27T00:00:00.000","2024-07-31T00:00:00.000","GR","N","N","N"
"VEH","98RC21621","PAS","DEER PARK","NY","11729","SUFFOLK","1949","FORD","PICK","GAS",,"3064",,"2021-06-16T00:00:00.000","2023-07-11T00:00:00.000","PR","N","N","N"
"VEH","98RC215623","HIS","MIDDLETOWN","NY","10941","ORANGE","1949","FORD","PICK","GAS","3499",,,"2022-05-08T00:00:00.000","2023-04-26T00:00:00.000","RD","N","N","N"
"VEH","98RC214745","PAS","LISBON","NY","13658","ST LAWRENCE","1948","FORD","PICK","GAS",,"3261",,"2021-08-30T00:00:00.000","2023-10-15T00:00:00.000","GR","N","N","N"
"VEH","98RC214367","PAS","WAPPINGERS FAL","NY","12590","DUTCHESS","1949","FORD","PICK","GAS",,"3262",,"2021-03-26T00:00:00.000","2023-03-25T00:00:00.000","GR","N","N","N"
"VEH","98RC209426","PAS","WALDEN","NY","12586","ORANGE","1949","FORD","PICK","GAS",,"3401",,"2021-08-05T00:00:00.000","2023-08-04T00:00:00.000","WH","N","N","N"
"VEH","98RC209136","PAS","RED HOOK","NY","12571","DUTCHESS","1949","FORD","PICK","GAS",,"3181",,"2021-06-10T00:00:00.000","2023-05-17T00:00:00.000","BK","N","N","N"
"VEH","98RC201964","SRF","LANCASTER","NY","14086","ERIE","1948","FORD","PICK","GAS","2301",,,"2022-04-05T00:00:00.000","2024-05-02T00:00:00.000","BK","N","N","N"
"VEH","98RC200206","SRF","CHESTER","NY","10918","ORANGE","1950","FORD","PICK","GAS","3142",,,"2022-05-31T00:00:00.000","2023-09-18T00:00:00.000","RD","N","N","N"
"VEH","98RC198006","PAS","WINDSOR","NY","13865","BROOME","1949","FORD","PICK","GAS",,"4501",,"2022-06-28T00:00:00.000","2024-07-15T00:00:00.000","GR","N","N","N"
"VEH","98RC179847","PAS","BROAD CHANNELL","NY","11693","QUEENS","1948","FORD","SUBN","GAS","4500",,,"2021-06-09T00:00:00.000","2023-07-27T00:00:00.000","OR/BL","N","N","N"
"VEH","98RC168389","HIS","GARDEN CITY","NY","11530","NASSAU","1949","FORD","FIRE","GAS","3700",,,"2021-12-06T00:00:00.000","2022-11-17T00:00:00.000","RD","N","N","N"
"VEH","98RC16560","PAS","TURIN","NY","13473","LEWIS","1949","FORD","PICK","GAS",,"4301",,"2020-10-23T00:00:00.000","2022-09-28T00:00:00.000","GR","N","N","N"
"VEH","98RC1655","HIS","GHENT","NY","12075","COLUMBIA","1950","FORD","PICK","GAS","3141",,,"2022-01-19T00:00:00.000","2023-01-18T00:00:00.000","BK","N","N","N"
"VEH","98RC156268","HIS","BABYLON","NY","11702","SUFFOLK","1949","FORD","VAN","GAS","3250",,,"2021-09-24T00:00:00.000","2022-11-18T00:00:00.000","BL","N","N","N"
"VEH","98RC153683","PAS","WOODSTOCK","NY","12498","ULSTER","1949","FORD","PICK","GAS",,"3143",,"2021-05-04T00:00:00.000","2023-05-25T00:00:00.000","MR/BK","N","N","N"
"VEH","98RC147207","HIS","MASTIC BEACH","NY","11951","SUFFOLK","1948","FORD","PICK","GAS","3131",,,"2021-10-19T00:00:00.000","2022-11-15T00:00:00.000","YW","N","N","N"
"VEH","98RC145545","PAS","ELLICOTTVILLE","NY","14731","CATTARAUGUS","1949","FORD","PICK","GAS",,"4362",,"2021-09-13T00:00:00.000","2023-10-13T00:00:00.000","GR","N","N","N"
"VEH","98RCT266220","HIS","HARRISON","NY","10528","WESTCHESTER","1949","FORD","PICK","GAS","3180",,,"2022-04-08T00:00:00.000","2023-04-21T00:00:00.000","BK","N","N","N"
"VEH","98RA51790","HIS","CAIRO","NY","12413","GREENE","1949","FORD","2DSD","GAS","3130",,,"2022-06-08T00:00:00.000","2023-06-07T00:00:00.000","RD","N","N","N"
"VEH","98PA380407","PAS","CNTRL ISLIP","NY","11722","SUFFOLK","1932","FORD","2DSD","GAS","2040",,,"2021-12-28T00:00:00.000","2024-01-16T00:00:00.000","RD","N","N","N"
"VEH","98N6400097","PAS","CHATEAUGAY","NY","12920","FRANKLIN","1950","FORD","PICK","GAS",,"4421",,"2022-06-27T00:00:00.000","2023-08-22T00:00:00.000","BK","N","N","N"
"VEH","98MTH22471","COM","FORESTVILLE","NY","14062","CHAUTAUQUA","1950","FORD","PICK","GAS",,"9000",,"2021-05-26T00:00:00.000","2023-06-07T00:00:00.000","BK","N","N","N"
"VEH","98MTH06355","PAS","BALDWINSVILLE","NY","13027","ONONDAGA","1949","FORD","PICK","GAS",,"3181",,"2021-06-10T00:00:00.000","2023-07-11T00:00:00.000","BL","N","N","N"
"VEH","98L25210","HIS","E NASSAU","NY","12062","RENSSELAER","1948","OLDSM","2DSD","GAS","3250",,,"2022-04-19T00:00:00.000","2023-04-18T00:00:00.000","BK","N","N","N"
"VEH","98L20288","PAS","WHITESTONE","NY","11357","NEW YORK","1948","OLDSM","4DSD","GAS","4455",,,"2021-09-06T00:00:00.000","2023-09-26T00:00:00.000","GR","N","N","N"
"VEH","98HWS318792","HIS","MIDDLETOWN","NY","10940","ORANGE","1951","FORD","SUBN","GAS","4100",,,"2021-08-24T00:00:00.000","2022-11-05T00:00:00.000","OR","N","N","N"
"VEH","98HC217501","PAS","CALEDONIA","NY","14423","LIVINGSTON","1949","FORD","PICK","GAS",,"3721",,"2021-06-25T00:00:00.000","2023-06-24T00:00:00.000","BR","N","N","N"
"VEH","98HA67304","PAS","HUNTINGTON STA","NY","11746","SUFFOLK","1949","FORD","2DSD","GAS","2975",,,"2021-07-28T00:00:00.000","2023-05-22T00:00:00.000","BK","N","N","N"
"VEH","98HA61752","PAS","CHEEKTOWAGA","NY","14225","ERIE","1949","FORD","2DSD","GAS","3758",,,"2022-05-26T00:00:00.000","2024-06-26T00:00:00.000","BR","N","N","N"
"VEH","98HA5017","PAS","GASPORT","NY","14067","NIAGARA","1949","FORD","2DSD","GAS","2975",,,"2021-03-31T00:00:00.000","2023-04-22T00:00:00.000","BK","N","N","N"
"VEH","98HA46751","SRF","LAKE VIEW","NY","14085","ERIE","1949","FORD","2DSD","GAS","2100",,,"2022-07-06T00:00:00.000","2024-06-13T00:00:00.000","RD","N","N","N"
"VEH","98HA167922","PAS","RONKONKOMA","NY","11779","SUFFOLK","1949","FORD","2DSD","GAS","2957",,,"2021-09-08T00:00:00.000","2023-09-23T00:00:00.000","RD","N","N","N"
"VEH","98HA161753","HIS","STATEN ISLAND","NY","10314","RICHMOND","1949","FORD","2DSD","GAS","3800",,,"2021-09-14T00:00:00.000","2022-10-11T00:00:00.000","BL","N","N","N"
"VEH","98HA131238","HIS","MASTIC","NY","11950","SUFFOLK","1949","FORD","4DSD","GAS","2975",,,"2021-09-03T00:00:00.000","2022-10-24T00:00:00.000","BK","N","N","N"
"VEH","98HA127128","PAS","HUDSON","NY","12534","COLUMBIA","1949","FORD","4DSD","GAS","3010",,,"2021-06-14T00:00:00.000","2023-04-28T00:00:00.000","BK","N","N","N"
"VEH","98HA125812","HIS","FRANKLIN SQ","NY","11010","NASSAU","1949","FORD","2DSD","GAS","2957",,,"2022-05-06T00:00:00.000","2023-06-10T00:00:00.000","RD","N","N","N"
"VEH","98HA0191","SRF","WARSAW","NY","14569","WYOMING","1949","FORD","2DSD","GAS","2960",,,"2021-09-11T00:00:00.000","2022-09-23T00:00:00.000","BR","N","N","N"
"VEH","98FBH02690","HIS","HENRIETTA","NY","14467","MONROE","1949","FORD","FLAT","GAS","2975",,,"2021-12-09T00:00:00.000","2022-12-08T00:00:00.000","RD","N","N","N"
"VEH","98E029641","HIS","EAST HAMPTON","NY","11937","SUFFOLK","1948","FORD","PICK","GAS","9440",,,"2022-07-18T00:00:00.000","2023-08-30T00:00:00.000","GR","N","N","N"
"VEH","98E0H5523HP","HIS","ADDISON","NY","14801","STEUBEN","1941","FORD","FIRE","GAS","19000",,,"2022-06-22T00:00:00.000","2023-08-06T00:00:00.000","RD","N","N","N"
"VEH","98EQ29817","HIS","WILSON","NY","14172","NIAGARA","1949","FORD","FIRE","GAS","19000",,,"2022-05-31T00:00:00.000","2023-04-24T00:00:00.000","RD","N","N","N"
"VEH","98EQ127944","HIS","BLUE POINT","NY","11715","SUFFOLK","1948","FORD","PICK","GAS","7650",,,"2021-07-06T00:00:00.000","2022-09-23T00:00:00.000","BL","N","N","N"
"BOAT","98DE79797","BOT","ALBANY","NY","12203","ALBANY","1972","DON","BOAT","GAS",,,,"2021-08-04T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"VEH","98C88168","PAS","MOUNTAIN DALE","NY","12763","SULLIVAN","1929","CHEVR","4DSD","GAS","2400",,,"2022-05-09T00:00:00.000","2024-06-30T00:00:00.000","RD","N","N","N"
"VEH","98C5234","HIS","EAST AURORA","NY","14052","ERIE","1946","OLDSM","4DSD","GAS","2957",,,"2022-04-19T00:00:00.000","2023-05-31T00:00:00.000","BL","N","N","N"
"VEH","98C17613","PAS","CAMDEN","NY","13316","ONEIDA","1948","OLDSM","2DSD","GAS","3730",,,"2022-06-07T00:00:00.000","2024-07-20T00:00:00.000","BR","N","N","N"
"VEH","98B4706761","PAS","BURNT HILLS","NY","12027","SCHENECTADY","1949","FORD","2DSD","GAS","3062",,,"2021-10-03T00:00:00.000","2023-05-25T00:00:00.000","BL","N","N","N"
"VEH","98BH595974","HIS","ALTONA","NY","12910","CLINTON","1949","FORD","2DSD","GAS","3745",,,"2022-03-02T00:00:00.000","2023-03-30T00:00:00.000","BL","N","N","N"
"VEH","98BC153910","PAS","AVERILL PARK","NY","12018","RENSSELAER","1949","FORD","PICK","GAS",,"3101",,"2022-06-30T00:00:00.000","2024-08-23T00:00:00.000","RD","N","N","N"
"VEH","98BA937712","HIS","JOHNSTOWN","NY","12095","FULTON","1949","FORD","4DSD","GAS","3033",,,"2022-07-10T00:00:00.000","2023-08-09T00:00:00.000","MR","N","N","N"
"VEH","98BA928031","HIS","MANORVILLE","NY","11949","SUFFOLK","1949","FORD","2DSD","GAS","3100",,,"2021-08-09T00:00:00.000","2022-08-12T00:00:00.000","BK","N","N","N"
"VEH","98BA927682","PAS","FRANKFORT","NY","13340","HERKIMER","1949","FORD","2DSD","GAS","2900",,,"2021-04-02T00:00:00.000","2023-04-30T00:00:00.000","BL","N","N","N"
"VEH","98BA922435","PAS","WALTON","NY","13856","DELAWARE","1949","FORD","2DSD","GAS","3139",,,"2020-08-10T00:00:00.000","2022-08-09T00:00:00.000","BK","N","N","N"
"VEH","98BA910076","PAS","WATKINS GLEN","NY","14891","SCHUYLER","1949","FORD","CONV","GAS","3223",,,"2022-04-20T00:00:00.000","2024-04-30T00:00:00.000","RD","N","N","N"
"VEH","98BA897874","SRF","WILLIAMSVILLE","NY","14221","ERIE","1950","FORD","2DSD","GAS","3100",,,"2021-09-08T00:00:00.000","2023-10-23T00:00:00.000","MR","N","N","N"
"VEH","98BA897021","SRF","AUBURN","NY","13021","CAYUGA","1949","FORD","2DSD","GAS","3058",,,"2021-03-12T00:00:00.000","2023-03-26T00:00:00.000","BL","N","N","N"
"VEH","98BA887030","SRF","CRARYVILLE","NY","12521","COLUMBIA","1949","FORD","2DSD","GAS","2986",,,"2021-03-08T00:00:00.000","2023-02-03T00:00:00.000","BK","N","N","N"
"VEH","98BA845546","PAS","ELMIRA HGTS","NY","14903","CHEMUNG","1949","FORD","2DSD","GAS","3200",,,"2021-04-11T00:00:00.000","2023-06-21T00:00:00.000","BK","N","N","N"
"VEH","98BA83523","PAS","WEST SENECA","NY","14224","ERIE","1949","FORD","2DSD","GAS","2900",,,"2021-04-19T00:00:00.000","2023-06-24T00:00:00.000","GR","N","N","N"
"VEH","98BA822999","PAS","OSWEGO","NY","13126","OSWEGO","1949","FORD","PICK","GAS",,"3152",,"2021-04-26T00:00:00.000","2023-06-28T00:00:00.000","BK","N","N","N"
"VEH","98BA812150","PAS","SCIO","NY","14880","ALLEGANY","1949","FORD","2DSD","GAS","3200",,,"2021-04-23T00:00:00.000","2023-06-16T00:00:00.000","OR","N","N","N"
"VEH","98BA807960","HIS","MUNNSVILLE","NY","13409","MADISON","1949","FORD","2DSD","GAS","3020",,,"2022-06-16T00:00:00.000","2023-06-15T00:00:00.000","MR","N","N","N"
"VEH","98BA807501","PAS","BETHPAGE","NY","11714","NASSAU","1949","FORD","CONV","GAS","3200",,,"2022-05-05T00:00:00.000","2024-05-04T00:00:00.000","TN","N","N","N"
"VEH","98BA793430","HIS","FREEPORT","NY","11520","NASSAU","1949","FORD","CONV","GAS","3200",,,"2022-07-20T00:00:00.000","2023-07-31T00:00:00.000","BL","N","N","N"
"VEH","98BA785460","HIS","COWLESVILLE","NY","14037","WYOMING","1949","FORD","CONV","GAS","3030",,,"2021-09-11T00:00:00.000","2022-08-11T00:00:00.000","MR","N","N","N"
"VEH","98BA766409","SRF","NORTH TONAWAND","NY","14120","NIAGARA","1949","FORD","2DSD","GAS","3040",,,"2021-07-28T00:00:00.000","2023-08-09T00:00:00.000","GR","N","N","N"
"VEH","98BA741079","HIS","MARION","NY","14505","WAYNE","1949","FORD","2DSD","GAS","2829",,,"2021-07-26T00:00:00.000","2022-08-23T00:00:00.000","GY","N","N","N"
"VEH","98BA733755","PAS","YONKERS","NY","10710","WESTCHESTER","1949","FORD","CONV","GAS","3300",,,"2020-11-10T00:00:00.000","2022-12-17T00:00:00.000","RD","N","N","N"
"VEH","98BA703901","PAS","QUEENSBURY","NY","12804","WARREN","1949","FORD","SEDN","GAS","2993",,,"2021-06-28T00:00:00.000","2023-07-30T00:00:00.000","BL","N","N","N"
"VEH","98BA697708","PAS","CORTLAND","NY","13045","CORTLAND","1949","FORD","4DSD","GAS","3000",,,"2022-07-07T00:00:00.000","2024-08-14T00:00:00.000","BK","N","N","N"
"VEH","98BA694084","PAS","PIERMONT","NY","10968","ROCKLAND","1949","FORD","2DSD","GAS","2993",,,"2021-06-22T00:00:00.000","2023-06-22T00:00:00.000","GR","N","N","N"
"VEH","98BA690983","HIS","ALBION","NY","14411","ORLEANS","1949","FORD","2DSD","GAS","3034",,,"2021-08-30T00:00:00.000","2022-10-07T00:00:00.000","WH","N","N","N"
"VEH","98BA684609","PAS","LEWISTON","NY","14092","NIAGARA","1949","FORD","2DSD","GAS","2849",,,"2022-04-17T00:00:00.000","2024-05-24T00:00:00.000","BK","N","N","N"
"VEH","98BA684054","PAS","QUEENSBURY","NY","12804","WARREN","1949","FORD","2DSD","GAS","2970",,,"2021-09-29T00:00:00.000","2023-09-28T00:00:00.000","BL","N","N","N"
"VEH","98BA683675","SRF","BREWSTER","NY","10509","PUTNAM","1949","FORD","2DSD","GAS","2950",,,"2022-03-14T00:00:00.000","2024-04-09T00:00:00.000","RD","N","N","N"
"VEH","98BA664701","PAS","PENFIELD","NY","14526","MONROE","1949","FORD","2DSD","GAS","3250",,,"2022-01-26T00:00:00.000","2024-02-01T00:00:00.000","BK","N","N","N"
"VEH","98BA632756","PAS","BEAVER DAMS","NY","14812","CHEMUNG","1949","FORD","2DSD","GAS","2895",,,"2020-10-15T00:00:00.000","2022-10-14T00:00:00.000","RD","N","N","N"
"VEH","98BA602601","HIS","SPENCER","NY","14883","TIOGA","1949","FORD","2DSD","GAS","2965",,,"2021-08-10T00:00:00.000","2022-09-29T00:00:00.000","MR","N","N","N"
"VEH","98BA596587","PAS","HOOSICK FALLS","NY","12090","RENSSELAER","1949","FORD","2DSD","GAS","2965",,,"2021-05-13T00:00:00.000","2023-06-01T00:00:00.000","MR","N","N","N"
"VEH","98BA592842","HIS","GRAND ISLAND","NY","14072","ERIE","1949","FORD","4DSD","GAS","2965",,,"2022-06-09T00:00:00.000","2023-07-13T00:00:00.000","RD","N","N","N"
"VEH","98BA584664","PAS","MIDDLETOWN","NY","10940","ORANGE","1949","FORD","4DSD","GAS","2975",,,"2020-09-08T00:00:00.000","2022-09-06T00:00:00.000","GR","N","N","N"
"VEH","98BA573871","PAS","HAMBURG","NY","14075","ERIE","1949","FORD","2DSD","GAS","2975",,,"2022-07-11T00:00:00.000","2024-07-10T00:00:00.000","BL","N","N","N"
"VEH","98BA572733","SRF","BROOKLYN","NY","11223","KINGS","1949","FORD","2DSD","GAS","3169",,,"2022-05-17T00:00:00.000","2024-07-15T00:00:00.000","LT GR","N","N","N"
"VEH","98BA491492","PAS","OLD WESTBURY","NY","11568","NASSAU","1949","FORD","2DSD","GAS","3214",,,"2022-06-02T00:00:00.000","2024-07-07T00:00:00.000","BL","N","N","N"
"VEH","98BA489154","PAS","SENECA FALLS","NY","13148","SENECA","1949","FORD","2DSD","GAS","3031",,,"2022-04-08T00:00:00.000","2024-05-07T00:00:00.000","BK","N","N","N"
"VEH","98BA461533","PAS","MECHANICVILLE","NY","12118","SARATOGA","1949","FORD","2DSD","GAS","3031",,,"2022-06-02T00:00:00.000","2024-06-01T00:00:00.000","BK","N","N","N"
"VEH","98BA457029","PAS","STONY BROOK","NY","11790","SUFFOLK","1949","FORD","2DSD","GAS","3030",,,"2021-09-24T00:00:00.000","2023-12-14T00:00:00.000","MR","N","N","N"
"VEH","98BA455861","HIS","PLEASANT VALLE","NY","12569","DUTCHESS","1949","FORD","SUBN","GAS","2975",,,"2022-06-03T00:00:00.000","2023-06-04T00:00:00.000","RD","N","N","N"
"VEH","98BA452479","PAS","ROUSES POINT","NY","12979","CLINTON","1949","FORD","2DSD","GAS","3010",,,"2022-07-07T00:00:00.000","2024-07-06T00:00:00.000","BK","N","N","N"
"VEH","98BA442603","HIS","CANANDAIGUA","NY","14424","ONTARIO","1949","FORD","CONV","GAS","2980",,,"2022-05-19T00:00:00.000","2023-06-02T00:00:00.000","RD","N","N","N"
"VEH","98BA441286","PAS","JOHNSTOWN","NY","12095","FULTON","1949","FORD","2DSD","GAS","3030",,,"2020-11-27T00:00:00.000","2022-12-18T00:00:00.000","MR","N","N","N"
"VEH","98BA433262","HIS","HASTINGS","NY","13076","OSWEGO","1949","FORD","2DSD","GAS","3070",,,"2022-03-03T00:00:00.000","2023-04-05T00:00:00.000","MR","N","N","N"
"VEH","98BA406939","PAS","MELVILLE","NY","11747","SUFFOLK","1949","FORD","CONV","GAS","3200",,,"2020-08-19T00:00:00.000","2022-08-28T00:00:00.000","RD","N","N","N"
"VEH","98BA400681","PAS","NAPLES","NY","14512","ONTARIO","1949","FORD","2DSD","GAS","3100",,,"2021-01-26T00:00:00.000","2023-02-25T00:00:00.000","BK","N","N","N"
"VEH","98BA400215","PAS","AFTON","NY","13730","CHENANGO","1949","FORD","2DSD","GAS","3010",,,"2021-07-06T00:00:00.000","2023-08-27T00:00:00.000","BK","N","N","N"
"VEH","98BA40015","PAS","HYDE PARK","NY","12538","DUTCHESS","1949","FORD","2DSD","GAS","3010",,,"2020-08-18T00:00:00.000","2022-08-17T00:00:00.000","MR","N","N","N"
"VEH","98BA382195","SRF","LACKAWANNA","NY","14218","ERIE","1949","FORD","2DSD","GAS","3200",,,"2022-02-24T00:00:00.000","2024-04-14T00:00:00.000","GR","N","N","N"
